,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.029158012323909185,,,,,,,,,,-0.028217344113501124,,,0.0015294489810236285,
BMP1,0.03234717468064202,0.05431903465724457,0.05093630130368914,0.03156498150863315,0.06588666963825188,-0.016239103417882622,0.023613475908819206,0.11892648631208966,0.18356408301667246,0.006750914384491205,-0.05677442788672411,0.041401428701017325,0.027313577455691886,0.024247775624796873,-0.04085017532412749,0.09621955749460759,0.03725447523540149,-0.05772780302701968,0.08120331527441985,0.06529385464314519,0.06854486221731988,0.017269172316504797,0.10011263721537834
NDP,0.02165635639416947,-0.003121961182033656,0.10553239548567436,-0.011193431914435859,0.03472853305080235,0.018898848861145907,0.03198953540291442,0.02677531567798405,0.06158090924918824,0.05887946657056931,0.033249948374001075,0.06446725751374517,0.02390417836675837,0.1001933309444384,0.03221583768886182,0.05525971494108573,0.13473928996000353,0.17645418419566852,0.014355393733011071,-0.044638284224055774,-0.0413565482342387,0.050967514121296624,0.03066813002656561
TNFSF18,0.010205473811266515,0.01485558603665819,-0.018033344288378855,0.029042632873152795,,,,-0.026505640267369016,0.049128846513985656,-0.018806574044604417,,,-0.02907107982761327,,0.004817910460540629,,,,0.005061760559862117,,0.05116608600924659,-0.007600961156586966,0.04264802434270307
IL36G,,,,,,,,,,,,0.060069452259529324,,,,,,,,,,,
RTN4,-0.08647864634409315,0.01546321775642051,-0.037510299773426965,0.004946603831288689,0.03156146439822316,0.014101189322065891,0.02586135723714717,-0.17168651553925346,-0.21221952246690678,-0.017653686266172457,-0.03024480579985928,-0.10176066880883107,0.01569778242423848,-0.11621450796770921,0.004532272605036658,-0.006514448884208555,-0.07656102164287651,-0.1354768310232087,-0.005227983052795126,0.11081344283670784,-0.04800183392619766,0.008275905812215833,-0.011268234846157422
HEBP1,-0.00548341090342295,-0.012186314830490845,0.02961175695132053,-0.002182566663728434,0.03356525213274259,-0.009829612793061611,-0.015831637463464974,0.07588253576406252,0.08065280174995024,0.007000471543138313,0.02192501085234039,0.057788615797061696,0.1485534901621003,0.03547406743303027,0.04573352007152863,0.06628367245366028,0.04939862145949094,0.056757468997812935,0.01917490968458974,-0.014037186769311514,0.060936274920588014,0.008997311358356885,0.005586171996142766
WNT7B,0.04092106992003286,-0.003448515115028156,0.025314873136336007,-0.016776686762498633,-0.05301448305831808,0.003997968308240332,0.055968114411803674,0.037428391079581985,-0.07858346134204305,-0.010877742936181824,-0.015983165036047003,-0.04041072324497203,-0.008771398099864738,-0.037862193049640086,,-0.006986582998604519,0.058731981756166715,0.04539481158043016,-0.02494380942443583,-0.0029861874379274256,-0.03505052944403728,0.09381159678834534,0.0010970425867742847
PTMA,-0.0061804520826648605,-0.013714586700447534,0.08696206647194564,0.06829330604038766,0.008684257405220056,-0.010960754471003524,-0.050649730909058666,0.23775935505538412,-0.13718246517070573,-0.01761466206858644,0.005874353299425163,0.11624847765326764,0.016229035925480688,-0.09886098212586888,-0.07655901022216047,-0.054390732000149676,-0.14984577968225118,-0.06255787139044387,-0.058453482459157144,0.027062565791891167,0.03511598410574076,-0.038852340051021415,0.06448292598780339
FASLG,0.0006509146419143963,,,,,,,,,,,,,,,,,,,,,-0.01700525638312833,
