,MGH258,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,0.019651180941939798,,-0.021669913511484545,-0.016892170875690473,-0.006484034386985782,0.10167114959256676,-0.021321744471251628,,,,0.06424109518115734,0.08521154490233199,0.00800111200098705,0.006461347066337722,0.0666353938589402,-0.009392614746151036,0.006464958216500687,
PDAP1,-0.019943387331911786,0.021106126960714275,0.0643602568324927,0.0033696984796622834,-0.02027847093025377,0.2567257400923667,0.02151429058277325,0.10764741023471107,0.16204102154670183,0.1346905576589639,-0.034034620696027966,-0.007289833467011153,-0.10845557797794529,-0.050667797531682775,-0.03239590871853095,-0.031690608786142736,0.04570307088282262,-0.020211808811850928
QDPR,0.0905448367439576,0.009347256667386684,0.026609420019486713,-0.03975981852533359,-0.0052694247984533754,-0.33786764692581445,-0.08784039390095676,0.1481881112055435,0.04226911856903546,-0.02487125455056751,-0.024692495340706624,-0.08719389980524926,0.10611094657629076,0.13502267053692818,-0.1122433229043984,0.05052458939957527,0.16115468014780607,-0.1676033134277032
POMC,0.023159983392236315,0.042540897216625864,0.007647258735070116,-0.006833935879817553,0.021878262743881386,0.00015194237430967407,-0.0021474586635665412,-0.01332861958799261,-0.0392561138706092,0.037103084305785315,-0.07115868864868365,0.01958634226364594,0.1485718340559565,-0.009014354427440363,0.03389001664835658,-0.01312132129535244,0.07821091734678431,-0.01188140010718137
CCL18,,-0.03699528708611992,-0.02976448270452398,,,,,0.11904140808732416,,,0.02863987466064281,-0.021379712799736193,0.05497954634128508,-0.04085982103630263,,-0.07557917191269,,
CCL17,,,,,-0.029028502285146307,,-0.022496416485250168,,0.03957211224207793,,,,-0.04630647317560873,-0.07727000859682868,0.006773674898332951,,-0.03970631352739769,
VEGFD,,-0.03718172723968452,0.032793846704603835,0.029227510338384843,0.05052267771681197,0.09213532825548143,0.008000233470564043,0.01790863187938652,0.012454640824748097,,-0.04495598863898947,,,0.06846686068854382,-0.04108042152265325,,,
TNFSF13,,,0.038566566515646855,,-0.005171593180067007,,,,,,,,0.01878785771850044,0.0358187025695374,0.0880871592412614,0.007359493855460405,0.048585345762529444,-0.004794968484847185
WNT5A,-0.033043870192884656,-0.012745376654813609,0.012753560517619056,0.028833651273363153,-0.02938854416518714,0.2540925501951946,-0.011005959736544961,0.006070572745927288,0.10803348577597516,0.02219820151391125,-0.031961167257350626,0.08563185368174248,0.0044545700031662985,-0.018631212959371236,0.03757206766920867,0.00980961935341395,0.05923561076368785,0.10692562890722077
CXCL8,,-0.17125377752653143,-0.09451552129276501,-0.02265443218410167,0.027868637344210842,0.09619730882390787,0.041536805845397665,-0.017576019705904056,-0.011984919530616617,,-0.1548060129347223,-0.03764235047504417,-0.17510797626320054,-0.2505887058798246,0.08197326910072494,-0.05480699227487565,-0.07475617985444948,0.03345335683003769
GRN,0.0058503994617307336,0.015270112622136565,-0.08966991807618814,-0.027539902568915187,0.002137857597418453,0.3065077540134496,0.0037238086865074294,0.026436334839721885,-0.036625350210245974,0.08425384012318693,-0.1358453778758037,-0.004205121406781784,-0.016388728417658194,-0.05521847823764937,0.15581421412134316,0.059026128733684874,-0.06212645885877154,-0.04780776352506254
MIA,0.10526777215970598,0.03730643567854704,-0.008839162269880504,0.040119535552032494,0.04572767625733844,0.1987046325158974,0.03237794004570851,-0.04220990761250853,0.021032170050648075,0.07953545011672143,0.05925694525431007,-0.06782023860364088,0.31869412384627005,0.34848650036215495,0.13560238396344795,0.0202780304586807,0.27447562197066216,0.17751534047963358
COL4A4,-0.0017554379283063956,0.0822792821807217,0.004146235085712805,0.08735630951647949,0.022427243507971206,-0.016858826093985084,-0.01133177556908849,,0.07796136448026945,,,-0.02703063714007415,0.11067898874402374,0.031352958977992035,-0.0528914796756093,0.014571949312453788,-0.0018311961280515438,0.02893178554263932
TAC1,-0.03762206218655814,-0.0729685734921758,0.05638293177898756,-0.04692988411783929,-0.03746568569426194,-0.2178436137472963,-0.11756542949752893,,-0.14461609983336876,,,,,,,0.016106835761695987,0.093539876055438,-0.2219430756425162
RARRES2,-0.04007660393852367,-0.0006065691978173054,-0.016838541285739618,0.0008361156449874855,0.013153700241425799,0.2816668418883809,-0.19389751884630957,-0.09599895426240761,0.10940742605824162,0.014797707708030877,0.017355436272000997,0.055986512547566675,-0.0857966700006523,-0.0969982421379408,-0.05415369271643397,-0.019587073895808525,-0.023337802887372097,-0.1052096723679559
FGF7,0.007708256194308553,0.06419384266177881,,-0.027308131470034188,0.013191659146724627,0.09876184339974828,-0.0432160152431328,0.004372993812915387,0.0975437946518103,-0.0026806316172245212,0.01298697031575395,0.042330273036752956,-0.02490439546271014,0.10060812129389379,0.052858317981059874,-0.061358155204937086,0.1294126028596473,0.08240895007424102
EFNA2,,,,,,,,,,,,,,0.0038304350049879945,,,,
HBEGF,0.0465218427094972,0.05351242262974284,0.0013183102224103348,-0.07127301001226573,0.0336394600634593,0.139781197816343,0.057522863053439156,0.12176512479918697,0.05784305156174135,0.1909879608525044,-0.034934838591839004,-0.0453167199294953,-0.009484752092249651,0.006572147093802799,-0.062499860336391856,0.0318459430956113,-0.03522331035726615,0.17654512787700932
CSF3,,-0.062073208562071734,,,-0.034599443640610336,-0.005532652903121319,,-0.04675859251090778,,,,,-0.12086440951331552,-0.13215137371273636,,-0.029066332419903383,0.08140493679062298,-0.0014606678792863739
PI3,,-0.007550212370047358,-0.03531676639761455,,-0.010514302588342472,0.0226499987960814,,,,,-0.08739906247027586,,-0.22146309775369571,-0.2795648155012888,0.00645502123055818,-0.06741215111274096,-0.0864594335581874,-0.11345880708559397
PCSK1N,-0.051408943314230154,0.059737311040279364,0.04109701776027984,0.03038048503117427,0.023291999080027048,-0.10516287689409526,0.013961565586622222,0.10615748879766944,-0.09330357149758266,0.04410883366085656,0.02764328311179096,0.032840814688586316,0.004118483022501314,0.016057462092985666,0.03598858066698022,-0.05279428185378686,0.11943751940981806,-0.1727200938683382
NTS,,,,,,-0.04594511440103295,-0.058212703191145215,,,,,,-0.023474785158799322,-0.0379339975813892,,0.031416478243824805,0.032105979349547224,
SFRP1,0.06524818702417373,0.08163959618180622,0.026542712072920638,-0.006008496802004194,-0.02532849029962999,0.04140847984172504,-0.016265114774936154,0.12322843829347216,0.04160534758981892,0.049018568121811656,0.12135896879496468,0.03145574239450732,0.03568589541240736,0.056374620940665296,0.036044887311474275,0.03585088479287025,-0.018931160832643533,-0.0221959262285316
CXCL13,,,,0.0950616637754147,,,,0.11350620649801652,,,,,-0.026722009706137934,-0.06453542019631928,,-0.021970526955269912,,0.015052389074414214
MICA,0.06026097327649409,0.026941900169893094,-0.021483482072838886,-0.05417023165626196,-0.009481916510111914,0.14511645684672209,-0.018708861928303448,-0.023452255347025625,0.16884739900805337,0.12291548456794191,0.03985044385144571,0.09091344150663669,0.04640114216745083,0.019687577318783744,0.07657734324733732,0.1040558413786446,0.11724914545852755,0.1146162995787333
TG,0.144621607866954,-0.07264754635858049,0.009269750446363528,-0.022969948883627016,-0.004601464339841584,0.04383673023800344,-0.0076457523688942515,0.06871315938439464,0.044735550402851494,-0.06041889750774881,-0.04063998546591504,0.06925577487115633,0.08480383213470812,0.07013887592311517,,-0.009154052963169932,0.08665606130364634,-0.028853407574427135
ADA,-0.028330586831824513,-0.0543810359493536,0.016119600468662645,-0.02620160705622357,-0.007803072435678772,0.2030836688216983,0.10109729359879566,0.11888100614529405,0.11823760468003229,0.03757181771794802,0.1416624001202467,0.052435195890996426,0.049549301359052,0.1175403527212718,0.06347387032302895,0.02838519738734436,0.06947309142171014,0.022748402140672898
LAMC3,-0.03054222576505262,0.04840515033518961,0.013209498241088155,-0.04084671856471408,-0.04475546375860164,0.312773888997329,0.12541005102171693,0.03170974204316919,0.010316625937183762,0.09905706209037221,0.027865520202396188,0.016889018002738884,0.056703922314146,0.10419918807316514,0.1366913464698523,0.01573618515573834,0.012519616040178422,0.15843731989243579
CCL7,,,-0.010208853798852354,,0.009346172219772155,,,,,,,,-0.06940272961937431,,,,-0.01880209129426798,-0.054834111880994865
NGF,,0.02790872617268635,-0.03806724157730115,,-0.011056032615232804,,,0.06940658367241367,,,,-0.031771603031975806,0.06390156431116457,0.16828989822686638,,0.05542496575774056,-0.042083138573607966,0.002069944228178106
TNFSF15,,0.08187288834617447,,,-0.022006002011428105,,,0.024023263571879984,,0.05972934865962751,,0.2088984178949286,0.031058142126762448,,,0.03241914590054657,-0.02143278690704969,0.07743928424434031
HMGB1,0.012162315923016703,0.1798300223351824,0.100092084759411,0.03767923143376652,-0.0030905168062145263,0.2908493205683168,0.013708583681755508,0.15428073175911022,0.07596275478237073,-0.015478110397324236,0.12945829250921778,-0.05964897156675792,-0.08573024436048528,-0.10410340562402047,-0.11847124251635072,-0.06642499205815053,0.03408876426054703,0.027500994765341052
ITGB3BP,0.01875036653720883,0.024702523940905333,0.019910421237644037,-0.03705152358374006,0.034945570634956395,0.24101553862509464,0.0025059897483154002,0.10847386843506696,0.17657347603843535,0.09709001250488468,0.04078567952426273,-0.02996889399963404,0.03222991908357892,-0.0374143190728699,0.05306812440850399,-0.07799773851808117,0.023569138280658784,0.036337412401082674
AANAT,,0.007860372811129444,-0.011389383775862199,,-0.005819249026253132,0.037450882584784184,-0.05390767116020594,,0.027096378065268344,,0.09887741665973407,-0.02226786707872663,-0.024115918723432442,0.031507579246125406,0.05132118116402525,,0.0670638036152503,0.00258779971322831
RELN,-0.023424462096812506,-0.009750829402195018,-0.007078025008632772,0.07054323503745197,-0.03475581425241697,-0.120231304133117,-0.038312758731034464,,-0.05173671527199838,,,,,,-0.024896686506143097,-0.028539035321817337,,-0.0405532885316942
IL15,-0.029797590652210666,-0.03559251584523334,-0.00684440140380843,0.018308611258186565,-0.011529656966575055,0.040368867610842775,0.028103717359028873,-0.00496217140905296,0.03428585914722441,-0.0035975083756564826,0.029053172773378825,0.039410971816775074,0.08313102724686317,0.008521824204442146,0.09194511125586592,-0.01956565226304242,0.10876431697959327,0.08879996287534421
UTS2,,,,,,0.13644230157474627,,,,0.06223101331786247,-0.07849769725940973,,0.003964070567260269,,,,,
BSG,-0.07080610697582602,-0.012724156535094433,0.07308988760913737,0.02598563390079374,0.012109200774714023,0.05655250378389296,0.2063681113121405,-0.04616373235283548,0.05131736954753041,0.13417098757412313,-0.15516754478101158,0.05907172984926293,0.038645332218802,-0.013606618277081631,0.19865563553932705,0.0648318192475817,0.1315213581389884,0.1878921465149847
ADAMTS3,-0.033004170891907623,0.04442827143794532,-0.0075365919843033025,-0.03177539714703447,-0.015307039426443531,0.2951575458267937,0.050265040639809626,0.03116649128355786,-0.03157506836343654,0.13417694137927097,0.12691052511076795,-0.026663503863936684,0.036620767668338584,0.15521247432958843,0.18870017109613776,-0.07189515651087633,0.20757999173507788,0.061646016530331284
CD34,0.017160860294056033,-0.0015603258039883444,-0.005223194474418227,-0.025276959501472213,-0.058502769148004535,0.21343762322717547,-0.04831571709887833,0.02491127333066039,-0.02119718580090739,0.010985569451238093,-0.029736758880130054,0.022368882845893154,0.05387460737349211,0.04418513150768966,0.1585370944728614,0.05675139752736766,0.01519012063013421,-0.04294841620208203
CCL23,,,,,,0.15569611130097313,,,,0.10633848505387991,,,,,,,,
PLAT,0.0523845911848643,0.19978636829975738,0.07526311796169259,-0.003335290631360815,0.053077370996731925,0.33731514106976,0.2314627605432228,0.009208660764479555,0.13735192624480314,0.007189940672030813,0.08186038130931231,-0.004655725105763179,0.2121776839528168,0.16035114217016588,0.17452306147203253,-0.08694388371115763,0.12128193902501785,0.19204074311585456
NTF3,,,,,,,,0.10756477769664965,,,,,0.07278724578424302,0.193552593869279,,-0.006530105135654224,,
LTA,,,,-0.01689217260912977,-0.0008460686145591775,,-0.03973292648720567,,-0.024610937823766374,,,,,,,,-0.034871050222735296,
CKLF,0.06641739773779382,0.012219608665777704,0.027110751430590784,0.036922286148217166,0.001984958042637296,0.327612775127836,-0.06335620269731078,0.13076758621226267,0.1230822418275087,0.10611958144130383,0.04182803325591424,0.010199642961202847,0.10175142293412787,0.1049929410867656,0.010269574861818736,0.012887945458306068,0.19008077172945795,0.16315012528298128
APELA,,,,,,,,-0.0020423359550013585,,,,,,,,,,
CD24,0.07793639380292076,-0.10843612591463696,0.03487875478150299,0.0027212838709279644,0.015068201563146155,0.034799543437956174,-0.1852849865549161,0.1388682455422932,0.02539997809205828,0.020070405460101054,0.06314261783978867,0.030462391078283017,0.07514491997711986,0.07231312944293074,0.06703041327371975,-0.0571697640215413,0.023082856524443845,-0.10406291861220283
HSP90AA1,0.005404639501483901,-0.08386904333229267,-0.022638138346605056,0.022231662358439926,0.016488219389127524,-0.3082376769282135,-0.03610196502522426,0.05976159882093856,-0.14546235223325135,-0.015803995285347757,-0.11438589270860602,-0.026879833333820297,-0.3187152049269395,-0.30600636266939407,-0.09519157813518726,-0.06687277914663246,-0.02731409513063012,-0.2567032243056672
BMP4,-0.04484082898860522,0.003822127084606032,-0.01099627441666945,-0.01790669318493208,0.001471227463101095,0.01572629713979467,-0.028803055058712928,0.043941791365989344,0.011150811750582912,0.0965791935084107,0.041716567069375286,0.02684966275073608,0.09014679745489972,0.08010174929053741,0.03341082005097612,-0.01583281731455077,0.10787627066389509,-0.06674771887679107
SCGB3A1,,,-0.01801029219211107,,,,,0.011013301639355742,-0.04718648856373156,0.029653359952372123,0.0707721647563869,,0.0601733003973252,-0.006695564029961393,,-0.010256891424516572,0.05571638051040151,0.0015904555358928032
IGFBP4,0.002937550975671684,0.005445534673387775,-0.08766174345099802,-0.006045049403556851,0.007895727829959155,0.29894522231042686,0.07792262144107658,0.018098646140010364,0.14348606457218815,-0.00187842163732895,-0.08498150875705665,0.03399229005971224,-0.03227176024403747,-0.12328344883244916,0.12554561305060732,-0.03386643660833149,0.035351308850490946,0.03227427264361333
RSPO4,,0.07952092014174483,,-0.02730812628558716,-0.007382594288595277,,0.027784084213447875,,-0.0004831425673818062,,,,,,,0.00425181936942799,0.0659238885263535,0.13509090469046212
LEFTY2,0.07292868434660041,0.12466713793600154,-0.006802899010534243,-0.017099634189760366,0.01926229532360325,0.3498753599579376,0.10730267356760312,-0.03366831541325276,0.024719432710974258,0.022547337925676727,0.05225151528278731,-0.028456446928598046,0.028996020707843777,-0.05164066721533341,0.17247650635697803,0.0687438305707064,0.13598661239534765,-0.007015080558836492
PF4,,,-0.008296793087384603,-0.015365726874389378,-0.01724199363787498,,,,,,,,,0.010127515937214995,,,0.08830647735168033,-0.05278810394596145
ANGPTL2,-0.055677325507211266,0.044699972980038895,-0.0172155660647625,0.054317785122532575,0.032826141559413276,0.24003348371987143,-0.08135548941141994,0.0146984988583568,0.16909273508881642,0.13647964240198654,0.15905851407893493,-0.05151729663864976,0.18643062937306312,0.209693969373486,0.049486148457325595,-0.01893739591013448,0.047107295690573515,0.08680028707456007
LRIG2,-0.03207167071354971,0.043632430694049665,-0.019896357851890357,0.05040514440371435,0.07996650510202959,0.15290618803127976,0.05270710018762479,0.10130005991678812,0.10276382551398833,0.08864143773378631,0.11768210130705134,0.043567794842229425,0.055570500675622074,0.09905158615907413,0.04257207986900961,0.05085154603349765,0.16219863802255985,0.01692980879045837
ICOSLG,0.04565873386249412,-0.06341289874889808,-0.03378003272425451,-0.011377346476424926,-0.018405888497703665,0.13390255384864636,0.08177434802781662,0.06293713653128011,0.13460143939995572,-0.007655191194289721,0.02088911964379069,0.012178182694288895,0.04538900847682899,0.16083858501466555,-0.012909362593862349,0.04859320082956566,0.07604807039467996,-0.010643491386702965
WIF1,,-0.0647785031575612,0.08371371084692053,,,-0.21825581472651187,0.002795217709987643,,-0.1358417491807769,,,,,,,0.0034724296732614795,,-0.008089180786694699
NPPC,0.01633930870898532,0.007740209693960587,0.032898432161583814,,-0.015999310569262692,0.03899423833922656,-0.05774372292142787,,0.05477156986182061,-0.05488798326684161,-0.024482367836908128,-0.026663452655080862,0.061619498393059066,0.003268850780079014,0.01646547061056894,0.021168192209759122,,-0.07279146396503686
LYZ,0.028060842260618148,-0.14941832119007306,-0.007015914771415053,-0.020052341391809787,-0.010508145775685263,0.2210324232763547,0.025950715702649573,0.0534539431505412,0.02668674116507078,0.14427221856104794,-0.12260800891440153,-0.038793727695754836,0.04544647698304821,0.043484231133761354,-0.007726133419678707,0.013718019310025061,-0.042762107007252956,-0.05635800779883451
EREG,,,,,,,,-0.018143355947136848,,,,,0.004318748886162855,0.01369372670835614,,-0.043042194065554866,-0.03449375305562752,0.01304455775549574
SPTAN1,-0.03352202659062913,0.12164073746973819,0.09238723772730181,0.06463117266878826,0.030065132403750004,-0.09431036517552627,-0.06279568501360074,0.05100928478300769,0.007362875635654594,0.044266827810144856,0.02726934748483778,0.057774329698725604,0.07818060528878394,0.1624662848467358,0.08838747989176758,0.05324676067393167,0.09556287809726217,-0.11602339873814042
PTH2,,,,,,,,,,,,,,,,0.03635946859333803,,
LIPC,-0.038353651268363896,0.1764273960211817,-0.04178162344305509,-0.023126240160674237,-0.0309851467053028,0.10544165954269591,-0.029589357408029152,-0.008410392119102987,0.05289328920020594,0.08037737794786469,-0.0012631722704952834,0.07757535900457573,,,-0.014444292195083528,,0.0572199282976077,0.07874689354860871
COL8A1,-0.0032135114857289476,0.11607922500020466,-0.015488895332769835,-0.04091174749498684,-0.008944796154475496,0.13673162241815623,0.11805198114376775,-0.10267858025735913,0.15244960943618288,0.0746539294510792,0.09428779466212756,-0.035330133147586505,0.20204290052062288,0.14868916750201247,0.14314676363105644,0.04869637201885538,-0.04927234405302688,0.09052417617893735
GSTM2,-0.034366452784641226,0.08655038289531643,-0.02353171980819511,0.006710276570601051,-0.0010572494262147088,0.1267557944255022,-0.019547224899634764,-0.009209031787495004,0.029479514404058414,0.04371637568038404,-0.02032714816058949,0.015925977865708395,0.1772097040730779,0.11730999922567939,-0.008134863026890541,-0.006063996517523852,0.04151941509505585,-0.025330491038790644
IL4,,,,,,,,,,,0.06163187336372965,,,,,,,
SPX,-0.034635220603507426,0.11717410566804845,0.04547312181513764,-0.051511096730629646,0.010381775468148469,-0.08151985789076305,-0.0809422142517342,,-0.11695163247081079,-0.03119532869114807,,-0.0402144682326917,0.0016080783108940397,0.043199401067426174,-0.14701811856540478,0.09694053732988155,0.1637435919492329,-0.02038101647413168
MFGE8,-0.041802711718923816,-0.009687384517551573,-0.041817023905159,-0.031126139228741193,0.025014174613221283,0.10024388280866724,0.06683187227995485,-0.0638670441388088,0.04431203966906144,-0.0013267609819605632,0.05879612289628027,0.06639896911602751,0.036305752084453816,0.037849273152379626,0.19911730754841128,0.0235884772456939,0.012388342516899298,-0.039764624814441527
TGFA,0.06353951798994634,-0.026900474710540398,0.07129410201510154,-0.0625900893906507,0.03452389793012699,0.12354575608934365,0.15006214908276444,-0.02931916597861555,0.10817508881644262,0.13663177671680143,-0.043802976387950054,0.02727250012602978,0.04882771083571603,0.07905683928658931,-0.045551780182762465,0.026350124880692275,0.15321664143727795,0.08539101574579208
SLIT2,0.09320421401196635,-0.06626886820057867,0.04822559706147359,0.03627287256439125,0.010973171298146794,-0.04419065072866851,-0.06559579410113138,-0.01596498342697578,-0.10737963355639361,0.08284194299628196,0.012522638323207862,0.017066317964567645,0.10888770811073807,0.0846173395031419,0.002421969744151555,0.010178338076438307,-0.006378396444384319,0.01594769536679985
PLTP,-0.03229645466156366,0.10712304343677609,-0.0068493793815528675,0.009574405371503707,-0.007762279560171396,0.25859984281846915,-0.15754586740370805,0.03758022501340619,0.09485674040233769,0.09491352976861761,-0.0800687362445566,0.009575711565874103,-0.022380253958480225,-0.1339127032353102,0.1800462257527632,0.036680526356721706,-0.018176006904810894,0.14791546361583013
APOD,0.02682811917348134,0.09795539332374885,0.023647174137941082,0.046238937610750847,0.0005830184676811589,0.11702178238744153,-0.13589137519911393,0.06371948798748839,-0.057053852107745245,-0.25608639745227785,0.09343249817156873,-0.05383176865949201,0.3307167267496172,0.28555793359847104,-0.21352650566626752,-0.016077704280432155,-0.1089732417810512,0.00855430088422823
B2M,0.0771082797417721,0.09621811346482072,-0.018080193715943525,-0.01713102616122505,-0.04597534597135144,0.36868038452008334,-0.30300990120087545,0.07757934082572765,0.14548415527388378,0.08542390064472895,-0.055329318738467,-0.07204752272069188,0.08798846142104633,0.046961770123569405,0.18859279779646065,0.042570587444445786,-0.09302583311118748,0.067264315223521
OMG,0.017277108506796795,0.1713324030686373,0.11653831969900566,0.011424841868746071,-0.04881752968905021,-0.02226294115240881,-0.14713762949557926,0.005966631035669732,-0.05940380842338336,-0.0851306624900709,0.0950002264516962,-0.04275230334422992,0.24925486912873712,0.2768149709646558,-0.09860745821763049,0.07523153253448046,0.15680507037690364,-0.163141779121958
CXCL3,-0.035087821103534644,-0.05161100936360114,-0.03133248466639678,-0.031590472124976315,0.01678546044215588,0.010269904381152696,0.1508256175866299,0.12805577247979053,0.0461583399997955,-0.027069136811347688,0.01773686616492379,,-0.1213411467594346,-0.08786284283153373,0.05275357962507838,0.020741534815543288,0.020743647464297445,-0.023278773267584155
CXCL10,-0.08716420208575963,0.15051289368672194,-0.049454258271865316,-0.04432881116948933,0.007620245695830419,0.2726023812306468,-0.1692013424838905,-0.010954848177889083,0.007457694922110146,0.05011581960794215,-0.03695796872866462,-0.03596579254814184,-0.059646185317181744,-0.019522618866210602,0.07795513676173817,0.051988351426497846,0.16081599611849057,-0.0141978433938326
RSPO3,,,0.010146399985060376,,-0.0200232118567793,-0.07851525456895789,-0.06967960717634306,,-0.04422535939623173,,,,0.040459438460751694,0.0953596858748461,,-0.026361800728553847,0.05190145524761524,-0.113337768635953
CORT,6.591099432909057e-05,0.005554725036831006,0.015994767463702653,-0.0035793678369988226,-0.008785427823679644,-0.09675223324435926,0.02002996145881957,,-0.02101991991107646,,,,0.031700434515494674,0.024725911076107204,,0.016058583477638805,,
NCAN,0.015264169938540802,0.309669935421524,0.13559118971884745,0.012120610604270587,0.05191770018037422,0.17938960647742197,0.23257189219937907,,0.2559865108795797,-0.15633195225588167,0.0646502554594922,0.030121271154135293,0.3288048609403729,0.30970800450205976,0.13636569887382227,0.05376710344957782,0.25296565545800287,-0.025116347752726153
PRG4,,-0.003939957557239644,-0.027944311347766527,,-0.005108573058461118,0.05028521186211093,0.002308647302177396,,0.019225702933528273,,,,0.02224411131261743,0.00664505634343365,,0.028850565429863452,0.004846638830953704,0.08254101016134999
ZG16B,,,0.05016749840777963,-0.018490154922797215,0.027336795865824878,0.02299097801168897,-0.0006085377640056834,0.016125771483953808,,,,-0.024754413102517695,,,,,0.03747860049676941,0.07615534156198218
TGM2,-0.026054507096772903,0.0027661151787482874,-0.04590399945913521,-0.039325942822912324,-0.05107145350824206,0.1355114205231115,0.03460229270553124,0.09279633707435905,-0.0962888910897837,0.06480343020463344,-0.14242492280555363,0.011417080013449786,-0.03995096308682522,-0.07505967781517282,0.13670228479374621,-0.0006312200973018173,-0.03197277499902674,-0.03633851142466551
VEGFC,0.03255748692501232,-0.026686957288170537,-0.021128666900212183,-0.010073286452194793,-0.03522125852528874,0.07209917665599445,-0.016186635151477582,-0.015431030041887731,-0.03347209300841448,0.12291172251629391,-0.08189640971142306,-0.010033670392997013,-0.030225084557832058,-0.08880096695566096,0.10261627389550015,0.0019240256956669936,0.08595556380263912,-0.029172370969599373
WNT6,,-0.0073771797722322115,0.007285426627076139,-0.01709963463853177,0.06856799990035517,0.07075962132178124,0.03990348979212242,0.011787795361370883,0.025397777570781144,,-0.035006610235716135,-0.02354144976675382,0.012767339158340897,0.09023088255986313,,-0.0437225154439482,-0.04436320376395793,-0.01605146019000648
NRG4,,-0.0298695603822185,-0.020476329489388136,,-0.024051314746810645,0.07811014381767488,-0.0026058300784060893,,-0.0019318560172793143,,,,,,-0.018965190737455558,-0.061028058772146676,-0.006092396559210442,-0.053271108040044785
PMCH,,,-0.013032615269681988,,-0.02415676217117488,,0.01264899328715347,,,,,,-0.04217613690702743,0.06640169371482563,,-0.042193084637779696,-0.04276378640806641,0.04275728341729438
COL9A1,0.0064431219797635875,0.12326286567161918,-0.00044459508010763114,0.09752867980992228,-0.0024813446143481807,0.07279533133415275,-0.03521792868020967,,-0.0024469071299969163,0.05825619197144719,-0.007993839660839329,0.08478558868079937,0.1709582195288461,0.21248432906526668,-0.01167512306590569,-0.017848878050206848,0.2527827073999137,0.16360331816391896
GDF11,0.05431159256153543,0.151515551142563,0.01216340162417321,0.023219023166202724,-0.04581893924676056,0.21129790735196116,0.09488787683002349,0.05451968383016731,0.13010096507342203,0.05315519570749083,-0.041654229191803276,0.09134821390637521,0.019615070589157773,-0.0010531813564174832,0.0580957863212265,0.05026332252557815,0.12791146575916762,0.06609123355340187
RAET1E,,,,,,,,,,,,,,,,,0.07532010992042962,
IL24,,,,,,,,0.0013126660700917047,,,,,-0.03053455204137384,-0.015110895868079783,,,,-0.03577223560079631
