,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,ZH1019T1
IGFL3,,,,,,,0.026121728786549177,,
BMP1,0.025714013785048177,-0.004683339885023652,0.11374715069795634,-0.03348379959513987,-0.010800674334152948,0.08196468575362992,0.11418812442593287,0.058581187958439945,0.05091710626090874
NDP,0.022464219470585568,0.023345286259822857,0.08779326839967909,-0.03512651185312064,-0.055667105514005416,-0.00552233056319871,0.07353088765127888,-0.0635986642642963,0.026912113328408527
TNFSF18,0.1075088706890755,-0.02739773059224591,,,,-0.012763180358350988,-0.010413624228157397,-0.0020475270118606058,-0.042876856465839296
RTN4,-0.014747000534778301,0.010394480758108048,-0.018268842446843823,0.030339786869976664,-0.0240100478827762,-0.029427280471284876,-0.12483891387793748,-0.024338440635786683,-0.011064373755577514
HEBP1,0.03234413858144759,-0.0071294182779746305,-0.0019751722018421943,0.004752962279804184,-0.018582920053274474,-0.007138975341064205,0.10342456267047269,0.02864095816363201,-0.040496672352662036
WNT7B,-0.017729256140036162,0.001538009850799005,0.034436342010942915,-0.02144234383717881,-0.05377422724827493,0.009481916446082771,-0.0506874310668745,-0.044697370376994096,
PTMA,-0.029784275729980277,0.024466111372303912,0.12191513973732869,-0.03468529978683561,-0.020797963644486186,0.10621717589589737,-0.10343637534106487,0.011803599086325653,-0.1067419918168907
CEACAM1,-0.015573936708335621,-0.0130607679767146,,0.054734560885417075,0.041722553740123715,,0.10759738732629394,-0.008021750481606436,0.0012593437601116561
PDAP1,0.06599280089000438,0.033303392305299294,0.016056385262659727,0.001736429671660671,0.045101694309586826,0.03367920739923955,0.1107126112224239,-0.050865191716420836,-0.11377325482853025
QDPR,0.016450490124707246,0.009758869769705783,0.04289003187459649,-0.009281108224448938,-0.08973264167627454,-0.07036743339981694,-0.11147143716408317,0.012172923066325952,-0.14711030114085974
POMC,-0.03691196963499504,0.03420206850451247,,0.00455095860815158,0.023251641306820788,-0.033671843996436294,0.027370728923169153,-0.020519743453875614,0.01000955572047281
CCL18,0.052900680700963834,,,,,,,,
CCL17,,,,-0.024751294817741364,,,,-0.022056066279694312,
VEGFD,0.05172629964839176,-0.0010943828937783136,,0.024334233102887057,-0.021959611117573632,,-0.0016539712314569352,-0.023498873093261805,-0.01779963087384012
TNFSF13,-0.014666129546121254,,,-0.017072889214942693,,-0.012377622397983254,,,
WNT5A,0.0321801470106239,-0.0319751460804979,0.07696882248015044,0.05191094964435,-0.019325954194250577,0.08386365199679857,0.09734467736598622,-0.004102570096032453,-0.05278149380442582
CXCL8,-0.010129764985492493,-0.01751606022566199,-0.12470068870670681,0.026433904086334736,0.10535434108388156,-0.017606365058994187,0.02528104529919799,0.004215898862561154,-0.06318722400997866
GRN,0.003406770251974582,-0.03488834878813985,0.02226607412540142,0.02438529735313783,0.05891889167323501,-0.0057474497910235635,0.08114877525071452,0.014060016707589074,0.1538627971290881
MIA,0.023131219771641325,-0.016636635093940668,0.008635178403292738,-0.0023914577487611946,0.11541774379048507,0.04337143508174963,-0.008053151077628346,0.07191608504671597,0.03033308337613453
COL4A4,-0.023341038726801544,-0.02797786506389953,-0.017518548868305978,-0.03198426587107925,0.02889117446608178,-0.011776760863176215,-0.01729785356388527,0.02783027765635774,0.0852886895746484
TAC1,0.018048027760419343,0.055830811434646736,0.13973817537708136,0.025278618537073493,-0.014278707896770004,0.0050835577168186555,-0.062347059432406635,0.002541669694445562,
RARRES2,0.045554009499106034,-0.008437969397974206,-0.030484476779937555,0.01839310083052406,0.08283964882777214,-0.010191145037270926,0.12693544469754592,-0.027419444786256283,-0.06521216069082214
FGF7,,0.04123277889366487,0.07543892704939456,0.04910313008551976,-0.042046268820961866,0.05569649519443976,-0.03359617778988647,-0.009926401013557639,0.04708729023172053
HBEGF,-0.008612449264335324,-0.01751084388486239,0.047122659212145195,-0.011552643165137075,0.035563518779798194,0.06452491370252807,0.04531659745488297,0.04902271661483509,0.11474183891522877
CSF3,,,-0.039076815394002186,-0.009856268486399849,0.041779672084413313,,0.06827499879761532,,
PI3,0.04799747964218836,,-0.03686455607115875,0.05948477513647903,0.04640836918040155,,0.13431452828177962,,
PCSK1N,-0.02634017434778588,0.022961212623248028,0.05346511139293669,-0.06628442621083623,0.021995095231639998,0.011264656285898426,-0.03983202351503624,0.022382150556000808,-0.026965831865104716
NTS,,,,,0.020050740990049856,-0.014376749237562533,0.04603144702923469,-0.02630591705940883,
SFRP1,0.06665775651256106,0.05411044559514035,,0.006262465760305552,-0.025052113389355708,-0.0005736735362925613,0.0072442731745176675,0.02820623167871838,-0.024710361382095942
CXCL13,,0.04234430531335443,0.008822992532939061,,0.03546262896322408,,,,
MICA,-0.01164473294558092,0.08048778345041772,0.05241014360295021,0.03480840176069462,0.0021499468697581555,0.11762023270023174,0.037893285888639154,0.021649215316719293,0.07643612542093385
TG,0.017912567553649544,-0.017760012908570832,,-0.023306003528863924,0.0014232649030211885,-0.01659455852209574,0.046964356573745036,-0.022220652098194675,-0.03430248998956422
ADA,-0.030407931092101395,0.041757373523097635,0.06406596937425343,-0.03927013106388974,-0.04458571150978605,0.02485593378508938,0.09257150583905019,0.06476353133145074,0.06881685507569041
LAMC3,-0.034981508251489164,-0.03158205761176832,0.014362252800213289,-0.033134082751756444,-0.010874581855368244,0.013588962341119016,0.11066555416657929,0.003500809914116947,0.09068389733694424
CCL7,0.09714964004580309,,,-0.016850203314683773,0.010444797938927629,,,,
NGF,-0.005085595346590492,,,0.06069203495968738,-0.01373173613045465,-0.0158356597731766,,,0.06880822374641325
TNFSF15,,,,0.011460048216726158,-0.024370873178636263,0.037482891385917795,,,-0.046121507911729094
HMGB1,-0.028042715976890908,0.013022523555674771,0.14176695927539057,-0.04176318113601327,0.044110897088847974,0.03533132185977705,0.0935717489500419,0.021893058768872757,-0.07531125259899557
ITGB3BP,0.03211954523580653,-0.033375458257443695,0.030691248612145356,0.0441381954825687,0.05716134453303345,0.07291552455116455,0.10468406754082368,-0.01890900030401267,0.05497767359423646
AANAT,0.05957758295240585,,,0.01650747938227119,-0.021959614252431873,,-0.01650781336237563,0.008008176910871493,
RELN,-0.03872083188306641,-0.041676922768513085,-0.01830527822033716,-0.00905663069508569,0.015722688799464108,-0.0018601719221676151,-0.048439103897493285,-0.011609564045720066,-0.024735138396863962
IL15,0.09590918002587542,-0.022625984733160957,,0.01775074555348245,-0.008404006729293657,-0.013681838525139715,-0.01377251372168051,0.046826903429629814,-0.04681887213448059
UTS2,,,,,,,0.06585610433358227,,
BSG,-0.039357599953725446,0.028896625832812727,0.029166487453383412,-0.030489733440846475,-0.025760905712826507,0.040244107907529234,0.04999250571884708,0.03576692083803151,0.10163171481939737
ADAMTS3,0.017754788592760133,0.053567140884895344,,-0.0011116614180881339,0.003939830002551936,-0.02203748388038956,0.10877358048148365,0.004103510851284378,
CD34,-0.0044790064715334935,-0.00460417454384925,0.0354401237860355,-0.01888065903450679,-0.004435353635329816,0.1185042564641446,0.05240393264782406,-0.008072970119373782,0.11053882916771633
CCL23,,,,,,,-0.018783271163487502,,
PLAT,0.009312074900988841,-0.009399560840657331,-0.0023903821928228084,0.011282844244050943,-0.012293894229592343,0.04272995930864928,0.0743217841842454,0.029296074810904103,0.09069080745326667
LTA,,-0.013060769316983339,,-0.02159646044457688,,,,-0.019245867856287048,
CKLF,0.006894596394183592,0.007411545028024629,-0.026243111221219254,0.011600632763160252,0.026827000414155713,0.07228491370149585,0.08113246276540217,-0.02197192054596029,-0.013381416497598532
CD24,-0.024881009121583093,0.05326237524210408,-0.011945358347593877,0.044132610925676954,-0.09821486664069771,0.05385332957327221,0.05928873073508624,-0.004723379843799358,-0.031389226449623435
HSP90AA1,0.03443287097393845,-0.007295668393408677,-0.11146928507924597,-0.04390075077979563,-0.06326917319319579,-0.054140621291320044,-0.12983203754592934,0.03818998323583924,-0.01077692352849544
BMP4,-0.010423236064358412,-0.013845181098374057,0.05865804831363491,-0.03834999848913883,0.05132996562520431,0.12321564713145274,-0.03415119894712021,0.03741786724802047,-0.09857682735251577
SCGB3A1,-0.012362174341500307,,-0.04176925133436445,,-0.026151189668998924,-0.01746510885862765,,,0.050923607420046015
IGFBP4,0.031058366316185335,0.009002680202497863,0.02792706529555583,-0.0567646408563062,0.006253839308408936,0.06589436580478426,0.06893438248747626,0.04884569784132962,0.0459882700025776
RSPO4,,0.009588136901559258,,-0.03305716641898146,0.021116042460088826,,,-0.022384115975474128,0.05106626361556087
LEFTY2,-0.007046154025169574,-0.013221175435808363,0.12027595029000421,-0.04825541262833804,-0.03829827214461444,0.07985935874377724,0.09892842066186737,0.011386755359577786,
PF4,-0.012823771460058786,-0.011880544838010024,,-0.014701470423261746,,,,,
ANGPTL2,0.0023467553034521075,0.000569002070151735,0.10644202212746041,-0.010190407478299518,0.060556702729965696,0.12117489820336141,0.11076400013412832,0.010478939313156743,0.11849426448071125
LRIG2,0.06056100808632707,0.006438298682506688,0.05010179159923302,0.04505716171197037,0.022667576136337294,0.07643973330468883,0.07899922258813188,-0.006519082590820832,-0.008146985785419664
ICOSLG,0.008026112975907692,-0.0117943829769934,0.01605250701469873,0.0009585217521906976,-0.012601607905188935,0.0347953071988273,0.022876884453491828,-0.0066423332174284,-0.043898713575976675
WIF1,-0.023074295273569807,,-0.01211356550333242,,-0.028741873145974525,-0.056347267435705624,-0.05043770892763716,0.014247018077306862,
NPPC,0.04987496037275429,,-0.0006214507995219084,-0.022805606103549494,0.031944518708844995,-0.033506749603665065,0.02633146146423915,-0.015664358196121046,0.040380050543033036
LYZ,0.050034837318962154,-0.012426657996657164,0.04986972680196026,-0.035357111412240114,0.03970299063425539,0.08351183630073401,0.10763144967326956,0.00019902297936164097,0.06981982219526968
EREG,,,0.041603578957191314,,0.0648537071183351,,,,
SPTAN1,0.011066872828595064,-0.03354522890261167,0.06188022984622134,-0.018350353733222188,-0.0927739923566541,-0.0060140771576857035,-0.02030395157761854,-0.017882494522250648,-0.07663189723496748
LIPC,-0.01569966692865209,-0.017880854931856056,,-0.00462386148825425,-0.029221844516628622,-0.02121702334605673,-0.0431759546107759,0.054343275877307695,0.007716758755924878
COL8A1,-0.026075525354856282,-0.014018501818556815,-0.017227278548049885,0.039165820492315935,0.023087697140747095,0.083929132512458,-0.012712432730516818,0.007393643436833481,0.05346944383481603
GSTM2,-0.006080061331298361,-0.00027904848884737816,-0.030343743882438646,0.02893277656192619,-0.0003619493026323067,-0.011569836768290586,-0.003676171559103829,-0.018166167386323904,0.05088982927823914
SPX,0.0019501162431993912,0.04495161310394923,,0.060286340654422836,-0.05196919606907785,-0.04147616144718544,-0.05789441249352113,-0.03365692372525816,
MFGE8,0.023140983300038373,-0.07112115333788945,-0.06686092017066843,-0.04441753118848302,-0.05639308712569622,-0.0020343674403396,0.004297919611161566,0.004453234972928084,0.1157868275994233
TGFA,0.0023030161118299903,0.0557557657458631,0.06816561661940926,-0.03791026975602466,-0.017372904271320655,0.06430409597111324,0.06611181681425127,-0.005967490917324872,-0.0600703519629081
SLIT2,0.05376385369492688,0.0024556614043433817,0.037936685067639815,-0.011718360879787417,-0.018293524871386253,0.0033136251218010837,-0.04753326627495649,-0.023317344591601546,-0.033487141196716926
PLTP,-0.02551452659732809,0.04219288364310755,0.08056844767407968,-0.06726960296411977,0.05116434113993219,-0.014540508708396986,0.10739051341990888,-0.04542880323250518,0.025658667559885856
APOD,-0.031101317681213027,0.0023658709972665666,0.1117645448662307,-0.024473819058869264,-0.10154414555581048,-0.03737996828848178,0.00833312451325936,-0.03115463235059731,-0.015531879955781567
B2M,0.0238059301388662,-0.023496766583540475,0.07647564028215485,-0.0028294300049654317,0.06720118016402618,0.049993254898528246,0.1147061015202736,-0.04032516718947926,0.061408510229180945
OMG,0.0401928698860351,0.010149543454791049,0.09345984713358256,-0.0052015263421385325,-0.013281750217721173,-0.03358289843386875,-0.09061773944005294,-0.028754670764425627,-0.07854540017558329
CXCL3,-0.03166791753867811,0.12314966652980078,0.024793322773663102,0.02128621682385539,-0.004105575624807098,,0.014567475049335813,0.0824325730621051,
CXCL10,0.0036341763641269966,0.05053598959471623,,-0.026474369747241724,0.03470970987762518,-0.01870152327599437,0.12431566894489268,0.04819703172597198,0.0511628367285234
RSPO3,0.10410258201704879,,0.05222334880902124,-0.017072889775606313,-0.029221826499928,0.02247866830049441,-0.02710670485752294,-0.03380782350913792,
CORT,0.04672979170641637,-0.006127399861739596,0.060256895522797074,-0.03828726626600314,-0.03546509852105501,0.07021611005538721,-0.046914225853880685,-0.027111444243714866,
NCAN,-0.03263767684931663,0.0024441161304696356,0.09769548042969374,-0.07560020121641887,-0.06423141293202932,0.029462684691390073,0.06586760937976179,0.032975962325621236,0.10566771654162842
PRG4,-0.01859123570966889,,0.03178526891203357,0.052281556982248976,-0.02092272286220263,,-0.023481770942746095,0.03202997332260779,
ZG16B,-0.017142604669258658,-0.014296304783874648,,-0.019556724769817718,,,-0.025352345235566686,-0.015292589122491214,
TGM2,0.02947590341190907,0.01308976360000948,-0.0768555371089675,-0.03831083237440813,0.012070337399178238,0.0351508188473427,0.10630793214482083,-0.024128531574715013,0.11380754909481723
VEGFC,0.09449079698276236,0.05460799534320625,-0.01672364578450256,-0.001542174728122425,0.045347047716167634,-0.0019061033839292889,0.03497406687151976,0.018717714169362534,0.2262140477842576
WNT6,0.05086554878955595,-0.013221175782791545,0.039586777247873434,0.01411127253393729,-0.00394584180646368,-0.01403335065320794,-0.023091246917337122,0.008709882352320165,
NRG4,-0.011385997712579215,,0.18470782977208677,-0.006585233088079253,-0.029801682599657955,0.11166986380486167,0.0910626750099017,-0.019607078245917328,0.17364374285784398
PMCH,-0.013122975111768553,,,0.014857810367830727,,,,-0.010243312549255059,
COL9A1,0.0066837650031561805,-0.032838149099176775,0.07973429865848791,-0.021418557184150592,0.030223337213789857,0.0788434195660489,0.04318191264932236,-0.02664717089554303,0.07837469202887362
GDF11,-0.032842984564729734,0.04100071601533555,0.0728918241340952,-0.0069346399363312584,-0.022325412699240686,0.05818414511114961,0.03569370947519214,0.04636134042179051,0.01726278075735652
SORBS1,0.04364670295514542,-0.0061467807054586925,0.11515491965899237,-0.05388843424345799,0.09026391417773987,-0.013662901439264383,0.007430960441939591,0.006619639862296917,0.0217603360203187
DLL1,0.009424174292459694,-0.004872214832908253,0.06604505549381504,-0.0072320901604474505,0.019915466504010836,0.04922900017546169,0.03103643632462405,-0.02270425369810987,-0.037442789794833294
TLN1,-0.011653491497725684,0.005455713678236173,0.008431965795052109,0.02282495177876617,0.028732886714176092,0.07232247815751554,0.06287137114204339,0.03539171513456859,0.0760850452531353
COL2A1,-0.021993692224438737,,,,0.11553306897136921,0.08065368980429916,0.12128770091079191,,
SHH,,,,-0.017510130541242536,0.016265161204544458,0.005228291893688503,-0.017038379608751802,-0.017813325450027524,
PON2,0.0025006570285114726,0.022817464786957873,0.07294116708868384,0.016875119058253896,-0.029620068113591667,-0.02575067716857871,0.12263182613783072,-0.0053765435132217595,0.08225136209756005
ICAM5,0.0002644388428116211,-0.017018622493830276,0.04359272147668609,-0.027290781250700984,-0.009726987660126906,-0.007142512438112515,-0.024592864241181095,-0.02401405470933603,
HPX,-0.030891053468632006,,0.09603370865874689,0.015518587473227211,0.09720525331802618,0.06351013461345689,0.046295250107602645,-0.011912316079499205,0.00852043792450003
SFRP2,-0.016435543731477945,,,-0.019942141116074473,,-0.011129264432460316,-0.01729784847029588,-0.002888943451335956,
CFC1,,,,,,-0.008486023455209183,,-0.019245869019414264,
CD70,-0.030027331569490952,,,-0.024927722312782705,,,,0.03541192828001296,-0.03483160191491772
HP,-0.0173721146852203,,0.11212680930600882,0.011788498788246579,0.059078160307841174,,0.09734587095159776,0.05423890223062457,0.04340408274995511
CXCL2,-0.002469007102063102,-0.03356111738350434,0.04558634982131767,-0.006761787180083243,-0.00796416461247015,0.1494252431609338,0.07421485874216195,0.018155573225403076,-0.031618011417793995
NPPB,-0.01594840136877526,,-0.04282891804236559,0.03605125459067016,,,,-0.016852465617640398,
CCK,-0.008849413635904064,-0.02889727277010512,0.09065981254100605,0.05425257451782447,-0.06305978257960895,-0.06360237459352952,-0.08939932902094287,-0.0475617834096381,
SEMA6A,-0.002087419636513538,-0.03352357138714346,0.11406230726470479,-0.01694990004733693,-0.003282687027537789,0.07558882861165198,0.09815539211687313,0.04570078469660962,-0.014915074048531644
IRAK4,0.04041149936594488,-0.03907450495642511,0.045806540106372605,-0.0012140291593501946,0.006598988809234949,0.07896953901728355,0.05968892107861769,0.03847101071269014,0.05276197606571893
GSTP1,0.012496070529062755,-0.027438365744899874,0.04227691240041398,0.004331442791243659,-0.038412649288664,0.07776929243068245,0.036107879929367065,-0.015527267151518595,0.026410598080398466
VCAM1,0.007760104497501015,0.046542410026768205,-0.027973292631468773,-0.05182095434042621,0.09969436142850967,0.08284251968672078,0.10288261348328893,-0.05912702668210083,0.029587160298743975
NXPH3,-0.022892909989379664,-0.03263953753101516,0.09748643461455667,0.02514044559405109,0.0027602074098420195,0.05016515772677012,0.01785064634381983,0.026357587832936947,-0.014565342548434218
MTMR4,-0.02639202962212744,0.0076857221494206615,0.15620727324568914,0.013766189783640687,-0.00014666789282148806,0.0005325048881108388,0.0063897364704171,-0.03789597148516881,-0.04375631414920984
LAMC2,-0.012517827459174048,,,0.07333643452582936,,-0.01922796077495715,,-0.02121537408101344,-0.03209429002636259
IL10,-0.02644879349604246,0.015078585934288409,-0.02759542093080146,0.03772952087912256,0.11141408139052307,,0.041457072830540474,0.07044850160328349,-0.0033682672701371885
SEMA4D,0.022274391835791593,0.015703973672555,0.13295577409742565,-0.06467744827848049,0.014989855561761087,0.06991004883730709,0.015442695623408526,-0.049415406121876844,0.0029889015105026527
TRH,0.02652273399289329,,-0.011872369042191522,0.05353445436653043,-0.018389587676120003,0.08729710168049985,0.07205448389815935,0.0445340150568346,
SEMA6D,-0.049624670695050624,-0.02036727575756643,0.08991558550230672,-0.017039349977650328,0.00899611963512876,0.07023087748895684,0.08121940132652601,0.009463170287201622,0.080371061762006
CEL,,,-0.03311882552521069,,-0.03628074090324963,,,,-0.05680706571779154
PDCD1LG2,0.10082890609309793,0.04809125912471954,0.012579055381700939,-0.03553444542464818,0.09318566122533478,-0.013502848292075997,-0.018226220333777524,-0.004063628988812211,0.1373766951994166
SPINT1,-0.008925796624961641,0.055693072393264625,0.14650466789392824,0.00910133074681667,-0.04098258451755526,0.06634833095952428,-0.054052124068152296,-0.028997868230741228,0.13162312508624238
CTHRC1,-0.01221254405644064,0.013951123961763732,-0.035459161711319506,-0.02060632952859763,0.06444216251004299,0.07524170443881051,0.05237978052032733,0.005382689202049193,0.1218995445165897
PODXL,0.006961895265407719,-0.01657401110689989,0.07252842708946777,-0.020333022251926566,0.08537881375742477,0.10720366945761736,0.08424539635312575,0.003909420638214705,0.06893975112844641
JAM3,0.05561809641351271,-0.0067692895335963125,0.05882188749145359,0.02364439368850919,0.053825593890278516,0.06517682815530008,0.05090316929922782,0.07999002827524083,-0.017983737427779867
TGFB2,0.021026253606331948,0.01327114856518341,0.07031382899617417,0.044631925483518964,-0.04519992186585989,-0.005214522022909053,0.10736048040782552,0.0231109757001857,0.047033545243773976
COL18A1,0.0169349124889974,0.000692127187110936,0.10019680709161269,-0.04542345351768189,0.010944305263769891,0.09914277332348073,0.0655612296692979,0.029857016334554422,0.12170242629159102
NODAL,8.779028135674136e-05,-0.012734208945827821,,0.03406537583056618,-0.027231065742165595,0.07111697569246941,0.01185468709013584,,0.14300890372408848
INHBB,0.022098225138509345,0.01711189192457622,0.0831409216220119,0.0021844823070514157,0.02438399337275868,-0.012211181358021187,0.06798057693446555,0.01905658422098154,-0.10903817470941131
LCN1,-0.012517830275736195,,,,,,-0.01902017219835814,,
ARF4,0.018293922969411177,0.055355360421767225,-0.0938211624233275,-0.0009898232107690486,-0.01974351898435657,0.015274123416888817,0.06937363532104501,0.05692056452841563,0.10179491360313427
CXCL14,0.02964606654833895,0.01903416254905136,0.0715986305186486,0.039422672352432075,-0.039114895649318374,0.005396294156728835,0.0068582780377251,0.025362311753109185,-0.01183100957247103
LIF,0.03649020022827971,-0.01611441092319385,-0.0713527515447941,-0.00810116037357382,0.05077443758762297,-0.01703492971495495,0.11127714623246442,0.022750698217736294,-0.039368957358279985
IL17B,,,-0.030179911343923765,,,,0.0990490157586669,,0.06335116787457591
MMP1,0.06387612211253121,,-0.035558781925426206,,0.023064263236684236,,,,
MATN1,-0.0164355459712153,,-0.048212325083401626,,,-0.016445364029165573,-0.019941357463943554,0.01461497550702988,-0.03348720720396715
ADAM28,-0.023666282819044076,0.017090982943826723,-0.05655450093385406,0.023461047927220185,-0.0229356580390208,0.062369860753626445,0.08520864251655004,-0.02017515092102006,-0.022130017771765036
TCN2,-0.03380229450300854,0.01208650916275875,-0.006997964398545541,-0.01293560058812289,-0.011645174482015686,0.012724195745731725,0.0909044334326908,-0.006066047497517691,0.06284020409148693
THPO,0.05840232531968175,,,0.023865614692743543,,-0.023386024712149366,0.04392871583881368,-0.026780306160110973,-0.032094306188551414
CUBN,0.04055856792575809,-0.009173673817604575,0.03695031358785451,0.0011605389073288661,0.02993589852528779,0.03509359383723992,0.011457248293071298,0.023534790225931943,-0.09068077793791014
TIMP3,0.030537317516713187,0.036482705066461854,-0.06699435149168638,0.06733742972591222,-0.03622318856321327,-0.008900125388953435,0.10096522235319108,0.013769805627629403,0.06417202397681634
PIGF,-0.008977529224130167,0.004916736155119383,0.028698159194554075,0.02254862682904602,-0.033408719495420604,0.10000322863387912,0.07751084955596144,-0.02099912433575502,-0.027986493622427566
CRH,0.15131274258147695,0.06668534465560039,,0.10115545187599066,-0.018687168959340972,-0.013858644585536038,-0.029248023224949685,-0.02686290710866325,
BDNF,-0.00021302199916886053,-0.014296302058876829,-0.05047938398899521,0.013285261150840468,0.04615509331616054,-0.02217522012459222,-0.09823104150475062,0.043988648553356,
CCL5,-0.027609171710605084,0.04377019274966614,,-0.011117546133033474,-0.011662186015232601,0.015632318897506426,0.015440916090686882,0.02991068237010284,0.014108520020998404
GAD1,0.06310198933216392,0.04317061856885645,0.07253278513902613,0.029112512080895377,-0.07945941929767117,0.0015015008977469727,-0.09346818880712453,-0.09712248345595263,0.021908429936942704
COL14A1,0.006379314569842377,-0.0033372551723604904,0.12754290778014676,0.020427842863435786,0.06909779361337776,0.048248679204171856,0.07735175155709444,0.022036016094378885,-0.013424273259138345
HLA-A,-0.027242328435610995,-0.0005209339271084724,-0.0179585459039941,-0.00621585754503438,0.13968406491353244,0.00917602336348287,0.11414035624685888,0.05660527915424576,0.09161464742054225
CD5L,-0.014666126825455105,0.017895556977659478,,,,,,,
FGF18,-0.013270193962264107,,-0.030179877641665995,0.05659035870263801,-0.025496963195189626,-0.019227957974019053,,0.0413622151491947,
ADM,0.035500556972513454,0.04515862653966435,-0.12121163471015632,0.05425846963334218,0.09209476230407215,0.06769336179706367,0.0846148638675507,0.05420566891098691,0.12694317916545025
CCL15,-0.024469133499357955,,,,,,,,
GNAI2,-0.029981015020128683,-0.006841452922078549,0.008844170162390457,-0.06482112877998736,0.01717677938499918,0.04052146275400113,0.10275540057756884,-0.03924174698975265,0.05929698694585346
HDC,,,,,,,0.11214334600705743,,-0.03821799500675234
COL11A1,0.008387093485418268,-0.02449869551146915,-0.005788846050063074,0.023711384868111515,0.06745245370770682,0.09399489644680524,-0.03458027407314416,0.03004191574067416,
NUCB2,-0.0074271092810693695,0.02399981957754257,-0.05055768327652864,-0.013995128984519364,-0.0409503291694999,0.008501428179129071,0.008635419716515904,0.024853459416389535,0.043134075818282144
