,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,,-0.017949798452290302,0.0018095105710062864,0.022572446135353873,-0.01788904474489609,,-0.023180549656194042,-0.02236935838302001,,,,0.002675013474730803,-0.029731863283220118,-0.02467801759963141,0.009538135763034234,-0.013708186998118049,0.019194683441737154,
PDAP1,0.03086880836140876,-0.02477956389413122,-0.005399327249712933,-0.00420008555156822,0.008376115739529856,0.011962632006533169,-0.06831312321910676,-0.04402736086925762,0.04458658965962564,-0.04227278625377683,-0.03359472239925158,0.0218334030985651,-0.007162502620500341,0.006878930285248937,-0.008844327716806648,-0.015406120604122766,0.031772381680714966,-0.011061307207108888
QDPR,-0.037958079020607174,-0.04219756912116042,-0.009926820329041035,0.03171890286242458,0.05526296263057783,-0.01586415735775808,-0.010830101689924774,-0.0018783074912067297,-0.04844146534577606,-0.04911763437580114,-0.03768405661175551,0.01972655757272131,-0.004247299208065628,0.10413342017548356,-0.024622142961128298,0.0020697116229113485,0.06296123969424824,0.0009896865908478407
POMC,-0.015807102700366726,0.023700964639115564,0.025519802549754195,-0.03332192886091278,0.04471343540003914,-0.040186504594356055,0.029081483623179753,0.00041524353857471237,-0.001877152656359321,0.07282308531099187,-0.001273728644751443,-0.06717995024627284,0.06210576630272812,0.05702295837046121,0.0581681083709307,-0.02718278788802351,0.01272773676841302,-0.00701034433629245
CCL18,-0.05172339186768025,-0.022399652499213666,,,,,,,,-0.01952350212770531,,0.1392613335281548,0.10467986480040344,0.037564162987817014,,-0.054345454503264876,,
CCL17,,,,-0.029149467195662505,,,,-0.017738824587240777,-0.02158057333811854,,-0.021130511370029862,,-0.021093317936810737,-0.035624267677042444,0.07659087226530026,,-0.020991814749602617,
VEGFD,0.06987312530011296,-0.022399659612152466,-0.024555647985978268,0.003721243699185555,-0.01711522516714508,,-0.016520821334322287,0.010935043950282606,-0.015829611526566787,-0.034931902520845895,0.08281702636068826,-0.03541619806523816,,-0.02467801759963141,0.018065317197202817,,,
TNFSF13,,-0.01690350194419085,,-0.020106650087228277,,-0.014772383104899239,,,,,,,-0.040474908855778466,0.026830582858387925,-0.0072490637326547884,-0.031061919204308095,0.10961365039899046,0.0032208926283715934
WNT5A,0.05448106938971348,-0.03485074151218059,0.02750130808205036,-0.006780377633403297,-0.048426450869260194,-0.05551769133575245,-0.043477146864104116,-0.016133413942209487,0.038638134306696735,-0.0375665037259975,1.6038712848530446e-05,0.0487416090106632,-0.012273355480566085,-0.0013235346351287065,0.01728436983852904,-0.024713067867858464,0.05215252346085286,0.0626574802568761
CXCL8,0.014864600290497524,-0.01583220317333567,0.00557246580250392,0.0361797110391406,0.013732973806660139,0.08255133732144962,-0.010877054143051878,0.0504560417069949,-0.014741222547930704,-0.032414092525545626,-0.04792857613910844,-0.04052644448061449,-0.021339347855161686,-0.037534068040561926,-0.04832536000735353,-0.030730141317539067,0.06167005687973714,0.049385634422757625
GRN,-0.0037730670955227297,0.04369208650795948,0.031149274048436388,-0.03825255144900587,-0.024373079426477817,-0.06481892719324686,-0.06700406106230772,-0.019567703145816278,0.03384496430711237,0.07795260553085377,0.07304008577674813,0.07398201474930143,0.009639917921608268,-0.0073801156789434835,0.0005525544677459071,0.03234800599704178,0.0046833020676725744,-0.05032657753038199
MIA,0.043581414852258436,-0.04462785015665479,0.03797725799008593,-0.01724525679016201,-0.04446373267502956,0.014120580084746743,-0.033631682569403624,-0.026162830902285803,-0.018002849426323075,,-0.019839286895166612,0.025311291767907983,0.18478589308004095,0.019057419140100604,-0.02490194031924158,0.04610855717393224,0.04508266238048475,0.009391379042093
COL4A4,-0.013383266305764183,-0.013468716091836468,-0.036725139559394715,-0.020226065099095317,-0.011050121780531516,-0.014055269874282867,-0.01729785004961533,0.04243286197449707,-0.0014202414503918228,,0.014945352399827461,,0.11869097807476463,0.07037875247768703,0.05303852499709873,-0.007777962126686512,0.054452898887179836,0.004953554526201446
TAC1,-0.08898550608965128,-0.060886155983773005,-0.005524118121277811,0.006143002314726715,0.06018307140799484,0.042764690023020906,0.14409846877389967,-0.024984794317341106,0.006177751303389421,0.0009222726143010378,-0.01314437064117219,,,,,-0.008679537741479731,0.03390363250896301,-0.0038556533785921243
RARRES2,-0.037802360097088976,-0.045561361307054356,-0.013167381178216338,0.042399583338970266,-0.04551790131932032,-0.00908581851063525,-0.06498125885643855,0.023764287497424368,-0.022027722020185672,-0.04111341114744456,-0.002844812274483706,-0.043768736163664994,0.028178529598726625,0.02683451082130651,0.02732974126958255,-0.019592179651278536,-0.027882003152420082,0.02176240992375043
FGF7,0.023834509497864895,,0.09189825836378512,0.0019740973303465654,-0.032770678608838116,-0.040284767137005066,-0.03074445687834235,0.0282518745852703,-0.0234634123548314,0.01603547637891099,-0.013636167842968701,0.07147697538548327,0.0013829810873450593,-0.023471253555220867,-0.028382636370264225,-0.031081199582928484,0.035325471510617434,0.0004587184083578528
EFNA2,,,,,,,,,,,,,,-0.02345480419957325,,,,
HBEGF,0.0057351580078785405,0.07829881155115168,-0.002410981285224804,0.05170030547833964,0.0018208513979359247,-0.030365492896232395,-0.013540696405260327,-9.278735910557046e-06,-0.02576853499918928,0.07372174005529422,-0.01423293036435129,0.0750304056666734,0.002794744700631394,0.05652320456064476,-0.0023351903033135665,0.03942335546018951,-0.0677953588682904,0.07263991072695165
CSF3,-0.03929543079018358,,,-0.0010251668777709019,-0.02797089431098637,,-0.0183007924102234,,,,,,0.011634912659727183,0.08219046015542457,,-0.039656422146082,0.05263610689948714,-0.04181815929861991
PI3,-0.024724268333596124,-0.023565378837815662,,0.039226247992299616,0.0664448343762369,,-0.02060693379822647,,,,,0.09108069482844157,-0.024786839889034774,-0.016297013576995128,-0.034228518413037756,-0.0009024150607150533,0.07505930618362495,-0.03860689853767569
PCSK1N,-0.013573524000964286,-0.0742854749148924,0.00391242072316416,-0.07452305442677741,0.006345901554654113,0.03976438318097254,0.05457273013677611,0.008011805823360574,0.00606107170371428,0.0014690383139450564,0.08939508973861225,-0.059974810571508164,0.02022793616961142,-0.04114778286049805,-0.020549558270811334,0.026862593172430525,0.045792664603900655,0.02684780878135836
NTS,,,,,-0.05075461848895649,0.06732007647966683,-0.022493875299460436,-0.02115681202649276,-0.026945324509944843,-0.03144993334240249,,,-0.030210530599324614,0.030281220444758276,,0.01844679816429183,0.033208516852021745,
SFRP1,-0.0225614940056352,0.02432916589850325,-0.026602234470784917,-0.013543972062124775,0.03740712051609865,0.018084508464727946,-0.009078016256692044,0.008615709286482056,-0.021580573555452634,-0.027956446900707692,0.019909629424280786,-0.04685648717199145,-0.008485796707850633,0.0005619919448419052,-0.051252843838453514,0.032174355015937045,-0.005671785314818332,0.013090307939286708
CXCL13,,,-0.009118833915010576,,0.017544647071421168,,,,,,,,-0.04737991682220518,0.01821978776087595,,-0.013289036695630932,,0.007497287727244672
MICA,-0.010161447272355129,0.03503234037014953,-0.0490070122599439,0.041674327409931614,-0.011016171732682819,0.006911306832932845,-0.014436072082046641,-0.046735701727066675,-0.07198234781935411,0.06433918059526747,-0.029408336806259625,-0.009155482238861657,0.03567431016422621,0.03467697151405585,0.14757121150762012,0.01752062032241456,0.014357576996327873,-0.0018992084103237078
TG,0.0033250213185967805,-0.03527401852865004,0.004021610763735796,-0.0274473553940968,-0.004499957278948677,0.055702888772749495,0.04680693419162609,0.04358965061880864,0.0024267217872743015,,-0.009642784628625294,-0.07783641127478606,-0.02802774590629582,0.038639759149306105,,0.002054214047154477,-0.013399597358948037,-0.04594908080805032
ADA,-0.030098097714496525,-0.01623892359515603,-0.013140982129419446,-0.0263413451647852,0.05094276209041206,-0.028135358628925522,-0.03288937136791426,0.0227759602824352,0.04460217907773259,-0.03786481407741918,-0.008823543834203761,0.010996302268080434,-0.008747320787062187,-0.014389841305709175,0.02686150695812015,0.033493885769873305,-0.0025954282776345337,0.047320942617845446
LAMC3,-0.10056625188502369,0.051915694207886165,0.031345870358794964,-0.045445504719159105,0.0064154993487329694,0.019620987573399046,-0.013328938356417122,-0.02438936579699062,0.01380607377932987,0.03640458190791547,0.08145475949590086,0.03801799212640382,0.04582848662973943,-0.013610980143219157,0.016681470468384765,0.08463400670885943,-0.004077540577006959,0.007277152031518406
CCL7,,-0.014248071262084824,,-0.0198443940964879,-0.025654564238077698,,,,,,,,0.06765515604205632,,,,-0.023159855037237644,-0.06931239900030803
NGF,0.011107194413321494,0.08939128916785363,,0.032039176760728594,-0.027383577163069092,0.0010336241420104773,,,,0.0023508046461688608,,,0.03633988343389201,-0.005547830669311325,,0.06497581802194555,0.023043890071060988,0.12680932283468768
TNFSF15,0.04246011123586149,,,-0.008602372754252711,0.11958070703338233,0.024365039354592322,,,,,,,-0.03082012107681968,,,0.005217289966475926,-0.030709824848467633,-0.04647813015094332
HMGB1,-0.05436416610306939,-0.054841971179996396,0.07814769595169126,-0.047677230029030425,-0.02856678238654942,-0.04288151436635067,-0.046369240904131345,0.05016516457362609,0.01731758883145709,0.0026100850607641258,0.09036491388127924,-0.031895888211294174,-0.11353166032522616,-0.011434358482261785,0.024927634274538087,-0.06640978991462233,-0.01930435825191391,-0.04995806792662941
ITGB3BP,-0.006406871445076063,-0.020583237017470512,-0.0023916163762880698,0.013103112109080887,0.03581563654175081,-0.021211711948399378,-0.02311801697636216,-0.03011711438181319,-0.02293067780712021,-0.0017894010306363291,-0.007005055388560986,0.0391511932541336,0.047157430164498734,0.004625453409951479,0.024783736575609745,0.0195020154533897,-0.011098101031085885,-0.003474535928309577
AANAT,0.01659267233412959,0.091950385485952,,-0.020106652233172772,-0.017115227610439925,,-0.01650781000861199,0.051498037481320355,-0.01800285042768753,0.0058661384550525225,0.0935239939410147,0.008452209441789989,-0.02773441728005355,-0.03156381382130568,0.03339047084494103,,-0.02450409244579919,0.036341991560935705
RELN,-0.030164964818203344,0.01306472529297008,0.005474720912595514,9.144069881624029e-05,0.022605543940132637,0.013953305331452379,0.05724462596198028,-0.03538462857035632,0.051177553967130696,0.0461076512764643,0.08189027565808335,,,,0.019759330104808324,0.04477737881671215,,-0.025173225236105354
IL15,0.027297110384033627,-0.0065834295201442905,0.06705415592141163,-0.038016241957797806,0.017398889757585356,-0.016328932469749986,-0.04305909536582684,-0.03164308014350762,-0.030889926247422633,-0.015489246974005692,-0.026288269194451593,0.05628457030603596,-0.014332299432633335,0.04018178616338498,0.03384561335015659,0.031298176431781774,0.022451124684108217,-0.047186977351613466
UTS2,,,,,,,0.034027294030511065,,,,,0.018947418211825624,0.12516769415764908,,,,,
BSG,0.11794097997868588,0.048738468367055914,0.05239513559744517,0.017150239646612477,0.05759422677713083,0.0030017389487513417,0.0627277131500613,-0.015250228675992182,-0.04375680471662584,0.02033903291122676,-0.04425404562949565,0.1301764999947699,0.12653681961022,0.09218281919955759,0.06412542825526162,0.035277715998806844,0.0029615021871288974,0.03393627772422773
ADAMTS3,0.04691016528127835,-0.014564110845139396,-0.03322263727881618,0.0034046010316992237,0.03796880253725983,0.06182090421034696,-0.046687676265712505,0.003250355305356694,0.02825078753377292,-0.012557814228115482,-0.003790416393556331,-0.027133148542097647,-0.008973513705437907,0.003529217981463414,0.016554869254905766,0.02074496133214954,0.06615645403862114,0.017536819273461988
CD34,-0.13125921795105852,0.09944002563300167,0.03842442209885708,0.004643108567651927,0.025106700309583393,0.04239924197467922,-0.00810392832173387,-0.005901994060936142,-0.033682844335143264,0.04387941867259792,0.06239599577102798,0.01248303203416751,0.08716520459411864,0.021607378594310334,-0.0008867926052004302,0.011123044032834402,-0.015189839618422383,0.12794598889922132
CCL23,,,,,,,0.08203260537810655,,,,,,,,,,,
PLAT,0.1000333532833253,-0.015321608581736893,-0.02435251013483309,0.004409343225099981,0.009946515556590723,-0.08589563414414236,-0.03897580945444706,-0.051341551583027126,0.026330155384463393,0.03352790787760348,0.02699813341304263,0.05761455433140707,0.04386627636067223,0.08443124629140188,0.02866193302637743,-0.030502076089416918,0.0166940263758282,0.039212552257556356
NTF3,,,,,,,,,-0.018843726362635017,,,,0.010877984422698028,0.016635968632447973,,0.011154392478658692,,
LTA,,,-0.017144216502001354,0.018973148837494826,,,,-0.015478692782411391,,,0.03680287943214195,,,,,,0.04284111829507669,
CKLF,0.02860803227885969,-0.05577671965329288,-0.01806869640758827,-0.009157608028773218,-0.04147192620612243,-0.03595076884305798,-0.00920344493072486,-0.03701489447822724,0.0009856714014760276,-0.029703433774114017,-0.033219742497914616,-0.01172840122915668,0.08271334256688315,0.01578361343452268,-0.014875085910370633,-0.0199539355527765,0.0495853154402924,-0.01135652294077755
CD24,-0.015971014441273194,-0.007379231837311804,0.07013616271239356,-0.028010492892574027,0.027708315764501053,-0.04372750169783587,-0.02661637618745969,-0.021292992210536533,0.03716520771842893,0.05117641661164109,0.044739659722840816,-0.011786415979476876,0.013734500677965614,-0.003992355020997523,-0.050162381723034485,-0.02929637708931806,-0.007120769321499253,-0.026054520528093997
HSP90AA1,0.020607714511104682,-0.037315320567007815,0.054418772801607805,-0.05015242332171691,0.04715066711073989,0.052364073709716394,0.07074295247557465,-0.005067555186378165,0.0035326727397349926,0.0424875082317481,0.0341069202727615,-0.028765799172722144,-0.11187377432676497,-0.05884395189303709,0.04425097240279982,-0.08379242024447771,-0.0184822711639254,-0.05475448916376583
BMP4,-0.011285327811094297,-0.018156270143371765,-0.018173874486190386,-0.004440603794875785,-0.021819261862302132,0.03191780357786905,-0.02728245092925838,-0.03775069590158014,-0.00032807469690986925,0.022072779512676048,0.08188578018907341,0.016636900159151844,0.010826513140227473,0.010829337091112883,0.010179053123796926,-0.013564755025771508,-0.004992114569509046,0.033028094068993104
SCGB3A1,,0.03291523252842035,,,-0.020382123215991144,0.03131188378373495,,,-0.015185580416043966,0.1057021021163033,-0.018343608860411153,-0.009774842196807156,0.08431266733005909,-0.026596875284488918,,-0.01040732127755033,-0.004823761429756467,0.03236041921010755
IGFBP4,-0.004703390332098935,0.07242407502836236,0.016671594431099213,-0.007784978943361767,0.016378843436574177,-0.043267944871137526,0.01297408878841136,0.06068289619712409,-0.03912860947098487,0.0663391237143182,-0.008298994814733802,0.021030817264797247,0.026726810072020327,0.024705044409142212,0.04252573633789938,0.057138922191986206,0.02969813363965808,0.07289996361660547
RSPO4,-0.0036682530084920376,,0.02129499797177489,-0.006945470103651655,-0.02352428341061492,,,-0.01800266202477574,-0.015185578194809307,,0.03740771541492152,,,,,-0.012093095195131645,0.07860588594159544,0.06400595906045432
LEFTY2,0.007668801649351365,-0.036768239236661275,-0.017354773565114476,0.05137707317475571,-0.03651332424193345,0.04215024513082949,0.010512571982143504,-0.02933505760620029,-0.016651172214310388,-0.03144995405009693,0.00910155453746225,0.05564391004737968,0.006839018451652022,0.03384907247833039,0.04159200015403912,-0.0036737134041460264,0.009792144350192203,0.043147406034871175
PF4,,-0.014780085306439353,-0.015594995051304015,-0.017313842891310063,,,,,,,,,,-0.02149795190065153,,,-0.020318471654912167,-0.03100391017118015
ANGPTL2,0.0209214295452266,0.0071182895123849035,-0.01605814072520042,0.04974465170938935,-0.0032806267427047606,-0.06199223077161388,0.027048810716830934,-0.004329983607920839,0.04882579050441094,-0.010124091411916938,-0.04382286175079494,0.02388482178753895,0.04037781671472985,0.05160083469684907,0.07465755307539172,-0.0031074153176418166,-0.038247302176408454,0.026739740080008963
LRIG2,-0.04451913538116238,-0.004106427364102398,-0.010532263490617274,-0.03734019332043894,-0.0035092589376489246,-0.011167230529968706,0.007952499257661979,-0.04585641359658619,-0.03535826325182133,0.022254342400521942,-0.013058210308017341,-0.0012860659157775903,-0.00836584619439549,0.08428731968452298,0.06188059421840188,0.05504593548129496,0.03482236411527845,0.0365796685046378
ICOSLG,-0.044544490049772074,0.06082895350054872,0.007301894883999866,0.022079300404292762,0.027948295630861205,-0.006311351868063646,-0.027056255944898872,-0.006313669229076337,-0.028819391629992683,0.012793590706974703,0.03656117465513408,0.054733464014656015,0.014525575880187977,0.0858971355011949,0.05029191710693169,-0.028240704376290653,0.03378610707023406,-0.004256776893926994
WIF1,-0.036034172144945566,-0.02659436450435376,,,0.027957636226120398,0.03848672762647298,0.09563593744881371,-0.01389222787918125,-0.018254123569947822,0.010005912298499496,0.08205396496213947,,,,,0.017078633635612857,,0.0297333227714518
NPPC,0.003886702897916494,0.04245597578193848,,-0.015515749074706315,0.05278207884515817,-0.020928839043603705,0.011078814727175817,-0.01644975982740874,0.14086476491856229,0.02322672894152906,-0.047738653583985526,-0.06933242717209087,0.11461579800229219,-0.03012410186456109,0.01857326255690387,0.06520197787566706,,0.0021092309935514517
LYZ,0.06399956874971045,-0.00019680664813376923,-0.01162051691734408,0.007213874723416234,-0.007483556551986861,-0.019832353111904462,-0.020939427481182823,-0.032498451790045804,-0.0312971933631217,-0.04142173097326157,-0.018593538002163016,0.005525773075835978,0.008729813066279683,-0.02454397549709665,0.11177096701761315,0.0009809777367955838,0.005478069904842043,0.008536138700125014
EREG,,,,,-0.03310424835354736,,,,,-0.032352811834472965,,,0.13770627235076408,0.005907311229758102,,-0.01589246358023604,-0.031085565850538944,0.007422679887715516
SPTAN1,-0.037804750085922836,-0.035025757450905366,-0.006630954998129987,-0.02822751619301451,0.03881437575291397,-0.020803360926306746,0.03258632556979365,0.02552167796550803,0.027458655987502835,0.04106173161693943,0.07196742836919491,0.004221064970761985,0.052100936478264,-0.009764046433857816,0.0358727405665545,-0.0170441160182014,0.036205812569242386,-0.022641155325875843
PTH2,,,,,,,,,,,,,,,,0.018230050526868522,,
LIPC,0.07084785724447958,0.07737641459154682,-0.009469342784779362,-0.031114265164867837,0.05665049150491283,0.021020579018812574,-0.043175945839054077,0.05418834978600136,,0.0498206474979996,0.03690474025695601,-0.049986220356043144,,,0.04701444111299573,,0.01928994864435977,-0.0483487420499612
COL8A1,0.004081743641088227,0.06720289712127853,-0.031684685495491915,-0.0034286844393076376,-0.05732658942724928,-0.043066595732507346,0.02858437612828593,0.021206744144038822,0.005372266268585249,-0.030649953612503316,-0.022353273905039852,0.043253472374586655,0.1140026766188162,0.04105803981635251,-1.4917502566409048e-05,0.017515447261962754,-0.051138687583827044,0.06930026924960732
GSTM2,0.03585425458653103,-0.004681761434311595,0.0037695893396806706,-0.017309118496307663,-0.0030099691344045295,-0.0138083111365706,-0.023860126523300423,-0.042802101713987406,0.004403881516389455,-0.00942142915487025,-0.0013560315707305131,0.04741185476075564,0.05680476198243427,0.04606878319723588,0.043973436101362645,6.59222971113178e-05,0.09619629237978149,-0.04093134659595282
IL4,,,,,,,,,,,,0.04582350387678489,,,,,,
SPX,0.025278240529767716,-0.02926533350482456,-0.05770319875818665,-0.01152806259290578,0.058591213138430416,0.04425444958090765,-0.0043398246481064036,0.008678805296711528,-0.014630312132908654,0.027919273452203363,0.09656909811003205,,0.05012656734213213,0.004122721500830808,0.023599315576806702,0.011786106905014745,0.08002964073760278,-0.044186672517280375
MFGE8,-0.020233081181365516,0.06758685292233339,-0.026490221808894262,0.0038738716223162234,0.06382216682211303,-0.06696341777239674,0.03136161174731016,-0.06635932477868774,-0.06090676358680226,-0.030681885134472807,-0.001038343295895673,0.02809763572469558,0.04196593436815323,0.02080522244003451,0.028096326959418404,0.024337461166256683,-0.019107496672999897,0.048252122048609986
TGFA,0.05340317769422731,-0.054199166710203875,-0.03351913540338301,0.0026168500323552136,-0.0064583649659847656,-0.01688849103851326,-0.08547933504552814,-0.012117334592936548,-0.013641712283718434,-0.07876507537353762,0.02163446400490595,0.0709642564097023,0.048666948058549986,0.013699610451745586,-0.04970652511558369,0.03114345354641274,0.07893469692829266,0.09951169811227341
SLIT2,-0.05202525362579378,0.012205681419739767,-0.03191031364950415,-0.0077053652507661115,0.06851027857014653,-0.055818360302210504,-0.02385944510659858,-0.005206511503590798,-0.05061713627339612,0.02614326612364251,-0.002571324890263892,0.05721649331550374,0.061981731185192596,-0.019403410013207122,-0.00986961292782615,0.004637099947573943,-0.03395903290607651,0.018378656610387564
PLTP,0.0010514459525806155,0.006893777268589406,-0.0006778011472799503,-0.004408604057257114,-0.042137946262498845,-0.004106541427711687,-0.07590234474624157,-0.009387988101728154,-0.01695876600165063,-0.06378231427979297,-0.021807933125507047,0.03363368030858384,-0.005045275047686563,-0.02164912878690728,0.11036965587778476,0.05664719553306629,0.02649403867876304,-0.02441505083221038
APOD,-0.023657426101332354,-0.04451077476342947,-0.01571776550044076,0.03703613935330572,-0.05811871378277853,0.04594325617069413,-0.09538275122379572,-0.00873925812446396,0.030603201954087108,0.06218952988710855,0.046295872007181015,0.03813220060825339,0.10230324065467879,0.0654051667658188,-0.045362326025260184,0.013552155268999205,0.012410944735141625,-0.00810069948212455
B2M,-0.14419052800135526,0.006587902794905219,0.010742392930451093,-0.029577249922578337,-0.018455406164225464,-0.05088234696347506,-0.08626489047129102,0.020672028916136818,0.009850559935191483,-0.029988365484581274,-0.025303720076193355,0.11410602848174739,0.09860408217146133,0.07644863331236099,0.025983156434919056,0.009990642954359393,-0.03312720862985326,0.0008395374644449287
OMG,-0.03331199798991156,-0.06025065444242337,-0.029207667908932547,-0.022003570050421438,0.0158430206794417,0.023794251330179598,0.0353822126281319,-0.05545102587074413,0.03937829924689418,-0.009309102640121138,0.060805425887251574,0.0616604640466803,0.04400075971974645,0.05250755227467982,-0.10249868930313738,-0.03324214528704066,0.051163958675003944,-0.03294846051147935
CXCL3,-0.006528072738038735,0.02378623627325163,-0.02217296362721987,0.09497794014068002,0.039001837251106834,,-0.021673965425357992,0.08789213816751634,-0.01624535879122362,-0.04554450254120947,-0.018932316604766894,0.04048733045736988,0.02489592486827583,0.054944747615245676,-0.03509102862056206,-0.01844611098515125,0.030556431579063164,0.05855766176362198
CXCL10,0.026225179528536813,-0.00182247928536078,-0.007435712489875611,-0.043094505191037656,0.03512660977883401,-0.02231980081434642,-0.0567331860811117,-0.03084407413681626,0.020919759327762872,-0.04253950697197545,-0.030085742231543908,-0.06652583212754976,0.03636760277032581,0.057218260434093934,-0.013448148983580866,-0.02909710673075564,0.08239972327233028,0.021930951211572434
RSPO3,,-0.019354192513441507,,-0.020106650747518818,0.05710236846777296,-0.046043645088634726,-0.012696922303681425,-0.027190299634577638,-0.009543513418782438,-0.021661338184300126,-0.019783905967321765,,0.011737076958971762,0.020476858051089047,,0.02844441703513214,-0.023502724174119822,-0.04349730572944669
CORT,-0.031688698807533076,-0.022577952774900528,-0.016185417086521235,0.007244994173998909,-0.027641343169191264,0.004069607117927168,0.144562694338596,-0.02847940444737425,-0.018837236838775664,0.033804665248478374,0.03604727305460728,,-0.011173549905413124,-0.022496514006893863,,0.080074027582322,,
NCAN,0.045483674484071854,-0.01487158359121154,0.031066549015073008,-0.057892007463001,0.06929457318948985,0.0133067537607844,-0.007594423950629077,-0.005395894502900506,0.04078118649785089,0.03978356102735045,0.0090291675445942,0.006647217320935016,0.055347935054954805,0.028739096441837902,0.032590295077341236,-0.03715316730756434,0.07724747153840444,-0.03241624415321151
PRG4,-0.02988414623579097,0.05974377462788823,,-0.019844397188942143,0.027474483347765085,,0.06124942098332509,-0.02300668738916961,,,0.03401857071414899,,-0.00815497098662035,0.05307182609773748,,0.03697491717065699,-0.012615701457134013,0.01832127100499886
ZG16B,,-0.01975777252233151,-0.0187660419110714,-0.010393377995770855,,,0.05160632114020782,0.03251898167194996,,,,,,,,,-0.014411267977696393,-0.026449515131205407
TGM2,-0.010186253033685217,0.05451751834458683,-0.013757829665115769,-0.012772056975010262,0.017099383826135035,-0.043617629030420914,0.0025554134117944816,-0.029302533947822635,-0.028551123913210297,0.12751789142766887,0.067065458070821,-0.01208629082796529,0.020417063258904713,0.05440906743352474,-0.01317066220949362,0.06556016244890868,0.04154299396336179,0.04404714875849246
VEGFC,-0.00918813882535845,0.15191308132168133,0.017177527800974805,0.013751988346334506,-0.02510199819609731,0.009719379452832886,-0.030959234376874516,-0.03311878266049648,0.07562257258628138,-0.03655853650457114,-0.009020706435981513,0.1316635474296996,0.027387844142876476,0.06736948680876381,-0.03483260782862462,0.018730730025081316,0.06049897642855954,-0.006079638765891589
WNT6,-0.02352566997785798,0.04003795503525983,-0.017354774020581887,0.027504961143370678,0.09143262053712103,-0.01674845341285844,-0.023091242226068655,-0.00669538865459607,,,-0.02060191262043975,-0.0404097347567383,0.0312546916938317,-0.012016716078863536,,-0.0020497427945287542,0.12341995448064629,0.06695308103807684
NRG4,-0.052233292948667756,-0.013122973847045829,,-0.012330730547963383,-0.02322730149099714,-0.02050320312261477,0.02662316820631603,0.0005887751502188079,-0.0017201925642052925,0.10080440986865241,-0.0031995740863771218,,,,0.0069357270378118075,-0.012966289235336288,0.01236948137557617,-0.04110055608498547
PMCH,,-0.015124933583722069,,-0.0334643104594882,,,,-0.018002661155952854,,,,,-0.03213347675321983,0.0898167648755871,,0.07403606089165246,-0.03308052149335071,-0.008796899230637277
