,MGH258,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH916bulk
INHBB,0.06907166880838134,-0.05714234682610108,0.013681296632392715,0.02976071716747327,-0.02447301687127362,-0.03470588118967252,-0.003154587520483003,-0.04838796474751757,0.009308331116075104,0.02905523595267472,-0.15720722479245167,0.0047381966225148045,0.01546330222065863
LCN1,,0.012012054865871964,,,,-0.0029834167770841527,,,,0.07588108152033397,,,-0.015525205666163694
ARF4,0.024045480593799566,-0.05772369275481809,0.03044764364083928,-0.08395009126178855,0.06386586435827556,-0.06017061358897121,0.028226506234758943,0.019857985801062975,-0.04408228754110716,-0.014912712788232122,-0.1733099218565882,-0.04058513812635478,-0.03280699496244253
CXCL14,0.1287397684754652,0.009668185148944724,0.035720429878679884,0.10118584068419843,-0.18048723026775976,-0.18891516763891078,-0.02031439590834542,-0.14900366656790576,-0.020983741116799834,0.08046220847038468,-0.123389593051042,-0.020113301093375006,0.029512353817134185
LIF,-0.03156919433301859,-0.027703738741535228,-0.020044865273844973,-0.0835826250523063,-0.003925721393116882,-0.06645841802162368,-0.04721450320318092,-0.02642527987563461,0.014728198621653595,0.018385680741266636,-0.1954344147633266,-0.02770575174398958,-0.09661958869502114
IL17B,,,,,,-0.02464135012480877,,,,0.02168695989713343,,,-0.017553379380134935
MMP1,,-0.02930042738689441,,-0.01672506044071298,,,,,,-0.06959423446759244,,,-0.039283117278427676
MATN1,,-0.002793055963362881,,,0.01834177282102289,-0.03727148051612098,-0.010273965465711389,,-0.007806991745487364,,,0.02934839811007776,-0.01599657089222594
ADAM28,0.00012397027385037615,-0.042775690415483916,0.009331983490846308,-0.0070989205418281,-0.021972243143033213,0.02198972758778928,0.012964230734268575,0.05620680958405262,0.02998417197397039,0.055270942863279576,0.04002324424121162,-0.01185068947871548,0.03389026978530294
TCN2,0.0505576066562152,0.002403604031154293,0.04115986465628754,-0.005212543967548579,0.06850000253715945,-0.027357888070205876,-0.02432658319108324,0.05397755227214401,0.052707741617527185,0.0776762727108227,0.004784074803121102,-0.007844429966622475,0.030014278440584546
THPO,,-0.03636038356930831,,,0.053047404122686666,-0.05985769533933005,0.00531827908521799,0.0011231370670841826,-0.004508891926964396,,-0.0038854915660613515,,-0.023972315896635416
CUBN,-0.04863776053558821,-0.04840159791339054,-0.0206358792109585,-0.024508450838415824,0.008737925138029885,-0.02569569237284481,0.013577211258406061,-0.03113049678982151,0.020041820202749184,0.11134468615809336,-0.008463058678268855,-0.012870058460200695,0.01783652451240545
TIMP3,0.020672702533962466,-0.026559705368915124,-0.022755069285783185,0.07797657530004654,0.05360207708361042,0.09524220773847039,0.03450556439776164,-0.06834893085157759,0.0309194104211966,0.055752037830466186,-0.14510763402655633,-0.03384387601379378,0.029141217353577813
PIGF,-0.0024126151958284423,-0.02347508669322003,-0.05535135100402734,0.014416872620341761,0.0424645855546665,-0.01726439486716327,0.015613123165894315,0.04429093163939455,0.039528798409108945,0.0388432586747461,-0.03477846467633792,-0.024693869890782105,0.04473687226076743
CRH,,-0.01101561592983629,0.04464200726061916,-0.01699570996348354,0.036079225388844366,-0.054666144455553387,0.017884193998834372,-0.04347128077516709,-0.004386048601267327,,,-0.009273793658988436,0.04286451631105902
BDNF,,-0.05180429673077669,-0.017783302787191264,-0.03705333463407536,-0.029954656223681965,-0.13163389857641755,-0.0673083833969241,0.019829610487651486,0.041340663627509246,-0.06489453022852089,,-0.00857638596677482,0.028036528134549345
CCL5,0.12234219231272767,-0.0020856773214825617,-0.007496060304064445,-0.03781825692433032,0.056404140534018495,-0.03756384457649039,-0.002609767183700038,-0.018548682340138085,-0.01902447815289515,0.0176522192853954,0.03944882524049085,-0.010903192371369505,0.026213078171154112
GAD1,-0.06399366487556797,-0.005650089306304362,-0.03618820576813828,0.12733730393348905,-0.18658396351201761,-0.10767623715031575,0.0659206472725494,-0.09577831812972663,0.0034335411019812976,0.029409340374956686,0.037340804159629655,0.009313777588145802,-0.009632278424756576
COL14A1,-0.015020922093633853,-0.01249983664816704,0.05869961370806192,-0.021011988308606934,0.01984851879905163,0.03714114217338404,-0.022317276324258593,-0.06143259348338615,-0.0038912467287999367,0.10044239626523677,0.024700738633814206,-0.0526762138506428,-0.02772803444291648
HLA-A,-0.027730563328641586,-0.0009824707036171392,-0.010442027303551052,-0.08956774952204678,0.1298141516111068,-0.026001234117981317,-0.025826500461062444,0.03795273417934903,-0.05204346766775658,-0.04508641715167927,-0.046261517876062565,-0.07001564599494513,-0.0376170772239286
CD5L,0.08139153230686624,-0.02490012577165492,-0.020444273994642524,,,,,0.02215513602429378,,,-0.01938214228240121,,
FGF18,,-0.022530113274428092,,0.022958832094955008,-0.005055079908326654,,-0.011008958759118734,,,,,,-0.021960404132176772
ADM,0.11423467106245692,-0.08351609454102757,-0.004073871564865849,-0.03224388462943875,-0.028448568465173952,-0.05396337208941775,-0.06420311495283706,-0.002859062436247164,-0.1714212310437448,-5.615303894662529e-05,-0.16670147439543564,0.003470380697965535,-0.052208155360784284
CCL15,,-0.04154365422504936,,,,,,,,-0.012381959081818217,,,
GNAI2,0.06133035325941374,-0.05191019973370175,-0.02145114056549589,-0.03699336282326755,0.15164365843966257,0.058329200269332054,-0.008563549904059973,-0.010489872950409783,0.0804404505537984,0.11746607060719584,-0.10200066360339648,0.0045795988070237315,-0.04348275760704089
HDC,,,,,,0.003867515516738439,,,,,,,-0.01599656364753038
COL11A1,0.08255764832957484,-0.0020163147635514347,-0.013142201850348983,0.010835003534057218,0.20213926665414308,0.028024876630796683,-0.007149683773074752,-0.06643015170459102,0.011380763209526079,0.06617399082506438,-0.025038089743677723,-0.02053158368608586,-0.025866798655748518
NUCB2,-0.021837181402154803,-0.004863562691519254,-0.0683267424644319,-0.0452970103864018,-0.0063550116349741425,-0.019377747726590375,-0.01820667291778233,-0.002644556055426066,-0.05468455551610798,-0.012203695032511543,0.04526706274565284,0.01803886260530361,-0.02428785694634328
FGF16,,,,,,,,,,,,,-0.015762533934364588
CXCL1,,0.006306819959551811,-0.021325852879043004,-0.009351193846743742,,-0.029811685575206387,-0.023247284690659054,-0.052827406438304934,0.029874629969072565,-0.06223763194017375,,-0.0406516051227631,0.029428877972982888
VCAN,-0.12443433976949377,0.056315461915183204,0.08455798993728975,-0.0529010614959966,0.19462096129737433,0.043006852077720835,0.01317664330198703,-0.039165645480152445,0.06310612089443705,-0.023267549089500968,-0.011485532699702636,-0.04093817868835559,-0.05484475157806416
MMP7,,-0.07577625432809025,,,0.12021921239433891,-0.02594837493452708,-0.010146532912619266,0.012212122183725159,0.0020054452894297365,0.004957913915117521,,,-0.04568346873093088
PTPN6,0.0797225853051877,-0.04065719998837934,-0.003395787643273126,-0.026372396796450485,0.026619614263288422,-0.023253184727497555,0.021698397126324404,0.053873847467829465,0.024608777772287902,0.043288435421574296,-0.008237814664586443,-0.0153307254919467,-0.022307303664478608
PTGS2,-0.030917999040997002,-0.043327179999861104,-0.019032205021820577,-0.017087730703550276,-0.041277972680902386,-0.13937185237077834,0.0008667987393600789,-0.03220566591354909,0.06523223616028409,0.051068824827754884,-0.04924548977339279,-0.028956133658919955,-0.011694427836757403
XCL1,-0.02282493104998924,-0.027286084205762777,,-0.01778405409342807,,,-0.01666530066150367,-0.07145306054052677,,,,,-0.02846878355236585
CD58,0.11930892290505292,-0.05746381760599065,-0.00872779224350986,-0.022915125427052853,0.04289637854040168,0.011288671117470244,-0.020591833073118047,0.00041886639427860114,0.0471998398755668,-0.08632636908486556,0.018293094377006342,0.031476289560303745,0.009688703235539237
TNFSF14,0.013999220424141678,-0.027493542774676458,-0.007418883288615395,-0.050056173777275496,,0.0035711731721597495,-0.02687355097639797,-0.06293933422816717,,0.09879072931501391,-0.0562355350972431,-0.014388146342983134,-0.03579999894859003
CNTN4,,-0.04833695269065912,-0.017411093058075686,0.10202699967852469,-0.13016603463083679,-0.07636598613662621,-0.01845471030525175,-0.05138824008488303,-0.020686597720057556,0.05774135386936282,-0.03526359996774419,-0.01671423995372255,0.03668795083791065
INSL3,,-0.02444329555525123,,,,,0.03503669473234823,,,,,,
BTLA,,,,0.039335266675015315,,,,,,,-0.027352413030044632,,
MFNG,0.04865102534209787,-0.03635106218236482,0.04312459070400612,0.014649334458826576,0.23685750815231355,-0.004643525933202386,0.017980476717011234,0.03704598424888434,0.014476157847428953,0.12643368570624425,0.045429691920548604,0.02342801692875549,-0.026561819851246244
ICAM1,0.04678394996849436,-0.06418051372777464,-0.04039473542342847,-0.08239576334685388,0.006897217238036287,-0.0696847742147108,-0.0451779062051384,-0.013887620010285248,0.0021170662481946605,-0.004796044863238041,-0.07698954221820135,-0.06952135776548496,-0.02756906169631157
PROS1,-0.07022560841032621,-0.06882489142090152,0.07486041703062252,-0.10154700757550256,0.09637335971478365,-0.06503673466167717,-0.024721326223383803,0.07697990343050624,-0.005804714839414496,0.013773702272539066,-0.13455866700152955,-0.021588977989649694,-0.07721647492457653
CLCF1,0.03334249919352406,-0.03585339853493492,-0.03415310820040336,-0.03467138524145539,0.03364631090763058,-0.038039123277963015,-0.012625104630224775,-0.06285691811236145,-0.029082699207867112,-0.07960219833309762,0.006375350306538051,0.017937641591765936,-0.008415813731116446
PSAP,0.08926021185411638,-0.0719953090911643,-0.06077931453107288,0.04058879336496947,-0.12154816379337008,0.052862016377963277,-0.020471793977588575,-0.011401413832165709,0.06948923375073594,0.00516695101357433,-0.08324477918030246,-0.021172719618597183,-0.007903452720357055
EFEMP1,-0.03462301228035799,-0.10278324919743256,0.022337209640017428,-0.0810766556526343,0.0983630357251569,0.018588714447756192,0.048705514876494715,-0.02971389420971341,-0.04211293388445625,0.032508457462605944,-0.2547512443315071,0.045542055412761295,-0.07426514273749014
C1QTNF1,-0.011000143782559148,-0.05724065789969544,-0.02467048469088556,-0.027015787959302984,-0.0012523851212636519,-0.04807301628505398,-0.029171694819494443,-0.018171043858719038,-0.02775913440572972,0.07925642727897378,-0.1293149884169155,-0.07467506166321997,-0.09350304056385021
ALB,0.023760805650589134,-0.03778997277437543,-0.007067354151175557,-0.009849322861876102,0.009993318177598038,0.02263858548691479,-0.012773352690134515,0.034308722283828016,0.039725392552045,-0.033025759000751595,0.08030753137703849,-0.005490739188336102,0.00012591405877626527
EFNA3,-0.053760892689894896,-0.022255126795250376,0.06915261402952347,-0.007427295020636827,-0.09455420332621799,-0.1275750213989319,0.011781310553895412,-0.06809050983589929,0.012517783563471923,-0.022980102359747703,-0.14400718707429527,0.004042863091163563,0.05411166289281649
DRAXIN,-0.002256196253308409,0.05929940567906321,-0.011576868966553144,0.06299716172068363,0.06421202276192128,-0.043256912581083266,-0.03446655173420531,-0.03237088810778815,-0.021979484461913147,0.10218170557251817,-0.08963687128299737,0.030398531727980408,-0.01223342992060727
RAET1L,,-0.019041564628064608,,,,,,,,,,,
NPTX2,0.11861005921189112,-0.046257294376822786,-0.02584566429796231,0.07965756638767912,-0.1766091883868908,-0.07901248267594206,0.08050356521275709,0.06009988615771693,0.023063546876189882,-0.06407328912486229,0.09249239655875037,-0.005114996253936342,-0.019724721319199338
FGF11,-0.02258261470071274,-0.03314666282999011,0.01847830488638825,0.02444724978575464,0.0850846221426935,-0.062126553032069945,-0.02699536954731632,-0.03206722415562872,-0.033890096986718875,0.0697226659916427,-0.08929054550303081,-0.013657081882112595,-0.06805056159989302
CD59,0.08929562094419745,-0.04066149724464019,-0.015748836622014338,0.05912278609676994,-0.09792440404750957,-0.08090401307767522,0.02880239055146499,-0.018779168164104798,0.09355285009398821,0.13209962089133312,-0.03037806125585654,0.015145565600393958,0.03524844815854197
COL9A2,0.03738117178393932,-0.02878758523128543,0.05329012444779135,0.02825373692467294,0.059676874158084335,0.13094453414703644,-0.021773318288902603,0.1009475061648026,0.0956157409239267,-0.029036710068121394,0.02702374408214736,0.006401064755956948,0.03641301819508062
DLL3,0.03824973413030375,0.07913196055297528,0.016270189620952554,-0.0022048708940458493,0.1477778078053805,-0.025888030894467937,0.0067899246596968155,-0.01795037912339389,0.20178463194380383,-0.003374910976302286,0.06601770944586145,-0.025820988294537897,0.003703000180912854
FGF5,,,,,,0.015532730956253763,,-0.00429716916738243,,,,,0.012620169452380361
LIN7C,0.021238700660613397,-0.027952037939927402,-0.05363968020303067,0.028992988639684986,0.05487959902902493,-0.04865230815389474,-0.01635339562091641,0.03157849702946101,0.01602058543305518,0.06402200899221921,-0.048169868990704905,0.0060042107261778005,-0.019494408135690117
GDF7,0.05740503336836897,-0.003545644863680766,-0.018683341804269272,,0.04860156450542596,-0.028417614106094464,0.05052773819148991,-0.06436747896084524,,,-0.07989897569480625,0.017654766688600467,-0.02445288000139099
PSPN,0.0006299981529109579,-0.00873559378314984,-0.0047991363803840245,0.025625043851105474,-0.02626823179502554,-0.01186268614605997,0.06364964392065589,-0.04416487054901577,-0.017698255991086247,0.05005693691924896,-0.04861812651696791,-0.01086280772689519,0.011478161854420906
ANGPT1,0.1074903019575197,-0.031839402367382995,0.030385471743280663,-0.023866415535303873,-0.015466189828795029,0.014616610625546655,0.06620119065882961,0.141184311956919,0.1621096530510677,0.07565780439645672,0.0017726936754628982,0.00760902246476942,0.004112550668528425
PNOC,-0.01910136449761972,0.04711289004674253,-0.029713069827753093,0.11591639118275722,-0.09534469828497655,-0.09741799106325928,0.023513927969668558,-0.09056921100464543,0.0028542545056106923,,,,0.034639817663741586
L1CAM,0.029739261962090275,-0.0652630986508368,0.049554629569716555,0.024405349817843737,-0.11472853139238473,-0.10933554880790688,0.03878482892981435,-0.03284178976189089,-0.028297976165845604,0.03197944991975327,-0.08985013452520428,0.05326682775855673,0.054446417991611006
APOA1,-0.013063407237235999,0.03329031243759232,0.025213340515435945,-0.005225158703465944,0.008125233324870463,-0.006186750218777116,0.00271939525950598,-0.0646819043123772,0.039300995789215955,0.012000626229216459,0.008525925878233493,0.01926868822728548,-0.005134834893616603
PSEN1,0.034490361812425485,0.04929121918485835,-0.06473633211421904,-0.011436384356663033,0.0919996826191514,0.1671315759903712,0.002008689018008125,0.16130310871567638,0.09381836368097596,0.0380178082138075,0.07498200265768928,0.047379721779376875,0.017997615374042354
CALM2,0.07726982365876295,0.018949547588787734,-0.013293841094594059,0.08937825333915188,-0.14148666474033966,-0.00014158244625733844,0.10069442331690051,0.019293619599722082,0.1016577440871617,0.044345611933014215,0.23503439747058605,0.008151151942981471,0.07509134237792084
CLEC2B,0.014674680654852274,-0.09336395982973113,-0.007829804414064225,-0.040095845771656174,-0.048309555067758775,-0.05362507594982227,-0.011872770267506987,-0.0713548828779044,0.02935050697178402,0.14776441671488258,0.05619206474362744,0.04217367030594152,0.03037615846513133
NTNG1,-0.09445672929662148,-0.07731413649790518,-0.028249172392157774,0.046702689739748705,-0.03361495736353662,-0.010571088985917859,0.05112984858745668,-0.12332470926071422,-0.01892843724300016,0.0349570380138879,-0.038159726438652196,-0.008960263722234041,-0.022912529585743358
LRIG1,0.004560457703706917,-0.00626981279644905,0.013536660155654861,-0.05209284888556048,0.026277638075148983,0.008581697666976458,-0.03683727353225234,0.1014304937259918,0.009588295445799361,0.03757091281201656,-0.10710558608057041,0.0010440270286775572,0.07338018321405299
CPAMD8,0.07313442865237124,-0.018889317294719633,,-0.02257975617071908,-0.029286954390057428,0.09071683120772436,-0.012978023123789031,-0.027309907206068375,0.011917129620738551,0.02505137647242566,-0.08932968410631854,-0.021948307549665255,0.12897305261879802
GHRL,0.01199488005672859,0.022417691809139217,0.004939626398858926,0.02231728971557978,0.0010643563266331344,-0.030045773273070734,-0.02275507856933721,-0.025908993567268748,-0.05040851204079368,-0.05125364574489728,0.032673545039873214,0.021682150137044307,-0.015284442496088997
NPY,-0.03051892987491686,0.019279596676280337,-0.03897791948577377,0.01885085236645526,-0.07067010997565794,-0.05567604494662113,0.04625935213050315,0.18574695654170936,0.043359778332525384,0.031476639595926156,0.08659213565099437,0.035485217492303295,0.043856912413543586
MMP2,0.029933748652574525,-0.03401843034495461,-0.04961156787304463,-3.567909654567527e-05,0.1367267133149547,0.03166545774919179,0.03164186008046696,0.054916609814303824,0.13844123881588788,-0.056198191629882856,-0.10035429828089273,-0.03346402742810549,-0.011958191482749476
PPY,,-0.032107840887365735,,,,,-0.009484823525755418,,,,,,0.04087719000296463
ALKAL2,-0.03115278308445854,-0.005600807435722169,-0.014996442881340319,,-0.0474081461412887,0.011809228564277664,-0.022878923384260303,0.020364619756331675,-0.026221311279002645,-0.08248012579495491,0.004813521972158596,-0.02462402473198046,0.06483634437500801
CSF1,0.013293507036194464,-0.022497499738411593,-0.018975808873839404,-0.06979183660574179,0.08498022344143494,0.07653401517809798,0.010036877300207062,0.1109423484830111,0.0046493336495019655,0.03343820737758466,-0.0835358646288342,0.0036158623186654712,-0.03921216777631525
SEMA4C,0.026315519667193414,-0.015778636361830092,0.04856070665157773,-0.005537954444467083,0.07315908026674643,-0.05677238284974001,0.057356692432542794,0.0769194330926608,0.03931354318765683,0.10249915851045847,-0.03506480168614275,0.08703449250958353,0.006698799953217004
ICAM2,0.08880814802022463,-0.01632236327038537,-0.0015327931895631342,-0.02439949959836544,0.014094119501373292,-0.09781160995432668,-0.009667249972968169,-0.04137034185751755,0.016521723420754284,0.07010466846606447,0.07409253206552972,0.03585682277924683,0.033164631010773805
SYTL3,0.043762264610848166,-0.01069563267343827,0.0575263834250559,-0.004442750048241481,0.019682001331244904,0.07675308438347468,-0.004126348530923118,0.049795388178784844,-0.042985939545903004,-0.04752958121305181,-0.04275293713814668,0.024561450403459525,-0.043270892854285606
IL1A,-0.0241728443091893,0.013080840171768507,0.01725049418290586,-0.07192732374826251,-0.029123912572569247,0.010887475099471421,-0.05504275197345612,-0.038942796764401724,-0.047214374182751026,0.06642539956792577,-0.009571192252948963,0.03056464383419134,-0.02747426569119012
HLA-G,,-0.0058540965331504696,,,-0.02485873427276829,,,,,,,,
PGF,-0.01676741090265991,-0.04782751698340778,-0.018859141078221016,-0.029682797062895075,0.06695756192074434,-0.09522824491259425,0.00338636660454207,-0.0037368924299682744,-0.012683262720909427,0.028447791697356613,-0.13474041732044187,-0.0021772073790917554,-0.04939009629915194
LGALS8,0.010215228782390352,-0.03798769068658377,-0.022367713931646032,-0.006947292169128137,0.010511907526928257,-0.0650288964082733,-0.0013166368322240127,-0.10891983651156815,0.006367907692946206,0.056279067081178503,-0.11886723024178389,0.08165690489722438,0.01600258812970416
DKK3,-0.04415849537276032,-0.003278089247655047,-0.03310140699595539,0.09092189848302382,-0.20513279362280254,-0.11070400861607144,0.05142840609352214,-0.009205285826010271,0.052549778442433234,0.09007494906766896,-0.036028449017659836,-0.07263879007433083,0.06006324589302609
COL16A1,0.04670503031902513,0.04219341589532445,-0.0589045980349855,0.020827079587000363,0.024302428063016874,0.05214116440732983,-0.05238088374323671,0.053006939004826024,0.06029323702991146,0.0740406429844441,0.012612230069706309,-0.03251033922703469,-0.002947591871724123
TPH1,0.08738766301422737,0.04281441942619281,,-0.022164957771339106,0.031110279278625568,-0.0372714801642939,-0.021936406529054653,,0.010529839070087763,,,-0.04890699125171316,-0.03609992459009941
TNC,-0.06682989165904395,-0.11399007003564283,-0.009539077967539812,-0.05581333702986691,0.16974969757497563,-0.01566610501475025,-0.09499860092707924,0.07300996820226995,-0.032913604206773084,0.07979855768205095,-0.2711273805577592,0.051170445770594264,-0.0646253915711648
TNFSF9,0.06717442626316128,0.02547359831755668,-0.012251014106353762,0.030408594301390986,-0.02025672429276772,-0.031081474887953858,0.03469584362852018,-0.024618838862273243,0.01411420125921901,,0.03258246039841291,-0.016468835981841616,-0.04335255574647358
C4A,,,-0.014778322266822132,,,,0.013083988478994087,-0.010387331052670343,0.02664774674320612,,,0.03272632429337797,
CNTN2,0.13012501070057897,0.04959161962141028,0.054348902013356855,0.08267864822078255,0.17562123568581156,0.19527200317146987,0.04177273659250598,0.15885013202229695,0.20146105933162226,0.10874980964263199,0.3100591642014839,0.047729838300310974,0.01617679624254814
F7,,-0.020988480119440846,,,0.002921764882207506,0.021517710660090252,,,,,,,-0.021431890710042336
LUM,-0.008513492192277792,-0.08494764472978408,-0.021788390390826123,-0.004329327042785424,-0.025000090340952488,-0.04435156383293569,-0.022380240230498134,-0.0815261816041914,0.04056464458710197,0.15213592730822842,-0.03593572740243164,-0.04229931103928331,-0.005943895448700814
IZUMO1,-0.01987799226554455,,,,,,,,,,,,
BTC,,0.07208695515585424,-0.008279635856260407,0.00629151610516441,,,,-0.036872185232731954,,,,-0.012061064937540427,-0.004611726522632254
APOC1,0.12765228970520037,0.004345470717484718,0.0459537392288774,0.1016295030926492,0.18174752067386876,-0.0096988095614306,-0.05231675426751074,0.15913129841248366,-0.006041026270362021,0.009724364481129361,-0.0029031778470532477,-0.06919965169659441,0.06094343045898352
PKM,0.04780542296179632,-0.03420421903590734,-0.05470510254941737,-0.023344503073884745,-0.05573472964900316,-0.16256765387106,-0.058060464763974695,-0.17173496698229546,-0.15546957399439026,-0.00036965348966724095,-0.1552191278309919,0.031278563265321906,-0.10417241624366898
TNF,,-0.03310139268359141,-0.02285731335080431,-0.007412845174064058,0.11657417422788299,0.06607352156477814,-0.002129986047567061,0.00881154437455049,0.033524897459636584,-0.018195489766731847,-0.0008831529155636517,,-0.016680262825858223
GNAS,-0.05306801027976282,-0.013236948851555347,-0.032647862052000466,0.07621879266907026,-0.1953616830311861,-0.1623453143050235,-0.018260509399260785,-0.10592420083239469,-0.13695322629175674,-0.04775835843147029,-0.08369458261180816,-0.041784729073617334,0.011633759029592001
BMP8B,0.05906085620485472,0.03268268344090458,-0.0245711694239919,0.038680538136861495,0.14946800089616563,0.006702326792109602,-0.018789674072519937,0.0025739939636085247,0.13749569698789643,-0.04092640125350258,0.05941605983465487,0.05214664513936053,0.03143329770481468
LIPH,,-0.021513945176202778,,,,,-0.009065562403367157,,,,,,-0.026597874649790392
CCL28,,0.017284861429342928,,,-0.02457205759051242,,0.06647172903127987,0.07698619400177681,0.01697506478611919,,,-0.014942176536211754,-0.025236501663506897
PTPN11,-0.03725409418030085,0.020639492983503264,0.01876980164223206,-0.03579192976870436,0.019885693972705953,0.044690169172717994,0.04221710456510603,0.11865883763530631,-0.014605427295295192,0.0003755764309205345,0.07934580962469835,0.03381201692777489,0.026180262008091513
ADAM12,0.03953315842123077,-0.05299658131769499,-0.017598125707631494,0.02628348213134809,0.046219300544773724,-0.07836603559138414,0.009889864929747312,0.0192580244800592,-0.02107614080693786,-0.014183318561448189,0.010650840336454238,0.004860809803256256,0.00012951588002093847
EPO,,-0.028907747361305292,,0.038614975269526876,,,-0.00948482393976984,,0.07312759202637455,,-0.06830138554445758,,
EDN3,-0.01327151624994874,-0.017763590751567804,-0.02948698620289911,-0.024365822260989323,0.016234629820399183,0.00043708344435516004,-0.01470100931666992,0.027233026528888163,-0.023778416106029304,,0.08324888831804288,-0.0006210624343694626,0.19024244152320385
CCL22,,,0.035464454405492125,,,,0.03922402149133773,,,,,-0.02649006543232173,
CCL2,0.0861098737788571,-0.07601775490674156,-0.030209829027166117,-0.1011886960891699,-0.0007285871932878519,-0.09810264853514941,-0.012969273262692692,0.021270860846394728,-0.029111310818770934,0.122836094849618,-0.030123246795805005,-0.03638463911898691,-0.043514967250956035
DSCAM,-0.030235760415112226,0.013780494958258576,0.01497521751361642,-0.005756288454239201,0.06268415272864518,-0.019625533659109042,0.005379892653636126,-0.03820850529419087,-0.014508047608192137,-0.07610956277947153,-0.05140398661256157,0.03735371346693545,-0.025637244446353142
GPHA2,,-0.023978385078970904,,,,,,,,,,,
ANG,-0.05718886271443736,0.014705431671120305,-0.025356067552771328,-0.03493655364746222,0.04959372674268002,-0.03344541482297467,-0.044517989169854125,-0.02395086525260809,-0.03400178581303549,0.04122361664222208,-0.13722352176496133,0.012111575953313275,0.045635192146022574
FBLN2,0.043318110336045434,-0.02675084016641607,0.024221388069325847,0.0695992937782415,-0.09791182843014848,0.008260842465555878,0.0035832092686582193,-0.07639530368853203,0.05269192248622008,0.0455777391177878,0.1227311768872724,-0.053360998519103094,0.0001853929302802382
VTN,,-0.0030871737236411742,,-0.023979458030719405,-0.015433375021458485,-0.020257958808822335,0.020014367492381707,,0.07362485430041422,-0.05849850696076575,,,-0.027038992047760245
VEGFA,0.05703703256706735,-0.036853082651002136,-0.004294848831780712,-0.06631387523982664,0.1801182485550762,-0.04504748141633261,-0.07309034646462437,-0.141667522464776,-0.1536958325651702,-0.08774278159420841,-0.18065266062423907,-0.01512659081490539,-0.04410757986006441
F10,,,-0.005895024743883931,-0.02237324013154294,-0.040021389663893604,-0.019024186175235918,-0.010399904450097463,0.0377295768141375,,0.04179640844396644,,-0.03430958055705068,-0.02196041203709973
SERPINA1,0.09360729528462734,-0.06556437053577421,-0.019689662884919225,-0.04579203937352579,0.030334352453834458,0.014047292143381507,0.004263082597400584,0.0019096359146600832,0.01342506763647256,0.08307639834783717,-0.0195566331381158,-0.024173173751373973,-0.012394637558007807
VWF,-0.018543054169883798,-0.03721332251586977,-0.013501058322016903,0.06383109885035906,-0.015131178139148447,-0.03854919452710364,0.03257439949821824,-0.02092066865276503,0.12379516325040421,0.06830856240017921,0.06406099589402668,-0.029055997944481167,0.0636930044135988
GDNF,,0.051586562154188,,,0.10403450614645929,,,,-0.008072283061122041,,0.008894771535579606,,
VASP,0.026421207802352825,-0.09027269777930318,0.022344906945433906,-0.05060985624066509,0.004736830684771262,-0.011526419264352791,-0.033723853988589146,-0.06127808292043928,0.006568270968904202,0.0413767871543193,-0.06550590260535509,-0.025138039895894006,-0.05010057194310657
ADAM15,-0.020700673890488817,-0.019431727491979526,-0.007123905696607148,0.011845745716617643,0.030781683721705012,0.088060773331068,-0.023655449713714097,0.05353210521272355,0.028219473563667503,0.03009056557244855,-0.03573633034062127,0.0464937249433375,-0.03599432644945478
WNT2,,0.011970281824957255,,-0.01926874705302406,-0.03273531344763364,-0.08047976828045461,,-0.06917688482276102,-0.036919771625021906,,,,0.031179721985884843
CALCB,,,0.04432448903438975,-0.028964712262889297,0.001677080057310084,-0.03465881900371799,,-0.060343689728762834,,,,,-0.02569698023992161
OLFM2,0.08870020625050662,0.039464127468946744,-0.013119993932102827,-0.0007278121509462378,-0.0090019031902014,-0.042030444686395205,-0.015409131967025508,-0.037244433388012935,-0.0035645155381138715,-0.06345189015455113,-0.05975631107458898,0.0030654540849025477,-0.06702734737209982
MFAP2,0.03377289519914389,-0.050007435124367325,0.056654837586169626,0.020157443687030343,0.06873600871644679,-0.07078570457882231,-0.0014817165001034696,-0.02584293904633873,0.03291901727418066,0.03062570926410842,-0.02914262043777102,0.004472554871042363,0.00452600720499893
HLA-C,-0.052551651862422354,-0.04231090255367379,-0.0441160010794876,-0.009449512546606515,0.04527083329602019,0.01992995368586136,0.05169139726376452,-0.007234842020877341,-0.016832860480769287,0.060069807364530645,-0.04096331098226728,-0.055653621405598826,0.0056204232649268715
THBS1,0.03132303384718019,-0.016023247303925424,0.0108252927992326,-0.0962832648490108,0.030844143169481548,-0.0664007341586443,-0.04146818826795463,-0.1555179494506374,0.0061674364097245755,0.061122056740643305,0.014407712617421485,-0.009554830167064467,-0.06627444542474217
HSPA4,0.028582118864060556,-0.0007393865268328184,-0.008700318098456663,-0.0023738639112352443,0.11736138755585084,-0.0010962486240363076,-0.04236941048265292,0.014495292963860078,0.08282720203307511,0.05048063518313235,0.0001390882002830844,-0.0002996269371260496,-0.0022400725975844915
LMAN1,-0.0018304628383942587,-0.05757990142209169,0.010539732046104096,-0.07400536664223335,0.07112622451225624,0.02713705770609262,-3.8444536787605176e-05,-0.06486344862665329,-0.07414140079114967,-0.01763893482591569,-0.15332482120854657,-0.0051665001915251006,-0.05386826583836684
