,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NUCB2,0.04741548321312747,0.01936632634621495,-0.00807693391819371,-0.022707036966298434,0.05798948096686118,0.039142148189307745,0.06946286520102712,-0.007061751039211442,0.06307780916327513,-0.0031002141140999947,0.018453000192525337,-0.05672626721100652,-0.036455428529424225,0.020922815307549334,0.00026974599953282483,0.08440760088303034,0.002022078974747921,0.040011262114273374,-0.021661718793428427
FGF16,,,,,,,,,,,,,,,,,,-0.010102148609173,
CXCL1,0.007051980401806056,-0.025554235588249596,0.010095767134183278,,-0.00016268197245949883,-0.016548052721540474,-0.015398329938665098,-0.06184207443328606,-0.022051656654342125,0.04443230583747801,,-0.08650962281359191,-0.0469932930503372,0.03307180902080647,0.008668125420097289,-0.052122731139663536,-0.01609797617702402,0.040266985089660055,-0.002696734843638446
VCAN,-0.0489837314040052,-0.05327483605688223,-0.06762085432234137,-0.0336244346655924,0.04533904662533313,0.05993833683145878,-0.03257420691029529,-0.05437631607249431,0.009156860020235542,-0.07589357132511342,0.07047045865619557,0.05218689668206714,0.046366688745442995,0.0032857609856057975,0.003611247910603744,0.028487598728708086,-0.07083185924903196,0.1130635589652343,0.03679314914426706
MMP7,0.04764658784794433,0.024724639207151147,,-0.026087405611989748,-0.014228472624552216,-0.016669614495168888,-0.029746237601716866,-0.026675139419206247,-0.02512352003225108,,,0.02465388618812169,-0.08550731583071275,,-0.02957306356992426,,0.0663549319275209,0.036375649556130915,
PTPN6,0.060980811844862384,0.0613494097392984,-0.0017936427714223626,0.022495046744950016,0.1316171353461098,0.01877743390354178,-0.038968415333122,-0.058872491400011856,0.016525031732759175,0.06089520316249604,0.09662733833945687,0.08181750818739435,0.06259748672821339,0.02145610254540422,0.03681191878088842,0.02491921358076588,0.03535871941954138,-0.0455166824058951,0.11004535452262386
PTGS2,0.017011370640324965,-0.020346166728694198,-0.07082125317547586,0.05473385835687837,-0.06620921331419254,0.041767656667803764,0.04085470346739063,0.031411747434111535,-0.028505582573967108,0.05238308224162161,-0.026141893878157997,-0.12150430079980962,-0.15652330819049132,-0.0232875930878035,-0.021270195099949377,0.003897216074042548,0.04739002136712482,0.023131977350496137,0.010061210875957969
XCL1,0.0474798620007715,-0.015145472904287426,-0.027070359067905423,,,0.012961163724460009,,0.09650981416514445,,,,,,,,,,0.05331229804046299,
CD58,0.07481847267355803,0.03960837264156161,0.027048204571641407,-0.03233037701588593,0.08246480748557194,-0.028867307345820742,-0.03365908426492473,-0.019753245632105218,-0.028892180466808973,0.08261692390005852,0.10689343710871228,0.09635334313219393,0.08670162444156486,0.022219795144593,-0.04606942997223695,0.06810307647312563,0.06891112087346726,0.05905168835428304,-0.023891137558967008
TNFSF14,0.044736855958366344,-0.009824406148227511,-1.609840450453914e-05,,-0.0032022527925293473,0.01654206379934503,-0.015040116472219853,-0.0426399018129881,,,-0.033446089565696724,-0.014366421445262014,-0.012498667953913533,-0.010621388160111914,-0.020835076448894468,-0.054408378765287674,-0.02761490545134279,0.07795020450879048,-0.010825991765873176
CNTN4,0.004678409756494749,0.02677428447275212,0.03158233672728298,0.042856935599319426,-0.020648513778092542,-0.014833980314323604,0.014530132521869263,0.0914371656990735,0.014901690448467236,,0.030106050413609337,0.026837162753556545,0.06310831357877779,-0.03483025993362172,-0.006413478772607996,-0.011503366540493899,0.024687712754833536,0.020950020796929553,-0.06021243190467375
NTF4,,-0.0191583599682341,,,,,,,,,,,,,,,,,
INSL3,0.1853738106569696,-0.013920010808876442,,,,-0.019221818750964643,,,,,,0.03664334838834332,0.021816038192063025,,-0.021831553578096918,,-0.023595712873195885,,
BTLA,,0.03203861420733192,-0.028221750497845654,,,,-0.019206743145215966,,,,0.01248113170144979,,,,,,0.014794978646420752,,
MFNG,0.0835685199695327,0.02205841496735162,-0.012265262598207878,0.05237150892572934,0.09806182896177072,-0.01620717960316587,-0.008233997717575438,0.035405383563070776,0.05025665154439234,-0.0021310752564236944,0.06370405864737129,0.11013150181207006,0.10049628488574852,0.06108133058394948,0.05713419022357734,0.009892724192780152,-0.01942210153757669,-0.019961537149423232,-0.02698588244828789
ICAM1,0.04312432836800787,0.0362074398982225,-0.04236749217998196,-0.01175678591242561,0.10048737994175146,0.056447885004177946,0.0005177473909506453,-0.025312601373991755,0.011649963317466292,0.034185595410849555,0.030517986497287146,0.0186093905806612,-0.0173697068682345,0.015123036759123862,0.008550005247400974,-0.09517788376658458,0.02194814889357882,0.10214721127731058,-0.044770985440494404
PROS1,0.05279316748912063,0.04959744085348362,-0.04676301735268797,-0.017477146542313974,0.09826034738098136,-0.02616143839317478,-0.03013433752452253,-0.007798237530148799,-0.03199359713589835,-0.042242829358279575,0.06926329898008114,0.008182332516275535,0.004318683695666837,0.03648184814581292,-0.022339695130035447,-0.02112455400730427,0.06998817961986759,0.08859392479761279,-0.030602706643870145
CLCF1,0.0035023521724007727,0.018145968793819186,-0.069502955093628,-0.024250848615478608,-0.05376444346997032,0.057666535233404655,-0.0037811055815429573,-0.04270924974715621,0.01917336581218655,0.09179484056276106,-0.033447157146308894,0.05977378706005196,0.038463465414051504,0.08352871428226478,0.05894085702187522,-0.13334985033951446,0.021830522538535565,0.12018965182659208,
PSAP,0.04534011076721325,0.005484717273455716,0.039421619595338055,0.022948197563832404,-0.05644729137337762,0.11073855416299541,-0.031477864705656285,0.017526423998862062,0.06570496883631403,-0.11252255798672908,0.07659065198393429,-0.0033915063456693107,-0.11658752377671172,0.02764277124500502,0.014180613231771158,0.044577188256380657,0.11098919380133047,0.016313573501983588,0.014275001302419288
EFEMP1,0.07679590183757835,0.0027883040651576724,-0.03173401393289391,0.008759021977416797,0.07998654997214726,0.09448286479101614,-0.01649302849552383,-0.11798453504804901,-0.0012300805283521178,0.01607678712422136,0.144592500448592,0.1089451404822116,0.13073011842979512,0.0110329478561642,0.021912191566990487,0.025389579348374103,0.03568288871657631,0.13037537926707507,0.10225159921788109
C1QTNF1,0.06044883229342433,-0.031531159850663674,-0.025202173614151502,-0.03198091276314393,0.0773539772205421,-0.0002957486956379717,-0.033377359239251364,0.03637089268232197,-0.036093424107788354,0.001116688388976743,0.03804852019309958,-0.05601181592745612,-0.12898384227550397,0.05533717347917991,-0.0042633336241776325,-0.09675962449709571,-0.03024447297726011,0.12090722857280718,0.0005398695416418769
ALB,0.054267197579792724,0.021416192432755075,-0.016486900740623672,-0.0249541517336268,0.039844859323770535,0.08461795825892443,0.01708460056269257,-0.06413782748731771,0.042995961665355506,-0.03660182881207501,-0.045069900479001015,0.0230923215770163,-0.0025510345445608116,-0.018820695408222052,0.07445405519329927,-0.016182018898976604,0.05885822454933712,-0.014531349379299282,0.021307574738391892
CCL13,,,,,,,,,,,,-0.03280715830236616,,,-0.01959040491216395,,,,
EFNA3,-0.02467978819326812,0.02445872482448032,-0.034718090852575254,0.045901923729037904,-0.07109851628150836,0.04497418014846387,-0.03066061316091299,0.15129401749437962,-0.053245594107748914,-0.02252050127125656,0.027937592095876644,0.12896701745380235,0.09028044814656641,0.024073723412850353,0.11190952662859152,-0.05131707557416706,0.10016884887218161,-0.008327793227687735,0.010413153103123761
DRAXIN,-0.07355514681862303,-0.025544022843960235,0.00965187707053937,-0.0003903783579773789,0.08639832776075511,-0.013769602947441601,-0.013716325506457504,-0.03651775625950619,0.0037812838866759296,-0.042559813534163465,0.0021594773493650633,-0.01331970403742287,-0.0962965293708863,-0.01162275711686435,0.030392665488909426,-0.037005710036851595,0.09954254918495767,0.06044644784655033,-0.0046550203734038184
RAET1L,-0.023849935710993746,,,,,,0.03432726876244258,,,,,,0.04222931866715774,,-0.06831057135831682,,,,
NPTX2,0.062443305034789606,-0.005659080049278921,0.05224038195883552,-0.0005721733915480117,-0.08655534762174504,0.06177307490964119,-0.03276524621163198,-0.11182227736714839,-0.029311989427726844,,-0.06029334339522076,0.044103748763925504,0.04011493043947626,0.047735440356982455,0.03414779723121519,0.03615287703069031,0.03196754468339787,0.03477164665423993,-0.06239264401295438
FGF11,0.003623664221021006,-0.023593363946618647,-0.0665197271586184,0.05166243132514527,0.03610802054869746,0.029242388881511507,0.007229894280570959,-0.04817945085628016,-0.06981523061701576,-0.0587557472824167,-0.020746817813871873,-0.003146976102140264,-0.032134913800755394,-0.020239155966642778,0.08812893491535491,0.00395175021992085,0.0468205945123213,0.06417646623235371,0.11961907377425841
CD59,0.05932525506999714,-0.02255865319031471,0.026581957121927492,0.004974295575305667,-0.05437448780764497,0.11003238884983531,0.016051035445173615,0.06045168787757819,0.07644174473454401,0.040203159886438515,-0.03279391942303162,-0.02947245779504433,-0.002202549124100899,0.060747885379071415,-0.045370243330094734,-0.05817819985869904,0.01357561037208443,-0.0031782980806761433,0.11276404033111874
COL9A2,0.0331467652224365,0.0219191974098636,0.020070709414001145,0.003111124323706925,0.059781021316843375,0.02959640260908386,-0.013900352133560875,-0.11676580522372472,0.032668763181530724,0.04635316712111832,-0.014037158038810714,0.05528821962320596,0.17558341517334558,-0.02716557838144634,-0.010319396913193666,0.07906956723409772,0.05236843164231156,0.029107302956498497,0.013991350115853327
DLL3,0.004080873563476633,-0.04787336173573839,0.052235576456061784,0.020104716735946118,0.009024315458981746,0.033201692720949916,-0.015644208375877322,0.06471473857279438,0.009275887323404232,0.12407332189252872,-0.0012898372470345192,0.13311847868846607,0.2013519056360845,0.01212976745850652,-0.009089905862921304,0.023094520580993514,0.04773150826544523,0.023402982103301138,0.09730409625531064
FGF5,,,,,-0.01900473783029352,,,0.01615781757826408,,,,,,,,,0.02462307662166287,0.25090094861629353,
LIN7C,0.025461104284413345,-0.03224337681505218,0.04920879877417173,0.045167942231690225,0.055310035182168954,0.01275049695493886,0.008699926690919799,0.0053609009589584596,0.057034137143265475,-0.06057828619561468,-0.00513822173314725,0.09010637120039916,0.022900033058681706,0.08976419034742256,-0.014993049188455652,0.010811309263609969,0.07648537085470607,0.050254213234348075,0.07245830275748902
GDF7,0.014346724382562723,0.047754414448205,,0.008320004752154822,0.08288603548037728,-0.009055035245963622,0.022937926467484767,-0.047157660528932,,,-0.03563599757149483,,-0.024659971696773066,0.05406138273986832,-0.009484576506838108,,0.0719410274355763,0.07427590417581534,
PSPN,0.02245884023623724,-0.027810558961156882,0.007198882568113653,-0.025519217064790562,-0.0298552428745288,0.03235480899711023,-0.018038868765003633,0.012798849807888986,0.00625248578183662,0.016801910830272965,0.008759021945272241,0.026308800661099033,0.048522914125250005,0.020859778305455802,0.013941393660199542,-0.0002523572768568284,0.0593802725258042,-0.04943678837539442,-0.02553411030547666
ANGPT1,0.04304777087635087,0.023093449286706407,0.022966140042822533,-0.007506060234780574,0.07919616005093694,0.05499848779606764,0.021510763224394977,0.039882249912415894,-0.025760969517601623,0.10075507052268191,-0.03746526235798355,0.030899564777049693,0.041251106858065045,0.053234991201870516,0.032823450787153687,0.029912789723418244,0.09793128922620732,0.02663728905321537,0.06460095242503221
PNOC,0.028743134652401886,0.014435952569949957,0.05542719301471064,-0.0013765170206586196,-0.06490424442670359,-0.016576223662161955,-0.053748588726227356,0.06684129215820117,-0.010709755953257323,,,,0.07771604284331232,,-0.0009051345613073093,-0.04858343488871125,0.010261308179438301,0.027725551009954382,0.04675504377203486
L1CAM,0.012546578154746333,0.044359555993105045,0.013457543596043684,-0.024609968634396254,-0.03721461008022082,0.04255402625099315,0.03262405617090708,0.06366577288142454,0.03569095646231802,-0.012959268181398313,-0.008920195859238814,0.042643762498867026,-0.10208324532253324,-0.04920892296484727,0.07943619948028968,-0.006082049748124695,0.0800861299526773,0.003064517029357283,-0.0508953186997991
APOA1,0.041186390009665425,-0.007691496766782281,0.06343984524637825,0.02813465781502347,0.02581772893144787,-0.02503015180019725,-0.024340983559023623,-0.019859022975465414,-0.022943048579390137,0.06856100919752806,-0.029598307175998036,0.007917608876767013,0.11322556417439433,0.09884122766976286,-0.012368078145787787,,0.06512518478555897,0.05358454020645531,0.06830749543033138
PSEN1,0.006444227152940748,0.05762202834412754,-0.007769447764668227,0.019369739197357936,-0.028198668905770802,-0.01557262703124857,-0.013996828259408029,-0.019871827803579045,-0.0023416101197048706,-0.013048813321557528,-0.013580229138863252,0.009228068283294626,0.034064143544911794,-0.0028142465653353556,-0.03011180616831362,0.10325130813791755,-0.0442236411130607,0.04263137862521513,-0.0834913541364844
CALM2,0.060793338055584095,-0.03762718052536436,0.0908346140772729,0.00823324102667967,-0.10338134192364234,0.012419230132792952,-0.0038887250233079324,0.14576344081850065,0.060652357559968485,-0.08682131009980913,-0.07962394323778064,0.19770355952477253,0.181633167844718,-0.06415590811192291,0.11483621083649383,0.09043704968316488,0.004304876352605911,-0.10468457306378513,0.06458040234133056
CLEC2B,0.031377716329236506,0.0035747025860101275,-0.041751446709010154,-0.03090006671962381,0.12017075610468687,-0.009385450674728374,-0.022055470476061968,-0.03580792997931063,-0.03584559441215267,-0.06002812165582796,-0.04285752626492824,-0.017194101076912705,-0.06682117839019096,0.09353471147864496,0.003369527739540369,-0.06638738911645607,0.10421377423635216,0.030324501975815182,0.010914314587288526
NTNG1,0.039849338648009935,-0.0019109329759409792,0.04456511085932646,-0.03386844670403499,-0.015171514326282361,0.05004047354235272,0.06449788607692387,0.004007744246580385,-0.011333831814378203,-0.047097831839702266,-0.027340580467430507,0.0793734505073571,0.12413900722786103,-0.005444740509169154,0.053536653532890735,0.00510426854670591,0.10714945942710792,0.10912107680391823,0.05472567057322684
LRIG1,0.01318597164062986,-0.00484792611671887,0.02217730863556875,0.05422649267880958,0.021165415010407876,-0.0367932853912533,0.004365346185699389,-0.07155520676210145,0.025179065927545412,0.12186695205233444,0.09886513930149271,0.1291299684543684,0.18603557942961924,0.10520962397043261,-0.01790090991345308,-0.021916878378403778,0.024145595713697524,0.026104440174195175,-0.030972429967034254
CPAMD8,-0.003650171252215313,-0.016464888956632274,0.007326917494526154,-0.01769474987559395,-0.01719234296009371,-0.021321435040524025,-0.02783801089233217,-0.05787407277594572,-0.030022481330044593,0.026787094690369433,0.01477601803779078,,-0.018308413152022383,-0.028271636696386476,,0.030482401304489773,-0.014568519945778482,-0.04050426916500937,0.006561278581601439
GHRL,0.01042275481766836,-0.014902865155886562,0.05012821063505114,-0.02652825181798897,0.03864855068423657,0.0160469308202701,-0.013716325506457504,-0.02861252715744118,0.04446876540599972,-0.13248595516534797,0.043393650473130034,,,0.021684191582532444,-0.014765861616928527,,0.00012133809161024784,-0.03570493471766028,
NPY,0.026698748315517825,-0.033942654275997006,0.027982028382685778,0.02703964689504104,-0.08418337138149841,-0.0016853287639235744,0.024371479756845362,0.13881613598761164,-0.013329674263606508,,0.061998833784152926,-0.056153920908962374,-0.019912083646361108,-0.062169404373746885,-0.021674621714735415,0.009337282223219362,-0.02488350959749845,0.010098922184217714,-0.08209427202616897
MMP2,0.08579853041708378,-0.02442579030388969,0.012244179987176012,-0.00031947548418112716,0.07403788560412052,0.01080231676810016,-0.0323225408654427,-0.018599871467731847,-0.023257362442403836,0.04249788836636634,0.00394947454222032,0.04241176811253203,0.030046644824751167,0.0672468313784227,-0.058290946223340044,-0.10819436106108048,0.0033843918863574823,0.07062300345824785,-0.04778418668887176
LHB,,-0.014339674848494507,,,,,,,,,,,,,,,,,
PPY,0.12354819998471896,0.08223585914474048,,,,0.054105899282742655,,,,,,-0.03210020865553345,0.005081036429502442,,0.0534130964746868,,0.018075705570454584,0.13060035059227054,
ALKAL2,0.012132485237883534,-0.014131341738999067,,-0.008842374814388767,-0.019493257419610645,-0.006192303943670477,-0.028061634101365297,-0.04525020303002449,-0.024589286085348987,,-0.010823403842220013,0.04375240526622801,0.07339928518229985,0.05811112503993274,0.03417063538725649,,-0.00697175540517847,0.07611055155406526,0.0058884800341020465
CSF1,0.1143261331604144,0.041510317496469974,0.018482466205981776,-0.02515078965006055,0.10464340341683027,0.03513186223840139,-0.015886641446816917,0.019698141791879963,0.03639044738952861,0.02575945826742322,0.013181751791670407,-0.013033593532710228,0.019765995593117425,0.06442990952096633,0.00274945003900355,-0.05858762535476091,0.06376827850274865,0.09799382548549096,0.1681477729929533
SEMA4C,0.04589556806413422,0.0028556725446909816,0.01794757044208943,-0.03048070285526144,0.007906676582463667,0.0040545255222500885,-0.020478665747388037,-0.0011113426062868924,-0.028150778471191698,0.023613104021935956,0.024530720249432737,0.08356024039537441,0.04432192222564322,0.03137762083630777,-0.01818441023446225,0.04903135266534346,0.0788194337832798,0.0674695023411263,0.022133946081454425
BMP8A,,,,,,,,,,,,,,,,,-0.03193688704474682,,
ICAM2,0.04601466393070864,-0.019635769006023988,-0.019333461948369147,-0.05335162297732111,0.07204641044066086,0.03794488558425238,0.0058175992606967,0.020035391033406284,0.0029271850580805696,-0.036619251946975254,0.0416698603041334,0.07980891173457344,0.13465277641947657,0.09493676629821102,-0.02737168187440612,-0.06073201513269953,0.05316381177457706,-0.04076514695093459,0.013919565690747543
SYTL3,-0.0554814385926943,-0.03008179858726027,-0.0012354562195431302,0.053652528187793126,0.03222315422391079,0.03099002311197279,-0.030900446760378366,0.07162869976978545,-0.03596681119538495,0.003424405951679013,-0.01476333964482036,0.05815219829874672,0.10586266977150267,-0.03233591805984672,0.00046742511360880383,-0.0006413341636161097,0.043096797982513035,-0.024675832460049854,
IL1A,0.05456952114716108,-0.0035611672523274207,-0.02419323844045368,0.009258921108790452,-0.005104571605107691,0.008657223263657587,-0.005617975357327025,0.001135608701309792,0.012743009685802505,0.09264171415950455,0.004933855382269477,-0.001906971225914075,0.05710174702972349,-0.04757011175654089,-0.018921403062432545,0.062433485181214894,0.03907696039559364,0.05029544883673736,0.03123407148558762
HLA-G,0.0007860266233334536,-0.015145471536524017,,0.10023240661536616,,,,,,0.05353280813920565,,0.029607511120283453,0.030526637703802872,,-0.059879524062613716,,,,
PGF,0.05898527005673597,-0.007463383902188427,-0.07023698783636106,-0.00015100693096432508,0.13590459116364578,0.01915662838796717,0.00889388293176654,0.021795931705231125,-0.018031003009259583,-0.07825159042359574,0.11065216477783939,0.041547796679819796,0.1259590592364476,0.06065890633643698,-0.024813491132980307,0.066668577408244,0.059153079423345585,-0.012605834246133308,0.008201071389782943
LGALS8,0.04837801451487132,-0.010261828792079049,0.022297679721051393,-0.08074523689277115,0.015420291660778906,0.03789147379536764,0.008432146046451212,-0.013510679018876018,0.037380323021140555,0.03773216624824699,-0.009925621133797417,-0.006165326452561819,0.030260831062305066,0.033160434748162694,0.07313626548635398,0.12035471308809235,0.009763307235153689,-0.0021361988059315014,0.07631720331711798
DKK3,0.08072268611169423,-0.03009932778688107,0.07027977068812918,0.0394144658200023,-0.08333737180743796,0.011389233741550538,0.037234056758794314,0.19083890545732965,0.06417843952691381,-0.04695520707018776,0.006598019815819631,0.09065980512983601,0.07153693584670008,-0.018342909048734073,0.013223024288002743,-0.015451808804253526,0.10514645656501229,-0.12716624566545673,0.02036432832781213
COL16A1,0.0800178858717704,-0.004261258578243289,0.024150404544041423,0.0183273449949184,0.03950929142625295,0.053797826769029326,0.001520072939442221,-0.001955364860601866,-0.0003448327321172864,0.10147778086302607,-0.02686500936719097,-0.0006658108792787851,0.04183389693389367,0.08403231969952375,-0.03803627061511922,-0.014709940107148016,0.06709544707415338,0.05705725417916397,0.020391569315763677
TPH1,0.010714817669778812,0.016163110628104733,-0.022297738547505882,0.05330119047860224,-0.020437358275124752,-0.0037571238258483734,,,-0.019561995189405955,0.061995973664999295,,-0.003315565385897009,0.03272429058584064,0.11841739888938643,-0.009656320258948135,,0.021646580075538407,0.010880629362482264,-0.04360724344499612
TNC,0.029834561480040243,0.06854045439490586,-0.07827223197871182,-0.020202175255240314,0.0869527248516415,-0.026676965697331616,-0.02205933597018927,-0.05851477801901705,-0.01189556867026134,-0.08530817865442412,0.07317466447554098,-0.014151437533520602,-0.11395576463395356,0.08336812872305518,0.03591051613898759,0.021270290806322863,0.05470508011026547,0.11503507468097982,-0.020867662398283405
TNFSF9,0.019934472204258077,0.05846222725862806,0.015470107506397716,-0.005250406606552682,-0.04613538992047395,0.03493920667864864,0.0019112237419389917,-0.04769348837810333,0.03184043865131711,-0.012149665114596567,-0.04638996544780617,0.07454965415607186,-0.00805749160530324,0.015886193426127872,0.016946223840336134,0.010792803533198194,-0.03365017423070225,-0.0420228436684933,-0.013440900212479517
C4A,,-0.017000516631455135,,,,-0.01847227245785426,,-0.030873787051276653,-0.017195736890771,,,-0.0509228872604142,,-0.0285741112874098,0.016079857134365945,-0.06633990629240173,-0.03284026109520604,,
CNTN2,0.0020523378543312013,0.01099236342256307,0.0665276095353734,0.048311078141632595,-0.0865196080846416,0.03283639318550966,0.030927473487083013,-0.06126441197318817,0.042292912222301554,0.05502025645979665,-0.01975624675979713,0.12026828693557409,0.17360766861082697,-0.04508381288519186,0.07035944439467978,0.05992054960899832,0.0637557266458561,-0.03423600199623961,0.023108428012421408
F7,0.001956944150614933,,,-0.017718126613117807,-0.017192332967328867,,,,,,,0.05935966343718674,,,-0.04496617236520945,,,0.004837479848255138,
LUM,0.1222575381097769,0.01712679887354395,0.0021612784905470357,0.013416667687216548,0.15480462735194744,0.018738576686142965,-0.017621088737946693,-0.06546452064409977,0.022633375267541573,-0.02069334724480542,0.0055028891497305036,0.010181393817910857,0.10552430027153199,0.06790049489456255,0.05866293835368825,0.11760442053758609,-0.015949789634292843,0.03406659946237408,
BTC,-0.023849925776729005,0.0381324196190414,-0.005500102221036882,,,,-0.051445459666385654,-0.03762670383827038,,0.04616435869317453,,0.0004473549276981099,0.0037484653224578793,0.05508505818964785,0.01615142141429724,,0.049882259663551295,0.07216588202130793,
APOC1,-0.013536025043724418,0.07192766172714794,0.044354602385193696,0.0008807607155991465,0.14854453171950985,0.07324325815892939,-0.04786502995776994,-0.11603455835676565,-0.047420545360580144,0.1625951747235151,0.012789915818686819,0.09546575302992259,0.12081697067444677,0.06494167265476136,0.042945256957359554,0.027926685885368636,0.027970468674387405,-0.034826662502396175,0.03787470510402364
PKM,-0.027071508517891286,0.06508528589255495,-0.0410324622886509,-0.0037177772976686096,0.015230567291460429,-0.010162584212018244,0.005046027195614427,0.1189756384744505,-0.03685540631876705,-0.01929567362029151,0.10904696047175731,-0.057569237752180605,-0.16428582146438922,0.03323053473133278,0.01828173909352653,0.08206989022545745,0.02503064980588693,0.08820634088036987,-0.02192708381515622
TNF,0.08821271115448538,-0.03753127171613573,0.03177711892246322,0.03888285353689378,0.05204203067024162,-0.00804104717384399,-0.02005296475233495,-0.036861317359317886,-0.040847644355696336,0.16391891885341223,-0.03922545668539057,0.04986428382714433,-0.01829745432562638,,,,0.08618871431620033,-0.026176611745101178,0.14104015386684984
GNAS,-0.0539774778566908,0.011357430580880672,0.049800460888844524,0.04233195007746882,-0.10330401565445088,-0.03922307750223562,-2.5599220472317984e-05,0.12736645369146873,-0.05220242692500365,-0.04378353885857134,0.06196133790955057,-0.027916701630556325,-0.07106098198374065,0.06298782245711101,0.057765117318689135,-0.06612172361912474,0.007470940952470762,-0.07072441579239606,0.003104800783806961
BMP8B,0.0525081915705645,-0.02195703244857625,0.018296876525337735,-0.026451232084707742,-0.024543321339065286,0.060635024270904496,-0.013314962477002106,0.020605079512792755,-0.01378890203122456,0.009681493099951019,-0.06631605741975077,0.016492202542565483,-0.01339417685106689,0.03193375604739234,0.006802001390291161,0.07132040988797134,0.06716918744801065,0.0253065554048806,-0.04860968486795863
LIPH,-0.026946641169709004,-0.02153742353843421,,,,-0.01489370130146424,,,,,,-0.05229836689604243,0.10028396720237867,,-0.016673302173865936,,0.02956508808757302,0.02151551794136451,
CCL28,-0.03790380277514303,,,-0.038102301803627704,,-0.022933849837431925,-0.01574878905612484,-0.009831325154155563,-0.015513511961149447,,,,,0.011171149659705068,,,-0.024799061847991452,-0.022880950528694006,
PTPN11,-0.03765349255188951,0.0764896131334099,0.0719145673103559,-0.10008016957789725,0.01343628130212429,-0.02350755856843052,0.024506767663004393,-0.05600639896691067,-0.021449927808382365,-0.07151092876459013,0.02895951888268123,-0.03233773232715762,-0.01697402088829168,-0.008846771368600943,0.015831908656560117,0.10954739831597679,0.01845626624803888,-0.052920181894127644,0.05262926879702686
ADAM12,0.03891878710350732,-0.005541078580591247,0.053717418676139016,-0.015100359633294664,0.10683252304024729,0.002181103867490536,-0.015220225592355554,0.0043893216123695525,-0.019374760893531563,-0.040563927385625184,0.04251520469994749,-0.04829334686956686,0.05676821588798589,0.04491555841878698,0.013211133286578499,0.04157813053153041,0.023091124729696443,0.086121766058067,
EPO,0.023535927775722852,0.05635205933230545,-0.03620348833093497,,,0.0558195240472635,,,-0.0195619980621512,-0.07705553928162033,0.013664687315733223,0.005797931719318204,0.022306454748113713,,-0.034784407625071324,,0.08670861521003566,,
EDN3,0.0795186607639204,0.015892518701263722,0.07637159337327426,-0.025413022984773916,-0.005527161461960824,-0.024152107927821527,-0.022564274788734028,0.015810697990260775,-0.019763848769480192,,-0.024532308700743282,0.08536230599650084,0.03199321171292555,-0.008693390103597787,-0.035414053198972936,,0.005388989847668211,0.03693358592184527,-0.03264198681159797
CCL22,,,,,,-0.02265846915203351,,,,,,-0.0032763841382700584,0.018384473427450473,-0.02945211456857845,0.0021185900740722133,0.018368273681689876,-0.0004959999093344696,,
CCL2,0.09457685597503603,0.0019618994974938313,-0.037636065572748977,-0.0008127055871007977,0.06446638561474527,0.032657365050149934,-0.032554102855394076,-0.00689538208779399,0.017139197758817275,0.12006230410419944,-0.02521386618813069,-0.02216935076708723,-0.0028156441677255712,-0.009709005486482321,-0.008037098252473295,-0.07171319583416808,-0.04042914851608921,0.11849279413265787,0.10862168026540638
DSCAM,-0.0065616795252953055,-0.01623944996971346,-0.03344527233569138,-0.009736217841770402,0.02883338153099876,-0.015228135776108535,-0.003764938443096739,0.020350171294251783,-0.00180729206340649,0.1318715942733285,-0.0021984322803468223,0.1030313624511921,0.13822296117655014,-0.030021171956786788,-0.037457575993953315,-0.03597213726031282,0.021866338836548208,-0.017104005689895035,-0.059859299768282706
GPHA2,0.04882543364731078,,,,,,,,,,,,,,,,,,
ANG,-0.046358917583161706,0.0181374969670616,-0.009069969659328136,0.03198478392142815,0.12064900986776368,0.027679108871469283,0.05407194105631697,-0.037232631301500896,0.003369855703583818,0.011365064505066556,-0.04381882268132339,-0.016887953578629832,0.005427809426691414,-0.021992556695615815,-0.00987445084717362,0.05967327736213092,0.059454252997263236,0.012722726405200368,
FBLN2,-0.060792562894765666,0.021384906093679833,0.08892522513819384,0.031778803233001474,0.0027076517091460576,-0.007532601991197579,-0.012569551917951238,-0.029859997529694926,0.05278944192446672,,-0.027153126900123514,-0.05390458017629582,0.06250295373908206,0.005459348404659324,0.035173285107983655,0.028434073036515697,0.050313428057260856,0.018945784490995977,0.15596291859087297
VTN,-0.008105636507692124,-0.00739032577743388,0.0038936875905630653,-0.02040076292949537,0.010620325428617308,-0.025600299094218463,0.019548651288304002,,0.004364428400595603,-0.06343617294011074,,-0.011458072166431472,-0.04288678534088015,,-0.01786948316443135,,0.03950606452614483,-0.03821642414388055,
VEGFA,-0.06869791827004347,0.021613118773552924,-0.1087705047341834,-0.04426372631500291,0.05657726286982301,-0.026697667478738713,-0.018030764562835932,0.018566625546904674,-0.07312024336820126,-0.11526594950573933,0.09080194152670341,-0.11274266159667991,-0.24733270311895536,0.025222383950974276,0.0004200277586063213,-0.00237327861896787,-0.065185487244906,0.1277330223693796,-0.07338506349650512
