,UKF243,UKF260,UKF313
BMP1,0.07436269671407428,0.07335453280399384,0.021474093801793274
NDP,0.019511204313841877,-0.01956959253280137,-0.004767470545163994
TNFSF18,-0.02433851678314601,,
RTN4,0.0030160641725131858,-0.024092131123714233,0.06719575878889626
HEBP1,-0.031021164805046117,0.02156199370165747,0.06830038386552628
WNT7B,-0.012178127398585686,-0.022215366126792133,0.004797360787777945
PTMA,-0.1292299281957612,-0.0173927274879006,0.05379407782764883
CEACAM1,,0.0342928136682857,
PDAP1,0.00539136850007372,0.021445285835495966,0.029587161527614984
QDPR,-0.017667342444952137,-0.04605620882451466,0.03293580259716815
POMC,-0.04595518146099865,-0.007125397252204122,-0.014147022447223679
CCL18,0.0719389957590554,,0.032346769689725455
VEGFD,-0.006210288137519667,-0.032419752073749794,0.0017310884082558304
WNT5A,-0.013523959513623068,-0.0985461109785484,0.08711896752222378
CXCL8,-0.06843091975270424,0.18844239287651998,0.04201596257858511
GRN,0.0036090028602481683,0.0520509926178003,-0.002337218290288371
MIA,0.0032311336334753587,0.034409312108920204,0.03689267922561816
COL4A4,0.1391362063419698,-0.08097962205761557,
TAC1,-0.046366099261947694,-0.04027162173207136,
RARRES2,0.06808498038691665,-0.018528836821045107,-0.039778469414257854
FGF7,0.0009440936697021785,0.024043534252930827,0.026482886726624723
HBEGF,0.03135491800295558,0.12236198199812863,-0.019033420912798072
CSF3,-0.037021116771068244,0.26810964880123617,-0.028179163802166146
PI3,-0.04385703344066688,0.2128542494612624,
PCSK1N,0.014814922324942442,-0.12482146663842651,0.07474544715846754
NTS,,0.05518086318462053,
SFRP1,0.09168841004710582,-0.036985322766322264,-0.0035597793163247293
CXCL13,,-0.03665292718557317,0.09391737282845622
MICA,0.006027607225750989,0.02203383766499144,-0.0050141871733798745
TG,-0.02951173907295496,0.007548582789278646,-0.040035613240936685
ADA,-0.016577208799254495,-0.020303529401319475,0.04252216870004947
LAMC3,0.041642598214152844,-0.01563441372104582,-0.0174618359623999
CCL7,,0.13788030753558955,
NGF,-0.021328917752531717,0.08507792330486652,0.08829493022684602
TNFSF15,-0.02638653318147033,0.08274147029447164,0.17411795853489215
HMGB1,0.05964586160797779,-0.11147972910848611,0.01957351450207616
ITGB3BP,-0.00636768168553628,-0.0009988731494834364,-0.0027826599302329395
AANAT,-0.03822871255071979,-0.032419756701852105,
RELN,-0.03677566690559558,-0.005240460332187621,
IL15,-0.02170662426444221,-0.02732240297182685,0.023905146392798286
BSG,-0.05265075225675996,-0.0004544197664130816,0.010463122576898399
ADAMTS3,0.03593127737721362,-0.0295355428772814,0.012805280413303173
CD34,0.036569409283651017,-0.029118157065783832,0.029054279859899414
PLAT,0.1073668598128729,0.0864895353649167,0.0017152249600465657
NTF3,,,-0.0278699397447693
CKLF,0.023048374541766038,-0.02728009506058975,0.057371426208841086
APELA,,,-0.033080729422304354
CD24,0.026226914005008463,-0.06539765862137183,0.019529350861569907
HSP90AA1,-0.1050012391711151,0.030443252811368532,-0.02222892162822165
BMP4,-0.03291941077591383,-0.03601516036198941,0.024987570860549833
SCGB3A1,,0.04253036786549946,-0.03756945903503535
IGFBP4,0.011749823241968518,0.161403634266184,-0.042607564770215
RSPO4,-0.026055459755881957,-0.002473358877122685,
LEFTY2,-0.01429524500735954,-0.005124435516540044,-0.02029028086659629
ANGPTL2,0.12132625139235732,-0.020520423318935062,0.015390560888604188
LRIG2,-0.00248837783806847,0.011954716363710715,0.019683974858040923
ICOSLG,0.024643132501058634,0.053414006244468265,-0.031933545767602795
WIF1,-0.05089283040111681,-0.07169765998574416,
NPPC,-0.042613509095050336,0.02217859052392998,
LYZ,-0.05780147268025989,0.14120846888391597,-0.016466614060049133
EREG,,0.30203185491597984,0.0422174766799356
SPTAN1,-0.03757120312694446,-0.09572327973426831,0.02066367733869254
LIPC,-0.054646987325812336,-0.04314124459192341,-0.016645575406588443
COL8A1,0.17534657325495606,-0.03804538350545042,-0.04192658745773202
GSTM2,0.00927426231451275,-0.03135386219508087,0.08209552768033104
SPX,0.008982146180799505,-0.05348991969215875,
MFGE8,0.12074864682841636,0.10050952033620862,-0.02015696104002952
TGFA,0.06496770922378663,-0.010214200085513063,-0.00796505477208504
SLIT2,0.013938316310850152,0.06334928021291594,-0.029712299507961455
PLTP,0.004060769939832262,0.058365131731589484,-0.041962368942613994
APOD,-0.08069124791946737,-0.13045466426932234,-0.06138437144756326
B2M,0.06466339838669223,0.12869858342375343,0.012034862274574273
OMG,-0.0013951058692716208,-0.18514196763107962,-0.01502600664751611
CXCL3,0.04744727426777595,0.2704578085797004,0.021119469780498418
CXCL10,0.001408698549023234,-0.053621943124942714,0.09264963083012848
RSPO3,,0.010278666119428325,
CORT,-0.029212761057163146,-0.0383129587609078,
NCAN,-0.006973915653901804,-0.08549681051629951,
PRG4,0.02393710841691464,-0.03088895719822446,
ZG16B,,,0.03402029947995583
TGM2,0.038967694104164625,0.21029858320573852,-0.04190349960399746
VEGFC,0.07140691304516958,0.044199003407625656,0.053482242005223564
WNT6,0.10908596237829277,0.004808157064545363,-0.016223924283523972
NRG4,0.016605171443780094,-0.008723243933955366,
COL9A1,-0.04212124693666385,-0.028823247910795904,
GDF11,0.02288880559308032,-0.045538519420499066,0.04602093223799257
IL24,,,-0.01687890457434668
SORBS1,0.026902330841093933,-0.07350321493187562,0.03902219309723491
DLL1,0.05450542624708809,-0.030824845822584226,0.007381569271884231
TLN1,0.08446142077614681,0.07003788344874572,-0.00468337427693148
COL2A1,-0.027674790217375005,0.06323638827831683,
SHH,,0.08309655851001355,
PON2,0.1118095195629046,-0.14293137690255622,-0.007234344141600198
ICAM5,-0.0644877008394719,-0.011371884983978455,-0.01597795706909926
HPX,0.11023794700241,-0.010837116274186912,0.042550866004574424
SFRP2,-0.036030975519954773,,-0.01665798789206123
CD70,,,-0.005816333965721536
HP,0.08629224507217494,0.2704119572489454,
CXCL2,0.10522674794599311,0.09306406416912343,0.060884970747907524
CCK,-0.05797917550924388,-0.03159223714870091,
SEMA6A,0.07037336336801624,-0.03194226761423862,0.03627263503663414
IRAK4,-0.019643767240880565,-0.010526878408617985,-0.04593414738892528
GSTP1,0.028809165271778153,0.0007535530809179069,-0.07121096467390212
VCAM1,0.0778870808461831,0.16400774726554562,0.018799501924236215
NXPH3,0.02636860375461812,-0.03625768123895182,-0.03185107633398973
MTMR4,-0.038826604082532294,-0.013680066043873064,0.039186953273430934
LAMC2,-0.024690671181087667,,0.024990854397645625
IL10,-0.0391726108398525,0.1331450250255229,0.029837593615724713
SEMA4D,-0.05331377062643595,-0.014064992064900068,0.07476751033695533
TRH,0.006554899339510729,0.017191672259523345,
SEMA6D,0.06578436401873573,-0.07689776423540552,-0.0060373351366383235
CEL,,-0.046620270404475125,
PDCD1LG2,0.04953491574236322,0.015040741519280977,-0.035894296670284924
SPINT1,-0.03822868962612295,-0.02728779154465452,-0.0013368942218625012
CTHRC1,0.026353688245819556,0.005663844653823078,0.06542220007880088
PODXL,0.10651293019515545,0.08815394970039875,0.019199690892777208
JAM3,0.010671811643173207,-0.009021628291670511,0.06968677793799487
TGFB2,0.06324339626671602,0.0012836458069560366,-0.03122489199662946
COL18A1,0.06550570501869839,-0.008781771981673238,-0.029411614797340006
NODAL,,0.010404700233302536,
INHBB,0.028144095377316207,-0.0020138208014040537,0.02467395552616464
ARF4,0.07134609392395161,0.13668962268552542,0.07056428376410066
CXCL14,0.07398429296276028,0.017030837195464804,-0.04482069814478696
LIF,0.1270593380880912,0.2804417109086787,-0.007746443171629519
IL17B,-0.01046043756878249,,0.03350255075687258
MMP1,,0.11646511305744657,-0.05196521884162932
MATN1,-0.0232525106771651,,-0.016878907007243586
ADAM28,-0.08623921474382402,0.0655428811466509,0.11991597990957105
TCN2,0.07363959504831713,-0.0024316644407405353,0.06329596089206192
CUBN,0.06534309295079671,-0.0034683196338078847,0.047684177268417165
TIMP3,0.08065640745623048,-0.10077425584819902,0.02988680300851761
PIGF,0.04330698901776177,-0.006828908571077056,0.020887725416803685
CRH,,-0.02758852975029583,
BDNF,-0.01247370657991485,0.014301006835431647,0.017982631629773517
CCL5,0.11672058714041755,0.2514481064376007,0.028539616240068674
GAD1,-0.07416933316335295,-0.0772203516824515,0.005878589015345435
COL14A1,0.05487260328150476,0.11718335069669139,-0.007516031449514557
HLA-A,0.15088063177812078,0.16383432177014975,0.017607038885417405
FGF18,,0.05091565384362325,-0.0175258940087679
ADM,-0.05123512243661343,0.16794259526311806,-0.014104068424247685
GNAI2,0.07926787041183651,0.03424177585474823,-0.04475809273573811
COL11A1,,-0.0943786436250383,-0.003945622752496408
NUCB2,0.0023624862262537016,0.0330651163572321,-0.015927778663619694
CXCL1,0.05407035355177879,0.1062228132328237,0.05832188246090267
VCAN,0.12307554015990135,0.014837762034998274,0.05211795221300726
MMP7,0.10932081798456487,,0.05935732530419112
PTPN6,-0.05657788355357489,0.07877594862480332,0.03289450580854738
PTGS2,0.020787499741617445,0.2619969576417063,-0.005626848192259215
XCL1,,-0.028868220656364213,-0.03147465412136987
CD58,0.0619957694734855,0.061476277398595396,0.03794467260585816
TNFSF14,0.035420227249784754,0.09625676004598069,
CNTN4,-0.03846642279436888,-0.06798878523541577,
BTLA,,-0.018061056995057386,
MFNG,0.04394600839237375,-0.05208979567111989,-0.002506767947114326
ICAM1,0.06521270414196237,0.21535205439175095,0.0007926495033532825
PROS1,0.1305943503671987,0.08091794607652082,0.008676702169904685
CLCF1,0.09887255460477871,0.19333401455297589,0.0020076020045663883
PSAP,-0.03978476921025813,0.010615715351630592,0.05590446177493495
EFEMP1,0.12856954173139157,0.055362723789378204,0.04846100740045952
C1QTNF1,0.10422173727507768,0.03238485517958415,-0.04762011287486869
ALB,-0.03291141093490717,0.010607385249698583,-0.015977962322031376
CCL13,,,-0.030452373664213217
EFNA3,-0.03932105316768642,0.06539871542821683,0.004973295749283794
DRAXIN,-0.007509534256424528,0.16571225071607096,0.055690633377790205
NPTX2,-0.0027197814019200794,-0.010883877148452044,0.02859757743252909
FGF11,-0.022239911180200175,-0.07088104898068281,0.040553561469023815
CD59,0.058111299938255,0.08033888314414614,0.004248774243915575
COL9A2,0.04011194489261515,-0.13964609250968604,-0.005456280202348114
DLL3,-0.03949689577727013,-0.04604571454827954,-0.02047447466328868
FGF5,,,0.01621210191618468
LIN7C,0.044460273823235995,0.01283513873254905,-0.0333154234536473
GDF7,-0.023252526501267665,,
PSPN,-0.07982882941910331,-0.013278248636477504,-0.013708108242487577
ANGPT1,-0.022742423837750908,-0.017081753420720415,0.009731596061689399
PNOC,-0.044282740525625315,-0.04234344755847689,0.10658213099029401
L1CAM,-0.06481641503962705,0.1271069730299715,0.03579149421731226
APOA1,0.10304552680075485,-0.0033437529161509908,0.021639329979814072
PSEN1,-0.02099671820661489,-0.019890992820451793,0.025623588076067103
CALM2,-0.042080906031052454,-0.04335768408169,-0.055909700449621104
CLEC2B,-0.018621730647533197,0.13722554034169718,0.01819737606318863
NTNG1,-0.04697747898295349,0.04286688401738344,0.07627671243042093
LRIG1,0.09893674293200942,-0.12018859956144058,-0.01702093450936267
CPAMD8,,-0.025655301095820825,
GHRL,,-0.03656459448539206,
