,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,-0.05928400675611129,0.02687879595639029,-0.004055153657748711,-0.06303234424634015,-0.003735715351006318,-0.018202240075508573,-0.02382049131750444,-0.05580007671720155,0.04786488018816443,0.008781366690258733,-0.004541227132855138,-0.09006921577942754,-0.008666370615197783,0.008377441746417814,-0.0008465222758831281,0.05172751278657568,0.05614925707270985,0.04107323861560892,0.04950806873630641,0.09164799102598438,-0.04840119381702759,-0.015336552451918135,-0.012310914078240844
RARRES2,-0.008650312865755287,0.007686549549113009,0.06016585490205626,0.05234328374926831,-0.02044368799933749,0.08904935679002664,-0.05568125410886595,-0.04843273491855939,-0.027695098802158008,-0.03376982918303371,-0.057076540476191706,0.049131711010270994,-0.037095565981071714,-0.0019169043650641116,0.09518326996302935,-0.0719964114873241,0.010762325496315403,-0.024506438362321567,-0.0057498071349251076,0.04306788555239738,-0.050402994742911475,0.06661813564475011,0.01037647587578158
SEMA4A,0.12707734340202054,0.0803093529861436,0.038057495500026885,-0.04604558210194526,-0.01342195650519072,-0.07293228204773301,0.048303098133030443,0.015280142174488974,-0.027705666858487462,-0.029026966070499517,0.030139480175118465,0.057231829560793944,0.004865781021034923,0.0020546670474273928,0.04189041731554431,-0.0018152639661773435,-0.02549036757641492,0.08072141719551229,0.10756614759746345,0.03078386070830183,-0.030268439605230353,0.06965159644383417,0.020935200808471367
GDF11,-0.04642004259779622,-0.010773456674998762,-0.02069035633421125,-0.06996296079833424,0.03224197657715295,-0.0860175920481512,0.030843171854696812,-0.027534550435191898,0.016212835969165396,0.0182359303583252,0.041255611358880284,0.01123179507879759,0.003501350010078522,-0.02071299610638964,0.05419188260047753,0.017063603121692174,0.08600430382635257,0.0021180686682055624,-0.03632260445926259,0.007535162247225581,0.057548054010236424,0.10063086710061903,-0.00835213658383927
GPC3,-0.0038055080112902647,-0.019163993021519003,-0.029337128356507192,-0.00987324054527792,-0.03940364036439753,-0.03036230799284229,-0.025290900514465992,-0.022752365303513836,0.01904978066248381,0.015502896387964581,-0.024257161861678447,0.014350233033563881,,0.04614979739671548,,0.03179227807727033,0.08085698570624211,-2.5295079297882298e-05,0.039271837955342545,0.1295475676632067,0.013596529431167584,0.10713245064442908,-0.006776064129852019
OSTN,,,,-0.026982095703696116,-0.051014185940218074,0.038907161978591454,,-0.017445692024619555,-0.013093858900049687,-0.011650387440734189,,,,,,,,,,-0.021245120197855388,,,0.04729623624336308
GRN,0.051510648878228295,0.04522487971443026,0.03223847510385019,-0.11924817277120249,-0.04580136421359258,-0.04531172813873601,-0.027599513081886937,-0.04689913212747558,-0.005074161079958367,0.011791243401363628,-0.0006026680061830244,-0.02249012879240481,0.0024221550757361704,0.047630191563143874,-0.07070075574441785,0.05355868976394781,0.03464970614493444,0.029977461068726813,-0.015963812801984056,0.06124493611922507,-0.020383128160473815,0.08020344857442328,-0.035087236594045085
CALM1,-0.07498298188431651,-0.08106495125659692,-0.05645124555149328,0.09043688797387824,-0.0647253642609131,-0.06285946838421734,0.08816846845552867,0.04093227030750516,-0.005762734086559762,0.02663575578121836,0.10795489556820072,0.0418322521216612,-0.011384916565643525,0.07752128686264476,0.10877696564484973,0.017244927615609636,0.002521528789510133,0.04166810396468015,-0.004398090618345337,-0.007001191700443539,0.05216239714983771,-0.023612832449764674,-0.013002446195341787
ANGPTL4,0.08218054145771514,0.047449252885970385,-0.014937753062574124,0.17104293524715888,0.10626407727204681,0.16283960465046807,0.0213546047304599,0.005297355560395726,0.010948622034082516,-0.001221057897833926,0.020857510563803736,-0.0469186193788164,0.026489383948745098,-0.05452715269322947,-0.016549379972804198,-0.12546667523262517,0.05340095746532712,-0.04722990664106203,-0.03565324970061929,-0.008055083757526175,-0.009966900419109352,0.10715620701135081,0.03252327761436014
BMP8B,-0.08729979611484853,0.012480543101355344,0.04173237541937051,-0.023484444977964928,0.013889443888597018,0.005953319952565965,-0.034912064224765234,0.0738972636145666,-0.034618811342910394,0.07406306741692226,-0.0720148623060177,-0.03021080929391552,0.0384718678964907,0.08314846470841225,-0.014374925441606557,-0.016570883401479178,0.06591414082783374,0.049300644486763835,0.0063533596261670135,0.04370846749348934,0.004226148975807754,-0.0036404807056645352,0.0013018522239653747
TNFSF4,0.1231578395482488,-0.02788278857545815,0.01444186232007852,-0.00661258273845705,0.0015527135087131775,-0.014736710447530136,0.058956589662794594,-0.026716702215377412,-0.02869706482265429,-0.017334191772903636,-0.008258816663112463,0.046571930256845445,-0.03696442801685199,0.0776267598257765,-0.04364747257586485,-0.05903696112915094,0.02264338095405355,0.11964584327217882,0.025074161160263165,-0.007238239639159674,-0.025079244928849546,0.0292336406845317,-0.022540075677107252
RBP4,0.02614466927625404,-0.043446677796422514,0.027700595224342765,-0.011055948016540994,0.1203470605236635,-0.046934020485302805,0.06059441312825849,0.04904256530684133,-0.048897400122630615,-0.05114529611026027,0.009524668857596261,0.08315253864550469,0.013964861246542,0.18047447116736207,-0.05967820833498972,,0.04204791173904602,0.06198525396948444,0.036958130331817454,-0.02858934308311606,0.09408738317457781,0.012282854507403199,-0.06255889997873638
DKK3,-0.0368564894388491,0.01268588665166444,-0.010097816733365256,-0.11984766654918651,-0.08478282918263805,-0.10543417232804549,0.006470004140795036,0.08302703062425427,-0.010450434767784187,-0.02858688434822695,0.10126900922432822,0.06609241341037643,0.007962710838602935,0.06633330944402716,0.015474591449234057,0.0018928722624012328,0.027027805553461577,0.0543497850160137,0.008481765674747873,0.08846878505090564,0.05928843074239847,0.024362941594410284,0.01380984233920354
COL11A1,,0.05778217755739908,0.04468251292171214,-0.10169096833516092,-0.022304195916908888,-0.0565430057817055,-0.014941306041761774,0.07208369654397918,0.052585844746981,0.03030207548898466,-0.04150124052884693,-0.003119418139618397,0.015597222339646466,0.012636106871510757,0.039153733176788254,,-0.0025586580738930264,0.012523366943262351,0.023901023276651077,0.03371649480774589,-0.015081889035482054,0.02678533478234427,-0.027078338469978876
COL5A1,-8.067096105335307e-05,0.11023102891858425,-0.007380002649396068,0.0640639850764624,0.002378617629509003,0.07911570308676369,0.07425958338392365,-0.044442405133202585,0.05717683676741997,0.014054736030038354,0.028523917982559478,-0.10798010320659526,0.012487061383373025,0.026096411810356452,-0.08067243067955444,-0.028379293997370717,0.10135900373727016,0.020379590710247465,-0.06417439729169282,0.09264192815427479,-0.00970290925782274,0.025816185863008607,0.020487170587471557
KISS1,,,0.0659241896923112,,-0.03964592696553722,,,,,,,,0.008675545807627751,,0.08602368427312217,,,0.027014099349002934,0.06279549777256133,,0.03325714211273094,,
MEGF10,-0.04917529439616476,-0.010765038929446191,-0.04053340748947154,-0.03660466232611292,-0.023606618499927578,-0.08098928680364395,-0.01442492577299882,0.01187107324865622,-0.03541543694366304,0.007982069814086851,-0.015054014410239703,0.007542065624348449,0.056273457686272184,-0.02855369358020599,-0.06606423465340583,-0.06078874676959609,-0.04670415441802021,0.019125862657470728,0.033058746304094486,0.003971872877107938,0.03842701122919412,0.042909114524676,0.04844713378805525
CEACAM1,,0.03165578739597737,-0.020482548363708056,,-0.013931852546205603,-0.024474367072367966,,0.02123854711315452,-0.01985153968813039,,,,,,-0.059559919714404844,-0.03533526145314787,0.08010140270573299,0.02188503267973909,0.03420972525887871,0.03434463515597133,-0.03321475494973976,-0.04299057703355207,
EFEMP2,0.05293916535542443,0.09299868285082798,-0.003978078024881159,0.04367036273317095,-0.0335494535791415,0.05255411791968617,-0.05383366358616425,-0.06201016449328485,0.07069451756581265,0.005892406680515524,-0.021968943137956557,-0.00044760821042216244,-0.0631776147556934,0.05883435534130496,-0.040078011747574804,-0.0155669164182401,0.08533830035355673,-0.0083743285356617,-0.009896434283242947,0.05175594197217139,-0.024123244052233372,0.06420456626251875,0.10561835324219153
IGF1,0.1160801432173548,0.00971101893743472,-0.010892189503976801,-0.04163771217981279,-0.009779920785686251,0.07412699665652638,0.026016734984743498,-0.009385831697293642,0.012063602001984796,-0.008242960056314893,0.018071440490582902,0.10558883160488057,0.011390523988701202,0.0492004978708697,0.012336683483277166,-0.005080731896962905,0.008622386624502043,0.11714019293221617,0.04531815430305994,0.010698923874547557,0.028571542637178968,0.07158992090168313,0.032054209142527205
COL6A3,-0.04555171203917488,0.09265920917993557,0.028150912745931535,0.04474070188969945,0.047196761125059744,0.038546290019373326,0.02557940944916194,-0.0020350847612546465,0.10752123134516225,0.002400779842663065,-0.04229296052341251,-0.10557181657588258,0.04833585610776138,0.03157194865073336,-0.014541855156733495,-0.009723647074314678,-0.06498125114793894,0.05015352351875021,0.04464817138046264,0.011946700443325818,-0.06823601778400513,0.028873680386327254,-0.02553176587000805
RLN2,,,-0.019709612258114347,-0.026982098064455104,0.005132181947399754,-0.00832769105130673,-0.022633631148650066,-0.019363068247647223,-0.014262695011478713,-0.031588739242995385,0.00604292051885546,,-0.018657696104901762,,0.016377223390113504,,,-0.0327094191337184,,-0.035374550497156605,-0.022338982163585132,0.016792725035231416,0.010015945171873914
WIF1,-0.03529678338621792,-0.019040119006269465,,-0.007018118013709608,,-0.02659359514277969,0.04881096219662955,-0.02443039636025489,-0.012328566084821505,-0.02482690825270579,-0.021540811351321812,,-0.012602387560888328,,,,,,,,0.011546899141581437,,-0.026660709336150896
IL13,,,,,,,,-0.016621350676410084,,,,,-0.025950757943205952,,-0.02914349173736223,,,,,,,,
PLAU,0.030709103972557956,0.08199436454666989,-0.007295702366962055,-0.0495712443970235,-0.039485183861104584,0.07004873722513341,-0.03668236062372079,-0.04287029301841982,0.009989460210381036,0.02100588110563471,-0.04147869374171194,0.04923577745827812,0.03255430410316297,0.06877517680616095,0.03845554752176813,0.06731169450136892,0.1172903253548179,0.10827431919435637,-0.022874050073742127,0.042116924036687764,-0.0829402188375686,0.08588193882363909,0.016624247320293425
CXCL12,0.019041791421100147,0.07340871827834954,-0.00515744146457523,-0.016317815530904986,-0.06559410598243694,-0.03237704629129173,-0.006961128843552959,0.0006694380195923869,-0.031117682127583535,0.040982863241135516,-0.05022587014206539,0.04105343566327989,-0.018794958882926115,-0.03982639553804996,-0.029500327384649517,0.09339074372748782,0.006622034753227,0.06668310507047175,0.003971517252010583,-0.0018668454746516416,0.011280847794293657,0.04733774018198715,-0.013272688592684101
MMP9,0.009186572948913002,0.03888756524203225,-0.01863166543529738,0.12066691954553478,-0.03847187885777515,0.11145641282974719,0.055482815383809544,-0.07673312086879178,0.08633552339580829,,-0.03511512537323764,0.15565207630778843,-0.018085467704028507,-0.04006494166702074,0.0027890632457538075,0.02694164589639562,0.0736033663727208,0.012587123774239381,0.03852380407057064,0.07369471599606699,-0.04270149358352241,0.014028198722276104,0.0196887737612286
TNFSF14,-0.03838971153610453,-0.0028067089672894757,0.021064498492220616,-0.06559785404484993,-0.03656919180399694,-0.022337655459839824,,-0.02559808861640714,0.011456511496395028,-0.014466526973819522,-0.05731023674282176,,,0.005558604788997649,-0.06087890995979979,,-0.04397142318844531,-0.04473518218073834,0.008991618111778859,0.031308720211858806,0.024014625850496633,0.06934743407118671,0.06785513677198302
HBEGF,0.022131630160921952,0.03657706153664437,-0.0006328413547117682,0.11454392477004145,0.019918533287284098,0.06548684531152163,-0.01945749597473803,0.018801625977976185,0.08791856982316297,0.08403024054430863,0.030305169405686335,0.09128737315684507,-0.010176880080602425,0.06882854532370367,0.005002544922687139,0.10667217319400463,0.018229078870901125,0.04531227837779629,0.05248765364166389,0.08924746640228275,0.06249208373476342,0.03317991645824137,0.03374215696020181
NUCB2,0.04900615190213498,0.0011140513844709596,0.015874230468986377,0.09865920284435563,-0.009639289840333598,0.024663567033084484,-0.023644820135493547,0.02562144025408454,-0.020573663397589727,-0.028011461349464545,0.029410212767294604,0.0018069897981412703,-0.020805873045513956,0.007941638902869412,0.10270492211516989,-0.03166141037931891,-0.007251279076302143,0.009253414481474383,-0.011916400030182621,-0.015590507777782227,0.07228992104888306,0.031192670356909022,0.05419658245563293
VCAN,0.06714209839418814,0.07257687521527025,-0.01674979505578705,-0.14809823070267628,-0.12314323325195713,-0.03851710876185216,-0.030540496161609323,-0.04261526531101349,-0.027906074285418275,0.04549021050435193,-0.02366508185835407,0.09700622510726344,-0.05333588514514621,-0.0729411008837498,0.055449158923682136,-0.14481201501406382,0.008246128623511172,-0.041992600046123395,-0.00917137568852834,-0.07663041423930834,-0.03092125725001021,0.012665332322355198,0.053386022001213077
VEGFC,0.00873178898401492,0.003189869642413261,-0.028788373053663014,-0.00204035051350834,0.05582031397074573,0.06491425795826963,0.04748472664585178,-0.027395893081735952,0.07544749869337022,0.030678201292126804,0.013918696125220998,0.03659318973970196,-0.02258147471080991,0.06752652296644311,-0.03372493814298038,0.10511436392737497,0.19597106074037618,0.05386331350484282,0.06545970729820359,-0.015221128721454025,-0.032522264674982586,0.06492414412128969,0.015310526222871133
LMAN1,0.04656986116630181,0.0899740721456616,0.028535567327573588,0.12247553680407675,0.056724135728674206,0.09828801598000989,-0.026832792179858917,-0.058294609755017386,0.07142338233866077,-0.014988541521519873,0.007154642173331037,0.0016548957105096801,-0.02136195335045985,-0.02088895144000704,-0.007600874481257636,-0.07227375891027604,-0.026217516669438157,0.01677168232430439,-0.0012927992229945654,0.05257713723218335,-0.018223565529316792,-0.011507894784658426,0.056436243180917736
IRAK4,0.07390452784616812,0.011742666828485437,-0.030273733809447877,-0.12494870065521411,-0.011659794106607823,0.03477470301952067,-0.008299789005021348,0.006162295861934175,-0.008608174154461093,-0.01000221293157517,-0.006040419219283056,0.03682661570384075,0.001494353209898704,-0.004953456260610342,-0.022786610203687017,0.022874743085588272,0.08805948750254136,0.07206352517706038,0.030409135594678928,0.05172257574140824,0.019464694580273546,0.044069484567112155,0.04877383241237854
MICB,-0.025309367316113187,0.014981136773307115,-0.007808928928171088,-0.018419508596682052,0.04629271023432607,-0.004129695973163863,-0.029840472370214862,-0.015327732486730795,0.026556249254902558,0.04241603164032127,-0.0012867610212774873,0.08455314065434076,-0.038305232441092206,0.07168928709255974,0.03959135306593715,0.09876024880195007,0.12071619310375084,-0.010823141853083425,0.0958532554716198,-0.04193857591505584,0.0274276460127102,0.006414154843103565,-0.0077519990762029535
COL1A2,0.007956445354648917,0.0830758073625453,0.07574743606448213,-0.0296557915374836,-0.05237201431942164,0.011535518187332823,0.01393085541389442,-0.04507256215892257,0.022167987318507668,-0.0003554225183595651,-0.03746701957620253,-0.14570784721693708,0.027804680161132026,-0.023676690208553463,-0.010882808232510335,0.036319243761274586,0.0443056512040399,0.047387370005221585,-0.004064567863730945,0.06885756449714896,-0.059156799774024646,-0.001706899702017122,-0.025319306129176062
ICOSLG,-0.008788125264460187,0.006655804930143204,-0.044229110921086334,-0.0073507348555084465,0.024985161675538173,0.09057570624300479,0.016464391419898052,-0.027262173095902953,0.06543701878932351,-0.025038267637761288,-0.025311910191656625,-0.007692488493244625,-0.013690717400594046,0.07889540699498629,-0.05988478168895303,-0.02217652218620224,0.032661197092508844,0.08073284465671164,0.028047113878976206,0.014352857312373409,0.04465465667968698,0.07113189324073771,-0.0013297643662649643
GNAS,-0.07316322021768316,0.012801951426721674,0.05251985713372949,0.11463640072634015,-0.08037204932770582,-0.1130589493179326,0.023913706293684785,0.06593453208956283,-0.012200876021077967,0.016055020576933077,0.05554994639227814,-0.1615750616577961,0.005873972160843499,0.02155344506244036,-0.03991539022906797,0.016708587488345954,0.036275903517302546,0.008835627979277597,-0.002151051490869755,0.05818309773571047,0.045845927755460106,-0.015601070277542583,-0.038155213896847735
C4B,-0.032437855465157206,,-0.02171271057416965,,-0.029310009818316694,,,,-0.014771261590042783,,,-0.025277637025664147,0.05428457500247593,-0.02936695449748861,0.10394367725774036,,,,,-0.024310984334871607,0.010988289857307588,0.03777323647173204,
COL2A1,-0.029536804096144308,-0.011534029266529957,,,,0.036368148504512116,-0.02037430078128051,-0.019179345144368053,,,,,0.055495854325061156,,,,,0.011888207715521149,0.02035605751856498,,0.018686742433380827,0.0338705419549117,-0.002023871103278483
GSTM2,0.061146731854321124,0.03231675587832528,-0.04082678696217896,-0.022923485518938743,0.014034303993812189,-0.04418564425116659,0.0313627397705096,-0.037247822355961184,0.008253002272785574,-0.0317930115501496,0.0777159663196008,0.045040151421733274,0.0402188080081493,-0.017656299972048352,0.02981365827232574,-0.014794698372239096,-0.09508975539363367,0.02690950699921626,0.005832654958335418,0.004741250412653463,0.0026618461905674414,-0.0007625452213337646,-0.024168868581394158
NLGN1,0.031638906883646026,-0.020422319847478457,0.0025132435070531886,-0.109908940473415,-0.00497572156464487,-0.04397480071364681,0.01450586054619465,-0.014201575116092591,0.02884476963869676,-0.02009519305052093,-0.03683049834499174,0.1103092775602827,0.005812285142323582,0.08300908784630256,6.727609595022028e-06,-0.029139314464770607,0.12495652901205455,0.013627627850465037,0.0315501682977132,-0.03986519593852797,-0.005593122869105539,-0.006190976973987831,-0.014580798990310178
SCGB3A2,,0.06724066464898544,,,,,,,,,,,0.01593955543425496,0.10026987008740428,,,,-0.0408179216893472,-0.04200265965383445,,-0.04177766100345157,0.10765940405290612,0.01856616048770759
LEFTY2,0.02807746522327415,0.05526546926598278,0.04073050521811182,-0.050894065432836026,-0.0325478625788878,0.0887260289277777,-0.01762489466019952,-0.04871767030609103,0.06295723126172423,-0.014466526973819522,-0.02295572164720998,-0.029264701947895315,0.11526995804262397,0.05355870824920512,0.0072154117681854785,,0.04858585797388005,-0.027188676190072866,0.025871370033952207,0.08547495715284185,0.015540273666505388,0.08809026819087794,0.00444834285949446
ACE,0.021385358523943823,-0.00915389205469533,0.00461271161296829,-0.03520289037690624,-0.023637939324449565,-0.05130891943353542,0.04452004080361937,-0.030490097298446824,0.043951783473076204,0.03806295847574489,0.0825777558389546,0.07461021450988171,-0.015175952295238814,-0.0027822597106078903,0.008367757725606835,0.0777835840128269,0.037788883762513055,0.03751749367239462,0.06357325775194732,0.10899207961258665,-0.006506656546372528,0.05899855506431439,-0.06712241165359874
RPH3A,-0.028781999522158538,-0.016744204924077473,0.06604068781966277,-0.04792348529492397,-0.023069120005487838,-0.009729360167116036,0.07367579225678128,0.06476476240622044,-0.028636340244520105,0.02671630058597124,0.028212811430415853,,-0.004720879403734144,0.017225126357343686,0.046294017864837694,,0.10846171574667836,0.044977077299032775,0.1089467076923553,-0.007405874687059606,-0.03536213360589668,0.02909840585733875,0.027753961754771236
NCAM1,-0.005322195628542242,-0.026871228263228793,-0.0717101914558885,-0.1379536257392796,-0.05268061510501884,-0.06711635772443607,0.006965431053984934,0.0037531797356454752,-0.0448847347930077,0.006312326195967794,-0.0062340263028402235,0.004663709461597445,0.04131393515918446,-0.05958443785209257,-0.0008658122702582968,-0.11199999077542734,-0.028339367969527223,0.03779653023961505,-0.007059990638189082,-0.062043409568355475,0.07341443779066538,-0.04108689513860397,0.00998284423912586
GIP,,,,,,,,,,,,-0.03182997545298171,,,,,,,,,,,
EFNB2,0.005820765820082253,0.024713164107306753,0.024699821595077536,0.019905197719046235,0.0042178771917879805,-0.01301534277677299,0.040802156381459426,-0.012125146289977178,-0.00019674174918431664,0.022683394410493867,0.01595093474277526,0.10378804906919517,0.0863197516726678,0.04124698956001386,0.06413079880812801,0.07500798967637087,0.19333563812847196,0.0540522036613936,0.005122871951307447,0.0182737902588051,0.02595731859212041,0.06390426836155924,0.04008015985299234
ICAM5,0.004211808363344506,0.035704469284094265,0.0713714429428445,-0.018851946578699184,-0.03573691795702522,-0.03810567068036225,0.05175649811877352,0.0050556320718870874,0.02064739366961061,-0.021459949606867552,0.017184619859383847,-0.023045030989849256,0.04930258284702108,,,,,0.06912664331193259,0.040281055758593316,,0.05882836046818076,0.06726761442946115,0.07203752271010637
CCL5,0.030098072972405413,0.014232813471636381,0.019975000038767808,,0.045737495802053184,0.08363681505238452,0.01437001140038679,-0.038206485224454544,0.020090985070975512,-0.026927579955079488,-0.052024724545815616,0.07919289441232492,-0.011038606771260399,0.08650296953813114,0.06888295855063459,-0.137607228757351,-0.029052720811642372,0.05445852507180349,-0.004370268284600495,-0.03802566234783278,0.001691761122440558,-0.008512826551863308,0.010095589843416942
PSPN,-0.015425728441237775,-0.004361540394216274,0.08173403642385253,0.04420950978616548,0.03802450460286256,-0.03463216163719156,0.014350885469583036,0.011395075439433466,0.011186154746151259,0.028785307282793354,0.045877296349015606,-0.0046293130391285384,0.03164442997886693,0.06326745216947557,-0.026782662774460172,-0.027213907981217433,0.02379502994086956,-0.030400642697635927,0.04283024122388355,0.023426325456164673,-0.02354286738334316,0.04922274174883593,0.01721765460268712
