,MGH258,UKF243,UKF248,UKF251,UKF266,UKF269,UKF275,ZH1007inf,ZH1019T1,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
WIF1,,-0.024970850296106035,-0.004335274235278899,,-0.05221610818920701,-0.08081078480440673,-0.011674763952453067,,,,-0.0306074952276816,,-0.00417983741383476
IL13,,,,,,-0.002642911491680431,,,,,,,
PLAU,0.020300053500850047,-0.06141776948097875,-0.009803042925431162,0.004663426340976719,0.019557832769751222,0.14491760598043968,0.10311724947074094,0.11101923501941324,0.04001222661199521,0.03772353094308458,0.014270605706627222,0.044355308297553034,0.05713101513382337
CXCL12,-0.01795214483539669,-0.013330733537258055,0.030802823791506638,0.01622108619491061,0.04357047848688217,0.13050556937631536,-0.012290033591489542,0.02607728819833609,0.0017645160442554756,0.05113118054717782,0.06228953408834568,0.080363476701748,-0.034887258442190254
MMP9,-0.02367242789198942,-0.02259667562814361,0.08196454715638685,0.003137490649931457,0.14420581215319297,0.185824032550939,-0.01777977876554649,0.170906362131259,-0.01074756464332097,0.008202122725406963,,0.0417064675521285,-0.016817838262340547
TNFSF14,0.03181817279833851,0.027827339654403028,-0.034801035859863785,0.010125835819155708,,-0.007652854311766335,-0.03016781291998959,-0.03219184956994301,,-0.040496816747533734,-0.03819607524058192,0.06225399015708554,-0.023041710390326407
HBEGF,0.040640670933621684,-0.045025711413336965,0.043740735487447786,-0.04630200398566171,0.010809789862995573,0.08497093256285337,0.015890055059105422,0.039480052493949806,0.006849454400021789,0.04310675306293774,0.06156608840057167,-0.016836589204706525,0.1280565656454823
NUCB2,0.08753572178431651,0.05579697342011962,-0.03843927054881124,-0.024742796330790223,0.021178108091555705,0.0842029352092584,0.0242380181415331,0.09239606127436739,-0.03397162542374017,0.053402694427496046,0.04886056049369738,0.05089615695678703,-0.012194043493600157
VCAN,-0.013755800863183733,0.02833034823618089,-0.05660916768370859,0.020458924838938027,0.0740587351850314,0.07464598128499328,0.01042493484394207,-0.03494837108401696,-0.019218064069703493,-0.059767081935074504,-0.02205546051549299,0.001699002703005078,0.06241510072435441
VEGFC,0.034829028699786165,-0.023357423476288105,0.04334896887625163,0.038732686954427574,0.013292110702233633,0.08845700696395802,-0.02783239472578244,-0.005314403830912268,0.0528795492213873,-0.02478296444147091,,0.06915282288094692,0.051039193202035864
LMAN1,0.05513625104022738,-0.02982176863175846,-0.035382953111989385,0.04657361980195571,0.0251881914273394,0.0817133325957779,-0.0551413501801197,-0.004935343341612658,-0.026003457628368167,-0.04183887931908193,0.05196381089261133,-0.011665945209517721,-0.016655500017325447
IRAK4,0.033017511607841214,0.00826833530073605,0.04499611155562547,-0.0039053213288707143,0.07247430487801255,0.09841066728861558,0.025041909009468552,0.023032701868181082,0.04675907144976449,-0.03284950305333999,0.04673019443295656,0.07402007566851722,0.05313174009497792
MICB,0.003194341172413224,0.058154988936659366,-0.005467606704646673,-0.0358047667806578,-0.02163190512859146,0.06854685709394984,-0.026109772474449254,-0.00587937318724269,0.030439253153581237,0.014840196682142762,,0.10513250021503073,0.10060437591692138
COL1A2,-0.027909583011584436,0.0022755424372701313,0.08908733552022306,-0.014813562853231994,0.06709323436269456,0.19291198062356182,0.1107377545895417,0.06679732639503669,0.06639068441939676,0.0770772895456975,-0.03031061054304912,0.07716436483987332,0.024278515978618957
ICOSLG,0.06185978490341332,-0.059288751511148624,0.017038261598024223,0.07427654981986409,0.06483699867564234,0.045664758820591546,0.11177011867282435,-0.09703747193863536,0.09854125774751477,-0.03771213259017509,-0.034869219790266553,0.048542171466413216,0.043330316423717985
GNAS,-0.07813511169185287,0.06010140536227908,-0.029017033983909608,0.03555219229718008,-0.052702306089042396,-0.09471936959294028,0.08972552164038455,0.1266540582484618,0.06611711818742619,0.07050377402953069,0.10144623798661156,0.03691510883339206,-0.0923225243492388
C4B,,0.07104055885865243,,-0.006621336817098728,,,0.06587290028084344,-0.02634635255966613,,-0.01901599159961717,-0.04507248880136402,-0.030676820295158166,
COL2A1,0.0808784450308954,0.003267879916231346,0.08282587060155269,,-0.014769703914002534,-0.024260868257968023,,,,,,0.004295654995635518,0.050517226672546746
GSTM2,0.0012993644111427385,0.05086823704351759,-0.0036928153361005084,-0.006381359277013443,-0.011239800812389079,0.04034007325594358,0.05266331712011603,-0.05102574247463467,-0.09403177852363731,-0.0447251854763749,0.003650529716955267,0.0037338442610349476,0.032848316904383855
NLGN1,-0.0688001868241594,-0.03362314840243512,0.015773962986340342,0.08318560365377188,0.021568529441308104,0.07561084754187221,0.05170590031041447,-0.02021052977448585,0.07868927425391414,-0.05037346965208321,0.0690779605314877,-0.00230768631647601,0.09207520710079636
SCGB3A2,,,-0.017345289426010654,,,,,-0.021269974617268404,,,,0.05801368207910543,-0.026674492887896424
LEFTY2,-0.023358158909861922,0.03476453653312805,0.05315507364968315,-0.027734215053584452,0.10064265020067106,0.18458244623605205,0.1682858150617034,-0.12877111396596108,,0.07169393477043208,-0.0022965887838378675,0.0896217487322154,-0.0010509556227526157
ACE,-0.011667657704974993,-0.03190803179938237,0.09207408994330513,-0.004427366964249554,0.10859862807955682,0.15537034663187205,0.057837812707774605,0.06011022013388958,0.10324347008044148,0.05216554311213089,,0.11253486202852221,-0.03269562624322803
RPH3A,-0.046288835380295816,0.08226065109849538,0.1000327873777334,-0.033485892737653816,0.009117117872422463,-0.010097732593015378,0.002619109496563363,0.1148783685125333,,-0.009312716213327904,0.05814012462670301,0.06593260313997476,-0.09685069313872656
NCAM1,0.016010899800532632,-0.02103345510936631,0.02803739245612328,0.003077266386080993,-0.0012381403318340168,-0.09244488146681698,-0.049110723205604924,-0.10812652728388483,-0.05001560913763317,-0.09183508648500138,-0.07440735217788075,-0.07241744381428646,-0.11556868781311408
EFNB2,-0.008353620383728411,-0.039476216333365524,-0.010505037445599693,-0.01909726193800454,-0.02627355201126794,0.05326103342990416,-0.015755291880686674,0.07165496592534831,-0.011623936371110005,0.058465434559556655,0.013629699440884161,-0.018200348987261476,0.07872377296788843
ICAM5,,-0.05265471766295392,0.016576377718551305,-0.03570016436521175,-0.03909988054464207,-0.04740810741779564,-0.007043752243502163,,,,0.03086902781214048,0.038260967816169326,-0.021299959972600667
CCL5,0.1195779344939208,-0.012840411938527307,0.0793615324066089,-0.003183411797673077,0.0748669875922525,0.08330280796858988,0.004959153433780392,-0.006158092877846771,-0.07254061570723606,-0.008900954655377403,-0.04545093539672012,0.12571187856308205,0.008045437578424507
PSPN,-0.056001014966926256,0.008701305603576714,-2.302763179361379e-05,0.029298009890056174,0.016541604970357678,0.07495920708931791,-0.010451235820527751,0.10171447714147581,0.06305042672634947,0.02208376164691373,-0.03206385567039194,0.04895286887495527,0.05459781213741894
PENK,0.02810258669708606,-0.037522756503837074,0.001512851340486128,-0.02542663055671269,-0.06324863630468607,-0.06638791198662272,-0.037602863063053764,0.018491917170050012,,-0.02095790806931002,-0.05317728176138453,0.03308872143097966,-0.0681075790888455
EGF,0.03608509378833913,-0.03291567419378497,0.035097361480965185,-0.03036181836905463,-0.019545628854229745,0.09078341630335468,-4.5042721672501496e-05,0.09554101865233568,-0.0076826047850990535,-0.005249132483496094,,0.01591522939851396,-0.013893916835693526
SERPINC1,,,,,,,-0.01249094276819463,,,,,,
UTS2B,-0.01899823663323501,0.07494552574663367,-0.02914144739449924,0.01274211560123103,0.01797144157121585,,-0.011674763952453067,,-0.045411589935950195,,,0.05848317474248023,
F10,,,,-0.03596362853847002,-0.022505104491914688,0.007308067838500545,0.011492874129649841,-0.02488529262448077,-0.04088569145830526,-0.019682678886262427,-0.032148133039533296,0.006114046509455331,-0.03337150780895173
FN1,0.0035912679571882774,-0.1460174931616146,0.054206400342117864,-0.016258358815617588,0.11918490188763553,0.19581030974197675,0.07079591255305301,0.12649812405531316,0.06469227128753577,0.08487414360763076,-0.002550159797443863,0.08439279971469348,-0.029757786230559902
FGF2,-0.007116563328897267,-0.025111331028863496,-0.03863611436451578,-0.04042659073246522,-0.03942461861868702,0.0879494069043738,0.0008702591953819917,0.030291511980030366,-0.044512861184988,-0.008570459982940292,-0.03181254789350834,-0.005118002882588593,0.018658600952910248
GDF9,-0.02405178103927246,0.06431846202944398,0.005261049157580288,-0.03975893064196137,-0.024771318970877056,0.08375070341327324,-0.007911237379077705,-0.031588936311142186,-0.003142504016434757,-0.005300438840141619,,0.029769633960946663,0.052337931508650515
CSF1,0.031811854629369495,-0.07436969740504888,-0.009524855375285109,0.03970835536188435,-0.030698644509246715,0.03454313694669713,0.04798822908032178,0.06754221641122389,0.14218061837140758,-0.012496956149892867,-0.007523203622995772,-0.045176893736889316,0.07547350840982144
GZMB,0.03400236986939671,,0.018981664682704288,-0.025289799545255485,-0.02687876657361123,,-0.015874234900317342,,,,,0.0646984948124846,-0.025624361817241877
WNT11,,,0.029056079111244536,,,-0.0014757006952608644,,,,,,0.03758577613083191,-0.028252160524764442
GDNF,,,-0.009979613267275094,,-0.0014277201403628003,,,,-0.027667645294281715,,,,
FASLG,0.047701918791606936,,,,,,,,,,,-0.026912071480553898,
SHBG,0.09751460857446026,0.028850015250486902,-0.029752266528377046,0.0441314171564639,-0.014453489272157892,-0.03550127293130569,0.0579365487023741,-0.025257724595028095,0.08728727693045736,-0.03062456648382907,,0.028866589965039356,-0.022967764809044354
EFNA5,0.008278885748603812,0.07005754816825553,-0.00967283936924188,-0.013194672823147516,-0.041344565211561476,-0.061845202487419815,-0.03536997131775621,0.10239421141317674,-0.05071180123631156,-0.01830912528478357,0.07700230172246099,0.0592475316828317,-0.05211268501159119
THBS1,0.013220903804293884,0.07249423088038365,-0.009189208846022801,0.016429000541439625,0.06931881246982012,0.11065643516316456,0.028521666307811663,0.014475625173306934,-0.008272021543363237,0.08123245710223195,0.010875829471153498,0.02231766672656133,0.0841942941442218
PODXL,0.12512067712147007,-0.01673480367572159,0.07858876452841149,0.008810174163842664,0.10309298240903413,0.15808889845914287,0.07425401613554324,0.0792669996163351,0.059592871483562196,0.06801744218326634,0.08614854020067045,0.11072247128886269,0.08298539284112423
LCN2,,0.010734938401499436,,,,,,,,,,,
C5,0.07370319025705707,0.06285103807814825,0.05214223666334877,-0.014563653670905657,0.007777931736190933,0.12536971631094418,-0.0022149077832685727,0.033284687111517525,0.08776571208571232,0.002915861044800144,-0.04031637555462977,-0.006480892237430672,0.03979065002869045
DLK1,,,,,-0.010916463719683422,,-0.02813090505425562,0.006612423837065071,,,,,-0.08636584049347361
CXCL5,0.04121259373858488,0.002514767337208684,0.027556545890129323,0.013986460287409228,-0.011440817938130933,0.04346149975858852,0.004865782933602021,-0.032191897509298475,,0.0015492141707900344,,0.02828781371716462,0.00573749294280177
BCAN,-0.06630519286615219,0.1027474202512529,0.10002888155345999,-0.04087094849637847,0.07048495256833985,0.08973761380681444,-0.020082973068684756,-0.10016328452848151,0.10603543350987596,0.015835268957828868,0.0036748013532842973,0.01137791786641941,0.009964487249317935
RELN,0.219646014306317,0.04802428050504473,0.041881278536727067,-0.05247685133876848,-0.03731298838382191,-0.02502972833191798,-0.011186257998551552,,0.07004649078907756,0.02851980349975743,-0.011542017448823837,,-0.0008533527861468544
COL4A3,,-0.017313939833903634,-0.01250048086272862,0.011817409999378189,,,-0.02095066319349219,,,-0.03121753284915895,,-0.014042718662504092,0.049652086976101344
GNB3,-0.03493629593362068,-0.008792583813894129,0.023222330913810887,-0.020126086364988763,-0.022185049900622724,0.058072754519505186,-0.0034945412226243177,0.035741204748954175,-0.004655400818425826,0.004759948571069198,,0.050053995082114715,-0.02540686837815358
PYY,,,,,,,-0.014339159142729778,,,,,0.025959083322456736,-0.024308734178307565
MSTN,-0.0174448222409472,0.022253705734686827,0.02441107594007051,0.0870284391308685,-0.02921221960943552,0.13658931077698533,-0.02730763454033871,-0.024507793190574213,-0.05662071408361517,0.08349841722591891,,0.007692791733020385,-0.020236206014882175
COL18A1,0.016789167701787087,-0.03910098548499194,0.09685232910304106,-0.05597327585436219,0.08172462526959118,0.17007096196030905,0.08376131292760436,0.07334450816093281,-0.07522039813455728,0.07987780609570341,-0.04867226990086392,0.12279359658830397,0.015476221910386272
FABP5,0.10107786755239306,0.06735918179603186,-0.01258575905682665,-0.03029451982550371,0.06861481197329786,0.02439042802291418,-0.01831301781351293,0.13467788285983537,0.009137797396634314,0.062319096803141356,0.0017983670037080334,-0.03968246747839045,0.11521675428910651
TGFB3,0.0038464147248079257,0.036413938554584836,0.07822838360706158,-0.02215325815015269,0.036825614306753525,0.13439896851135708,0.004219813043168285,0.04214641016098283,0.03825767695106711,0.047794638387471125,-0.0007343347936595271,0.08058908492394118,0.005034431196432052
BSG,-0.06700369722418657,0.014156310046795713,0.024735981408722338,-0.025147925453300034,-0.0023686462306281735,-0.03559818023962601,0.06547937283287725,0.12133925391466552,0.051391911350873815,0.10437996172778358,-0.0038069762778913784,-0.011151714325721806,0.06091608901926573
TDGF1,,,,,-0.01380078901297102,,-0.0116747637498469,,,,,,
BMP8A,,,,,,,,,,,,0.06500138411792354,
S100A10,0.08402495674679941,-0.09252814337678966,-0.1274714490376403,-0.005152499300393677,0.05487698594554757,0.12742079019545552,-0.008243215650735438,-0.004282562439351351,-0.07854171813160712,-0.07603000652431041,0.06841587660223088,-0.018155682098621374,0.06918480580970733
PLAT,0.007063245521308977,0.030748572931614985,0.10147369526685986,0.04022337901754077,0.06404851763417849,0.12412993377785943,0.09033648596908349,0.010645794618879217,0.009111870765007482,0.0984369115653549,0.024888398786347795,0.08903002111663118,0.08867349803413625
SFTPD,,-0.02335742409614509,-0.0362724168554885,0.004513467068983593,-0.027613033536284068,,-0.021438991422612942,0.020026888009511655,0.0036634114826491746,-0.03607741798098526,0.14760470125233213,0.011361718496656126,-0.0009874521588187522
EPO,,-0.030193548262943286,0.0017700146402101818,,,,-0.010647509681371023,,-0.04574512961448324,,,-0.0273104752137219,
FGF7,0.11798277409050643,-0.06531668383846839,,-0.021818093905282963,0.0014359855639858629,0.11126356518494766,0.032574585549032,0.09266502551209764,0.0454559376442707,-0.05439295885280161,0.04269805748362018,0.04800588081981113,-0.026651436462106756
CGN,-0.03542969133370412,0.016023477394171145,0.07344783974038793,-0.03776082423262116,-0.021296575234349482,0.06647660146018237,-0.027781000661530313,-0.02104813000253043,-0.02239490109412039,0.04660770582774549,-0.041949357288101896,-0.05331136861745313,-0.03871285706352211
FGF13,-0.02867727720480114,-0.05890914724001874,-0.0032697015774622484,-0.006185756081912544,-0.014650535626691615,-0.10355894083879241,-0.011664971650827936,-0.025257693635846682,,0.04298570507136503,0.1048469836937148,-0.009824052713492452,-0.03236214543239554
CXCL13,,,,0.003894817646191279,,,,,,,,,0.12242750155561281
ACTR2,0.04274635623858188,0.004136206308528885,0.02424741515733725,0.019945670211463627,-0.013543609744220418,0.04852082470189776,0.05235567214234387,-0.09930310591552355,-0.028092059455212325,0.02701687568460829,-0.06201279899251997,0.05515594079424212,-0.018948337195608657
SLIT2,0.03258160466738735,-0.04311418890149746,-0.0025390862272531354,-0.03330217854422282,0.019003204551793034,-0.03574255643847097,-0.010186596754702765,0.0663414824133647,-0.045411503441578294,-0.010262999842818605,-0.07781553525054853,-0.04063970572784465,0.005352713239908336
LAMA5,0.0021407442065264496,0.009667441925619002,0.036861579876372154,-0.054652958185284824,-0.0012510928367587162,0.14771980063365997,0.054834228317931936,0.09427879512838298,-0.04555240904365045,0.060969467773924056,-0.017494482395613385,0.008515908835715869,0.09206922897215623
TIMP1,0.07724605968637459,-0.01783616343477147,0.031218787812534118,-0.0361265234020599,0.06542532788488112,0.17237919399378784,0.06490360827728886,0.16485924437835017,0.05141961287219823,0.0803681162877392,-0.07515991917171486,0.11183530885417402,0.08145899801084469
PLTP,0.0009795288340693324,0.026835466505928086,0.011439541096268482,-0.021635737594766,0.05468871397940143,0.11036357885541706,0.026354915117372663,0.011180852359878925,0.020925994705193775,0.12393314067681871,0.04894616794192305,0.06055867078150791,0.04936359757090729
TNFSF15,,-0.02154481299051168,,,0.06263446018862995,,,-0.004737168207968434,0.11645571400869419,,,0.003936693192033162,0.06885990740269754
PRND,-0.01927998481725503,,0.11225286225787803,,,0.01092606951074411,,,0.14485577089744092,,,-0.011108617338095844,
NPW,,-0.05372375392850525,,,0.00565522827365256,,0.004924307165192725,-0.031283738313340546,-0.10317301589830584,0.035716953626582636,,0.01553406160678563,-0.01256175073367319
SHANK1,-0.024278987734657562,,0.011575124431635931,0.009467009052911401,-0.011440822283683526,-0.017865389730495358,-0.01512909292373679,,,,,0.05190231835152397,0.005745594570056307
PTHLH,0.0035677382110151424,-0.00680025810062526,-0.019485003281191394,0.006610414263253711,-0.016970781545935308,0.010690049857672149,0.03629802398061771,0.09575532870656404,-0.04693771523768798,-0.04025344420291724,0.08855911178733637,0.04383165562556627,0.009823375629651954
SYK,-0.0003444648343537892,-0.02536777375745233,-0.03798374000560314,0.04116955165882853,0.033863009913697575,0.07186039897458352,-0.03899936591940165,-0.009489336128564946,0.07475227452103288,-0.018126238036990674,0.07882465403388103,0.04684255184564994,-0.00848097125455572
CD160,,,,-0.028721240945218548,,,,,,,,,
FARP2,-0.010290823529275999,0.020300003349771563,-0.010334586983319434,-0.04022694142557503,0.03801730755626529,0.05487005854350041,0.05899290434916487,-0.024082025164201572,0.0234601484232154,0.006244396977600612,0.007568313301102634,0.020235913712656445,0.011113174430829478
P4HB,-0.0297360656028312,0.023609987819898405,-0.06185592481326396,-0.013699520405124095,0.07908620655952854,0.11520049555126664,0.07368660265517142,0.04956781425374137,-0.055045160816050154,0.030167544871379293,-0.05619586740304694,0.09939730205745519,0.06706955166078366
TAC3,,-0.039015669650712945,-0.03143883310325521,-0.0686062956868543,-0.03757955041936332,-0.07660222542347181,-0.039856152310703774,,,,0.10455144907841121,0.01584384698919174,-0.0016751547838210013
C1QA,0.036499819736485306,0.03604502317102053,0.00905494532655164,0.07507121761705352,0.006390077219398177,0.12317408174211815,-0.025981542923676847,-0.09542899232399225,0.07423441432551355,0.015071152022796262,0.0005944846252154438,0.021737103412235795,0.005386185954543763
EDN3,0.07683609480478949,0.020252830580384316,0.07381909421629007,0.07607404661096968,-0.016121188116524375,0.013359508387862049,-0.016503114872680177,,,-0.010631307340491118,,0.03872122809038837,0.025140482891014036
AANAT,,-0.03121404608589016,0.01753992822645349,,,-0.018478098478716787,-0.013506325325882385,,,-0.0064596609598161344,,-0.02847408379337861,-0.008194728859278619
GDF15,0.09302257881327693,0.0884761514082519,-0.0513275461761671,0.09941652762297283,-0.004014181860903424,0.09113072227926229,0.057055370133259176,0.1918245730024326,0.03814052472052991,0.06344022326634,0.12934467317143528,0.06582268596207398,0.08836704105924763
LRPAP1,0.0125318540467699,0.030990883087654426,0.007535699439707709,0.04199096414507067,-0.0554526505956629,0.03416293871152001,-0.0041521473033728955,0.06498335863080124,0.005775890013723494,0.06926083961290877,0.09716408809379753,-0.027828786590260574,-0.025042634433994067
LAMA3,,-0.056087890928340635,-0.04436370451412184,-0.005940166126487471,0.0011672829034506586,-0.030828487628135233,-0.012640302804673749,,0.018171077621486575,-0.018788960289877192,,-0.009838501535656278,-0.03858434648412448
VCL,-0.06762489544724615,-0.09866129448234044,0.004992440501189262,0.015382031468412759,0.021296907427463294,0.03848252152601391,0.08192505261515032,0.005730426620721015,0.00880269611103716,0.06351736638475028,0.06232292025302436,0.05397050498033786,0.05494646244042368
COL5A2,-0.03324037327252335,0.10293396778754718,0.06747139767196789,0.01662468825546623,0.09307916089366221,0.18250517640434513,0.04723551420396669,0.10740515170387367,0.012750772670005944,0.0859473271412627,-0.030514311269015108,0.09802319912027566,0.03568513388448373
DKK1,0.027842114491009186,,0.038540858555380315,,0.015175394566212202,-0.012986886804324313,-0.0033771002874541456,0.027330060135986853,0.03517565247289587,-0.016871930168516448,,0.028439488758025586,0.07417623947809185
COMP,,,,,,,,,,0.00550413589644166,,0.06698950356220609,
POMC,0.0373090704707239,-0.005737652817067006,0.057438882654622374,-0.020935176255631863,0.001800995129169309,-0.017367105493991567,0.026328474195537296,0.08875363809315753,-0.03838286357761548,0.005528828013757258,,0.13573717334705496,0.03121664899443219
CD34,0.0485798709070558,0.04489101244843224,0.11468099913902566,-0.044466737428464145,0.03517536395054367,0.18203445709657987,-0.02453018564233209,0.06457643453758594,0.02946385412041533,0.04851807098120267,0.11618934296925913,0.12653149055078652,0.02199264679599908
SPON2,0.03250443275957351,0.02265302668725205,0.09386542008508388,0.047179148819311865,0.003674596357931107,0.11934911962143148,-0.006213560615781013,0.09108537294107517,0.06654868044864991,0.10089189635350031,-0.03642678441940855,0.14023810057767985,0.04981976979817711
THPO,,,0.0012979862444741394,,-0.022718925497598318,0.002346215362830884,-0.02367754377047919,,0.12749709186280853,,,0.043447726561285746,0.0804411553030807
SFRP1,0.07922537764768305,0.03576660564704797,-0.009239587902921339,0.012695394352114222,-0.03226708988751896,0.06670524859677746,-0.016153494914845832,-0.04206644768209672,0.019128793446000728,0.004321865518429498,-0.007158893125985671,0.021578612589811724,0.022557214242934033
ARPC5,-0.050678293169530764,-0.03653784831862267,0.02706436100071345,0.011890667070193735,0.04171699520519729,0.046537064703785935,0.011174359887125826,-0.031601062409960703,-0.03926466853290309,0.044360580773339105,0.002633365945996671,0.07761117509971208,0.0199778829761399
VEGFB,-0.021509324357224403,-0.01475591492288345,-0.041968695489487895,0.007497140578625198,0.02724538426783994,0.05061503468134259,-0.001734283895419511,-0.035503997652662087,0.11195283933161751,0.008286055942137755,-0.11253786548126678,-0.0017834094584083403,0.04406186621240744
GDF6,,-0.021544812823825487,-0.04622860597478076,,-0.024372359805105215,0.0852219954671028,,,,,,,
LAMA4,-0.008191087972636731,-0.013653749441571057,0.09145369821200308,-0.009463186182469097,0.10023161268695507,0.17374910474115973,0.062348735360983745,0.10298946941690308,0.07962540802870118,0.09128255261486848,0.05563529908933202,0.11907586204374504,0.08537142796357665
NPPC,-0.031449135681177465,-0.0034128066228461497,0.026307603806591376,,-0.03255095114634318,-0.010447410031246029,-0.02277375496963105,-0.0245077796111218,-0.07357249627055891,0.11754833441787449,0.005774710108825107,,-0.038838429656184614
HAS2,0.08311157557610493,-0.05193091835325288,-0.032767610498060415,-0.05000131687068348,0.07197711588915348,0.06914503216987819,-0.0071017519396438,-0.002752449197758061,-0.0507412446695606,-0.005160429960210811,-0.04946802693812207,0.011314193020751108,0.048857605409820905
JAM3,0.10190713328445818,0.04709118032120448,-0.02639618494116312,-0.012796609794017456,0.012219269556362947,0.10737209604134415,-0.0026808099793912497,-0.09882722549320366,0.1599628664741153,-0.002763451403471044,0.147319617978885,-0.010012037209955514,0.11385708505099422
