,UKF255,UKF260,UKF269,UKF275,ZH8811Abulk,ZH8811Bbulk
COL8A1,0.08145706379579164,0.03836928757756059,0.02878237239764297,0.023507095248907883,0.04365417225076431,-0.011063579271103251
GSTM2,-0.029516172921502663,-0.03386725361700294,-0.008683023626857599,0.009851878596218928,0.047358852241794716,0.04649804033070799
SPX,,0.0403638654921831,-0.010060737244460377,0.03996673567569443,-0.019524703495179787,0.010014158640294127
MFGE8,0.007037430901871983,-0.05090731839612784,0.012500745471475836,0.03631033389333514,-0.014476383052355296,0.030484143767564358
TGFA,-0.03578039344596179,0.06285834279177449,0.05007053887594147,0.007637309822011847,0.0364092889053196,-0.015715454510720386
SLIT2,0.10602329608462736,-0.03683563570152166,-0.0261864519133586,-0.012567523695358278,0.0305160613135083,0.054917289290997984
PLTP,0.07192158397462274,-0.05212179534607386,0.09747200018995111,0.030052454864363178,-0.08313987987509631,-0.04976945157704117
APOD,0.07812135785869949,0.10839945809700133,0.036450452542559214,0.0027999685086932007,0.14923791999645153,0.0856951978897686
B2M,0.08762983695249354,-0.08235494437149751,0.09910795736989121,0.00878285941306629,-0.07166724302842745,0.0014727222134793502
OMG,0.0292373107855029,0.09878747210566471,-0.03297374648210963,-0.027956873625499697,0.08494631296792156,0.07809417511486816
CXCL3,-0.0024642342003275623,0.02665501917011921,-0.022565964402944207,0.0928597650824502,-0.07195404161460593,0.011768203340992482
CXCL10,,0.005254483804106754,0.09214430235543578,-0.018908338259915423,-0.019996865693593865,-0.0169209517569459
RSPO3,0.05730241001955302,-0.017307528262795892,-0.014098603339906582,0.027298476462854968,0.04638366789116261,-0.00042825767414606544
CORT,0.031118558569392187,-0.004426705340977784,-0.0041452860070123766,-0.014647650516992692,0.13465003941765036,-0.013201408609687808
NCAN,0.02872647172768161,0.07330255885211841,0.01840884810285097,0.014863304386781094,0.12745152694152645,0.051761860017228684
PRG4,-0.028352878925015538,-0.021180901117956324,-0.00807570674848948,-0.01888476746961262,-0.0007117757374788118,-0.01947948625119642
ZG16B,,,-0.012119616157632435,-0.010095674769840985,,
TGM2,-0.01555218246674832,-0.05577561779386369,0.09691598109485663,0.013923930110174672,-0.02558888350630455,0.015071790300455355
VEGFC,0.04651971755024099,-0.010387893925042743,-0.03223337156723445,0.01678456091730492,0.1168969882491807,-0.02645081149077734
WNT6,0.037114575631674494,-0.029185242558879942,0.10534365321139764,-0.009680117062893635,-0.028908484068330697,-0.024535407954355888
NRG4,-0.019006754480584646,0.1381579051990112,0.062363475978520794,-0.01939542586815596,,
PMCH,,,,0.059752110853533935,-0.01968320810838407,0.06976354151506002
COL9A1,0.09911528524813902,0.01665264552773112,0.06251714522533235,-0.02705772694231715,0.04452829047285408,0.04221293301317101
GDF11,0.08151732995750743,0.03149300257729436,0.09964002698429342,0.002644099301586623,0.024878052110071023,-0.018080403771493947
IL24,,,,,-0.01467532566071718,-0.012414285552811467
SORBS1,0.06999927019665206,-0.04024756162475534,0.0036317617056078853,0.034097521961835214,-0.018200919512241707,-0.020989712694633886
DLL1,0.05480475325462637,0.05078548408249607,-0.029647684516381577,0.06534711611042773,0.0826960496154587,0.07093271431355166
TLN1,0.02333401205853063,-0.048929175389194376,0.016357366903729305,0.008326057038790928,-0.08127490157609006,-0.0033623760399714075
COL2A1,,0.0002783357402707776,-0.022565972082391986,,0.06342515867648409,-0.01974308326210814
SHH,,-0.040056426814205896,0.07051921562442601,0.08885640190617072,-0.018397588198168943,-0.005867610292074732
PON2,0.0655616275235039,0.02334885951008219,0.07895605788084707,0.007537801304326443,0.042746192500686134,0.06005664995562216
ICAM5,-0.027104582708091948,0.05964041569095995,-0.04409611466059786,0.031010627096757552,0.07884077060455631,0.02470941684245998
HPX,-0.003675638169709363,0.07900203187708703,0.015563228507282794,-0.005489186572419051,-0.037166074989747645,0.057496663191701755
SFRP2,,,0.06581732667700695,0.052395031884262665,-0.07044055607050907,-0.0052733855253236156
CFC1,,,,-0.012705502824057613,,
CD70,,,,-0.023700211373032985,-0.022346631885191655,0.01037664859771156
HP,0.024971338292423723,-0.03365757936839527,0.018754239733702865,-0.012332700864922679,-0.08488890112585303,-0.033157435775158076
CXCL2,-0.03553727155109359,-0.08617559325407143,0.10924232918646573,0.062041492107626356,-0.054561475239190235,0.01588547305821085
NPPB,-0.044245215385592,,,-0.011125454988874307,-0.013823703384139666,-0.013424389037808071
CCK,0.03195126860175684,0.038094317818018066,-0.06886404994402723,-0.010604106082397428,0.03161996947496003,0.0100677722576274
SEMA6A,0.0002651142049377808,0.03419569830395931,0.013796864887861898,0.01730511284341922,0.05849077084834824,-0.013846529404272367
IRAK4,0.025566342828929656,0.0724395129363272,0.06056580550806767,0.008896598414707618,0.0036854673939709227,0.019810771688727583
GSTP1,0.021334262805011252,0.05122726618444327,0.04905559061085903,0.017849961683740347,0.02745537362914784,0.04738777554096751
VCAM1,-0.01592220698297146,-0.03704281998548609,0.10413548380341693,-0.009614419462084632,0.04652201349802375,0.05669367901351741
NXPH3,-0.025893643190812027,-0.028542047190026273,-0.023631444639770786,-0.026053159700420766,0.05531436364672897,0.05717298990919254
MTMR4,0.003885992920178992,-0.009080952006950024,0.06553046087252944,-0.016639240384940416,-0.007813458342384718,0.032351358616660705
LAMC2,,,,-0.014005706628671559,-0.018041974179606204,-0.016303440312524366
IL10,0.05127514455381381,-0.045037566536472534,-0.003527621179264202,-0.021494166903883345,-0.03434073626153835,-0.03805005396092533
SEMA4D,0.00029857059238719486,0.05525714305802016,-0.04101420862810109,0.015632452343710336,0.08565529697183623,0.04624554867276623
TRH,-0.019584115566383422,-0.018616508029724036,0.04595469696310849,-0.028169325433365124,0.022751309353144285,-0.012097996595941357
SEMA6D,-0.03653766534233898,-0.03945077167651408,0.037869998699442284,0.024410530472074823,0.051747778330396496,-0.02136774092408642
CEL,-0.02149121311581324,0.0032753303564021247,,,-0.0024278790119414435,0.04049363503330004
PDCD1LG2,0.052969529014369375,0.024497064364641535,0.048617023786842815,-0.023154485614622702,0.02625677773080605,0.03178079883751613
SPINT1,0.056518756000569076,0.025421682455363432,0.06918292325654819,-0.024331854697671258,0.09134856663330317,0.044072629178527854
CTHRC1,-0.02300988604399505,-0.03634395628110466,0.10592183228988487,0.03727469553005222,0.010039697310334297,0.019210606217471823
PODXL,0.04559409052057139,-0.049870497598084144,0.07544094672765436,0.0072081894189496235,-0.04959616681553872,-0.011032926655464575
JAM3,0.02869988815278058,-0.015544753844849633,0.04915379577443841,-0.08054501912308365,-0.02816292971848547,-0.006715053998554391
TGFB2,0.07664432528581698,0.040176459775077306,0.110999459343078,-0.06082388722031076,-0.03648948922426902,-0.0027979781700395723
COL18A1,0.07259057148962827,0.06399534881410604,0.07157957185518006,0.007833105039755367,-0.04663518433777278,0.011196244960916996
NODAL,,0.040737230943390795,0.009248020658465484,,0.056134211750079085,0.011040034269037307
INHBB,0.06570931797786744,0.016910125946419437,0.05262056401116917,0.05783129193885865,-0.09021579623035257,0.02351632189680908
LCN1,,,0.05797586460875438,,-0.0044038406469638315,-0.01448155896108915
ARF4,-0.04951045530043343,-0.038451964561066386,0.05985062680101892,-0.02408797499072143,0.09342900984084351,0.027604325432509933
CXCL14,0.006711111404832881,0.00673271957872199,-0.01707537743000484,-0.06191468019191018,-0.13286026985720673,-0.09029785954851277
LIF,-0.04341829665459359,-0.08659760534485493,0.08775247364732823,-0.010311018085483566,-0.054057501541946544,-0.04883113805511777
IL17B,0.007448227372087552,,0.027463627572434333,,-0.020306183318251295,-0.005335220672263147
MMP1,-0.019211072167104375,-0.01861650396858651,,,-0.032082188764302036,-0.023869241923796917
MATN1,-0.03128557057035498,,-0.020762046188792172,0.012953070462370531,0.0753665704698384,0.10424239297301233
ADAM28,0.016616452010598207,-0.04252097915849302,0.047829366315753435,-0.007141653911765798,-0.07765937220345635,0.007575507317234749
TCN2,0.07219343064679463,-0.0049614469752384885,0.06548557530940335,0.04947263667484162,0.005551399631219302,-0.019337013230452137
THPO,,,0.07144648096102187,0.02586987257848069,,
CUBN,0.002537481329955484,-0.029300724967049826,0.043816814052703386,-0.014386157423928828,-0.02073075806829097,0.035033586722479235
TIMP3,-0.004594454656661038,0.06288506505326703,0.016637890230899784,0.014023336961287729,0.004129656802714344,0.005199280643689698
PIGF,-0.02886955052616972,0.07710672376849699,0.06502941343845679,0.004454231509136683,0.0899896082783605,0.05942793472379703
CRH,,0.11875940444775089,-0.03045172878653084,-0.0018792558650204132,-0.03967223895378891,0.0222543560023731
BDNF,-0.03850621142812079,-0.006165866926204401,-0.037235231377945516,-0.04621614562591349,-0.051489094138151746,-0.012510427180573762
CCL5,,-0.02455525294194677,0.07761812494062337,0.016072814594772715,0.05456568352738956,0.01229538842802043
GAD1,0.06011492489275065,0.04753460946969346,-0.04461740348736986,0.018996898460015954,-0.02474586709474296,0.05768531893522318
COL14A1,-0.007870241939140966,-0.019247445373118642,0.033233224251215644,0.08253030085245419,0.0010979578702489461,-0.06707251154908295
HLA-A,0.02599213230905799,-0.046527992007802665,0.07831073901645161,-0.02053033320002342,-0.11421357057016354,-0.05890281403075871
FGF18,-0.019584093696573948,0.0034541392314834983,,-0.012071086304508753,0.012460982124908579,0.013376805197197937
ADM,-0.0579740056999033,-0.11809002137305105,0.08103195036023858,-0.012451694299289337,-0.07660566448028754,-0.052173896293635516
GNAI2,-0.0004375542869327327,-0.04350648874500996,0.06992777520289165,0.012824269602447858,-0.008948799170951932,-0.08660491216998185
HDC,,,-0.01614500619549622,,,
COL11A1,-0.06429644347286524,-9.869596241584637e-05,0.008742826210627217,0.0629813727289768,-0.045761887044952834,0.004103461979136815
NUCB2,-0.056250382451631775,-0.017270763110873364,0.04424025548864434,-0.009276748413278631,-0.06722562626145095,-0.05701277990948815
CXCL1,-0.01929744310706326,0.025770998918728867,-0.019414669743415797,-0.025490147250664612,-0.04876826226299804,0.0002504934774495684
VCAN,0.05705755456324793,0.008475746697565267,0.04733136608684152,0.06823464350437443,0.10299540485169623,0.061543382238936205
MMP7,,,-0.01445451995612912,-0.011125454928088967,-0.04582653777275851,0.008291906289737323
PTPN6,0.03812528489123116,0.011312806204308752,0.07023803928108723,0.017505110286998644,0.027189278103410097,0.022419711419627713
PTGS2,-0.08960587706987166,-0.10312123893306392,-0.027565775335280252,-0.05872171199104999,-0.027493548550400638,-0.040925356702270405
XCL1,,-0.01979525962142037,,-0.018273143444103617,,
CD58,0.005591271123436374,-0.004337496470245374,0.08280032632973754,0.04090524544171372,-0.008944380023223739,0.037365465274466415
TNFSF14,0.014600991452776586,-0.055717045751804764,0.01999161888016406,0.0310828927693302,0.06990519734666796,-0.024644976736406508
CNTN4,-0.022514038066212303,0.051424306390435576,0.005063138642900238,-0.012195371924226728,-0.03921600596431195,0.049703876284843324
INSL3,,,,-0.012828819659370643,-0.021357415972844726,-0.014305272671145789
BTLA,,-0.020637217137549787,,,,
MFNG,0.18270532511676618,0.035306318724975,0.023310611646263215,0.030279084334259555,0.01764533578948467,-0.02741450846039728
ICAM1,0.02525281668055658,-0.05825325842959331,0.04906714205705468,-0.04081828225122623,-0.05360645283269281,-0.0016519218625260157
PROS1,0.0456689346357375,-0.10183967110260206,0.10937591928549971,-0.032021579138288674,-0.06998512137483975,0.0001964814432222575
CLCF1,0.009819632457814665,-0.06841743121663389,0.010515246219261368,0.007669577660562139,-0.04539321514293955,0.05519455462829478
PSAP,0.035356618366217014,-0.08761140817612481,-0.09562163621314389,0.02065240855112754,-0.06278967819584864,-0.042960076292384596
EFEMP1,0.0634579766509437,-0.06397144480953815,0.0762058061900432,0.02450221396086309,-0.12676192591919727,-0.012950380684151197
C1QTNF1,0.010102795202750309,-0.02253220672165812,0.1175046604554121,0.014457992018022727,-0.07456179559287868,-0.01637407571995373
ALB,,0.04950651435777477,-0.008779325234990634,-0.014005706270161877,0.06699819322055837,0.018009403715512944
CCL13,,,,,-0.014255839791687534,
EFNA3,-0.06257478254772689,-0.0028338290630227025,-0.040626333631387734,-0.04395700091000091,0.06594718272467205,0.02948042628313597
DRAXIN,-0.03196713338215224,0.004252303146007135,0.031196944733838862,-0.009847416216799193,-0.029021497425751438,-0.0193235710348105
RAET1L,,,,,,-0.014481549470481804
NPTX2,0.05773931988758859,0.10173572079847372,-0.06667060796362079,-0.04653389970897069,-0.022588063936892683,0.03833563713018323
FGF11,-0.0683570290389104,0.020014255449870157,0.121273481015925,-0.045154697386556926,-0.03951411381074892,-0.02964686190986512
CD59,0.139160063638902,-0.0053502151485425,-0.02119318271700428,-0.0058538850393365415,-0.09903805694972961,-0.037197932871710374
COL9A2,0.09104793461477381,0.028046309239630477,0.034034496764637566,0.03159955388565947,0.03980081045525593,0.06244152069407823
DLL3,0.006737049246880168,0.04901157989361202,0.04003967049570068,0.034469989649878165,0.12249907214145582,0.0478114186766865
FGF5,,,-0.019306665548553554,,,
LIN7C,0.03987614099236236,0.053558367101963586,0.08301133124595432,-0.001956420805155665,0.07045276433489858,0.02445007915849621
GDF7,,,-0.011612178064744526,0.022071187986281805,,-0.012414289485908494
PSPN,0.025081123496847598,0.03356101341644465,-0.03207947644522426,-0.0136825219451071,-0.024415596974686066,0.015713040253557478
ANGPT1,0.0226205860139561,0.0073979629199564705,0.057282661111328737,0.031812828657757405,-0.0370032762394257,-0.005529461679882925
PNOC,0.01271599104317403,0.018626998485377386,-0.03971993281644471,0.030855220298112974,,-0.013201410045960838
L1CAM,-0.021519268284000508,-0.011282384229856472,-0.03180095960575234,0.016198509487226467,-0.004918885437150841,-0.08794863288785068
APOA1,0.02398463005092697,-0.05771673000752657,0.0328966684443282,-0.01670535487050554,0.015423642351473118,-0.015843889640274327
PSEN1,-0.020015580891499216,-0.04874480893780203,0.013960444564117628,0.029515120595991456,0.013672482428616956,0.028803585327578766
CALM2,0.04406662225538708,0.07149102069277957,-0.10082509528882602,0.014712430926496869,0.024034544581841837,0.019042098574780248
CLEC2B,-0.037093245846181844,-0.05030634160852968,0.06861482538166161,-0.038680139736063164,-0.049471773943974964,-0.025243628372631992
NTNG1,,-0.0338020908134987,0.003506293604247352,-0.023050597666665534,-0.025324021407150763,-0.0022081039890289532
LRIG1,0.07339285771209268,0.055723820544178675,0.08646470241485117,-0.005697936106310336,0.0803745710916706,0.06351617645440277
CPAMD8,,-0.025133309493976803,0.027688139369048438,-0.01423012299500232,,0.10288280635975611
GHRL,,-0.015749566259339005,-0.01509383639054715,-0.024950453833686177,,
NPY,-0.0181085335397159,0.052289708730138315,-0.0317345895788938,-0.027297102880474034,-0.056327610063626764,0.042223545750623495
MMP2,0.014430087237636164,0.04024961340488997,0.08359791353553662,0.0071893418861141934,0.0418846428268739,0.05807392012550129
PPY,,,,-0.010399904829109718,0.005255037779399423,0.008473369443709891
ALKAL2,,,0.01917935418595739,-0.025086247007410644,-0.051670193786972,0.008337739168834896
CSF1,0.052045199987032296,-0.01548138768527565,0.032487941934684954,0.011180874756986543,-0.04281920762487712,0.013329945844091825
SEMA4C,0.07803042811309668,-0.007590473418818275,0.09973140844801744,-0.0404876246912214,-0.013179791428286534,-0.010944505945294855
ICAM2,0.17331681084215958,0.07495051266804105,0.08198387698288308,0.009195291600898384,0.020803991824754182,-0.004350283873282857
SYTL3,0.0010409501931944848,0.024720065619858487,0.04473339581539018,-0.0034712120618413107,0.06163336913321458,-0.018392187189373164
IL1A,-0.0525162327443318,0.007610134413577743,0.11377475103725475,0.01833573258155336,0.012015645997024359,-0.032708804225075425
HLA-G,,,,,0.03901101790933655,-0.03511215604918216
PGF,-0.028550537253370263,-0.045573083180344906,0.06619181397217107,0.0028385827479503046,-0.0020452090755024885,0.02149606478823538
LGALS8,0.015301125215986552,-0.01356644280198857,0.03996351693630596,0.015196846695274853,-0.010053127910676649,-0.01179556959612295
DKK3,0.09618481367317816,0.03437148850052298,-0.08809793174892482,0.0311290621984882,0.035196715462334646,0.016893693850797
COL16A1,0.07855295572293111,-0.007412456270948426,-0.024816237464083395,-0.008541992756782319,0.03661709538402006,0.014805481310197
TPH1,0.051532289412474105,-0.009578367325192981,0.055214480150116194,-0.012138489721258697,-0.03454072776799775,-0.016023090913658708
TNC,0.039265459637042505,-0.10591613861219962,0.07560355656432124,-0.028508734310383005,-0.09877187223637511,-0.06136927561533211
TNFSF9,0.037898791434208344,-0.007893696272606342,-0.046868341520970226,0.03463643524909151,-0.022457267986033626,-0.031187338538572446
C4A,,,,-0.012328565529142708,-0.015871252278581594,
CNTN2,0.05426546410233332,0.028861414069320898,0.01589541426501588,0.0045284949238893184,0.04607546769470059,0.011064394376556179
F7,,,0.004244655032509855,,-0.01999686152424422,
LUM,0.0033099661557130064,0.035912562606930945,0.10085079025409428,-0.001034105778536443,0.020384196633365412,0.011102642747075852
BTC,,-0.05978627349608846,,,-0.01446702629722508,-0.021155191766371723
APOC1,0.05895291307300993,0.04064519655696666,0.08321619130727881,0.011333331634933535,-0.05072418264833091,-0.009698864395348051
PKM,-0.04679258501514551,-0.13832442576659776,0.024472526060280893,0.007784056815706353,-0.08931488614387743,-0.060031825210986045
TNF,,0.029086907695481574,0.0349974585000137,0.02331542635817564,-0.014041676886220888,-0.014481553420327682
GNAS,-0.09278219601426739,0.07915386586476467,-0.05597040624568807,0.029676941867213164,-0.024190158038915072,0.006166291743060704
BMP8B,-0.08307406286191188,-0.043176759056715336,-0.041000477793772666,-0.03202056814782401,0.09615187733035294,0.02314554117867184
LIPH,-0.019297441078222614,,,-0.009940194033274287,0.045463093667400645,-0.016145686197211684
CCL28,,,,0.020823679935855068,,
PTPN11,0.03850959884049986,0.019404658266109723,0.00672320027966769,0.007592080011817223,-0.037860127588289355,-0.028662366797113575
ADAM12,0.08392028231139823,0.034633929225779216,0.14508093467650204,-0.021513900689212582,-0.06408569553923464,0.01019925689158183
EPO,,0.001818448762965597,,-0.010399905283067617,-0.0154822117837756,-0.016768525959472043
EDN3,0.023754894780779714,-0.013981771986131694,-0.030946343086013007,-0.01611934026711853,-0.025198352067951516,-0.014019677171930606
CCL22,,,,-0.02094043451144951,-0.017522529143095125,-0.015334560237645558
CCL2,-0.00443687293799727,-0.13441415534404383,0.04116066625871253,0.006199565265549762,-0.09906163124123356,-0.013537535430577565
DSCAM,-2.947876411034394e-05,0.039234696409709634,0.07176363231626523,0.0001925794852230673,0.07874431982928544,0.04383713592316082
ANG,-0.02989763113658901,-0.05598544843293376,0.012924697029600305,-0.036217360435212134,-0.022626867689361823,-0.00029454682080784614
FBLN2,-0.02646127639996165,0.01790099107846277,0.15180170337483542,-0.02829053296896128,-0.001684757473415132,0.0229577002954263
VTN,0.0482750555913733,0.04402333806489924,-0.0294410793095212,-0.017085876449084533,-0.01769722756834287,-0.011791289412196216
VEGFA,-0.09252380419746607,-0.10127291833442928,0.07663223876738175,-0.014303735024223729,-0.07301252649295903,-0.0523041725293174
F10,,0.03403896237897035,-0.01513119419722656,-0.011403271364949723,,0.14142080355293193
SERPINA1,0.03027078974228922,-0.04167432180695247,0.06316084640326403,-0.0011889605302204086,-0.09770720798411672,-0.003324950935745679
VWF,0.09884389630269018,0.03286800952367483,0.07725063098490655,-0.014219812241007877,0.010503355895336573,0.012831435885823885
GDNF,0.02829239223733548,,,,0.009533953606852682,-0.03676303416038803
VASP,0.043424115928888715,0.02274742403165179,0.025158042115563765,-0.015113317094508475,-0.0712526532876942,-0.0030418884214382757
ADAM15,0.022686550571413364,0.028969160155266804,0.07089993997056425,0.010840755165516873,-0.010186798041783617,-0.020042799524077327
WNT2,0.009805204799654164,-0.004801454667457985,0.010329417413510218,,-0.01920414674606142,-0.017222116116293106
CALCB,0.026071424226338364,-0.03224034273014909,-0.01930666533874174,,0.009317930342089845,-0.020396772337616498
OLFM2,0.07795242894645768,0.07277649326766775,-0.02029336929402437,0.015791129329992885,0.05381935238075967,0.03452010408275102
MFAP2,,0.048454867115301274,0.127420737747677,-0.027312140488056576,0.11000046801825178,0.05874323596112081
HLA-C,0.10324010007058672,-0.048540602352443105,0.07971324532036488,0.010739768169242646,-0.09351666201051437,-0.0522894333846211
THBS1,0.043171539444951626,-0.06211110953544647,0.05076418403497607,-0.02853623593201835,-0.048767131744963506,-0.056608985076745756
HSPA4,0.005965498228211142,0.041558634103345815,-0.04160953909375316,0.03601661789032034,-0.05525526865283102,0.00985676821558314
LMAN1,-0.07723382198834719,0.008409374698504111,0.0683699553256443,-0.002381504043816121,-0.06481407507051268,-0.023123106861518035
