,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,0.061711829908744104,,0.012206560458031597,-0.023962820862207527,,0.034993562065907445,-0.022952455985304824,,-0.023626202035302673,0.037232537594121325,,,,,,0.011461518729277299,0.10668645021578842,-0.023400514050181113,0.038755938130357714,-0.034573079253059795,0.11003998011944637,-0.034831246611516695,,
PDAP1,0.049569432871557954,-0.02903362934669955,-0.05044414940888067,0.03346520031923449,0.12167224065947402,0.03272837294588466,-0.06891133869913581,0.13812558619562162,0.05776282306764108,0.0339020069182931,0.030432830808403723,0.04451602169527994,-0.00016696939237904616,0.0023431053739214,0.04274149672042039,0.08820809919849117,0.02867086816009155,-0.020490236129416455,-0.040511006356689756,-0.023930865467465645,0.08775784684592618,-0.006470258942463964,0.003457081544077885,0.049198653783946424
QDPR,-0.008220074294592998,-0.0004909821424200231,-0.040003641249843805,-0.024390769428417752,0.019974484795191268,-0.008784263863325079,0.08533892082436167,-0.046528536735565215,-0.11231930502867594,0.015325555158106931,-0.004996599732596739,-0.13905169607197462,0.003649231742748217,-0.022290038525956735,-0.031475697182127525,-0.002722853866621208,-0.10027946376630162,0.06549239613215169,0.05163036017379657,-0.07459014921710562,-0.022091366593744572,0.024028705650032504,0.014249060066155466,0.007045424000824487
POMC,-0.008879693518304284,0.024051420771770055,-0.038065730846211086,-0.01930603160806501,,0.02013806697558546,-0.03839887211105458,-0.026447977491911447,-0.025567847145965123,-0.02449961663566258,0.05793413840044232,0.035780155539217484,-0.025151064291130166,-0.04066985304814006,0.059138816918879976,0.03929768282033089,-0.0010640478671426323,-0.004671563493376582,0.07435387499932397,-0.0195114426709731,-0.027516406572642108,0.01816802005307376,0.06995006757474272,-0.0608296397634012
CCL18,,-0.0023959991630796203,-0.04473426676715159,,,,,,,,,-0.0662175832710473,-0.03517549638205154,,,,-0.027926457246670602,-0.022058216676900614,-0.0378745228452124,,-0.001850011673562222,,,
CCL17,,,,,,-0.02986635642152115,,,,0.016288523272719756,-0.021845132966402375,,,0.06012686733458369,,,,-0.016601532101886418,-0.014018765735425237,-0.03076071099539622,,0.12174632141464692,,
VEGFD,,0.019524254987909818,0.04691956083641568,0.0044286989046361264,,0.021626515689554315,0.043390581868920496,,0.04436969973518534,-0.02805655847740457,-0.01602366921334515,-0.026452247433493073,-0.01699307572795288,-0.018584780267882395,,0.01894090502232212,,,0.0783678688677491,0.00023337007822981826,,,,
TNFSF13,,,0.0650952729937314,,,-0.020601144230770932,,-0.020212613943353754,,,,,,,,,,-0.01822535556033106,-0.03818626151759554,-0.03298688447173988,-0.003993757992484497,0.023474575726501575,-0.045656375165043755,
WNT5A,-0.019100858697008033,-0.01853009496386854,0.016920151687599333,0.06379679367817682,-0.06955636649704791,-0.02063382173456662,-0.024300875630966678,0.13358330591475823,0.03446342048147712,-0.0010038959559719523,0.05583511791661947,-0.010152863719146237,0.025164679881164064,-0.008384537349262255,0.059356109320704564,-0.02878251285195336,0.03197381330424498,-0.050053649230667116,0.07201090908484722,0.012568424609162842,0.06042032677837781,0.029105100783755465,0.0525131687836981,-0.005681164580301757
CXCL8,,0.032440190534692284,0.02048489065547014,-0.021272772636831083,0.04657023401277986,0.0125512660357127,-0.07234976380399212,0.022854273946114438,-0.01884726256643015,-0.006624892060808669,-0.014921937503767458,-0.06027582705583461,-0.02209657911469783,-0.016147245665384696,,0.024184691686379756,0.028262415454549317,-0.02414660349299029,-0.13447616946630334,0.0383523006222613,-0.01803959562073162,-0.04492184070130311,-0.022549819628785925,0.00735070696931511
GRN,0.008145036709880824,0.028885355638262868,0.009364363017301635,0.032192690713975146,-0.045032617179486624,0.017922890716238992,0.012716641165481478,0.05185987177490602,0.037371212740799874,-0.03059600525658739,0.010229224959071487,-0.1525348336139816,0.02690211273872137,0.0035974569266895846,0.02699590763258303,0.10098623454929655,0.004524836954381044,-0.06175016091193389,0.008895147777757094,0.00555588531368925,-0.08630432660262767,0.061719817487035596,0.023182874744234493,0.017277002793988347
MIA,-0.029023044644179423,0.06557911491873836,0.017452916532813962,0.03556284736595634,0.057844565253637514,-0.021383944350793545,-0.0019662780637912116,-0.036548304238818816,0.017173762557099986,-0.018064746879270493,0.014077734547246215,,0.06302941792868655,0.027147998446396353,-0.06414077103986984,0.05556642502442601,0.07136343056750981,0.09117566883611276,0.06252414589470785,-0.03878250165823253,-0.059448208365586994,0.07339594768813089,-0.0030396305196920205,
COL4A4,0.12752239005894603,0.06103599797198459,0.007709965215681368,-0.03084829252749936,-0.035783954322735595,0.06006464166486635,0.024692511463366342,4.3129381300228675e-05,-0.02463976543130958,-0.027493421406506797,-0.03061411334634396,,,0.14047187223704505,,-0.04160533246885399,-0.03530776767271923,0.07330952911558618,-0.008256317093105658,-0.004027646808427322,0.04567970286968577,-0.018920106193836644,0.102333138975808,
TAC1,0.019843276612420947,0.03292562192443541,0.0788533357244209,-0.01617370809960672,-0.007596370326982195,0.027585216412429964,0.06323973488538759,-0.08728320707004006,0.01824502182535058,-0.01235236128732023,-0.03531423376588533,0.20559915376260432,,0.0061963233231586414,,,,,,,0.06765917695220032,-0.01516016895523295,0.00020248745160404328,-0.02281578701258788
RARRES2,0.08606644930515114,-0.04025318128605128,-0.018300629479328177,0.03471267696475321,0.058870367948254905,0.0009151944632079759,-0.0841755837772735,0.08000416431565058,0.024709173313605073,0.04875166792927793,0.017881396310760193,-0.03292066556690087,0.021233888596465113,0.013517975526171828,0.014753723045579578,-0.05059337435375132,0.03118878642456969,0.002676655893750112,-0.017631176305947585,-0.03616832131761119,-0.031386733752927734,0.014845135606887582,-0.04197548164136693,-0.02168857784786877
FGF7,-0.00694153020049103,0.0036806385995858553,,-0.01295739577603039,-0.0032367199031090766,0.010564359839122387,-0.03332351327523769,-0.005088906016759488,-0.03096296008959365,0.008517594022693767,0.02670065184053887,0.00912333311565151,0.010338903555428706,0.057524703234899416,0.007183028963799185,-0.05575785452258822,-0.06478552633472534,0.03829033897134267,0.02413795749154836,-0.04754421793801146,-0.01331827633404808,0.026325934860862807,0.0714177646064106,-0.030884303655291843
EFNA2,,,,,,,,,,,,,,,,,,,0.02029955573474638,,,,,
HBEGF,-0.05501960695859492,-0.034876015395548,-0.015461314759940644,0.032831419938671884,-0.0256445912186498,0.007777651118810775,-0.07287205564840402,0.07585159484783895,0.02454852426663784,-0.02326830313044434,0.008863246131145834,-0.11101668752394486,0.03482574282694967,-0.004380967524361749,0.08927765876423745,-0.024142076633012564,0.03726738059704587,-0.003001612296545373,0.031149093655296382,-0.047686293417099665,-0.03807244883065455,0.0549160189781236,-0.00431215232101193,0.015986075353807208
CSF3,,0.01895813516085893,,,0.015598719625733547,-0.00291834757467785,-0.02798155870349067,,-0.02606839756973283,,,,-0.02552914355160433,,,,,-0.036393467238641314,-0.05135915364402235,,-0.03879519226613909,-0.006236234020599339,-0.034596324802998284,
PI3,,0.041268341273060075,-0.00824513982425788,,0.05179694837852156,0.04307717910234924,-0.06736323620074372,,-0.0029859207634082663,,,,,,,,,-0.03850911490866947,-0.12033870230640487,0.05009840105122427,-0.06785791340791789,-0.05190434430864297,-0.043557940175773226,
PCSK1N,0.013499822524348776,-0.025236231885993606,-0.009217620813174005,0.015375504630560463,-0.013536156322534612,-0.009615287385163073,0.00487899942607514,-0.035702768397333245,0.07293034253375663,0.05038807392877579,0.0007053817275237748,0.1492681627868278,-0.01473159673088687,-0.03262087589107068,-0.04445520488404878,0.0024796405455148754,0.061270249748977365,-0.02112144813367822,0.04887997503597429,0.029157773928098502,0.1672598702724461,0.034424815852783786,0.0075725761277275405,-0.028688895093723833
NTS,,,,,,,0.0397651253449922,-0.023477181057535285,-0.03204119641632336,0.05789425647543278,0.035808511216419446,-0.023815519868797264,,,,,,-0.038729646237898964,0.0725470547845483,,0.06705673019608409,0.05982738072833702,,
SFRP1,-0.03226281347222054,0.06009094023602512,-0.02982148495420203,0.010948513431000772,,-0.02605955041968772,-0.010124655663524652,-0.03687719882090113,0.05691356712432611,-0.001102358197812639,-0.008840922079594256,0.024377423884982555,-0.017138093201155967,0.054868779174679354,-0.01196473179187866,-0.053353340409075856,0.006196729496572522,0.011581711309730342,0.07470180011947888,0.02395401839422638,0.070441523724346,0.08881854667994578,-0.01891541472040367,0.00884209074899792
CXCL13,,,,-0.01659357135636914,-0.018187381731815572,,-0.009711010702931034,,,,,,-0.048052392156856555,,,,,0.022048524233606055,0.04213573462842695,,0.02136638372168355,,-0.019354798004046634,
MICA,0.005090711140038755,-0.07697953809140409,-0.05660852097481818,0.16313981621635862,0.0041158468675522,-0.02952818125623546,-0.033820301713173836,0.06575568841557754,-0.013557798209487807,0.036529897496527894,0.014481169675275152,-0.048292125761700846,0.0657942181942631,0.016820196686777936,0.08801096677764556,-0.06837728529238095,-0.021583778774511588,0.0055837631388851085,0.015930924061512433,0.05242973486939617,0.06203096689363205,0.04884187415065543,0.04159817708395936,-0.06040800145216922
TG,-0.02567947247690401,-0.031497366297884126,0.04964436839280933,-0.032584608240290434,,0.012198046968505762,0.0690505061422365,0.027311582961567927,-0.018840755171971767,-0.026530422225984472,-0.015809227862649423,,-0.036270590737891815,0.07735330354279416,-0.03041931808400036,0.05882693214229464,0.0703072133753839,0.05655865159409068,0.01870400502217042,,0.015326395753849495,-0.028354748044161094,0.039711388426446795,
ADA,-0.02407070373283631,0.005613119931347953,0.03825337266562574,-0.03249909285715144,-0.0012131319776202939,0.019332734919218646,0.02217067831950661,-0.03744295751243533,0.030971089960206373,-0.015197211517468997,0.01876845965976415,-0.06283788362435165,0.09135822730927314,0.013919351652394009,-0.026660271758335147,0.058714513458490734,0.058710048743517165,0.006515010127157948,0.03435702341131003,0.038899184116899056,-0.0499118468944624,0.06236429480261271,0.0057557777442860765,-0.056959958516956226
LAMC3,0.04361602511755188,-0.013114677057798134,0.013635949267466807,-0.04586907427834246,-0.03516277475513281,-0.009059538281508073,0.034882996171375205,0.022261511914369213,0.06852602515083468,0.01150812040912243,0.005545308590669791,-0.008194849348720498,-0.0601412206015047,-0.00954803077209311,0.07043055786937587,0.015267078083042736,0.024509260711649453,0.0036588155084450974,0.022820642215259115,0.0073776045312643765,0.05841346382876539,0.004165452344634691,0.043194333000348424,0.04129085302492424
CCL7,,,-0.0019811506770356017,,,-0.020332438431088364,-0.0329159697956848,,,,,,,,,,,-0.02488186995725441,,,,-0.007986094216801659,-0.0036978414490095347,
NGF,,0.0031292253907109586,-0.03466384954875925,,,-0.020711584878344874,-0.024897556710390012,-0.02585957684293776,,,,0.02101641983094862,-0.044853066831633676,,,-0.07022344897690211,-0.04150047860987218,-0.01380548214528083,0.059954682009706724,,-0.03471975736667247,0.005191190988204919,0.025919760918696952,
TNFSF15,,-0.028161888355460695,,,,-0.02264116463984186,-0.02437087233892957,0.0562414255169738,,,,,-0.016257460405456076,,-0.028038910844363007,-0.02522421082165792,0.12850837778215474,-0.02425702921530088,,,0.05153350282559169,0.10880607897354604,-0.015308003737496106,
HMGB1,0.004356842401066299,0.04915157910255786,-0.024250778583843703,-0.05444736729675519,0.06531596313527795,-0.026375592733157285,-0.03056170357934736,0.031998025401532196,0.04327692842927869,-0.023581791201678984,-0.003955379214906345,-0.03367700567325719,0.08954246298179322,-0.0026556413166265824,-0.014009668528914223,-0.03169083381959796,-0.08894768431986516,-0.02802774177524112,-0.0559343366520147,0.015108742215410656,-0.030878010480062248,-0.01091918597203508,0.003611968367301375,-0.003048944575089417
ITGB3BP,0.04518302733079974,-0.003393278843602784,-0.06322459481202132,0.044905276000077245,0.055607879015953494,0.030151331497769027,0.026990007296807297,0.08467963573539919,0.025564335613209404,-0.005541786138598389,-0.03726308488880972,0.0366578570408075,0.03559909489930205,0.054171986644817614,0.04585435240765282,-0.030168367911860342,-0.001574187804373419,0.04790723782282337,-0.018712186790179358,0.03796187048585017,-0.009428887066025562,0.02225063359809199,-0.0013294492651697626,0.12234982072654559
AANAT,,-0.04080084061904714,-0.04128354611774505,,,-0.020601146429491842,-0.021959613495805927,,-0.023514400068803305,-0.0011923984969645094,-0.018223550190505495,-0.02239010587698474,,0.005619696988910821,,,0.19635499074488783,0.055508060168930534,-0.025177527330603112,-0.024564984995908364,,0.07033358550248249,-0.03277420974864497,
RELN,-0.021288963501439204,0.06483430100689223,0.04582461736561484,-0.031225385796750788,0.009189123125236832,0.02951482375840165,0.031929032699276494,-0.0371799971634572,0.021513751366290725,-0.013561077201253128,0.02253209747386901,0.07510976853835996,,-0.012175287118656175,,0.030985608392775626,,,,-0.024089932303707477,-0.03952351799380956,,0.1445440167863412,-0.034891405900829495
IL15,0.08315267761653594,-0.04003163818326373,-0.03942256667385561,-0.04151229238268444,,-0.005397542763204466,-0.046134832037030296,0.04365100882280225,0.05217159482808302,0.012122342294730696,-0.014734566602322663,-0.04588232812428621,-0.02811081818802778,-0.0054575376538530855,-0.047862087015200686,0.045057192340691235,0.0733735980317131,-0.03999056114931783,-0.055859616827440714,0.07505175052892456,0.005364780068564395,0.031588174335777305,-0.030234361895775882,
UTS2,,,,,,,,,-0.028459446033026487,,,,,,-0.03691608087793073,,,-0.018588497832593264,,,,,,
BSG,0.02301431071584225,-0.011378506295174144,0.018076881677915782,0.013360371337534255,0.006816449022447842,0.02071730141242678,0.0015855359611436318,0.015741974202131685,0.018336228249421247,-0.06764533763733287,-0.05826758926699848,0.0920317625690467,0.02079402719404271,0.04384091723306293,0.05383459919850648,0.059588085207471345,0.051407138997500226,0.059984377404822806,-0.04964935838605184,0.09053315075328604,-0.02779267462589325,0.03413837137574245,0.03972106548916034,0.028670038976138356
ADAMTS3,-0.000771995968992028,-0.011585944281436333,0.055484725270703326,-0.044334775124099036,,0.00827937178588874,-0.01752146429639443,0.11509530106212328,0.058672858379362446,-0.053732874449054,-0.033004005124318524,-0.004780645811762572,-0.006688960449679769,0.03882349202939675,0.12614284272651613,,-0.034828213441288704,0.03785701656357322,0.08847318793256612,0.045399273930568,0.053058862401559936,0.058837861356799026,-0.015773505528157625,
CD34,0.0038375952015686854,-0.03174294272342208,0.010150616854227652,0.045383545275824694,-0.041531358356724175,-0.009134411632728295,0.05442089855388135,-0.029241580880956977,0.07265934638238926,0.07924298453694911,-0.0003656518328099892,0.029445776524494316,0.03623478430306227,-0.033645361456160615,-0.004000491078157274,-0.05565479422604583,0.05939556625846684,0.028589072539405264,0.05210313604759022,-0.03585005741336285,-0.05713072722899496,0.05026725231155001,-0.004776191706011319,0.006500942714873587
CCL23,,,,,,,,,0.0025535528116062407,,,,,,-0.026457783030144257,,,,,,,,,
PLAT,0.0639937296946026,-0.05992690171400119,0.05799401087971358,0.06713964710741466,-0.0658558967759136,0.003562428440388686,0.07268636740832597,0.12421067104292745,0.020536177155109307,-0.05052838087561069,0.03498875274598267,0.026356288323811372,0.010987405597209798,0.0007983093142644111,0.0735856490670735,0.041145828379819116,0.03395928748744174,-0.02058947876272429,0.09831606033308178,0.0659900656481193,-0.026373917478340385,0.06619388180961375,0.02944236831860405,0.020608720617431135
NTF3,,,,,,,,,,,-0.009930019864717806,,-0.012575793440017382,,,,,-0.048799904902280464,0.10448017127204146,,0.1029481892287856,,,
LTA,,,,-0.023962823321222165,,0.041161321354759826,,,,0.025709882690617206,,,,-0.005966001464635365,,,,,,,,0.012310318590600808,,
CKLF,0.021734291171298076,0.05997742350703899,-0.028668124992235106,0.03260900882261967,0.014437115433083935,-0.011043855680766016,-0.08191351872848783,0.09520760558614136,0.0432737111528437,0.023293324286924075,-0.052322606086415535,-0.09829145937911479,0.04771812085838121,0.01068486607709006,0.1023528758032106,0.011787320597457733,0.1049541236410069,-0.022946445327070276,0.06961457422387307,0.005521058694882136,-0.004808359693559165,-0.017621710781260798,0.034760413309748356,0.06458448611618113
APELA,,,,,,,,,,,,,0.08966972267797824,,,,,,,,,,,
CD24,-0.04359315229459688,-0.09965632877856442,0.0001270362742533464,-0.024180292937390387,-0.07560505165508652,-0.0385658858801878,0.023370049437405845,0.026953608504594415,0.03532059439626525,0.03680582796786797,0.03559058433061988,0.02025307709178819,-0.016752678729559566,0.030993244022686058,-0.023199615273963654,-0.03587203515425288,0.05867555777499855,0.021675322893972365,0.05111161522592868,-0.019695539815909838,0.14398416914494758,0.007858031277058206,-0.0038743855045670654,-0.057835325235704366
HSP90AA1,-0.022802796047874288,0.027719582678457467,0.017455567626955444,0.009741366990234309,-0.04206901730618973,0.03042254532512595,0.06032576298832199,-0.14765038216736065,-0.05620215318396507,0.0612642574895846,-0.0064133048955585074,0.16171334625630443,-0.05991977005248067,-0.0002764943339615999,-0.052090591798210344,0.032977080355011,-0.0653937801562277,-0.083016538353047,-0.12837552275401612,0.03387583715533361,0.010862655736839902,-0.02087890165923842,-0.061980682301561486,-0.0019226271535852022
BMP4,0.011007553845576465,0.001719128567531273,-0.05768825948079705,0.05225360811304449,0.08129790581696282,-0.03982704751197696,0.013083108635048963,0.06026065932968347,0.04412734929661871,0.05919780446933634,0.03498783323053799,0.1303125355882204,-0.050557314220620805,-0.01838298053992685,0.11951282422760678,-0.03645103755795951,0.007621417882318662,0.023949049228581754,0.09447593754194329,0.0017784921089005214,0.04455735800610483,0.04468239203466516,0.04630538359193025,
SCGB3A1,,,-0.0024723148987471463,,-0.006936259012720508,,0.002588788947796059,-0.02852046148181148,,,-0.01537174282457677,-0.039412852169834325,-0.022107977338847288,0.07359448639584229,-0.03265102977728058,-0.022224099651182497,,-0.013824441975936476,-0.00664114413080906,,0.0006454884508168171,0.08960029708735386,0.06389078061479213,
IGFBP4,0.07839438829174213,0.009958218243488887,-0.010521955468734674,-0.021423834990808622,-0.01572253888890462,-0.06760179173221723,-0.013544830398382918,0.11042642483327215,0.08881543297777178,0.013841902281316678,-0.01086854746839701,-0.02893287496881685,-0.02205529573497174,-0.003988396662668032,0.1296150505906423,0.03890885060018053,-0.002096568136407597,-0.0660986687972162,-0.006612048356357566,0.045426224013597,-0.030069029554913196,0.02005229438073992,0.00882882525301105,-0.06290892367776475
RSPO4,,-0.027808539441271877,,0.05225517657424049,,0.034464127160459435,-0.004167300277637746,,,-0.026725590471441716,-0.01537174057611165,,,0.03978818350134642,,-0.03416598532848905,,,,,0.026286677900273375,0.0056557294892420505,0.04875233169518992,
LEFTY2,-0.02542557238443346,-0.0465794834484742,-0.0468830367882146,0.03011712259432061,-0.04685120200955228,-0.048303190837533684,0.007882325392289141,-0.027183564257004352,0.029396990728171916,-0.0007588592819553807,-0.016855301542224352,-0.023815535549736963,0.14868898662831923,-0.0003313125716746982,-0.1250361536545205,,0.038665571777787365,0.07976123374487178,-0.03762587326483808,0.10506737206240122,-0.017581446802343016,0.04754876149165638,0.002127938555025876,
PF4,,,-0.017437111895433496,0.12818628059360118,,0.046298581138782754,,,,,,,,,,,,,-0.029993136164535226,,,0.02325885930471019,0.0316000750015941,
ANGPTL2,-0.007431200010903397,-0.002337015857894688,0.018826587474667183,0.040328695898893645,0.011808933178355699,-0.015184792313090978,-0.03386510549722451,0.1213461825254661,0.04779972538794901,0.032629313900838966,-0.023237418384936752,-0.056425402317514486,-0.018769734655305525,0.020226485587741847,0.017137438196347568,-0.05060818999620082,0.019797800584788056,0.03354935309461769,0.036256935079960216,-0.06664525845934355,-0.03858012435141408,0.13427411253744473,0.0019514204875475307,-0.1523770783281994
LRIG2,0.040633746340943785,0.022914541829431742,0.018671961514009856,0.0561135061623576,-0.030033617663699656,-0.01172856623989826,-0.033868883128732326,0.05645047966575409,0.03966718376103741,-0.09482546871607854,0.0013674327805984804,0.0505885855735099,-0.0020518922050369796,0.040750433368189294,-0.01673016699926521,0.02663670934374744,0.03557293703836747,0.008172582825891686,0.04455528195698401,-0.08638009277975117,0.02780689295866251,0.049675926370260255,0.08071594964397946,0.07535172798586842
ICOSLG,-0.02096007107599944,-0.028222137860172667,0.020308529233725645,0.013817535976096704,-0.04796641830861492,-0.018292786616635328,-0.049996162669679704,-0.031700500019663395,0.043567095971068046,0.008810057733519462,-0.009193775112023002,-0.10340959145802549,0.0502023298088477,-0.02759304734250972,-0.0935582203910622,-0.013130750205802155,-0.011837449351532995,0.047142045527230544,0.08817649156626164,0.010028516298732323,-0.06848431135533042,0.05530039224434157,0.028769250863698043,0.15518167588527867
WIF1,,0.026857819319712598,-0.005803651474202351,,0.022787806699765496,,0.05631622216625732,-0.08466264900864842,0.00888860283054926,-0.02062350515295909,-0.008247229603015507,0.14442583756177754,,0.041589139990001224,,,,,,,-0.02272421044979115,,0.04815275737749196,-0.07272283331041463
NPPC,-0.04894267383289767,-0.035348681858082445,0.027980986264798693,,-0.017854054816923506,0.04546344138378266,-0.0007003605897515148,-0.03125121674335373,0.015100460015768558,0.003536635523910392,-0.007550400424359251,0.11208147504812095,,0.07303407743499732,-0.02337635935207254,-0.010487292754839506,0.09600877252687463,0.02172860528313915,0.020711609440592523,0.12506575492268787,-0.014032505360057613,,0.016310362349337065,0.09624686677788015
LYZ,-0.01171286422970545,-0.032643732768555596,0.0171668616958,0.034971904143586106,0.028672046643077174,0.031503836313131,0.006527573616881716,0.11195450074289177,0.03237869858139483,-0.040593388340041975,0.02899687865704758,-0.10538206402973631,0.06295606931305482,-0.006113348164558101,0.06610647941297171,-0.04368999551756439,0.028224412294012534,0.06558159644050358,0.08572693086693792,-0.039429937894728345,-0.038528898135858435,0.005756932803764379,-0.021514460165933353,-0.07898022492902747
EREG,,,,,-0.033762061176860564,,0.00019789994006425452,,,,,0.0630340515516781,-0.02149505024360479,,,,,-0.001252092887924636,-0.0015399495128259476,,-0.05699777503169727,0.02556786347745771,-0.037271790376098346,
SPTAN1,0.07177513939983479,-0.02053126843163203,0.07314969118152462,-0.00015358258762654492,-0.05764574145796841,0.062134996875959705,0.055720461418810215,-0.09397679646302937,-0.005924859310646238,0.03963850233211504,0.004316215655284155,0.18098334641713018,-0.0008066942101743192,0.02829517789679921,-0.032005719688635456,-0.04321416198241119,0.11342037893040932,0.05748426655154262,0.030357482974002353,0.012102133201524694,0.09210956285915264,-0.02490634970940598,0.05960782942038214,-0.03907970190418571
PTH2,,,,,,,,,,,,,,,,,,,,,0.04065268332055508,,,
LIPC,0.054360754772922355,-0.007506978786434083,-0.016277398969976337,0.09886080757722557,,0.013877195105414294,0.009048505806676611,0.03318165144177248,-0.014036046713515146,0.05976951911434689,,-0.043877667718288944,-0.026876799088728927,0.06560200806919277,-0.02478823619239848,0.028507603224505462,-0.04172790983579983,,,0.0019202855885805383,,0.023494215486975153,-0.040013539633193866,
COL8A1,0.07026533454205354,-0.03907196438694416,0.017428077367971813,-0.04587814535527988,-0.031272145746367865,0.027770378339436453,-0.01666790994704279,0.013099673586368283,0.028180777353921112,0.0077394046389128454,0.023353713918082997,-0.038011115708325015,0.019869276684611373,0.015984616926425797,0.0167266101629847,-0.018747560621564217,-0.002865637357393933,0.03960733304684672,0.004509806932418303,0.07106038466841115,-0.00229592855219923,0.06722736815886608,0.09168601327947162,
GSTM2,0.07188259608896964,0.0883998186886233,-0.020652408575438656,-0.013216608759108482,0.013271685502934522,0.0264079981036627,0.03084652044037353,0.021875440705293202,0.02473621170992221,0.005704017862264451,-0.0040895460764373386,-0.02493323054280561,0.043493804802855196,0.01927687160655262,0.02298235156082137,-0.09141711513338058,0.07828198395016416,-0.059864681685799344,0.09104315830935263,-0.011998617584048054,0.0820065562386019,0.016588982476185805,-0.013582801533240594,
SPX,0.006666535676773451,0.02878639173071831,-0.03974524489302669,-0.01341024930985433,,-0.0019257779252522561,0.0683804940394009,-0.006252869940943874,0.06990188701882559,0.020902541537951343,-0.0453788706985656,-0.044085562263241396,,-0.01960096404940583,0.016566001987662064,,-0.022284168336141913,0.04476546943030322,0.007152989855870437,0.007966200204286377,-0.0043805991296938926,-0.01017621632008801,0.10561790766322776,-0.00845615979601025
