,UKF251,UKF259,UKF260,UKF275,UKF304,ZH8812bulk,ZH881T1,ZH916T1
LRIG1,-0.03412909445351016,-0.012803900677348391,0.00499967216656339,-0.0321709430879154,0.0057829042290580895,0.08372817787802987,0.0372632799156885,-0.0016427837721439428
CPAMD8,,-0.01623000450341087,-0.014785264300148811,0.00025660319191049763,-0.044477247237243236,0.009147746128526287,,-0.004147194572420444
GHRL,0.08081135614308033,0.02381802292796343,-0.025039932909525737,-0.01301202059991054,-0.021989232542707505,-0.02569494241090556,-0.020630921858583277,-0.03325994777010609
NPY,-0.0178524080440817,0.0022671078771987585,0.053781632207444266,-0.05472579605023107,-0.02475571571409044,-0.017707191341985774,0.016274737626287172,0.007671965140236559
MMP2,-0.013018968742092898,-0.02919946119487421,-0.03340108069762775,-0.004236531160132443,0.00916849079013307,0.03384496794853107,0.0057151256661147065,-0.01183877045550498
LHB,,-0.01413510822827418,,,,,,
PPY,,0.0240653679102905,,0.11282137302767799,,,0.06726269388275724,0.18167336986174795
ALKAL2,-0.013733112182142276,0.04883519013767322,,-0.012723184849694627,0.02049880442488811,-0.057274378465766655,-0.04105877355563497,0.0050354235652246586
CSF1,0.058007269241488135,-0.003384256005991978,0.0008272413476017012,-0.015780804788471773,-0.03949722541368979,0.0022291199173788026,0.05449863745944556,0.07470475914497471
SEMA4C,0.010194387360276735,0.009072423059779294,-0.05273291612208603,-0.0333944864272391,0.12535616780410117,-0.019741856869904702,0.07182374774736051,0.07250266197989065
BMP8A,,,,,,,,0.08563700627657109
ICAM2,-0.004737881929376312,0.036583792144043524,0.0015837964024199693,0.043207351823456634,0.037807177015412065,0.05271122419823212,0.02436169092179354,0.012556748295148103
SYTL3,0.019598891986086327,0.02920760244254649,0.001283086121176144,-0.022599199784640676,0.00587756880723045,0.08079522690525011,-0.0244057627307064,0.04531161831592307
IL1A,-0.02740256181269095,-0.007001894880977828,-0.05519386410141478,0.07303657667396277,0.020875580578400138,-0.02231486395722074,0.04469095766412438,0.017426969235002334
HLA-G,,-0.014929409599513277,,,,,-0.011514347752438,
PGF,-0.0021145105025631825,-0.060944546557801224,-0.04985004969485985,0.035996092183564775,-0.053284205235754514,-0.00035400867275500416,-0.006677498416352169,0.012029533914180207
LGALS8,0.05324314641276395,-0.00722363914336496,0.016648658288243346,-0.00016849370129343424,-0.05887257800388238,0.0333783592537221,0.010722998947514543,0.008808471042001605
DKK3,-0.03151697700172996,-0.017215818323719,-0.0024178029173651324,-0.058510027987849475,-0.10901839224571717,0.04856623651646603,0.05398462162838915,0.013210074890603584
COL16A1,-0.001684184794348686,0.018557157531833467,0.010511184890056204,-0.008813631773511979,0.00526953066032618,0.02760907224054513,0.052268875968202906,0.012593613198947267
TPH1,,-0.005594907439953205,-0.014513653574163001,0.018190984805757527,,-0.020905378591362718,0.016835280744168825,0.06681481974923327
TNC,0.04880909610257558,0.06727530118802277,-0.023415501879267574,0.030438256593886992,0.0364132553072686,0.09647083948367641,0.10821142141025893,0.06333279402774888
TNFSF9,-0.00838530675082372,-0.0007151142904599783,0.04712603066178896,-0.02759352766564382,0.03446672029084765,0.013749369875665444,0.02126687424815917,-0.042201823935590715
C4A,-0.01353336648963921,-0.0167579910326504,,0.00778740265340134,0.021392209250449403,0.012460135247956004,0.019934199567563378,-0.012284258166880915
CNTN2,-0.021523852848707364,0.003790887833234902,-0.023620673100454855,-0.03538209847844614,0.060746518517051144,-0.11077149075351381,0.005718550247862934,0.025328194523024056
F7,,,,,,,-0.01907278857794018,
LUM,-0.01995289228739974,-0.01722611214107747,-0.027633096487558788,0.06517504423299234,0.03779982276296041,0.11125757274641565,0.034761865131907245,-0.011319460319524506
BTC,0.04070677694509514,-0.02998263047413644,-0.037792526039850616,,0.044757609171295225,0.03248143998372338,-0.018457105629011577,0.025314679081674812
APOC1,0.032127700826941816,0.046331362845403797,0.024560550137838776,0.0489095385172638,0.029394521433238417,0.04729831310716228,-0.03808371938163463,0.11128488869106427
PKM,0.007928127815501116,0.0035844098378629784,-0.01791708603901915,-0.044834833103859495,0.02142199753237942,0.016834741723432606,0.08701159765107497,0.06016741725747529
TNF,-0.030049701619791473,0.012531933787895508,-0.031355660061331427,0.007828141666536031,0.050236275947640886,,,0.13181057561098986
GNAS,-0.04845229769738218,0.012582247227217352,0.025524809638350465,-0.06487842130872708,-0.0490398801239009,0.023108211684156638,-0.005565049319435431,-0.06307723688426407
BMP8B,0.025586343313274876,-0.021643798294696887,-0.02474074156064269,-0.0035425326769199968,0.05895873036680135,-0.046682992560697176,-0.03195386111524159,-0.009753004084363819
LIPH,,-0.02123017543217929,,-0.01638656476760034,,,0.032110092017076375,0.009081396403208273
CCL28,,,,-0.025232613983909573,0.0075590180126327965,0.025636106478902843,,-0.020706656591082118
PTPN11,-0.07791931618119068,0.047340129132663986,0.017115852943772228,0.01721321222500391,-0.014717212261236368,-0.025728290686773275,-0.02137395551822714,0.018986279124064646
ADAM12,-0.016115623981674855,0.0009608132265516475,-0.009892369659999766,-0.06087795126119444,0.08607849272839145,0.06971705346213523,-0.01965251845075318,0.008625037902375156
EPO,,-0.021643798900746032,0.007445923553519857,-0.017144405926828848,,,0.022949608522107895,0.12964652114597336
EDN3,-0.03405639589937114,-0.02694352123283097,0.006580948194917004,0.18114960469182104,-0.03530954175941864,0.012307206728446643,0.009479376772072246,0.045679298740827226
CCL22,-0.017109418863682495,,,0.0744717017484151,,0.0027516738973081306,0.0072303318900498485,-0.008153132957509822
CCL2,0.04381644508099178,0.04485313882167782,0.0006178408422914297,0.061935280370934195,0.05381549486742936,-0.001991034725461975,0.0628736787147979,0.09680690418098077
DSCAM,0.0025671016774499026,0.005335285909764391,0.01691473512600603,-0.015732448969790657,0.09491300304303218,0.013403814997748025,-0.028207556483852776,-0.01841381631676996
ANG,-0.028813455848477387,0.026100610616069116,-0.03637046184619409,-0.0625573837912617,0.0732736888112367,0.0025150779283224464,-0.020979185810559374,0.03550692207909336
FBLN2,0.022158818602623753,0.013500453978509538,-0.01036888295801428,-0.0008990638639211617,0.02549632725258375,0.019740127008901067,0.020620696535273243,0.12578596435863365
VTN,,-0.02783076528860433,-0.01570179155513979,-0.028166333585333075,,,-0.02362811248190816,0.02305907199330536
VEGFA,0.03887677703491035,-0.002414415466212763,-0.04351967547966408,0.008452675583630049,0.0645575828950712,-0.029412101470487312,0.044303530578946655,-0.0971712084170852
F10,-0.01952931947685171,,0.01104966855790033,-0.018798470548840925,0.07193750788526802,0.0065479255513271484,-0.03160357759995418,0.028486172109316525
SERPINA1,-0.018138129952532944,-0.05297344531696098,0.027083004269035222,0.039107202648672054,0.0681107259897556,0.013414599545450257,0.04532767268826155,0.08413235808074013
VWF,0.02241858641709979,0.014413865354018498,-0.07276871575098076,0.06860088329159908,0.06465518528595374,0.05221386410623679,0.01036891588187686,-0.030141053088564185
GDNF,,-0.017604661589166255,,,,,0.033670595280892106,
VASP,-0.04632264364967178,-0.006557524197954351,0.02686072158528357,-0.011360451958884882,0.051405080103978665,0.05575167279903146,0.0843377838324906,0.0915406763906594
ADAM15,-0.0012645142481000915,0.031278276053062354,0.009293926634856823,0.03191597627273823,0.01623183571494594,0.009380412420201482,-0.02232171111321798,0.05600466174012299
WNT2,,,-0.012617209670364723,,-0.03337998838041182,,-0.021910261462770576,-0.053549181370492215
CALCB,0.05565380867140251,,-0.018966144848806026,,0.11951289411139977,,-0.0029422429874332696,
OLFM2,-0.04090078997344379,0.002668028271005541,-0.04740258947806016,-0.0009038930098502263,0.0151039671517965,-0.0022473228018296465,0.060077779073713616,0.011553762777543516
MFAP2,0.001097719374021307,0.019679162600428315,-0.02537932419389361,-0.010817680818846126,-0.025978654341535186,0.12440463378069264,0.0214177946287274,0.05627144822458922
HLA-C,-0.04552938039574922,-0.031063822569669143,-0.0017530277556883189,0.09779123554295974,0.060482502479935335,0.0731613581452753,0.05847638662743038,0.07792589190633772
THBS1,-0.016530947061312102,0.0030210052852106275,0.01009855215076061,0.04119048790534493,0.06722301760920121,0.10252379752270417,0.05329842823494885,-0.016066546079779705
HSPA4,0.0526197042757141,-0.017788455361203284,0.04900396245768305,-0.01290147188867256,-0.006516756762156803,0.02864122528712955,-0.007190413334280931,0.03753671246388339
LMAN1,-0.0023580214474871355,-0.020019738461173674,-0.04258577916902859,-0.012416628121806496,0.05265928754361678,-0.025072694407224067,0.027772874600643222,-0.04479441910452794
LYPD3,-0.015771323558350207,0.02071031705243292,-0.015701792906147212,0.024302958763110574,0.10865124853415845,,-0.029062560620900693,0.004882929831048809
APOE,-0.017888641376412228,-0.05547201973595337,0.03400536972711898,-0.0072347433514804525,0.06646011937337284,0.010339320653614932,0.0076620071394670275,0.1153006301581501
SOSTDC1,,,0.016944795143648005,0.02406901026391607,-0.07153864502226215,,0.0039024015225937662,-0.013159362006085288
ANXA1,-0.02087382069927765,0.0009425943290500437,0.008123084405649295,0.0718693103712238,0.0010722755314999373,-0.00870875260483428,0.022933737904956536,0.10557017087930826
WNT2B,-0.022214497480778063,0.002946421194812609,-0.022551386230005344,0.07695270145608378,-0.0026726081173988874,0.016954776091928362,0.02153839258257282,0.024547733578380776
AMH,0.08921615775236831,0.03045327519782926,-0.01949772566312662,0.019852426277628902,,-0.03517014862360593,0.008592299507027919,0.039045744475419975
GDF10,-0.01774299697611778,,-0.021606364695939982,0.0015436162690496045,-0.009410852972025026,-0.04438867735310302,0.08788020975677344,0.03287990450758659
EFNB3,-0.028190336027986037,-0.01405470379248395,-0.027445093341638895,0.030384398942006792,-0.013094549807918092,-0.01725412319494714,0.024465925386145622,-0.026152658322184785
LTB,0.02526380571109144,-0.02076108500704213,0.044748865300135714,0.007873123077858396,-0.04881600433556119,0.03253302197068491,-0.03894586476515599,0.09380275676206135
ANGPT2,-0.024679525864773358,-0.008204603312313395,-0.07661940285528417,0.004823500172314891,-0.04631366013421051,0.07663476180398796,0.06958401252565569,-0.02967565453281257
NRTN,,,,,,0.028438784388076482,-0.016248132648301532,
ADAM17,-0.007705081826629833,0.03828440287152179,-0.0360845067607284,0.04589810542307471,-0.010920339187654676,0.031279838089808845,0.025453554660819736,0.01246383088369458
LRPAP1,0.006160345629374997,0.03413941678015425,-0.03174842914040066,0.016593641581133602,0.05361400752660575,0.05677761545982984,-0.004589700580357078,0.09376805698361992
NID1,0.022851799605804402,-0.025270366331661652,-0.06692313275941143,-0.04283035344831296,0.010117505598152996,0.06644526996233055,0.043784112980233714,-0.02598594917970715
MST1,-0.019283745445439412,0.07393915058485347,0.09077846049661388,-0.02412756424017237,-0.036418100250140806,0.00402447643718603,0.009485530596576124,0.12851501284810582
DCN,-0.06619469995463009,0.048844769955039044,-0.042190554947580054,-0.008849482816260969,0.10582441987895043,0.043105433884349204,0.017046031607290284,0.04758464900311352
IGFL2,,,,0.007211149576382269,,,,-0.019753359323037414
COL7A1,0.001853576724711023,0.02358933761975352,-0.04299173229904758,0.021901752000197578,-0.0316787989836347,0.11117460410046472,0.03810718187340671,0.07414981004258094
CALR,-0.062405837618478156,-0.04825681850062215,-0.0889041721206261,-0.01998787233562743,0.031022984086202552,0.051270235152467716,0.06588456033830302,0.041122242015778354
PIGA,-0.023758646550207457,0.03533464398207145,-0.061139038737983806,-0.025389304488088318,-0.06227415270127662,0.11003563669699237,0.01143180114265026,0.021505298580362344
CD200,-0.05715675169884666,0.018097763307325397,-0.006304920310328142,0.026355129631446973,0.0025695929084020705,-0.0532609059247158,0.000908990010540094,0.07012683097628537
GRP,-0.015060505310473546,,,-0.031555212403097825,-0.02471516074417567,0.16968330488357078,-0.017821545751975497,0.00547872443469733
CDH1,0.022406051106843405,-0.06590776727699912,,-0.03179842782527454,0.030260548059964597,0.0611171826264297,0.08248965082519942,0.0038538490287874476
LPL,0.011940675300236526,-0.02720422505484497,0.0023391710360607036,0.008503144081761076,-0.004231185465651028,0.09019591766196455,0.11478478270697398,-0.03719269224077181
SEMA5A,-0.022055627846114183,-0.012308706701212046,-0.00868088217189228,0.034107324298358326,0.004312642199847488,0.05829783646087823,0.07373337620288699,-0.056840644067580964
SEMA7A,-0.007682733085687383,0.038045971794252655,0.01657828060167397,0.03496222334024534,0.05490958536754809,0.012555520701519583,0.012288287704059962,-0.017555904879810035
SEMA4G,-0.02452106934278673,-0.02357766975297466,-0.03609959687488999,-0.04258760998485239,-0.0035982267532918897,-0.034168765440960626,0.05869576193667115,0.05541223923195341
SEMA3B,-0.04936013678803249,-0.026478347445199654,-0.04914721249176217,0.026671542767546498,0.044173455450258574,-0.11863991623932198,0.056529357366990746,0.12425440904447754
RPH3A,0.0023504521450256745,-0.03344413072424343,0.020214010489364064,0.00217491539487369,-0.014291983322379923,0.029367199807457476,-0.04247454896791804,0.01519774619692591
JAG2,0.010426261861384048,0.030334807986507464,0.006385962198590065,0.10263167107838386,-0.004556867156605259,0.021514939885183174,0.05677418151498,0.021338524309121917
CGN,-0.02050525016849357,0.03329528050568898,0.034884936407033454,-0.02242639335618213,0.002331087332068287,0.0642367130101813,0.0394265135441838,0.1074119138801081
GDF15,0.0890658242668471,0.004819989400798735,-0.04751126186118293,-0.03357210905938777,0.06767518448739664,0.061015858605978975,0.01329053344903624,0.13378064190130717
SEMA4F,-0.0305069332051044,0.003084704159231642,-0.01848987396897501,0.06326884725711479,-0.0005317104461777269,0.023360101060860755,-0.014246487348444713,0.04112785570728846
NXPH1,-0.0010567307957689617,0.0400908027024423,0.029999917080842518,0.03892338617971221,-0.04181539621957967,0.04710824954183489,0.0463409744998975,-0.042717683009552185
ARF1,-0.02270299021198017,-0.002711012576417072,-0.0016905674579903015,-0.07187766447016516,-0.05334122324186487,0.0016823386843597382,0.07806518297959346,-0.03792367574918005
DSC3,,,,,,,,0.01603212014697908
EBI3,-0.028591672430985534,0.011361321738608716,-0.018856864677721488,0.0168422489690715,0.0648564272539264,0.019982851901795683,-0.026031343882151257,0.1090586916581671
TIMP1,0.00966674254328203,-0.007701343364367714,-0.010462841970709244,0.010919143246782281,0.11269902662264993,0.07836848432084213,0.029190812806614046,-0.004612687606098828
SEMA3C,-0.01400065880296129,0.013303308097672984,0.025118898425952243,-0.009501521054016972,-0.0021291904606909598,-0.054414687802895136,0.07165574414189137,0.07708323368604358
GNRH2,,,,,,,,0.06485689407309064
GAS6,0.05313127269379662,0.0011500196077293167,0.03740020136586059,0.012281293316042325,0.006196169709801092,0.011645914130546633,0.052431012481994416,0.0820856495795044
MEPE,,0.024218644579261893,0.01923536754329775,-0.025984684860897764,-0.03810633337441474,,-0.0005566255023296507,-0.030427902257721497
SERPINE1,0.023890938272970348,-0.0017492654930682167,0.013057044282824046,-0.004156163362725941,0.007987809252264978,0.05773937954649337,0.04996978761712038,-0.008599304772296736
RSPO2,0.062060495370421416,0.015357070063259455,-0.025798615315425936,-0.0405672266995094,-0.046779024179889765,0.000608145598195338,-0.03704638184059508,0.08021828887838679
SHBG,-0.022717205463088162,0.014489437289009035,-0.023554440989731088,-0.02649997836019755,-0.022699250604263588,-0.040967884992045636,0.07679963210810961,0.019837719086902912
LGALS3BP,0.029155558548214187,-0.03213682896821943,0.020844445638818487,0.06651472088298366,0.0472172905395468,0.04813485331618095,0.007715238711190558,0.1341134860963735
LAMB1,0.014394638382130454,-0.01851112300764978,-0.023809243978931666,-0.007992443704905362,-0.043884866964235505,0.11015027589682543,0.10459711041641118,0.010704937062532656
SPTBN2,-0.011578548303422361,0.038394578518052315,-0.016319363214259953,-0.033266086167532835,-0.05400470615974817,0.03474006006718043,0.01802497180437849,0.033626425169375335
COL1A2,-0.06888891635211486,-0.025431788475061907,0.05530490343340447,-0.019376667337946223,0.031417171534999615,0.07960276448087784,0.019456555423168816,-0.03733165007831514
DEFB1,-0.013330754206384908,,0.015762513089263977,0.07552412577484839,,,,0.0533504573865243
SCT,,,,-0.016642876524709173,,,,
WNT11,,-0.024237289816341538,,,,,0.10467801356552019,-0.014920884660028258
LGALS1,-0.021753048670181883,0.022091170098205246,0.051237190361679424,-0.0334991462673639,0.09726571905423778,-0.013527248371107463,0.053173749331625594,-0.022586415351191713
BCAN,-0.04386021816544376,0.008145361528443367,0.011004700365609008,0.033202767666614244,-0.032723995673463374,0.09036473580337395,-0.02028540904687389,-0.0080178877221181
ANOS1,0.014030918322961565,0.0032536215703258464,0.0519134284124044,0.025321036283382205,0.06319274085879273,0.038605415192152694,-0.036194402088827966,0.05664895893461979
EDA,0.019405232494653372,0.0044416116621311084,-0.013518996549994952,-0.01565218125700377,-0.027775247259964345,-0.013339331277508366,0.006510018021434009,0.040660919196425345
FGF22,-0.00016522493919419822,,-0.018531316481517335,,-0.010530063760975887,0.022097181255623263,-0.02735610058844614,-0.0024976370954269233
SHANK1,0.028148151039069737,0.021087902222945036,,-0.012843664585375045,-0.02277134258905053,,0.08440091919884642,-0.028524720287408514
RAET1G,,,,,,,,0.06504655759904374
TGFB1,-0.027718618323533457,-0.02217376871117304,-0.02399900735252475,0.0025233621315969203,0.02065073345372665,0.00027698953377174626,0.02947307142389735,0.06287859495737616
MSTN,0.027302195423149968,0.04725235046268971,-0.04403163666822044,0.0016515935223673586,,0.006158975267663467,0.025296701881452544,0.02084581517451429
WNT4,-0.017428892455650304,,-0.0026232978618653978,-0.0025345829773809597,-0.03507330236245268,0.1284900914813802,0.058215955587685726,0.04481072518835383
TNFSF4,-0.006537468840202261,0.07140742072527008,-0.026376876951309865,0.09480356197778836,0.017739235720376067,0.026287770856895824,-0.01611502888718945,0.09736250112348281
NTN1,0.007836615885198463,-0.006953369096337743,-0.005990248507957766,0.003143298232541929,0.10176987748130077,0.030655504005686972,0.03194541587816512,0.10565555312368388
CXCL12,-0.028504515143710853,0.046620144752499044,0.011167095712069544,-0.020006862803662328,0.021704324260473497,-0.07150769405365284,-0.012982504262144682,0.04799631333717694
GNRH1,-0.02405163503881422,-0.00874018676330215,-0.02337469410084009,-0.009901294399112871,-0.025978654177054916,-0.03471920163454297,-0.01103936940160011,0.0752880978146917
FGF8,,,,,,,0.012466755386345528,
RIMS1,-0.0269243658665923,0.04599419290898484,-0.02580912470564728,-0.05118523650752884,-0.008210335210877828,-0.05503854655203352,-0.035299332413591795,0.06992329267213494
FGF14,0.037696714187120985,0.10241239655812201,-0.011411994249121434,0.026143676318886786,0.013596761905042824,0.032109127923971116,0.008629413542192259,-0.009161415670112406
IGF1,-0.041098159399609244,-0.011157447685509204,-0.03675422629231588,0.012701805977499887,-0.058830797142144106,-0.017984115921562793,0.010254085381488259,0.06358693124256008
TNFSF10,-0.005209547616323191,0.013579139918549676,-0.015791361318328256,0.014631834718909876,0.05556042122185519,0.06604855970532167,0.11286710851097262,0.07239616544519512
GDF5,,,-0.016932377181504574,,0.1393034563250356,0.04873646472289622,-0.011420091003468483,0.008725327908128614
CHAD,,,-0.018087316834097294,,,0.00393167404533595,0.09493290214545508,
RGMA,0.06516119808124266,-0.003031087587157235,-0.015334509484272351,-0.03908590407068846,0.061347884547572645,0.02647985237149786,0.002612766581708087,0.014165419565913127
WNT16,-0.013533363187442861,0.025416656773935318,-0.01112881612296902,-0.028628646912977437,-0.03507330539188046,0.11001221631655107,-0.016248130503713893,-0.017908354783968336
CX3CL1,-0.03299423867431911,0.012955659714699546,0.01904001194256989,0.02935384379116159,-0.07488220762954834,0.10506814329334291,0.047368082958002135,0.0612372216471698
FGF1,0.008850885406589569,0.03427394004410656,0.06035602387238904,-0.03414352070427437,0.06753639122390014,0.016929354419474258,0.023724888210036217,0.008371059955308058
ALOX5AP,0.03814724975864335,0.03043145515532632,0.030692153190046492,0.08488295622630164,0.06996637678652817,0.003031285409006627,0.05966491309030972,0.059976288464352406
IL1RN,0.01565665456261847,-0.035675719396435594,0.0007632842544277661,0.053465840415636075,-0.022161496691327724,,0.033747641802685045,-0.03652156410419232
PCSK9,,,,,,,0.03162743662393068,
NPW,,0.1442506693836216,-0.020221499484528175,-0.023088626576569817,,-0.03561579017419416,0.08798957367001164,0.06372967631224585
CXCL9,-0.021440819708895237,-0.010534624143326704,-0.017747872007722647,0.051613039350526906,-0.02338914106252825,0.021345598988032906,,0.008016753675540748
ANGPTL4,0.0413880980813414,0.00816725780074335,-0.0011796561657356533,-0.07717810032235464,0.017505758165563733,-0.008161590939867883,0.05366996106354302,0.07769755797511542
UCN2,,-0.013929748200653137,,-0.026077750648043026,,,-0.017821545751975497,
OBP2A,,,,,,,,-0.02473400814076119
COL4A3,-0.022355970313851697,-0.029126049515141705,-0.056453155979398754,-0.017341089649546913,,0.003214143330829684,-0.024925453195264832,-0.04000983400738084
NRG3,0.01827576406127514,-0.011347656585007977,0.0006456469782864845,-0.02799602995153939,-0.030258380202417015,0.0062585926628342435,0.03421680032816583,0.027287357676635936
IL23A,0.017902619209060392,0.004117266340269345,0.05687748359637471,,,,,-0.0357055145292569
COLQ,-0.002220841138065305,0.005308624349430584,-0.014265546610206202,0.0071848107545460374,-0.05114756165847918,-0.04588772719963604,0.09392326278725903,0.07231075806312023
SCGB1A1,0.009366667054799667,,,,,,-0.01824754842550035,
TNFSF12,-0.042490771417163335,0.0081039943990859,0.0029294259767622412,-0.00978779286858653,-0.011109975853693528,0.05693646584355202,0.0012018721708734587,0.037090633114153754
DKK2,-0.01611561956601833,0.02615024944832883,-0.012301232292382093,0.004590897823662589,-0.041876624879494416,,-0.021003730134980914,0.03994218686992265
FYN,-0.0704950209541929,-0.0020514833073848595,-0.015268148373988663,0.0029111284851680505,-0.01327648041281347,0.10450716247880498,-0.016240098675374993,0.043322395396199496
ACE,-0.03224297236515145,0.015290962643409456,-0.056398087066707354,0.022303018471726582,0.08389626062340456,0.06850131953964823,0.10348216701344347,-0.0198053101034611
IL18,0.02491117856644093,0.03902322946606458,-0.017654984444435536,0.02387825581812668,-0.012046360632331294,-0.009131645725179757,0.0036825942762018305,0.0678355958295973
PPBP,,,-0.011645030092949126,,,-0.04100489903190622,,
CCL27,,0.0029835418565204164,-0.023464709176164816,-0.021467361880789616,0.047903403774569135,-0.019275860017201468,-0.034116371102568994,0.07255720659901242
SERPING1,-0.0063300617913079485,0.013333597978937255,-0.024732904198186825,0.12368707548654741,0.023412790903965107,0.05075249453252353,-0.023150043579778613,0.13474520230143347
AZGP1,0.04243595386815073,0.012402349408741846,-0.004839898539042152,0.06949806203693133,0.03138444554730816,0.06656060009582959,0.01887478435141374,0.1396688352042192
INHA,-0.02104445241861909,0.0882219104964023,-0.04492733594016586,0.03109695910583985,-0.039572332431366784,0.060859027114376345,0.04161858552756175,0.044813984865388234
SEMA3G,-0.013404924920801793,-0.02626115026106459,-0.02011948648455961,-0.020268526076709415,0.051648683121254535,-0.03285830027480534,0.0916081430101865,-0.03923805302212258
OXT,,,,,,,-0.015280421291406365,
COL6A1,0.016745325989663874,0.0540096929625946,-0.01419033123666445,-0.015907306368229235,-0.008433183109169526,0.05590202791038225,0.07621140230513988,-0.02529241999870428
FGF17,-0.015060505310473546,-0.0261459195653076,-0.020923673536476277,-0.03788579740849609,-0.027585207132093288,,0.08119671183505442,-0.023563923674756567
TNFSF8,-0.013330755578784348,0.04632002489087106,-0.011645027074486508,-0.021349969462139757,,-0.0008016721956784575,-0.016248132648301532,0.04898863602554737
FGF20,0.008855804600857867,-0.04421399546505559,-0.023821986090227617,0.0012888011545631238,0.012780193923818958,0.0010803718733819884,0.012143868625848242,0.15493501480630362
ICAM3,0.016351922544545254,0.014589958248126764,0.05411868902429945,-0.02193317453941057,0.027182258340805874,0.017453226611685566,0.054546084984182744,0.0661535063670448
LAMA4,-0.02565857213833442,-0.014150499143688558,0.0314104021629116,-0.0055156328639468545,-0.018734602364679904,0.048412727455280954,0.04722820196117742,-0.0418852724958969
DLL4,-0.032704321425231976,-0.009958338401142422,-0.04297552699346427,0.03494997944516025,-0.032631301583044274,0.030276137615998955,0.05856461789977217,0.0599933488559225
SEMA3A,0.0544721508781985,-0.017565682976774338,0.015104654632360012,-0.06291865525464004,-0.04237505095402326,0.0451366217128765,0.03445563509717533,0.041875416811374924
RLN2,-0.014316347235260674,-0.017932783408493507,-0.01786165756794678,-0.021747609881115414,-0.030289479725043315,0.09915641094095329,-0.017821543786774103,0.036184496647186426
C5,-0.03968194688482162,0.009710502946609733,0.0023386667271549674,-0.025607429094539988,0.012079710055924857,0.05443329524831012,-0.03710391111359917,0.07891821430223445
COMP,,,,,,0.031206190136474778,,0.11225011755647048
EDN2,,,-0.015315157376204463,-0.026408845687336122,,,,
C1QA,0.06692627766211165,-0.015467221549145876,0.0010712372923285924,0.06386861468488625,0.06804599816417893,0.054671193238736294,0.01468807515413902,0.11342008020900046
UTS2B,-0.01628520377245123,-0.017932783305467603,-0.012772432513227105,-0.01879847009211557,,,,0.05845609579520777
COL9A3,-0.0051357659838732654,-0.03391645266531028,0.052980222201240726,-0.054381467480207,-0.023053173941440238,0.022679735602812334,0.059432326655168385,0.03083189906666283
DLK1,,-0.009470251830671626,-0.010402635960824419,-0.05250895686825815,,,,
HGF,-0.016567677269866948,0.018900521783304657,0.004218522043551075,-0.021639730865123292,0.05552920498231597,0.039571610194323495,0.02163864901863208,0.014187689747921357
P4HB,0.0029568897734957764,0.028189176641991692,0.0010846290755737204,-0.008335470482862572,0.03230809607928699,0.028555444840374963,0.054888497235189085,-0.023764691774661256
ADCYAP1,-0.0037500818184357495,-0.0106498797224586,0.014459895876781887,-0.012280721461076885,0.08897514161116016,-0.006486667374506076,0.04192344763525054,0.1241455978653531
GREM1,-0.000882147319593376,-0.015499546815176547,0.0026559951354330337,-0.0347448310578326,0.020043616334322004,-0.06575174705387256,0.0268578950755159,0.07271682428910826
EGF,-0.0027922005792561906,0.012437481379443676,-0.023733076465138732,-0.020287977424150897,0.062407386410316235,0.05019366782491591,0.047173687722636505,0.001802891973706578
VEGFB,0.028438886465044763,-0.0023449991113173472,0.009080885428471804,-0.04117406236127768,0.020151633988998496,0.045620225097076396,0.0062228397034416235,0.0570043856008396
FARP2,-0.02636900672588841,-0.018080137355275003,0.019289314248906703,0.0228263268882533,0.0023126866505281188,-0.04910368171454211,-0.0009311340765678146,-0.005859547132809874
BMP3,,,,,-0.025668135537430685,,,
IHH,,,,,,,0.0038080781134486267,
LAMA2,-0.0023902565604349557,0.033037636891360196,-0.03698509150714345,-0.03488129547731083,0.06473485045434794,0.067259879119488,0.017356501858732273,0.032341616335670384
SERPINC1,,,,-0.02011266480474719,,,-0.017385732914860907,
NRG1,0.015920990883876433,0.03711147159325448,-0.023554437346154755,0.031681134887873316,-0.05951647083714161,,0.01638040351519306,0.09937486225296577
SPINK1,,0.006634143205336109,0.035047629393044476,,,,-0.021370564354682247,-0.016183062551266773
EFEMP2,-0.0068578436936962885,0.04680183580898907,0.032986057408292885,0.002363287427955416,0.06764731019221805,0.09175285031240554,0.054251088405845305,0.05182685933489503
SELPLG,-0.02844120822520154,0.106439034342584,-0.029566100105273576,0.04274506435352812,0.053365616209956425,0.027241713406730112,0.019738560769173366,0.13937929612640507
GDF6,,-0.020089224970814584,,,,,-0.013553072944471065,
HLA-E,0.04510906997869725,-0.013748874476694787,0.010724740282234928,0.049737607542319616,0.07416031847930764,-0.01958489940706309,-0.0040552424807661774,0.055873721242431694
PTN,-0.01871886613757936,0.04045099651846998,0.001993625973319003,-0.020065083820327144,0.005898183661781359,0.08611817266928935,0.08299465664952001,-0.030849782012608008
CD274,-0.039442564009903563,0.028714647515252028,0.07475903125596277,0.0514963691990076,-0.04289138285398302,0.03514424168097691,-0.01922826348590146,0.04539737952466634
CD14,-0.024991218502502723,-0.03266230064544939,-0.03352580823077236,-0.043171484268007335,0.04098639857838969,0.05789194081506629,0.06290716489917117,0.10283375235122685
SFTPD,-0.022717207038718358,,0.014672690801029006,-0.018307385163868376,,0.01412408439855807,-0.03165557504932678,0.1739111624708013
