,UKF248,UKF251,UKF259,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HMGB1,-0.02842463670262261,-0.032537301605448446,-0.04239598446930112,0.06128741432768606,-0.03689661872628981,0.10210184596790135,0.02103201008993641,-0.08828291122372844,-0.03153363791278565,-0.0470821398211055,-0.08737783523583832,0.026950706965646533,-0.01263945019539293,-0.0037241549169517323,-0.03523255438941714,0.025002662804888807
ITGB3BP,0.050254861312142726,-0.03701747221305889,0.002740134442009426,0.05990429037178694,-0.03354151831018598,0.07445841035882668,0.03569558837562575,-0.00703979071831166,0.053104677028440815,0.07885003654613035,0.008010076274457661,-0.008019858106040362,-0.03649207868103028,-0.034187947545728126,0.0001331228031074433,0.028352630802211058
AANAT,-0.013216238331884386,,-0.02179518661134791,0.073143052127396,-0.014262696857091398,,,-0.057127286324109676,,-0.029761202317797598,0.09879304581669794,-0.030046812828173626,-0.029712904793176988,,-0.030582992086558722,0.0660809462488033
RELN,-0.05670479793354335,0.005276183648427675,-0.005736809586948682,-0.021389236982261643,0.06486141364191321,,,,-0.0872602054698217,,,,-0.023145925111067778,-0.015749923355670967,,0.016446707374233777
IL15,0.032661278168565185,-0.019960595898342065,-0.04294255370709125,0.06303282884359664,-0.04045520450461807,-0.01566428079881584,0.010440119951833074,-0.04969439099335579,0.07238981776867853,-0.03543136577487885,0.046517688366099846,-0.036471614584570954,-0.007927907311228955,0.09681251568041296,0.04468246179835406,-0.012793542865330227
UTS2,,,,0.11267264404418245,,,0.13743302520257672,0.05027891406096661,,,-0.026202391257277437,,,,,
BSG,0.010311153165029122,0.008681755340343999,0.006447150672471288,-0.0022930348899043726,-0.04486689319107205,-0.0359968788471896,0.03503032483458303,0.15256955846082493,0.06224831575998365,0.008859620729258744,0.022348383024464392,0.015244926293852868,0.02770584725309847,-0.06499717734104876,0.010930628546386958,0.030583660815324373
ADAMTS3,-0.038406197143101346,-0.0018319498312355648,0.05669093992338802,0.15493698217801466,-0.0156987865585933,0.07192486799301218,0.034846572579018596,0.05517698088812108,,-0.03563600995957514,0.08580621030730375,0.08839759892958601,-0.046038190537336925,-0.06887182074106839,0.09922815410590183,0.05574219324074212
CD34,0.1160630470998593,0.002471174949201009,-0.018054216628910193,0.17716550987154833,-0.010119190459081464,0.07929474724115665,0.07248237528529718,-0.0991237256808289,0.11151172623575786,0.044043714297157,0.1237712630777234,0.06452092177544404,0.058315716792203945,0.03462349180941837,0.11926386828553114,0.03895214794149534
CCL23,,,,0.1363711439415643,,,0.10879415149805667,,,,,,,,,
PLAT,0.11527204323373626,-0.06288429353802322,-0.04828873543207718,0.1187804999277045,-0.06725878903557753,0.019014538959334838,0.08298209792305154,-0.10706250043891323,-0.040519036995755355,-0.02301713385620475,0.07197560937419262,0.06215171993190533,0.059301743267794686,-0.004277400196891673,0.061148066611462285,0.062357341081231824
NTF3,,,,,,0.026738025606468235,,,,,0.09240832200483008,-0.024918731939901653,,-0.0037043161340268157,,
LTA,,-0.011522183079867587,0.014805691317806978,,0.025643729561663397,,,,,,,,,,-0.0006994741755495702,
CKLF,-0.0007017806232885937,-0.024248129874267624,-0.057951180927774924,0.115737189991892,0.04658018723311628,0.09009498675906268,0.1286325013859448,0.06727244766039392,-0.08067713564858356,-0.003016759586254606,0.06721193760175213,0.1171815160047771,0.007600211265238015,0.01988652931689557,-0.0015241557855083258,-0.0061182359264903355
APELA,,,,,,-0.03247960332366356,,,,,,,,,,
CD24,-0.0044937301564495,0.07339904952800401,0.0075633821506680765,0.01814537831680743,0.0634284526692714,0.07105021987290688,0.10683432803172727,-0.1553694936711992,0.10438231052934861,0.15094588809144588,0.05988858085195341,-0.00892608713923529,-0.007854663756289258,-0.005960088125429731,-0.028655611333550778,-0.03827105684183024
HSP90AA1,-0.030844118638480477,-0.04328368954865623,-0.04614313466241781,-0.14381555399006418,0.000690303323948304,-0.03088703857381031,-0.09856901058967191,0.008362813264043258,0.055475072396286296,-0.12974774532927164,-0.12107408448132248,-0.09896318302674793,-0.0029948279517904197,-0.014279727572114247,-0.06396693692063483,0.0010484464342277293
BMP4,0.10201718779211606,-0.012214189495097378,-0.022534978072603313,-0.02406556688567407,0.029587955600030063,-0.014962939506429563,0.12164690565570031,-0.04317566070853671,0.05590226378989131,-0.02278064015036461,0.164724306907928,0.013025329839533644,0.003640418056008034,0.007274549814946711,0.0284351231973962,-0.016936576448437646
SCGB3A1,-0.018103810377084684,,,,,0.06434721333756632,0.08595828396670335,-0.0472589624085115,-0.046850286065752915,,-0.02825310993997907,0.04811331771628425,,-0.02707827446286788,0.034440879507140275,-0.023424216682509314
IGFBP4,0.1465366120527796,0.01378061614494631,-0.027068099527146224,0.1720064358485598,-0.0008538840634881706,0.05037854071024923,0.1164570914065087,-0.02602198769645039,0.10678687046962147,0.04115292942796201,0.028391094503930864,0.05803371760743893,0.047672596455134414,0.03583889219961145,0.1256514149517481,0.08151685279910478
RSPO4,,-0.01862692490252083,0.022864008491626047,,-0.01597634328051764,,,,0.02485468668439262,,,,,-0.018236065462725184,-0.04632512868735735,-0.028419586976771428
LEFTY2,0.13162525397057828,-0.011663693018782869,0.0036737230023716353,0.17831896986939366,-0.011442187199498945,-0.010522532023198342,0.020934859384458736,-0.0642768967329378,,-0.03803229430522116,0.227624816770198,0.06997565723725566,0.004949196469322306,-0.024799844248165597,0.011441170874738634,0.08556635203284578
PF4,0.01764981012774726,-0.01048099153961207,0.011600322461693518,,,,,,,,,-0.0204647302954227,,,0.08181413977221952,0.021984804649668527
ANGPTL2,0.11698962761413007,0.012436936529550658,0.042695551744290176,0.15208471585795844,0.04546522221915874,-0.05275185224462468,0.04073884607275511,0.0017756928522091938,-0.05166167554795931,0.06095339615007062,0.10270072866126441,0.09171284203495228,0.016246933858391727,0.0431198977390696,0.10076111697089378,0.069493710118374
LRIG2,-0.04239405142785769,0.01719440277180662,0.05798906346429413,0.05628926862410082,-0.02616169089864858,0.005273114640997977,0.02268559044886462,-0.06088129009745186,-0.025194377654611806,-0.057368008911643995,0.09235949807164996,0.058562502738965745,-0.03039050524283077,0.04574957001633398,0.03425992243637708,0.03523376012165617
ICOSLG,0.009268536130179271,0.009943348212764519,0.009866771994910577,0.08012096523425297,-0.017036838061786033,-0.029349792479515163,0.015361936860278735,1.0680140391124548e-06,-0.05612951504393332,-0.07767905943078386,0.03556213325848383,-0.007104162873255972,-0.09703269559993678,-0.009390595553093559,0.01380933189432298,0.06814802716719406
WIF1,-0.03379119681359161,,,-0.07495284123698712,-0.012328565698979846,,,,,,,,,-0.016952189227663117,,-0.04085152488006147
NPPC,-0.04995767777771986,,0.07945831575542563,-0.030005477876363023,-0.024049114440259926,,-0.03872756896215224,-0.03850578187690908,-0.013504502478662908,0.0659548042381287,0.08079406317363878,0.0043704885237717175,-0.028188881219305004,0.029224721556379084,,-0.010003584218420876
LYZ,0.09805165443773045,0.0014165569066565626,-0.007937038723847777,0.1512904042130403,-0.049413728163531755,0.05124745149537814,0.08130113686335882,-0.08327185765149393,0.051223154673717394,0.01886050015624221,-0.025868671222816327,0.03338887560762187,0.0710834907332524,0.036822521980320114,0.05311691422796011,-0.005559185704033881
EREG,,,,,,-0.030069900438914905,,,,,-0.05286845813661238,-0.020656743202654548,,-0.022713326995173196,-0.0011462150657781348,0.07082557026149215
SPTAN1,0.0009036995969452919,0.037436508385426864,0.003669767084531506,-0.05486207432146676,0.004607894388545495,0.014752343442999942,-0.0008550460374284397,-0.03925703704361793,0.12476952228402201,-0.014675972917593464,0.054896043635581024,0.040087010735175656,-0.03616608595147,0.01724025640976202,0.026755423986820258,0.017808912130824774
PTH2,,,,,,,,,,,,,,-0.02900141928398817,,
LIPC,-0.022991407919685656,-0.01577445241923811,-0.033727206681599196,0.019886164253053194,0.07759847905608089,-0.037598547737996015,-0.04106662257081181,-0.04256555124108463,-0.044188683331711054,-0.035066261731398665,,,-0.034600429742522094,,0.09343422826730477,0.00952305827967038
COL8A1,0.09745326678297815,0.026420101554135076,-0.021490081307793795,0.07046323213490222,-0.06232621127099031,-0.08756259201511736,0.10086888731430721,0.013572040997225806,0.05057871461872519,0.066721455897114,0.05160512374091894,0.03817671521411333,-0.02268250205517907,-0.0037095937271316966,-0.02532784830571636,-0.11477737885830064
GSTM2,-0.023242281613294943,-0.0229665594981145,-0.0353021633185246,0.03673577275368601,-0.03798444192137822,0.13209048851883073,0.0768231129450438,-0.002019064736633805,0.01798864121064513,0.02840124224953458,-0.012865373784845686,-0.007542917672465814,-0.04980701867770022,0.01005869626037639,-0.009621071909031303,-0.04182598185981997
IL4,,,,,,,,-0.04068860461099057,,,,,,,,
SPX,0.0010967182930780152,-0.015976411201631163,0.05842655327618427,-0.0480532771425292,0.04369743213448702,,-0.05134082166567186,,,0.029419544911017843,0.055278855914223865,-0.025409578434678837,-0.006636681849846152,0.027930971686442815,0.014561587539176917,-0.04776000714256094
MFGE8,0.11036779091329858,-0.009363327254268056,-0.004986310014689683,0.04881648948634117,0.019016163521936875,-0.04693854015528039,0.005651050553437206,0.027114954327289238,0.0368080435162626,0.04057100466859109,0.025898862534102687,0.0349583486511539,0.07107601766816887,-0.006270130441485049,0.08213555398918906,0.09126276446664261
TGFA,0.004708611971133931,-0.001901451231815292,0.01912498005701185,0.01105410249267707,-0.04308222714775406,0.14743520347481462,0.011297446094229804,-0.056393100490453325,-0.0856085674053136,0.07356395104301487,0.022279270223703643,-0.02069524622990612,-0.01398957568838624,0.025721716470080088,0.06352735227498123,0.01713285302135494
SLIT2,0.09247161682664616,-0.0015505519881651502,-0.028836035611461548,-0.057552276584242154,-0.03333218733527492,-0.02625834787342258,0.0947572143924136,0.054468918457496955,-0.005022984481395642,0.028828119222348594,0.06108641431422307,-0.001302664876610331,0.082536754074678,0.016302281332641947,0.05855922541216381,0.0149493813789508
PLTP,0.01725679211411146,-0.02731928752281257,-0.04907226381372812,0.13647080971035053,0.008793384507680703,0.05736947121829935,-0.01411645763337832,0.00819726989379995,0.12236735997701684,0.06905147221911227,-0.040730774893675784,0.06769034556494095,-0.04664166327297057,0.010507064861306079,0.029949944604685117,0.07016587984431699
APOD,-0.009049864376145866,-0.01083607935222293,-0.03615370530334714,-0.003715142636054401,0.041173865824890375,0.032821108563764495,-0.0624799879890154,0.06230497976107278,0.03596943399983654,-0.1684465747040914,0.10314577532863155,0.07257486292543827,-0.00855247156786973,0.015848619497099738,-0.06511256712027501,0.05750439991575501
B2M,0.1501739740989511,0.06543708302628869,-0.036824131190997846,0.1773443704088226,0.04930251553388353,0.1708275210049073,0.11139449154724855,-0.0016071388183868753,0.019625635586047463,-0.02898660427972861,0.03689103910215807,0.1277947573542891,0.05951862428928332,0.042142408784415934,0.08165542942492815,0.10396515011891275
OMG,-0.09002014673447534,-0.010350214775868024,0.04618246188715784,-0.08888072736489676,0.03811696984721385,-0.019043433163744097,-0.055162215875883804,0.0523654596130814,0.02871841726047317,-0.1478082445210334,0.1103851474831762,0.018465279020269253,0.05203243409796775,0.035070554023066504,0.02359367722982539,0.01562937272782047
CXCL3,0.028360885995029807,0.008930648578228709,-0.018909431358986494,-0.022740557190134722,-0.0240721002095365,0.1416934859443334,0.032319506459951214,-0.006130788942959384,,,-0.0076150858653752755,-0.026452296826506617,-0.02092384186438454,0.030167637323168416,0.00674574716718983,-0.006601451218242044
CXCL10,0.013159699679497745,0.0400532174457119,0.01815976104960808,0.1345611907676881,0.00742383211280818,0.09585925782049504,0.004266252140643148,0.029755396876672578,-0.022368824994818085,-0.019497970583987733,0.10183664115467077,-0.027449135979613258,0.205164213626024,0.0499755202213812,0.0830518226440923,-0.012293984722848504
RSPO3,-0.024591726126141383,,0.004631108308688013,-0.02844063994371073,0.03318190460056885,,,,,,0.029179081305802268,0.027018468130179014,,0.06352004762024434,-0.02933320746400066,-0.019362754729643508
CORT,-0.05368427087762902,-0.018718387185226663,0.019221891381491052,-0.018298835268766703,0.010941404173057714,,,,,,0.017249608046909032,-0.0214153001116506,,0.020247873953504858,,
NCAN,0.02349559200517803,0.022408512839328043,0.007875731316848536,0.011153471714845905,-0.0667896968184208,,-0.11711265284833136,-0.06853070073527705,-0.09617624852957053,-0.06800284508229017,0.1255284583553877,0.05390675660190073,0.04105058591172365,0.010786283502480926,0.0428609446783129,-0.05639387310918931
PRG4,-0.02722597147280514,,0.005984897343546181,0.08546245048532222,-0.007074754070815584,,,,,,0.005653851492900927,0.05747818409590834,,0.05674189560420061,-0.027745407639477155,0.01770260497997522
ZG16B,0.056942905297207635,-0.012612169856732235,-0.024966039139986046,-0.012102351397836223,-0.010914867209253486,-0.0220915835835893,,,,-0.03308449318462959,,,,,0.046255277604200506,-0.01899234127061585
TGM2,0.08157993065539626,-0.02209961557560975,-0.009348681925109492,0.1180916344179325,-0.03071676450606419,0.03601378405399501,0.1223933818894447,-0.017627474869536384,0.11657246789099271,-0.016217198433302098,-0.004485145186919392,0.07808182132416489,0.08418711177911407,0.019731767878250383,0.07398236892669302,0.06381540167657722
VEGFC,-0.01333324466549539,-0.016194511784710396,-0.02222543533676459,0.01513987855676329,0.008158145015015503,-0.010000338699879423,-0.021155157455127784,-0.046123383665757724,0.14153840046402108,-0.02552512874005444,0.004915069240827354,0.07557375575378397,-0.027598892205313457,0.051340740034907,0.04929268746762145,0.00397407542496591
WNT6,0.07606813794821175,-0.011663693324890697,0.05913776771835134,-0.02422757922363414,-0.02429064766674498,-0.037932853977559126,,-0.051595917210673824,,-0.03146335690282439,0.1466618529784066,-0.008870699461605484,,-0.024202234976921297,0.047819353273309745,0.08096654869550005
NRG4,-0.01667424660486042,,0.0203198668216555,-0.030687346428754456,-0.007320652797415846,,,,-0.04573877885013831,,,,-0.022161511802670328,0.006942049745580187,-0.029333210751553377,-0.029512669086972268
PMCH,-0.019217966552138657,,0.0072375523047993355,,0.051629579474476724,,,,,,0.013526920528224115,-0.030046811762653097,,-0.013864959317019249,0.04835216523738768,0.0572717657568615
COL9A1,0.061470143000838265,0.03944493268780621,-0.006038965475656931,0.00764273250119979,-0.02925326967166988,,0.1289512411683167,0.01606739447870084,0.029922510391298812,-0.055029549934278325,0.0987521236726639,0.0752974739365031,0.011601424215296311,0.053360520615466596,0.03982247605808909,0.06681363873391673
GDF11,-0.0004739056761574933,-0.007797602959440965,0.02496040316943689,0.09968681236187893,0.021126580766723947,0.06248213667151652,0.013322674628802744,-0.01648507124831483,0.0358477497111815,-0.01654388872150183,-0.03557696483266748,0.03272996111025377,0.06607472460297169,0.018330273355125052,0.07475962188162907,0.015420561019065632
RAET1E,,,,,,,,,,,,,,,-0.03217832377636968,
IL24,,,,,,-0.02139173092885063,,,,,-0.026579663821175773,-0.02013843057551363,,,,-0.03299418224988276
SORBS1,0.03598806437948199,-0.01706640303030633,-0.03637542161124497,0.030505862192321705,0.05388195720468448,0.011051635479213345,-0.08339372682030852,0.0167876151899742,0.044583858718256084,0.009352501322341588,0.024652002249845133,0.01204575914832476,0.01999037198350857,0.00805193194937187,-0.013845614890088603,-0.04149504291797718
DLL1,0.04156317506577287,-0.011781284098422527,-0.019520014272354617,0.04666069751029901,0.039597954943073256,0.014059479386530791,0.08818450898596002,0.01597899496330433,-0.030366570722867824,0.015942090853989743,0.10825647074884508,0.0384655231663042,0.032646052842570564,0.07842687830925675,0.09845065279458623,0.19336364799081196
TLN1,0.06993101419706681,0.046907878064609436,0.003389465526197144,0.09542403008748984,-0.052516262686439774,-0.0015071473692495358,-0.018834434838500114,-0.0289778894264797,0.1367604995090198,0.04804647403665516,0.01696224855843102,0.014699971894117212,0.04961122750674443,0.05244120649427033,0.03055014701145356,0.037621829171114826
COL2A1,0.06551853927678764,,,-0.022740564928998366,,,,,,,0.03468048148700846,-0.035077767189257536,,-0.029208770492396143,-0.022548750563091587,-0.02658933077007219
SHH,,,-0.022353364869847826,-0.017876847157329286,-0.05220945798969049,,0.10678696855191924,0.07803913253091845,,,0.0015878659569410858,-0.024737263869337833,0.01604743756698847,-0.0048591070326435715,0.0399811783995814,0.10146378663281297
PON2,0.022263877716706033,-0.030691105722757597,-0.05956812777224309,0.09309957042161984,-0.016648676550231875,0.129982432671284,0.06607295427057092,-0.039540651289593505,0.02614064690255998,-0.11579343726117634,0.05745174518602275,0.06012785454768987,-0.04394522125240453,0.05512820949284467,-0.014757676550053046,-0.05193094346925727
ICAM5,0.0038298265711808016,-0.015013792785244342,0.008786277369485958,-0.044437286144581145,0.01242446337005792,-0.020249901698856418,,,,,0.01792783472918662,-0.03270270069634969,,-0.027235054621014387,-0.0017561294582349048,-0.012575666630156771
HPX,0.059495693928729554,,0.025986642499724977,0.04982498808335381,-0.021419750417936444,0.009407092278515099,0.09660241388822016,-0.03966589106243261,-0.05950185970429598,0.14431808615726868,0.0266994615373057,-0.009303018402928648,0.0748858853071036,-0.03837883917642149,-0.003990669262630943,-0.035193286663656766
SFRP2,-0.024069064141903098,,-0.0019082030098633224,0.04649789390548424,0.042977809202012274,-0.02111174888355089,-0.011624287296977452,0.0684066990550019,,0.031759119176014414,0.07868455528282756,0.0917356919251004,0.03366344586471779,0.014261167357616851,-0.004504429989990773,0.0700606482324168
CFC1,,,,,0.06773754433850275,,,,,,,,,,,-0.026114068543875966
CD70,0.08368428997818378,,-0.016081993483168563,,0.008415056394979954,0.06364081729406335,,,-0.049639854652583366,,0.009461695085992039,0.02987381945217057,,0.09621182865125326,-0.02582286648764378,-0.01278654364679086
HP,0.014131878244858937,,0.009449121350089438,0.10232595521118334,-0.03539001358614683,,0.04861519146471017,-0.04445710506610816,0.009927388002757801,0.005879249865254643,0.02012576048120463,0.0980420803488544,0.07666781480240503,0.03739088227260792,-0.03332609485246167,0.010435224696785431
