,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TG,-0.03466933736199449,0.052785494413258104,0.042214694061636394,0.04503763922891355,0.03203748742873909,-0.023069324359804223,-0.027094550482880314,0.029750688101922444,0.05889341780251783,,0.08395704708853755,0.05059377685712761,-0.003041070415540419,-0.06280978861749283,0.09640088272981753,0.052188558797737844,,0.015527003477543055,0.05922229659007565,0.08839266398271947,
ADA,-0.02721310181099959,-0.0036288816639476794,0.05465727421473803,-0.00140821685283339,0.08238405607597983,-0.0068736014289680365,-0.020531317998116815,-0.016411362811759842,-0.04673161246688046,-0.1665023151157819,0.10727286806351116,-0.054484949001619445,0.056141414384980326,0.11368597335363449,0.052651851694863964,0.054820744967583865,-0.019233138821986462,0.013544587182706238,0.1579430456666244,0.15968379169065763,0.057282559730842814
LAMC3,0.05941218615772529,0.05787206164739338,0.007354661136213905,0.01943483203898675,0.0725460271820504,0.032091030972486445,-0.032892102660078595,-0.05236549194537925,-0.002580252213541905,-0.1253758274028657,0.09288214362743766,0.0573497845228125,-0.03735815579058603,0.056738699885697325,0.03126004051078849,0.08408532049276819,0.08872807553929739,0.031447563770442485,0.162703715346794,0.012673920477828834,-0.04833582771125597
CCL7,,-0.01995039118844474,,-0.029539045318093007,-0.04918290938347532,,,,,,,,,,0.034149131066315265,,,,0.010487506645184948,-0.030768761010203288,
NGF,-0.02505645103803483,0.04000390270419605,,-0.026900610120388104,0.008345723749091935,-0.041375176892029734,,,,0.1672868986429624,0.07173435137808162,,0.0523888604227138,-0.06646050512086019,0.0287470483814744,0.01736007390584455,,-0.016968340367263992,0.07965471633648916,-0.02239743188861481,
TNFSF15,-0.030997957064488883,,,0.004599299946824515,-0.0164760375677158,0.027764259098696686,,,,,0.05488663353484002,,0.09490485110324835,0.012440793723328975,0.05597317995565081,,,-0.02705665237344338,0.03992046979727112,-0.00016044143158438888,
HMGB1,0.06321642034370521,0.009990713900486841,0.05141117160279675,0.03560696994649758,-0.00700529516291872,0.09126861658753942,0.019401725980268465,0.028074379100123198,0.03648189150210095,-0.11078909444641455,0.12620970138856197,0.051461923801593014,0.01377573337757865,-0.0003810778168427698,-0.06758495839714887,-0.06014311489258578,0.007884950451274015,0.04754826848580508,-0.11387917997793824,0.00036808938318625225,0.0011639026597331328
ITGB3BP,-0.07529781734358926,0.016896865543171796,0.020969324913183485,-0.04256098676640858,-0.01013803195103792,0.025536965996983498,0.07033835889237253,-0.06063870206352823,0.010966724332141384,-0.054581151686383826,0.08066869914202694,-0.03444227734032407,0.08692000814522231,-0.010916433466374723,0.03957848219052326,-0.005884872097541055,0.036471595371987,0.04380509264549357,0.08593229712217423,-0.07469801399602916,0.0741003145934635
AANAT,-0.044909726568780985,0.03107624876522492,,-0.029929425339115873,0.03439127493889921,,-0.0003189077501195353,0.006661453016375889,-0.009169601210390987,-0.02318049856857715,,-0.02938352099535888,,-0.04658039106578601,-0.022466667958484187,0.12045719262433051,0.05003348925711917,,0.03201722041581567,-0.016027917330017863,
RELN,0.056536686621828966,0.011197467438296334,0.030212915180767085,0.048847015766578246,0.02550152410829311,-0.009540915373026431,0.015447144465656884,0.03333842165690619,0.0025571487524253347,0.06745256744806283,,0.021742197485753897,0.0076783258598868255,,,,0.03364949785523812,0.010847974375446656,,0.08428105382163156,0.0879436470772713
IL15,-0.015145450164023693,0.02312448248058471,0.021126798062752968,0.01830426844808623,-0.027474209465391853,-0.000872590151420224,0.06305597319969412,0.05596698367467397,0.04276868223547554,0.02463978182936319,0.04340807380177856,0.021025843565025005,0.02945875028819777,-0.03899428451798765,0.05386415207040524,0.07060075901737642,-0.06930737083546339,-0.03437377151622619,0.06264014153594617,0.021155837610684333,
UTS2,,,,,,,-0.0041744503952297635,,,,,,,,0.04678123307451818,,,,,,
BSG,-0.11754310231124505,0.10156309962954682,-0.0035503990878487535,-0.04920584694292469,-0.03337632540147297,-0.033402926706404636,-0.008519558664058161,-0.111596125945986,0.014913399202778309,0.176076858497725,0.00030412738670171927,-0.10133959851020417,0.06780389472520686,0.06920384992200532,0.043063637819639754,-0.07089926393638797,-0.01854067617685978,-0.09067397964583891,0.005493514860661419,-0.0926220155268117,0.0696841346138845
ADAMTS3,0.020019473325134846,0.04190295686047797,0.041223168460854165,-0.028037850762261594,0.001957813737466922,0.015060479622884588,0.027310426636607994,-0.0036773163489580716,0.03916601437799027,0.06727198895331192,0.024713963619156853,0.01950552024469468,,0.06423156511795296,0.08329328166221726,0.0958929659663827,0.04002476434262837,0.06840684638635959,0.05176139368336047,0.017059870323890263,
CD34,0.12633132902922295,0.028028730899740468,0.036888184062017174,0.024988292218607648,0.10689020262756306,0.07675641624841349,0.005549902818505136,0.009829019360490715,-0.02402377316759619,0.0006189644903089589,0.07113611881514362,0.036541245158529745,-0.05239367548627406,0.08159567064952696,0.050567529885320185,0.05330497142618866,0.02385463882078549,-0.025403881639885207,0.1672799550707578,0.0644844615390284,0.000874408504735362
CCL23,,,,,,,0.07655073854962204,,,,,,,,,,,,,,
PLAT,-0.03370720980162278,0.039280809063270576,-0.045597448503152664,0.05497104752195878,-0.02284085138097743,0.08725266916712492,0.01510111714537837,-0.07718609156872405,0.021581783449653096,-0.07056323447633149,0.006921738862823381,-0.012007176788671286,0.031037101969054477,0.07261112570893329,0.13124165720717054,0.16780084756636152,0.011955440601995044,0.05805042561125874,0.04227061770531583,-0.0570226899853552,0.03929688705630189
NTF3,,,,,,,,,-0.004248859500868435,,0.010753293842484815,,,,0.11009185484191189,0.2057318333047683,,0.011615255383238467,,,
LTA,,,0.03549050557115612,-0.014885243714727214,,,,-0.014143711427770381,,,,0.021254495653119727,,,,,,,0.03678703564516951,,
CKLF,-0.0376653109812424,0.019429626657849197,0.06294255000511331,0.009130795475184623,-0.018812645516748723,0.026252997430963595,0.03885755717575712,0.028754345179484084,0.04272139043091179,-0.10254486325808226,0.0697003512286948,-0.09011746603915634,-0.018531017339826074,0.08865086297248564,0.0888295293827745,0.15915734417166247,0.011890491053044495,0.0014936276467405127,0.017053037574425018,-0.023216464864698038,0.1005114532864218
APELA,,,,,,,,,,,-0.0012879960151263939,,,,,,,,,,
CD24,-0.08550247692907786,0.013727261952207281,0.06605397926159827,-0.03746357419225916,0.07170839895681676,0.015973353929057073,0.016432240203316913,0.07296308325660719,0.07880553372276057,-0.009994621111292692,0.0806418691482198,0.05977907914373297,-0.025372174179904082,0.05694628113635624,0.129509330134209,0.1357410049759236,0.01942358798037711,0.145930067757159,0.015092036195200855,0.09326243379219917,0.0021270211130525567
HSP90AA1,0.0947303703833117,-0.09065120197033134,-0.007579797555770305,0.011610762410573341,0.09153998002418062,-0.06801251456328829,-0.016866561148540456,0.01553571370301458,0.03427061786715531,0.30974945263560244,-0.07023239789551086,0.10585101711889085,-0.09091036028785345,-0.05423717972063765,-0.17434019709053386,-0.2749920654471514,0.029201022184934793,0.06955547724058704,-0.12610464619847186,0.15304769972882598,0.11231363292941197
BMP4,0.03523697664627128,0.009312010660668791,-0.03668925640934931,-0.027164585559791548,-0.0026688845721629167,0.0390924116304988,0.010217512229549057,-0.03181389186329039,-0.0005421017419295525,0.027322802113131706,-0.024233501002919957,-0.02322140026730227,0.09280934588129167,0.018458055650337386,0.028467654526150278,0.04702597733992767,0.02594635420446779,0.04337170485234738,0.13752142243943316,0.023262231264492936,
SCGB3A1,,-0.01995038919343228,,,-0.03907500084086537,-0.0034428895285003145,,,-0.025522381158976367,-0.026736491771580845,0.01633307388243336,-0.01901598821705467,-0.007901083864608133,,0.06531707315349254,-0.033693468652302626,,0.02135571264699477,0.008179783719818442,0.044339968817007226,
IGFBP4,-0.01372947461872562,-0.004934963417114485,-0.07782491628955024,-0.03767007044086012,0.007962855425575574,0.05662017801833641,-0.032967112014953406,-0.05480584143354913,-0.021547758207847337,-0.0757029061976384,0.06461116146894903,-0.03351513294090646,0.05090922461898436,0.03775530648364812,-0.0024342839588275818,-0.08435346230457605,-0.032689055174538045,0.009690890504429197,0.15792026349607005,-0.003551550293484457,0.09683733001621748
RSPO4,-0.030609023824907846,,0.0873536548857797,-0.014594656058972595,-0.0008381067621882471,,,-0.0070109530010484845,0.031602234617694874,,,-0.0021398821788156403,0.04886163281074783,,,,,0.010520559361052421,0.05316813056995615,-0.07269662150957204,
LEFTY2,-0.040031438805434416,-0.0750123674515945,0.023214915512134338,-0.005561803370235431,-0.01356449213551847,0.12646963630836824,-0.0070531535771698696,0.01692107769910786,-0.038179754722586744,0.003154810191407533,0.07252467299680275,0.008583156552739467,,0.11578299563491543,-0.030994064264458856,0.01677067570325743,-0.018299301333401626,-0.003436889671184851,0.06202047046142954,0.007815887228391053,
PF4,,-0.020695326282281885,0.038134554052468246,0.018462608477580068,,,,,,,,,,,,-0.040342668114383855,,,0.0068026856491069975,0.0046674876625721505,
ANGPTL2,-0.041638715122311175,-0.015241818029003498,-0.04341056688500399,0.035033178593092504,0.047848339258462526,0.07862602224108782,-0.02167022096692096,0.05294998862874118,0.033190194186976496,-0.16141936026016626,-0.005008541091446435,-0.10954390169902915,0.02734110976144628,0.05079042491326235,0.09859756428783514,0.13680771957651813,-0.014788316034309768,-0.0674760111672476,0.13650095338270585,-0.04788631209562234,-0.056252142012003244
LRIG2,-0.05332837397838509,-0.00040176885435367217,0.0057569195613039244,0.012494637909587717,-0.010449281345154068,0.0377833880999815,-0.0475177008123336,-0.023109299894385517,-0.022540892884637866,0.09720348457284286,0.021203646064565873,-0.02964201632692029,-0.04043410842156795,0.019637815799460674,0.07309865883309517,0.08690055457380272,0.14636385312622313,-0.05011161896548869,0.03092903811381536,0.08348440488532226,-0.01177145449874362
ICOSLG,-0.03485440178492653,0.10036348048777582,-0.02951012901136441,-0.018508165511979285,-0.0017567066442203752,0.0436833393930743,0.032948847568731156,-0.0005288592273301807,0.036391366408028904,-0.13070028725902497,0.018899150660728233,-0.017924831303300984,0.09025901207511179,0.0027857624163061738,0.12239127322312437,0.09796339654856964,0.04189301012997949,0.005654017113776938,0.10835132371699144,0.036606702146321723,-0.037952117508000344
WIF1,0.18396653130799798,-0.00010971715221014678,,,0.053791748173984646,-0.05029684959156653,-0.003951475003185666,0.009498631697667301,0.00811663947369347,0.015459447378965261,,0.06152313150258499,,,,,,0.011353372531569391,,0.011449061070563878,0.03197961605455203
NPPC,0.10954594151183625,0.021900793310877915,,0.08029644384961661,0.010664070770308455,0.0192483976669693,-0.06270511178469776,0.02615233573756374,-0.04839026342144125,-0.004399118782183172,,-0.028207474328089895,0.07139796389407832,0.07546804019625988,-0.011232629266139865,0.047107706327906916,0.014525503158268045,0.027050535645303502,,0.09763022723351232,0.06977227554611129
LYZ,-0.008051966510519268,0.0273656568944145,0.01636000762796891,0.01416299855755606,0.022393394078311545,-0.01824529880847629,0.06097173108294694,0.02016090922202858,0.014138757333312203,-0.18372716005755513,0.1148856767259648,-0.039073412542802645,-0.021399291046232727,0.02501169809357322,-0.02400477113507695,0.11304167363034262,-0.03992877259951592,-0.016673478902423343,0.06271754496196033,0.026922524788440594,-0.1099588671923198
EREG,,,,,0.01449943740187159,,,,,-0.06627610499511033,-0.012287066809876625,,,,-0.05512150982237277,-0.05206928179865946,,-0.04492477946209378,-0.027842302371677216,-0.02216226788010101,
SPTAN1,0.16718673545910762,0.05307165080101594,0.01427042756024133,0.04528358025588361,0.047592142112824816,-0.01426595514795576,-0.0030822634983962245,0.059025019085041694,0.04896891227382241,0.23629920668211046,0.09439570541507249,0.10628227291486887,-0.010567963345864123,0.0741245349292287,0.11332794837084534,0.1210143242497184,0.006618731583156062,0.07351015074522493,-0.008702178810871224,0.15553868379236627,0.05492352654672391
PTH2,,,,,,,,,,,,,,,,,,0.02712548358875431,,,
LIPC,-0.026131720697809935,-0.025336519028241945,0.019256994924074775,0.038143847924027995,0.04457976975126225,-0.055435523788682994,0.03175419751523034,0.05051128770213859,,-0.023113214245874782,0.06747998230090232,0.0007362857873208354,0.023908483994382772,0.06026904429928501,,,0.06864667395577265,,0.05778457341484861,0.04171549530999343,
COL8A1,-0.10263245438399742,-0.005788716920101244,0.06498666345066974,0.019287322922261322,-0.02548202332785364,0.003165077236973244,0.004635832852351852,-0.03656797651523422,0.04707811056173495,-0.09084244942347902,-0.07776607499585395,-0.056240728528395095,-0.03983400914160688,-0.02385066654663765,0.07247867506811782,0.09772815271600112,0.04082377088970907,-0.01994589108604979,0.09049037937374993,-0.06750800612499223,
GSTM2,-0.06165529146989661,-0.01452102478655145,0.05649769932306223,0.025236058609839813,-0.03384409180274974,0.020990201631304623,-0.009240055662186955,-0.011473014760576118,0.01352643830352816,-0.032813088584796084,0.07375263912735312,-0.022994119690579573,0.08256363525745843,-0.0400509669690581,0.04451875215364354,0.08839738002969837,-0.024885406479331046,0.010338848786851353,0.005498116708901533,0.0123365980680541,
SPX,0.09722960857312911,0.0018638027432126964,0.029499926727784502,0.05258550052490932,0.014806765543720145,-0.043067386772790185,-0.01765742777224422,0.043298242268375746,0.051871129376406526,0.08220180764265587,,0.07083841576337728,,-0.03961807495485458,0.08407676039675427,-0.016738922074550733,-0.0054591830825035355,-0.0001477326875807197,0.059559761142124176,0.12086667133184992,-0.014802600878201368
MFGE8,-0.033292678197694194,0.04053167385011525,-0.010508631016816879,-0.01881851559696726,0.030078588248105737,0.0400736615618441,0.013788325149558692,-0.05674338096342945,0.03036623765170561,0.03475175018761274,-0.0633823788536748,-0.021063195201758016,-0.014508731516757073,0.027273009167501992,0.005350375191557348,0.027538775343492576,0.04548584568309759,-0.02701925757856015,0.05049901254499398,-0.00987714705280193,0.029493157639431052
TGFA,-0.13126137535574445,0.0021604384720967746,0.007436085096342946,-0.004137754884006547,0.008115719996324712,0.039817318081325145,-0.006587397227255562,-0.09441659998836426,0.05919868946769107,-0.06419132701757253,0.11111058062285657,-0.005487801825774272,-0.039415396202229384,-0.01286304271163425,0.07122888609941642,0.10038321219986435,0.0035683033931411773,0.041265225292996616,0.09093537625453761,-0.05058059298133192,0.018140942725165348
SLIT2,0.17099056954017977,0.015492031476134075,0.020865603741201923,-0.020509763363338897,0.030793449596445952,-0.012641055860549985,-0.015135941790324077,0.051116524841499575,0.009119850361609273,0.11551648963737862,0.027550442133295078,0.08769376786880713,0.03144659709917674,-0.05204685802904412,0.050299690653065096,0.08297017462923113,0.10329715979959098,0.059351840052805506,0.042084216634831306,-0.043897977086388415,0.08271896365007468
PLTP,-0.10469330986118768,0.003730349647337297,-0.004135000963738527,0.023934438518407077,-0.017809129129457035,0.004106723884081339,0.02721588045946356,0.018331278802971026,0.05444979652822589,-0.2563785642267262,0.050250126015995746,-0.042431609274607894,-0.004625551672741707,0.05008545420965716,-0.039508631824033004,-0.05918483850577589,0.022725426298687564,-0.04559080665579483,0.08755921146219318,0.07758401912643596,-0.001145175747741703
APOD,0.12371163012965793,0.06129223373151143,-0.03493628423557278,-0.002839973347716003,0.014123823222881013,0.020929324866228567,0.07691425192464864,0.0614807063946619,-0.06472134324216852,-0.22288361096182674,0.011392428956184782,0.09340374450306471,0.016250785636999648,-0.08731015745505519,0.1380171341184869,0.23000991145059516,0.0972609642803207,-0.05926462410564724,-0.006857932430720912,0.018425347691564814,-0.03432627015272696
B2M,0.08199289299086794,-0.013197620607505263,0.012567090711641395,0.017355250996308302,-0.008375050333760636,0.1155309635667636,0.041297719279198,0.10459326953425377,0.022650186100638126,-0.2803956874914191,0.10701272590042842,-0.12991196564590132,-0.07399788188591448,-0.003930883632179911,0.07952224750025585,0.12270004625399154,-0.01332991095953956,-0.06210168437421839,0.10694378760754975,0.009221877304480689,-0.15342356546199112
OMG,0.1445826078690687,0.023688533095127046,0.08317318127776276,0.039511928990827984,0.06917620621801401,0.008402198069508912,0.011732237203878365,0.127131418095124,-0.03244550782043672,0.003779476971004349,0.022459697260015184,0.09359794549602592,-0.08080403709909234,-0.1126723405156937,0.14112751785294522,0.265679478802915,0.06829680438340598,0.028112765171826894,0.00663554592438037,0.24481139135260682,-0.042471107821463294
CXCL3,-0.0013291066684701384,-0.0366059635038487,-0.03377259397580793,-0.011045493449572643,-0.07029886802774475,,-0.02629302769669806,-0.07575868067535702,-0.0036795361254411928,-0.042484495995027106,0.07683249499114816,0.05004558707611554,,,-0.009446211776349038,-0.014161826557997716,0.0023742570581921055,-0.019343920837927558,0.007140989686955781,-0.10386348789534797,
