,UKF248,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007nec
LIPC,-0.007961676160490302,0.05274433479311558,-0.009349345102160839,-0.0014183581898591607,0.05170272610773771,-0.02455381996530238,-0.023935985782955492
COL8A1,0.0014222590476632617,0.00823775851203322,-0.005483921932153215,0.04198227374810112,-0.014163141563019146,0.002333594266116386,-0.039499498833792904
GSTM2,-0.02566794591903782,0.029247934303454508,-0.013388753899515974,0.04002849766400077,-0.009939034295051198,0.024510291484474696,-0.060726285304194855
IL4,,,,,,,-0.04688612796643765
SPX,0.0022644715798649058,0.01679231173546425,0.0023263926942635126,0.02009415220471473,-0.010365698862392964,-0.042560784342114744,
MFGE8,-0.0028051390502103852,0.009461185573972413,-0.0062779192364187915,-0.0135823409093277,0.0001363053685582893,-0.04591926503697318,0.009906355363470464
TGFA,0.011686991413280556,-0.011309919558639227,0.03120723955115765,0.011376716913607282,-0.007866337567806067,0.03361695045043551,0.09847200012269816
SLIT2,0.012255855274054447,0.022454364628725902,0.024465619489409646,-0.022467422566646977,-0.0034751049180178164,-0.03515866638634324,0.04267197498570057
PLTP,0.028645483372807166,-0.027927017003564723,0.0056509276352787585,0.10750263804978036,0.00651598598541148,0.013248294729995252,-0.111735729606015
APOD,0.03964075085117341,0.06977365926565862,-0.06422028160054154,-0.04488057645169923,-0.01569537759609464,-0.04595105963764048,0.002926747877492913
B2M,0.025667797987734376,0.009248156529007645,-0.0516307127646768,0.07853178851484557,-0.0408294892999269,0.06150799274455077,-0.013323709551392478
OMG,0.03251644346893636,0.058456644341626375,-0.06495865503311109,-0.08765013614522296,-0.03761510127155629,-0.03271206398619568,-0.001904579938760004
CXCL3,-0.038165706229915275,0.02305694461963434,,-0.03060547418763817,0.045186358622265575,0.13842872732520128,0.07083543705102098
CXCL10,0.02921328729620659,-0.026052154596170052,0.0467194565360087,0.09764446828817952,-0.015285119938442771,0.06056060643040163,0.0077210519973657235
RSPO3,0.018986401907773377,0.07818538472562245,-0.018058195604612397,-0.038276954447482164,0.056119440057482865,-0.011763017055854972,
CORT,0.031485167013814944,-0.023943662070179048,0.006347657114449789,0.010900711267990276,0.013049208313545418,0.027930236430677643,
NCAN,0.08148410411420484,0.07567124514162442,0.0992018903377159,-0.03893006821605476,-0.017908210343110964,0.002423023046390463,0.05131659977360389
PRG4,0.011397896273021844,-0.020397699828864437,,0.10980381493083265,-0.018424679027809383,-0.013752911436744552,
ZG16B,-0.024925415083003902,,,0.016834072655812885,-0.009849714459168244,,
TGM2,0.02256779066893185,-0.03332797529026254,-0.006461046680041471,0.10354269008668958,-0.01525087450319909,-0.014096711256450052,-0.022513802183874256
VEGFC,-0.034322159441376704,-0.03139881918097608,-0.03245740570253819,-0.008672700224834884,-0.02652285094283845,-0.014035394310368043,-0.007535829393781626
WNT6,0.04183676322350309,-0.014491253782391066,-0.01623956171934593,0.026251324511089944,-0.0219201882129048,-0.01224938340981578,-0.059454798217187674
NRG4,0.06653668514854756,-0.015961232254571644,0.03477916345875816,0.04511462352461755,0.010557825663770299,-0.016373924540280926,
PMCH,0.017277789992681106,,,,-0.01441725389814214,,
COL9A1,0.019372702324763093,0.032353763867247184,0.11186625949911538,0.008302492353801141,-0.01608092552778791,0.016769479123241268,-0.020246249492878537
GDF11,0.055819989112357235,0.03046592133198349,0.013475087996253424,0.01771635290592569,0.04273390603027441,0.011748226182761345,0.05468992045637429
SORBS1,0.0056002665804864085,0.052434909296240596,3.332327130328144e-05,0.007338939231473885,0.055258697481378544,-0.012585884859333055,0.02830806248793745
DLL1,0.034093551040683207,-0.012217266702625448,0.0057808127299857565,0.03620121147049284,0.0162535515632368,0.02109800728839344,-0.034895962104522164
TLN1,-0.028830832632709726,-0.0382832982008962,0.0781124106385444,0.0439978543767528,0.03699049431529099,0.0835602066816388,0.05158683889680539
COL2A1,0.0544809520768822,-0.018218240314839367,0.08703889048846676,-0.017918761649881314,,0.10688624768866924,
SHH,,0.01823382000749015,0.018456519229835672,0.009245549760985208,0.019621033284794864,-0.010906651365366232,-0.004162513616524993
PON2,0.07508966293449883,-0.014365065695352569,-0.032824241481589383,0.04242163629091529,-0.016171976660856215,0.012917812799723984,0.06656461653699398
ICAM5,0.011777887317371458,0.040088233080444256,0.024863095129185293,0.01694459798084511,0.002764757177089039,-0.021300100972264126,
HPX,0.027948683377287734,0.012616014464377854,0.07283176249888494,0.10038670056119284,0.03778734620661785,0.02188330022059902,-0.09405430810634767
SFRP2,0.061481552428543584,,-0.038390276235562744,-0.02442602158458995,-0.016109836038227385,-0.021396058819318983,-0.04688615556287552
CFC1,,,0.05548390897617668,,0.05365076994634479,,
CD70,0.015179522093282381,,,,0.10803342040294844,,
HP,0.005026324910797018,-0.007853855227038234,,0.09954346392003963,-0.017214519222283446,0.05606825088230544,-0.12953498464712385
CXCL2,0.02446748245218368,-0.003047987600670994,0.033303129977019716,0.03774787599262988,-0.008253730371047423,0.04343923382223627,-0.06638470669072766
NPPB,-0.02318903875441596,,,,-0.010854406205328538,0.15191857172210743,
CCK,0.08908184533115387,0.031093568481333742,0.004742794982205092,-0.04107574483507398,-0.009221821470411003,-0.04426613149914031,
SEMA6A,0.0309805936440367,0.02773904102874624,0.04207340510010501,0.02440088108213444,-0.030332353572592834,0.023649699047757763,0.04150778394507415
IRAK4,0.010631056365359746,-0.021973950796436312,0.03820491162888737,0.08403220038202462,0.006458605529536049,-0.006823100379889728,-0.029478268735645338
GSTP1,0.06116982222999464,-0.015875135578432047,0.051384035324238415,0.06656465915782744,-0.006563071204731657,0.026041340612400384,-0.06728661731278766
VCAM1,0.026800243361016107,0.017137430797037913,0.026784662268179358,0.09344285961612633,-0.032591478761104124,0.0031806555233803045,0.10902274311894618
NXPH3,0.05648554960697022,-0.003280401742722086,0.058894170699135176,0.08027864080834647,0.0137765041334987,0.01567993276417255,-0.05205782399853349
MTMR4,0.01187519078977057,0.008467608950054389,0.0512311298075451,-0.021955796102566122,0.014316274967870154,0.04212191551071165,-0.03127690191506319
LAMC2,0.05833266992688818,,-0.022250826866547366,,-0.013664486449524133,,
IL10,-0.010656758201851666,0.04382945519275181,,0.1302785401866612,-0.042724163056142433,-0.01256367424277226,0.00996832004677505
SEMA4D,0.004083636000186439,0.04908219212929718,-0.05125099652751514,-0.0765756269345189,-0.013887194792937789,0.010353650350330007,0.09394655532769441
TRH,0.0035520204098539285,0.06336958476390474,0.130445389254891,-0.011097366289454623,-0.03600811822246376,0.06233772818625529,0.02192447664020366
SEMA6D,0.08965889881488212,-0.02346336803885757,0.028343771091226596,0.014741060511960813,-0.014581545464961383,0.0028713717479287326,0.044801473772790125
CEL,,-0.02416571317217121,,,,,-0.06005596764385721
PDCD1LG2,0.011236312524273007,0.018462776835988015,-0.01562565802316119,0.02970585546208317,-0.02896489149571357,-0.021491657101224648,0.05005384133301856
SPINT1,0.03044189417199062,0.07960225783184212,0.05360134526971431,-0.014012521989724436,-0.023739059200874817,-0.0184407690616055,-0.10409398877110412
CTHRC1,-0.027623330978456706,0.08008260620149693,0.03316980540469043,0.03236833336623315,-0.00720681668747893,0.0583488684815686,0.01096357836673896
PODXL,0.01849156188203542,0.050544296747340414,0.05892048400627708,0.12094270006376885,-0.03491649085141301,-0.0005011949741034121,0.09406894711304618
JAM3,0.0016710951863032355,0.06849147502158177,0.04446726971160235,0.018267924326842964,0.00296824661955159,-0.012864730393090381,0.03744454861391101
TGFB2,-0.0031627793859176864,0.0019113651414655148,0.053378568512414445,0.1171697294056878,-0.062461271391907415,0.06014087662896067,0.11317213748064262
COL18A1,0.009466070524126707,0.024002859468992853,0.05285062793795053,0.08475543917337931,0.007192296573927198,-0.008769574079342408,0.0935305537082999
NODAL,-0.0373978978562863,0.012029519907338918,0.02763074497314153,0.021492837305543813,,-0.019295491762675074,0.11459108196340666
INHBB,0.0027485951482534732,0.004238198913386108,0.03593394911696581,0.11179083994368201,-0.016622690097561937,0.05805578325665441,0.04078125885807388
LCN1,-0.01820097479823706,,,-0.011972924877171345,,,
ARF4,0.01119671261099299,-0.05049188599344484,0.00799356340172386,0.01974159427214984,-0.06930937904521817,0.06617567464322838,0.09949747683989238
CXCL14,-0.03867782459656517,0.0029059672811206578,-0.013869398438450364,0.06876583667357448,-0.007151031958417486,-0.020802395472676892,0.02112673532759058
LIF,-0.004717327033072769,-0.019935253930169577,-0.019713025016409227,0.04481607094638899,0.014783284802998104,0.005283321369932679,0.0017439749882592697
IL17B,,,,0.025718797391145666,,,0.1582546046765788
MMP1,-0.025093049317994782,-0.017928125800661415,,,,,0.06325878590282225
MATN1,0.09095093391148364,,-0.01903077253240987,-0.0281588793355858,0.014410477553615113,-0.01142784311824635,
ADAM28,0.03598826271767322,-0.019192513765161987,0.05902515835552707,0.020218480344735654,0.04926544273422821,0.027349339711673946,-0.06099930564509534
TCN2,0.03803987417841484,-0.004036161212908788,0.02040084933704306,0.08784490234426091,-0.019968770948162556,-0.02892405287757576,0.00997818774735014
THPO,-0.019796310405593154,,-0.027062588334617263,0.02103292509918773,-0.02256349014535967,-0.011427844430991475,0.021083139542949294
CUBN,-0.05309554684151195,-0.04502681511370892,0.010847864825213814,-0.02515249594565693,-0.026970477293307704,0.012721358397136418,0.08920358979161168
TIMP3,0.05569762443474492,-0.013944040840931862,0.00669322057797,0.016415467026690764,-0.00028394848319087263,0.008085722493928811,-0.03414275918514938
PIGF,0.04743557149744082,0.02454846657993949,0.07449171861884513,0.029975978431800027,0.0012963855063436334,0.08347996605901908,0.023357317662177957
CRH,-0.02132460895702887,0.0013382766781497562,-0.016037389762069747,-0.0014161213484426313,-0.017301973030476012,0.06856834639039369,
BDNF,0.0060432491166818965,-0.039718651362038906,-0.0005983447743069135,-0.01931531801360625,-0.013755471865607516,-0.01287068792269105,-0.04240673491395442
CCL5,0.024425461888233305,-0.052601384006981694,-0.02342667935313758,0.035001174439572326,-0.011891376315238353,0.006544554635182557,0.019502052967984553
GAD1,0.07887910156554882,0.02353650087076424,0.010432854639604408,-0.018433165677061724,0.02433065712822165,-0.036084390643907116,0.03360003734097858
COL14A1,0.04947653172527997,0.012970310615363337,0.049208939698486436,0.09321532085526067,-0.023874241909300407,0.012606878168440687,-0.11252231183495597
HLA-A,-0.01714064998999733,-0.021337082061015367,-0.02343890679925729,0.09344099794065416,-0.06767928663698561,0.03476788822773236,-0.06894254237683917
CD5L,0.01209657177806533,,,,,,
FGF18,-0.019294914578212065,-0.024857156749068132,-0.0222508236252682,,-0.01177699916270781,,
ADM,-0.06021318338044483,-0.010074396403034617,0.022542094117900903,0.12591924887301004,0.027296060956751994,0.06549030718656783,0.07071944954176114
CCL15,0.07168876086133825,,,,,,
GNAI2,0.0028394912818227565,-0.006039180831092561,0.022397207547505342,0.09224783653709186,-0.051973992298499694,-0.010823550399385517,0.014447982300365418
HDC,,,,-0.04156358705358012,,,
COL11A1,0.019712934667884742,-0.009899130152714593,0.09345604133130053,-0.008755209629665252,-0.022492768096940403,-0.034432906011533315,0.0031183588404514375
NUCB2,0.03057619905855428,-0.005953903569927974,0.002928286708560347,0.04461237766291524,-0.043420107760415036,0.009134065319137564,0.01612180855744328
CXCL1,-0.0355876675666751,0.0026677737921547108,,0.1680527347617513,-0.024869132342815507,-0.015503247861244346,-0.04463285051372688
VCAN,0.026952989166497875,-0.024388645047160762,0.07511158720610629,0.1147265614520824,0.0012574786869210346,0.06836208769150781,-0.05568803182002015
MMP7,-0.03162952302635884,,-0.01971301948306081,-0.019604189278712672,-0.010854406146024106,0.05718577022676945,-0.027302596515566654
PTPN6,-0.007116277733076512,0.022280559633719898,0.05623495490662358,0.051162119787939074,-0.03908189035945266,-0.021684269703966166,0.00873045157550047
PTGS2,0.03180832906330541,-0.005501656831661672,0.0011714233313040862,-0.012383968457708158,-0.005746163062243441,-0.0013339943099670301,0.10204765529081687
XCL1,-0.009077823483415015,0.05640411237027324,,,-0.017827955961251488,,
CD58,0.018640136260666164,-0.0559501270384839,0.020163018239633877,0.0708573387742426,0.05165164330698991,0.06220065529191336,0.02214647643614223
TNFSF14,0.033183339065802904,-0.001786585471238089,,-0.04084820942107355,-0.02874838522633901,,0.02953939363466786
CNTN4,0.04108007150285404,-0.010519368876744943,0.06769412564775952,-0.05770872688025624,-0.030069500354458528,0.041730606854671365,
INSL3,-0.020933374546495045,,,,-0.012516271905909974,,
BTLA,,-0.01987411952544226,,,,,
MFNG,-0.016242537442559938,0.00857807194349751,0.030700902868062385,0.04327918673172727,0.0016167015149028737,0.019368566803784966,-0.0014811911365410187
ICAM1,0.023074225545712774,0.003511917075465892,0.07829303874534704,0.07418258900628606,-0.022831087327999457,0.023064759318893478,-0.07197286528603258
PROS1,-0.019206036530361143,0.013419937467840646,0.05982071692182734,0.1343901406230243,0.08261231281634066,0.017340075330513648,-0.13439401162607964
CLCF1,-0.02423345948158023,-0.046250541139434574,-0.018325220159799,0.14804472646858535,-0.057781619168591106,0.0163563729077664,0.04655628647687585
PSAP,0.041828933579544876,-0.007740997168434775,-0.05182233383979771,-0.056679030238028755,-0.031184346703844557,-0.06375417826572692,-0.07304219691075213
EFEMP1,-0.052020651291933444,0.005716937174846407,-0.0068946284559459675,0.07639902304693663,-0.047445091075771516,-0.002549080235682948,-0.012390011662030017
C1QTNF1,-0.06211269350587792,0.07271342288679955,0.08533493909737631,0.08177506386002889,0.005187671179143511,0.007864926347336805,-0.08022998742935271
ALB,0.030413526534350248,-0.029622800888265355,-0.018856673086807607,0.04040381970872996,-0.013664486099748798,0.00456461689055825,0.11701329049403451
EFNA3,-0.01568484911563842,0.02492285069170597,-0.006303559748935801,-0.02848188830996098,0.011544826237395384,0.007121072013598987,-0.030553097965012575
DRAXIN,0.049667726350325736,-0.08169637558613,0.12494451818308061,0.10247182001616195,-0.060390609298821306,0.036056015393126355,0.06687191158297302
RAET1L,-0.016307302074287384,,,,,,
NPTX2,0.04503237984890211,0.014344722907910718,-0.005198908582452782,-0.0179501382112551,-0.03191980090367848,0.00946390633470928,-0.01127470755163993
FGF11,-0.007425376322192503,-0.027297050452537195,0.06962633892017497,0.13241590433009673,0.04055456491620368,0.042110348021029836,0.022076948343105866
CD59,0.01628433648319734,-0.004588826513921304,-0.01998668662976741,-0.04755947072708754,-0.031502235900963946,-0.05745814175292438,0.027061916319027584
COL9A2,0.04484149120354407,0.013217197710101715,0.04965196264251609,-0.017290287272213305,0.013645605858998306,-0.06056715581828909,0.023188457991935592
DLL3,0.09657144633699248,-0.027847081421772685,0.046730171470686185,0.02915203328177734,0.0379043567586822,0.011679906473307024,-0.003824031239810341
FGF5,,,,0.020658661051337242,,,
LIN7C,-0.020098625287505372,-0.06523655257103773,0.027827542781356143,0.0630971235886126,0.008584533566099674,0.01465029477471175,0.03570110464277319
GDF7,0.09834640653800762,,0.04078473152841483,-0.0029287457653829427,0.013842722255746086,,
PSPN,-0.02198264080416049,-0.037981219953345774,0.0006326869296946297,0.07819291985923836,-0.023378772208023407,0.06895347596641631,-0.026512596648560805
ANGPT1,0.013249414596712774,0.046574234908685175,0.01305138114728668,0.08945972682752498,0.013900660797255876,-0.018111051783435854,-0.03471779759685801
PNOC,0.06837993671374135,0.04505865858339248,-0.034556357011778484,-0.03227031109855349,0.05524934751130988,-0.02261187659572742,
L1CAM,0.042325247854847974,-0.003932761197256204,0.0439138111418457,-0.04868655371877945,0.02742358718774151,-0.05447909820749733,-0.05113349800404759
APOA1,0.012738259485592407,-0.008272377958632534,0.009299825815046972,-0.01918856166637897,0.0498240315462552,-0.025988172448742585,0.10772104694410164
PSEN1,0.022083034740220615,0.007576863946447235,-0.02349772270369651,0.06108713523874909,0.06550426577842712,0.052842617103765845,0.015269055094021324
CALM2,0.058735373794420974,-0.019439370730817904,-0.025861139061303495,-0.1154687455836681,0.023034933880623096,-0.06227287562023076,-0.022731821214165903
CLEC2B,0.0063261364599336385,0.09539762720265291,-0.024240507706054383,0.03692368536480384,-0.010544358174256167,0.028258660010184372,-0.0667836917716838
NTNG1,0.013217354268683151,-0.03181152113834492,0.037809068136208115,0.00240272140796731,-0.029473367130963664,-0.03456559971772142,-0.05899372802212297
LRIG1,0.00721553558106922,0.025085372804069167,0.008247067326738827,0.06645125885702635,0.02769133612697994,0.011733956402954522,0.055879308788322674
CPAMD8,-0.021780827943079104,0.09694766214020109,0.0020447799010942552,-0.023687851424940093,-0.013883435373564887,-0.021107074936141477,
GHRL,-0.035473899228481924,-0.022622742504152058,0.05210574710728471,-0.03401594991664682,-0.012773650231302834,-0.01458502326913884,0.020493548428899104
NPY,0.00034094511834680766,0.07669138059327993,-0.007057509659042029,0.009122100461661817,0.008988155676143996,0.08765734562280487,0.006585213349033012
MMP2,0.04317168526323907,-0.028566767857184892,0.0313348118297798,0.08581847462555735,-0.039414633395889506,0.0009274667544449507,-0.015525652349779703
PPY,-0.015181035575049896,,,,-0.010146532579998029,,
ALKAL2,0.0025380643966428627,,0.10147807566561744,0.03442337251720767,-0.024475072296633687,0.027366465290589215,0.06289634326209982
CSF1,-0.011331669904123966,-0.02077315510775492,0.03537431184688622,0.1049223898806622,0.008179609650217757,0.05273662251583571,-0.11346620361236992
SEMA4C,0.012692216199477885,0.014457026409004524,0.03178681015626388,-0.028244579157751463,-0.023519632195970686,-0.006781636636366077,0.01582446342500648
ICAM2,0.0458746987874646,-0.011585434627533354,-0.03638081803142406,0.03507736631034455,-0.019412821154877382,-0.03734391104938115,0.08708274038815926
SYTL3,0.019219487777410494,-0.0078540188722968,0.03110100862101004,0.046923719923626796,-0.001800724830606651,0.02282112055135635,0.006582136849757806
IL1A,0.0004772118645869866,-0.018781403875264897,0.0005745601327829254,-0.008355093309740916,-0.04648910929683047,0.009805191145980743,0.00014662877678397275
HLA-G,0.030536192223074556,,-0.014548247898290428,,,,-0.05314871054127235
PGF,0.0198185878396109,-0.020908697303494574,0.015419161464750229,0.11491139971668332,-0.03510421739381335,-0.0015805945106041486,0.03492448141515055
LGALS8,0.0023249103632612305,-0.046703220009390645,0.0628828272444985,0.05227897041562199,0.018547819301974626,-0.031461085967485945,-0.08156161918689492
DKK3,0.0509264594086216,0.032505280445329555,-0.05541090456666337,-0.054489670066188246,-0.013767994905542967,-0.07596719567163784,0.04194906178980273
COL16A1,-0.006018581358474,0.08826403625888207,-0.009982632769789602,0.032321521568119606,0.011433491149043108,0.01774412379129768,0.0756090821104236
TPH1,-0.01842466709135991,-0.023759325277151314,-0.01541589740991907,0.11174130695415771,-0.02346680071914224,-0.013752910488115784,0.03667460471991322
TNC,-0.0012247007149921803,0.0014500856962282752,0.030415487714162717,0.11887432259051516,-0.028812196470557567,0.01564779947734742,0.015967111760168386
TNFSF9,0.085420807716093,-0.036846800315337415,0.016860386368855076,0.007668075685839117,-0.023301529580881417,-0.023333472172729946,
C4A,,,,,-0.012028205436644904,0.12518945043826463,-0.022898624591345083
CNTN2,0.023331860882998184,0.065360341176667,-0.03679067411810658,-0.037658639369491965,0.016688720114358048,0.007884187661820504,0.03506448468682508
F7,0.22865581061826482,,-0.013388750890859067,-0.023687837656768452,,,
LUM,0.0008631972778971462,0.027828597160545435,0.03902526277104798,0.03629693444829365,-0.023941598494722223,-0.011569219163764993,0.03277649834529102
BTC,-0.016307295281771966,0.01972907551512341,,,,,
APOC1,-0.017377470900248937,-0.029529491924074846,0.006347248209467905,0.1056801601047761,-0.08639964816624032,0.0037252787456983666,-0.033427951030494896
PKM,-0.022489941441858927,-0.007490926503460941,-0.01687178894555382,0.15594794573753792,-0.004351667227955879,0.05580506222624151,-0.05231652777659411
TNF,0.05935837316676109,-0.005676830864930964,0.047411499161078376,-0.013086529463512268,-0.027441490854620356,-0.028717622667575108,-0.09884981738437863
