,UKF259,UKF275,ZH916T1,ZH916bulk
IGFL3,,,-0.01839538094264742,
BMP1,-0.018774605703467836,0.005668854156842824,0.017835079515917465,0.007631526521098742
NDP,-0.04726137444022429,-0.020868658825376023,0.03144490267691403,0.007784295070130485
TNFSF18,,-0.01153338690622431,-0.003014127263591129,-0.023226559273015788
RTN4,0.06413597412177267,-0.013676669769427332,0.01494175893447702,0.009890921267856881
HEBP1,-0.060487464402800145,0.03251202529016072,0.015618595837530102,0.021288390363016763
WNT7B,0.0667059279773059,0.010914713059191833,-0.01652897424896853,-0.0393480257413666
PTMA,-0.00801995906988231,-0.01449048443673519,-0.06294475163472649,-0.0160903251845113
FASLG,,,-0.015954307615883213,
CEACAM1,-0.03333345493701238,-0.01813926995816305,0.015369440201885586,
PDAP1,-0.02254660356722346,0.06636525178793191,0.0460368999420173,0.0037047088875068047
QDPR,0.013116435459825675,0.026251829524026375,0.049560463623753055,0.01586933012386572
POMC,0.09522258896578785,-0.013382430127229847,0.023426446689527786,-0.02549868634224327
CCL17,-0.019320482763710956,0.004648891440998859,-0.014460787872046554,
VEGFD,0.03158328837669794,0.10774083546422324,,
TNFSF13,-0.013326836605235325,,0.12045316139332152,-0.025267183459915125
WNT5A,-0.004732229586891762,0.004519729349955162,0.03195341306498863,-0.029578446402380963
CXCL8,0.0480761314438128,-0.02898411613946311,-0.05934218858737265,-0.012570367570624151
GRN,0.005462235662877013,-0.006022858037350465,-0.010847874666299695,0.04792811952285709
MIA,-0.00540860421639728,-0.018448334402325114,0.009045485958554,0.0028376313897959865
COL4A4,-0.027682849784452214,-0.015017736661050085,0.12573341274509783,0.07837564839465097
TAC1,0.026088818589954575,0.004426570844591487,0.09239903905077862,-0.006716905010563863
RARRES2,-0.015373938533769263,0.049970887805462494,0.04804821567548965,-0.024644311105956145
FGF7,-0.0173597630774509,0.0007914236680532979,0.04707203563007906,0.0690442235679347
HBEGF,-0.01198430568561618,0.013684215150406756,0.045138720037773195,0.06713018097267465
CSF3,0.12806942178350014,,0.03832186938360819,-0.029705147303210673
PI3,0.04281136979425841,,-0.033078820906090996,-0.006522039876389941
PCSK1N,-0.03907489503119754,-0.039007636288548746,0.027534707483376903,0.00488312096084962
NTS,,-0.017156018435198917,-0.022546117490505505,
SFRP1,-0.016857868017366606,-0.023079139872193302,0.01569531661910026,0.017946609322488444
CXCL13,,,,0.05844982564229596
MICA,0.031049410341140997,0.0031172725984070417,-0.01492076555447534,0.02454719418750412
TG,-0.018192310454305843,-0.014491717440522347,-0.029691612688075315,0.011650195426101911
ADA,-0.0300327332113712,-0.01848246797244045,-0.0005580479511299559,0.010515420048778498
LAMC3,-0.052528896391676023,-0.004345668427846647,-0.005024299498591086,-0.04811089564506328
CCL7,-0.013153011392075566,,-0.015954301942721863,-0.050300492908301325
NGF,0.04762027888189207,,0.02443833668775501,-0.0024806917067835177
TNFSF15,-0.014646521490622693,,0.0440907741670336,0.04615158281384958
HMGB1,-0.03154767400672248,-0.06922585961002832,0.026913422108321237,0.09624405231983083
ITGB3BP,0.03576124549908371,0.03651343520556158,-0.03336713569965308,-0.05594162735928064
AANAT,0.029741736950321805,0.0705643527107539,-0.01688031678454234,0.09155609674386399
RELN,-0.009962175105688654,-0.028693327676945563,,0.008916015341597397
IL15,-0.04625705827182907,-0.02194839394857369,0.005660246438821236,-0.0060992838753284855
BSG,-0.015772288539805637,-0.056030068007470346,0.047065348629608504,0.008996840461305795
ADAMTS3,0.02034356029794018,-0.04648018404204155,0.01289222207069825,0.04587261844574236
CD34,-0.03717805655554129,-0.010390769022474627,0.009358161669924887,-0.02687511413499734
PLAT,-0.03943640044724665,-0.01916247326619314,-0.007285824915497396,0.031277853980749906
LTA,-0.01685786722872904,0.09639626271155474,-0.022718362467200156,
CKLF,-0.046631110745283484,0.02927710610676903,-0.018411284007073356,0.05792553398556807
CD24,0.01510768027464257,0.05725177098709531,0.0042763983621821565,0.03015706065812139
HSP90AA1,-0.06188246481351262,0.11225865250536986,0.04397857512236175,-0.014651018386376818
BMP4,0.032544356192452335,0.00986044606640813,-0.029170324714382762,-0.006030212764542297
SCGB3A1,,,0.044688741779533706,-0.022408588951486168
IGFBP4,-0.0029569970272728674,0.03698406356020524,0.056978510208709615,-0.00505504216119261
RSPO4,-0.02580391929868894,-0.014598324227343808,-0.029963142005577984,-0.022871206676583124
LEFTY2,-0.03766743820098225,-0.005136911129950422,-0.018839956677560787,0.02690554052045378
PF4,-0.011475743309810188,,0.030681498380546877,-0.01791631034988322
ANGPTL2,-0.031672555683942304,0.04202274353087046,0.029348905692898917,-0.0033159689751180903
LRIG2,0.029341123196903483,-0.02966534766193012,0.04422539181263699,0.050635585472308516
ICOSLG,-0.018955408254135435,0.023349892803868125,0.018739706141419916,0.0008555598527701234
WIF1,,-0.01126518103496747,,-0.018066230631438276
NPPC,0.014057652939390252,-0.021974788837163455,,0.07332474094021825
LYZ,0.048424159151223584,0.004813140863078964,0.014437792256903871,-0.019620608827334074
EREG,,,-0.034309981786352486,0.003794469941459854
SPTAN1,-0.05100164889562679,-0.014217076053109554,0.0001735873836384458,0.05909956961516977
LIPC,-0.00687357297526005,-0.016952071286929344,-0.01373057098893751,0.010579537468469834
COL8A1,0.021540208129996852,-0.048807491398354844,0.025058421139137876,0.04410068866605723
GSTM2,0.014598172468348165,0.024253966558518268,0.05420332892320259,0.0050774273549644726
SPX,-5.570903041982566e-06,0.03434196633872725,-0.007389547364826512,-0.013240175820367557
MFGE8,0.04711871716813271,-0.005281774147542212,-0.03550820086092002,-0.04071596680125036
TGFA,-0.007271339898696354,0.002598287495879606,0.02454950872571129,-0.013686690299898732
SLIT2,0.015173624757842678,-0.02175740117502367,0.020119654077117407,-0.017652473196254855
PLTP,-0.08639921458415363,0.05715447638112026,-0.011337639805691004,-0.008784183477924139
APOD,-0.03454153123548679,0.004005760285255899,0.04399147141715032,-0.07663924990238453
B2M,0.042351430255302795,0.12399723642576967,-0.05282094382394693,0.03536653922678945
OMG,-0.05643607965818561,0.03009077430161767,-0.003943327295982261,0.004023818945937611
CXCL3,0.05269332792469828,0.01608610775679211,0.019508337783423927,-0.016273208893356934
CXCL10,0.02487111839250337,0.0957814343237905,0.07236371090591923,0.023510438512816312
RSPO3,-0.013326837042880785,-0.02204856200477034,0.03566021159468623,-0.025112045247843214
CORT,-0.029886455371688228,0.016335266477189987,,
NCAN,-0.014806509890873992,-0.05116715206856357,-0.04697975180929686,0.023954452101276207
PRG4,-0.013153013441777143,0.011065471329255153,0.011990849312382038,-0.024937063137937927
ZG16B,0.0037989560224113497,-0.00997341930010927,-0.02018780704081027,-0.015284450221866013
TGM2,-0.0053124643021067765,0.008573537975130874,-0.014615369605880573,0.06832496416887676
VEGFC,0.03701001559334157,-0.026855957559358927,0.04226432489032238,-0.013876890574180721
WNT6,-0.0019676595845927185,-0.02219548892416052,0.011555225108185683,-0.015793422745149933
NRG4,-0.016007819054726688,-0.019160553315878272,-0.016190498574911682,0.06529648597125505
PMCH,-0.022180392838474297,0.05993152718672133,0.06419911475323505,-0.013592946080158808
COL9A1,-0.016718998660357805,-0.016357709621867073,-0.06033542711160651,0.08151115007985037
GDF11,-0.016008860123733853,-0.006727871038415069,0.01734316530061524,0.01077607775916113
RAET1E,,,-0.01776086190008268,
IL24,,,,0.01146989717430221
SORBS1,-0.036087632034226456,-0.012821729066824342,-0.016302661195995424,-0.014688110969730477
DLL1,-0.055933762110798264,0.008169390407826056,0.02705290958897414,0.16149650279467018
TLN1,0.0034636899386033962,0.010972427526339016,-0.03050571718948039,0.029606664088654915
COL2A1,,,0.010694741351359735,0.16630110156487768
SHH,-0.013668140507538772,0.04109939829318031,-0.014640640872877154,0.006966917860730395
PON2,-0.09537925636290008,-0.07769337218017416,0.03553932069541832,0.0025295201166359374
ICAM5,-0.00781127156053911,-0.014630435630984085,-0.034912864069688555,0.11511146118080176
HPX,0.01966556559200745,0.008533965846990416,0.058815305322240365,0.034980956217464165
SFRP2,-0.015566530823609152,0.018179156891889287,0.05876661337030583,0.04819107606457803
CFC1,,-0.01255164315134182,,-0.021015796581477852
CD70,-0.015804089215356292,-0.011868451022293048,0.10654518771274554,0.043736992812017365
HP,0.00536211470736811,0.034802602156632674,0.07664601227992478,0.061934817723450025
CXCL2,-0.014681074739929287,0.012471349023500321,0.06185405654512843,-0.016706549823781582
NPPB,0.03799960254866903,-0.010990729202173345,-0.016423457664853033,
CCK,-0.023657832468679862,-0.028256807565503174,-0.02130565819251556,-0.023484854155538006
SEMA6A,-0.07532540256881198,-0.02143992263091224,0.014673043007191019,0.022631420390647028
IRAK4,0.00034903511836256983,0.045444971465069116,-0.0164038882169677,-0.00011320876361499141
GSTP1,-0.041968164950332246,0.04023962018243654,0.005018724376368444,0.028769620045161707
VCAM1,-0.006287549179464239,0.04743726730220432,0.07070526100891798,-0.0036778550552749724
NXPH3,-0.017520313583692635,0.016643054220404966,0.03677068638192036,-0.07172876604864312
MTMR4,-0.025983188518306367,2.4629182986476534e-05,0.029769562950885328,-0.003311963379110628
LAMC2,0.1329675013553881,-0.01383610189378767,-0.017512940658806417,-0.0012762904560411183
IL10,-0.03432267957183072,0.10226813740320359,-0.010103607189481008,-0.026551994086853648
SEMA4D,-0.0276609003298425,0.05269048409117983,0.02465237807821897,0.09751459533596207
TRH,0.08046061115892779,0.055494919050030816,-0.018395373965915753,0.0976907322104025
SEMA6D,0.01764792419541125,-0.08826765372049185,-0.0023054341588966344,0.08924151756071241
CEL,,,-0.007727901285081606,0.039314949458540575
PDCD1LG2,-0.022142152322688766,0.06841458163378868,-0.04166954688533263,-0.030195886578461943
SPINT1,-0.030453856838840297,-0.02403720353335344,0.030736958133447578,-0.007785899542281535
CTHRC1,0.08718555310676067,0.02649305436867499,0.018913700088394825,-0.01334495434561075
PODXL,0.023000946244199547,-0.05398953188154471,0.0010643401426868033,0.030726397177000812
JAM3,0.0430982349092866,-0.003615756811008113,-0.022433326157804925,0.044407412073689374
TGFB2,0.019981318481968723,0.037845064836295156,0.008444496760873173,0.06251392392981912
COL18A1,-0.05906021123066215,-0.04420573497917584,-0.024027255212009612,-0.04252001945278007
NODAL,-0.026918148219539254,,0.04258033961908583,0.0472793074453917
INHBB,0.03939838155770658,0.008115890206191488,0.049666885048670936,-0.020650388415837426
LCN1,,,-0.018602403393739874,-0.016042208990104716
ARF4,0.011497530856260636,-0.019080038363356967,0.008532799367862103,0.002667055411856569
CXCL14,0.036011786418457536,-0.03467321723887143,0.010457679838863539,0.028181281984011246
LIF,-0.0016864797615637182,0.001004270281555909,0.07694184267432193,-0.0009913072997055708
IL17B,,,0.0077075366605942035,0.03629437056297067
MMP1,,,0.020976577321688526,0.022883845143004854
MATN1,,-0.011128764142550988,-0.022372705600686993,-0.016529271102501644
ADAM28,0.009074753763404731,-0.0055563540438962125,-0.014970776887920114,-0.009281611435668082
TCN2,-0.0008243761904885334,0.016349661117594415,0.01638970378248232,0.024961557122101956
THPO,-0.027729157099762817,-0.01074830335316475,0.17004698620663192,0.016828738030078692
CUBN,-0.017885336297568333,0.04208755272613441,-0.020324837508527486,0.05276908277292956
TIMP3,0.10230588350055973,0.00804744753858834,0.028240144926169684,-0.061297762263227085
PIGF,-0.003639374039588612,0.06323214768554838,0.03852312152902011,-0.005894586605190442
CRH,-0.015416797430447372,-0.017519272509620674,0.002377926706969405,-0.036201712658404994
BDNF,0.016426470500071934,-0.07861738180778967,0.03737176532078151,0.023181191552254475
CCL5,0.07110746599877286,0.06992510050318505,-0.03146590355178777,-0.07655992037664541
GAD1,-0.012874004043937454,0.05420810652294936,-0.0349228439728655,0.012970928945256012
COL14A1,0.01070754521814444,0.05502364766111369,0.06891893707960947,0.033818871042791195
HLA-A,0.031912759321826065,0.10829452903762542,-0.014218051943650356,-0.0024496706919925875
FGF18,0.034056818989302774,0.07966111810070921,-0.01839537544176217,-0.022691705357781016
ADM,0.0664900116120359,-0.04423192966608231,0.04351921402908392,-0.02069739283635352
CCL15,,,0.08525280803737124,
GNAI2,-0.07618709937428367,0.0403403910801581,-0.015622167758324352,0.03683897588799791
HDC,,,0.031905290218620645,-0.016529263616551198
COL11A1,0.05127319757930188,-0.022775259971328236,0.01531210991103035,0.013951162633648005
NUCB2,0.011395352189957728,0.04721098559386555,0.030256908448105413,-0.017177878823872214
FGF16,,,,-0.016287440503271466
CXCL1,-0.025403359907013312,-0.013116162093786028,-0.04013496861296799,-0.031749370692688704
VCAN,-0.03954605561461346,-0.00935877385366154,0.045323273981885556,0.058943496122363985
MMP7,0.06031074600646237,0.11343113615620376,0.012031591923339179,-0.02207161536358936
PTPN6,-0.03386752684910402,0.022659996039055528,0.039199352231562554,-0.04246136025537713
PTGS2,0.04479685166831301,-0.007810673780944253,0.023386308565663115,-0.049271206494412405
XCL1,0.11551503539160611,-0.018051861381620033,,0.0410633987354378
CD58,-0.019457186402201336,-0.008673545543195788,-0.03813274192982655,0.041907474720809836
TNFSF14,0.023067956232723175,0.008751970863482698,0.10180013669658032,0.01790188056402049
CNTN4,0.13576129015759325,0.017397521291246602,0.035888814933371746,0.05511571791518301
NTF4,0.0006306730013867345,,,
INSL3,-0.012248527865655593,0.008981486980336111,-0.02184506607822523,
BTLA,-0.01944213610501997,,-0.021123086629941484,
MFNG,0.01512344422729914,0.03997094485294899,-0.018006208645640148,-0.028077166762429814
ICAM1,0.01691917539775718,0.04537889589238739,0.0859654374748007,0.016210369834324213
PROS1,0.033271041136221716,-0.03164443947458639,0.012608984753430127,0.012157626557723494
CLCF1,0.01761653040263697,0.029510304307030197,0.047490378300529774,-0.030671917585095115
PSAP,0.05211197529734302,0.061472309864053484,0.04803339807091813,-0.048986247660115785
EFEMP1,0.029274228664704503,0.12988762835779,0.028112423759935317,0.059113830690739215
C1QTNF1,-0.012458547794879593,-0.0019398395798160704,0.03568850884705084,-0.014868465035693383
ALB,-0.021745512530564285,-0.013836101539619429,-0.02470153868550937,0.10435957841123268
EFNA3,0.07935720199253223,-0.0011228226061073187,-0.04611317009848066,0.06902436988561135
DRAXIN,-0.027453279289205133,-0.0037271981704325805,0.048136629214948774,0.022833210298201193
NPTX2,0.06363366485623659,0.0006287768674701811,0.006736639178507363,-0.022711289275812355
FGF11,0.05994122710129472,0.043674521356821754,0.07536494400723584,-0.046742789851747665
CD59,-0.03587400362742002,0.06102438562967744,-0.0021500309355580705,0.04314463493579651
COL9A2,-0.04009939116495202,0.005881338940889534,0.01738056883721415,-0.0001491401776931787
DLL3,-0.05218409647469094,0.05435705071206841,-0.02385269729515869,0.07208988980744672
FGF5,,,-0.012959270594665619,-0.010297377445010247
LIN7C,-0.006520888521101512,-0.036343612798128935,0.005549015969431363,0.006391142555543779
GDF7,0.005419156438712234,-0.0022919047122634895,-0.0033194371570187545,-0.02526718291708138
PSPN,0.0006287646924537167,0.056730658797390913,0.015808900316980536,-0.016430024301900357
ANGPT1,-0.04282436349385853,0.005702090128578184,-0.016255739043740305,-0.009825167714540468
PNOC,0.031781110125641096,-0.014104448891379228,0.17632208937791,-0.004440890091017926
L1CAM,0.03928116322103741,-0.020470209097523246,0.03558178608007928,-0.038860827456418626
APOA1,0.012257480925714158,-0.01650305823820616,0.021052280021199667,-0.029186014589033485
PSEN1,-0.039657688540384525,0.03182297804395556,0.0366612869466925,0.019034441910219076
CALM2,-0.0521435102327155,-0.03762656809456623,-0.061179265167918565,0.07134018653666063
CLEC2B,0.008044476923949804,0.0031425979812440916,0.014621970186228326,-0.04150023938065436
NTNG1,0.003287962769695526,0.04482063373264788,0.004510889630678082,0.05071187475938074
LRIG1,-0.054482407530813445,-0.07013500890501013,0.01737845618336954,0.050013145750536996
CPAMD8,-0.014487822887438788,-0.014057800647981874,0.10094767773185823,-0.0179163264544231
GHRL,-0.005141162274665311,0.022112571232222326,-0.03142205827801523,-0.015793428189739778
NPY,-0.051033640818321305,-0.019218767264200454,-0.027584975649357968,-0.004239269979183663
MMP2,-0.003235776183524112,0.005684690659559334,-0.01633530463338609,0.055550658444764804
LHB,-0.012617799610775048,,,
PPY,-0.02196390910091273,-0.010273965228336705,-0.04370276203785819,-0.03207242031853147
ALKAL2,-0.012434482662819348,-0.02478246038773281,-0.0009402163697360197,-0.012937038486379686
CSF1,-0.04545590828441243,0.001472320223350433,0.03943525669565773,0.0393045241038068
SEMA4C,-0.02000521429640393,0.00884710520372369,0.011199717328043686,0.027369599470770185
BMP8A,,,-0.019607122707770087,
ICAM2,-0.028682417472424258,0.036747228843226426,-0.008095682692441009,-0.051612272755795635
SYTL3,-0.015263887652231562,0.08576419932903671,0.01216966445781691,0.048780336420256094
IL1A,-0.017168816761076414,0.05813191244575022,-0.013163436120272941,-0.02838918347009861
HLA-G,0.008122189306688413,,,
PGF,0.00667010560024911,0.011280942637680598,0.006524926334799758,-0.04596452989291169
LGALS8,-0.01153930692171258,-0.031560628326502874,0.00852632087211477,-0.04266202654581934
DKK3,-0.009148413708375852,-0.019112186136850194,0.011284589946971955,0.002328006911785487
COL16A1,-0.06322611443050728,-0.009334093306146221,0.031096378367563692,-0.00469901054709901
TPH1,-0.024251403681642445,0.00021241847130840176,0.003791536323357406,0.05981029388164814
TNC,0.11247203340740371,-0.005326310895132585,0.02311884243571313,0.009546323724237743
TNFSF9,-0.007980627315850183,0.0456862497539448,-0.016552062958932637,-0.04479623487731524
C4A,-0.014959133620653204,-0.012179270449393688,0.03988863185883478,
CNTN2,-0.030144125543022968,0.0641894930088115,-0.04244253895045074,-0.021341661216773895
F7,,,,0.025236905881482863
LUM,-0.03374641192966469,0.020509198992558417,-0.009094890071305475,-0.011965302127498472
BTC,-0.0004369467739985233,,0.02399454182383194,-0.034115112369007515
APOC1,-0.017636699914492942,0.06798395454224615,-0.008841449683387674,0.0030556580564143477
PKM,0.10087359292118116,-0.07720467495893565,0.04021063553556673,0.04046710876125645
TNF,-0.024193557173987617,-0.007884581957196489,0.01473375239754585,-0.017235730592959915
GNAS,-0.051902247838204824,-0.11600461036222368,-0.0754725483201802,0.017699638439900543
BMP8B,-0.004063588194039041,0.016638489185175357,0.011656046696541678,-0.04127309852403285
LIPH,0.0723794791901264,-0.009819821386723444,0.04070012990958812,0.02708777585692469
CCL28,,-0.015120909474086027,-0.01522497317944228,0.10808413256893784
PTPN11,-0.011554483332525253,-0.027026138964947526,0.06911942996169936,-0.020556903745042616
ADAM12,0.018262401878741084,0.004218444225201814,-0.016263137154659643,0.010936885849984168
EPO,0.04020810565417291,-0.010273965676797317,-0.016190493660456984,
EDN3,-0.012079499798483594,-0.01592414008872045,0.14225568564060956,0.010526708474078784
CCL22,,-0.020686852386832013,0.10868818851408256,
CCL2,7.829115159771827e-05,0.008971276174297058,0.09750545903784354,0.05628564613773782
DSCAM,-0.03471745657404781,-0.017749615019695512,-0.03167392087860795,0.03588491052936634
ANG,-0.0032130160289508703,-0.013304409791084462,0.025375503740646947,-0.03592920447738667
