,UKF248,UKF259,UKF269,UKF275,UKF313,UKF334,ZH1019T1,ZH881T1
LAMC3,0.07636004195017053,-0.027834323755858932,0.09435470083946733,0.019149381503277163,0.02059521547827695,0.023775202068846937,0.031696150144159954,0.09859590182316556
CCL7,-0.011989088706418124,0.02484631567959873,,,,,,
NGF,0.08301304552686667,0.0018431700570339566,,,-0.029933514041970224,,0.06782885928945354,0.05315435221595196
TNFSF15,,-0.01616710858238897,,,0.03087242860741051,,-0.04950919269398978,0.03850534859245207
HMGB1,-0.015519791076251338,-0.019369587258224626,0.12900031507073725,-0.02794481005833349,0.018898063695423465,0.05397012054765356,0.051209323035290584,0.05303527324441343
ITGB3BP,-0.02884748755385844,0.05729340816050197,0.07915226559034073,-0.031488184010733763,0.0018240475195226808,-0.011351191204589151,0.008767161642176996,0.010646996771366485
AANAT,-0.0173943437005146,0.004699385186418782,-0.013648976578239436,-0.01567167235879251,,-0.01685296834100163,,
RELN,-0.037552248414085845,-0.025533989435989436,-0.04005037978407623,0.03747213534922153,,-0.0005510457574772923,-0.030712961937047856,-0.017243091186764693
IL15,0.021420419978794132,0.04617344016251202,-0.000704181462331822,-0.018208728058458412,0.04222996409896571,0.06974831449724704,-0.014104001564316758,-0.034822003367439104
UTS2,,,-0.005859974753333948,,,,,
BSG,0.0026880188078386743,0.015840896530549736,0.037670515317093894,0.004410138982106094,0.03557303994750998,-0.018791479320810205,-0.08849154289029043,-0.0326333880239819
ADAMTS3,0.032860728634620875,0.016757423607687557,0.11326977883653834,-0.01669974573888148,-0.03189639803425352,-0.025972595802781096,,0.03176448340735588
CD34,0.07537713147378355,0.004853868396834535,-0.03327568553877692,-0.045602968092964914,0.03989348436379581,0.0018379843084770917,0.04813673521508294,0.07042318314016172
CCL23,,,-0.015530368713610574,,,,,
PLAT,0.038832065503026945,-0.007940737404176263,0.10856908174222715,0.00913989513157007,0.011775672502541716,0.028895076265776948,0.01408741687209732,0.00014285814605586355
NTF3,,,,,-0.010626477759728536,,,0.04449523722740128
LTA,,-0.01860803400512896,,0.021616961624914468,,-0.01563035113417086,,
CKLF,0.031460010670145866,-0.02844457435859899,0.08309160503724905,0.027868443313041873,0.03675841197119812,0.030890985273363786,0.10875287593640068,-0.016576375315685458
APELA,,,,,-0.004619823155246896,,,
CD24,0.0004734712794329616,0.0180637005110083,0.011763907753037702,-0.058539627240737996,-0.00420849345918003,0.03563013507764418,-0.1421471417044741,0.03510383289192266
HSP90AA1,-0.01799617665944598,-0.013881098525502483,-0.08750144212150969,-0.019008012916276306,-0.02741552389184827,-0.012482529398616733,0.017551617527764855,0.002975026983390006
BMP4,0.042816304519316305,0.04233533948668883,-0.04180728085398644,-0.0022393603683891986,-0.01584677801127558,-0.01331867353815036,-0.010766428105214458,0.06607167501805755
SCGB3A1,-0.01198908750752527,,,,0.025984257640179465,-0.01090665231867554,-0.02498665480328904,-0.02964542399346688
IGFBP4,0.06764841043357232,-0.006538098386654095,0.04668596644277933,0.021068359605352437,-0.02495155565225619,-0.026089246565656518,0.03625300234060566,0.0809856348407546
RSPO4,,-0.0284828561798922,,-0.01755460554848588,,-0.021681757737862125,-0.04316607065893094,0.056449052732072715
LEFTY2,0.05551781229166528,0.10258998615035142,0.053719904613974225,-0.02971042530027858,-0.018382144775114094,-0.0018918288776765878,,0.02925453012200093
PF4,-0.01243675375900668,0.03231274618200633,,,,,,
ANGPTL2,0.06327376520617088,0.03650587925803317,0.07348523744951553,-0.04508932046005608,0.01167070925558212,0.023203836948865082,0.016045545433520946,0.044752245534691704
LRIG2,-0.041096856682566484,-0.012457763200068172,0.10022928389444938,-0.022823668398307868,-0.040015534400274035,-0.0385188606798926,0.05281329806162193,0.03698784224746945
ICOSLG,0.008304651908581403,0.05199044454742658,0.06912392740932721,-0.067413249942083,-0.03634965829528553,-0.006087954330576267,-0.06545797006464785,0.007165853846477014
WIF1,0.03788249189252723,,-0.07185541538909417,-0.013546473308951836,,0.026603913078256727,,-0.01855933759592778
NPPC,-0.03719336074504791,-0.0196498632251096,-0.01573610896071861,-0.026424865213304317,,0.016197528091242034,-0.04709899084280663,0.02614657768902256
LYZ,0.07586097788653284,0.044787119603926055,0.019383564580112297,-0.0232251877431061,0.06199839344705829,0.0370723628137567,-0.03635227203392356,0.022476749950356808
EREG,,,,,0.052535741413130804,,,-0.02486665869339342
SPTAN1,-0.010743062429188545,-0.044968095559763756,-0.007021093238343051,-0.07450348335432513,-0.00021653972053755217,0.03736220427310816,-0.03862065242403807,-0.02335878854663827
PTH2,,,,,,,,-0.031750892113347695
LIPC,-0.015225855536977242,-0.009970298821850755,-0.03569870704794558,-0.0061633948473745785,0.031483062585316336,0.058874136369586404,0.022774823728563754,
COL8A1,0.12913698902648438,0.05300915260763212,-0.010768161143528823,0.05514052620688106,0.037882732408425775,-0.04902723343967954,0.0734269054256877,0.020451750634949254
GSTM2,-0.030554274622022346,0.0024614411375868247,0.06354081939260281,0.02190752294356165,0.07247609255647702,0.04648245635562548,-0.012892321566379856,-0.004338867532548743
SPX,-0.024625415816520304,-0.037301045652216036,-0.006995389063936457,-0.07316655496448125,,-0.024774517745990897,,-0.008938830805742216
MFGE8,0.04106581715686688,0.02223073849857974,0.023072722539265546,-0.007145490041637999,-0.02439714950900484,0.06188780697295455,0.00018157152243386397,0.07705120993204767
TGFA,0.05190579188236398,-0.032919594998597694,0.06227408745359317,0.042870010005234466,-0.01451305875725542,0.06698244055698227,-0.031173388044286328,-0.048667766545519485
SLIT2,0.141639622308359,-0.04311238941089292,-0.036579311753108905,-0.018210033676685326,0.06772964002444229,0.02919594992623532,0.06840565626128663,-0.010402922584088033
PLTP,0.046369509029075356,-0.04721271111106544,0.08904906910411986,-0.07640966652030833,0.019705458891586352,-0.022875311267652073,-0.052052730173768685,0.02991123459071928
APOD,0.032178813104754456,-0.014460688998835843,0.008052932241530874,-0.0446246720522527,0.016248150237672607,0.0005898972145094677,-0.05445427228280331,0.09592237803412897
B2M,0.13038967530904477,0.08480863169883358,0.06100599993870498,-0.01956285022202715,0.03667265663247394,-0.02168594266476468,0.12124496685854293,0.06893635498078388
OMG,0.014661730739447593,-0.02398213253933788,-0.04467406965971579,-0.04861516198668579,-0.013612932783064146,-0.018937131651589743,0.02847784993454609,0.038402441745221165
CXCL3,-0.030712188977770758,0.003026943481072436,0.003904080838040372,-0.01367097094215188,-0.022029037196197136,-0.011256683260452602,,0.006208202934810428
CXCL10,0.05389822112858157,0.022933964452466028,0.020057361281723786,-0.00931280292568707,-0.018549015444389843,0.05805261061688588,0.03213328365900753,0.04105354132903237
RSPO3,-0.016285652044864287,-0.01471041582603769,-0.022412343269934826,-0.02651357805713714,,-0.011763017055854972,,-0.01008445113062427
CORT,0.025242849496650444,0.011926714678913479,-0.038789581382431056,0.007504130744382909,,0.05867158211421799,,0.09747410028735783
NCAN,-0.03466012220804311,-0.08878600134509529,0.10886829800292887,0.015366933869431535,,0.0409493492774417,0.05554096436224199,0.02088549749948114
PRG4,-0.018030157611350937,-0.014518546033949266,-0.019415178411430836,-0.022434088999636597,,0.08283433564533539,,0.06697617671496017
ZG16B,-0.01662524583533016,-0.01685054828681884,-0.020961805099660537,0.10231710390921722,-0.008602372107854674,,,
TGM2,0.0735095381478544,0.022789585615971844,0.02171179240798477,-0.043208082954057814,-0.013039328101502592,-0.029140429483044464,0.016194881951409886,0.07999157267349061
VEGFC,-0.00784773017995759,-0.0024328045838082294,0.051601095784280994,0.01926424299373683,0.017446582451571394,-0.014035394310368043,-0.036728352087128525,-0.022279688111718095
WNT6,-0.0015884637136677373,-0.020081018614521867,-0.01909228566003861,-0.005855831786468892,-0.02711577198429781,-0.01224938340981578,,0.0021635064236735176
NRG4,-0.011042371605966836,0.015256707130719551,0.007817262652481402,-0.02304072373738316,,-0.016373924540280926,-0.006637661302519315,0.02931642575224929
PMCH,-0.01272692753134034,-0.024483138856502048,,-0.017554604701286558,,,,-0.015179423569579697
COL9A1,-0.03335110427282183,0.05947487625777922,0.10190045038203331,-0.014599933472816514,,0.018105003798340447,-0.03217065341272118,-0.004255147596322646
GDF11,0.07890472767744161,0.009983652728111246,0.018669512653850442,0.022006870609393388,0.0021494299576135,0.03173222714638132,0.06118269548549467,0.008413382686231074
IL24,,,,,-0.01529158071152045,,,
SORBS1,0.05430790417557203,-0.03373058186991097,-0.020794974818916116,0.0077560002318432615,0.11241103797191834,-0.016255677608756073,0.03670817101124666,-0.03191823618241866
DLL1,0.03459286202650835,-0.03193744478089759,0.03943269224362436,-0.022250209838336005,-0.048240041927204644,0.07405995528312374,-0.015299795594224236,-0.021372047029175428
TLN1,0.04515264772006717,0.03839564862786275,0.10097823010464808,-0.007848650555096525,-0.0626213539124296,0.026971754552098885,0.017861667704274983,0.02749760742329492
COL2A1,-0.004432652860011439,,0.2397193864558319,,,-0.01142784454038692,,-0.008293242961465396
SHH,,-0.015087153072229834,-0.014087658922837412,-0.014941289955061604,,-0.010906651365366232,,-0.01620660873728987
PON2,0.0361462961084224,-0.059280869298456426,0.11450163682502447,-0.007979333417295726,0.06165184238188965,0.009168257519433523,-0.05190896308311918,-0.039297774604367494
ICAM5,-0.01039232731700857,-0.023514398891560075,-0.03501832986275371,0.04482060422814709,-0.014475360000475447,-0.021300100972264126,,0.005841708795017359
HPX,-0.018476003241924097,0.020776936875532604,-0.010365497686233441,0.03523754794802593,0.0112980514264971,-0.027722531003368286,0.0009439059818985091,-0.024616654892611497
SFRP2,0.005843010764398102,-0.017182632356598858,-0.014302192752137255,-0.019615511071083024,-0.015091439448631646,-0.021396058819318983,,0.004364430231029872
CFC1,,,,0.07754114763779642,,,,
CD70,0.030293561031833602,0.031293999062633006,,0.03298392643930685,0.006661935470364487,,-0.009988014633209088,-0.03839295172986835
HP,0.030407802892540997,0.04073731515547424,0.06176555087668352,-0.0014399376004234424,,-0.038096371038578984,-0.01236290371776997,-0.0036984801708094908
CXCL2,0.033823074914397906,-0.018112749525500866,0.03313238526650729,0.09900546334114817,0.037219863057707574,-0.006081223397474737,-0.03394039550658841,-0.02190570153773157
NPPB,-0.015467083243883215,0.058999231523319574,,0.02781209511232224,,-0.014035395331202521,,-0.006105975474947583
CCK,-0.00010185153322983245,0.05063972470135646,-0.07889850519723997,-0.03819636295643875,,-0.006831776532771875,,0.027607322163248814
SEMA6A,0.017565136260878737,-0.0467273756614301,0.13004412082838415,-0.0064759164043375434,0.09675065545704978,-0.0010055859089169894,-0.015530704457776419,-0.060409157048776925
IRAK4,0.06581731125869614,0.04651674923127972,0.04872665598613022,0.028735607455457904,-0.007565893744794369,-0.012363088208343467,0.06754023017710056,0.049633246348834856
GSTP1,-0.007501520675917538,0.016303672990156032,0.07157706318534261,0.017140044675383322,0.007925833315638483,-0.01353155004032554,-0.03740190305776126,-0.056560593375443786
VCAM1,0.07519089449703088,0.044588092954831224,0.027532643523509752,-0.054671315390894655,0.0029094488930236947,0.06283477123817127,0.04338798791936561,0.01740538585409374
NXPH3,-0.030550327100197033,-0.029882495385250885,0.024865988356968172,-0.025299505608042658,-0.0288557413405991,0.06675981350846989,-0.046612275794167615,-0.08365927016226855
MTMR4,0.012515224931430556,0.033617426014438255,0.051525056644756484,-0.031328691006050895,0.023072019885835342,0.03776167939512601,-0.054390531021206355,-0.0018085492290773253
LAMC2,0.016119447230889827,-0.03372243590977998,,-0.016638026892097244,0.047821375996934326,,0.045879192855601166,-0.014733998227591258
IL10,0.0161642495693742,-0.03788602555436798,-0.023515644580191872,-0.01669316820386333,-0.0014096610212435976,-0.01256367424277226,-0.042806455288151135,0.09237675048399878
SEMA4D,0.03308238417661275,-0.055557353124876384,-0.01848333577396405,-0.024221661321978574,0.008711522694605065,0.023631997307110093,-0.0001111104032413545,-0.025958161629873043
TRH,0.010241327139036582,0.08938875958117466,0.05131434471188345,0.023430756299742048,,0.04945720308857695,,-0.014859612213091036
SEMA6D,0.024546220979877388,0.013362700546834128,0.060640500333741944,0.02758851743637455,0.016765938414452897,-0.003866511000799828,-0.055693957309735705,0.001635392376886232
CEL,,,,,,,-0.0609796186279297,-0.015629926996327398
PDCD1LG2,-0.003281952759154999,-0.018222365277277063,0.005664308022380414,-0.010878692614909714,0.09883481435139088,-0.005342929268713044,0.024112892908805857,-0.0017617491379567796
SPINT1,0.018727093209939386,-0.006985500034083858,-0.035819585497200115,0.01085919128345868,0.013936876970650987,-0.0184407690616055,-0.004142871978834229,-0.035380154753749345
CTHRC1,0.08849389437397717,-0.020707295387922396,-0.03202965970190439,-0.009501749320690752,-0.025860026684203823,-0.023852003165620556,-0.04763033788939741,0.10816280112178639
PODXL,0.06712748418058008,0.029287256837971117,0.059078877938825845,0.03666125786596567,-0.024971866087080342,0.03684234588564756,0.05934469162841399,0.048453559685193125
JAM3,0.03538229185355262,0.010464620632081069,0.08689093397237285,-0.020245752592718793,0.04139653634170724,-0.017058573201811547,-0.06135666343302904,0.008399054349346765
TGFB2,0.029691691672630364,0.0584604523756411,0.08914036866888175,-0.010292335634728674,-0.01053074500561827,-0.016080247494056003,0.07461531437819359,-0.035875553612969076
COL18A1,0.05911391753632881,-0.0651255038680082,0.015504821218998934,0.048005311086389404,0.019785490645991062,0.005212821699656767,0.04115495353058275,0.04899001832309971
NODAL,0.08496676847587528,-0.029712763223729073,0.05920108058173188,,,-0.019295491762675074,0.02375334392693887,-0.016849432043541557
INHBB,-0.05939902221193472,0.022278239054306922,0.030427463521514493,0.01586121489046547,0.021397964022478365,0.052127721160701156,-0.05349163702434042,0.064912257658462
LCN1,-0.01214004579083914,,-0.015726243031143124,,,,,
ARF4,0.010216495746559674,0.017102188289380413,0.02675362752791915,0.037500961277099204,0.009617760743482907,-0.03792188608436471,-0.039137955768896164,-0.02444654607685078
CXCL14,0.030643541108927037,-0.0021456246340036387,-0.05133993415743264,0.039593753054503814,0.023912214944990334,-0.013230526347885817,0.03704013859060281,-0.06365145798222696
LIF,0.03733997266610761,0.045224542186997056,0.07974427235980892,-0.002520396528696166,-0.006263106366284348,0.00666053708289372,-0.048062707493167885,0.04843827349494048
IL17B,,,-0.025972123996021234,,-0.03674317537418253,,-0.03289705983549764,-0.020962259145494738
MMP1,-0.01673705782954811,,,,0.02337285740640269,,,-0.015179422367462229
MATN1,-0.01593952596359682,,0.02924722145442564,-0.013382430868242371,0.033892317814918575,-0.01142784311824635,-0.03594688615597383,-0.021603858453877852
ADAM28,0.0008163710101975612,-0.0047046332589572755,0.028472211861953565,-0.00998156559863172,0.0048727624732054055,0.007160581803105286,0.02302574886834718,-0.05314112727670167
TCN2,0.02505717508177397,0.027105070199610466,0.013778344907351452,-0.015101589941039982,0.04993627769320706,0.012964376810943284,-0.03003857447616258,0.02848972327138089
THPO,0.04450091717559044,0.018603072572194863,-0.019680642725807603,0.01519015606657156,,0.01776593259932767,-0.03445167474814529,-0.018740346565059175
CUBN,0.03375098560053467,0.01660101848259754,-0.029336559195753006,-0.013728203363788882,0.013001415395234474,0.020052452863957647,-0.008165867820544783,-0.0007431622522934947
TIMP3,-0.02169709518833064,0.03245122145850589,0.07606243816896391,-0.007343770190401774,-0.06779632025375032,-0.003931395419455936,0.022744544968292865,0.04006794595427368
PIGF,0.025132308870968,0.026843042098170736,0.049333472507893036,-0.024419685319847326,0.035543253193092754,0.020201804793969807,0.026113707757052747,-0.018963375365297904
CRH,-0.014223509019700643,-0.017017353793548518,-0.024182826349794146,0.005387678247366636,,0.0701416286301912,,0.009643308098835283
BDNF,0.1041573782573492,-0.005101150250672504,-0.08121930841611234,0.013730599082224354,-0.023587237662469708,-0.01287068792269105,,0.08889424841925044
CCL5,0.02988305441819623,-0.03439012378718215,0.056025600132608114,0.024135116356497517,0.03125336015235592,0.0059172931098170475,0.004117159045487772,-0.007536506798886566
GAD1,0.013676686179132971,0.022578440934824487,-0.026480132000124276,-0.06439204680693358,0.010403642315063293,-0.01224247831704533,0.1949283877215571,-0.0452597734885626
COL14A1,0.07155145651617625,-0.007566921266605252,-0.02789744593689368,-0.01917848586583306,0.08505103926991561,0.00017187654080815472,0.01671943765544589,-0.038463446138834276
HLA-A,0.04980545555136409,0.03323936251424716,0.058307141544162576,-0.00959939603462817,0.026368002454436913,-0.01675648485332379,-0.09879967292221076,0.02011403875369029
CD5L,-0.01422350737414899,,,,,,,
FGF18,-0.012869703359652616,-0.013520160329288555,,0.08167970904205063,-0.015877726045323066,,,0.03023109496677498
ADM,-0.003617431275106876,0.08282396891243907,0.033794463825503364,0.032636756658523655,-0.012554095535431622,0.011735368515173109,-0.026113730994964862,-0.01586707895362383
CCL15,0.03293094794148919,,,,,,,
GNAI2,0.060894895060544164,-0.019764783527037078,0.057467366255073184,0.018523233221041942,-0.020208696676251418,-0.03808090498411157,-0.027428367354743438,0.006437612697643522
HDC,,,-0.008171853870303272,,,,-0.04102515647989152,
COL11A1,0.03525916477878367,0.10152514449561081,-0.028591633581779352,-0.016556665941660116,-0.02679899710265379,-0.0013170134222677374,,0.01260919163619223
NUCB2,0.0019250830892423557,0.033386810271051406,0.08212002217138574,-0.011882381821188859,-0.0053737624225730155,-0.006341441970734113,0.011859875156749092,-0.007061476414434038
CXCL1,-0.005387894305710091,-0.02410476744729951,0.02951844785376489,0.008223545344201881,0.09310466082192781,0.006115566898260442,0.14157429075954084,0.07116522501244046
VCAN,-0.04415957186064845,-0.05201578822158136,0.06469987508156422,-0.014190728111189202,-0.010552542112234648,-0.003817027362679469,-0.02401666872348468,0.039957295072569836
MMP7,0.035573783867434906,-0.026878998414414053,-0.011478860478466994,-0.013216442639275622,-0.006350851268360607,-0.017662897818166032,,0.01779212496646104
PTPN6,0.10012001276841487,-0.02975914040271715,0.042253845777236385,0.005797817342580995,0.03803377765311987,-0.008267667627314996,0.05204655371456728,0.06899864425857791
PTGS2,0.03990456790199394,0.033284511130172806,-0.035947254691094076,-0.007049454288383751,-0.010840698099273302,0.028521385246657815,0.006144885520630387,0.06479539802093605
XCL1,0.028656974393757945,-0.014710418301830463,,-0.021707512522342726,-0.0017860542164205555,,,
CD58,0.06256581789288737,0.06454786947335595,0.1189553861798038,0.021555799733122993,0.048160555402215116,0.03712127745673522,-0.0728510322670815,-0.08317887296475815
TNFSF14,-0.015704925026613664,-0.0061735007883547835,0.007797886320093284,-0.002139224841049248,,,,0.044623277117294365
CNTN4,0.0221200293251906,-0.02643726824252507,-0.04075906273432056,0.00211595012494283,,-0.017506538315907448,,2.8527074401414974e-05
NTF4,,0.1683905517381463,,,,,,
INSL3,0.0848130547843768,-0.013520157677388019,,0.05630741197767467,,,,0.012233428742732757
BTLA,,-0.021460599070208277,,,,,,
MFNG,0.027394911510514982,-0.03231885203464423,0.029780953918798904,-0.01594455814859882,0.07359685247666223,-0.024529346972320613,0.1065797510210244,-0.022398477467162472
ICAM1,0.04590506211389691,-0.0032434152018595,0.048857597762916476,-0.04874548756569801,0.008974299486345302,-0.01431035863868082,0.038340325344529726,0.01944269729967996
PROS1,0.02478601330111205,0.040837184017134126,0.06729685019496738,0.06905067637471014,0.08273405745483384,0.007876081858236593,0.025203252356003434,0.019150846566344845
CLCF1,0.012220037315904677,0.07377713315802532,0.051673686479299985,0.011889383867179389,0.046121334264231255,-0.034032750511181,0.04186445465888211,-0.050751754828810336
PSAP,0.029723353156135224,-0.0034559031300633774,-0.11881054900049791,-0.06939571895827894,0.023115373326166963,-0.025407085082148232,-0.08056029807476583,-0.03967896765645187
EFEMP1,0.06882748220488002,0.09727005249518134,0.08101641514635034,-0.04793629490137383,-0.008051486539733166,-0.07439133469600265,-0.02141902752703931,-0.018385996624574068
C1QTNF1,-0.0022018677843983056,0.02783511702762299,0.07803169570173973,-0.01753313392503044,0.005493858018440412,0.0068144240505131235,-0.06900715486902421,-0.017210388428134795
ALB,0.0100898173262339,-0.024003109713553305,-0.019254344236218045,-0.016638026466207004,-0.014475364759411968,-0.02472412157817698,-0.0460262050546399,-0.03669066891891573
CCL13,,,,,0.0005473933607111649,,,0.03615969057096649
EFNA3,-0.011565842552472628,0.04547478264845884,-0.06449098540771586,0.012722437916413174,-0.019740859951296087,0.07595028542519085,-0.025962021212357796,-0.022745361439383906
DRAXIN,0.01787202944536563,0.03234803313014576,0.07893415651756329,-0.006919018847858892,0.02806713919590921,-0.01724494152175133,0.01232993279844493,0.007220343511670766
RAET1L,-0.010876966541707994,,,,,,,0.0008938239348030887
NPTX2,0.04351719334927659,0.005944277165767935,-0.08665224911866977,-0.04326625734733323,0.0025415223531640037,0.00617280331000643,,-0.0007482046486583401
FGF11,-0.0009658438283550987,0.03548034412413834,0.1088933282445989,-0.010263777666639174,-0.0023980340555102737,0.07401494628949358,-0.045047024902951996,-0.0017871988300327756
CD59,0.044344833543822945,-0.01196582768202816,-0.08289982842706715,0.028107000902274342,0.09466232175651537,-0.03372207631777525,0.06833730681850596,0.03575298301198563
COL9A2,0.05145737008537594,-0.027364525048496343,0.009249587218048137,-0.03676774102586796,0.040191240043713015,-0.0014118596614003797,-0.07303159766267511,-0.03384691892472074
DLL3,-0.04726077557741127,-0.08573706346326238,0.02265339227181299,-0.06457888292166436,-0.018549016641488874,0.02682643466680902,0.03511997354429774,0.010007710796956665
FGF5,,,-0.015332125923856727,,-0.034923060665404175,,,
LIN7C,0.012193247644171156,0.017502604969950316,0.06314462536312312,-0.03543431606026618,0.05780733573826135,-0.012382430300699064,-0.06433345338072315,0.004073339581398345
GDF7,0.026783011249947666,-0.024123908517092525,0.02984557332597736,-0.01521269849844338,,,,0.06724634791060596
PSPN,-0.0432353312158166,0.07979742059040035,0.0443976099550307,0.00985026536833345,0.036975240736841025,0.04610274300183355,0.04803746343606017,-0.07094428131387759
ANGPT1,0.0862974956843373,-0.04206226248195656,0.02980916357420185,-0.029934696267238457,0.01291564895160471,0.018389220195777507,0.041821581214916734,0.05854535694314931
PNOC,-0.013731808575887117,0.0071533776505050585,-0.07365218191051512,-0.04876256101479863,-0.014475364759411968,-0.007132824842586577,,-0.021124308289006556
L1CAM,-0.02653447215208009,-0.0031656781184470823,-0.06474468184317897,-0.0028337156028839226,0.015116110021174491,0.0028931921433073718,-0.05721707224449087,-0.023505753107296246
APOA1,0.0063729163656079104,-0.021055411747452766,-0.032813068426398806,0.050105896052006445,0.045284600109094846,0.006833703182599519,-0.06847460434768327,-0.03416034845861063
PSEN1,0.02502974943277333,-0.05468064431319171,0.008573108720455722,-0.02096823438512165,-0.04187544543640414,0.03758317124393711,0.06994843401701765,0.035778932955997905
CALM2,0.04448625004397148,-0.053267297152399445,-0.10573856766943578,-0.03401225305433126,0.059842371107433366,4.475981376242965e-05,-0.08681843339379665,0.0162587864525708
CLEC2B,5.7561083708303615e-05,-0.010965122450107117,0.012214922200599146,0.007184254892314894,0.015316747355154182,-0.04261933860115149,0.07451630769224667,-0.011704056800612078
NTNG1,0.03355954229289791,-0.014164230283750209,-0.04785313053574108,-0.016407702266125524,0.15294244742068366,0.033623004469486024,-0.03182345428863853,0.0626533771548409
