,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.04942316573735364,,,,,,,,,,,,0.04502269462820109,,-0.022735624659755916,
BMP1,-0.010154808893016684,0.22349644778269165,-0.049842295554156486,0.0314864460083723,0.043021719108029106,-0.0557099248264754,0.07758697729977607,0.012996992882709897,0.004705665970639406,0.054645674210156585,-0.008441222240997784,0.2423243435513766,-0.019512702194927525,0.05697117383841078,0.05699094001235286,0.16107305068524674,0.06359027343703252,-0.010086200086814379,-0.00769239036885082,0.04602697097803451,-0.04638021656193967,0.2660152526940144,0.09109706744914657
NDP,0.0292434237152561,0.010768364638526977,0.0007158045491919326,0.12039122981828028,-0.04089017941391767,-0.011819560906467665,0.02955073978770394,-0.025352215238516468,-0.02472490454076119,0.028720260681977805,0.05316416137172152,0.10961012741549514,-0.032401954684766705,0.06733116560480627,0.09389164949020609,0.1559875583933672,0.07199668850616818,0.014707638997425316,0.018241413276213064,-0.04974965081868934,-0.0236456242814859,-0.023098581312614455,-0.0048533384653495154
TNFSF18,-0.019279987219288242,0.025357545280610534,-0.02739773086000766,,,,-0.023660865550296024,-0.03165234573045963,0.06139722061767395,,,,,-0.013441098529392053,,-0.021604910658794028,,,,0.007286024416110263,,0.05980615738531725,0.01724989968225484
IL36G,,,,,,,,,,,,,-0.019418559397821434,,,,,,,,,,
RTN4,-0.07390225013090795,-0.05633088840321091,-0.01958200723404594,0.08283064945192416,-0.006613403153477903,-0.008423607142345944,-0.026752436543921863,0.00878412745601322,-0.03277997896937891,0.025864394733675626,0.0832934790206688,-0.08182000479836149,0.0854472329216542,0.03500773291088232,-0.049086353988032703,-0.08035269543832271,-0.10619022273195709,0.0044828525779028496,0.008478738760639579,0.12236414017806091,0.1670599782575179,0.007811443733072861,-0.00183587026785862
HEBP1,0.06421254184762165,-0.004172054810088714,0.001698758825749991,-0.061888466816430655,0.03424303503559057,-0.050754860325806186,-0.04608330866253346,-0.018518802019526468,-0.0015824007294164763,-0.03305266193261674,0.011187090412684028,0.08209518083676656,-0.012571272300254165,0.11287089614311395,0.018974842297607444,0.03079612009333574,0.0025870207069085046,0.08818833078770529,0.03246189750247071,0.0032385816031116526,0.07937666944373827,0.017395968220747775,-0.013362748341427743
WNT7B,0.03801167265754204,0.04245896456312919,-0.01701862111464933,0.032569281610559435,-0.011343747905693896,0.031017132259524845,0.047708635312158604,0.027066095186809438,0.024727987547519523,-0.016779663187290957,,0.0549944900009016,0.010474804677145129,-0.02081258501626156,-0.027255797885133697,,0.11828917109001456,-0.04145325306982923,0.02829267209932945,0.06145177954661988,0.040656714011029535,-0.0003203925683769804,0.148487089140888
PTMA,-0.042515447746790544,0.05380265680714683,-0.016843136436492892,0.07341062760695184,0.07854213555770279,-0.013977345679365597,0.035828153338889016,0.008467438261187276,0.025844600190970225,0.016984734697344163,-0.10410118409941496,0.3141024482527607,-0.03123217032557159,0.05451080590309611,-0.000677909620067636,-0.07105346118875593,-0.04847327954175128,-0.06050353952087899,0.002337621649499916,0.12063456338913044,0.05929947689825567,0.16915898545640107,-0.00933032128078754
FASLG,-0.0169850696758353,,,,,,,,,,,,,,,,,,,,,0.033992952736193766,
