,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
NODAL,0.014617780921162697,-0.014781623463031711,-0.0012461578932238826,0.08075055607438218,,,0.07251167563034384,0.1338769058195646,0.11880466014712823,0.07648588019073867,0.05712191544836565,0.024495571167092816,-0.03455632203137006
INHBB,-0.0314401297449707,0.01199059812602359,-0.003660353384103031,0.06155622872510014,-0.00044942861879355517,0.014767475689513586,0.005807943907822704,-0.010864816449628055,-0.07849825722988295,-0.049644714108248125,-0.004668461024492994,0.019329385391460247,0.07109666096862297
LCN1,0.02173078259189856,,,,,,0.06151689028853731,,,,,0.236883766428122,-0.02481967385917635
ARF4,0.02844888151532395,-0.03993033804125161,0.010476854988609736,0.02615623042025215,-0.022552831258390603,0.018263171137282447,-0.004773887138323972,0.05483864974463503,-0.013215972712818005,0.06627756373403518,0.004629103930726672,0.013770806336328557,0.05257074920319503
CXCL14,-0.007256831288826106,0.05314422321589375,0.05136667637997785,0.05790710199956686,-0.031461371675950076,0.012318961450636278,0.0949800714270278,0.08627996892913377,0.08069632491684944,0.016485374292441655,0.07087321566837183,-0.007374764455188349,-0.026434427898890094
LIF,-0.04113912398098355,-0.018705296544804895,-0.006824361604028942,0.0426295242799121,0.028203428169845158,0.0469838372151487,0.0419168296010846,-0.05755385758727183,0.004512600898791098,0.1451419954063086,0.017736160642386634,-0.013509523376762849,0.02606517277712073
IL17B,,,,,,,-0.03799096352904719,0.026968977173383677,-0.033760850404975784,,,-0.015308848959597754,-0.02806205345742095
MMP1,0.004572197104501447,,,-0.013749388894368058,,,0.011117182758538208,0.1778302229430568,,,,0.06154682089836523,-0.06280072418926436
MATN1,0.03669654521873257,,,,-0.013836102776913235,,,,0.06640913622313148,,-0.0045732801057689135,-0.011958604044777003,-0.025573231102216255
ADAM28,0.03422303049991406,0.0302401536710417,-0.011391087703833656,-0.014177734475922701,-0.0037989245559832637,-0.03375171562395169,0.02309707908006805,-0.014714504859986044,0.1249462997987284,-0.04223187088408262,0.017959603576594693,-0.009424660389294966,0.024745250396660666
TCN2,0.026461769128010806,0.011388975333040476,-0.009879507813194716,0.005054161903952541,0.009194015609194117,-0.0422703423521296,0.019481322079429247,0.08391071799314254,0.09382617529561844,0.05373479790073432,-0.02849662297294995,0.019290384418558085,-0.03756734618608524
THPO,-0.029293384237792503,,0.0201763366294309,,0.03996557175516867,-0.018733676799781156,,0.07962767112731746,0.07531997530417837,-0.027128687431197448,,-0.02773225107890405,0.043066052942452235
CUBN,0.005937136572348221,0.010886599005422003,-0.014043312386816286,-0.023635974555274143,0.0446791157108591,0.036477057560760744,-0.05838438474843907,0.09000033768720238,0.06523104798233757,-0.009629041227405495,-0.02334879857038058,0.042003345324453496,-0.054632061916776206
TIMP3,0.0346419350538469,0.003346727041079095,0.01421513149205356,-0.05215940954840604,-0.029522823048372678,0.008535853899626428,0.013665343966242952,0.11010279190851241,0.06524296139917213,0.07922819473882511,0.05321905542565896,0.012780296373839666,0.018765295239679448
PIGF,0.03342118211208723,-0.016436417202284396,-0.012062362762434824,0.0026510329887019244,0.01322981684572253,0.0025449404279885186,0.006743074241200099,0.0009759543955653782,0.08682614109515589,-0.11551345149978115,0.0065029114279388615,0.026066520259611398,0.03148199605130085
CRH,0.1303362841165644,-0.018550898469398114,0.006159002382951556,0.012001612377738306,-0.0217812554848789,-0.03389468623110278,,,,,-0.0423285202448259,-0.034121824047510685,0.008541639240684457
BDNF,-0.03218924222065575,-0.01659487093757159,-0.013845997814185797,0.05322559518175065,0.011284581709551574,0.0532051225907894,-0.029249927605903284,-0.028052873667108513,,,-0.00526511190905488,0.04257172131937326,0.02671521104968333
CCL5,0.0064552806402281716,0.03225945172392603,-0.01979051347470016,0.0024256411279042944,-0.015379941885876281,-0.019515940475687762,0.03598707365686824,0.018320327601608948,0.08432537007637522,0.0404536858316472,-0.03708269602884733,0.036949376939677606,-0.0033662784479557397
GAD1,0.04804141416614541,0.013112817033961601,0.028483183181963988,0.008389044817162225,-0.02341490579639073,-0.059662780217238386,-0.01855920246246674,0.02592392753917279,-0.01408686928195027,-0.0326518174427735,-0.010635861900539756,0.05065588217415698,-0.027721059285923902
COL14A1,-0.005420603090088123,0.03451809243672832,0.08255579865324453,0.07882176033331656,-0.010414829827976698,-0.024538494941006243,0.024509810341533482,0.19169976520637125,-0.026270972661803692,0.025272638879240444,-0.004562223118665327,0.04239937030826947,0.05246800147511892
HLA-A,0.006058387066538882,-0.05758054856836796,0.06086159218451209,-0.014382128751904998,0.03237482994157782,0.005317745313539415,0.031788239702243794,0.027784438011862877,-0.023509530430852632,0.018716720428137445,-0.011544191109328776,0.04731755246267656,0.04334861114956381
CD5L,-0.02006054062680843,-0.013097396421175451,,,,,,,,-0.030966651197570617,,,
FGF18,-0.01815116344443355,,0.041037629711270014,-0.019063382238125218,-0.014825929225314852,,,,,,,0.07454456107689707,0.023714618748609605
ADM,0.01610544381970635,-0.036222895516029724,0.04050174534268711,0.07871903942145685,-0.015750121296864213,0.025536699945318077,0.09901036998735248,-0.07754569494660372,0.02730639872031776,0.054933109581599214,0.07658824895091093,0.047431290191219416,0.0771737388188591
CCL15,-0.0032276543968180697,,,,,-0.023426540622420396,0.10364891865616002,,,,,0.05822274541259927,
GNAI2,0.0017215494485171264,0.012176686918606202,-0.0013722909710822133,0.039023702503247076,0.03293121708143179,0.006493681931030916,0.012605996361928419,-0.06628699399188002,-0.021764715481027968,-0.05656054707469186,-0.06136013647683984,0.06407017425676277,0.06834194312940921
HDC,,,,,,-0.02280584193604006,,,-0.04210236956385402,,,-0.005480839166587868,-0.025573219520341924
COL11A1,0.05956241231586429,0.0018570264161054542,-0.03184839625127447,-0.07164474179158875,-0.02831588788276556,0.059911378322497634,0.12349842420334614,-0.08643773251819725,,-0.03477688468181606,0.00864298710899592,-0.02303035800609493,0.07521967581505722
NUCB2,-0.0235827853601545,0.07359431849651002,-0.016496050803456938,-0.04156089805276248,0.008793263729263083,0.04482449234923718,-0.0434257072116288,-0.05571287083949756,0.03703000435227885,-0.005683436171554655,0.04755616598693895,0.01747115847098294,-0.004477745584268944
FGF16,,,,,,,,,,,,,0.09658726678239109
CXCL1,0.06550541246764846,-0.019900677641065682,0.00507919969033381,-0.027065867248549275,-0.021659637554226584,-0.0003132439522083666,-0.025801526464867684,-0.03308240426487852,0.01409653024396341,,0.15564664475044845,0.008852718637963698,0.08292549973923978
VCAN,-0.05006993892136696,0.019580459080515006,-0.0381482499846136,-0.09090216453179413,0.004372044455318659,0.041589264714973845,-0.09162511415844683,0.08941613164546458,-0.05246930317449686,0.003157023806248625,-0.03607501895696615,0.04433624834856086,0.02966356678689045
MMP7,0.016613375274438583,,0.004953598704263058,,0.0661113144548019,0.002812731082775536,0.042469488314335675,-0.06306146616815214,,,,-0.02353275167607686,0.008813243807862815
PTPN6,-0.0450148138789637,-0.0314504023466808,-0.004393324132802298,0.029673699785629146,-0.028107521171706704,-0.06187398467229118,-0.02474087719631574,0.04127276127870104,0.09739702001420364,-0.027060993822293107,-0.0016848410309372504,0.021451875961902272,0.023900207251254947
PTGS2,0.021271002914929577,-0.017760310881171155,-0.024833592935328826,0.04520975340916614,-0.05842076736501127,0.014688325353960368,0.010528728085284818,0.06084873478258917,-0.020062452008143564,0.06380281810143225,-0.03104670474378303,0.032471716074856376,0.003092312232433941
XCL1,-0.021982764495885522,,-0.012193532251471679,-0.014619969638722393,-0.022443409366157418,,,,,,,,0.044702774941746355
CD58,0.008379948322973107,0.02111931278480572,0.014136814983867676,-0.049893801893959706,-0.001580145391743966,0.06666091317300275,0.031473705964713494,0.028486977197097713,-0.04734645386572642,-0.016861354922651985,-0.030901346328347998,0.05064247343604021,-0.00796733635025574
TNFSF14,-0.02214990144484062,0.011652694793250241,0.03087498821983929,0.01793039802431582,0.0037001747281645023,0.05333304371503416,-0.030705706470525295,-0.01651139694922961,,0.0012467960919481753,-0.003430314068604096,0.03738032786075523,0.0670416532210429
CNTN4,0.004780160401838567,0.0035577918322515266,-0.02191397119658553,0.009133863471549687,-0.015305839649842537,0.034611145826349415,0.04854465997723984,,,-0.019795213173001147,-0.031515522943914166,-0.0042070411172876795,0.05350490877404944
NTF4,,,-0.015424284314809078,,,,,,,,,,
INSL3,-0.019692499870719075,,-0.011206919837466443,,0.05316584012817348,,,,,,,0.02750532524633761,
BTLA,,,-0.017788787614960347,-0.015241805045699643,,-0.007310671437105499,,,,-0.03475206917732519,,0.017788750072942287,
MFNG,0.05135284164148673,-0.030740683280488193,-0.025367685086309523,-0.012085530995984107,0.05703807776208048,0.05702463416515794,0.10708151156928722,0.0005940269645908329,0.06017636474208483,0.08515364944535678,-0.04732609551256085,-0.026496237461204983,-0.0736210578882584
ICAM1,-0.02647259545069979,-0.017649366093562217,-0.04393492186132635,0.054663605765374594,0.05458873159774564,-0.038057753962446386,0.03690204371105111,-0.10413685963115392,-0.001994240857824578,0.0904924851315494,-0.01739672803430225,0.022090565233228263,0.06895589872562584
PROS1,0.044266748484979,0.024091168725581015,0.011949181262326476,0.06471501474179195,0.004144792946300149,0.03475244966571698,0.06822783103977996,-0.021211778994254967,0.03380976585598403,0.07419627919370055,0.06082131600951783,-0.034742624781486986,0.033724928732116785
CLCF1,0.02174943436083631,-0.015150725864570743,-0.050085592416249124,0.04449335924476603,0.04184712146503315,0.05398379583870238,0.16244289681966506,0.00936759913325163,0.02179373769236054,0.00974816669892358,-0.03412264848677926,0.001383562084256035,0.06602857073267392
PSAP,-0.029401748891547907,-0.021146541128897942,0.03898706756852486,0.04938343560069206,-0.012871713399483465,0.03216194101689621,0.07203661528183634,0.005550238281030532,-0.033164281706799796,0.006069516739412615,-0.0617401436329524,0.02800742960021945,0.03495111164670385
EFEMP1,0.026577088655622177,0.014365177247249384,0.011837643463451146,0.08516913020436569,0.028830658108836196,0.028376059466352268,0.03646574948322263,-0.09387107063704488,-0.019040132873965745,-0.015145562275407509,0.009198078802646949,-0.03226902216475714,0.06639657043190002
C1QTNF1,-0.013150208245085795,-0.04361158259419779,0.02177299714014241,0.007457806503798682,-0.0033675232874058334,-0.021284392331654443,0.05086938286014329,0.04459477758897644,-0.014422829095979382,0.057390684369919905,-0.012302846828375447,0.04640228834994433,0.07774455604317142
ALB,0.09616278887128919,-0.027379814829417936,0.05260089689809334,0.025344546143318082,-0.01720206489074712,-0.003906781815764664,0.13825285555200664,-0.049205217294188065,-0.04723473256663856,0.05492947419021604,-0.05173665552272474,0.004643703009014003,0.020256176240809817
EFNA3,-0.018843372606153444,-0.0316579433122721,0.047400066394148704,0.016057700214527928,-0.003969222212097862,0.06092863725679785,-0.039176634342567775,0.05832743196016589,0.010969969505439702,0.03479931988879088,-0.0054714022316917545,0.01712926677183912,-0.04824651865585696
DRAXIN,0.050992517780706424,0.030585208186244925,0.029794800595118215,0.00876335135551847,0.009133918748801793,-0.01518558149476951,0.07352105196133762,0.019658792818800584,0.04550509756876994,-0.019121332703010925,-0.039798153714945696,0.007934754353936223,0.051104000772993693
RAET1L,-0.015340648650623291,,,,,-0.018188151375216538,,,,,,,
NPTX2,-0.023663640585259958,-0.02335158691191486,-0.007373652031562637,0.07103209243800604,0.010820907357153934,0.026806128957795678,0.0736070449179939,0.044245845548841235,,-0.028799303391614985,0.012445590518068823,-0.02363936136619113,0.036085091489404704
FGF11,0.0334970407649332,-0.04741711851360872,-0.0042250262321345015,0.02675404597186253,-0.03530168792319763,-0.0017387824347807092,0.041116636281524864,-0.0469560795982008,-0.03277967160570735,-0.04706488691600935,0.030097596314790597,-0.006481760389841939,0.05531571184280251
CD59,-0.0016347520327439483,-0.03045441533448581,-0.030047450075686728,0.005303742159186919,0.018589572569355794,-0.02300622260772319,0.029635909358551128,0.0644094879990622,0.07024218475684123,-0.07242778955221696,0.042658898948333225,0.050911311611552504,-0.04769575051311597
COL9A2,-0.0077317043365956965,-0.008860503822959703,-0.03883129283534513,-0.03294771431358032,0.010960944000284542,-0.027625702388429832,-0.013851833892394624,0.04050979457245888,0.024437590726307128,-0.031007849463246438,-0.009805670008676234,0.07331031231934887,-0.01921646435223786
DLL3,0.018967904670524522,0.016998254518611734,-0.0034197596520226426,-0.028757482633778024,0.03103612800165395,-0.04604589811146386,-0.0135319132851369,0.07543392920215633,0.06442730476835926,0.019500942592717833,0.007903362602297749,-0.029980175050617612,-0.04246761316969794
FGF5,,,,,,,,,,,,-0.0005984706832339827,0.07930554328443223
LIN7C,-0.008191686643554111,0.0633930496814926,-0.06500944801984332,-0.020026730624568216,-0.016361760778247324,0.03677142738036583,0.034478449629449015,0.013210139340318871,-0.02777366554359619,0.0760666364130236,0.029862588112411066,0.016669234167900462,-0.033756612719727117
GDF7,-0.03617704998507306,-0.017434761676987348,-0.019996416859071733,,-0.019761241535942168,-0.016651172750081343,,,,-0.003322840806826264,0.009967271259109449,0.07041208953983207,-0.03909207514557
PSPN,-0.005435267933816234,0.07723742280637497,0.05471197860134319,0.015908593700032714,0.009779795904706857,-0.007398469644192278,-0.02555592508355652,0.030719896012428093,0.007976137681473006,-0.02924282386147743,-0.056294510153317816,0.019018802921853612,0.046904111325801474
ANGPT1,0.03528524676009328,0.03662666496746192,0.01493763362563309,-0.0016456669962938298,-0.017638952416665413,0.03890438661566739,0.02854065064331787,0.06772272564346887,0.005267076317123897,-0.008553988010103363,-0.046620678438663736,0.07006013688750257,-0.07017369822295395
PNOC,-0.0319166762434321,0.0023522506259357426,0.009010968737148975,-0.018064663238786752,-0.009489465450506862,-0.06273165265783105,,,,,,-0.03571800513285658,-0.002299492515838576
L1CAM,0.03262681823639322,-0.035733838994381185,-0.03920591801466249,0.07862848786734027,-0.019216313110820157,-0.009248393553498399,0.040142548822797795,-0.037900762173525115,0.03534694125248121,0.03391997771695002,-0.04009092142354939,-0.0023169076310556253,-0.026179090068129348
APOA1,0.004461279578623103,-0.02414480435169652,0.04885350729842473,0.014053091760978065,-0.020517822733267518,0.05985828212220934,-0.003579885822777063,-0.052374919205192404,0.11650176297859856,-0.03541144294378199,-0.019124051321747923,0.0037368431664671787,-0.01979646736063845
PSEN1,0.04026778107061235,0.0188078807661394,-0.00487321565624085,0.02562142427645582,-0.041711337870663716,-0.05891998456647655,-0.03496255717555632,0.034368027477553104,0.05106027181289834,-0.11887257552367544,-0.0481372354900966,0.025119573031537903,0.023159328789705055
CALM2,0.007959260438808628,-0.0252091733247047,-0.02199866560040285,-0.009303599900246476,-0.036723782311246005,-0.04132759813351492,-0.024043037163461876,0.007095278206746168,0.031943444141334924,0.08579831436959064,-0.005526684415206948,-0.056055653305929466,-0.026211255256258545
CLEC2B,0.01833197750529464,0.036078136085641366,-0.021707231298616125,0.040695377310398434,0.015270258316489132,0.003731978002899375,0.05385705989121719,0.036521407875765806,-0.02585958438995259,0.037184262388307014,0.027747689957353765,0.09174622856181681,0.01570591554236447
NTNG1,0.029394637229057382,0.023648757864803204,0.003583900864455455,0.12023603097585062,0.0269373798729122,0.08969844799489167,0.029589950601599968,-0.05586493952951346,-0.03265905479033086,-0.030234106470594435,-0.03625278131840841,0.05319306528124079,0.05492149578237921
LRIG1,0.03498934417137404,0.00714320126776413,-0.04230628809440612,-0.012083247703244634,0.04640831255442981,0.01450020793120866,0.01663623071889225,0.08316368620570663,0.07888515419292506,-0.012814899813020517,0.009897854557077923,-0.03858416519259925,0.06250473310824353
CPAMD8,-0.019915222191959927,,-0.013255786450402767,0.021922347374696786,0.01523057939237642,-0.03081994393168721,0.15030160049610666,,0.0032063993453877292,0.03909842116429083,0.009247645688587998,-0.01187718467767864,-0.02771921121508916
GHRL,-0.04087252726271122,0.036761807268302596,-0.03535781444832916,-0.03143684953760396,0.03388621088806828,-0.01518558149476951,0.05597036958483552,0.06108953993923808,0.08346669551559903,0.07851191320968605,-0.005768904204471514,0.0029348464279851834,-0.024434773105714576
NPY,-0.07531462903766198,0.028043213176436883,-0.018924908190203104,-0.03809748988318098,-0.04570200651328277,-0.008230569923385785,-0.030130591603345365,0.07628937743378998,,-0.0350784959144189,-0.008474606038248553,0.02628307536247721,-0.02918627705093578
MMP2,-0.024653035209275694,-0.07907492372072635,-0.018324114401427966,-0.009073912051161101,0.039091716337615164,0.027014814082631754,0.10125495689100268,0.013681751864310678,-0.026770197765411403,-0.014471041920106198,-0.028943816799226932,0.06797363584473749,0.04295770307810086
LHB,,,-0.01154478891783152,,,,,,,,,,
PPY,0.00021237227526308945,,-0.020096110431484394,,-0.012773353537270207,,,,,,,0.03004362690246516,0.08172798602649445
ALKAL2,0.018770122917549568,-0.01399425276151489,0.0394126969716574,,0.01483984399117161,-0.02563635466277623,-0.005075179430982863,-0.04495628905556969,,-0.048599130566492614,-0.04430196288469463,0.027750740784125087,0.07157251147760985
CSF1,-0.007673359092242361,-0.040660433915749535,0.003246703702307806,0.045552441766134044,0.035139907775729576,0.008556928259825068,0.032783338194875396,-0.04341796776182692,0.0818773297945892,-0.0214771596862013,-0.04308460167865625,0.029146971861355,0.04625449694543332
SEMA4C,0.018319893830893535,-0.044738796249230564,-0.0189099880837887,0.008434702273487294,-0.0006636951660877609,-0.03209118404376369,0.010236756463423952,0.03612383720606019,-0.016649176687297384,-0.0460241445160843,-0.05756527759443014,0.03769373766738551,-0.0043548761746241005
BMP8A,,,,,,,,,,,,0.11688306726521483,
ICAM2,-0.008959873387285815,0.004725451824411447,-0.0012715190842339024,0.01451398859797564,0.03621124017036006,-0.0035766116897703567,0.017769285934988832,0.03787108456307973,0.007325183610075939,0.08451551373285811,0.038985444188522185,0.03406348726229309,-0.028778704174274514
SYTL3,-0.00034188266334291955,-0.027927782597176074,-0.0310136723766036,-0.016495600964613822,0.033208528577035164,-0.0007418549960042675,0.009068549323201522,-0.07304194910117018,0.006892677978899558,-0.00979233725430581,-0.0411347390894497,-0.027978822497426288,-0.029554930655728902
IL1A,-0.03904554556979113,-0.0041135035353437495,0.009266562087547411,-0.00903206448040121,0.054483106847949554,0.0007295706200760815,0.04853997019861491,-0.08679329871996064,0.056910118562538144,-0.04436025848342692,0.00419481106717715,0.04606143325848172,0.023548416325041708
HLA-G,-0.00863738022784338,,-0.012193531150293304,,,,,0.077619584222032,0.013610963371579582,,,,
PGF,0.008306326734645821,0.07231909012348185,-0.0046584517264925485,-0.04189163906054476,0.015960081202859317,-0.027458198539649554,0.05771629808986123,0.06755526407874965,-0.01033940439411544,-0.03642023106845387,0.04685540784037602,0.04949278907967783,-0.02715566711093815
LGALS8,-0.006041953757633626,0.012330184695870803,-0.019925566702647505,0.03554888577234543,-0.01755772059310224,-0.030489521965976627,0.02261108348384174,-0.04015489192030915,-0.041381288702903696,-0.059537042407106285,-0.024275001237937893,0.029051541153485065,0.0277117476825828
DKK3,-0.03531386938319015,0.011647888771418546,0.03351395494739291,-0.006270510947862585,-0.0360775096093281,-0.04765255125969268,0.020654672456662842,0.05911384406950973,0.015663700948841886,0.07704420070780087,0.02078089048219232,0.02562168168910511,-0.039423385930752064
COL16A1,-0.012563764971651271,-0.056492846034228786,-0.0316389981590916,-0.0036872130709229103,-0.04478901098900267,-0.0033376812802618453,0.08196542851043447,0.016527871290764194,0.06856981790527904,-0.025665705373659004,0.022821221546997915,0.04297911862033578,-0.01903978157411159
TPH1,-0.017332501910228167,,-0.02218907773956054,0.0020519650001637815,-0.029542086383792875,,,-0.05122863089812626,-0.03535621675486932,,0.05223510205700326,-0.017557473642675344,0.06030567299961413
TNC,0.05510163740507718,-0.06399015581588703,0.03979281061936055,0.05225206623340334,-0.009036167074906764,0.024224535684880668,0.08764816130851485,-0.046935569080434135,0.00925117417044467,0.06389260584653535,0.037813929565730896,-0.026522937218921253,0.0760726908564987
TNFSF9,-0.03082094617024483,0.10032046212965122,-0.005287518731542888,0.018877005005396606,0.013796485987584811,-0.002942447722455028,,,0.046301527484649774,0.0053621385106774,-0.03949671891310175,-0.00364432172095695,0.05233604147027761
C4A,,0.034045003629540854,-0.01368701717981,,-0.015142169923551439,,,-0.0462623911829396,,,-0.03421133643391917,-0.04182968399169617,
CNTN2,0.014965603514029039,-0.030422440591045312,0.061693154712827644,0.05177942922134271,0.059577108808426864,0.019518146659136745,-0.01853342909224523,0.004305536880798764,0.10098840055499969,-0.018969464649986834,-0.02070542626968988,-0.00811948979255636,-0.04432935333114545
F7,-0.016909161905129633,,,,,,,,,,,,-0.03426251149561768
LUM,0.01740118071557389,0.04319036469436343,0.00553058221157741,-0.018637819934715517,-0.030139803860021963,-0.03379738637665516,0.0475130455288344,0.14546495712108887,0.006489582621372721,0.01866300463159992,0.04336564759287743,0.015624684760835268,0.056371574943219586
BTC,0.02869787726633173,0.08752614776934682,-0.03133497221149371,0.012568212723494267,,-0.007114814894714274,,,-0.016781604026100704,,-0.029354617787682127,0.054603750112858035,0.01816656280956018
APOC1,-0.007917981961169402,0.0005180888042949711,-0.05676906098260384,-0.08741867145175976,0.035369920324400124,0.0334943982863306,0.1104501452642524,0.007171609701744122,0.05764500785969692,-0.0359997181972445,0.01787934587015522,0.021822872273233193,-0.025784196942273904
PKM,0.07706514395144141,0.048783522384581876,0.03460168414320611,0.08103456608894845,-0.047079012896782485,-0.04321031681160292,-2.676528014660723e-06,-0.04152806504086497,-0.03391139053451861,0.03152207947325698,-0.04631848268875421,0.0022711979566053474,0.05527083767186219
TNF,-0.00276762677510253,-0.03062110862403706,-0.030216208830290015,-0.03936604666881289,0.0701246653954938,0.03143517973723362,-0.03413621614850671,-0.048598121133671346,0.06449746379584265,0.006082876258556103,,0.0008582896779299323,-0.026666228591446687
GNAS,0.03131523344431761,0.016478501028229797,-0.02773539810849119,-0.06756759382779802,-0.004338941618384476,-0.017693780262040583,0.03940281591182557,-0.07601420476289493,-0.051773815497683374,-0.11240158367828476,0.06065936218578445,0.004446597796331743,-0.03493744595359657
BMP8B,-0.05985005548742198,-0.03820240012119695,0.015924933888031872,-0.02198343129397137,0.003041723174671247,-0.014741225534427723,0.08922583163554137,0.09448086277164126,0.010431348127821507,0.0013277653801888195,0.041326111497394936,0.07571267185775751,-0.031916023683840784
LIPH,0.06114326091122129,,-0.017339654574612874,,-0.012208728320348056,,,-0.03939448460446105,,,,0.004508473031932786,-0.04252121281676884
CCL28,0.018667720865632394,,,,-0.018799433152143177,-0.01743575708692,,0.30739009810964446,,,0.06102826020753619,-0.024119683586558447,0.011089392985241382
PTPN11,0.027668990375864993,0.03162822303287284,0.026403197569301692,-0.005077839525840022,0.0064663175965385435,-0.07803991964622414,-0.06097313203528648,-0.020923786076445107,-0.06707877133782421,-0.018284022439466637,-0.06392426341614708,-0.018599890619763023,0.014896430495154926
ADAM12,0.05204358533562946,0.003689449242630931,0.02838213654937833,0.0007032677343960392,0.007649660423226181,4.676618045122387e-05,0.05193943432782521,-0.05257392510245083,0.04077529209871293,-0.039025817894926845,0.01863232620378157,0.06600790137039853,0.0322113121820037
EPO,-0.023289241415443543,,0.015160937138375415,0.13048777525427976,-0.012773354094829612,,,,0.007148067927562818,-0.0354024450247685,,0.040758436930763815,
EDN3,0.01528193382960887,-0.014826905434399634,-0.022006005211473625,-0.02003072976536945,-0.01979806886724043,0.00030461237899590346,,,,-0.027128627869160576,-0.048635396606784786,-0.027347746735038484,0.02097529699749847
CCL22,,-0.017434761254797645,,,-0.025719425094171394,,,,,,0.04116809158545796,-0.028994736572832785,
CCL2,-0.042046871349737634,0.021489176036645196,-0.024351289243737816,0.08633501971423642,0.04781291639517024,0.05052670215737546,-0.011263182495149958,-0.07174880040887195,0.09721440654070287,0.009199700754227205,0.05471676033171744,-0.02423748522567592,0.04004939869270987
DSCAM,0.021885303196619296,-0.029047071305967544,-0.00017298025639810515,-0.05277135177216886,0.06681427331126692,0.020014921708720053,0.03171745491052807,0.015512574544151891,-0.06892464264290941,-0.0008620630436064265,-0.021468786910320215,-0.016726059138665334,-0.02730420011830297
GPHA2,0.03283516768542701,,,,,,,,,,,,
ANG,0.025385272439695024,-0.03756128237982997,0.0481087422839422,-0.03524873193990502,-0.01136165467471599,0.01470901255988214,0.1313128829053841,-0.057965154167939896,-0.07963602590827189,-0.010259578933497689,-0.01658747764625876,0.04869499308046808,0.024036133256085227
FBLN2,-0.016372146384193494,0.05260932850817726,0.017860606443396515,-0.04149525273370561,-0.01850846341349227,0.03590109448342414,-0.028019799537931156,0.039932560856982095,,0.030579604875286947,0.021496770277230594,0.06779216562239479,0.025271622981649006
VTN,-0.011984835203193366,,-0.022730657982226038,-0.019713106276014348,-0.02098518630357105,-0.023250013802705104,-0.02188236009477566,0.029373672431061565,-0.03333839366064973,,,0.038646219297727144,0.0918948641362822
VEGFA,0.01151104304203379,-0.03153455407531592,0.028316954802526873,0.0651069492788341,0.02052288128253691,-0.046859631585051346,0.07570905421791098,-0.1017788403979967,-0.12020392557495736,-0.031150383725211894,-0.01142214951923149,-0.03160009939429387,0.05680067257617741
F10,,0.12987467236637984,,-0.018392661747687687,-0.014005706688606461,0.035316778653245874,0.006698101628902321,,-0.03321407634648828,,-0.02539727371635075,-0.026077599280225815,-0.03510744245803146
SERPINA1,0.03929251655098242,0.019705189062048878,0.003059257815399973,0.03930432141129731,0.04816969652074394,0.01953840586700404,0.08160815067499605,-0.027288621620410528,0.015514262724015923,-0.0030092656302974073,0.042367585854031796,0.02247384499109167,-0.0018849961319329384
VWF,0.00589408509385231,-0.012414743516742635,0.013824481750238933,-0.020153139373452315,0.004906191257614742,0.07855732676429922,0.007659810336215835,0.0785157959224392,0.06741315029017782,0.04619270522515078,0.013786906505840392,0.040272914581205306,-0.05934277706059469
GDNF,0.02232128307844603,,-0.014378531719356744,,,,,,-0.008886395757508653,-0.030234098028404127,,,
VASP,-0.03158973644581693,0.014606133215572631,0.012045698769103313,0.004497859681961291,0.02140306922803528,-0.02297953477207235,0.02634823429002774,-0.0289129474628346,0.09640446870165147,0.0013115288156349872,-0.02078433796213154,0.0665299440098312,0.05293187422797051
ADAM15,-0.018299762989007866,0.0804824905305648,-0.01170724354030338,-0.048490101715874374,0.0028294573916814118,0.012637267475472912,0.028111365054928963,-0.0507524784107018,0.04214688643914897,-0.025755334180971538,0.020380680919164007,0.03280716343594497,0.08809135862420128
WNT2,-0.01861526834679978,,,-0.01584051057264474,,-0.019782174064020983,,-0.0436195430956855,,,,0.01481432381306446,0.015693739636682132
CALCB,,0.06771331260790713,,-0.023811399338593917,,,,,,,,,-0.028674861808741264
OLFM2,-0.005697790772572181,-0.00808864533378309,-0.011465824172031942,-0.02484564857209784,0.00978845105293013,-0.021388548107579508,0.046818421981104516,-0.002000953809012579,0.029347877259948828,-0.013169925562897604,0.03144028618661701,0.021451920024569568,0.04145988405984398
MFAP2,-0.012756239289230779,-0.020073095397673334,0.01411166408465009,-0.020278357380034404,0.011121595269339014,-0.012155841136105698,0.01837764026366582,0.04515546278743439,0.022434663767148758,-0.017020030875098357,0.040230666383197514,0.056934066845193636,-0.040766111657308514
HLA-C,0.013170751943943012,-0.0007376622958830597,0.012651272990928166,0.006147450127926077,0.02833644526536106,0.03116491034489096,0.02320486365307106,0.02735709472357063,0.017220669369804344,0.01272931396476539,0.012268389805183631,0.05794324500411952,0.0012846686082422704
THBS1,-0.06591972272136037,-0.028564736815683448,0.00927553826949573,0.09902068076102574,0.015069266051481936,-0.02675922753388365,0.08417143453993739,-0.04210715746327752,0.03783713551649308,-0.03784977953325498,0.007271252949639492,0.00972293870378309,0.09201393232063987
HSPA4,0.06888448820216345,0.0014855656519733064,0.01897735164724087,0.01563760726839617,0.023326952635660037,-0.004529672219075141,0.07595322779907711,-0.03789899346978077,0.002975853037859561,0.0020829978218777976,-0.03528320909340706,-0.01564000169257017,0.006831301038594614
