,UKF243,UKF275,ZH1007nec,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF9,0.042869658439211075,0.037083508761777996,,-0.03557155766663374,-0.006211638844312631,0.015235338675977598,-0.006333433981650328
C4A,,-0.011243783034103408,-0.029027458829562397,-0.016113321589653944,0.08340486914479488,0.025761402271734637,
CNTN2,-0.02561669063243961,0.010014172947562143,0.08480056780254022,-0.008263655028764028,0.038295301524961786,0.004865121358433403,0.024078007962307822
F7,,,,-0.020301854880018382,0.03492071042359493,,-0.028087667100072017
LUM,0.05885673597289361,0.03024778097296056,-0.09461467658499548,0.06404065457542704,0.08373175426548018,0.016494756052331378,-0.0598787505764226
BTC,,,,-0.01468767826769126,-0.014324351112299134,-0.024031230070508114,-0.016592997300992205
APOC1,0.017200125869166583,-0.03315016087012179,-0.00967444934487559,0.009838118071729046,0.026216845889518496,0.020810998719841645,-0.0011335789661386356
PKM,0.011066487349875757,-0.01236692644488258,0.13990607158723822,0.015360656529415559,0.026613578766296032,0.014753206860654818,0.08148160826445704
TNF,0.02440229406262592,0.04075405526684264,0.0007001299237188731,-0.014255841401439075,,0.028391347737134216,-0.021860398400355915
GNAS,-0.02448149246100811,0.01572262805363939,0.016146364464856355,-0.02175872645528968,0.01507572660086154,-0.033992194216457924,-0.033812239992110533
BMP8B,0.02281694716247283,0.02272094343306237,-0.027436596564566287,0.05090485307232742,0.04197855137761262,0.05976333021890507,-0.03178453193549244
LIPH,0.1451908386866028,-0.009065562799080747,0.027938622664486996,0.10404912041428324,-0.02350650969854083,0.052191608848663584,-0.004656228188575546
CCL28,-0.01725301631915542,-0.013959475332400205,0.04998741963805481,,,0.11290284483230684,0.028678478487136644
PTPN11,-0.009001654559397169,0.023472924234197272,-0.06021965800478796,-0.06400029672950233,-0.04369399349244298,0.008592254719905981,-0.018871495672500526
ADAM12,-0.0024126602860813223,-0.013646400959477889,-0.13758103966237564,0.06391320280863202,0.002017733371031532,0.010371314538302086,0.006968931408766607
EPO,0.008149075920433178,0.048197578341037633,,-0.015718347425411915,-0.014161716219904278,-0.012001300482908926,
EDN3,0.027021103879100658,-0.01470100995837188,,-0.04466194842341896,-0.03524465172962511,0.003546793063315663,-0.03485796230484966
CCL22,,-0.019097899243024262,,-0.01778978382996305,-0.012426289485403138,-0.014343917772605564,
CCL2,-0.03705197039060663,-0.011314079741002332,-0.06550719054943105,-0.008529463724315628,-0.03130303258521145,0.0433959492242128,0.025148176266853044
DSCAM,0.008307435857668456,0.03282792298035601,0.016498118276701633,-0.011303030003444743,-0.027518647117587416,0.0640090783361987,0.031135869974338908
ANG,-0.005366254371712209,0.04806738709717975,0.1119629983293036,0.020520908296028186,-0.022612649619518185,0.08689844449885652,-0.006945119633950122
FBLN2,0.03527811984008015,-0.033189217325229094,0.017657378948592043,0.1280936285331838,0.029705482513689863,0.06324356191580004,-0.050744746014001384
VTN,0.031604834530399306,-0.015582501247763775,0.022844574215919067,0.10146695918281798,-0.018337511098151276,-0.017015262518390768,0.05313397852140141
VEGFA,-0.010295292961673924,0.01591253647954673,0.12736984008847377,-0.023642002971017633,0.017364312980568293,-0.02491425694683334,0.028378365653122958
F10,,0.09515559248948599,,,-0.024527179453042922,-0.003036511386139207,-0.028780323258621784
SERPINA1,0.03570614751440976,0.04196515973750659,0.08738824527232994,0.016255431193060377,0.033429341027359054,0.05358452319587207,-0.030807991370136158
VWF,0.017715998513883193,0.0032376921457204183,-0.10019264113887455,0.07631168101465273,0.025244734396622483,-0.010260997509040876,-0.008065647132431233
GDNF,,,,-0.028724745335484435,0.11105878102886,,
VASP,-0.05975397830318278,0.014576717433477186,0.023393290070174173,0.04720331606821172,0.021098405830838125,0.017561721120788527,-0.04198964044483376
ADAM15,0.0691458695863093,0.02246182223063446,-0.09185200427439308,0.08582825310538947,0.03797923987871344,0.08024591705907996,0.0063356297139408125
WNT2,-0.02006149285939872,,0.12756804285299253,-0.019497049567524658,-0.017004306334015926,0.061225602170082084,0.0915846715201008
CALCB,-0.020997422460988777,,,-0.017063484478763623,-0.022121216760839904,,-0.01812217411416628
OLFM2,-0.03193333831161386,-0.019517844537173184,-0.04402371581468543,-0.0563556623694509,-0.03075958476883289,0.04808961349376847,0.025920782689776063
MFAP2,-0.026919711388418567,-0.0004930161504231663,-0.06560821705335232,0.01742310096044026,0.033302993655298346,0.06815649177335421,-0.018761186031421476
HLA-C,-0.006366382559649758,0.029711524910396383,0.046883016979610954,0.0705056708233063,0.0007010521677275518,0.07032228169715982,0.032987662319887485
THBS1,-0.053996935077811704,-0.005683501345778914,-0.048432281458471595,0.045378758705322514,0.022508398706339274,-0.0014578054000069398,-0.004239203192324858
HSPA4,0.005910475487807248,6.815077670473654e-05,-0.06598684052076748,-0.037535070567957206,0.027614661889837123,0.027583422004349375,-0.036238280680605195
LMAN1,0.06579850208683312,0.04485968406396849,0.04509799246118446,-0.05672427801613721,0.004892786431281498,0.03628661040321804,0.03833053958121168
LYPD3,,-0.013279517005762067,-0.060529816828257366,0.09282806201149832,0.04378002380363069,0.05460510026878838,-0.03183808562613287
APOE,-0.0030975388155941143,-0.04773952368509409,-0.014958892499278275,0.014199925737740334,0.010204946623498912,0.012453416109418584,-0.02322959232409704
SOSTDC1,-0.025406071967713818,-0.022940646300670484,,0.05149503753382854,0.024768085522666437,-0.032239694828266406,-0.018543873364607093
ANXA1,-0.05154770200607866,-0.005255921863066942,0.049980077333215106,0.07842601221019067,0.009984555309435636,-0.022672583193086574,0.04885519353701194
WNT2B,0.025714791412072845,-0.0074156640662123375,-0.04128510945757969,-0.031576597053831056,0.038715977751854994,0.12192704841452784,-0.06379706876927749
AMH,0.02823038692315518,-0.013671894150653438,,0.03819343056930466,0.09381040601913973,0.055997865028234124,-0.013701482846272052
GDF10,-0.019578419526634406,-0.012773352891005207,-0.016071298720412693,0.13874934124282337,-0.03064885500177226,0.010701176023684188,-0.03524425243136652
EFNB3,0.025039967310210486,-0.05154931048954759,-0.07997427914857466,0.008318247507792505,0.042225377292493205,0.025823030800012088,-0.06334336431729211
LTB,-0.023811138510307063,-0.016502861539279563,-0.022250371652396884,-0.003098840649748903,-0.0302254455536802,0.039094413511656045,-0.057116971861436994
ANGPT2,-0.038852973134997804,-0.002898596805961318,-0.06182650019312002,0.0510811364097437,0.05470723120259987,0.010496858960809336,-0.007656670941019242
NRTN,,,,,-0.012609992143494383,,
ADAM17,0.01877956920732139,0.01622296352363542,-0.11187107733701715,0.019493458314800708,0.003991239141882694,0.0362418219778594,-0.030938848926093682
LRPAP1,0.06418635129961311,-0.02681849723187137,0.0754776761467776,0.002190773241026051,0.012551477317695466,0.03389134976517281,0.002864460722577099
NID1,-0.04395358017489734,0.0303670337136031,-0.11364749935044158,0.046292105549339393,0.02307823217119188,-0.006771311355159736,-0.055191705952838
MST1,0.03852384422204142,-0.026006144910355317,0.0365916810089341,0.03383386820584651,-0.00018831696742133768,0.03297784034375522,-0.03200656798690637
IL13,,,-0.04897656113794467,,,,
DCN,-0.012642368384181039,-0.007000003016290459,-0.09280488749672106,0.029726358326646964,0.08331425397634076,0.0016692183323827386,-0.10031665842656565
IGFL2,,-0.011243784223832437,,,,-0.015050228506209707,
COL7A1,-0.0467390656066514,0.030808494740793627,-0.009723128989113938,0.07679781582114933,0.02228363374874552,0.07842659119806403,-0.02551358332952788
CALR,0.008046474537731755,0.016265845508801016,-0.10425951856601748,0.0420096804271385,0.03067793673078195,0.016805529162382916,0.05442302695336436
PIGA,0.05841974824894334,0.038714103685082726,0.05515959012893405,0.03893034899711747,-0.05887204135475395,0.030485559079921357,-0.03108253412957379
CD200,0.0002303914022733583,-0.01133660094964712,-0.04262397551982966,-0.021335277408122043,0.08174726494105046,0.09740447013554251,-0.026592510281004275
GRP,,-0.017457335551147774,,,0.09109701763440349,0.015699006241148346,-0.03266630072063959
CDH1,,0.021503667813301222,0.07071749395997612,0.05570977793481444,0.028117680693306855,-0.02977454677737661,-0.023787344388145722
LPL,-0.04898903084303385,0.03381958599938718,-0.06561833582398459,0.07035278873434347,0.04537739772867073,-0.017301171676295257,0.050959125199143716
SEMA5A,0.004771905920489106,0.0418287066397467,-0.2023865440894721,0.05902424359718843,0.003352527815357878,0.03757630175930283,-0.01658588308517443
SEMA7A,-0.030834597622584663,-0.014922674474795904,-0.10905938496588835,-0.0001654725072092641,0.027487866757877996,0.057001339983285805,-0.0014753481082556224
SEMA4G,0.061705674491225784,0.006785933630687434,0.07142712590831415,0.015243310971822552,0.0714559085368769,-0.0069701013905993075,-0.035174399747068985
SEMA3B,-0.030362260453851393,0.00823773292030424,0.006419736068906636,0.026493863348755094,0.01802131346931302,0.058942109980798525,0.024166172762812597
RPH3A,-0.017170155873817188,-0.03662630864487915,-0.14713006933369993,0.08277422400073989,0.032525981017894834,-0.029328161155046873,-0.084971790237698
JAG2,-0.05202525542404914,0.001957576028421714,-0.03932223306136257,0.03274914400293312,0.03529744938768321,0.06526106362807738,-0.013225114534542845
CGN,-0.010436921198786428,-0.032714397223650826,-0.027978650232540443,-0.004543450370942194,0.016810572434894113,-0.036868723764599695,0.007263400941371814
GDF15,0.026048594097631262,0.07059440665027938,-0.02259752451038216,0.03789986389623683,0.020538069967973555,0.03698755935856982,0.07850948155093063
SEMA4F,0.05169445854911896,-0.026379648117581176,-0.01992430212228477,0.04175441300002205,0.032824667120264335,0.07221665045298317,0.01638695062511624
NXPH1,0.007700123863046153,-0.011574618497078928,-0.05634357532877908,0.05832129176095583,0.001717801104686646,0.035797316232172346,-0.04056122908467539
ARF1,-0.01902922794598083,0.018882668924750125,-0.04544454709030148,0.013418569290437596,0.01587000946154466,-0.007191600037468461,0.0056453614740156356
DSC3,,,,,,-0.014666317672687388,
EBI3,0.02290352411785321,0.04300044624794422,-0.023091571767976778,-0.02520792648824946,0.002123371832100384,0.06969088592727432,-0.024912742386280134
TIMP1,0.014927170036536522,0.028845389076460365,0.05814640412637173,0.05646174186748918,0.03224420613683037,-0.0036641212323228547,0.043748481339849855
SEMA3C,-0.027141832280215793,-0.006681385790965565,-0.005425451734670956,-0.04157583527538759,-0.01144242292054327,0.09589101929181307,-0.04321155424480301
GNRH2,,,,,,0.05676376503809997,
GAS6,0.032016787952750314,0.023062159472092864,-0.10157067122032307,-0.06961820504247869,0.021172111301817734,0.0363252957823727,0.0033673885043155774
MEPE,-0.02029913713314009,-0.033472080877253695,,-0.027202381235810712,-0.02134380713957894,-0.04095452695153062,-0.11565630225378902
SERPINE1,0.0033635491790045013,0.03875890380040019,-0.05136333782395943,-0.039047014424524705,-0.005524278927297698,-0.021842536952662493,0.011179975448785384
RSPO2,-0.02604455829430858,-0.02244306518447938,,-0.0025169058460364816,0.02288833371875647,0.005592474169733611,-0.0008590192337807876
SHBG,0.012589176530784304,-0.019097899315491395,-0.046691274364500976,0.04978788667027515,0.10644586593514373,0.06942946593644911,0.04163801258708926
LGALS3BP,-0.021624429120092284,0.024354106232927955,-0.0742087783082552,0.04966464915373515,0.008661747029826574,0.05614323088373024,0.014467113113742191
LAMB1,-0.03989866187109763,0.005101101725455647,-0.07404620737427857,0.07608442745477208,0.055546124565552135,0.001399430147966264,-0.03567128222160084
SPTBN2,0.07575951259118545,-0.006712892670838905,0.01287318008529261,-0.015556099086742034,0.04934431743605132,0.04804739395582875,-0.036193485434533955
COL1A2,-0.018388376766301583,0.012322992712168235,-0.07739819293424627,0.027375138319815726,0.07793014268400208,-0.03987305563601694,-0.08091761210580393
DEFB1,,-0.010017549555029827,,,,0.08790471881730481,-0.02713980574238314
CEACAM16,,,0.05556723951868951,,,,
SCT,,-0.009207362521180349,,,,,
WNT11,,,,0.01306288496638909,-0.016906224895846676,0.10195906091092877,0.05728589710647105
LGALS1,-0.006011680402840147,0.020693542971651668,0.19065822751614162,0.048998192498519694,-0.022576535172170054,-0.002757546319120972,0.06251162552731858
BCAN,-0.027889581652788993,-0.01862726711894897,-0.15133381809713173,-0.026280082148601995,-0.025253130984990782,-0.012709974971403467,-0.03022800559300512
ANOS1,0.02124733868247907,-0.03119589358342447,-0.06717091125122711,-0.009127787108800967,-0.005593251653811639,0.04222471077675239,0.022620015889067327
EDA,-0.030259306795698375,0.06076328894905611,-0.032399401748548814,0.05508622743595853,-0.028396020363933627,0.0768338137301743,-0.04319180012763486
FGF22,0.04959298365850374,,,0.10783562964203348,-0.021230760541151025,0.014714545771839761,-0.03387645426398474
SHANK1,,0.006931043111869415,,-0.02817279521519912,0.08312408031398348,0.042818404210716934,-0.021814304444706584
NPVF,,,,-0.017789785022397427,,,
RAET1G,,,,,,-0.026543223945154168,-0.022439275401121873
TGFB1,-0.026463450023190466,0.0041506905537851265,-0.013332610371283206,0.03703177314368699,0.04980695079114664,0.07221446435833365,-0.04924473154642737
MSTN,-0.02906548712571458,-0.024325699143115893,-0.01620870567649397,-0.020143203995578535,-0.021456348421895744,-0.016649931994665468,0.07115342011200344
WNT4,-0.02233506368703709,0.024355542806019193,,-0.01966961714524891,0.08776370346610089,0.043459872577270554,-0.040631261877006324
TNFSF4,0.00467880927048758,-0.024207741263400268,-0.03610184225429515,-0.027525562478211137,0.04129669108747356,0.07430568396719818,-0.04821899461700522
NTN1,0.10471509560532996,-0.01072367411581081,-0.009776737755692001,-0.015010670323918998,-0.03718629181331988,0.05388211453408031,0.04054054214599306
CXCL12,0.022436369221560382,-0.04607403927067529,-0.0016984785749913874,0.07911907274847774,0.035215150827970866,0.05410963113489014,-0.046493278185714255
GNRH1,-0.02598243989786145,-0.021354746055156158,-0.017703434823384677,0.10490521202131176,-0.0010717340408720015,-0.007375286589388046,-0.0307762131624997
FGF8,,,,-0.02683114879113467,-0.02551400776060237,,
RIMS1,-0.035006826141628436,0.013802591585788159,,-0.02580717862749399,0.04507397387365587,0.016594399177837532,0.02339744130562885
FGF14,-0.01908660375407387,-0.04570369957227399,-0.022463414022630412,-0.008715238604680157,0.049897836889856544,0.028216232144630236,-0.013121597604756579
IGF1,0.02989761624169289,-0.02397047086679856,0.06174045642980593,-0.05181276227642754,0.010008481756073884,0.11244843745078728,0.0865984926749301
TNFSF10,0.006576538988149155,0.04872864851488516,-0.09341025954543777,0.05405497517577861,0.04825374396012959,0.1315150402655296,-0.020122024830357636
GDF5,0.03145669925396229,,,-0.00817971412603641,-0.02523976428339898,0.03970910562523595,-0.03555973178355926
CHAD,,,,-0.01210140541437179,-0.019710108195327175,,
RGMA,0.03436109724771552,-0.011982718176095137,-0.06659763502187453,-0.013758311681632527,-0.034498241228882065,0.0026512000587501547,0.07240447297471662
WNT16,0.043495920036913174,0.05403199907022387,,,-0.012609990479104147,0.04100323661196976,0.025705787980704407
CX3CL1,0.04768477408036793,0.02819419868413459,0.018530063205075463,0.01593063640893868,0.051975877180082654,0.01286337980691163,-0.10559025634111463
FGF1,-0.06094488578363384,-0.018950370425212314,-0.10110995204313004,-0.008075010522582617,-0.05460536064991065,0.05611833625902062,0.017662801460330647
ALOX5AP,-0.03522282789631579,-0.027069105309102642,0.08595108038770903,0.034998857196841426,0.05652649100971276,0.06111432004648669,-0.03627387255192545
IL1RN,-0.06446645430973096,-0.02490896022708008,-0.019117721455790097,-0.04055360026386769,-0.013313571356984265,0.05031572078458459,-0.03585522918774261
PCSK9,,,,-0.015517353714779445,-0.012239965624052926,,
NPW,0.007613873219263076,0.1399840080570923,0.07653207943656207,0.06273927406739564,-0.023541080673883427,0.05353214668375421,0.026570934285134934
CXCL9,0.11624561245919901,0.0471558813680116,,,,0.04611826072109336,0.029919642110605993
ANGPTL4,0.013796584738790432,0.000841020872410199,0.13001996124812895,0.00733342297691809,0.03873996107200622,0.07087900111536947,0.024445012732499126
UCN2,,-0.01442703150486023,-0.03230388273267396,0.11832398742886324,-0.013831100273595338,,
OBP2A,,,-0.003657178265143726,,,0.05045881449424673,
COL4A3,-0.03092480288182183,0.03983586178407431,,,-0.0003694015611201335,0.0810285359072581,-0.02689823184143887
NRG3,-0.0314165645440352,-0.024301825324782613,,-0.05938388611791681,-0.022408009456633925,0.10372192303992638,-0.01632382766862552
IL23A,0.011815913077294972,,-0.05862837635753339,-0.015517348301676165,,0.08065504855665577,-0.030123689899300924
COLQ,0.056567175440626165,-0.007209396777873726,-0.011674936902958977,0.022156418169319077,0.039906842710123326,0.13570201265817947,-0.02057009120794425
SCGB1A1,,,,,-0.014161716134662767,,
TNFSF12,0.028917579453052893,-0.05384933816650895,0.022223842914608143,0.032852919418740405,0.02805468178515053,0.04417691078107251,0.057315997074255366
DKK2,-0.031089413181349817,-0.01479130460344416,,0.12127635945323222,0.0727250898475025,0.05201390907150957,-0.010705166492590077
FYN,-0.05270918990120862,-0.025852075561500768,-0.1150346933762232,-0.016795160920895454,-0.09330008895901643,0.037735882365731985,0.09503340350526347
ACE,0.029331499351539097,0.015847956554305338,-0.07502584964120486,0.028437732268144205,0.01478312886450793,0.02734807164717675,-0.013528188531576786
IL18,0.008671552783940122,-0.02307089131930532,0.09802397152402742,0.03918905299677726,-0.00789913431013993,0.10590364754277243,-0.032176765715384005
PPBP,,,,-0.018999500715163604,,,0.014055849560168582
CCL27,0.09249896686103504,-0.00640046974374496,0.05737693202771605,0.03064985296987218,-0.020431985018117063,0.042980258635986084,-0.023627562454024784
SERPING1,-0.02286185287433846,-0.03174129404990457,-0.025611165792019448,0.06656624164982335,0.002195255013036642,0.04999088842464732,0.025128132177450132
AZGP1,0.038561120305451654,-0.010838763641120588,0.09658900560804028,0.07800928022753816,0.05402149956487583,0.09966518909062126,0.038703265307915145
INHA,0.010943746967662402,0.018406896683903433,-0.04430277878575382,0.02058080157547536,0.020314660861844285,-0.017539142717805878,-0.02783990210369111
SEMA3G,0.05246044887808912,-0.022878925220863978,-0.007184298877813761,,-0.020306747951448035,0.04509848217469128,0.0023397421316864566
OXT,,,,,-0.011858962294603162,,
COL6A1,0.0008752726473093173,0.021393328645836103,0.008230527776839143,0.07270835602431364,0.018926455099624637,-0.0181447447427213,-0.018911705292034894
FGF17,-0.02053428108236549,-0.020959614200473323,,-0.017681936954767434,0.09897154401564463,-0.017173645556378587,0.06141174388128151
TNFSF8,0.16481794245150294,-0.011811474318288597,-0.003469042023695221,-0.02061588842543207,-0.012609992143494383,-0.03399954824584754,0.007392545096778549
FGF20,,0.013168411807708521,,0.05395026366579392,-0.025514011003750392,-0.008597262642717285,0.027469384044806342
ICAM3,0.07392888244821393,0.046833471046046446,0.034596747862836126,0.11024295450922916,0.005172808773945807,0.08110441644136678,0.08221666022261702
LAMA4,0.017185169828265658,-0.0193613866294558,-0.09507376643726297,0.06698963906127327,0.029852786280179205,0.004689515570895981,-0.03895010593955557
INHBE,0.024019689761731255,,,,,,
DLL4,-0.017158047646067525,-0.03179734059806679,-0.004680021779999682,0.07957558667645802,0.03178034125272104,0.06025897076397621,-0.09574406626024534
SEMA3A,0.016941940872664714,0.0232061869905759,0.025008126526270744,0.035516565895238605,-0.07263161429679424,0.04123042232902028,-0.006855197813414371
RLN2,,-0.012031461499299475,0.038539889068236896,0.04557841600412217,-0.013831098748424744,-0.0030734675542542045,-0.024629146392701376
C5,0.0739975084518171,-0.03968191040482261,-0.05042634548530792,0.0203603294178175,-0.014535395472387405,0.057350755308526936,0.028596016676717743
COMP,,,,,,0.030588642039046956,
EDN2,-0.020997415635831084,0.09881612956750006,,,,,
C1QA,-0.019272887169437317,-0.016126481872238706,0.021506913853300964,-0.019396314314569216,0.06747221337972506,0.017293102630771356,-0.007141407846411772
UTS2B,-0.01669581328560652,0.09441981461042477,,,,0.025132760005122864,
COL9A3,-0.03162953860440256,0.025925251695501375,-0.11032837503256723,0.06266792714545055,0.02481012795449346,0.09043784394487472,-0.020184007260969285
DLK1,,0.002690459052845213,-0.07622027196310088,,,,0.04888538121522895
HGF,-0.027866691714045683,0.012442212317599474,0.049343222439748556,0.016770069054319832,-0.021107709061346736,0.05460762598609848,0.01032379052368548
P4HB,-0.01703784449346594,0.05536758574150159,-0.012003296751644006,0.003660305416402305,0.03935707267166773,-0.024032490283916175,0.056775494966046995
ADCYAP1,,0.035128225451572445,,0.03039539502348689,0.06941074713527075,-0.006263062562319643,-0.009948354226769129
GREM1,-0.016695802934154874,0.002849870805009365,-0.01765656639788729,0.022836149228593946,-0.00915435065991491,0.051674342140995026,-0.07412922204748885
EGF,0.034039385960251085,-0.01800534101619614,0.1369405103908306,-0.01743011164088581,-0.017413962933482706,0.02782533380603838,0.0027543736206446456
VEGFB,0.01969958810461573,-0.005419952652430115,-0.0456146585027291,0.020258226951919124,-0.022882023676981056,0.05386779484217199,0.037820490202442665
FARP2,0.06630663083664337,0.04059240906701398,-0.057614776142623274,0.014676350768901617,-0.06970709273990212,0.07598012119259336,-0.04993291959456528
IHH,,,,-0.018661170003051775,-0.013662970286239313,,
LAMA2,0.04093727065237694,0.03968068525903222,-0.007466915051606463,0.07311384382307257,0.08566167291102465,0.033788581284494516,0.036013937729949076
SERPINC1,,-0.011126958482769156,,,-0.013492870855421338,,
NRG1,-0.007309365948304444,-0.03417290714892029,0.061328650559129144,0.14656996920409185,-0.010512231201782232,0.05139565619079092,-0.006151874984456214
SPINK1,-0.039179165821555596,,,0.02820225331200652,-0.016585453507037568,-0.0018807806484062949,-0.0031962305068935788
EFEMP2,-0.07875780375250507,0.06481923599426008,0.00891283381545837,0.04832909419703415,0.007244185127800486,0.06108965404916924,0.016567764341129988
SELPLG,0.011727510271016818,-0.00701954595614946,-0.07198724979068252,0.08564960403918821,0.07720712052768637,0.022656416616091423,0.001909710495038312
GDF6,-0.019578418011906774,,,-0.014268854745407986,-0.03286571103365814,,
HLA-E,-0.002656887149316301,0.0014399976444788957,0.04726089793174248,0.02986713754234343,0.07136104246164558,0.03300848182828948,-0.011922474378962664
PTN,-0.04619004509607967,0.013779257073694191,-0.13795975152477044,0.013596031885557509,-0.01582612865622397,-0.0042187677358407885,0.026640648337677604
CD274,-0.009706439730407003,0.02649216606831994,0.033110392791141,-0.047049499928514184,-0.034519290022958345,0.12142073444811938,-0.005439232040446826
FGF10,,,0.1512865902083936,,,,
CD14,0.0527893081307788,0.019351848910449873,-0.0062734551563594304,0.02740108094833731,0.04833015090218108,0.049887867731444976,0.01543594523054426
SFTPD,-0.021225592274814395,-0.003979419784925558,0.017556199086073192,0.0030216792691175084,-0.015410730422378904,0.03543175866795889,-0.04912826108386561
SLIT1,0.009478236143014464,0.013647282969950903,-0.1351703632624746,0.01528924292341038,0.05098165110649856,-0.04421184856893569,-0.019374627184355245
CNTF,,-0.009484823446895581,,,-0.013831100273595338,,
BST1,0.1296720643367961,0.0027860842713462565,0.022007924343928773,0.008827430484894408,0.036410718351656934,0.054249578940241495,-0.015280794353092486
AGTRAP,0.009593791368485129,-0.037956662039565936,0.018890061940277533,0.017395355617725147,0.013976848005424512,0.03875713345511522,-0.029117735144291248
LAMC1,0.025665732019281965,0.05664692954045654,-0.05523695695539659,0.09080285260614537,0.050126143391764716,-0.0008897769670385936,0.01402588864270377
COL6A3,-0.016647678034140453,-0.019665034379330818,0.11228690698309626,0.06196956435247935,0.04685326226741475,0.0031477400570458767,-0.09976628665895253
FN1,-0.020837291560259857,-0.0020291474820089976,-0.0973223942353943,0.04314837320608667,0.07464777711803623,-0.05516249211926699,-0.05492765099151147
MIF,0.03150950762152939,-0.018311256112629213,0.17324336990201258,0.01984342367737522,0.03177592841437726,0.02900133310186823,0.018703561211358185
JAG1,0.0061283134808252475,-0.0002603314914039485,-0.1647375552509424,-0.00875062498187191,0.04055561357328709,-0.0354628262666419,-0.007405149011836919
NID2,0.02809854331161585,0.03123116977521449,0.0053245179529037585,0.03380082951364686,0.030483483863257416,0.0007817907679752055,-0.043321932881419556
EFNB1,0.06257571228974797,0.013403598477568782,0.08093430811713023,0.0650152172814093,-0.012438804060288602,0.10180335536597494,0.006993356455930665
COL4A2,0.05953215201866108,-0.004602340359315644,-0.01729971695059285,0.038246412154863026,0.048910894827910036,-0.05452516584060618,-0.07074684625458534
SPP1,-0.013366213348227943,-0.038893538865663435,0.07920085744389734,-0.0003475684562322247,0.02656947151371704,-0.03655750270550325,0.04653786219492834
PODXL2,0.055689176231161194,0.005266807158587576,-0.016021948437398525,0.04355934077435799,0.021916971037235472,0.004519525694197876,0.02688247599899325
FGF9,0.038945303354365024,0.004234478701802621,,-0.008550301915719928,0.029919233688654047,0.08339834186304822,0.04355570083824488
ITIH2,-0.01552556466356146,,,0.14116140384063394,0.046983597722802195,0.07102352667942402,-0.02899449868252268
ADAM10,-0.04823918740312865,-0.04161718651045791,-0.009096955607880802,-0.007508713290649294,-0.02330163597593252,-0.007830770672646753,-0.04496532623307207
CFH,0.034459328685125454,0.0040085835655062725,-0.016962991976057655,0.05097783583369044,0.05841161691240093,0.03155803577100835,-0.006135753888491589
COL4A5,-0.006577415160887104,0.01988090356450423,-0.02440927712000894,0.008355315808812058,-0.0004750680825855943,0.08024829069327706,0.011578452370761586
LTBP3,-0.02375968364795138,-0.029689345014351623,0.07236571823675994,-0.013825475789376191,-0.07293200989352906,0.0664425807342821,0.04007824147532671
GNB3,-0.0020552937263005862,-0.03667309042360809,-0.03381388510614072,0.06173237315291637,0.04692988988817722,0.10835119139027992,-0.03955770717816158
COL6A2,-0.02742333320543402,0.00016379906764739244,0.060657274103278695,0.0828973205245506,0.04187724022485253,-0.011769697875980442,-0.0641694900490613
GDF9,0.06297968105842743,-0.019597134143765363,-0.04822522409687223,0.0001645341113427212,-0.017502459039517256,0.04436362039418943,-0.03893391915287585
NCAM1,-0.037782648819240865,-0.00685556179668546,-0.17033233274841011,-0.07776344127603092,-0.007694735058247527,0.0011285116081663148,-0.0009800954859561196
APOC2,0.08009669760226193,0.025596715451836054,-0.04690831068129528,-0.012805697020529127,0.056038978702424504,0.027080454007043453,0.04698053318771948
BST2,0.015761218346535124,0.006235799719229705,0.049992133611960164,0.02467464348570695,-0.02324810185289624,0.07990369305846864,0.002531833390291582
COL5A1,0.03220852273996417,0.008377632498245335,0.046098682342684695,0.0248058505528966,0.02308125583309291,0.01798223523211206,-0.02485387675750092
CALM3,0.019558741629141684,-0.06193848158765263,0.0754151048929788,0.004437960836992713,0.04221058150975873,0.02475419850510624,-0.013456416131241758
THBS2,-0.0006930445395094002,0.018405970314977173,0.01164093944815167,-0.011554505526168699,0.06816159309767042,0.04117735686128953,-0.039701159470373844
SERPINE2,0.0076649865522899745,0.0067766252819465855,-0.11499709173321782,0.0038185717617771745,-0.023749890457796335,0.014721008022613856,0.022054356700073642
EFNB2,0.03470501103580022,0.030039827787609146,-0.07617482800461094,0.011670094188421647,-0.019750284468448925,0.012452865996773393,-0.006873443516512321
PROK1,,-0.015322888645797285,,-0.014255839935846004,0.015413593560161717,,-0.028087630827343776
MMP9,-0.020534277310500577,-0.015838264879477176,-0.15552617302129673,-0.0003398287057093903,0.013227804141033257,-0.05744940517672096,0.005893728091288844
DMP1,,,,,,,0.06188892267454562
NPPA,-0.025599415952883644,-0.03272067336331901,0.021887046316518815,0.05574570333655918,0.030217439260355007,0.04018483412212,-0.009670224530023471
APOB,,0.010325729845395133,,,,0.04365824249927472,0.06168030849796505
C4B,-0.022551126213741238,0.03256701556740996,0.05919260817799406,,-0.016011427985713755,0.021622404401703363,
NTNG2,-0.058494929723877695,0.027865738277001933,0.14484022164614574,0.08984371405025818,-0.03738914068885154,0.05014679608055784,0.013768996429295905
LAMA1,-0.02505716630878397,0.03766552558317146,,0.1219121306566596,0.09080581898671379,0.03008461352943517,0.04668349040774197
UCN,0.05875844285189752,-0.017155540268084468,-0.05601278781551693,-0.013010977331096034,-0.030240133255689465,0.06413374212744208,0.0537884337271325
ARTN,-0.025791545806742287,0.01932578282953679,,0.0056212427665295545,0.03939810505952466,0.03690601495705618,0.05278314379762293
