,MGH258,UKF269,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
ICOSLG,-0.045484851429126075,0.06169383554857488,0.026967962994360894,0.011835602876043102,0.06133537253862159,0.12706129209751615,0.020686085505191076,-0.01015815000519257
WIF1,,-0.07185542047051066,-0.06317418891343214,,,,,-0.037501907193715794
NPPC,-0.0043743321994210846,-0.03674933192455165,0.0421406751275537,0.03648215641553686,-0.025916595355787404,0.030233618495147,0.013224653654939255,0.0006447032273047757
LYZ,-0.05053284124431083,0.0694754304265947,0.0724317481266251,-0.014304711656525977,0.07665841227994609,0.06580527610677513,-0.004125472554631212,0.02060588865624795
EREG,,,,,-0.05857094624166358,-0.07182029899962974,,0.08935430789739456
SPTAN1,-0.010066798971561874,-0.07954014486354026,0.02986776800234171,0.16725366042146292,0.06265576769635045,0.03976866788883959,0.027966449919905757,-0.02611244998342655
PTH2,,,,,,,,-0.034138069481784904
LIPC,-0.03111827230405312,0.03206756598570932,-0.0175877944383988,-0.06036188735237569,,,-0.02565550696960762,
COL8A1,0.04202238080076678,-0.031087890137970173,0.04966200616168565,0.013974369623872784,0.0037094018694049167,0.04114632596259589,0.048166517822006455,-0.057593679641244386
GSTM2,0.06038628844252461,0.024104127474633707,0.010845185978374266,-0.025136830330624003,0.059592697468246386,0.0317324156597279,0.009165692102008986,-0.03189624815566841
IL4,,,,-0.020619913359011224,,,,
SPX,-0.014019548065862924,-0.011998370215521718,-0.04372280014593643,,0.09687620304796737,-0.003969523141383411,-0.10441661805142065,-0.049485385092220315
MFGE8,0.018565591743763345,-0.023659486233555495,0.03414422574425119,0.10188631480420404,-0.00047546789166585024,0.002886417721009959,0.09869588602231147,0.033865689764072185
TGFA,-0.011719214943534704,-0.0014883483658846306,0.043445537417237626,-0.036298382232621586,0.04940791940547571,0.042834332019575996,-0.028411578694127096,-0.03864413964721369
SLIT2,-0.025013849072073095,0.07673438459401286,-0.04255266090889919,0.07241816680625589,0.08043058802709815,0.08638821019351586,-0.012205650810862823,-0.038901760886228216
PLTP,0.026584502594232767,0.07922053188074217,0.008159609916261544,-0.06500830171900591,0.0688596766579855,-0.02004124583771108,0.10464916056124068,-0.05858479277459279
APOD,-0.042299882633059,0.04605463094902257,0.022351309359181056,0.03789201217233944,0.07694067976294751,0.11819200040854239,-0.12711153955809534,0.02710760427490162
B2M,-0.030895027764708538,0.1418483279616773,0.019445899570208536,-0.018463202780354668,0.1196369389506979,0.07871563723106645,0.10170430347764978,-0.02820257887402673
OMG,-0.01250523711025766,-0.006636415802393787,-0.06001837124516482,-0.03904734280074784,0.14173912809346295,0.12335821602143837,-0.07476041930552409,-0.025163561680531885
CXCL3,-0.019573268862111547,0.06847317177836133,0.010751357248646417,0.029468049197982907,-0.04676346922426373,-0.02911104176878309,-0.011379483469057802,0.0004286418025359443
CXCL10,-0.05189424950767615,0.08140386756892166,0.08679807610888286,-0.06474973337761893,0.025411345805122235,0.031892200209348374,-0.01246112014941665,0.041313879019717586
RSPO3,,-0.022412344854873836,-0.014236822026839535,,0.012600928512200507,0.15708980965246516,,0.0029236702308857547
CORT,-0.02430547109121959,-0.03878958412552311,-0.03776984672646982,,0.04050301737557061,-0.036258265192718214,,-0.04970663111125246
NCAN,0.015913560653883066,0.010330767641192996,0.08663736447683586,0.04856043143123689,0.12797597922447856,0.14616718223812977,0.06658527279513307,-0.0057895738370126884
PRG4,,0.058258392445313445,-0.016645198382872445,,0.02930647483056512,0.09014799462846664,,0.014503741726609301
ZG16B,,-0.020961806582021493,,,,,,
TGM2,-0.03685216792427196,0.007792445151253762,-0.017329181546770343,-0.059431887943874454,0.014162893929181655,-0.013669765096544887,0.023587469157516208,0.007250782733343381
VEGFC,-0.004255923238725795,0.06530025048884805,-0.016987088425053937,0.12635455358335582,0.07009356834861119,-0.03721635372356484,0.01832761782543641,0.03466078609125825
WNT6,,-0.019092287010192315,0.1646358916421099,-0.005168901112295596,0.11292564356603396,0.05126437568862184,,0.035161420642170524
NRG4,,0.0413475782874416,-0.019817420008317464,,,,-0.030266687287401433,-0.020887553593078943
PMCH,,,,,0.2065978954813919,0.024987900691993862,,-0.030672287252611008
COL9A1,-0.007374127289764807,0.0429123334210465,0.006963556695226105,0.07743894282338057,0.05638961553027914,0.07903700626827671,0.0254179432253909,0.018951900368704748
GDF11,0.06373981456053797,0.04768542061873566,0.0341019082526622,0.05247406564407927,0.04154310887328456,0.01435747630506226,-0.0036591095312438386,-0.002112903797786369
IL24,,,,,-0.029853749941184556,-0.03409639615439592,,
SORBS1,0.03444627328561463,0.042982145953223874,0.01245357933683925,-0.0036622093194880827,-0.004880506776454898,0.018670438891950664,-0.017380255080339156,0.07729829749451238
DLL1,0.02242849589134733,0.11153077611790803,-0.027642731314324518,0.050699496529518405,0.14463508908019412,0.12149605567417499,0.03698734252149547,0.04130016698482181
TLN1,-0.00949377194989272,0.07422005099071464,0.05702322836470693,0.12215022718941088,-0.040638434363161134,-0.07486516971782069,0.0689124095252627,0.03393113559639202
COL2A1,0.061216193669314564,-0.017920461156714144,-0.013831161520835963,,0.11088461898308831,0.009200379274118297,,0.04079907763185201
SHH,,-0.014087659919077738,-0.013200359538730558,0.058566475019039846,-0.07717037950657496,0.08916848958417159,-0.035590378588816654,0.053686192507069797
PON2,0.03466857294518732,0.04824879356123602,0.09676892887572594,0.04721880048939829,0.10451554946600278,0.12480013675801886,0.044882889094212904,-0.09196377981965327
ICAM5,,-0.03501833233915327,-0.011734555625877462,,-0.03320472233052914,0.04870896828543871,,0.008813140821767802
HPX,0.02848491913414558,0.004224965997854306,0.031542758039078245,0.052457291657621384,0.013225754210010408,0.10772011766374157,-0.014534571412295558,0.020526780399428526
SFRP2,,-0.014302193763548823,0.0012534952508710074,-0.057700237446249206,0.04980475555027381,0.07839274100431716,-0.05326976868779815,-0.025272985756180564
CD70,,,,,-0.029165350414315325,-0.03778037828877659,,-0.02465569258468306
HP,-0.0015205479085894811,0.13626873149990767,0.1545605966313026,0.014003571019215835,0.09055760667398453,0.04972484571657321,-0.012290711401959871,-0.049162963810007156
CXCL2,0.06776581978243258,0.05565874783172186,0.0006975940255469617,-0.08169604210176527,0.01785120912920018,0.003445480448867069,0.03289241663281449,-0.04164367902234028
NPPB,,,-0.016987089660573593,,-0.011790126496631154,0.03556520686631704,,0.028313421317338328
CCK,0.06307939512611241,-0.06785377329499878,-0.07262063190299241,,0.11043652688241036,0.04252973723396265,0.04522199811448036,-0.020373836457412982
SEMA6A,-0.025452848181709474,0.10122289957814277,0.03260327141252904,0.02343650528581211,0.048391945912667995,0.050812284654272497,-0.0003278941571802165,0.003015217485066288
IRAK4,0.01516341842168491,0.004890761280156024,-0.023539097290906922,0.05767758726504517,-0.056001936889980716,0.06423949879640543,0.00244117952984749,-0.004069723714282918
GSTP1,-0.024309510574856464,0.059766888151106194,0.03869845798987778,-0.12699793264365605,0.030311112338763224,0.1677233304708975,-0.03040590728210995,-0.007337073271723336
VCAM1,-0.011643378984016906,0.08841047298277933,0.0032645231433162014,0.01644648302505889,-0.0012241428107176869,0.05068509733612714,0.04572865611339178,-0.06530898887313633
NXPH3,0.0295854006022544,-0.005403878649744503,0.023378514259797006,0.10419780393114465,0.10324602052156602,0.03609996977724178,0.05364372659565426,-0.004092921664211629
MTMR4,-0.02732351569939991,0.006114406165620423,0.012405890473831368,-0.06628483225889428,-0.08424130948155216,0.0830051129963107,0.04703880790668484,-0.01074326526921477
LAMC2,,,,,0.014463879759935702,-0.003779234334747909,0.0403183584508966,-0.016341175762966554
IL10,0.14830557396044064,-0.023515646243153304,-0.015205860311875239,0.1410428010310736,-0.010105386595796843,0.0823545923616982,-0.010817481642317236,0.0014251255145084683
SEMA4D,-0.02634867914494517,-0.018553495822887546,0.022729234144766103,-0.027490918441040964,0.07650663915989857,0.1046050904589116,-0.06330870858734026,-0.054903060106007574
TRH,-0.022317087986055726,0.06181321539059975,0.03343083287621423,-0.019462036606161186,0.13204372896007688,0.084603120059281,0.1195489830095516,-0.01809574091403926
SEMA6D,0.031372760421346436,-0.019382273199129926,0.07162022637828895,0.00047116433444887706,-0.025422670927992202,0.035258893434025225,-0.01624288402253619,0.007048046714040209
CEL,,,,0.0857149986091076,0.0936405255057159,0.027961342914512407,0.069102364606854,-0.026106151405195975
PDCD1LG2,-0.016079375215660992,0.041213277397543074,0.039537091891637254,0.016412283327568774,0.0012399706248578401,0.016002131699770546,-0.05208182318712544,-0.003821374641758431
SPINT1,-0.01515153562795943,0.0003931971978764007,-0.02231892939723738,-0.05517072568461972,0.04887558993392594,0.046934662276839005,-0.013374579134860143,0.05067015213853502
CTHRC1,0.01659618871957257,0.03519168306393972,0.03641415506938768,-0.059348811500846047,0.09726141592797612,0.013039652891347748,0.04596572348159669,0.04067052640073227
PODXL,-0.02950771853649981,0.09772215019651745,0.031884371553044084,0.11353652668767718,0.06390504527574777,0.02956285218624697,0.035044188560310885,-0.009301301623536144
JAM3,-0.017222727625136543,0.06391011061854776,0.004069384413492071,-0.006837192499355644,0.035746393152487385,0.03192755231812744,-0.029103791977951644,0.039911877262945275
TGFB2,0.001846712628546599,0.1203102937007564,0.05027223937631686,-0.0832033260050925,0.12674982549927946,0.014080891040409441,-0.026457071412665525,-0.01026999840374333
COL18A1,-0.04230255600070707,0.07605625547255511,0.02135517304787459,0.17347437096979795,0.04105125834792412,-0.08084095319154133,0.011199622827627174,0.017510707703024608
NODAL,-0.03530677970740469,-0.022090166588388253,-0.008390864646751497,0.1446988538455324,0.03569246228851707,0.018488241074287145,-0.04402125843744516,0.020542664481996247
INHBB,0.05131171558483054,0.08340699397788091,0.016969178315075637,-0.039690690502271087,-0.001199851442051754,-0.01204029911410346,-0.018349366088779958,-0.015265205270628439
LCN1,,-0.015726244143259592,,,-0.01896043517541637,-0.03977425597067194,,
ARF4,-0.05421339167065263,-0.00983545391054005,0.023479381528738408,0.08913198711276281,0.08471019881967737,0.10560617164633088,0.009023153808516928,0.03945248492227012
CXCL14,0.03874736782297031,0.022162845335299428,-0.005529793711152668,0.05953097054021538,-0.024670746952362786,-0.040920319968322114,0.11013788553462406,-0.10207080962500763
LIF,-0.0301434208201529,0.09749607255356263,-0.015073694896618854,-0.08656795176752487,-0.056013298297750154,-0.06817971774666652,0.0423204094678132,0.024371699599038607
IL17B,,-0.025972125832698104,,0.11677351386702708,0.0021903343059484345,0.06377894437178591,,0.011636932047874676
MMP1,,,,0.11513906044005345,0.0064542125888774485,0.004125394428991794,,-0.004314184533266813
MATN1,,-0.016487897835807137,0.01060860711901736,,0.04879873620575337,0.015374239138683868,-0.029601149090783454,5.598058815316661e-05
ADAM28,-0.025271957131143805,0.07414925647082306,-0.007391978936163634,-0.053668029215831574,0.049005308770167975,0.04197009457849654,0.028924067087977512,-0.02205746189197287
TCN2,0.0286423506150274,0.053476892055873,0.015472235735588936,0.0286853848699655,0.013806099965107337,0.05582366562542572,0.09630272751145467,0.019373444457140395
THPO,,0.016371590675043735,-0.01383116138843426,-0.025894627941039913,,,,0.012873998038047783
CUBN,-0.019109686374741638,0.048363331913189915,-0.0032457315968602548,0.08636471376522996,0.008063423914990235,0.09253463004736659,0.04905861982973876,0.006007903688203642
TIMP3,0.03294599578860044,0.06422398629507854,0.02273555636461572,0.08194481889398035,0.007148336446429015,-0.03052232987271922,0.04352686025303385,-0.058237777864519946
PIGF,0.03848625284859203,0.06684289129439874,0.04909104523359735,0.08529061392600873,0.04258229146762684,0.10818168441759471,-0.03426148972732453,-0.004213756950467666
CRH,,-0.024182828059936826,-0.018917466351016654,,-0.013209392951369458,0.0492675871452412,-0.0498923656573233,0.00016964431073700356
BDNF,,-0.03773767467906028,-0.015577440077513108,0.02886133184464244,0.06664157641391567,0.005471785274814025,0.08512709585024415,0.03864567133582666
CCL5,-0.0003000926274537551,-0.024214449064791952,0.01696134573782036,-0.09017391420617939,0.06566082597510195,0.015773551423473982,-0.032250878551218845,-0.0016720134810787807
GAD1,0.007803646351428805,-0.10339406319664761,-0.04191283896912178,0.08797415230462033,0.019933879623359626,0.10956529633269943,0.002980006602581347,0.06742721027190618
COL14A1,-0.04326355094996016,-0.027897447909724,0.012828644971718922,0.009864888643206162,0.03655911446657926,-0.05095479326564407,0.03267390290854087,-0.034308137617794054
HLA-A,-0.02174969193791663,0.12083457089798312,0.01951865315979446,-0.07161407283777325,-0.09147772834074226,-0.11874672317139195,0.1372419364551914,-0.0004582299955279881
CD5L,0.0034747000110719965,,,,,,,
FGF18,,,,,-0.030829394209653683,0.01581101673817975,,0.0930475005309794
ADM,-0.0333762827922635,0.023399687727899195,-0.006833443184566845,-0.01022942340041833,-0.16477847937802473,-0.0819768519040087,-0.0010147881290626572,0.013012369732483688
GNAI2,-0.040021535290766276,0.11381424365128805,0.02074230112693642,0.03172109258278782,-0.0680630638251412,-0.03841281126026706,-0.04402634291738481,0.011366666868686178
HDC,,0.06432738544945113,,,,,,
COL11A1,0.10645114527874291,0.11008330390793061,-0.0416742705060596,0.06090730838976379,-0.002047273660255372,0.0055953568443263355,0.021257733502266576,0.05869662023974743
NUCB2,-0.013042074040143575,-0.005198148083294696,-0.018764052419626358,-0.09339842949856242,-0.061023709222404555,-0.041656217627104176,-0.026214581947620885,-0.015588335189531026
CXCL1,,-0.040228333151251516,-0.018763636879082467,-0.054927217674978907,-0.06665604076163921,-0.051983581500702994,-0.044494849664703386,-0.019062962754113396
VCAN,0.006041172305870241,0.04295080124198404,0.11552695047039536,0.05487659024086672,0.01631873927545101,0.09295609733195336,-0.05298005794595598,0.08420288685209078
MMP7,,0.11991273371350177,-0.021377469021888196,-0.03971877459383087,0.039049437899934876,-0.047907924321592264,,-0.04368363756719377
PTPN6,0.000748506293171923,0.06801998103637899,0.03494843957771232,-0.022629900948647586,0.07305478815332578,0.018671461047974583,0.006067598135680534,0.0194705811786264
PTGS2,0.03852720132977248,-0.08874467371342766,-0.03192569478960257,0.09977145556281548,-0.10680849241391649,-0.06866397572141787,-0.03659455933192281,0.013501992342879493
XCL1,-0.021794078574605573,,,,,,,
CD58,-0.040686662128047855,0.06088384494350582,0.013677924607329715,-0.03532750149465024,0.06234572019946574,0.08133134385397528,-0.05138830604816907,-0.002282498200785209
TNFSF14,0.02030490665402078,0.07325907343675093,,-0.05270354934356467,-0.016810510635279455,-0.013790194164082208,0.015581222010967826,0.048358727324741634
CNTN4,,-0.04075906561668889,-0.04349771190834306,,0.12636089709846565,0.031144281747384282,-0.022314217530492633,-0.015402448703110118
INSL3,,,,,-0.02403812578683364,0.0793851056777936,,-0.03473611099087234
MFNG,-0.025639170439549094,-0.0010968158306746908,-0.003997916185812725,0.009925952972852594,0.10403622242568913,0.0881778656174599,0.018030705070870113,-0.008900968333013544
ICAM1,-0.044932347859834375,0.04943397588385727,0.001086381270776408,-0.10463357933683348,-0.031249176843035353,-0.030404618326770803,0.08668989160324504,0.01571754728255466
PROS1,0.02117116814238285,0.09084559318480497,0.05611958605842199,-0.014584928424040529,0.018038690112765682,0.02566331749449916,0.12525028022765702,-0.025564254131704316
CLCF1,0.025337307893259976,0.06043794481821657,0.010503074922670929,-0.055630633226312,0.04192213336413865,0.03680917578259119,0.045611318667555294,-0.006289167028435413
PSAP,-0.04356009409338485,-0.005210947544716939,-0.07184477744188111,-0.012228240923451138,-0.01577938288060162,-0.05100999950855034,0.005511592204951127,-0.022895725691052377
EFEMP1,-0.03880896950706476,0.12445253103438522,0.044554040846711496,-0.07721432482245974,0.019231950935403835,0.04799762524844285,-0.06107332918309367,-0.013131984450791463
C1QTNF1,0.052355411142374665,0.028991438655987162,-0.0020276773646134326,-0.022282422997776816,-0.035466313275423114,-0.07476138064055216,0.0870694709996442,0.04912593962673031
ALB,-0.003480870099462729,-0.019254345597832085,-0.007843111000248882,0.04782984793312077,0.09323224227428305,0.05715948564394403,-0.015086395590863836,-0.06246872803076513
CCL13,,,,,-0.029000397414133412,,,-0.032848841445986786
EFNA3,-0.011669729253597265,-0.08884722069328328,-0.005182369258071293,-0.019937568785053053,0.0025449066242604324,0.10092728847480942,0.13353613097002562,-0.002278317687658052
DRAXIN,0.046170851372991276,0.12630358920207987,0.01713135901006873,0.013147273966261409,-0.036666071343204175,-0.03229093727731172,0.008442533718854587,0.12054081475501618
RAET1L,,,,,,0.06652519073111153,,-0.011359064775032254
NPTX2,0.009201769268294142,-0.08549426578772425,0.004358491572503769,-0.038489270560815275,0.04877211412287539,0.022549602321740105,0.07864496084221705,-0.0036303947121449735
FGF11,0.01016180071302369,0.04406644240498631,-0.02083567297057072,-0.09432284892345194,-0.0717095574314867,-0.00699006217915051,-0.028701690980076675,0.07213194757328414
CD59,0.059339056176253194,-0.029719056200788737,-0.021970577096199467,0.03297693194981241,0.06913296723943221,-0.003992437776368986,0.020243001200263615,-0.05584139029913568
COL9A2,-0.0025608517485935334,0.03888933160885552,0.0712765128593126,0.1777840201838072,0.06689515492826108,0.11435106038279695,0.018653094849645065,-0.017167364308368977
DLL3,-0.0747221843841756,0.004244747200137469,0.003006226123850969,0.05527776756804855,0.025671162185941593,0.15434306594049155,-0.006811882336941318,-0.029077175448523958
FGF5,,-0.015332127008102324,,,,,,
LIN7C,0.0027573414541429576,0.022596231231436607,-0.011746902647464377,0.043491578010523974,-0.0014579831244734471,0.03853617526301971,0.06677552020565411,0.03387856313382054
GDF7,0.06215976141249275,-0.02742666969670192,,,,0.004372461127004903,-0.02532074782027159,0.005012725044570811
PSPN,0.028092204725638868,0.1071749741953959,0.05360466648625652,0.013143469732200222,0.04571610097882638,0.0279182837862475,0.002305502933019577,-0.025197516266555448
ANGPT1,-0.0279162783791308,0.037469254008960645,-0.021919871384638582,0.052278358499557295,0.027579435472878035,0.038645371418709294,0.0121160203416029,-0.05012915051511295
PNOC,-0.03187975617953511,-0.053753157958246034,-0.001245103286082437,,,-0.036258269137506974,,-0.005653209852772284
L1CAM,-0.03389895227754437,-0.06498680046458934,-0.04468210064890124,0.012832650681999996,-0.04225127232220277,-0.03012187079093613,-0.023820455936512816,0.09427746500633433
APOA1,0.08846017659587042,0.02753677897436854,0.026481827334402394,-0.029741283766688425,-0.01010164361968543,0.15760126701807994,0.09569350816169768,-0.03442962367829956
PSEN1,0.08519663782085586,0.034928883824099324,-0.01996097368120428,-0.005233555416648742,0.010519196454426252,0.0021343599061518386,0.005496662787611863,-0.02476276019339878
CALM2,-0.026039098844276153,-0.091696453339612,-0.02291799820773142,-0.032208597108830145,0.1142465304762875,0.1603530527051853,-0.03223963998716209,-0.023446026271000005
CLEC2B,0.002089191033494217,0.0875178508981558,0.03200773355860186,-0.06195506509653494,0.04745256549652007,-0.051022171084261526,0.05128417616376502,0.052595300373099986
NTNG1,0.08325884896327117,0.04723884039875559,-0.010176638565636073,0.0009368490973682614,0.06106327022336797,0.17124822963723363,0.04967350328420408,0.005710613660701321
LRIG1,0.019048529132114456,0.03078123698540476,0.08385052163033858,0.06858619108281909,0.09638116595914367,0.1328133292959104,0.06260036043921596,-0.09789776785887944
CPAMD8,-0.019863541025114666,-0.013869972224023017,-0.012373825276425542,,,-0.004776545168471075,-0.059347887079980406,
GHRL,-0.0022127816489534206,-0.029496452080362737,-0.01765230633893277,-0.055818150934774234,,,0.012221908063299702,-0.028727428136246354
