,UKF243,UKF248,UKF255,UKF259,UKF260,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
PODXL,0.011537918522808952,0.06546001145763314,0.01807888652861718,-0.02953351262770136,-0.022580327780834644,0.016860980784095134,0.022795646265230732,0.10232510433429699,0.07702988540184372,-0.03855205084489077,0.01718034649171174,0.11408032577729865,0.07951858708150283
JAM3,0.0984582839428146,0.0684134269452817,-0.023183180672424596,-0.03174137381356425,-0.04692196441695828,-0.008529449862019239,0.048137388395046395,-0.005327469015283471,-0.04922779247696183,-0.03780801328117127,0.029236350071864394,0.08578474464431833,0.035785230601064304
TGFB2,-0.026551000959657498,0.012627798129770997,-0.029820438578852547,-0.022281674924811746,-0.007136156293142743,0.008900008801217817,0.027456452543985592,0.05588035307200645,0.031440777916900996,0.04873181648910017,0.03662148173317782,-0.014198031754127911,0.05966495682566835
COL18A1,0.056087095842580655,0.07260049984138851,-0.06268585452335905,-0.034603128164181624,0.008380489827633064,-0.0036657649295198146,0.017334772624076896,0.08555482089086001,-0.03796908324075001,-0.0020761708915200084,0.08681415039695597,0.11073108329852811,0.060917399622479905
NODAL,,0.06681253227444679,,0.014053861465939474,-0.010410037178862817,,,0.05873594775693761,-0.10599983558424327,-0.021598636684011886,0.028390522605557033,0.008770620940110628,-0.02711798507150303
INHBB,0.002722818798124286,0.013133939806831819,-0.015806424948197062,0.009497512828496415,-0.017249572798716976,-0.013527753963263268,0.04979633923348098,-0.015049654140172468,-0.03469159064929249,-0.02518334459937151,0.08642247033148537,0.014606512221792814,0.09182401720002353
LCN1,,-0.0162700591300807,,,,,,0.1548797955661829,,-0.00366231874635441,-0.016479391185968875,0.06008490916750828,-0.017031967012838847
ARF4,0.052175344555166384,-0.01182141212035674,0.040154426062454854,0.07850143040109558,-0.03649863326002273,-0.02916331158107103,0.01802846986833042,0.11996905612590035,-0.08576163942250832,-0.024592645254154857,-0.0013129844609149365,0.10308423185273932,0.05780609236756666
CXCL14,-0.021855807424822103,-0.06761424906057287,0.09691979985900087,-0.002275868801002151,0.03200252965156879,0.020695811146153834,0.03476602582614739,-0.040560360092996794,0.05239631816067898,-0.027746506153878348,0.015444926568985098,0.009422068939746514,0.03428286290062838
LIF,0.10466890089083665,0.049202176435071306,0.05235824728631348,0.058327701689753736,-0.03146184503342349,-0.005408456782151693,-0.03484128133762701,-0.036312722175246163,-0.03066053774498208,0.05136972130234595,0.061925729951379994,0.09201851530242769,0.03349828602400529
IL17B,0.0684900921998744,,0.013933201730413292,,,,,0.03878611271043242,0.05885532964958973,-0.019991928235864216,0.040058357194236116,0.033740326856264935,0.006295760212342727
MMP1,,0.05603830254259201,-0.03324790715509395,,-0.013897368852418997,,,0.1705644428496009,-0.0447978890989728,-0.031585690199541126,0.03555829442268808,0.11838333249457594,-0.00838588658108497
MATN1,0.03962752266286699,-0.021362112993747698,0.014214036115493866,,,-0.010273965145382409,,,,-0.028907476748225015,0.02680091960334165,0.0671444224883421,-0.017549079452694547
ADAM28,0.03830846875993836,-0.035184880841297075,0.01659257914882225,-0.021568665576466285,-0.03911697262968226,-0.012592713274161603,0.07172274130863926,0.0028085296516068966,0.05820235299877284,0.034029473665444954,-0.06546292930852136,0.03999027854031049,-0.029375195688388884
TCN2,0.043876294943239455,0.06170781150989534,0.0008400126627837512,-0.016581188129736107,-0.02202655571789739,-0.006736885079226583,0.029586869746928854,0.016514979263722723,-0.07491781057341522,-0.042206818251055926,0.022877657957608193,0.05747648055857401,0.07350204462335533
THPO,,0.04840902642480763,,0.029031200443701607,,-0.0077915894128181284,-0.011565014122064642,,0.0366128535077555,,,0.023991470136301755,-0.0061062291709997945
CUBN,0.15340558774404184,0.030946027670391316,0.01283139579440214,-0.026537623207914453,-0.03490349548204317,0.005184758171360646,0.009259853641955418,0.11488513412626773,0.019250763795984695,0.01161807073191401,-0.04133120259195836,-0.002751487744816942,0.02446369847712391
TIMP3,0.006463481704439599,0.051038876106146984,0.02202694070764137,0.06037766754928223,0.020923538931859817,-0.006839631127763796,-0.029953584378282383,-0.1077430758693611,-0.03376372463244229,-0.04583229015825579,0.07980497608091983,0.06341391021753787,0.04204730494941659
PIGF,-0.04780366170781461,-0.02402652189065511,0.018296484957092764,-0.016439080508283358,-0.0031509383111822534,-0.0456235417059943,-0.007974192759687856,0.029633233135047017,0.008204595165163775,0.07060479069155788,-0.038114729750242916,0.06152278399773835,0.05424915356795854
CRH,,-0.01906231135984617,,-0.01813162150039613,-0.014122259893082603,-0.016173619355279133,-0.0301198321562278,,,0.01139728269816157,0.006707393757000738,0.01937171158858523,0.015740629665235154
BDNF,-0.04844005880415462,-0.012932017667105358,-0.03299002921134468,-0.03621973426500623,-0.030788759206415467,0.01728435323136305,0.060287626874091504,-0.004414419089622185,0.03482507579890386,-0.03401413025099368,-0.018102838794810495,0.07205791531080018,0.06640338216500864
CCL5,0.08187564307409737,0.02117794265118991,,0.06225391441617497,-0.03296882932834667,-0.01855928783931792,0.009231342254376529,-0.030029510272992947,-0.016744064989787623,0.026000562259684973,-0.007611671646177524,0.03594970567728488,3.5658310488460276e-05
GAD1,-0.09679838635097661,-0.02054145858343081,-0.02877984736449453,0.004667352520076427,0.00012523723443037398,-0.0322959844831837,-0.03327931718881523,0.07592687367022616,-0.0741471891875114,0.03693414340026008,0.004724685840343662,0.006647111102193173,0.011019969471479246
COL14A1,0.057968705624711375,0.031268507873014065,-0.03007970436842016,0.00683747441143935,0.038287140108585395,0.002721128835698385,0.023876697105057604,-0.042791528201019,-0.07848600296130381,-0.048339116164097626,0.04324373351832605,0.09239757692684228,0.06346828524843212
HLA-A,0.06890870978070679,0.06903502035949684,-0.08668963385103962,0.08547319047479404,-0.07672639973069507,-0.056529775669501195,0.00959169067311379,-0.006609648517803127,-0.007173125812218097,-0.049889946329421696,0.05337687984467945,0.04365872595161183,-0.024933896532524116
CD5L,,-0.01906230915448194,,,,,,,,,,,
FGF18,,0.022811345472880717,-0.016778587120514766,-0.014405437689628785,-0.019268554884384594,-0.011008958415873613,,,,-0.023635247889476168,-0.025724389507965725,-0.02772958652039517,-0.024091718126673153
ADM,0.12806109642583685,0.021107519158008577,0.0038383113322567864,0.11637994071117164,-0.028224318282646564,0.051828733667221794,0.041912567801643076,0.07815816424111188,-0.0709485270034497,-0.08980966773764357,0.03181874460318236,0.04141964654158122,0.000964106763397663
CCL15,,0.07155200128380894,,,,,0.05019525850171911,-0.024091685394155123,,,,-0.006879669630733087,
GNAI2,-0.005425380707675266,0.05485771083403363,0.00565512399944661,-0.10119489913027738,-0.08251826806667639,0.000814432150637279,0.005617225970200409,0.01535741792208373,-0.06386146259971394,-0.027155542988109037,0.003815941971805194,0.035377866609784876,0.037965344857046064
HDC,,,,,,,0.005519201706777052,,,,,0.015982640643692467,0.011517425823900649
COL11A1,,0.04587215100599688,0.009563140590521631,0.12898156826229287,-0.006020512942378925,0.047257938647089916,0.032469121976789625,0.014837514810955209,0.07010856335182945,-0.011881653297161435,0.013176459061352798,0.016049878788988472,0.02288482849648274
NUCB2,0.021416307004173657,-0.00908597875190098,0.01678537942330747,0.015539544875348582,0.0114374066404621,0.008291582217925936,0.005915713777428626,0.02301196909221116,0.0170774058218001,-0.004049712873843202,-0.02038506290963036,0.047736443880470644,-0.00041963114583352533
FGF16,,,,,,,,,,,,,-0.01729232860302515
CXCL1,0.007403837518691315,0.02425802426523484,0.04611385802505715,0.0020576496253561583,0.03854635943186066,-0.023247283965838732,0.02474069149949013,-0.02580151430748294,0.017465935834576757,-0.06310843181746612,0.017603380251678524,0.023853273460297905,0.027388653618267002
VCAN,0.026120217135573005,-0.06557136889168805,-0.054931260920906125,-0.09735756815747502,-0.05644752259047923,-0.014596256511973854,0.008992811875081682,-0.11626437775964098,0.0227658028867784,0.04147904908740953,0.023413449030538724,0.01569042964566296,-0.021850786829426167
MMP7,0.0344955567156872,0.06175316425388607,,0.03114304549295234,,-0.010146532596263469,-0.016963154951218428,0.16588120840989684,0.09636312456990337,-0.08406849486325657,-0.007949045097882922,0.1423800761864367,0.02553200476731518
PTPN6,0.025245205810027593,0.03302371793965691,-0.02270699776005516,-0.02548584248543737,-0.031120655222533253,0.0072008101220843055,0.011008379761834365,0.014903648163573454,0.047253646838272004,0.018722422041310346,0.08135578352579258,0.007774006877507076,-0.0011432565786904019
PTGS2,0.0821202580331722,-0.017103748992476055,0.026286960441439074,0.0852894933173081,-0.06021712757046484,-0.018002748727659088,-0.044412309949559546,-0.03345573825679044,-0.020985159333251204,-0.02822775353372739,0.0741583072921506,0.029765431952458864,0.060148700860918426
XCL1,,-0.004250889472984166,,0.02094646543675327,-0.01477731935880561,-0.01666530014190111,,,,,,,-0.014019701129934456
CD58,0.03682731698295198,0.016054178012816625,-0.04258301858889612,-0.005073178621528388,-0.0007123118361689684,-0.030612793766392216,0.0422664768532773,0.03600819844277757,0.052501822516280806,-0.01284721413253721,0.003041806558530873,0.07605477919367468,0.048491111094016714
TNFSF14,0.05246012845203587,-0.02104770140235415,-0.019559683390359947,-0.011205126817679075,0.007104454997649481,-0.026873550138515345,-0.03222535109372601,-0.030705692002346914,0.03661160454702115,-0.018906955164980137,-0.028044923443642854,0.021871592568071647,-0.06116004342831899
CNTN4,-0.06554675730413351,-0.02694234157789835,-0.019288804219447404,0.0033167653161773713,0.05291819154868476,-0.028108508323288216,0.01073872057874696,-0.0014085451468230357,,0.013349293865760802,0.0039562947005117284,0.0034084568958869994,0.02037216139931126
NTF4,,,,0.03856071432299575,,,,,,,,,
INSL3,,0.054300622677198714,,-0.014405434864086263,,-0.011700019251954217,,,,-0.02102689219046121,-0.016278784970815828,0.029434504716864054,
BTLA,,,,-0.02286580300518215,-0.015405847367042891,,-0.041152875535560705,,,,,-0.006281342779959758,
MFNG,-0.046005150718773716,0.0049715955433071715,0.06967348537071683,-0.02877222018671966,-0.06148249641316207,-0.00226428131334956,0.014251696198337294,0.04418049676226983,0.07574742997451844,0.015184757286465756,-0.004986630796493845,0.03634612070943424,-0.05267097932604033
ICAM1,0.12337642243156753,0.012648777649900375,0.013840200711704253,0.02908316095547658,-0.004366802427465053,-0.017463666373341537,0.08054500443588145,-0.023558103515848975,-0.011929605196923897,-0.03568712827539769,0.09064533371502119,0.007540226011378967,-0.05531463164615875
PROS1,0.012594884755308951,0.06800994847767651,-0.01843702667359785,0.03242848061448623,0.00639062589782091,0.003190385022246471,-0.01311695633508535,0.04224652449201253,0.0325185494889113,-0.021382361180022826,0.02762889787256311,0.04630384813300684,0.045698454628431466
CLCF1,0.025409254878462673,0.022704487403427343,-0.06895644461761945,0.06537762677261368,-0.012596048865940252,-0.013710997002537306,-0.01794943869288438,0.1170076773856348,-0.05200935722023638,0.004246683327698466,0.11407325503627402,0.1098679228340139,0.052045223781936274
PSAP,-0.11537699939980042,0.04606963288371713,-0.08778747090634281,0.06334364930948753,-0.010007504701422589,-0.01989102854439864,-0.011403607267596769,-0.06831674961227613,0.012734581369580134,-0.0420023599936466,0.02537148563763035,0.0612602668466571,-0.04477025788947615
EFEMP1,0.04410365826798269,0.04838604589580597,0.03912355293426145,0.017287505264402345,0.01722692971026427,-0.056495802394526354,0.01298406986764853,0.13332755355774206,0.047248587923575135,0.00543912806057359,-0.000868490933308768,0.08880852699661346,0.11000009181203761
C1QTNF1,0.14240952135621898,0.02371566315552502,-0.010073408906476844,-0.02532994434976693,-0.0544224865916334,-0.0013823550008428601,0.02167542967130365,0.05468031520753047,-0.05288015974369044,-0.00562744404879414,0.03111887927832085,-0.017225557739289805,0.017747024336558472
ALB,0.023056598031974084,-0.004100700107858344,,-0.025574792969493627,-0.004174426781637506,0.008828335220866321,0.02202136263388724,0.05722707558733379,-0.05688939667172416,-0.031168974351587095,0.07648339357886984,-0.037235633289205906,-0.024846334750465264
CCL13,,,,,,,,,,-0.014035218809496007,,,
EFNA3,0.015719129998449658,0.023566949049408054,0.04438672423218544,0.0642188706200652,-0.04357617468067355,-0.0252284259396602,-0.0030262618349719927,0.11634714511053929,-0.0007060541433499566,-0.009234065879753854,-0.013800436735439953,0.06178393575207312,-0.0716607257515366
DRAXIN,0.06118388753553609,-0.024289392335867393,-0.03193368547596808,0.0120246715074267,0.022771244310171936,0.002126511673760589,-0.029388961580041756,0.018968409140747693,-0.009245268888752602,-0.05386331640865248,-0.004081572192026405,0.1207089671148808,-0.000823147152993829
RAET1L,,-0.014577283466512032,,,,,-0.0016639551042007307,,,,-0.016479380386065945,,
NPTX2,-0.07506039558935204,0.04311786723022657,-0.05567639372148315,-0.018643597905837864,0.003113005433851119,-0.02267214086838792,0.01110011232890179,-0.026568097805588903,0.042347871191675206,-0.030163076415163914,-0.017370832258892625,0.06079070797400914,0.03167908574995874
FGF11,0.09828421867054664,-0.05277063506977833,0.020104784954885033,0.00983992030541464,-0.030905083356250626,-0.014773107181559688,0.03013633062375632,0.0907875726299426,-0.07921190749730977,-0.04650962424277145,0.020908064735639196,0.03496324847053834,0.04178275934684573
CD59,-0.07440873820195627,0.05656853512107954,-0.030610275444895835,-0.0900867090128188,0.04495983896291647,-0.01691046068067279,0.007970261057505836,0.0612889462563999,-0.01239313669789982,0.026383703183579982,0.012136554904210641,0.05403621829118022,0.05297690454851386
COL9A2,0.012076192984321664,0.004735997376632008,-0.025697039405054797,-0.0207785024851604,-0.047348557967360344,0.009346029391780617,0.08690744060458203,0.17170170251700642,0.03220782706794558,0.12152376281697412,-0.022105701580149854,0.011496884209118579,-0.02397641221700163
DLL3,-0.07312781360274734,-0.0388835077840605,-0.059681767015842484,-0.08806623906171981,0.015190081089819535,-0.02437855115695415,0.008679825472498823,-0.016246083033145654,0.12620700725555092,0.05175384230871777,-0.007461389761152423,-0.07205872165446317,-0.02831678367857921
FGF5,,,,,,,,,,,,0.04064799574445948,-0.029663185831596824
LIN7C,0.03830827204101586,0.029550726681842995,0.005696600966839236,0.020630141301844474,-0.002084272932937105,-0.03611231989275472,0.004357096352321483,-0.027049927294876257,-0.03177878056064225,0.029360514226624303,0.019754357826407016,0.027394092426502484,0.006475002451032388
GDF7,-0.035838902170057196,-0.0343768457661116,,0.0215163258394255,,-0.017142436350927534,-0.032225349841448814,,,,-0.014126927445024204,0.05208718301589554,-0.02682609522270575
PSPN,0.08808411067217825,0.042164282934961134,-0.03476979035504963,0.06274389195627365,-0.03231117130404223,-0.0020699661863844768,-0.042279293947001056,0.13001625942305278,0.0006320753719914792,0.04054600427547755,-0.015511577132169017,0.06825362428862025,0.00782101024142046
ANGPT1,0.01879740995996282,-0.019884267959421418,-0.019713618656732136,-0.04584430701486504,0.004015780224428572,0.0006521181177975171,-0.006297416310180038,0.08169364641193129,0.032406256620086636,0.053470446473341954,0.05352081941591237,0.05396451841387059,-0.017776102913085418
PNOC,-0.07035495509067828,0.06214241598681615,0.0022367639656997364,-0.005290882871954662,0.04284580251912577,-0.03362662281505614,0.00925001303053798,,,,0.011900074424731061,-0.033986532930777406,-0.054475093770467276
L1CAM,-0.07957068185956795,0.0100593599135267,0.01303967472507435,-0.025297765899131124,0.01927401364679297,0.046514244544078424,-0.0014521891506053867,-0.03750862115745936,-0.04381957060689629,0.006561848800337158,-0.048556381605175704,-0.01018139625242738,-0.0280312811506566
APOA1,-0.033684847836839935,0.029368664794774912,-0.012332887419333418,0.028325303696763494,-0.04308599977866727,-0.015235460376346936,0.031660111270521124,0.03739680719804388,-0.08239248780926944,-0.023390279451436746,-0.038109797352623646,0.03701650046902072,0.0380145193481118
PSEN1,-0.021960497903057603,0.01671946802801529,0.02358366997517368,-0.016006282548598094,-0.007186438685343332,-0.02895251189697169,0.016802558143492213,0.08503906371814884,0.13554454263819476,-0.027559358164138372,0.013503804600770282,-0.025474883295646553,-0.02985596883486173
CALM2,-0.10860514338325875,-0.054497713195497614,-0.03532998014478146,-0.07777052351014306,0.007897308976925543,-0.0016154937909755372,0.03419463506682536,-0.0525618650423432,0.022738989333697928,0.026395108031371822,-0.08152886568155647,-0.03324390300673195,-0.0008919811254619457
CLEC2B,0.08591651218369956,0.016464119060634087,0.011534823891270226,0.001784259726916625,0.02079852463945766,-0.031231471073977696,-0.01401812977386684,-0.01685066789649076,-0.0881428990731364,-0.039715478896029874,0.039455960023258095,0.05268607591023019,0.021149593663490757
NTNG1,-0.04959309490832319,-0.026786446298550478,,0.014350063132386263,-0.017119569876036425,-0.017882956442722857,0.0007538866381436537,-0.005667827915618572,0.002279747479564796,0.05436744933131411,-0.02966449667013068,0.05708838186611518,0.004128579948122349
LRIG1,0.011627290767475726,-0.027437407567387908,-0.05494941733335964,-0.04233283237755606,-0.045872678838860106,0.019706517213410407,0.033937394792745934,-0.011465502407313217,0.01085393176974997,0.05429751259506459,0.0192897830373469,0.007252903639261121,0.010034554870578466
CPAMD8,,0.0313776519178323,,0.016780235407680186,-0.018762216209294,-0.012978022719151026,-0.024957328185933023,-0.02580151092060588,,,-0.01587046208650194,-0.034504025107610026,0.034536865757866506
GHRL,,0.03497870099696476,,-0.024021177235037754,0.04831787797444045,-0.022755077859863238,-0.029388961580041756,-0.03476288499935194,0.16946091508327552,,,-0.04736628977362448,-0.01676783715467175
NPY,-0.07367410870178537,0.007673227586189097,-0.015514407372041935,0.00720048656736051,-0.0038548623696820876,-0.0018151413755332088,0.0573044582484419,-0.030130577406154543,-0.012752957752181698,-0.08234462839867143,0.0289862680104935,0.06624781551462526,-0.036446285770664916
MMP2,-0.0319132589422355,0.0678071176749948,-0.0630419178921468,-0.03441618607176171,-0.06352458497122843,-0.014734347458203402,0.02092714555389507,0.10533236938049258,0.0625123306446334,0.01654732875246714,-0.008229241025492884,0.09764833413041522,0.027101892148356736
LHB,,,,-0.014839733592048623,,,,,,,,,
PPY,,0.03164527061681354,,-0.02583164812818709,,-0.009484823230030866,,,,-0.03754507752392918,0.03708531274611815,-0.01124151235732897,-0.004876078026036589
ALKAL2,-0.01770735494213388,0.024636188346974737,,-0.014624135408967084,,-0.010655729122773077,0.002870803161677516,-0.04124501386231084,-0.0519769305291348,0.04207286473656595,0.016291923660577915,0.11974695693462176,-0.0017509914736827635
CSF1,0.04037862849472282,-0.0030922878811780216,-0.012271649492787678,-0.018358544743827875,-0.07413907130422064,0.014369018216829012,-0.048244929344073345,0.0068262803614085,0.00618802682079106,-0.061542300096223024,0.045501716961398674,0.014023217101593571,-0.0059038686699903736
SEMA4C,0.037890168375609025,-0.030089025452853458,-0.07731565154474979,0.005592948628927036,-0.0072510782803271445,-0.015935900859859606,0.012050742922841914,0.09620716062317963,-0.04100263822665558,0.05280068664662355,0.006095480127973035,0.08978462701496959,0.04663472617112613
BMP8A,,,,,,,,,,,,0.040265441636852785,
ICAM2,-0.06484065095165036,0.08637289046250336,-0.03353191369806507,0.04762513775380458,0.006180768293953252,-0.02067944882462659,0.02650291095512817,0.06384429557980621,-0.013861097586630119,0.059840853071163914,-0.019083074838311852,0.08949377162019037,-0.05815842010495243
SYTL3,-0.04662634120344256,-0.028940987766475457,-0.0154394435518933,-0.018028439981390636,-0.03509594682419096,-0.008438376309826388,-0.002254173196482891,-0.011172911994354677,-0.045257216312028115,0.027460900265880366,-0.03135729408749817,0.07957828981853199,-0.005313979428552276
IL1A,0.025245897304759287,0.09889701807269143,-0.0449930540567292,0.021535146361583636,-0.04657826832695265,-0.033009888742658755,-0.04110712152704597,-0.056336334121938204,-0.1025488396281109,-0.03545819732667135,0.07365316368913795,-0.03919503090428372,-0.030140714204783165
HLA-G,0.09130174453971995,-0.022430958462465046,,0.05848083498070667,,,,,0.0010262073302225328,-0.03095903773610796,0.006023973350870609,,
PGF,0.08093742891655253,0.0766108762258519,0.0771107772566269,0.019444936417258665,-0.05091455468883685,0.026723189876898135,-0.01512575884875492,0.0868156811940601,0.03581372520494401,-0.02096706633674374,0.008684675594467643,0.10846009882421702,0.008990844618144735
LGALS8,-0.005469923468895081,0.08044935068210136,-0.01456837097104046,0.0029162002588033926,0.0641070961657037,0.049994261209779095,0.04278877864272219,-0.0025811563309131582,-0.016232365625230057,-0.045636922241682504,0.05849377003283157,0.02755639096429378,0.0037600120693289424
DKK3,-0.07550988967204722,0.012063849078031864,-0.008893825425020443,-0.07001228217896328,0.04847880358128242,0.016144051586772543,-0.025346357580178745,0.010477222775609307,-0.003255738857132434,0.04006761997939477,0.07424065078956796,0.05333495654129224,-0.03924564999384329
COL16A1,0.016958159636817433,0.02573071261974184,-0.04468887573480402,-0.044834185770333025,-0.03701812381869476,0.030312718432306738,-0.00678627375710839,0.019914516725841987,0.09190776853625106,-0.015761949211282624,-0.020060274240432368,0.04327007153123346,0.02226000024632811
TPH1,-0.0754384854744311,-0.016470020224274653,0.00040339431860102464,0.0026121406839888102,-0.01841754741864832,0.031060642017111586,,,-0.039655775245940855,-0.03400618126655423,-0.004740449495684769,0.009200127615688803,0.015549823993563399
TNC,0.08446063335609319,0.0012664662597191938,0.014442366443066604,0.08725178975215585,-0.00871508680511029,0.059462833269519996,0.07678483496245865,0.012266755608150113,-0.0014724826179927492,-0.04508087789736249,0.04070489876655413,0.0966387336540813,0.04075010790509432
TNFSF9,-0.032291364514605896,0.019555337144448445,-0.025657194602029098,0.018771320320911656,-0.024614714029355274,-0.029815884210540468,0.012070804116390473,,,0.06239022480625839,-0.024181124327982972,-0.037315219886731976,-0.04756003335952264
C4A,,,,-0.017593365289204778,,-0.011243782192743457,,,0.02860937102166887,-0.01562563144406914,,-0.03980194098690129,
CNTN2,0.03491364648162272,0.010570951178221549,-0.02047565033983477,0.02107008270151463,-0.020881301271505677,0.008822972242169396,-0.007043067765459223,-0.11096062083225873,-0.02600172989841657,0.08009310132018459,-0.045090717403602404,0.10370882513777355,-0.07836596943952918
F7,,-0.016067746018171566,,,,,,,,-0.019687393453987203,,,-0.023511911110573214
LUM,0.012966296387143557,0.05797781833849224,0.0734149562463203,-0.055294432864788974,0.05163221361664575,-0.02238023953271114,0.017678348605019767,0.052774152443923396,-0.03896479952732813,0.0009646434523803694,0.01065592542081433,0.045502861982157854,0.07740162801704162
BTC,,-0.014577277394604966,,0.007162511467330436,-0.06089211442739597,,-0.031063878318353607,,,-0.014243137028144948,-0.02407369825782953,0.008607392364861806,0.06614048356269984
APOC1,-0.025793789081950468,-0.008664687649609887,-0.01863970101888411,-0.020267542596367077,0.07275506299749977,0.015880305986807675,0.011608107656298964,-0.09279121902287761,0.045057568736960985,0.09962591851898216,-0.044405478207357796,-0.04919141367368292,0.026371217295431546
PKM,0.06914636399804082,0.02253828379119108,0.07527941432495697,0.12087901203921732,-0.04581693297563842,-0.0019508039081016402,0.019037790153847864,0.01962663611765399,-0.05748542326019205,-0.0682478350177798,0.04544251939560734,0.04002759915684295,0.03921853552626461
TNF,0.0041712844019313085,0.15178512604765457,,0.005995468251874349,0.0028579889595644658,-0.025651885298990814,0.039429913013466884,-0.005301179025341063,0.1136457761016402,-0.013824370253183354,0.033645205147489185,-0.02045184410061224,-0.018299125456010812
GNAS,-0.04465602228368684,-0.05338469736180487,0.04819008245138006,-0.10432432759375891,-0.005705282159657138,-0.05080710650777913,-0.04923544451661239,0.16681386041614832,-0.10664295759647914,-0.017832438482005775,0.002180766471682953,-0.02345571125420099,-0.025051482641902028
BMP8B,0.04958566007259661,-0.007102622760678152,-0.05985485994154137,0.09405449791076495,-0.01862959093507016,0.012172077404384155,0.043971718767620044,0.047206999234717065,-0.01585605947850603,-0.03953391129061036,-0.020048615242350142,0.10150065972026,-0.018483095268625613
LIPH,0.038107634058888756,0.02484899690963885,-0.016532998736142765,-0.022288484986327007,,-0.009065562120714625,,,-0.04554656161646558,0.04848208297230172,0.06969848291504432,-0.02421605118568791,-0.029179267147112335
CCL28,-0.03188144969035094,0.080957082268174,,,,0.1069868085846445,0.027440118701994455,,-0.014287830306467113,,,-0.022950453628229832,-0.027685769392999816
PTPN11,-0.04535903893605181,0.007889421046940622,0.015989874456378155,-0.05020123923953968,-0.04879909617278972,0.016972413038841793,-0.004507823684650048,-0.061822150921882126,0.004915972942687669,-0.024024434704118282,-0.03993358693259516,-0.06192151709283062,-0.03032171070089036
ADAM12,0.08124127256746903,0.07395688846380054,0.02152740976624715,0.036793223815061143,-0.04265051857468304,0.04806003323824072,-0.004788398842755891,0.1578880062466624,0.026369811025742176,0.021438860976048628,0.02441111917042459,0.0749611829832272,-0.005914241127223866
EPO,0.021271124177039375,-0.022130346738575415,,0.09048801726263539,-0.019762963159336233,-0.009484823644045274,,,,-0.015242611674617143,0.13348448904138177,0.04400364327165103,
EDN3,0.08444574115115865,0.10811011691767042,-0.019502260269584026,0.001987438985295358,0.05086256284913379,-0.014701008858311429,-0.005260103061475792,,,-0.02961243244413215,0.010281476610425952,-0.00587317658942406,-0.02917925893550752
CCL22,,,,,,-0.019097897813949407,,,,-0.017251353425177512,-0.01745006994757692,0.019143847028177105,
CCL2,-0.016959890576582915,0.048336747928235065,-0.013933649079002334,-0.025883450269596316,-0.04840618890487157,-0.009570190596857046,0.06517570277735214,0.08675161507798526,0.04457919422900685,-0.01735559309805256,0.07991089913508666,0.0891852642117557,0.08720704329110811
DSCAM,0.0838645653496853,-0.006190010341376791,-0.039417403498304374,-0.003370890720620571,0.03742844734338808,0.076270651061101,-0.021142177654550426,0.05875850216086173,0.10749520427447591,-0.023082886435897336,0.025765734205850904,0.009600942065882195,0.03752273585376016
GPHA2,,0.07707279781208168,,,,,,,,,,,
ANG,0.038197380250925984,0.041941524313167416,0.026104855377871845,0.06564478944967633,0.04162826936827517,0.06793061224369945,-0.020680123980505265,0.02105955403275923,-0.12906704782115533,-0.01584868761391206,0.002385290522789679,0.0005772307998693351,0.022865652286447154
FBLN2,-0.035712079723575665,-0.011719985882459816,-0.022670583498814064,-0.026214477965717645,-0.00436007711474436,0.003818070744875371,0.005659775221638804,-0.0559680797722355,-0.014819901555119065,-0.00704176891482683,0.05031785980263665,0.021303387486175013,-0.015326867629840016
VTN,-0.049289525107936855,-0.007381006037608367,0.033017377759433676,0.000720611094148557,-0.0010414482809891128,-0.015582500081742298,0.05104941189903107,-0.02188234978405737,0.01787725693779586,-0.01742334824693864,0.1061032884976061,0.011338712003915166,-0.011565785893555796
VEGFA,0.13515655522251063,-0.04212046081174996,-0.011186594826015238,0.08267384113243928,-0.03164495079407467,0.020218575225264393,-0.01714311028216491,0.0066869732017743435,-0.08167600382718732,-0.10224129337237796,0.039128655082387005,-0.04550132189119081,-0.009579462285736222
F10,,,,,0.0007697284363730296,-0.010399904125841868,0.020622603728475346,0.10292440950272597,,,0.047282488621269166,-0.043088488043482275,0.03930031346328134
SERPINA1,0.050778044086203206,0.029414292492227948,0.0432490354211235,-0.026814961200578167,-0.029257450110907062,-0.005393298759136361,-0.003498801445390168,0.027873136130811552,-0.02316511341178849,-0.10322343626388988,0.0643154476371626,0.018417090985661355,0.034442575923774414
VWF,-0.06003290754010512,0.055021544414103625,0.010203175900308838,-0.05489031880193118,0.02273184427196689,0.008791506348250589,0.036421494394429633,0.10159366517580953,0.03314142316094679,0.05303453762876235,0.04344140038796008,0.04523412698335618,-0.005063293133542863
GDNF,,-0.02579323835528931,-0.029432817239395326,-0.018482241787072303,,,,,,0.01143194363934665,0.0565671092038524,,
VASP,0.07305378376390102,0.03118944453860116,-0.004975134215742694,-0.059515744610360896,-0.019347860672086686,-0.022720571395765613,-0.0025912470922872816,0.004248231088204792,-0.03960348498232636,-0.025989056408479448,-0.05207694467444213,0.11532178053677536,-0.009115488330616152
ADAM15,-0.0027678514899824045,0.09463656645531573,0.013385421567342782,-0.003069311996386232,-0.041289120239684826,0.058234313413781595,0.056810940320045696,-0.010015673523029083,-0.03863615744367408,-0.015918667659855917,0.047630008269258686,0.09209395483179644,-0.0650983706309991
