,MGH258,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1
COL4A4,0.021977341776922763,0.02186985838745107,-0.021013532770038822,0.026711322679280634,-0.012848907149036084,0.01820729385016065,-0.019224957237678943,0.0663136644518063,-0.04681630726740607,-0.02524185138012182,0.033499711908331876,0.08877279239208025,0.00571183659243756
TAC1,-0.018635830958548222,-0.020601546028849168,-0.01947198225594187,-0.01189887216869955,-0.055711763969951804,-0.024166236306064223,-0.016125562674148993,-0.04607108645167986,,,,-0.02708460321250866,-0.01697236318611511
RARRES2,0.011866171781061441,0.05637400038062233,0.0858146266187071,0.06195504670596373,0.08115169934642051,-0.02407689642507443,0.05130483744862809,-0.0027805196624308887,0.06418099098291818,0.025071088526990314,-0.011380312296448775,-0.03835532431990256,0.06886675886771942
FGF7,-0.04434745361358355,,0.042309249471437674,0.006709636958865691,-0.014439602662799093,0.05444516737984181,0.048129131932081466,0.041533611690368004,0.072756193213509,0.023940181061668633,-1.9640681293412587e-05,-0.050930106272117324,0.05717976733317287
HBEGF,0.03040145842318849,-0.047700555769911966,0.04565797357765826,-0.048552230981468325,0.04692781420073461,0.0002671339333288879,-0.025841451386042234,-0.005272440795243456,-0.02914584739038524,-0.02963610354883865,-0.016193756658658198,0.009069414885806147,0.00014019824616333366
CSF3,,,0.12377414393017899,-0.01785736906592539,-0.013593896452927913,,,,,,-0.01433629285501662,-0.022506125695428564,0.04638276196842222
PI3,,-0.02435037641753229,0.11536089030825546,0.02455472831690085,0.08299835093840892,,,,,,0.0018432704098762542,-0.04086483255099618,-0.0295329069784355
PCSK1N,0.06150341147841903,0.018162414766476873,-0.03440018236576164,-0.05372890635465527,-0.029098610428982354,-0.01555654216277366,0.03904193111643842,-0.02791898967649785,0.08812055760553564,0.04835695863702088,-0.029392167692493826,0.06096820973187187,0.0932201191497751
NTS,,,,0.02522202929388211,-0.016708533969005623,-0.024244409715121748,-0.01523450373822492,,,,-0.034069880147518716,0.017652722041457434,0.000642550697779847
SFRP1,-0.02711560478180723,0.011199279101838431,-0.018885047975067976,0.04949201200475228,0.0057010233405343745,0.01653981258084905,-0.013718239904867641,0.028652486120849325,-0.029181660809957294,0.018301125663598157,0.003386843767859129,-0.0040537829898979905,-0.01966151301945761
CXCL13,,,,-0.020842203978645387,,,,,,,-0.03280383663481958,-0.015372073257249826,
MICA,-0.007515430019773746,0.07245108187580024,-0.004343488067488836,0.02233772979435333,0.07708332487789295,-0.037766280785921466,0.07048715470923192,0.050217192623890315,0.13977882120608107,0.06334417358752624,-0.010363675451201761,0.06722459032274503,0.02295381997746119
TG,0.0005937095583049888,-0.007884891119661881,0.021987743649276126,-0.028196845473464918,-0.01640661680029096,-0.020479293399624142,-0.009927830546052846,-0.02742669528064687,-0.008683812679856325,0.05638791763796919,-0.01940521764532658,-0.018522887289537125,0.022570295565664186
ADA,0.0010144837474868,0.0011190920830281808,0.010938389133723928,0.05751386499264057,0.0035554590935335103,0.04896282899258686,-0.016123595203453737,0.030526564946291468,-0.013748046617087634,-0.007617482964077504,-0.03798386984943857,0.014995186075221491,0.035679782493995164
LAMC3,-0.06422935205779119,0.019912507956733907,0.00783506996521738,0.035269895964171766,0.06725775403002089,0.07239029302850568,0.02838795971059669,0.06460791948206061,-0.057816668198838274,0.06822356015299962,-0.014318493005796207,-0.015132585823993532,-0.05871989123340635
CCL7,,-0.014722695562985869,0.1023102602516321,0.05399206695016192,,,,,,,-0.02188820218193122,,-0.014244066211365989
NGF,,-0.025278137166038175,-0.016766295758064594,-0.016597139062721856,,,,,-0.08489516544709932,-0.02966907800528305,0.04572842390490394,0.0609794859024639,0.01872595472180213
TNFSF15,,,-0.01640778423068244,-0.020459316081113996,,,,,-0.019400054286905263,-0.005950912435567036,-0.021338539294259096,-0.013975917674356951,-0.037635289050544515
HMGB1,0.035510441523689845,0.012682539398852498,-0.009571897389043299,0.0073873843439810774,0.01845318498486745,-0.020713681366262254,0.0053443545282897496,-0.021223400220964788,-0.04090406619901474,-0.0037888354117410444,0.06111642523747632,0.05859469466822147,0.028556943687633837
ITGB3BP,-0.03552206005328477,0.029356518361600543,0.03530553832171294,0.03755592937090003,0.09398113971373413,-0.0208186733845643,-0.020533641763625758,0.053565784947198894,0.06149994908174003,0.05164997669321181,0.015601474980242025,0.019624314328570328,-0.0054471189966541975
AANAT,,-0.021360391360147658,-0.014929407161545958,-0.01843506737393724,-0.012262062477486959,0.012099998593355447,0.0382747880624824,0.058972634264720915,,-0.020794263503327214,-0.019202129396529613,,0.18033512676529248
RELN,-0.017892522641163613,-0.021943645464352284,-0.002923134727502246,0.04665678258724763,-0.035980738654236136,-0.006195739496880795,-0.01072814352279964,-0.02711464628629198,0.11346606473129739,,,-0.016881393947889383,
IL15,0.052761059740070504,-0.014081529194561525,0.004920649963623662,0.08405406948316517,-0.019695565447187317,0.024569725748047597,0.1091596986209057,0.006755609311573317,-0.05420350837581905,-0.03515141336476999,-0.021795205396833973,-0.022335333585139824,0.0028889342620302266
UTS2,,,,,0.08950776191757902,,,,,,-0.016352018538685734,,
BSG,-0.020564436455288895,0.0628864435557423,0.025158780142572584,-0.00853361369499657,0.023470744719532838,0.013785940336762285,-0.038154969715828366,0.06140224914250556,-0.042824850510934556,0.052663895736941406,-0.02593403045223925,0.020895899826354647,0.02287388644395208
ADAMTS3,-0.008472116329612272,-0.003505018601667181,0.012376649903535203,-0.0014730232134982791,0.08170840527424783,0.033680411621199426,0.007678594478860017,-0.010554228694387668,,0.00326314374286735,-0.020039110312792843,-0.043791255484414586,0.04160216340548064
CD34,-0.004802613013264652,0.06424443594082922,0.009659409631815967,-0.05915242303504874,0.04998337336310312,-0.02606846831444804,-0.02141135582335155,-0.012697426348249573,-0.037080944794203576,0.03541491540177465,-0.07510822936158443,-0.010717810578605207,-0.043229218308023
CCL23,,,,,-0.013952280625077132,,,,,,,,
PLAT,0.015989073920073,0.062458827389672275,-0.05343325844808494,-0.017661039434012364,0.04780383877012393,0.05467544369707123,-0.008923895878313203,0.006126854531916829,-0.004531356778819727,0.04471710954203315,-0.016961688298324118,0.030863904407724626,0.004466938173158107
NTF3,,,,,,,-0.01847329645286587,,,,-0.0022429173421855014,-0.023847217657003858,
LTA,,,-0.018885047091595747,,,0.045866766183092475,,-0.022715107222118138,,,,,-0.020283047190556264
CKLF,0.02744107287781023,-0.005187301126923616,0.004897889459540969,-0.034119159425921426,0.06757736583137006,0.008866086092797104,0.0052272770170150185,0.03678025436980723,-0.03946429204982378,0.06378097310198219,0.04554891148817761,0.020620083780714695,0.06779658662951153
CD24,0.04745840403541192,0.0572292842619175,0.008864359218302148,-0.033199096307196814,0.08032001112061568,-0.019573496552409607,0.01487621662640426,0.007481513821565358,0.11642345690260454,0.05190291932112569,-0.010555380074931302,-0.00763416175892441,0.03670578651139545
HSP90AA1,0.02469250825011001,-0.01231199889947269,0.037743506511761775,-0.07188248364820171,-0.08370894976803549,0.021134437587078284,-0.058715623772133255,-0.016277523135164743,-0.15016062907591238,-0.02601110751630296,-0.021741080974639948,0.037781271226551026,-0.056708289443609165
BMP4,-0.02221159767715713,-0.02503865776432119,0.01948425543960199,-0.03577622621121158,0.02529428526380738,-0.028489241446047746,-0.020847766837953457,-0.0020055884038544833,-0.07947567026694548,0.10340852337310655,-0.01576283468340629,0.008862269698965903,0.01219732740081763
SCGB3A1,,-0.014722694090735984,,0.029360272755056344,,,-0.009653100030296279,-0.015850301424864342,-0.03207016072594,,-0.03331476904212254,0.023058252135146454,0.09735108739049128
IGFBP4,-0.04273690688771464,0.0059091777290193985,-0.02165762927397009,0.040762484422168586,0.07119083551837896,-0.007888563143427531,-0.04251206355951061,0.047191502596682595,0.05727709311015174,0.05376485268013678,0.0027414931552345637,0.04059822608217644,-0.06012660565415381
RSPO4,,,0.04077116123395802,0.04916871868420143,,-0.006956448558232247,-0.00965309861831203,0.0681819111144341,0.07395570593242544,,,-0.000698430315378567,0.08457795518846785
LEFTY2,0.06782072515896541,0.00011389218483034332,-0.014671526942929364,-0.02059728779488986,0.04644021807177233,0.033412553973336624,-0.01058474069496922,0.009843365709096712,,-0.026573306446894412,-0.018580605009300522,-0.01195882897812894,-0.027113499398108757
PF4,,-0.015272431781045643,-0.012855715961951451,,,,,,,,,,-0.0202830424969087
ANGPTL2,-0.02994764614882167,0.017424698129007897,0.04997764368023336,0.04876567232512405,0.051879559483575935,0.0394404946973818,0.005946807500150328,0.04713234569625699,0.011396385748892662,0.10262707787780985,0.06388419009469386,-0.021302691458658027,-0.005800119498600763
LRIG2,-0.0327785292558258,0.028290159002029785,0.032632002272584934,0.06430578922055084,-0.013765444474304745,-0.013615260925493644,-0.013937257454965749,0.053762799271841695,-0.027178414130090967,0.069666467360407,0.0030238716333641463,0.0001853717208828554,0.06888004506080576
ICOSLG,-0.01395346983879347,-0.035838166062102945,0.04155211411547685,0.003575474011449014,-0.02803149606032451,0.0013196423378105124,0.01343881398256709,0.0331392914489593,-0.058945037524442044,0.047434107172724845,0.03307435516523126,-0.020982046542778663,0.08319096279575293
WIF1,,-0.027480262071021288,,0.0009357091451475864,-0.04103930541479782,-0.01591964158574325,0.013353092994476777,-0.0207681086157277,,,,-0.01817003030229389,
NPPC,0.03326338417933074,0.1051190312923863,0.07069755834434377,-0.026686105608266418,-0.033015117991806245,0.013397513654506733,-0.013415444761204775,0.0633838627804394,0.20096437107523465,-0.024898965781411812,-0.032675138678342375,-0.0015991326166918023,
LYZ,-0.014717010301546578,-0.022267882821493713,-0.0034938895044144998,0.05657263291073831,0.07743973467336457,0.10597483311730535,0.013988222839421086,0.008622110396916495,-0.03886355744231548,-0.0621123757535538,0.04664535508634166,-0.0035282698510126585,-0.05359426216234134
EREG,,,,0.017165493295014933,,,,,,,-0.044429125641829076,-0.024345046779842863,-0.017133449274182932
SPTAN1,0.015849390745301152,0.025073736243081318,-0.05521001532714201,0.017875555158275547,-0.00034557398301096376,0.00338251222697051,-0.025862132175948332,-0.04310492702594018,-0.08104249027219594,0.08910576894159408,-0.0184650342901265,0.013366766237223545,0.03355080830533196
PTH2,,,,,,,,,,,,-0.005801477448383072,
LIPC,-0.010912774120525869,-0.018697470779152382,0.026514926415567235,-0.02453170015930991,0.019375904852500864,-0.009115412695150257,,0.022788325489621845,0.04217176320925239,-0.03662088532031219,,,0.09076989697684329
COL8A1,0.0048199245462907025,-0.06299911788258575,-0.05377144419459385,-0.017334032311482304,0.014748850480351645,0.032256961144542094,0.013165089892828141,0.06608947209401676,-0.06375136244570957,0.12029715425158141,0.011974746454513912,-0.005433292070322125,-0.008203692451782546
GSTM2,-0.007707528482080504,-0.016234772695976077,-0.0064904747385876975,-0.032152120285904084,0.12908533751389015,0.012654283154694504,0.0025642746950149654,0.009623183801845188,0.08437894059687231,0.17697560625622477,0.009661221182996178,0.06975934170703181,-0.03469220279374504
SPX,0.023066767225676105,-0.006983129383352199,0.06596522330041962,-0.04920063527193507,-0.006475769202746964,-0.05691366275363713,-0.023587611402277477,-0.061852275197774545,,-0.005975709577393167,0.05534392166593007,-0.010255667792488805,0.03528934408439123
MFGE8,-0.0009278246993331289,0.016081302652888495,-0.000857184083689497,0.009066966105012803,0.04601460695607167,0.026817597447786817,-0.034433340959838174,0.056364482458802365,-0.013449703836359812,0.006983711337398877,-0.04563519953826922,-0.03252596288804243,-0.04999861476545246
TGFA,-0.0002838507847298592,0.03608548272724456,-0.003219175933401039,-0.022889040484720947,0.001911782175108605,0.02536675312742869,0.0054025354381453585,-0.0012649878120564184,0.058093979133435836,0.02514536062817218,0.07396587996872045,0.008608969007815673,0.0493175666114703
SLIT2,-0.022211594122968407,0.00695300330295667,-0.0437541926262341,-0.028454973388967054,-0.01927541831629013,-0.040888669518552155,0.00798636807284936,-0.010642131606946385,-0.048848050572028026,0.021379940332919393,0.016471164613098506,0.026355948094083426,0.012802843307096747
PLTP,0.017735469797844815,0.005452997637520903,-0.031759739729017314,0.09182023051132833,0.09543724641435047,0.04178494758607927,-0.012264682578580351,0.07317461085133516,-0.0248501122719595,0.06537099388393919,0.0942400333861038,0.044653590996625345,-0.017366425977975414
APOD,0.011998326211508639,0.06493421297758985,-0.06860820542316813,-0.07752126457261732,-0.007375762528903094,0.028105428130731438,-0.018234897333998655,-0.06453425776090697,0.00942985320751855,-0.07907226096003667,0.008333604901654837,-0.02789734332003787,0.009534834394592533
B2M,0.012932775722525727,0.024243059676953144,0.06592640740824565,0.08515556134314226,0.08909310578905048,-0.031642850300724855,-0.03855785196831089,0.090007577409713,0.02580791555101788,-0.027766105429611374,0.07709486384980793,0.07786801763703895,-0.07752618214092252
OMG,-0.013866216108124182,0.010356432943441945,0.02510754476872527,-0.0420033197419028,-0.04832744919825115,-0.015300082777907856,-0.04278209494125241,-0.07881500378478908,-0.09205677734401695,-0.02427608875143246,0.07185819085729925,-0.01997388093139394,0.05500725946864152
CXCL3,-0.017380511986471576,-0.0377148104801786,0.04695488963949968,-0.035302068320769604,-0.016099501874687384,-0.01141027568577328,-0.010326775081580166,-0.016358990596673322,,,-0.025423212966259323,-0.0400775606809859,0.02579120048188009
CXCL10,-0.054915267795666384,0.030656752007744613,-0.03304759634095997,-0.033224552160454744,0.0645782495847225,-0.03448964405450063,-0.015687127183151635,-0.02599641578653096,-0.0558305328382064,0.008813271069948317,-0.022602376737616482,0.09869713307954688,0.002488386526556755
RSPO3,,0.0509006077056636,-0.014929406058431799,-0.02453168503431336,-0.02013495677624455,0.013768914065901486,-0.025076545002589812,-0.01709482988486453,,,-0.02818864288399995,0.030930967706473002,-0.014454941913296382
CORT,-0.02158257440868811,0.018286036115363072,-0.015216145767088948,-0.029772903710572562,-0.010852524380972433,0.014384859659640509,-0.014930116013296283,-0.04535205282114091,,,-0.024958342921151334,-0.03250785209879402,
NCAN,-0.06123888547627833,0.07841202694619169,-0.07632793136262074,-0.060342021351515875,0.06316363815255545,0.020971593262218553,-0.022309830943057326,0.015331612189697408,-0.024132270746430727,0.08407897979354222,0.014763956432439171,0.00541752861933295,0.002382376146455969
PRG4,,0.1013522800601823,0.005257993490864065,-0.017564598411295304,0.0696767361468085,-0.0155424896431835,,-0.019986682015030698,,,0.01382111058192081,-0.0045504051194366745,-0.03274433909176186
ZG16B,,-0.020415933111107325,-0.017101398128790475,,-0.018831812209476065,0.045592679609736946,,,,-0.02311625927638707,,,-0.01802375692674924
TGM2,-0.011387961278017052,-0.04720735608127238,0.045333929127981364,0.014678369990333397,0.015272160296695843,0.004209164366819438,-0.005510609695170632,0.03994658608002893,-0.025410344876378357,-0.030895441082937458,0.013578234876231833,-0.04843570661310359,-0.022337238140304975
VEGFC,-0.02158257579832188,0.0464324125943362,-0.004014430460416583,0.08284228285996523,0.01054450166924572,-0.00879720909015453,0.018838099718338174,-0.020397205662752327,-0.024825552968777878,-0.02996326298163867,0.11108351218170348,-0.03335972370010372,0.007805263801093196
WNT6,,-0.023754743816297316,-0.020379959649575466,-0.02420232558700658,0.0727122189194753,-0.022202310576356642,,0.058350859619610375,,-0.021983565285778287,-0.03267514308680463,-0.025940917542159707,-0.02176739079062933
NRG4,,-0.013560119491065123,-0.017932779549186723,-0.025018473469794477,0.014474095761263104,0.047012494948614286,-0.0019150033983983922,-0.023795719519456773,-0.027333229012303985,,,-0.025811184860210477,0.1292191245965482
PMCH,,-0.015628767463852344,0.021798146194312626,,,-0.02062994616017215,,,,,0.11497334806435695,0.03421670125153874,-0.017151162041552006
COL9A1,-0.06689157375466348,-0.00277268811160972,-0.01872947940218104,0.033761023390060006,0.04004622791415769,-0.007084279890540192,-0.006872294784637052,0.022027301835331074,0.08338183675346357,-0.00808083118586603,0.055652530395698036,0.028720488755292754,0.06624059699503841
GDF11,-0.03061702327548576,-0.010253735022509486,-0.008029209944363739,-0.027537576329408796,0.08705505932697896,0.01227412273665996,0.008398735662150977,0.08144029221682017,-0.017654870859354035,0.01596429531074246,-0.025136176586649416,-0.021818528643050325,0.017735731073671126
RAET1E,,,,,,,,,,,,,0.010561634496491988
IL24,,,,,,,,,,,-0.016587461475875278,,
SORBS1,-0.021194430954258974,-0.010288290244774411,-0.041627047387916276,0.045311843295887125,0.02435249173845154,0.0016347540603296612,0.01801795201337332,0.03708387139589846,0.007072683162124367,0.1040238777482945,-0.005286774614057273,0.020243349156585475,0.06305820857206992
DLL1,-0.004388868290268279,0.03619030679997369,-0.036978279308570595,-0.0023581122433872733,0.024470657258172556,-0.018125816064914292,0.06547274002031295,0.03265510959138184,0.11257141184673683,0.08045474907867915,-0.019272674689691162,0.009092207200977137,0.011507141059820328
TLN1,0.05947379533888123,0.03680310045259373,-0.08427943425455546,0.06367826218296477,0.1154418124778715,0.004206647088040851,-0.03997296065065327,0.0451055689448722,-0.05498434377006019,0.050238782906024695,-0.02949106189520651,-0.01876351934198023,-0.03239246462281439
COL2A1,-0.020271556917556402,-0.0049951802329179775,,0.07519924626335714,-0.0160995073535263,,,-0.016607734005737455,,,0.04120916526364405,-0.007199622272233387,-0.021036826119310535
SHH,,,-0.01531175169653283,-0.030594337332501373,0.017674417246309658,0.04470923037222538,-0.011083480391961166,0.005715720506532821,,,-0.016856639979751026,0.019969224172243075,0.034191712828093634
PON2,-0.003829816951139648,0.06108067161759324,-0.03284322515753777,-0.07115580962489207,0.03276431429844626,0.06183902920495212,0.03861078324350593,-0.043653468158522,-0.08548043737576047,0.05080313872839783,0.011593215041815652,0.019959843757345434,0.08184032281782659
ICAM5,,-0.02186189354775921,-0.011452297721011398,-0.04160409155411711,-0.007582483603627231,-0.04579568029776544,0.014587473735495992,-0.03095477979180974,,,-0.015419580942549579,-0.010246134427512078,0.010763630219077036
HPX,-0.0230260988343162,-0.017241204073095397,-0.02903186744781842,-0.017429682480745525,0.04392074937058868,-0.017451035877351372,-0.009653099046185979,0.04726003220311664,-0.06090355589070529,0.05516649544508682,-0.042008664840205184,0.04001366630066902,-0.03335825159670776
SFRP2,,0.1176493521998221,-0.017438425849958427,,-0.012848903365499766,0.06435625111629406,0.03451481765504706,-0.031094232371341967,,-0.04473890834157067,-0.03478986939540068,0.05890248496096216,0.012340686025107898
CFC1,,,,,,-0.01773763418992296,,,,,,,
CD70,,0.04258283753029924,0.12672096647907125,,,-0.02421869937157301,,,0.04300159072824892,,-0.039917295881877896,0.06568658878860449,0.07396593123278858
HP,-0.014132679335645038,0.025982610615964383,0.028258300463006883,0.010375887867050376,0.03301812779978431,0.017749873335290073,-0.008693837267671738,0.06371098469062335,-0.03770938282446595,0.0455455880963012,0.06934322447802907,0.0016932518267670131,0.07475146654036914
CXCL2,0.0427515393297547,0.07982912341828742,0.048523349428570284,0.0455156662194104,-0.005297337183207761,0.016828534956420275,-0.013415443711270647,0.001496444024258792,-0.04612153099753947,,-0.023765936555926646,-0.034788562420083304,-0.02039700380324304
NPPB,,-0.018993700307275947,0.049356461118070745,,,-0.015531793863006198,,0.07761041707474398,,,-0.002313542894239576,-0.005272096774493155,0.012923510082256638
CCK,-0.013466443192882335,-0.0348705417405593,0.0379046084876187,-0.07020220807652267,-0.054732100436742905,-0.06335177707837605,-0.0067538783468923305,-0.04589097444530531,,-0.02877104185920547,-0.039091115355238064,-0.020230821073806995,-0.019021779019881658
SEMA6A,0.05126904305212458,-0.005796325034182691,-0.03518725590151956,-0.00542481034434991,0.058891826335918454,0.06710749097550467,0.04350055098557495,0.042844271115967746,-0.06496230103886233,0.026555234496439782,0.022465306076724357,0.035201991433248286,0.06225803989631707
IRAK4,-0.009495910697149442,-0.011484828385364002,0.020722579121084876,-0.015452738022103995,0.06755037410139907,0.009024596307625405,0.014649935611787625,0.05690950231353918,0.007115412730918305,-0.013996170012017672,-0.024796875978572636,-0.0022622653179935615,0.027682491061870516
GSTP1,0.00708273190583822,0.07241218025449693,0.01718508607650001,-0.016130742993139012,0.0671456533514242,0.004287806264858388,0.07945420895912522,0.051083909304320614,-0.15383414489969016,0.0011851125571057314,0.013246231728027481,0.029032354543623132,0.05668740628938075
VCAM1,-0.0050962032787947595,0.006536484035241927,0.044183234010760096,-0.012776706953748955,0.06811215267785427,-0.0120147546358278,-0.027412091431411236,0.04807044653517576,0.06284548114484174,0.049939622178279054,-0.042406266491015594,-0.004035153738758843,0.023486207962230263
NXPH3,-0.045130323355813386,0.05583199824795254,0.04905954191294806,-0.013643157603863426,0.008882086367570909,-0.012930212976603475,-0.02385813425654833,0.0016822910953750523,-0.027360105973152915,0.0079305388988133,-0.010121227954393991,-0.05391051288442722,0.005929102278381124
MTMR4,-0.0379315161241227,0.0423915324475347,0.003719983958775763,-0.0061861584345385065,-0.0012338431843505443,0.022512495083511636,-0.0225034391772659,0.009817202876751932,0.1073583133040213,0.021265282042106502,0.008871941944304204,-0.044713907902951364,0.04824711049967657
LAMC2,,-0.014908068699803479,0.0460914510501106,,,-0.01955279568159725,,,-0.025492677347355757,,-0.02039277073448802,-0.014424932618716904,-0.02793737891225041
IL10,0.06462189315544578,-0.03149911050874423,0.02152331081185607,0.005593785562398915,0.014918371498853292,-0.016507591215844195,,-0.018258400280236228,0.17729206334078174,-0.039777148382187676,-0.0055401519489264766,0.03808906415999638,0.05725260857696772
SEMA4D,0.04428395996202162,-0.01681249344527535,-0.012532742807401458,0.0645202485530028,-0.03796883377062935,0.039450877435011585,-0.04805561566705223,-0.032041544627469436,-0.003993795971200597,-0.01657769428333643,0.017952434034152816,-0.03764528543490054,0.06505456727343653
TRH,-0.019816946161487405,0.021051770247906384,0.028566394473812408,-0.015438034743741223,-0.03335360394300525,-0.022330623899451185,,0.012614572389024857,,,0.014143169110139726,0.04607457296483603,-0.016423465325781577
SEMA6D,0.10590552949167974,0.03361647637556581,-0.0187711260332766,-0.0034675854843321057,0.016619307720043528,0.01388478738004722,-0.03672726495091627,0.01668433146683187,-0.08457760567569596,-0.013570858740633964,0.012319085258375021,-0.043249852109810784,0.047609392617028734
CEL,,,,-0.03045763442104628,,,,,0.0041333410306915825,0.034934074051028184,-0.025119174938965847,0.004944141805346155,0.002960279274138309
PDCD1LG2,-0.006390645044952506,-0.0321736449080016,-0.025541115520497065,0.02858245320564563,0.060263065759649376,0.012023974915281352,-0.01314083209298484,0.011963398665148698,-0.013971999251073008,0.02905840721704879,-0.05294236110555991,0.006747354688507931,0.05048321852786209
SPINT1,0.028941010825513022,-0.019941373617150236,-0.015235371625833558,0.006408275947268737,0.09976052123876089,-0.025468851067492065,0.0023903735389935515,-0.002169207826071669,0.04116672952561546,0.1435774555339953,0.11688626895018331,-0.003103092003886018,0.005388978262782152
CTHRC1,-0.017827827103675455,0.027054095548200176,-0.039870685993374226,-0.007997211974146677,0.03756824646300561,0.020144565595173903,0.025187461578319335,-0.024694942542441128,0.02956398533105256,0.11408942626807304,-0.018111082079787007,-0.010975545535657804,-0.02005671922356515
PODXL,-0.04490196212823618,0.05835862810035845,-0.025397148098547477,-0.023725042732084003,0.11449905999513829,0.0237861723750291,-0.02720110252979461,0.010949130176849191,-0.02794868821774821,0.07457989713516112,0.0680123387876741,-0.00598884710845564,-0.06600550216693798
