,MGH258,UKF260,UKF266,UKF269,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF13,,,-0.012024541543332722,,,,,0.03458185552493723,0.015814410036784507,-0.01517942156605074,-0.021331311396088612,0.056653413499273365
WNT5A,-0.0032588341374343824,0.05969877793359664,0.08984841997107695,0.01195044104116761,-0.0700072546831863,-0.005071895630479986,0.011254245191396171,0.053000072757402705,0.0519643983071419,-0.016649972084347393,0.01001503921283889,0.008400791303664152
CXCL8,,0.004966877500590254,0.06871040727523745,0.0033286677220294952,-0.03712000192426742,0.07803379331206149,-0.035151321493671464,-0.006489448206652681,-0.08291513700096917,-0.06289978795669902,-0.05738552652493624,0.07394752092061527
GRN,-0.037309773771508035,-0.011401832114677204,0.009493940215008231,0.05965295015311511,0.10138648089623377,0.015800554021956386,0.12567604723108639,-0.018903486502660213,0.04628505000646452,-0.014657479937558593,-0.04466944625023673,-0.05263175555574505
MIA,0.03966460288906229,-0.00023648715912921148,0.064993074255192,0.030660742167709854,-0.03861754706441408,0.06440094674630363,0.058025192341323376,0.057808272686206495,0.053966214091751154,-0.0008320929717443605,0.17167293364402111,0.07781783563923919
COL4A4,-0.020234177181937416,0.0363112920943988,0.18021608855314802,-0.01265617340839662,,-0.021150952941337415,-0.02524185138012182,0.008946131455143818,0.002963446370546216,0.0013187084680345027,-0.038445268294558715,0.05871414714713007
TAC1,0.11368245226053603,0.0025225874438724815,-0.09602618437691461,-0.06338521875845292,,,,,,-0.023321807337079642,0.030505445011789187,-0.11121948693767375
RARRES2,-0.007049904191851794,0.023370171471670493,0.0023210552271991903,0.08034931345043671,-0.07240742170045406,-0.08172056896268064,0.0009675011558110022,0.01723187294135893,0.029318130772053294,-0.014702357351292241,-0.00010603903603556345,-0.0505819616700715
FGF7,0.02413780871372733,-0.005813839076694127,0.03771951825143369,0.12232189750374241,-0.014935531476522622,-0.004269401795712512,0.08444248993746195,-0.015251958445524526,-0.013623212092810885,-0.002782237468631154,0.07642732782325859,0.05233052762492108
EFNA2,,,,,,,,,-0.004974444278452559,,,
HBEGF,0.03982207444192624,0.01895143122495632,0.06230445476821318,0.04507098908350704,-0.07740436003575513,0.004002113555660297,0.02943851966403037,0.004828673550322463,-0.014148788923036509,0.044490361755455815,-0.0332493743530276,0.030301501339035645
CSF3,,0.026706249195448898,,-0.013389987864995212,,,,0.024686522485106523,-0.0061540388924731,-0.01937940619822232,0.015789999821160763,0.036324095428998615
PI3,,-0.01795374988814901,,-0.01507730306469521,-0.05923544586317764,,,-0.037380247645196776,-0.06185342795194551,-0.028058228611198516,-0.029946322839601497,-0.07545110182022413
PCSK1N,0.053319752142493335,-0.0036958187789117433,-0.07157010291806007,-0.019900675338322082,0.045499332635102974,-0.041138476913489236,-0.018748001987610622,0.004476739471843934,0.003939141823369081,0.06497755546719522,0.06730276954927966,-0.061935877156446544
NTS,,-0.0013425486727445554,-0.013966641807825298,-0.016457905785994,,,,-0.03365473473094811,0.06134649577956444,-0.02649144522007903,-0.02041104533523262,
SFRP1,-0.02542152443584118,-0.018321374608443873,0.06991998168293868,0.06305657521394796,-0.10786978137405451,-0.056354435662202856,-0.02404492610350211,0.026010815493125297,0.04476686362357844,-0.001132735782507759,-0.019936744351838835,-0.03453860107777954
CXCL13,,-0.01815671621160975,,,,,,0.04973444680385344,0.01860232791169193,0.016108001204151023,,0.022430293056244364
MICA,-0.03578360199932813,-0.047266711942667856,-0.029644655351025173,0.045624171236001355,-0.08682888577813322,0.07001027278303323,-0.026883724260495664,0.11256565258150278,0.00843700751786399,0.06622186212069628,0.016159978874027304,-0.0001383756240664374
TG,-0.020234172622087685,0.0010352770148765805,-0.01612118643841637,-0.01616051737794471,0.000896959248158239,-0.03132394187904834,-0.03250749878420553,0.0038361893784844376,0.03725515806264414,-0.015949549096348537,-0.02687987645357052,0.014829093498339057
ADA,-0.04982087523571061,0.012600200172785589,0.04023273623665797,0.006455923790424599,0.10252805457034093,0.0891197407323365,0.04486833228696546,0.05525831289873763,0.011329684301413073,0.01731716147403376,-0.042363912460922006,-0.017678902045584227
LAMC3,0.06217026985326983,0.02212786481758988,0.0807772056211927,0.04452546976603135,0.10614266163826452,0.044890063644900495,0.07894173500967945,-0.07154096428636335,-0.013941155254280656,-0.011216590674670115,-0.008722972152672953,0.024512311495691507
CCL7,,-0.024072453474605335,,,,,,0.017986148887737377,,,0.014455260830580647,-0.013321981870573252
NGF,,-0.02569483859124941,0.008122394945336266,,,-0.09239809720521751,0.019031129271370774,-0.024971092231053378,-0.004700829362796748,0.03578515534553592,-0.022862850291336948,-0.030194192707070088
TNFSF15,,-0.01782316286459039,0.06334850978609759,,,-0.04406298124758025,-0.006170331772653998,-0.02107852673342922,,0.04879295423454501,0.007751725475942043,-0.048715271213583856
HMGB1,0.062472512792925455,-0.022973955821196608,0.08437800271082845,0.09483880829617441,0.0073318005295050425,-0.06868632898736966,0.0068661401434679265,-0.059303789752704575,-0.04498481751363306,-0.01147353172607888,0.07053552476585372,0.017763080570677058
ITGB3BP,0.04436502230322612,-0.006295310453492243,0.095831555475185,0.09671916894413873,0.09570630361575333,0.08273745673980201,0.08139639457456392,0.07863421259155336,0.02306820968152019,0.03752043743812124,-0.00436945556374448,-0.009888248795031983
AANAT,,-0.01605973566871496,,-0.012078131413013653,-0.05039582151193045,,-0.020794263503327214,-0.01896814923655111,0.023109716446288717,,-0.015281784604709647,-0.00688092468773386
RELN,-0.016774665555177294,-0.048347364040907934,-0.02545138049744892,0.007928977356874195,,0.10882494326261322,,,,-0.014536104300475455,,-0.03899363137223747
IL15,0.007339732517151817,0.012851257230908361,-0.01329155393862381,0.047781736693522876,0.0752861551549531,0.07740051845492207,0.005496893955164106,-0.034750426558377547,0.08321906593265664,0.024363056146279993,0.010403270988839221,0.07381308116372552
UTS2,,,,0.03514751069884647,0.032967409903698716,,,-0.016152767308020417,,,,
BSG,-0.006992271776390275,0.036614171572732473,0.02890743601507228,-0.005231242912425918,-0.09486480685595629,-0.06442852434131423,-0.007205400076698448,0.012527918100344744,0.02843557009812689,0.037677611993764806,0.01280177996509156,0.10239212792676153
ADAMTS3,0.008139646210234082,0.031560968410724415,0.0479280331298251,0.06820525903014524,0.03839092733656208,,0.17227680083359878,0.08002821787433054,0.013673891525973656,-0.027461957527685172,-0.009645376192656476,0.10104076538748216
CD34,0.002646134457596546,-0.027266461469406523,0.03869411043553993,0.07576040789412303,0.010403401638156045,-0.06605584038002532,0.039921369884533243,-0.02383658701182474,0.060759847866181875,0.05089001018594502,-0.004510911410035341,-0.002674220888520244
CCL23,,,,-0.013742996270841263,,,,,,,,
PLAT,0.03652628600523882,0.029552943489728395,0.07782693123834324,0.062372361227999815,0.046889401033175834,-0.09474275138676633,0.10565798764873834,0.00045448004333437846,-0.017351078985003713,0.09672145750390236,-0.02789664342572874,0.054190933164321484
NTF3,,,,,,,,0.007623352673981547,0.03543632581243601,-0.00599084342811516,,
LTA,,,,,,,,,,,-0.020566979057726573,
CKLF,0.08438431859271549,0.07769252963989136,0.10241050785433124,0.09780944327926394,0.0794155687481536,0.040191601565553806,0.1328195054977663,-0.02030808694089045,0.015687280695554584,0.07706508049630083,0.03657091230809315,0.11147721962623514
CD24,-0.04675500384835554,0.02538431569647328,0.0642951255296175,-0.015347795450666273,-0.07797328381378822,-0.08302409454853533,-0.007111836082594739,0.05353242062187981,0.033075131915221274,-0.020610369983453794,-0.002450954197852163,-0.09086202445606414
HSP90AA1,-0.042304619010387956,-0.034541261526644336,-0.08289766967090295,-0.08896018141244173,0.03236766709015881,-0.0437831770051559,-0.09193325428044762,-0.04560508705937738,-0.07957135228504422,-0.029226638449918463,-0.0047492422366518395,-0.12344028464843082
BMP4,0.001954701224121936,0.016686400989737744,0.1316417152287713,0.02902822875143444,0.10598508157900896,0.021534648398993328,0.06753480405135193,0.011904365697076544,0.010357657295587864,0.019237259369723494,0.07470922209458376,-0.05387361343088836
SCGB3A1,,0.058143197341593206,-0.016966903681244504,,0.14216417657470487,0.025831191988877292,,-0.03290882474140704,0.05863269923214993,0.021447444520304133,-0.0010828769290220396,-0.02397822527904258
IGFBP4,0.05719439737265786,0.03577002938150477,0.1055704174848877,0.05792551238140672,0.005744109550532291,-0.043886109685429206,0.079216238546819,-0.019577458447475514,-0.033654661217046515,-0.0021363219735051125,-0.03161993045697134,-0.03622047323541983
RSPO4,,0.06112676717696554,,,,-0.05358093921606287,,,,-0.016830643782214057,-0.027125692488713854,-0.03389023488841156
LEFTY2,-0.020034111725025495,-0.034261556378826385,0.14076972972773544,0.15129737960014297,0.07787678641719485,,0.3436969804846649,-0.018354198195618742,-0.02648922906359975,-0.0066559476445620155,0.025024820337071676,-0.030920924293978216
PF4,,,,,,,,,-0.0021765203772967892,,0.04043148209376886,0.012048572159943547
ANGPTL2,0.006900079317252158,0.03269658394933895,0.12701562068790634,0.07153192945533651,-0.07708895234058688,-0.07773171282520021,0.0208490926584667,-0.042556405293870385,0.0506052882950145,0.04547625171102363,-0.03897629308485349,-0.019652669025940817
LRIG2,0.0026020969280940915,0.020353886006839215,0.10319417189576668,0.03943700221601624,0.004112881208803104,-0.04629057151695114,0.15911502570556404,0.04510896834431494,0.01633851822739555,-0.031543792637204755,0.026546365431422834,0.0042442903028771855
ICOSLG,0.03311024892380898,0.014926421871496275,-0.0024823536443367876,-0.03425441993683326,0.039762821427828665,0.026273269951422682,0.0766946699032994,0.04351687701849456,0.011890973799949783,0.044535674240284324,0.024894958893563798,0.022393856843162786
WIF1,,-0.011965492133211127,-0.08286467451292995,-0.05749274880468098,,,,,,-0.015645713643805206,,-0.038178867815280834
NPPC,0.09620289935752643,-0.03850560118117797,-0.008820746948735254,0.013932515528802794,-0.05208291719760489,-0.09337489088640208,-0.024898965781411812,0.036633737649673204,-0.03995223964410906,-0.02089762568640019,,-0.06380130947116944
LYZ,-0.015032534184959565,-0.016374038994620407,0.0022433997525609125,0.0028839217737009447,0.004901543806727326,-0.04796431015703445,0.07065191999149453,-0.009828504796545122,0.08558942257258426,-0.004611950475979038,-0.08648986372578302,-0.03579554540588332
EREG,,0.055247366154932226,,,,,,-0.04388775162487974,0.010122981538324029,-0.020962850596588,0.02157667334992735,0.11835101371649247
SPTAN1,0.056685387990039575,0.0243467635616756,-0.045784771529256585,-0.008292668481268719,-0.028708690239257605,-0.04260954553426439,-0.005908647084033791,0.03580468186492859,0.002590643669387014,-0.04961511485688024,0.09952472339030845,-0.07568306832962868
PTH2,,,,,,,,,,0.0013373239431283578,,
LIPC,-0.02590579803606913,0.06809066993206554,-0.020611792026559817,-0.018924048430452044,0.08331016787607473,0.03030632303580303,-0.035659984120896604,,,,-0.02600444006608968,0.07577651391847766
COL8A1,0.13673709250513794,0.07459346509019191,0.11436887789698824,0.08106145839422275,-0.028912849567961942,0.013335761977230515,0.10395929278895269,0.032505787820650896,0.039256655288645866,0.027834979928854208,-0.05287695862020746,0.049389361062879576
GSTM2,0.03278459090700157,0.03168909561293763,-0.011239798597552659,-0.01593934956570797,0.024844990324383774,-0.035956662400655,0.011309957292704184,-0.021469834206530855,0.04009498387163165,-0.03573212491885075,-0.03544597956909812,-0.011729882193614783
IL4,,,,,-0.035894154746146135,,,,,,,
SPX,-0.04283132461551197,0.0065519746418971694,-0.03956960435296305,-0.0062417679096142134,,,0.0489272630107886,-0.02179978413031236,-0.02621778779933598,-0.005585860091727166,0.17063049723209087,-0.010543768980139243
MFGE8,-0.04934343238596089,-0.01056718845799298,0.04677371640822397,0.0439234454127765,-0.06706095430207071,-0.016706982131871027,0.09731743718756648,-0.03757902357201912,0.043024776865239825,-0.008173402215822705,-0.006343646796567962,-0.010902533130002967
TGFA,-0.01730153012908697,0.04761917618019667,0.04308696416996085,0.0632676053432053,0.03145561497318244,0.03581913938562308,-0.026719527624036697,0.019323947742301215,0.02209758657958831,-0.002508782219761492,0.014792533291318397,0.0017007822221428704
SLIT2,0.0013530523532742308,0.016801356233128447,-0.009206104622786475,-0.040133780484719425,0.02826101371666076,0.06343017905912565,0.14826262750609953,0.04572613362623585,0.03477390349805996,0.04069195015628729,-0.017029650495409953,-0.013341536725812574
PLTP,0.05148677892336777,-0.008229025616519201,0.015225569431387479,0.06974247146531623,0.005082348872204315,-0.06683215062806656,0.031179459364501803,-0.05907151633836685,-0.030267761026484437,-0.008953765598799065,-0.0033443597197999374,-0.00068447148519697
APOD,-0.059263571941235674,0.07070250789873883,-0.040596425813809775,0.008470432036449168,-0.06768944107528366,0.08516232899292402,-0.086282476611791,0.03452668587521521,0.05826808452748653,0.029088752327673557,0.012892415499260712,0.027214690752503212
B2M,0.01373475989509342,0.00778074252158219,0.051320857910434545,0.07508213128214061,-0.05312338950439763,-0.012423140558522425,0.05402099543569426,0.0022567385235382964,0.004212178850748382,0.02290980343328218,-0.05974236353918297,0.04982865759677183
OMG,-0.030063659620175095,0.01834592838344869,-0.0018106823424189648,-0.03532918567909465,-0.060911154035591844,-0.045756135691853855,-0.07177011138996493,0.04344000004477937,0.09335582333845074,0.009527995247087476,0.09321897135762276,-0.012740300836146063
CXCL3,-0.016294643388074546,0.020750483869320626,,0.150575588340934,0.13107301530762822,,,-0.007008535594904814,0.05096357468296255,-0.0472132829260837,0.049076055610966965,-0.04697880373418171
CXCL10,0.03789036115247431,-0.01051302892827791,0.02203191026029313,0.05281911744634016,0.12127788326832262,-0.033416431180490334,0.09105678254976268,0.11357048864863048,0.030380583800936282,-0.006567586206902054,-0.02809655582112245,-0.018929442205461024
RSPO3,,-0.021370812982014143,-0.026355631566832585,-0.019832932215549465,,,,0.12851474787050604,0.06638446833931355,-0.04279729432023064,0.178132587365121,-0.023811633359117103
CORT,-0.020234176856233764,-0.02593670823020048,0.05576902547164256,-0.03432533265092775,,,,-0.006402904978092515,0.10671431095101833,-0.027991617881269772,,
NCAN,0.041462586448394186,-0.030346571330671153,0.07110104899733327,0.044131745107909286,-0.06271840866294004,0.06727954942487371,-0.044789715118322145,-0.013364554287965081,0.03819268265956714,0.03156902745406393,0.07854974650758478,-0.009679451148518472
PRG4,,-0.015301425369962611,,-0.017180707646185664,,,,0.014920522177001206,0.10590379981809152,-0.000895558159501793,-0.033202710126953784,-0.009321447887050088
ZG16B,,,,-0.018549334830812423,,,0.15675366310335728,,,,-0.018276062160255697,-0.022648285046089213
TGM2,0.034956242829758497,0.01410502115248383,0.035039377742320334,0.021006561317929287,-0.03941955015020747,-0.0017199357374004013,0.07634033115482632,-0.005346756312887193,-0.014517047430806467,0.008878844877962035,-0.04815263942580768,-0.015605209075676314
VEGFC,-0.020234178159048474,-0.02355396404661197,0.027807796826065632,-0.004873684347555073,-0.011344248537554287,0.019847212872959992,0.015956765009561082,-0.02782561799358399,0.005117424956639418,-0.001641521288131744,-0.021354056482908505,-0.01107680490649972
WNT6,,-0.021083891022009867,-0.0136330389226568,-0.016894976253705837,0.13209124257029797,,-0.021983565285778287,0.12167206501902829,-0.03089487871844492,-0.02233701104345188,-0.022072101214686658,0.06434252579646221
NRG4,,0.04557424135225747,-0.016689359866215853,0.014655240341360929,,-0.04276393533495073,,,,-0.022225301797058148,-0.014657290797482318,-0.020823245772123872
PMCH,,,,,,,,-0.021976758205865674,0.010068833865374082,-0.012796411144532505,-0.031606687119910604,-0.03363103352680846
COL9A1,0.018192087233026445,-0.024124418270624462,0.16464550293088792,0.027731776407101283,0.0327565808932521,0.03838720662412399,0.05179646309419669,0.018388330763968674,0.04261703799192998,-0.0075514437564655635,0.07839572539734374,0.1169239446189918
GDF11,0.05494576173291847,0.012719456850389353,0.09081656346036092,0.03049969428203715,-0.05986296901108768,-0.0798854658502984,0.011117672983314932,-0.004686111861060534,-0.0017461355188258647,-0.049391589060820716,0.03854107254973172,0.014399830109342846
RAET1E,,,,,,,,,,,0.08601620678788513,
IL24,,,,,,,,-0.016385341345882612,-0.020778979108125813,,,0.010767983872414321
SORBS1,0.01245514697183557,-0.01836903221272176,-0.008833384785798723,-0.0017286437109405874,0.035714537715147265,-0.024389806733543108,0.07671169259978007,-0.0018322947422204708,-0.02076005368150562,0.03145509712208808,0.03384143275432056,-0.040581485839936315
DLL1,0.06633470220842098,-0.012548125903451795,0.08708486321993396,0.042266195217938965,0.030246938045782677,-0.019399380930453763,-0.027821914178743665,0.004294563090625726,0.14471587833698216,0.03652250900046532,0.04090623619756286,0.035261500316777765
TLN1,0.01123968191198003,-0.03977640943708567,0.08908878690070984,0.04774050926955612,-0.060365420091533895,-0.12382660600438443,0.03608788930619762,-0.06859920881005298,-0.019055919518738338,-0.012558734973253867,-0.053373404835665154,-0.0005020952706503496
COL2A1,0.15751338104353288,-0.013666494109060425,0.08678618138935942,0.03303113616979845,,,,-0.023421838625737035,0.00044212597160786065,-0.026957701620385598,-0.02133130974710459,-0.03170766225631425
SHH,,-0.01154320621121657,0.07412951118177784,-0.012466326306326799,0.014750303245682217,,,-0.03651321443585961,-0.06634406028313367,-0.019975275454824578,-0.03185699293322193,0.04180246493802583
PON2,-0.031331535263930434,0.04299349402110404,-0.03947775710489236,0.07030712541400432,0.03595802683132313,0.1035406453777293,-0.0005430870171969697,-0.020039388601222445,0.03228310823069176,-0.03735705457148022,0.02936681097917838,0.13131626287380577
ICAM5,,0.008791347992442834,-0.015661985153662666,-0.030988110172371346,,,,0.034545720983886904,0.01838979793822997,0.007153068881202985,0.03502221546916415,-0.04572729412932033
HPX,-0.02158751533992707,0.059341229717148794,0.03974890806277834,0.05984675164956437,0.08231787253721243,-0.019410826337029154,0.03402062211601081,0.0029528382760443785,0.03162988881211562,-0.012185246919749353,-0.007571268834530389,-0.01866563764063163
SFRP2,,,-0.03222846399527418,-0.012656169681613387,-0.03589417587288136,,-0.0075935833099988635,0.05353378014912717,0.037237235647120275,-0.019547702769686877,0.005271903636043179,0.009250003107649868
CFC1,,,-0.023036500981333967,,,,,,,,,-0.031140914101510167
CD70,,,,,,-0.04641128573534292,,0.05010484068357278,0.021613588845577476,-0.03236565559525982,0.05163706914511693,0.07729189718398675
HP,0.05555491374441798,0.06721780555990606,,0.007151114214310707,3.5340077325770214e-05,-0.07073595090852064,0.04844026358782768,-0.026222200844802653,0.05098597255971623,-0.027686622405294188,-0.021925703902286684,-0.04560133486287773
CXCL2,0.03379968880731026,0.01596123971848172,0.08436711930446336,0.0049910067258777,-0.05082149109092971,0.0011872664847675117,,0.027985631729725225,0.03475237628196101,-0.04294083559648131,0.010432131092521287,-0.021896316462142865
NPPB,,,,,,,,0.08440715129697395,-0.04566684831838674,-0.01912555902418441,-0.014868189128339052,
CCK,0.04878425453645328,0.02145945420521201,-0.11771290583511741,-0.102702987401255,,,-0.02877104185920547,0.08496765964781125,0.07192192472197588,0.03859760768386045,-0.019288055047505887,-0.05636818630132532
SEMA6A,-0.02457069529561682,0.05310622266631712,0.06791018123742339,0.03312024752301842,-0.04252025251723336,0.07929892503303163,-0.044615110062546905,-0.011478821773109254,0.06435456307491427,-0.016686382811359767,0.05692357354744327,0.08144801734967369
IRAK4,0.006586780245858671,0.03692159695034298,0.047451295796697726,0.05006504562356285,0.10120462485736707,0.017350368206495992,-0.01193730273978332,-0.010806392315621274,0.015758417192175102,-0.02511248514066584,0.03876539970799327,0.0891010240019598
GSTP1,-0.007176179419699901,0.013287116179723227,0.11838899047832313,0.06286537218919064,0.044262864182865985,-0.004413135743313969,-0.04531726513101056,0.03655233842950791,0.044880141770789576,0.006524914725160126,0.033514253470189735,0.044552791251393206
VCAM1,0.035909492813306604,0.0420501199856489,0.037437313193333495,0.07889741430351285,0.0029446298316401815,-0.01197697552640779,0.0500006003963227,0.040497011931596404,0.03434975467480989,0.02575182713264963,0.021191202438128304,0.0019137294803455726
NXPH3,-0.008749544429820523,0.029382385464674008,0.1270492973215853,0.0018224660312093617,0.014842733068707906,-0.11084495622508424,0.062317718443130284,-0.004188606576019336,0.06827301463205686,-0.05737324680445359,0.11049638691630027,0.0300892077268221
MTMR4,-0.03690222268415784,0.0045247832769726,0.02232506947600862,0.05529215007423512,-0.12463227161802237,-0.034638951873908315,0.030856069570094916,0.016504603704147833,0.07349088346605127,-0.0030632327730296593,0.09317754051591896,-0.050239117574996064
LAMC2,,,0.06112362312340347,,,0.04816356030001164,,-0.020144282472570423,-0.027288630038625052,-0.012420912972012909,-0.028328459802802842,-0.03389025354489467
IL10,0.024686478866241285,0.0050835966409822015,,0.05477424054110439,-0.019026787853255685,0.17001853455444463,0.013890043924978,-0.002621077352060311,0.0007239044270925763,-0.004862950126469325,0.010705066205667605,0.06807287760574575
SEMA4D,-0.025803177954485248,-0.01980099356315298,-0.028325913944406672,-0.007823490601678536,0.003115494779951275,-0.026331295942898368,-0.044609238664365225,0.06191754502882872,0.07056396930179826,-0.0349235672125001,-0.053296749660054356,0.030492915963667135
TRH,-0.018578858378478877,-0.013448866348025196,-0.025553872834594538,0.029717054534522277,-0.05236405727769035,,,0.007123512414704987,0.06469901550579463,-0.054455144759640625,0.05753742440409702,-0.05802392147680533
SEMA6D,0.04978683885144964,0.009096288865110646,0.06971932289780049,0.0811311488879309,-0.06812644426087408,0.08863795005782271,0.02525988238862565,0.00018818060739318203,0.02890635054629923,0.0016443952906520258,0.027462285050480404,0.034416755421706156
CEL,,0.10461662989987881,,,0.18274897936120796,-0.031192070200788336,-0.008976245403298755,-0.02481309489704042,-0.00900259233278539,0.0310340313839444,-0.019135262274531523,-0.036207112284201586
PDCD1LG2,0.05084984999087536,0.10525424816730446,0.1803159439465538,0.03787394290771254,-0.07769078364933209,-0.054495388305842114,0.007749925238555022,0.0453628999581088,0.03535733936681599,0.032928848056782534,-0.01982017908886175,0.06787057694092753
SPINT1,0.1510201201492758,0.059308898264335906,-0.016966908865486977,0.02512796841473413,-0.033761409785127205,0.018887640403245396,-0.029590539816537986,0.09496819825539579,-0.0017337873139296911,-0.02469592724558964,0.019005916987255185,0.10500563094685675
CTHRC1,0.031173575997572808,0.017657676522822734,0.13022573348658437,0.012484883279635026,-0.0036431532847731383,0.08732150100382471,0.1209270220150337,0.003998796707310662,0.03329176908095076,0.028660183375082887,0.0022906512604251557,0.03586745645137324
PODXL,0.050458542556935125,0.011339145230708898,0.03720211564793463,0.05708895901564165,-0.00737200439644111,-0.04715337958861054,0.03452108229904673,0.001700261440656363,1.6616416170975612e-05,0.026202650721430392,0.016261159154988047,0.06195432841260412
JAM3,-0.024484985981658682,0.059081177292755395,0.056116079892225786,0.049704845626558934,0.03448957721113955,-0.020457423349760893,-0.06224430808352338,0.02680852247715606,-0.019232921593186677,0.011240773991255901,0.007154551229134758,0.05912456714489123
TGFB2,0.03769392623375649,-0.00832305506850782,-0.008730170420095109,0.0645014845496441,-0.10766354439781421,-0.03010521257631653,0.05850090823979989,0.039811238066519074,0.0034062555986923847,0.03462888036577098,0.02108661333579168,0.01856482539475769
COL18A1,0.007199428381968305,0.020123097924710676,0.09719682134676108,0.060475928236014095,0.041290841453429726,-0.01672949349190112,0.06681632862296182,0.0030629272892141353,-0.024748698412882738,0.00443911913099842,-0.05064846140478626,-0.005702694293098609
NODAL,-0.02939270842118307,0.029172337777984027,0.06512028106824885,0.019527828219241244,0.13783459182925648,0.018910073744324955,0.07475427291460936,-0.024494450623273573,0.007072915926373695,0.11526932080974593,-0.004482498826185757,0.02181292446556093
INHBB,0.13371200498885086,-0.052995150338709496,0.03331593856702723,0.061114643416167874,-0.049727233647998435,-0.0641840370107373,0.02413765102089341,-0.019161461891328082,-0.017663937635384167,-0.0737532808479554,0.141694814946616,-0.05509980335704662
LCN1,,,,-0.013916327636312597,,,,-0.02605380745856361,0.009024972888211307,,-0.016840793062211472,-0.02377112141443248
ARF4,0.012349359711203649,0.010628857113977127,0.03749218296667733,0.12170810411742096,0.11552290147095862,0.03848153249596992,0.10223611711817579,0.009526384956404366,0.04756520137328629,0.006968221178104968,-0.035456988770126346,-0.028781915188205102
CXCL14,0.010453215529456664,-0.012663922943165859,-0.05202467494468449,-0.018503667797767943,-0.10242101042048499,-0.013722884089306395,0.0733547921777188,0.005481416117324729,0.0063401096743763985,-0.07231432585901773,0.04882968854895929,0.03251009639479752
LIF,-0.025094239302656036,0.07490193180054461,0.07254945484220701,-0.02053747259197357,-0.07017316684460648,0.0850133861741548,0.08071493166691783,0.02278985584518066,-0.050791205829779584,0.040611198469179745,-0.034818797544589754,0.04517200530681085
IL17B,,,,0.030119150979884306,0.05442300454186118,0.006062015971008654,,-0.0026375987279920535,0.111892682339727,-0.01767140137531683,0.03085988253178457,-0.026876520765723916
