,UKF243,UKF248,UKF259,UKF266,UKF269,UKF296,UKF334,ZH1019T1,ZH881T1,ZH916T1
PTPN6,-0.037679391046176736,-0.028253113607752036,0.035385383502918304,0.023026287431154056,0.039106639940095014,-0.02199445951319404,0.032245333586413044,-0.027582305617198863,0.006744194470778103,0.021522817742875
PTGS2,0.03655413946097299,0.00854037690707918,-0.01723861376469151,-0.029050729101689092,-0.05305288663293473,0.013255231373803257,-0.033481664266214545,0.053861528445612594,0.00033278181908125967,-0.05561900121379638
XCL1,,-0.019341811362642423,-0.012193531023452253,,,,,,,
CD58,-0.0010145675398439363,-0.039083390552708354,0.014179633211653992,-0.017279843839396753,0.06989072693268245,-0.022878986377987093,0.06997486343554565,0.07642069721164908,0.0135977191742887,-0.009525837405731341
TNFSF14,-0.03426277340650181,0.04877711413193606,0.017284834205366802,,-0.022733390072613373,-0.013122907037318077,,,0.025181817847071228,0.017005220478977682
CNTN4,-0.03405105264747306,0.0107003635408067,-0.02191396898961369,-0.0016936640755673864,-0.015900671844925236,-0.011508866414870497,0.009840740431357955,,-0.03134028284699191,-0.004725224628074102
NTF4,,,0.05916839221921469,,,,,,,
INSL3,,-0.01732669327507006,-0.011206918708809464,,,,,,0.0028862022438192123,0.12395976712400161
BTLA,,,-0.017788785823438718,,,-0.01675840112341325,,,,0.009936532459461416
MFNG,-0.003366605335278333,0.02131646271699243,0.0014974355441516984,0.07017663707259753,0.07383918336157179,0.004897210898221022,-0.032800872914835764,0.03537002048056588,-0.0312417890201633,0.016629690265130403
ICAM1,0.00876117624676966,0.006440426857678003,0.015711479861576297,0.010765438867399082,0.04342936235256931,-0.014205159647322548,0.0245832479601369,-0.015367178068968094,0.012309755931138035,-0.02659003340972453
PROS1,-0.06333810751314103,0.028354504142321893,0.006217500892800799,0.013297032052168815,0.04786782822743146,0.016423170262066872,8.577795378703682e-05,0.03448173078411973,-0.07788768637752803,0.01402216834440153
CLCF1,-0.015765368256198845,-0.020607228689110073,0.0070896326379520464,0.08306601178449109,-0.05558678808817959,0.030294994101665747,0.012493929042321323,0.0008458592266830242,-0.02016608984723523,0.02016316315888763
PSAP,0.0477551180801356,-0.005828597021780214,-0.03232591123828474,-0.020936820702668144,-0.02878134456594511,-0.01961017157842329,-0.008208251018542199,0.08609998857537382,-0.06761581372403365,0.050655165013647335
EFEMP1,-0.05890252692732539,0.04818446787572808,0.059836601639072645,0.07049775446255072,0.0406610471257628,-0.03827884198398349,0.018358941130416844,-0.018117927708285634,-0.0788301933856879,0.014676908515749728
C1QTNF1,-0.012723451420971406,0.019852231896180534,0.009985458922585115,0.0123328247962582,0.009546104893043665,-0.019080748483577305,-0.014391164119695403,-0.0010297461076240926,-0.02348220316863347,-0.07505156869376725
ALB,0.0948945937987411,-0.0016047272435288354,-0.019896284180791854,0.07980249155796078,-0.018300797757427587,0.06192922536118683,-0.0313820911560577,-0.052922351514251745,-0.029559245221362673,-0.02860949032545732
CCL13,,,,,,,,,-0.019807244447527596,
EFNA3,-0.013911923421547163,0.08360879189768061,-0.04203956409522187,0.023347833721684495,-0.04542322354103379,0.025087256918204206,-0.029634338073638706,-0.03944768180110134,0.10253988576551096,0.007672483312245372
DRAXIN,0.05973483024867789,-0.0038066829483697617,0.010607648662845769,0.037679015601535734,-0.0011644831790622308,-0.011967863736115716,0.07019346495574,-0.05215537405612783,0.042469935888538424,0.059530484182190146
RAET1L,,0.03712241617995487,,,,-0.014334210207584882,,,0.012536678627580936,
NPTX2,0.008604466954369555,0.010242367759602435,-0.005107141603097654,-0.04464753606771449,-0.08485059513309232,0.041348719727382785,0.004399523662839789,,-0.08186688007461736,0.08436102535666962
FGF11,0.044171817802433684,0.010587936656705984,-0.03529669253511081,0.0240294875493092,0.07853347138502349,-0.027126321429754997,0.02203997641359968,0.015669589890285895,0.06827070949381876,-0.017067650836839848
CD59,0.003437831964038347,0.06434905442233424,-0.03649267539176918,-0.06115041197339756,0.002891178749293356,-0.036689482736475314,-0.0451776435102306,0.025208383799871965,-0.071205801120999,0.08840636014649814
COL9A2,0.03133190917335694,-0.05503858215454377,0.007292296355403424,-0.00919903753848209,-0.014001395674462161,-0.0005679713472257105,0.02593529024094702,0.019731531046212687,0.051153757362263214,0.017288627804664315
DLL3,-0.05752776462543923,-0.05595215469996804,-0.02193583741296672,0.05122974705184902,-0.03414434543252395,0.04870418316261037,-0.020694525161558164,-0.10889463104496604,0.04156245409303765,-0.06405451287310501
FGF5,,,,,-0.014572822230741855,,,,,0.12174792407665264
LIN7C,0.009446346951741917,0.010760590691010288,-0.014722543978460645,0.060992368541910834,0.021484463934015496,-0.014132218100978462,0.03654414284281367,-0.03298108998262396,0.0705441968297611,-0.03437646076619323
GDF7,0.0353629085266389,-0.031830831677204935,-0.005528038550048403,-0.02192914953657422,0.06580152350418904,-0.013122906527361885,,,-0.014355016211243014,0.009879639674813336
PSPN,-0.006494028151295828,-0.017162493800870354,0.025844000808023293,-0.014835266056303458,-0.0048027032518913725,-0.007680497269837111,-0.005324199546534759,-0.019691816095259544,-0.0012876498494666683,0.011276878190693855
ANGPT1,-0.04789003294750198,0.08949213435856085,0.006239098379042588,-0.026424738121763977,0.0858309538460334,-0.0592671006139144,-0.022988184886679135,0.021599974481727624,-0.007455783347476609,0.047947252880209415
PNOC,-0.03919974407480372,0.010780631344250759,-0.012254455109547428,-0.0034329157618403013,-0.040698220794903,-0.022521357514225182,-0.004568602042273994,,-0.017018458023382952,0.0399837216467889
L1CAM,0.025254865687356895,0.027861741596069182,-0.022243086238685476,-0.0004671944365951447,0.003315447189090207,0.01928623580173966,0.013539833605661472,0.10609647124808258,0.05877602456491913,0.010378921519099842
APOA1,-0.04421740138316506,0.023532165992877763,0.015256980092423943,0.04260179435116167,0.06718580654699123,-0.021238164280971764,0.01097761804166945,0.03455158385901747,0.045674171371472325,-0.0176348636417468
PSEN1,-0.034828735843147766,0.02036517280677331,0.05616593894930727,-0.026297813446835294,0.025735482139928684,0.007553948137377575,0.039524753686525214,0.02493456529579782,0.004369457413851521,-0.0012188298383401118
CALM2,-0.02464026916223274,0.006821363629102536,0.018638176312461945,0.002934375807863091,-0.0571010641250206,0.0379221121090078,0.023765495565301057,0.09933491374429552,0.08487380948893765,-0.10158951881436766
CLEC2B,-0.04083778259234841,0.02373877831816739,0.000573975013804162,0.015954285832070512,0.0611598522615929,-0.054757775064542595,-0.017050040716021557,-0.021942345390273493,-0.015040486450945197,0.06862819184151421
NTNG1,0.02202346075950536,0.008083140268936657,-0.048756805074240205,0.002444662755212232,0.03903799701599771,0.0034882287854991513,0.018627346080573884,-0.036591590209570604,0.03734919565220818,0.05360399517741291
LRIG1,-0.016739097744015975,0.05737882939217406,0.01125599766882215,-0.000848375565978856,0.021076176494286638,-0.05545397071282846,0.036391138062148845,-0.004729949451788493,0.02791486549530061,-0.09276621628717047
CPAMD8,,-0.02711819929849976,0.07435099564959456,0.05573528399387883,-0.013183078868261467,-0.024289414893740126,-0.014114130755296933,0.014259168552996554,,-0.010374398607881386
GHRL,,0.003929424133254309,0.04369472497367499,0.07669015386471667,-0.028035676483606466,-0.011967863736115716,-0.018512630602388697,-0.016554158145448018,-0.015527737077370487,-0.012369344581629308
NPY,-0.017207350313933705,-0.001117425205089977,-0.002611805981078667,-0.0016654779804378824,-0.06398405106358468,-0.021269680694681013,-0.0005442393159353267,,0.06257780395048648,-0.006282110390414274
MMP2,0.013911494166393727,-0.03187670697962952,-0.06315082959441456,0.005556909273805526,0.07678775889782805,0.0027567554353187503,0.008252437523180374,-0.034364010565638974,-0.000623333481392741,0.07165204747098095
LHB,,,-0.011544787755147503,,,,,,,
PPY,,0.05402964566104429,-0.020096108407590622,,,,,,0.05074478531646806,-0.04068089069729782
ALKAL2,-0.02690430881119748,-0.02531274548809696,-0.011377059995842886,-0.03849343690457871,-0.014947418775820502,-0.03182115723742988,0.011864626057268545,,0.10824960390973028,-0.03750795580011024
CSF1,0.02399814872241695,0.020458835985240054,-0.01708532741266133,0.05204964358629693,-0.005999462198293536,0.002913075173374069,0.05604826320700623,0.01935880427621039,-0.05970223834010782,-0.06029659662105955
SEMA4C,0.03213281769929072,-0.01965561294847755,0.0033326753291832165,0.034234700079962856,0.008881264557437549,-0.05550684833857347,0.025670292303425497,0.061832436832876043,0.011063745891037107,0.05843939507695764
BMP8A,,,,,,,,,,0.12254070890943064
ICAM2,0.06861219203801698,-0.00819182426453529,-0.009216981306560689,0.07570843626646385,0.0853797328266722,-0.021183543919775664,-0.0037377168361588963,-0.021968519506848406,0.05054839874318343,0.09261451987085532
SYTL3,0.05664590970105873,-0.0011343900189315418,0.06125671695466976,-0.02108588021809462,-0.022170125979758894,-0.026961472738395047,0.04097437335893111,0.07317168781212118,-0.005613655449368881,0.05860269685837842
IL1A,0.03664651327580882,-0.03435471353494736,-0.002863817701154947,-0.02192914665588006,0.053411286496044964,-0.007203409950973923,0.06985073578948858,0.0653507752274661,-0.007059037271331376,0.0055552465855783035
HLA-G,-0.032554376065383764,-0.020769679336926014,0.058212297303681916,0.1104222385008874,,,,0.07702975135965796,0.11900497884532468,
PGF,0.08795895283121252,0.04679672829024063,0.035311241306022166,0.01284267105789473,0.09219484422545135,-0.021639999671723156,0.013362735669385558,0.006285289615711368,0.0011130405359686601,0.07426663815669775
LGALS8,0.044381360493126285,0.011343485477036877,0.012779125835607382,-0.0011174582942157147,0.032210274037859025,-0.00047396976517610485,0.05456681723322964,-0.012321175031495083,-0.02510528183866138,-0.02445606881645087
DKK3,-0.00886963485635274,0.03962231515425839,-0.04858555720229339,-0.05713784044367866,-0.06460628657743464,0.033814237173235416,-0.04437144251071995,0.02904943082865732,-0.041946065996735615,0.057619116330388104
COL16A1,0.03462418664657173,-0.022073486442417023,0.01899817998589614,0.07563656498901937,-0.04715585975358447,-0.010408474733875515,0.02164677193733999,-0.01265641167174644,-4.172280569252502e-05,0.04442939311761943
TPH1,-0.005525823819363924,-0.015250219436823755,-0.008590133721660538,-0.012550633867198157,0.15185704869451247,,-0.01745643780445182,0.1292405009926015,0.05934127228283339,0.03156510438039437
TNC,-0.01693223987362769,0.054878631572298865,0.009541126863699215,0.04526859678280772,0.06638393712201354,0.023316083440950663,0.0424557002711149,-0.02142407398041285,-0.05643080415394155,0.01750936752538891
TNFSF9,-0.023209341716552034,-0.027118196483186138,0.03815904317979783,0.012375875684310521,-0.03537659092488743,-0.005945702881174444,-0.017681086160824196,0.055033774606236006,0.010509946260402655,-0.023320654689627882
C4A,,,-0.013687015801380629,,,,0.07122082602365114,,-0.014506413488253937,-0.030581277797933213
CNTN2,0.02601600067812907,-0.025850657854075882,-0.011656474883450436,0.06782145424926668,-0.04002352311691184,-0.039771152383096225,0.021293405420281665,0.06363212568196991,0.03645499720353009,-0.06745502476238535
F7,,-0.01487773841777775,,-0.0109002613277755,-0.013183071205815036,,,,0.010919252884616032,
LUM,-0.04901693245155072,0.019545162966889757,-0.017719485886209776,0.0351229766846287,0.11171784123112763,0.06408708413213644,0.004752374427738825,0.11019851034368677,-0.0072368229908613595,0.08896145604282399
BTC,,-0.013497656713956266,0.0370079012887697,,,-0.03123080065219172,,0.015739260840640208,-0.013891627595754326,0.027445379879228904
APOC1,-0.03935332625621581,-0.031971274473111364,0.03831068057571557,0.029726445866868588,0.06177577232532622,-0.029165281029231292,-0.011023557168635168,-0.022247604569790087,-0.04298775157604057,-0.02144016785841297
PKM,0.016356187839130502,0.02950532755014694,0.0023455703320365336,-0.008566284385830385,0.00018001028997476401,0.03376033082727321,0.021276820808922837,-0.08712304430430744,-0.05546184594315791,-0.017107917576395196
TNF,0.09289932635126792,0.027121380220015954,-0.019878565908162723,-0.026778886456573652,-0.019347792800260135,-0.017496752286032497,-0.006586138429812676,0.016931300678699638,,-0.03619714860439112
GNAS,0.0036974887288837503,-0.022136220701686745,0.014693426345661847,-0.002292951832476742,-0.0076581716129682665,0.005918053250650489,0.07286548779301959,0.07738427569653512,0.017019992647921266,-0.06279693648567855
BMP8B,0.042227607629434685,0.013541808704721778,-0.017677477490245383,0.03647937681374424,-0.0056124179377809195,-0.011617663673936135,-0.028356767677497185,0.03515402164164211,-0.025986975980631388,0.10277826254683192
LIPH,-0.028161890998933247,0.03040098239769957,-0.00043979677531947486,,,,,,-0.022796402870056746,-0.031103439405668044
CCL28,0.00806465692650458,0.043958405081582864,,-0.023440686248501194,,-0.01374124296946718,-0.01384371348915808,,,-0.01763366761999017
PTPN11,0.002255591019026058,0.033381961306024534,0.060936012246622984,0.014616999874108375,-0.030301295327801,-0.07226743447055511,0.0015426865008753797,0.03299581398666074,0.04994086408854069,0.011096452158098215
ADAM12,0.08364877853975103,0.013966878848366893,0.00672236839793554,0.005954057161415727,0.0206178681067304,-0.01328005709958519,-0.0023274821215184373,0.03905669005493633,-0.04644966234990602,0.06736375184543397
EPO,0.12057377567032898,-0.020491331484757503,0.04892865919015015,,,,-0.01745644036798883,0.048271553861500865,-0.01373390573167037,0.22274616212200013
EDN3,-0.028407546850228803,-0.02656515287937701,-0.02200600299523297,-0.015634191904787195,0.04488371006682307,-0.038016196340857,-0.017636564853459585,,0.02525402839974271,-0.034072138481770105
CCL22,,,,,,,,,-0.012050904405718064,-0.014738581606947462
CCL2,-0.058675429543465885,0.00470300876573266,-0.032817797836927017,-0.026334912398168306,0.027605693468773628,-0.0021252003929435816,0.016816214491108414,-0.048669737475659516,-0.006296581729512846,-0.017318143418265906
DSCAM,-0.0593229406754119,0.04287239346302238,-0.021568811746874143,0.010360399086117742,0.023575714673496534,-0.014264474513928245,0.004184506593601974,0.009287502881797883,0.06323603760589697,-0.0691011807458864
GPHA2,,0.003081733397034321,,,,,,,,
ANG,-0.024449767678812562,0.012610257402223357,-0.003577197061024883,-0.025522484317634923,-0.009397695115183102,-0.03978874088018401,0.021019852703720268,-0.03861910522293596,0.004113623742991224,0.035416760743036034
FBLN2,-0.01341894473881636,0.077183918298469,-0.0044211312393459806,-0.02493216558261796,0.00747028133723729,-0.05818594725411483,-0.01649631138673669,,-0.007266064423846902,0.07434716306645134
VTN,0.20846538194069608,-0.02882822229722004,0.07060146844160908,-0.012550629763129565,-0.022222357039326658,0.028299401025124803,-0.01450525095501811,0.14247547874164856,-0.017783554257463512,0.022500546887007287
VEGFA,0.01119931219913386,0.016590649079725805,0.03494031724459747,0.04402254502365673,-0.0020115363096596048,-0.01350065853735167,0.017247475369313883,-0.06628477268278739,-0.06408336167588727,-0.0651421408082602
F10,,,,-0.021825260019342728,-0.021435954917593817,-0.0351714476311162,,-0.037213442907720426,-0.007700632278361924,0.01563928737332937
SERPINA1,0.02970928813304829,0.026076120536261186,0.020151556410121448,0.03892644485445029,0.012471818305416328,-0.03280663165750186,0.08817752763652022,-0.11398835801839627,-0.05712224003976268,0.08916093750815728
VWF,0.08359321217819556,-0.0031313191163847517,-0.01775619835411594,-0.024638838463117575,0.10177408333600678,-0.008104229788020924,-0.005081919943707872,-0.04695025765487317,0.03353028433922545,0.057627016669530476
GDNF,,-0.023882942434078555,-0.014378530271284447,-0.019535541856966796,,,-0.017456439008537245,-0.05428282473963229,-0.01923163621834256,
VASP,0.015744894149767395,-0.0359925785305922,-0.031560730317519346,-0.026255748290632798,0.04868341045059991,0.022013397848509506,-0.02756503873678494,-0.01349712026214836,-0.028490401019206215,0.10576803378050936
ADAM15,-0.04578112496408871,-0.05076813918357206,0.05434179652136702,0.0899898056120653,0.006664454579504178,0.02684133549640669,0.07733817550225926,-0.030764712762982475,-0.01147052626025645,0.019001789183178547
WNT2,-0.02393407913639159,-0.026676527622929776,,-0.0028764278276646607,-0.011509024075428406,-0.015590470716177142,-0.016336638779835395,,0.0059606587742102625,0.08327917864922511
CALCB,-0.02505067665520751,,,0.10258884129289705,-0.014572822072374255,,,,-0.02145295816874343,
OLFM2,-0.009994629302565209,0.0006776548617197205,-0.010206992195973045,0.09653108541031512,-0.0353708728656498,-0.05701519549302938,0.03752803966813537,0.005772481930822383,0.033655260387655705,-0.015042596477534547
MFAP2,0.05887376649448095,0.016680699099674737,-0.03361970945522228,-0.0077764436558062575,0.10441181338717921,0.014246887726704219,0.029586353587686957,0.00770652604889185,0.013152380936262777,0.10143630964841967
HLA-C,0.08567636838830818,-0.006139945862390535,-0.008398380914078001,-0.005809774709232107,0.0695405112718621,-0.044734200820018874,0.0262250803870064,-0.05171186925127816,-0.03552519599115466,0.02025443386114828
THBS1,-0.011129618796933615,0.0539769852117562,-0.027773940806894316,0.04781272044542125,0.004757719695254185,-0.017042958290586448,-0.002318902215032831,-0.06074637102527269,-0.04956643176359232,0.112079792119431
HSPA4,0.04065035961347663,0.008732904568033637,0.07204661651889784,0.022829873978710294,-0.013301989903262292,-0.030537742535331952,0.005003768065830476,0.0007582194632756205,0.03474065027191699,-0.0630781462579061
LMAN1,-0.03896435837173641,0.003212305780604302,0.005071586478817543,0.0404363746811443,0.03434005142525098,-0.02688253167964609,0.022776385810070413,-0.00937231305846805,-0.04748296921712605,0.09698948807108237
LYPD3,,-0.008614437141044122,-0.012960750330156496,-0.015773602914951185,-0.02260657894833223,-0.01820749670398086,,0.17633241029981858,0.11677664581280606,0.029774947268260382
APOE,0.015841833741043646,0.002021723857915223,0.01680244616909883,0.01885614604827303,0.040996522688717944,-0.008328466265310946,-0.07462960085278256,0.0953190900117592,-0.09477409155071614,-0.013490249747257507
SOSTDC1,0.04514736877655261,0.0606401450155458,,0.0018658709109639561,0.030751823304299764,0.01304032801344314,-0.026544049247927217,,0.044241593908558384,-0.03127157000523211
ANXA1,-0.026642822145040233,0.0021066724567844913,-0.0015533975233932883,0.002056270628830695,0.03264093326362918,0.004144410487876012,-0.017763180214312616,-0.008300783981609269,-0.0466746841177352,-0.05267007335699148
WNT2B,-0.03306522537988728,0.019168635170172768,-0.06111792928879596,-0.021118824045783902,-0.015176875266478266,-0.014902577479818872,-0.028584836906467626,0.009908542391160291,0.027234771493772857,-0.054130097169110096
AMH,0.006754202732726887,-0.028408690793382124,-0.0180095180176403,-0.02284612912046396,0.047215540616631385,-0.015455631672555875,0.028854724070279964,0.0015719149466235703,0.01642844648128391,-0.010682770379996926
GDF10,0.028432952941606065,0.001618356893250756,,0.0014148921464933006,-0.023481846880302755,-0.005358495027337456,0.005945160968376673,0.06921281042451731,0.04977905690063123,0.07711557833707473
EFNB3,-0.05911551166683053,0.00970354405344955,0.000839025461030817,0.02685759751781678,-0.05410907371623396,0.06813700798226438,-0.0017671368059973625,-0.10502130793081081,0.09735608439276253,0.02640291890354224
LTB,-0.028407540626582836,0.00556949229631629,0.0072987001144440514,-0.013056608695979063,0.008345113069828748,-0.011312968488462246,-0.03244542846872268,-0.025047552485113582,0.02213783361687388,0.06513042882170113
ANGPT2,0.010920248381899322,-0.009962435533055288,-0.040951111100042,0.004410628741731195,0.09853076783585313,0.014411704790519246,-0.048968323940710316,-0.0075200375158345715,-0.01633376002184409,0.0792987879769441
NRTN,,,,,,,,,0.10896544418091925,
ADAM17,-0.06764039597305174,-0.018977002862994276,-0.011196419925048565,0.09424820114101069,0.056524726921114786,-0.009165521086060965,0.05242129208231036,0.009669230826050965,-0.0468506658283596,0.04971609615320554
LRPAP1,0.053203454236713764,-0.01921618651779662,-0.01452942527836805,0.0014616058935179156,0.04063421308314118,-0.00959089263181388,0.06286121682198963,-0.050853204790838324,0.01347369866684971,-0.04099758554751893
NID1,0.07959802879922431,0.01914971350839448,-0.02629440343369336,0.009690620640703477,0.09783021818996232,-0.011845972893845284,0.03773072681504363,0.018300054915143017,-0.04260643493276744,0.08782032910312265
MST1,0.01977757852843172,0.09411587013144208,-0.0303837964499993,-0.0350949004458538,0.04778213663964311,-0.03123709266875185,0.012635948969602675,-0.0008793644945834448,0.08697105340620966,0.07547921373531809
IL13,,,,,0.14410886849288354,,0.012268794426389307,,,
DCN,0.0339388776453194,0.026744719421065873,-0.047661372065708904,-0.04631525884974359,0.08071053691817465,0.0019430159143485246,0.004171482103024066,-0.0099231230757312,0.027019251999011257,0.03870989630645607
IGFL2,,,,,,,,,,0.01930826092651095
COL7A1,0.06990576778045725,0.061314337100319645,-0.03616030564981029,0.020351557173824524,0.065226518767088,0.057589340349248,-0.03179105390303164,0.01649486245767952,-0.002543490289704486,0.012786813560415214
CALR,0.01923561399213373,-0.01930276409367437,-0.022768943454722197,0.043131500106841664,0.052380862127063936,-0.06714766651062215,0.03295683247941653,0.04596845399482828,-0.07039700141482991,0.07380905597301995
PIGA,0.03237365958422815,0.015083293282579893,-0.045682911710141515,-0.02180313742706242,-0.011292104513978121,0.01320931323228637,0.02199520372602865,0.09170664398121502,-0.025419376732863205,0.0637052913326721
CD200,-0.0029591777089190687,0.06019925619190913,-0.033694052620101576,-0.0034178832693823164,-0.009882689986426697,-0.026457722641762483,-0.0056414728799752305,0.0525451556294226,0.022040916232894888,0.06326296842153499
GRP,,-0.02830301173326857,,-0.01698100880188296,,0.08765081350631863,-0.01763656750789415,,-0.013413277343875669,-0.0034510803649072815
CDH1,,0.02129479178792546,-0.06667289521267218,-0.01964980532960382,0.048436817113900466,,0.06705555761167258,-0.024832445092280116,0.034003422553186315,0.011323584349555195
LPL,-0.01222401713712089,0.03186457412114706,-0.04291619828904771,0.04890581064434262,0.07062624398956546,-0.035093119731108915,0.05211762224284233,0.038290543148908694,-0.024533210307844916,-0.10913124695400804
SEMA5A,-0.020300116232424035,-0.07863499245979169,0.01345398121969098,0.06966181044323634,0.04185929139903778,0.004357733136966213,-0.034505191571724776,0.07124049196029562,0.01761669781225219,-0.03572215692846692
SEMA7A,0.027305932119841718,-0.028460071696854407,-0.02340781684064175,0.07115002681764897,-0.03520046856730078,-0.020329931579993937,0.0119569118984966,0.06174160056391657,-0.041611729765607744,0.08229969382478958
SEMA4G,-0.03086899597068569,-0.04055089041761321,-0.030856138994586096,0.0821993452884388,0.007400068888794235,0.017290656251226742,0.03842301233758641,0.0027924316175026898,0.059487375998053725,0.022831022844011575
SEMA3B,-0.03627826460839092,0.08394654962247552,-0.001188619379869918,0.03441407064517879,-0.037948285312809076,-0.029278129856923376,0.0027228361449847796,0.007123367128370419,-0.07503169980515485,-0.050728972295653846
RPH3A,0.03664131747116687,-0.01699481631163331,0.10935776587904515,0.020076536578743802,-0.007565438913664442,0.017182782551007532,0.043008124962108346,,0.06233551968870278,-0.04509244588381159
JAG2,0.019468625227338367,0.018344684249592607,-0.030570272938486912,-0.05324637325668578,-0.015825226993586274,-0.02675176665919379,0.014883438803417543,0.0594243854406762,0.02022864111077515,0.11263857015196777
CGN,-0.005909230393015632,0.00628804299428487,0.07981623040908703,-0.0026627846671590173,-0.03874054588794846,-0.01447886102357788,-0.028318708047853466,0.0825406245655606,-0.024635767241251216,-0.02054267879660661
GDF15,0.11909863761023005,0.0169937663012465,0.01181848714417828,0.011239650276860412,0.09349983197396361,,0.07701075962606566,0.014975268218967733,-0.002691045847070382,-0.008342964778462436
SEMA4F,-0.033703996364119165,0.012318838362062141,-0.022860059257775796,0.08606823451986888,-0.06954677140518109,0.01317442840401918,-0.02749944798604964,0.1317166476323176,0.060850165994273835,-0.017182093881646654
NXPH1,-0.008901632234137032,-0.00401437730972351,-0.027076708035621726,0.033798554982026094,0.00412298407584077,-0.038917701095492495,0.058227438852463904,-0.01711269267174547,-0.030300181959036526,-0.05165814292819731
ARF1,0.021401654605203744,-0.07587255203388088,0.030461647089902805,0.0431744942935545,-0.07243938080590653,0.025206313252494474,0.0012158348077318303,-0.049989247481154755,0.012028310219101829,0.07871250388278486
DSC3,,-0.01286309954093975,,,,,,,,0.0040575050822201746
EBI3,0.002020391274049579,0.010051414765460207,-0.006579407983255871,-0.007442984382757424,0.024950856295093034,-0.034081540533118244,-0.03337918505560637,0.018635151496545148,-0.014896072249138045,-0.0004140079622284826
TIMP1,-0.005418826525212018,-0.001645028392174075,0.0192503381045004,0.016212458347411186,0.06971616310024492,-0.010969878646821661,-0.03006703254817095,0.010933992192987933,-0.08859849318831392,0.09711913018722158
SEMA3C,0.06475606405198137,0.019518088615849246,-0.02703697336299295,0.000744947152170805,-0.029071362559314976,0.03675734095368021,-0.0169604155730144,-0.03573226720034052,0.064149674948041,0.02546366018350361
GNRH2,,,,,,,,,,-0.02032028884510286
GAS6,0.01013812452692085,0.03549585922140933,-0.00747175377290368,-0.00961372552315318,0.007118604307310424,-0.02256536118211711,0.04229397318620264,0.032878124305231744,0.05269849756380397,0.00548884199841224
MEPE,-0.02421759726208141,-0.034445478483562664,-0.01874474206739502,0.034637423056406415,-0.0063371946264924395,0.01681255787661627,0.022334711586984624,,-0.02069903327097678,-0.02591222356086649
SERPINE1,-0.04223876601023559,0.026675586429892453,0.0041129229045921215,0.02747740158860188,-0.005803523816676598,-0.026232691458556074,0.019063933249619688,0.09832192931049795,-0.0013009048942419267,0.07423906619620256
RSPO2,-0.024860332495400827,0.018941711801023404,0.004919484534631809,0.0005597704634528148,-0.004001301747664831,0.042423870375643304,0.019668261997552033,,0.024384735808624998,-0.012510618348651095
SHBG,0.05714393851689044,-0.016661516178904195,0.027725575526016597,-0.014016871668601112,0.017772398208037738,0.027315629959680367,-0.01406753600901523,0.01714135720266558,-0.019463676189381614,0.07462671774597407
LGALS3BP,0.005461799175368432,-0.005113686600695487,0.034816395504215635,0.004233027435754143,0.05790228992911075,-0.04184067436919234,-0.00011808627045522983,-0.023619943387152974,-0.09443016333157288,0.009137470939620447
LAMB1,-0.0788682057133882,0.006078936679117947,0.013917871905913164,-0.00900700167191951,0.09420706193980483,0.05941635707779911,0.0018994539992594965,0.025443101429336642,-0.07093122420302124,0.11928086632298977
SPTBN2,0.04346878848573314,-0.02207340335806803,-0.004728771546412686,-0.012943820921938853,0.01023095153430345,0.03721011248693198,-0.03824184702749148,-0.020017993048012432,0.019941478114121367,-0.00039594953949330895
COL1A2,-0.029763301202957806,0.012886638995745449,-0.04554410397826091,-0.009860319767717923,0.09475511006178654,-0.024861958890762894,-0.0026422402033103934,0.02553153969310581,0.0033186618282229526,0.1022272204003349
DEFB1,,,,,,,,,,-0.019223348125246696
CEACAM16,,,,,,,-0.025535764187487583,,,
WNT11,,-0.018436999084384825,-0.01979570033499665,,0.09278669913330134,0.002192481476011343,,,-0.003586809462868536,0.008920870966859487
LGALS1,-0.004725328206841293,0.01685442622395889,0.006996971915244875,0.010667463433618667,0.05752665980995254,-0.04283299198543052,0.0012964258457260733,-0.03058361241723684,-0.04784472140631353,0.056411362577256
BCAN,0.04524582789634402,-0.051094113680074806,0.01054516534800173,0.0595688493082502,0.08432964994400895,0.02400150861788874,0.03435258384750381,0.09186052092754098,0.042294302066870335,-0.09284936678145442
ANOS1,-0.014492358956966093,-0.027135209522279127,0.03888953318506931,0.01297955516044966,0.008085158621245946,-0.03377790245981521,-0.007194950732560078,0.045407039163566906,0.10097333693752651,-0.05118774906087653
EDA,0.07948535858395404,-0.01349766133867702,0.01763818773677267,-0.008063254833173853,-0.017196137056203837,-0.0319659084031379,-0.030729898376413815,0.08010345769028437,0.0004989619726071671,0.038690506535434877
FGF22,-0.036697196334833315,-0.0011812104912120266,,-0.02054384541831018,-0.013183077126795194,-0.016883528436686977,-0.03191731669579295,,-0.020589401690878258,0.11305919200255277
SHANK1,,0.05597716826675373,-0.02386786513477511,-0.011095212700131725,-0.01254286059714851,-0.021136650287626013,-0.019678117869655256,,-0.002584532668199588,-0.03343093831938077
RAET1G,,,,,,,,,,-0.023381651530632173
TGFB1,-0.009955636957631716,-0.018126189699520828,-0.030498792040427096,,0.012951142760859307,0.04207745257375333,0.0076491077914211435,-0.1407413579614733,-0.058280433232377825,0.08506407199548474
