,UKF259,ZH916T1,ZH916bulk
IGFL3,,-0.01754461752152961,
BMP1,-0.026240511944411193,0.05677637496072448,0.04058234075736325
NDP,-0.055466127972854995,0.04626871408831441,0.058567245013486036
TNFSF18,,0.12905893717635222,-0.03146930446020062
RTN4,0.017148073167781244,-0.01703772076153252,-0.07566394709991973
HEBP1,0.019629060709990848,0.05014580341768844,0.01561961195083941
WNT7B,-0.013277031907371015,-0.03744750719062875,0.07423951457930365
PTMA,0.0407081660100045,-0.005543857499285106,0.046673480428211
FASLG,,-0.015216440790989874,
CEACAM1,0.05858462030824309,0.01938189593750639,
PDAP1,-0.00769536091157691,-0.02138383516602951,0.027904368594284294
QDPR,0.002920110928044349,-0.013518266675483304,-0.0402922757662652
POMC,-0.015350669632664196,0.005260316321077574,-0.0395809404112126
CCL17,-0.01669895680813275,-0.013791994472201327,
VEGFD,-0.01860448194539237,,
TNFSF13,-0.011518566672560836,-0.022472903821447888,0.06644064768155548
WNT5A,-0.004232039475066712,0.08034732728704089,-0.0023888205607178214
CXCL8,0.03692698678949259,-0.026312905618997545,0.07953914978712918
GRN,-0.08443449484159415,0.044136724698249655,-0.013415414982680519
MIA,0.025771100636830246,0.047116981027560186,-0.0627117151933725
COL4A4,-0.032184694160540595,0.043070565188495384,-0.03826180658841973
TAC1,0.021017680914844333,-0.01813097916273494,-0.004612668491641019
RARRES2,0.0028374158093756176,-0.035565789103258014,0.08361656131544659
FGF7,-0.029600450319297197,-0.012841312430722313,-0.028407577305049496
HBEGF,0.01273737784665191,0.011491125651726847,0.043175274944584875
CSF3,0.06843926120815447,0.04162252348507172,-0.0402470427725332
PI3,0.043950258536618665,-0.03154896670365015,0.01917037794660047
PCSK1N,-0.03425599937327143,-0.004474860769819214,-0.05272371664705866
NTS,,0.09599170231430752,
SFRP1,-0.014570485289733877,-0.021003703429777042,0.0033896420969067686
CXCL13,,,0.0770460584017309
MICA,0.035103341715701245,0.04926189982679942,0.030794327209509243
TG,-0.015723862091437953,0.0006225124326898625,-0.020742551877116967
ADA,-0.022291714258905915,-0.01947918291489422,0.02664895262478209
LAMC3,-0.02999988591616585,0.06659746753283334,0.00422600060259336
CCL7,-0.011368327169634374,-0.015216435380205156,0.020628792651548305
NGF,0.03157150328675909,0.0931630686619503,0.002629999980493249
TNFSF15,-0.012659188321147246,-0.040204456743959095,-0.00046269031490584676
HMGB1,-0.026247572697690433,-0.018389677959670093,-0.006091394870270887
ITGB3BP,-0.040626061169663816,-0.009069136095779428,0.02209570708350351
AANAT,-0.011518567901915534,0.009504523052947146,-0.024574794746692476
RELN,-0.01999365435155693,,-0.04418648203076642
IL15,-0.007972463438886869,0.025727430679636176,0.09452740223262684
