,UKF251,UKF259,UKF266,UKF275,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH916bulk
PON2,-0.0968016746611377,-0.019933468222372255,0.034708176003462925,-0.10143359726516508,0.0413335549891461,0.011107779060470457,0.057269599794557584,0.08630901763250971,-0.031158066218565105,0.04632500735756313
ICAM5,-0.030858101352920168,-0.013704905170366124,-0.038599292001993635,0.008900166446635419,0.04074142138078959,-0.016136870274996568,,,,0.05051974626692427
HPX,,0.07037689299857441,0.0729857541225591,-0.018068879011719927,-0.01546406038813365,0.014870940152144728,-0.02563572410352901,-0.005189014422143764,0.15248712334178885,-0.03850073220801668
SFRP2,,-0.018428830489750213,-0.04035380819976624,-0.015059229083082064,-0.0057226268448892885,-0.016823664533216157,-0.06092178437924204,,-0.005298557713949999,0.09690731756466218
CFC1,,,-0.0007511417923081125,-0.011587553860601155,,,,,,0.14503275028851698
CD70,,-0.03132376831580112,,-0.021614845126211788,,0.012187947834072866,,-0.07661165805715428,,-0.04238082990748898
HP,,-0.0011353436980634658,,0.03039318143699339,0.029989246758348798,,-0.0071043085430516125,0.016378489534207688,0.07096813724732322,-0.05391047956910657
CXCL2,-0.006067844014304235,0.057283279938244634,-0.024583437648143122,0.020773504726404424,0.004764269562382108,0.0777999288352283,-0.027925894862368343,-0.00932562834616108,,-0.0064310230020839625
NPPB,,0.01984499599423998,,-0.010146533410954308,,,,,,
CCK,-0.06328517733333909,0.021586998546624932,-0.1770432163266418,-0.027563894056008106,-0.02387593751102951,,0.002155548631943087,,-0.007311212076886583,-0.05677288679522664
SEMA6A,0.031372268890278734,-0.007352693216485336,0.14306672403822382,-0.009117486431512193,0.00724842854239356,0.10054144217094046,-0.04405755749314877,0.1022706267399455,0.053083747664383285,0.05614548680967463
IRAK4,0.029869705111998254,-0.04402386880646977,0.15762442198243024,-0.011783361568807398,-0.03113459286587702,0.07436930961862999,0.027412739283894733,-0.003968543793376021,0.16154195454939932,-0.057535671738395675
GSTP1,0.03893648691745402,-0.04845233600895039,0.15549969332649247,0.01442278276089378,0.023149111632115284,0.017056071285862666,0.05541031305021975,-0.1446611141148554,-0.0331500011951029,0.032900683166894866
VCAM1,0.03579246648978672,-0.0007332713230620836,0.07121780693163739,-0.004676832784938068,0.012562681025287426,-0.03878856007928245,-0.07011070456768245,-0.03207394548022288,0.07451636798932998,0.010660149749891202
NXPH3,-0.011298684935171435,0.04295549592668549,0.08800710565170387,0.024051616480788348,0.019953201146404836,0.0175939608993849,0.08007117953431879,0.040589983120170765,0.1622808501366683,0.038834453149434324
MTMR4,0.06938381434142422,-0.026176548100047225,0.062196762810186296,-0.004630096959770038,0.0012890646584148822,0.01507341277200816,0.08177261350896202,0.05641729632777155,0.07085472771816098,-0.06067115446809155
LAMC2,,0.02057081341053011,0.017558086356887877,-0.01277335357465853,,0.05356251324240963,,0.21958856008626926,,-0.02323149430746317
IL10,0.0047938923545652705,-0.03263782405095297,,0.03030465777068759,,0.012495959190365056,-0.0482895193624386,-0.04445541121282814,-0.0007826780213309991,0.01736744234143171
SEMA4D,0.03182403411905282,-0.0033317388389465215,0.0962752880877662,0.012975218259274054,-0.017631114425521163,-0.03824692522449275,0.08808942922711517,0.03516687600508005,-0.03001597819223007,0.0002712072285194002
TRH,,-0.023032470330583366,0.04953292067746291,-0.016506585459303027,,,-0.07279337544027455,,,0.06106443056585798
SEMA6D,0.03588775972855117,-0.02060203252620478,0.16156991058937858,-0.026674422054625783,0.029758158945750363,0.012107505885233034,0.10019570023178644,0.11675046265191777,0.01820925289860484,0.010357487311526144
CEL,,,,,,,,-0.021445206278987876,0.03077801186160702,0.03444120910394395
PDCD1LG2,0.014323413337955088,-0.04338332595761365,0.07968817899497252,-0.032609041515827025,0.012304548152894878,-0.015151789435781906,-0.05849089808861248,0.009662168038914567,0.10546900895403837,-0.014211269261884093
SPINT1,0.07400298487242579,0.06537329503869233,0.02374675552636645,0.07893096624780602,-0.014058279076709201,-0.00673220522461322,0.0009785216048114377,-0.026969258429529592,-0.0036962985177047057,0.08693215879755782
CTHRC1,-0.0072092105473663065,0.07189929776516185,0.1909996927443696,0.018115395781178444,0.02664737259171336,-0.00575682563187139,0.0027174680440639845,-0.09866242310535114,0.06432742733293484,0.11737230952343924
PODXL,0.030804661350483684,-0.0385196681254464,0.12520390038685347,0.005221153915057669,-0.025960170039585947,0.021855403977588696,0.04532692060034211,-0.04043889311156248,0.02661248564931526,0.08037349537720895
JAM3,0.014858399210074499,-0.00043780392334841705,0.11928716512866294,-0.007798395198081051,-0.019252234185961017,0.003585586927037152,0.0075199921762788835,0.018879431009100247,-0.06642630753761146,0.08794231931858745
TGFB2,0.006492791327526674,-0.004758937257452412,0.04066227358524374,0.023341090720881266,-0.02004560333673596,0.030056562197741228,0.07137887927614421,0.11684095869317553,0.1648064968598752,0.014329714215887104
COL18A1,0.005120483827067071,0.02932325740563864,0.18347733054367227,-0.026659784212799725,-0.03680714679431682,0.09517636900901169,0.08904627311870394,-0.024401337240515353,0.0279366978294761,0.07182560347723389
NODAL,0.06275720207475168,0.03462805310703983,0.06717798434141535,,,,0.123835466811865,-0.06886008335755085,0.08047324971546907,0.03985450312613395
INHBB,0.03051389702282106,0.001442932302925971,-0.026916770249952295,-0.013064278590722582,0.039115015301266716,0.09057573412069818,-0.034907848088552,-0.013886032614826491,0.05132379196096979,0.07150888785870922
LCN1,,,,,,,0.11582681978124547,,,-0.01629491119297321
ARF4,-0.029782293411434253,-0.00770685726388344,0.11922253186855819,0.04675740197853036,-0.039415005244775064,0.046883750434777514,0.06187467083057461,-0.11482036928396135,0.012831855798444002,0.03462962138683959
CXCL14,0.0170858846688253,0.012649177784508494,-0.119735260200498,0.026098826319027393,0.015508288679709215,0.01994417011383975,-0.11318627150017994,-0.07919174003131389,0.10080960399954272,0.000663741437023678
LIF,0.0388253556505195,0.058043992524735445,-0.027664575072989608,0.03113319821801459,0.013133336953538131,0.03164133947642955,-0.00015789952927842727,0.031219309719090114,0.08624392000833957,0.01330785862389557
IL17B,,,,,,-0.03044574927629377,0.10427981232650294,0.08880792557312042,,-0.018423637295784986
MMP1,,,,,,-0.0993210112647565,0.04525425634004698,,,0.01493987000533515
MATN1,,,0.0014350246012917846,0.09766697670474271,,-0.017046780860763385,,-0.029042235967401218,,-0.01678964566949483
ADAM28,0.0323408347143407,-0.017669452948334625,0.028473864248636342,-0.030704469807426558,-0.0031677862431633607,0.03574849831405633,0.03577578139162811,0.004493353292105412,-0.007128418944307819,-0.030911408025848117
TCN2,-0.07440248702176944,-0.03571403578197186,0.03793009251530013,0.028403083784361287,0.03537974850573981,-0.0068146617711349715,0.04414001804784619,0.04099152042394496,0.014161661483924328,0.1147191509756048
THPO,,0.060193022576265784,-0.018327127238891173,-0.021092006536040694,-0.019077223941504386,,,0.1436578362639628,0.04700484770877258,-0.025160810557049364
CUBN,-0.008992909110835836,0.009121287236977095,0.0665341419949345,0.010251653256218969,0.05178460279030367,-0.013209062927885325,0.02840118449454211,-0.0032887959359474655,0.00016884570333902324,-0.03903328509671996
TIMP3,-0.0602998017639297,0.004917321088145944,0.03647004432836854,0.015394097164848006,-0.027713682442043218,-0.03899615351854075,0.0020376581369797465,0.0372599673070964,0.017699826727759452,0.05455313644967252
PIGF,0.01645711703563837,-0.013321965204486417,0.05854434475593264,0.07129115701346672,-0.011513355317273134,0.010584530174511601,-0.05542106174658204,0.011928048536958391,0.04297824315291068,-0.013642798318343096
CRH,0.019065325568861057,-0.018251564832263544,-0.022506316137592387,-0.016173620565533422,-0.03451626322844039,,,,,0.019283551996318704
BDNF,-0.01338594103906763,0.0019520914147059247,-0.07111610253197918,-0.05776008416851774,-0.031033976778686554,-0.026294627165907115,0.015149727121484869,,,0.02365599417880163
CCL5,-0.00019946307136442577,0.01849982357932658,0.038329748061484384,0.06511406005369941,0.04518570530925028,0.009040562515147926,-0.03905643675907651,0.03107367048787254,0.04088457755195879,-0.03971096131929451
GAD1,-0.002890186967602429,0.016136701103088326,-0.12009998239335722,0.010327172748359741,-0.05497444271960201,-0.025538007130265848,0.041136742463248166,-0.014822345241730407,0.015603389973538669,-0.023757723270039117
COL14A1,-0.03616015224960236,0.03824714395171744,0.05440677246982481,-0.02231727729841211,0.1022570037208652,-0.023542013858156886,0.03311656705823546,0.10263690937455587,0.058372470403964344,-0.015655295021068796
HLA-A,-0.05563063921537724,0.0386203060681097,0.08210217920636116,0.035022810665110704,0.04289362578259636,-0.03779544108341687,0.004929335492909212,-0.04080266552584123,0.0048555789266922405,0.03808915386116283
CD5L,-0.007700448895482898,,,,,,,,-0.04877823811510246,
FGF18,,0.005054635841590636,0.015954092934520863,-0.01100895923966196,,-0.017700202651049584,,,,-0.0011509408313737529
ADM,-0.007591345609218305,0.02210911267148349,0.05808028110017237,-0.001594262706923472,0.029679181481622838,-0.06683115559838967,-0.08392182487021706,0.02354382183341518,0.10841898564069942,0.019001541805110024
CCL15,,,,,0.003364285956271494,,-0.025635737515595926,,,
GNAI2,-0.06625084327070718,-0.03837094417690566,0.11212041308853855,-0.006856460737850748,0.00025451020087141927,-0.006137994880771116,0.003117716198531719,0.01883309361197811,0.07721891086321325,0.004085363830311122
HDC,,,,,0.04923931995441356,,,-0.08405998587832265,,0.04192869867360255
COL11A1,0.006420177750021158,-0.05127530747879327,0.23259234263678497,0.06023877394392112,0.004111695828326547,-0.04743747033973846,-0.0359311655055015,,0.005419127163285253,0.03281015875454727
NUCB2,0.07831401090398267,-0.01781022477705014,0.03485545454862742,-0.0011194098114266713,-0.005220166595523505,0.0046249546261182195,0.02294606049245192,-0.04119224235919387,0.061160089969875646,-0.04512628853367226
FGF16,,,,,,,,,,-0.016544005674365113
CXCL1,0.02274609499900205,0.07475343569371379,,-0.011210118103517103,0.0157041900480089,-0.01747248451740882,-0.027455150499848268,0.056614895447688836,,0.0331962328184112
VCAN,0.037066159339894954,-0.0049089914623213155,0.21400680112887357,-0.0259060574175447,0.02247092573921154,0.07247045124443725,0.0467121141907701,0.0883226048465158,0.00123704567745321,0.012302761407011684
MMP7,,0.001235780316032523,-0.014192671272046018,-0.01014653335551743,0.009279654676207472,-0.010935910840278566,-0.06548122194823829,,,0.032877010746995464
PTPN6,0.00045320602968514914,-0.04466470016348045,0.056098687237274576,0.06169822327911743,0.016602487919022517,0.03704311975076679,0.014345298768663795,0.04646819376242753,0.025168850252958865,0.017042712350420975
PTGS2,-0.027742474542782763,0.051818033747954066,0.02928577630935185,0.010968493440377987,-0.021103353433921,-0.017461789539726713,0.05601118674428189,0.07362573348305236,-0.05507367598250716,0.02380599168810757
XCL1,,-0.015777315122129147,,0.016502002598963023,,-0.019862764776627094,,,,-0.029880203182674325
CD58,0.05478520988006471,0.032308766832566393,0.017245503609821224,-0.050748658956923896,0.0037929948579480035,-0.005854029619136081,-0.06379788318047429,0.03173568366563045,0.05523753772049526,0.017237688866649687
TNFSF14,-0.03242149809161244,-0.02387866425490147,,-0.026873552149433776,-0.01695653059360375,,-0.03267364020110738,,0.07007348168739137,-0.01962299062986897
CNTN4,0.028440430947774747,-0.007087498401112564,-0.08509730893443643,-0.007037621077445727,-0.016261524477862246,,0.07204690822518502,,-0.02732902323052979,-0.03759011079838769
NTF4,,-0.019957612703955043,,,,,,,,
INSL3,,-0.014500728925599723,,0.0818751013802259,,,,,,
BTLA,,0.0025869462606714,,,-0.021654069524454606,,,,0.11160293970038047,
MFNG,0.022827154065845796,-0.00876161387987613,0.14238941890677392,0.08470677215337155,0.07454847689935977,-0.01276299868945192,0.09569332346254598,0.002707306731741409,-0.039382997177705124,0.059192619897540225
