,UKF243,UKF251,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
COL18A1,0.11474492477137249,0.04120429704894993,-0.019047872474440272,-0.05706645283814947,0.06965331094286417,0.000441800623289536,-0.016596758166922906,0.0930128727568603,-0.06122024173651961,0.014617588168917294,-0.06896787222185446,-0.0480416755290778,-0.02122282707846822
NODAL,,-0.01731595558959551,-0.02515471862574742,0.004300152062885092,0.07316292377177404,,,,-0.02270598386754799,0.02740257568608656,,0.050406169214039474,0.02431978003108233
INHBB,-0.052300478962594356,0.003242606998060105,0.014077853500695969,-0.02618367595875112,0.0051825599139661395,-0.037277291129131106,-0.00492102382367499,-0.02565186816216551,-0.06356454832328681,0.039749117103255904,0.0926725119949329,0.07874697121074999,0.03892699612201976
LCN1,,,,,,,,,0.056249132190755224,,,0.028077819117946178,-0.028836384820559943
ARF4,0.031166446909305694,-0.012634330927246834,0.018421080607509032,0.01804958243635931,0.01382730327225275,-0.02097736599566044,-0.011789317720072074,-0.015438061303837574,0.07743323836745905,0.011596989104235398,-0.050909311050143013,-0.014725216756067833,0.008485884264797192
CXCL14,0.11256963183209186,-0.002698511375623084,-0.030638737432838976,0.03771738342954172,-0.04437920726940909,-0.013593674989665756,0.05870874727254989,0.010679019184406268,-0.09606221009364124,0.041580732456231465,-0.05493775671962959,-0.0008143614561565837,-0.07862942747746393
LIF,-0.03951537926298369,-0.02191234846903778,0.0346593074490555,-0.03396034956156714,-0.01864119517002125,-0.0070222491157107955,0.06993140512310003,-0.02526101799080038,-0.07558843704715693,-0.03152612258738145,0.06910010979518949,-0.03759898689676416,-0.031669095873471984
IL17B,-0.02612423349068175,,,,,,,,0.09463958645763167,,,-0.023212969079489325,-0.015732402077687644
MMP1,,,,-0.017811099473205905,,,,,0.01202958555812353,,,0.006972866638912059,-0.01051592511398408
MATN1,0.008367097603185212,,,,0.0022008735475609175,-0.01027396591417201,,,-0.026191405962512068,-0.009790672941856333,,0.037376758630420615,0.04170683762782727
ADAM28,-0.042984569365388164,-0.01548290959335312,0.027624092470921336,-0.021401964318702837,-0.031423916546326675,0.007239055307458408,-0.011667115933870927,0.029953390552886674,0.005960710783142714,-0.02770127634009839,0.13079161028696723,0.05800357405413152,0.002811933838693184
TCN2,-0.018149109865269446,0.005706191475869587,0.03531672543235813,0.0729748745357646,0.029911459187383194,0.026920494380106005,0.08071524137808131,0.07502517987426781,0.037337746881159393,0.021226993107861115,0.16447585334739512,0.018959862024482445,0.0548517199249554
THPO,,,-0.014110916567525387,,-0.025591150548006186,-0.008175196391875599,-0.023029578168566142,-0.025075934583463008,,,,0.0064251143220852664,-0.04452597544276014
CUBN,-0.05916011852630573,-0.04170895508412483,0.053542464199992715,-0.044732901356723725,0.061399867843048114,0.0368139694966798,0.021563598576139917,-0.01928259146852293,0.09775191092768852,0.05239156388883023,-0.04925849069360758,0.10414448035422685,0.07307217281167548
TIMP3,-0.07720664718207468,-0.03517984277462649,0.026056090207968122,-0.0001763223878758573,0.020391076248426416,-0.03188963099240285,0.009866046727108798,-0.040869497629942554,-0.0382558892577972,-0.014085370569520448,0.03269563529652532,-0.04903902124637231,-0.02677847803184049
PIGF,0.014437647043193074,0.03573850162167117,0.051147318354357235,0.009753591842223153,0.041410576915166,-0.006044764753600588,0.039250832984094035,0.04016729146586666,0.08205383219942314,0.009524688179797158,0.08892581031970032,0.030374199978264405,0.04656083843880582
CRH,,-0.006526413309092298,-0.014406830600314132,0.06075617406020259,-0.015165410297181183,-0.016173620565533422,0.0941270552637053,-0.02151156463220522,-0.01681375357050936,0.08072024159906292,-0.021635482559396946,0.018798854932591633,0.007544812545626905
BDNF,0.14387704570241022,-0.019440087138515305,-0.02306468715375474,-0.010996770772685242,0.011287374148478378,0.04204813762449657,0.00995118368437981,-0.024889663070733717,-0.05416175061184415,-0.03458751698430017,-0.04255486742411938,0.011387872601176987,0.011441020875280329
CCL5,0.008878477677810232,0.08474911790367014,-0.027194076315132796,0.04028100850371583,-0.02215293196472039,0.04197803822107077,-0.007133619835467594,-0.04183341714316855,-0.010345830894320571,0.07535366637158517,0.049454736848705404,0.03720552856161034,-0.03976602524367451
GAD1,0.15357509046769013,0.01118874088822227,-0.026590399682543075,0.05673867800073823,0.014856528640488798,-0.017043797993746335,0.015115717029698824,-0.05247075467446474,0.09252504306260408,0.009769192177250582,-0.02217289283681061,0.013490110262934521,-0.13609643552721315
COL14A1,-0.024757292854407083,0.057031415407932336,0.01329207003633691,-0.031214128183640905,-0.02347718999525418,-0.02231727729841211,0.008580614251619142,-0.044229031820049905,0.002861223702181805,0.01759935164488463,,0.0634525446920481,0.042157558846046904
HLA-A,-0.03289068497367265,-0.031029094741574566,-0.000978348308556082,-0.052092786310941185,0.056584386704531475,0.0193150939139259,-0.03926950751331993,0.08587672290874158,-0.1483637151928317,0.02348352529935978,0.07795263377531718,-0.04176270516813324,-0.01789300920974333
CD5L,,-0.003833033313292483,,,,,,0.015151501885972727,,,,,
FGF18,,,0.03974976488712794,0.12469949658750921,-0.021041009461869882,-0.01100895923966196,,,-0.03347249136342218,,,-0.0288643942613717,0.02296971534720109
ADM,-0.18899793065062853,0.03272486509146886,0.05971911306279701,-0.037877492710606746,-0.0028483492123492896,-0.03241909522040855,0.017466235929931104,0.006419407116909359,-0.11894583969699789,0.09985390652537933,-0.01052370476272566,0.013202367987355105,0.07674939368003351
CCL15,,,,,,,0.05732175456371629,,,,,0.04387085413270562,
GNAI2,0.022073175401581283,-0.023273558583911287,0.02865337521215298,-0.05267475431879128,0.03398816813219325,0.03365057505147764,-0.02065389565644839,0.0682026130891243,-0.04416604244441821,-0.001598249911122574,0.07707498877891275,-0.0172827545677803,-0.048218063370941706
HDC,,,,,,,0.014051661629052995,,,,,0.04914615368172687,0.003924377268054115
COL11A1,,0.04307767550369021,0.009846737043720712,0.02458077067380754,0.07657786930850638,-0.02102589664355989,-0.01585148513634299,-0.013825992668359138,0.020162337370701697,0.009108037158515797,,-0.035661664487700626,0.0010757933464616296
NUCB2,-0.031246099747670293,-0.057642653070434265,0.0033748586646456472,0.0363374861403539,0.050595211542983666,-0.012470141592719813,0.017084556802383032,-0.03781388140976153,-0.08009968424860112,-0.024624467632124808,-0.07947294991617097,-0.010396835986141774,-0.023016549769219737
FGF16,,,,,,,,,,,,,0.04480626109196752
CXCL1,0.005139863101191577,0.033579374089106405,-0.0378923211320757,-0.025713276418180067,,0.0626854155143941,0.06124854110768302,0.12796145595532996,-0.06504636661987341,-0.05614162125789459,0.03623839982350248,-0.012634675186364427,0.026592464911462204
VCAN,-0.037580645566658986,0.004328056411114148,0.022353493922420142,-0.010058611666451441,0.07493239285140611,-0.013384726429809382,0.03641699935736085,0.050469237344711766,0.08039376228096358,0.042089020756942375,0.05424806817057551,-0.11958768679517777,-0.091245575901698
MMP7,-0.0460545211771465,,0.031018721935827224,,-0.018641189937530157,-0.01014653335551743,-0.011318422530339389,-0.015400392773565679,-0.016497268076583284,,,-0.03266413518240274,-0.07596357114264655
PTPN6,0.0894887473388167,-0.02080379838116884,-0.032498941162601415,0.030847353769681986,0.005561155918142837,-0.024015721369936214,0.009488854148509397,-0.032474878064840486,0.05641798154788001,-0.008661279716975107,0.024195107124538335,0.028867564566747765,0.003990093751593238
PTGS2,-0.03816058613974478,-0.005118323253821822,0.002515383037740304,-0.057997590075181585,-0.008132762356517432,0.018342541890943087,-0.005377172078509161,0.106673607813694,-0.06327386115129448,-0.01391138466297725,-0.033066162154880445,0.08082783294618875,-0.0031324830257060355
XCL1,,,0.010227473502852132,-0.01893885870354553,,0.05003177259604751,,-0.0202009334222227,,,,,0.00874732138754961
CD58,-0.024782370593251543,0.056089222485941795,-0.021545074675052827,0.011131091525758124,0.07141218713858662,-0.0068247831578752355,-0.009483194217625062,0.08465680321941921,0.06474544138259364,0.10760004759796313,0.05002120259001705,0.020391490061633377,-0.03519034675394
TNFSF14,-0.00157967345329802,-0.011327608620575807,0.043746027000822287,-0.01417028733948543,,0.04025702772410611,-0.02046952680172222,0.04666804051652033,-0.036491962519246066,0.006048162685023589,-0.02699987468118109,-0.022362290479781208,-0.05222659696548788
CNTN4,0.15633436206293697,-0.019033200428301852,-0.022381696339269754,-0.011040398797993865,0.06743886204507116,-0.02810851042661722,0.0509751341594485,-0.05630254257782386,0.06806876657228239,-0.046870623892014095,-0.049490710074978336,-0.013351632534005465,-0.02456695995711161
NTF4,,,0.021675316461406923,,,,,,,,,,
INSL3,,,-0.011446116929267239,,,-0.011700020127453891,,,-0.021181901680267692,,,0.025053363625917983,
BTLA,,,-0.0016931516835602544,-0.019744390671164104,,,-0.0045505284912570505,,,,,-0.0202705984849651,
MFNG,0.07662056641646858,-0.025663509935707964,-1.7245143348342818e-05,-0.0014465844227266485,0.08753025931427137,0.06023575207744103,0.018868934086549903,0.0005384152232430121,0.03981377394998268,0.01490782283537359,-0.030730176625303685,0.02193363478711951,0.033638716276893396
ICAM1,-0.09473739238656553,0.07252040369221112,0.04859440083282328,-0.02053619516009999,0.017159688245519934,0.040954161017655207,0.030305643002964778,0.05041577249153006,-0.04178753870056091,0.03358846397784569,0.03563218022105837,-0.0027867475740447063,-0.03892784070057598
PROS1,-0.024393883571624322,-0.030217277759663656,-0.04134569237023081,0.007960680377814689,-0.040103192526802174,-0.01426724402637963,-0.006875605837340981,0.0005382220331916204,-0.018068264556502386,0.023600718754555782,0.15957512010786823,0.022447331345844822,-0.019953534960292073
CLCF1,0.02968030578185509,-0.059680783519045336,0.048443115042585354,-0.0009956062384116372,-0.01732884756388571,-0.0028347261734380804,-0.02223844343605872,0.07176990219160384,0.022797785421136512,0.03095210206359963,-0.07317049699947328,0.040784417085716736,-0.0852118571070411
PSAP,0.04430936883850736,-0.007403284723333644,0.05586997083079201,0.023725152647787618,-0.006593125524882055,0.017798211192655622,0.0337014657014858,0.05265997813937043,-0.06099968576677233,0.09369831555729949,-0.07583869125839048,0.012306253071993876,-0.1463100024311471
EFEMP1,-0.12018139313615968,-0.02391714428279609,0.015467717166113063,-0.09832507161325427,0.05268222273146152,0.035480960370905576,0.05002799870910043,0.10385894952453668,-0.008923756144648602,0.04940499702898452,0.0193856655078423,0.0030845246088018275,-0.0575887612144248
C1QTNF1,-0.10642972321577095,-0.030994374262292634,-0.01542211690773452,-0.028284070214663105,0.04797902638207543,0.03770252838178983,-0.018590219604862172,0.021451402591933063,-0.10847681392228326,0.039733436903354465,-0.002045942939782871,-0.02920406160911454,-0.02261185039351375
ALB,-0.029133660462824167,-0.010034441873484632,0.023026839431787297,-0.004557644280381393,-0.017831404514318226,0.008482030639324295,-0.023249059132871324,0.014384017382596105,-0.048562304296983994,-0.011519733631401298,-0.005477979450652363,0.01623058813013639,-0.0035028913087024635
EFNA3,0.05628322560621479,-0.05817790035746853,0.04706910569692389,0.001702409140688756,0.0031585883874270296,-0.01969656698729589,0.02759658429871703,0.043838876017401725,0.031188302484400243,-0.04177476857050197,-0.04711334126709442,0.022153054886395927,-0.03339803212292751
DRAXIN,0.09903429829924615,-0.020343973796862775,-0.0030997280293087372,0.01724781009376787,-0.0021398625732300504,-0.000983641639509747,-0.01866785360965613,-0.021082843495873527,-0.03214940017774837,0.006232162362775399,0.01867165666496922,-0.005551857945786981,-0.004597899919336064
RAET1L,,,,,,,0.06620645013429893,,0.053252051265566896,,,,
NPTX2,0.10610268661962573,-0.01900767717780036,0.0009196827647186036,0.03142689251447843,-0.0011845946156473714,-0.0031592171869209056,-0.03299078666372785,0.024324228454518683,-0.0039023385607597017,-0.005527910406597299,0.0415670530816884,-0.03027733733812159,-0.08411662736614173
FGF11,-0.09710051470537931,-0.01155284712949268,0.020964569409369666,0.0006534492486362245,0.004509380698675332,-0.04222407749920137,0.01652615834917601,-0.04114120127613444,-0.019629592605525967,-0.024985948398278224,0.008439840761139888,0.07452347630864924,0.0450249837931998
CD59,0.10656460612473191,0.031863894152963264,-0.04081842716740485,0.009924773675199026,0.02620155071073031,0.007845517305827871,-0.04437301946410871,0.02801325896863062,-0.034718349653546324,0.012081997057754191,-0.027012597444110248,-0.05149068962378456,-0.04506980208081046
COL9A2,-0.00483998748455221,-0.05042976558253592,0.03460836880899566,0.018131408352450806,-0.0014677787862077654,0.008402179887687274,0.010830160648371182,0.040013856896482645,0.11050969619168184,-0.042247396219815964,0.024828587887759105,0.06814456368281292,0.06504726180761827
DLL3,0.12234579139845694,-0.05166640097096301,-0.040389007772214346,0.0018165759479034753,0.07350023320682093,0.007907558818211,0.025182783591723806,-0.007201452437290201,0.12185660388587505,-0.0106360699663672,-0.01079268415894718,0.03237237061283909,-0.011568512330790866
FGF5,,,,,,,,-0.014811365311565048,,,,0.06723916711533552,-0.02973059679183015
LIN7C,0.04542754060596068,-0.012438764677207562,0.003060545402854723,0.039017601366083385,-0.05575184378924086,0.02637683472893276,0.0469825527165008,0.036256781616445674,-0.015870118884919425,0.045187652978399086,-9.560765366453649e-05,0.00702341276971185,-0.009598664121872205
GDF7,0.14696799366205726,-0.020423978439779243,0.13950517392194756,,-0.025470966265498888,0.011971325145650849,-0.005743569037305614,-0.02722559320177822,0.026892296682657225,-0.017507803504029997,,0.06804296610207813,-0.04541857111934315
PSPN,-0.04410139872111162,-0.010799903127376616,0.03945823666581886,-0.03493777970642949,0.07149805935620761,-0.03527658128668429,-0.029735504140661454,0.06054675484270823,0.028739345888028484,-0.0067765917093394095,0.005273159586784191,0.040544691374012246,0.04691977121974608
ANGPT1,0.07179719671515675,-0.003816336342793551,-0.021761870791649002,-0.053119168090851966,-0.006262730578823743,0.0030128330677786862,0.029423243913329934,-0.05781192766974381,0.03619274709863771,0.017719136409435825,-0.045325711729346664,0.04189643711877486,0.0009400540775709361
PNOC,0.14813323987798055,-0.010570992128639014,-0.02770745316764088,0.049959485820459705,-0.010323048257333111,-0.037111456052863104,0.02599620006590813,-0.049025714310590586,-0.01954740577566659,,-0.042554890433176076,-0.011767257908092922,-0.08140802342778403
L1CAM,0.13792987995660808,-0.022478769494826033,-0.040042717216093,-0.018889260617180118,0.015753620663301833,-0.061485681952249564,0.01583741594943659,0.023958403148003488,-0.1254396715378173,-0.02349024912725281,-0.020259422088847616,0.00783897963898702,-0.07029775364707948
APOA1,-0.014884568845783482,-0.02828446827366952,-0.017825435960579054,-0.008193266201653183,0.026526570283015746,0.002516473414941956,-0.015369623621603486,-0.03947384198216972,0.07565553432337398,-0.013157063780222855,,0.01856962574760213,0.13975753237950084
PSEN1,-0.04392370885761055,0.0058814584328488444,0.029433785770124336,0.013542854072269444,0.04296648203111579,-0.029211706554138288,-0.03172304564189387,-0.09585094797119682,0.020473095167158426,-0.015613603625324287,0.01366900697499554,-0.041532040127030816,-0.025041846285104308
CALM2,0.1595313289589336,0.002079036637977287,-0.05288746783800228,0.033204125615505224,-0.04212261041069643,-0.017183568903241117,0.0012468196738863345,-0.052455330118734635,0.055551153721299984,-0.045018111444358265,0.002457135252976449,0.02339778640911661,0.055293829423264725
CLEC2B,-0.0934346131970707,-0.018167090649917592,-0.02430597825128432,-0.019689036432147165,-0.016697373738674276,0.08842091857948274,-0.00989579284026696,0.049628916682317566,-0.05029676702139809,0.010455132973239972,-0.08626431625289159,0.0291769192215157,0.050104646440629376
NTNG1,0.06294156086876877,-0.027765593003428308,0.0075036399443575725,-0.013992148930241083,0.038838077574053886,0.00782002375990622,0.03778009423559294,-0.03092714648645761,0.02406012909279509,-0.03981823942739596,-0.04045297433024168,0.1199750985762374,-0.04366344695157795
LRIG1,-0.013547039158117103,0.05408748140104383,-0.027068065915521414,-0.01273119087260323,-0.014407502872308764,0.011442160715506945,-0.0031137436865160063,-0.014817510702468822,0.11280285339929119,-0.022722760183382693,0.011618233412791067,0.05831144274855094,-0.06042752440225885
CPAMD8,,,-0.01353871392864424,-0.008736112223683722,-0.03547597536670019,-0.012978023690282304,0.041617147296400946,-0.03341251335742821,-0.0008924411179610696,-0.05990425193457663,-0.047113129054601,-0.02423062203159899,-0.03220517102907724
GHRL,,-0.012688168110263584,-0.03611248089648183,-0.002757740602357045,0.01923654039914472,-0.022755079562600884,-0.01866785360965613,-0.016518907344553285,,-0.009249626591395114,,0.003620303244017313,-0.009918202849281497
NPY,0.17301553034152597,-0.07388054724626784,0.054746216615907256,0.035534055952500844,-0.042490614789510044,0.009515339703411644,-0.01265150919368829,-0.0009376274225164643,-0.05031203442941077,0.0051913742350894665,-0.051211474970336526,0.04545505091265096,-0.004575236855700726
MMP2,0.09942162850017375,0.02493365867074763,-0.0013531000330982877,-0.013306510474441018,0.07038738853615518,-0.010359273702293581,0.042500952371880556,0.009831615052457825,0.04073926182276315,0.00011334692538804628,-0.026332303619310785,-0.019622581209338397,0.028554181442436904
LHB,,,-0.011791197384622485,,,,,,,,,,
PPY,,,-0.020525035706353258,,,-0.009484823939769838,,,-0.020406140787580417,,,0.09917327150020858,0.061118641837212835
ALKAL2,0.07997929856929968,-0.01639358896768065,-0.011619889677734639,,0.021485393993338927,0.024245063840250734,0.0011257047788516574,0.001943045831304345,0.061235965282539224,-0.06588691686131348,,0.01684610322326697,-0.04727282327429141
CSF1,-0.08053219808916304,0.03368454964495269,0.060011883934782295,-0.04056814735301743,-0.032367883130604125,0.01810361279735998,0.01686574358161942,-0.005059548622261046,-0.07282207490031072,0.0026304578352223775,-0.022533972748734026,0.008377049500168465,0.005282153387371948
SEMA4C,0.0939298772998926,0.009025463183546982,-0.03802100050417073,-0.03123778063354607,0.0203115194518988,0.027419873946916914,0.046789798337012106,0.010306282998687225,0.029051402723765715,0.04851164212914665,-0.002224790649755389,0.032626078208503134,0.024166919189320176
BMP8A,,,,,,,,,,,,-0.00438432498480754,
ICAM2,0.07678961776688772,0.02481907676549153,-0.03080104598218127,-0.03704268246281475,0.07520259658756823,0.003613155165702954,0.023140022327454764,-0.02243333788996803,0.021535361665836122,-0.030571521775200394,0.045051869875100244,0.02164328481479329,-0.033953093103556146
SYTL3,-0.050285849991498675,-0.014323897198714955,0.0036873853780453494,-0.02663927556685526,-0.02449149898940134,0.015769516797777047,-0.014888620524343085,-0.04214517270551127,0.027986284132442727,0.09287581448133822,0.009904988294275342,0.028851603695571895,-0.0269909256168628
IL1A,0.04790299225277614,0.12840626022028095,-0.007374606273647566,0.07050369359169838,-0.009946493579451742,0.09500393579026767,0.0073448561695564265,0.022866282786989486,-0.03957436417415925,-0.0021882220545434952,-0.032765271289126076,0.0557335848890837,0.09038564202609975
HLA-G,0.05501381375306373,,-0.012453786174174327,,0.01333051490008604,,,,0.1025513826310714,,,,
PGF,-0.038026561927850505,0.009635387725562671,0.030145016249530344,-0.04207398938208713,0.14238433411421653,0.002341262170034189,0.04531613660650925,0.002285082767934246,0.131516306623403,-0.052352540756333096,-0.05623643612493728,0.04452505376955334,0.008348944904972448
LGALS8,-0.03337825582396073,0.024147584370602704,-0.02251990955322489,-0.008230167541075507,-0.04579943922750518,0.006195006653112572,0.04388321316515911,-0.04328173690030418,0.016296490352665657,-0.00888724762783259,0.05156882968845733,0.020121201628331302,-0.09423582006519195
DKK3,0.17855471525814315,0.021482065854730868,-0.07820344467644451,0.016401652188015505,-0.05148629374174825,-0.024500373090138684,-0.024297663915152715,-0.036552479166022354,0.07562082249041444,0.021320733973340826,-0.00861005916836802,0.009295078159804071,-0.04446546015221921
COL16A1,-0.004076046741208137,-0.0077258795307616635,0.019949636111430684,0.00363911769043692,-0.018976044338214624,0.05941700846580574,-0.021597573440584286,-0.029104492553761418,0.0951331275577691,-0.059129781327578276,-0.07750465027892298,0.06088210070271613,0.04466174123589779
TPH1,-0.027413422378850694,,-0.022662674672707203,-0.023604235636944568,0.011188138628292672,-0.009227219022134171,,,0.12186945565934194,-0.026353089045355604,,0.06778576303264397,-0.04186538372378143
TNC,-0.07788237612387702,0.03006337525275602,0.08508162931935952,-0.04225089958079342,0.04112458040459678,0.01179291718635844,0.04002957198531377,0.08049628131151164,-0.12001204780653285,0.029984217233952806,-0.010774926132818748,0.03112593028305503,-0.062132092402758674
TNFSF9,0.05482830655194888,-0.0036364927770006846,0.03592611258597052,-0.018986070292614624,-0.004035392030474368,-0.029815886441630548,0.013641974116895977,-0.024717840930593128,-0.027827572781497563,0.03990787557453858,-0.009048073108636423,0.020199655917921118,-0.01904278124603337
C4A,,-0.01615514710996263,0.06910786001482985,,,0.012994617838356145,,-0.01782440344640698,,-0.007674208903215553,0.03871958639192358,-0.04143079869470035,
CNTN2,0.015256588612581685,0.024607683107200427,0.07626614729149736,-0.01068381795371512,-0.010652883423936554,-0.013809708269984495,-0.035377425794703814,0.017095808050978,0.11918732588013742,-0.0026548324636875764,0.07533509024209432,-0.002464211478036225,-0.04759105819149095
F7,,,,,-0.012660782311773361,,,,,,,,0.01197295967750221
LUM,0.06835816568802988,0.03242696503982532,-0.02915804792422806,0.000638918184204676,0.023942360823616556,0.06938117348060105,-0.005409782453849204,-0.03421113696280097,0.04420834688238534,0.002357685799442971,-0.04134882829189693,-0.04182187856849196,-0.05895632630306236
BTC,,0.03873823338946577,0.004470723603846466,-0.04242440675714359,,,-0.000566546140844207,-0.02172307363712508,-0.005940600315022432,0.07901653158520185,,0.05930329720654611,-0.024870549332216548
APOC1,0.009363358122824562,0.07655635364405158,0.04243559855668094,0.08097668504389637,0.0600597869341366,-0.013608052536017245,0.04243372482340313,0.03958263960137869,0.08881820618962687,0.01643082948740511,0.1292915889886201,0.058006331437787384,0.13098108273125295
PKM,-0.08751593837213835,0.0553919191072601,0.04741035716519454,-0.04814786442965363,-0.08167073871139849,-0.007775238681020052,-0.025239064482704618,0.03357506548920003,-0.11231029548050106,-0.005540098350100233,-0.09049954893580738,0.009758418797075522,-0.04865361392300103
TNF,0.00211908266156677,0.048775594612161466,0.005702774590807528,0.017677985312053095,0.19168107374037643,-0.025651887218493402,-0.027291989407800588,0.06749486640551311,-0.021442921626068954,,,0.05716129373712782,0.03911728789166415
GNAS,0.12368082990346448,0.022043521817005515,-0.02841900115946201,0.044547049018377784,-0.04713919252800003,-0.02810688189740969,-0.0012656002656488232,-0.04462065818476238,-0.05590361831291213,0.030750034230837383,-0.01226383926106054,-0.060012857430838,-0.03217074077429635
BMP8B,-0.01566421126454305,-0.005262196481797823,-0.018054782016825484,-0.025870294464836754,0.05154667452426417,-0.009774190834379358,-0.0181216004404182,0.05746716893786081,0.009694901728649523,-0.02690854922378289,0.05819647099002522,0.028082350531604065,-0.03451113182751554
LIPH,0.033534522377235414,,-0.017709746893218716,,,-0.009065562799080747,,,0.010854487922039,,,0.048270361250186376,-0.0073002620664310725
CCL28,0.09513855646801415,,,,-0.013197156966479138,0.025263282232278143,-0.00835403435385984,-0.02214067654299982,,0.038660996533774805,,-0.023889679765521227,-0.0007058682476829032
PTPN11,0.012546731867527444,0.010486108123486595,0.017307991210298714,-0.00807847636881237,0.029351791580223306,0.022303050277742462,0.006649060011489285,-0.01843094031595188,-0.06232730865584893,0.01624444910768288,0.01806334930585068,0.014534314087581717,-0.050141173812629766
ADAM12,0.04908258890317628,-0.019237658005649697,-0.010119140617896307,0.021655347311583705,0.058640189006460605,-0.015791446446727777,0.06108740255821354,0.05853479526934722,0.01843966789713209,-0.017466673148922557,-0.017306352365255077,-0.030715265908387523,-0.012785989934529486
EPO,-0.0567936688456229,,0.014954548946761213,-0.010632081073275991,,-0.009484824353784277,,,-0.024829255363512354,,,0.025221481312879664,
EDN3,-0.02840753454247992,0.022906402159651038,0.0033675451999283473,0.07495969590242495,0.0024814592925186734,-0.01470100995837188,-0.0010264287887741693,-0.026525484578401464,-0.009786057026477732,0.07080656209264892,,-0.017941561180482672,0.021837646423360772
CCL22,,0.05876523823731618,,,,-0.004039370086756261,,,-0.022705973855298368,-0.018193770978648514,-0.028827612849555154,-0.0162051028219794,
CCL2,-0.06112244976472448,0.023817357777670703,-0.0321566470666025,-0.05299197607223555,0.06708944387934795,0.04354059217778129,0.04989188634984289,0.07140710949932252,-0.046297434811936246,-0.023693006687113927,-0.1076714269332019,-0.0265780848582652,-0.09479142532771054
DSCAM,0.03813973879284877,-0.019074790352357512,0.042547858820088505,-0.07285223335830135,0.06381662945489754,-0.011140467145669507,0.11340478414865413,-0.019524838937254516,0.08139865004748696,0.08659675783450252,-0.051612225286676125,0.008772906221914374,0.03061530182422752
ANG,-0.11769143427394442,-0.0032334956452686036,-0.013166064553030448,-0.01409910960313062,-0.029644667066635346,0.016217897431982434,-0.02467122683025626,0.0008345672142122015,0.0059771849131053136,0.0675118030115628,-0.021229514657262756,0.086585491054465,0.06244255066211739
FBLN2,0.052789539670507965,-0.027596504921166786,-0.005216607704200564,0.030506083806250486,-0.014050389088596963,0.0019711450388355672,-0.029299681232846143,-0.028789446551062355,0.033904960824500355,-0.01799617682833444,-0.06433162549254881,0.03207888215282102,-0.031097162359156074
VTN,-0.02664652234929675,,0.015526005856526947,-0.02553656017045176,-0.014577704747476472,-0.015582501247763775,-0.009120837010536828,,-0.017459431830090157,,,-0.0004547115898236589,0.03290105883043146
VEGFA,-0.17842234874381416,-0.023839578966221502,0.04185346624034326,-0.061932156016567354,0.03483030524282839,-0.004580835349292748,-0.02614195109340525,0.05532744504097081,-0.12435918734648765,-0.026739278401972617,-0.03288571296257695,-0.07477265244547557,0.039101513848630684
F10,,-0.02331267902539517,,-0.023826042777747122,0.0038824529794986235,-0.010399904904055344,0.053902319957907,-0.02432354370455972,-0.016409412494179324,0.06235706681692935,-0.04011105288959567,-0.035124879918944585,0.011231405091182301
SERPINA1,0.05590695153188085,0.000127317679158779,0.04668726108733115,-0.052933039620729434,0.0451568571531575,0.04553129476166836,-0.04147037860892867,0.0352064843000826,-0.07167879931533465,0.046085045320714904,0.09925108050150724,0.026941578843242404,-0.014863860495974874
VWF,0.10853126463247048,0.03284544297074566,0.024313558091394544,-0.04012466197346131,0.069511466768402,0.05274178955198207,0.04446142056212681,0.02955696633300656,0.03205283683250942,0.012617433042931591,-0.0019386155655827376,-0.018509820130593723,-0.005657957796670508
GDNF,,,-0.014685422731473878,,0.010541564961017482,,,,0.06150510220472634,,,,
VASP,-0.026523041437765408,0.023531742435110522,-0.012783509435016752,-0.02579381178286955,0.008680864181802323,0.0034253845981662796,0.013133750421622606,0.002549692138626507,-0.0031051210609343346,0.02159695313519955,-0.04658368934679168,0.0659350809317435,-0.0340366213176165
ADAM15,0.11366380491608671,-0.04599601941545819,-0.008142477269607488,-0.027895556486241684,0.021921239382898385,0.020287243049261758,0.016644640360885275,-0.02242824769261849,-0.01266152830926935,-0.10154959424907449,0.025543463421815016,0.0009867333210264984,0.05411724351361503
WNT2,0.09651462884545348,,,-0.020519959954824793,0.04029725132881425,,-0.0013204078506407907,-0.02507595179355881,-0.025500888986008788,,,0.02585535994870312,-0.03796191233846272
CALCB,0.01972787378366899,-0.02954818787275511,,0.016661564142049286,-0.014776063253791638,,,-0.01678758760433221,-0.03020162119115984,,,,-0.0018287501970067955
OLFM2,0.052217716040076106,-0.0032505618178249054,-0.012038961550718619,-0.013182862821054743,0.038453604688542406,-0.015651949966541377,0.006204101603244358,-0.00819811204776402,0.03908946648866917,0.04069491646909771,0.018437018491491434,0.09341952362978036,-0.059193291751344704
MFAP2,0.04032611623194977,-0.04435531184419346,-0.03433728177665575,-0.022955472397564233,-0.036575604124075144,0.023327456591885228,-0.028731766805524087,0.08975911635240692,0.05684330592717364,-0.022803289036017877,,0.029243546926867273,0.0027053832708846585
HLA-C,-0.0031345221862719833,0.01680052558692983,0.029543904679558895,-0.010567922674334257,0.03156598506439429,0.010758890615628087,-0.0142915908124871,0.08366341815614106,-0.06358088454267533,0.008491051055852662,-0.02600852065321557,0.10342739970575099,0.018905940860308838
