,MGH258,UKF248,UKF251,UKF269,UKF275
NTS,,,,-0.01695564682072162,-0.015838266814300537
SFRP1,0.011377895193270714,-0.028375928943370154,-0.031200687423154808,-0.016546357778782897,-0.009608618167904181
CXCL13,,,0.055475865428864506,,
MICA,-0.028278934204986242,-0.055845360732892126,0.028379065263584878,0.04320690867385384,0.0422705459864142
TG,-0.03834337879332435,-0.006798015311033588,-0.02715014805295357,-0.0166492644121073,-0.013378610444340208
ADA,0.052923785350531355,0.03764906813272444,-0.021769181584663306,0.07302247760902311,-0.02884537652048881
LAMC3,0.02522851467879147,0.014044877550175108,-0.026129961325217686,0.09277117411240002,0.026321645573723032
CCL7,,0.06389886835119538,,,
NGF,,-0.029032196360900087,,,
HMGB1,-0.019293051214722547,0.10217051135549593,-0.026154857739673906,0.053284891516551476,-0.024336321283821117
ITGB3BP,0.041696454070646025,-0.03583285949802063,0.03987055521928663,0.03986221433595683,0.06937434941415456
AANAT,,-0.024532625653549075,,0.01767616915538319,-0.012031462557437948
RELN,-0.04004640438703055,-0.009748732809923744,0.009215201756137594,0.025942816820796282,-0.026489396782485373
IL15,0.013366934545571018,0.034188659982858895,0.008324922554606923,0.02750972684579844,-0.025398606333584824
UTS2,,,,0.11335851591767895,
BSG,0.12041802281768244,0.06793574293647284,-0.004864966441470255,-0.0017820394374516771,0.058801391158812014
ADAMTS3,-0.0045804780184922214,-0.008412568717462054,-0.03506524538722222,0.11089208587981372,0.0326306760756565
CD34,0.00640260706829172,-0.03428796753450069,0.006661147146009098,0.06412262159904335,-0.02535430547409394
CCL23,,,,0.012652531737969182,
PLAT,0.0647195716895773,0.04758734736159516,0.06005761832640433,0.06919520141155402,0.07554980047791253
LTA,,,-0.014084268168824767,,-0.011587552317307227
CKLF,0.02468993871575216,0.001014742683219654,-0.004423305036181328,0.05151043062873098,-0.0024412408929526835
CD24,-0.015246244405524035,0.06526783523115941,0.004241963415561042,-0.010414552668026787,-0.013071907775281237
HSP90AA1,-0.09552772234563701,-0.01545271598507895,0.061791668062029785,-0.08956835090199279,-0.012549319972221704
BMP4,-0.00982484859776125,0.016201827104275614,-0.015533340465480132,0.04605706825114389,-0.015768792896679124
SCGB3A1,,-0.01690916316325621,,,
IGFBP4,-0.011728396088916581,-0.004818812320498798,0.0414657712211411,0.10341362581528345,0.023671966790825685
RSPO4,,,0.10238432303412405,,-0.013477028777257672
LEFTY2,-0.004283869271285752,0.0051524387048355715,0.02135201852418923,0.050754614415056964,-0.006990900182571954
PF4,,-0.017540542464160567,0.04362074873330792,,
ANGPTL2,0.0023956076685925066,0.04659859386757752,0.033389803686577735,0.09006490735540663,-0.006835632344502775
LRIG2,0.041617274095063175,-0.000938123685015937,0.060638004673711395,0.06343851006735467,0.004812340204951373
ICOSLG,-0.020796435551511293,0.05969440832679633,0.036650280327529906,0.0989092855983457,0.028245127286356843
WIF1,,-0.03156135910073177,,-0.048364311816032436,-0.0103999038947841
NPPC,0.11734222538506049,0.010138901563478128,,-0.033503399008670394,-0.020286908067015743
LYZ,-0.05720381353122477,-0.0678312708082188,-0.05916655459671182,0.1139811794442932,-0.00021110452856374547
SPTAN1,0.11176618410560926,0.03313717628232982,-0.023885566367619116,-0.01348120245606457,-0.03177376113021117
LIPC,-0.01521357375479515,0.04135917683852905,0.00937570678890254,0.08225468377497604,0.08217542417313374
COL8A1,-0.05286849370567644,-0.06167818119309527,0.015302319558205936,-0.03338577040850673,-0.003103215075703104
GSTM2,0.13318366576767202,0.02476874463185378,-0.0041377720753263715,-0.04558379120275227,-0.022452058206754385
SPX,-0.07923766184817126,0.0074284008463676235,-0.01969332380338289,-0.03492620618996139,0.0062902616485546224
MFGE8,0.04838160112160381,-0.020853434832484273,0.0261936018584463,-0.006489289513339646,0.010892541701370972
TGFA,-0.04750945587538196,0.05142390652891235,0.048762723025997635,0.040005272878295826,0.00579188439064207
SLIT2,0.035812866374108784,0.0030761868871441887,-0.02108863261132759,0.043653056332115,-0.034681346197868695
PLTP,0.020936862309727258,0.014807930592878025,-0.07939777094030546,0.1015451921850862,0.0022016868573119445
APOD,-0.08772778071571925,0.09683785974150985,0.008279172712165852,-0.0018507036576243645,-0.04215505365440866
B2M,0.04655596449301413,-0.0018271564391925533,-0.08509199865933062,0.11261143311096251,-0.07062585029514477
OMG,-0.04101303187344235,0.06356996090664715,-0.015146375122172397,-0.02404047137546211,-0.03841327151125184
CXCL3,-0.02573632263455028,-0.01067704173218314,0.03960313903859494,-0.016337607373759947,-0.0052111534993171055
CXCL10,0.018204469431143424,0.010928533498959378,0.047690079748794446,0.09564397982443916,-0.0649470628778631
RSPO3,,-0.008164766389117112,,-0.020432745115867033,-0.020355014726886004
CORT,0.02501242747300716,-0.0123448145312335,-0.035028557209120105,-0.03536344325948296,-0.030536809722713762
NCAN,-0.01696093424188168,0.08974402166485951,0.023343615511956555,0.030701745576574655,0.07782930955425255
PRG4,,0.030516324733811967,,-0.017700308579157508,0.1110674386779144
ZG16B,,-0.008518723404532845,0.018639239497279487,-0.019110327537433393,-0.009207362216511491
TGM2,-0.014921469739006168,-0.09240978116857851,-0.06030462772674535,0.08375986121711529,-0.0018710861854955242
VEGFC,-0.04830534941701927,-0.032287637282008605,0.01901711486192974,-0.02333674553387515,-0.002452425977417885
WNT6,,-0.002356095393986664,0.011924772375902547,-0.017405935732485615,0.035208914242933896
NRG4,,-0.015573934469775345,,-0.022046857212146203,-0.017688833622601097
PMCH,,-0.017949797602135636,,,-0.01347702812684547
COL9A1,0.056839617937072096,0.028275092637395183,0.041001698346946246,0.03766244836754868,-0.024676933280141707
GDF11,0.06176782396487738,-0.010549078272774482,0.043299546231827565,0.06352266988632432,0.050944089453317735
SORBS1,-0.008249722969519901,-0.0398560766520798,-0.014678140808515556,-0.03036413332961987,0.013793078187760804
DLL1,-0.006959268161016676,0.09559667192502065,0.046009442457992315,0.04666832686769116,-0.07346157683758689
TLN1,-0.02485683853096557,0.0013761453481304494,0.030045520825656032,0.04877566671470357,0.01835977484381356
COL2A1,-0.04537107383659434,0.0313478422945761,,-0.016337612933628804,
SHH,,,,-0.012843348889615849,0.011347187436554091
PON2,0.09958588176175721,0.12316926580674754,0.04979744834280131,0.08057250603681046,-0.013484750794906072
ICAM5,,0.07252529646548417,0.06379321461104555,-0.031925292230770036,-0.0019197003913857
HPX,-0.051536191059685654,-0.0014816445756197117,,-0.0074824185931063256,0.012198912768789882
SFRP2,,-0.022480777487454955,,0.04593176605159163,-0.015059227987518287
CFC1,,,,,-0.011587553017602873
CD70,,0.020708963627310402,,,-0.02161484355372483
HP,-0.07736151466534537,0.059216049011888865,,0.04504549746556736,0.0006839942863388568
CXCL2,-0.0009216959355030507,0.07863387082401412,0.003565109632305885,0.0746815905498703,0.008202497376868581
NPPB,,-0.021814457027386592,,,0.09608036046431886
CCK,0.0943042622191269,0.03675483228350303,0.022891638989161227,-0.08222880475148121,-0.05822036289240899
SEMA6A,-0.014398660514260904,0.035382565341482805,-0.008293953020229833,0.03175786540169097,-0.017710174811241926
IRAK4,0.013614083718506729,-0.037640514389546305,-0.003158676801574767,0.11089683310046314,0.05722355226110166
GSTP1,0.06255403486558754,0.07976293300546741,0.0347544476613967,0.08418318880658904,-0.07417291648674444
VCAM1,0.0021980751743058287,-0.0061135639697937234,0.05025207931654347,0.08640417912370174,-0.04393462296366219
NXPH3,-0.022645525869046976,-0.04243461320828449,0.04800386979294481,-0.030639503094612577,-0.00025158545681328265
MTMR4,0.07621786360097085,0.0420337005038914,-0.007653745213427964,0.02293768814087154,-0.04889302870208805
LAMC2,,-0.017122067777841626,,,0.02984909097650625
IL10,-0.012186092547505117,0.03999379495118202,0.005024600611837968,0.013889650351502126,-0.008832317921080714
SEMA4D,-0.060266727416865756,-0.00339022770452201,0.062186513752733055,-0.032158821228733245,-0.044574804478691506
TRH,-0.0212714708869508,0.04086729042291282,,0.023582865002701785,0.023104371479706183
SEMA6D,0.06437011154558477,0.009791180194241446,-0.01884311322175048,0.051373015355416864,0.031202227537537295
PDCD1LG2,-0.03318702540126379,-0.04054693507962917,-0.02044648464391208,0.059326394269642285,-0.025645737222454022
SPINT1,0.06367041102410262,-0.02698879916635319,-0.020361069486985076,0.1126486569960876,-0.022190908949468333
CTHRC1,-0.009577351024287577,0.05261814812422514,-0.0071677357320530264,0.05425462498435051,-0.009366684982243016
PODXL,0.015326072865393257,0.03490685408078479,-0.045216514090616826,0.08711587464857025,-0.006100450814368571
JAM3,-0.0025173345114919135,-0.008591128380258493,0.012724544680824885,0.06902402145743135,0.04651813135781175
TGFB2,-0.014338217640008833,-0.03403424188678734,0.06031625986152865,0.13630259510992865,-0.019423739376235195
COL18A1,-0.04738228827765977,0.007797129090791162,-0.047871011203612986,0.07524581791154723,0.02268181063427532
NODAL,0.015712594921574705,0.003553942421780796,-0.025804051809359442,0.05877423104392579,
INHBB,-0.010348988578025025,0.02146566012746612,-0.010558232939645414,0.0876645822227624,0.05653879094448036
LCN1,,-0.01712207163037659,,-0.014337203014223776,
ARF4,0.006447646967645639,0.0059266312533801085,0.006598555068295609,0.035565407680555675,0.025864704139832405
CXCL14,-0.05696303420596541,0.023364361794776207,0.050727080422199755,0.051582624068305945,0.04395781174822218
LIF,0.04687434677368163,-0.015229660350604676,0.009439362656929079,0.016939335082211786,0.01676554860692447
IL17B,,,,0.04295444522814575,
MMP1,,-0.023605603139942494,,,
MATN1,,-0.02248078055100051,,0.08850182769399424,-0.010273965166737674
ADAM28,-0.013608257863915422,0.013980928857612323,0.017988660105168603,0.07439996097834807,0.02910654521704863
TCN2,-0.04940355957055719,0.04213402151371713,0.02700088012986888,0.0948019087617514,0.049529671931782634
THPO,,-0.004870985286288213,,0.04982019945105126,-0.02109200500159041
CUBN,-0.004186045523178356,0.0386415355337978,0.04134783070103196,0.08626471874861653,0.04321423635499513
TIMP3,0.051188571228786485,0.002267382817638709,0.04890852780669297,-0.009902034567038863,0.01378335104237925
PIGF,0.058974339558702044,-0.007670467498615868,0.02646295072537975,0.04737501042451003,-0.03852681579817222
CRH,,-0.020060545443279443,0.03167220312132755,-0.022046848070967177,0.0509417863035795
BDNF,,-0.004885927429564108,0.014605825704489145,-0.07404551176849092,-0.005579427528863454
CCL5,-0.053094489726681834,0.013919095085486131,0.09077854082928828,0.0915130160330146,0.0034173342928597644
GAD1,0.01356526817807111,-0.029973038272369575,0.006704627529724893,-0.06293989472081547,-0.030051000875601898
COL14A1,0.01640455518537254,-0.032387479054582904,0.009223630647751394,0.06724224485743736,0.027981364763161234
HLA-A,0.05409718036366629,-0.041009370597214385,-0.03569165468093465,0.09219724419505257,0.017230147321402392
CD5L,0.016286037942661133,0.01429276417777308,-0.01686778825629771,,
FGF18,,-0.018151165702517416,,,-0.01100895843875662
ADM,0.04958459013430151,-0.07458503623974604,0.040790169831963353,0.09647643673611726,-0.0049442476144664505
CCL15,,-0.023221446808177195,,,
GNAI2,-0.014919903631173287,0.013100282493677163,-0.07955313907501704,0.054817248653545925,0.029280646385441794
HDC,,,,0.016595944567898736,
COL11A1,-0.05586012419652427,0.02588698414713918,0.06936359350927122,-0.02606624190904875,-0.021025895113919123
NUCB2,-0.014904654198836347,0.017612122929245903,0.06594951212085184,0.050748278925609125,-0.013984594785481346
CXCL1,,0.014971128304510365,0.001593896921721375,0.05267984622819001,-0.023247284014160083
VCAN,0.07228385259274994,-0.02161485450271477,0.0329850874969416,0.020711017749054005,-0.027993992041471943
MMP7,,-0.03360588710373168,,-0.010464975819451546,-0.010146532617353855
PTPN6,-0.02215047461970784,0.03565441440630558,-0.04471824573046166,0.06871263944125726,0.021347510587096562
PTGS2,0.022532317612579775,-0.05029280283235527,-0.03100390043585077,-0.04453945191660779,0.040243499779879836
XCL1,-0.00874515941589277,0.009487723584058564,,,0.0002519906500545069
CD58,0.05496163336279479,-0.02387869749446769,0.0286205296352693,0.09967133707261973,0.014101962891340277
TNFSF14,-0.0048627133413023695,-0.022149904200384925,0.04113818148964665,-0.021805315067203738,-0.026873550194374183
CNTN4,,0.0432974334197553,-0.01664044374354802,-0.037158967716204715,0.012033865228691017
INSL3,,-0.0027228448990378727,,,-0.01170001927627365
MFNG,-0.06659860881607454,-0.01388673607429517,0.005699373788533858,0.0710276257421339,-0.013421190501031223
ICAM1,-0.04129780632706192,-0.019386781452906794,0.019689005445975176,0.07320728919932296,-0.018811204728991313
PROS1,-0.04687156140583382,0.01583800284572932,-0.046928126401373615,0.13779931245669355,0.015179954878742113
CLCF1,0.06901555447360522,-0.03971994526046639,-0.04046904316269947,-0.0076595338430918815,0.004320781790196254
PSAP,-0.1240583154535394,-0.04755071515987715,-0.049933938705774054,-0.07825824734272747,-0.07858257766980392
EFEMP1,-0.018143200675648508,-0.06506794347046245,0.018896478672896583,0.08752207914227296,-0.012082212437187056
C1QTNF1,0.09582603558145897,0.03516351489382825,0.010305494860995338,0.04735869988816776,-0.0006645637689195102
ALB,-0.06520842045147622,0.026525349584123687,-0.026682676952855002,0.06829318554448534,-0.012773352318428311
EFNA3,-0.009621850845483232,-0.044303169656010354,0.0161921976108106,-0.03487946955469575,-0.028161868499492558
DRAXIN,0.040714608870185194,-0.005122052488483883,0.039417578282896076,0.046363221186326374,0.04672614779108821
RAET1L,,0.02899177666974161,,,
NPTX2,-0.07218103596973179,0.019578363430679802,0.03621940385612665,-0.07377408386109124,-0.0018215208199756265
FGF11,0.01734191286889479,-0.04459508999333674,-0.00396853896870895,0.13318215308114642,0.05892821016296098
CD59,-0.10150034542056884,-0.027193834927630976,-0.003975745377827779,-0.022046928776315318,-0.028352616764878706
COL9A2,0.02052843575501292,0.07249488332181914,0.015093032879795788,0.0257972869585848,0.019964742307042576
DLL3,-0.10431257954305113,0.10150586096054418,0.03746383781371564,0.0578426591401112,-0.026343702191172824
FGF5,,,,-0.013977896791666123,
LIN7C,0.07569749959112801,0.06924709725842015,-0.029886494284374867,0.041472596066500285,-0.013412968528017431
GDF7,0.02408341710471403,0.002085370786099492,-0.030435594217507158,0.035891785606502094,0.036437719549269214
PSPN,-0.06817197618451828,0.015702013574255252,-0.04137095607895927,0.01602846507446735,-0.03527657872030161
ANGPT1,-0.032259389859824225,0.01163046927388423,0.011656211502221228,0.011353272013393405,-0.0488862630100277
PNOC,0.06613511819808346,-0.03875780193221513,0.019762933098681303,-0.03867404417402111,0.004031794181916145
L1CAM,0.038817065612305794,-0.03629999480684895,-0.043658598586467076,-0.0723989812611191,0.00013670624200129907
APOA1,-0.049296985024918506,-0.012638268476158914,0.03844496735767325,-0.004396640849855011,-0.015235460408015067
PSEN1,-0.013638377114313035,0.06738555622868973,0.011712021189760018,-0.006613736532569649,0.04422074817943746
CALM2,-0.0035668627197663247,0.02220501276642229,-0.014603207994477056,-0.12017930937222691,-0.03307410422199312
CLEC2B,-0.1171259731688108,-0.02621214754718657,-0.04788867956773023,0.10772433634788109,-0.004245290420142142
NTNG1,0.0829279415361031,0.03929245962751313,0.019864681419955715,0.0015525552140048544,0.026541388639032517
LRIG1,0.03791904469199461,0.03204162609245167,0.026595041350845817,0.05379703440470802,0.04592589420791891
CPAMD8,-0.039477335143853036,-0.03082095320422508,,-0.01264488874558739,-0.012978022746126892
GHRL,0.013701734445382053,-0.02419572828438378,-0.0014326830771405215,0.0759057361309301,0.025883339926423218
NPY,0.016567757791859344,0.027797291095397723,0.05790779928104186,-0.050903089168151616,-0.007435071757269248
MMP2,0.02008858526220424,0.06740686593899854,-0.007910886664600424,0.04609015808200548,-0.04720580456598217
PPY,,0.000300017919660016,,,-0.009484823249745835
ALKAL2,-0.04351245069332923,0.09185561121741088,0.0034785493190570343,0.03821993945432537,0.0014227149848303107
CSF1,0.00693346031950195,-0.0517427516866934,0.017484456913746747,0.04681120009171947,0.014134072427112683
SEMA4C,-0.04028902455960137,0.051429279727633545,0.05809183581368068,0.04502233358143206,-0.013233770425775296
ICAM2,0.012007841223007307,0.005009573799771068,0.02314637871201324,0.006679233903002433,0.03580508436728501
SYTL3,-0.03548804291887128,0.024282566713560935,-0.021789957437437783,0.03667330919912513,-0.014721886138572728
IL1A,0.059740619710006305,-0.039045550427227224,-0.013339740915522034,-0.023768933189560814,0.01710692827704031
HLA-G,,0.03412942025608852,,,
PGF,0.08373662298527834,0.0008621747077167875,0.07409655936933235,0.015793943002331064,0.02533312137210877
LGALS8,0.06897663932660121,0.0273866515502928,-0.02211547007538727,0.07565831952480666,0.056126944682948834
DKK3,0.0029163058480646087,0.052915992621008774,0.004616521250137183,-0.08178114942848345,-0.024808575715483602
COL16A1,0.10894742512124526,0.05097751006339368,0.03763889720714677,0.004970546190606833,0.017945742686874922
TPH1,-0.059593330595845366,0.0028380779191634047,,-0.01503158250405527,-0.009274369354832637
TNC,0.04735134716606264,-0.05915167392243196,0.033776587794686334,0.09449542458989366,0.023854912361083065
TNFSF9,0.06278243844693437,0.02694575069251887,0.008086505048748322,-0.03393236594528169,-0.02981588427251519
C4A,,,-0.024074227428937233,,-0.011243782216114565
CNTN2,-0.11314417606788126,0.02186437565465623,-0.032875029229793414,-0.04219664522159489,0.09109164819253836
F7,,-0.016909164008703095,,-0.012644881395955062,
LUM,0.01302419287784645,0.0006372658814931789,0.04347247517399572,0.11128517979987247,0.003637487220435781
IZUMO1,0.015589067762791951,,,,
BTC,,-0.01534064416919287,-0.01986312205606431,,
APOC1,-0.1337484843454287,0.0293574154243176,-0.08664344846839728,0.10602901397256961,-0.016781833644584538
PKM,-0.0138919900785441,-0.049621899572753723,-0.049672434093402516,0.06650577160819278,0.04126539230671108
TNF,,-0.002815998016263301,0.00896211656765576,0.10587691512545482,-0.025651885352310326
GNAS,0.06521452621783738,0.04792472226329561,0.005762492675559712,-0.09474676977009218,0.05468899039484808
BMP8B,-0.02151178126461155,0.054656860843970506,0.03620725137094817,0.00188606755887981,-0.007853138981148035
LIPH,,-0.01733249979933998,,,-0.009065562139558126
CCL28,,0.033140548902775895,,,-0.01395947431684387
PTPN11,-0.01771353981612014,0.012188979331495188,0.04271704670914933,0.021493679285479503,-0.0001221720016677803
ADAM12,0.0024349881869282987,-0.02434127834313621,0.01712191368157932,0.08977910828609025,0.019535671398979753
EPO,,0.03815945985641829,,,-0.009484823663760245
EDN3,0.024238639368841942,0.01847594923664017,0.005246589349593756,0.047637432011335024,-0.01470100888886866
CCL22,,,-0.030435593480497115,,-0.019097897853645927
CCL2,-0.12344952207822313,-0.06596619155682817,0.024253102488198692,0.05025022352954343,0.01097999680002981
DSCAM,0.021972869621151126,-0.02789973035906709,0.05554880918614899,0.0324408559628405,-0.007723983877558005
GPHA2,,-0.019317951736228904,,,
ANG,0.008667439967642113,0.01605729024776638,0.029707302618822307,-0.02234077306647892,-0.009354482316658738
FBLN2,-0.013822088671801057,-0.03974036910449977,-0.04293273718899779,0.060711034794042586,0.0006107502024605905
VTN,,0.01968433215670878,,0.032961483066650636,-0.01558250011413178
VEGFA,0.04390536622195263,-0.06329176307550828,-0.011314693135773058,0.08078875319903926,0.004904282469963293
F10,,,0.0037116632270038567,-0.020560846809539454,-0.010399904147458906
SERPINA1,-0.01795042708491923,-0.02894303486733268,-0.03972457109368929,0.08861809375576829,-0.012215997268877767
VWF,0.014761830667308214,0.01161346592997624,-0.07877759961798252,0.06655137130429783,0.011287531276374493
GDNF,,-0.0024113321699067497,,,
VASP,-0.03802479562381104,0.00886684712734736,0.004262298107790892,-0.003275499073005705,0.026644802300873214
ADAM15,0.07208663381363903,0.022508827031995252,0.01752525821854595,-0.018251905334032488,-0.019785510988578406
WNT2,,0.01472731802101061,,-0.03245747878759679,
CALCB,,,-0.03641588094416108,-0.01397789663976377,
OLFM2,-0.02237600334407733,0.014412358046685413,-0.018042446740717904,-0.0237378963621495,0.06858210945619635
MFAP2,0.08916705349885463,0.028209492295584525,0.022885393106928408,0.057444236941025496,-0.024908961125908645
HLA-C,0.17002544445372145,-0.00457167788459623,0.006870313706676079,0.10522514825999468,-0.06583292802811497
THBS1,0.036841424253231225,-0.05798771412115732,-0.021678049090995407,0.09796657646337781,0.05743621869999035
HSPA4,-0.11281249612435097,0.00100470056869701,0.019667446845679972,-0.03196762229759365,0.07459297350560352
LMAN1,0.016732013195380962,-0.026604126621582482,0.017951518584742466,0.08178678041653664,-0.020145804696505388
LYPD3,,-0.013512203045555391,0.03175988231290386,-0.0029783350866426756,-0.01327951603967292
APOE,-0.022546280394594796,0.05153329717088997,-0.01978430725048721,0.06791609246813045,-0.011670357630583772
SOSTDC1,-0.026650076365390254,0.033858439765675645,,-0.028060186017642555,-0.022940644631731063
ANXA1,-0.07102322313463125,-0.037760023085717125,0.015929523191175188,0.11019871874282171,0.011450948595054251
WNT2B,-0.003308778578037383,-0.03577184914350096,0.003658911196261813,0.0004947423741972332,0.04759562703684678
AMH,,0.06586574893495227,0.01639908904216661,-0.014602155947733342,-0.013671893156018727
GDF10,,-0.020060544042765027,-0.031562652559584424,-0.02252321664078037,-0.01277335196173966
EFNB3,0.06653091070649081,0.04116519190193486,0.04559807669073981,-0.02606942609226084,-0.032017360463096486
LTB,0.042429753969439335,-0.012240965180272026,-0.0019969437544987163,-0.02287489510567117,-0.01650286033869106
ANGPT2,0.031007635564812612,0.006320965320888105,-0.0017262928147103096,0.09494645379076143,0.03797750844387087
ADAM17,0.0074970663700963695,0.047409589259844544,0.03605987120758982,0.06854905862723638,0.013294647691798781
LRPAP1,0.01010928621667038,0.05982476512618043,0.0671117601122182,0.004252481757723415,0.020815389712558363
NID1,0.12721277943982182,0.008985489115789565,0.017338729762127653,0.08843156452816832,0.02542263502486786
MST1,0.05901646845920216,0.04723813097969915,0.00727171176951226,0.06764992072241194,0.04322965498177198
IL13,,,,0.03978371917705164,
DCN,-0.009235282537777868,0.022066288632486223,-0.013978955991252255,0.09320450872120918,0.024949648618865995
IGFL2,,,,,-0.011243783405843505
COL7A1,-0.030996284839291306,-0.028077870883090075,0.03448548607503696,0.09392967314826259,-0.0027273628927102487
CALR,0.03859666760070968,-0.012867375089803108,-0.009344773937477086,0.051558665665334125,0.02063322314580845
PIGA,0.06826286933516357,-0.016717812154707887,-0.012868727760491375,0.004980078148508129,-0.019660279065429824
CD200,0.008352253937768818,0.044215934658076064,0.002846116291481914,-0.04454522597729823,0.020067876780911265
GRP,,0.06460718173714866,0.025835989302607512,,-0.01745733428112098
CDH1,0.018540193527657234,-0.018630434813864366,-0.005222573813607784,0.11613609633710074,0.011220696602011382
LPL,0.03727013350232861,-0.06182646909286983,0.04810940250154369,0.07021727755257438,0.03698556800798989
SEMA5A,0.06826572789541457,0.08944985612445425,0.0084833429674397,0.06901609483460025,0.056039863496073726
SEMA7A,-0.015689560877368957,-0.022964939357294177,0.018882809807150267,-0.022656226071153585,0.022549412762523497
SEMA4G,-0.018442800659673516,-0.00035074675966708757,-0.004251597085991619,0.08748162685290037,0.03013415520808295
SEMA3B,-0.06605445556893344,0.047148334110254216,0.040657120903961515,0.003088627827150433,0.04718036535177609
RPH3A,0.20294454278501378,0.07288318318827201,-0.010814917648798102,-0.029417712580178914,-0.034162284417799914
JAG2,0.03493706969450598,0.0001485703656758567,-0.02318779514456271,0.017188604018673007,0.02733853642246235
CGN,-0.0022930061203879663,0.04277945023315139,-0.001197594458070645,-0.02661551710948104,0.0031008622068440165
GDF15,-0.01361088007600258,-0.014115067115620368,-0.04193542690695662,0.013069117341820376,0.039596008011260904
SEMA4F,0.023199985337942024,0.021613631428994754,-0.04310174681667937,-0.0064155596344471506,0.009620511685510312
NXPH1,0.027304925238979504,0.041287651726770264,-0.0037456410051253026,-0.005909106047133907,0.006555530090868908
ARF1,0.02840390323840335,0.024859709024952464,-0.023085832286396372,-0.062339538257624776,0.04616173086519925
DSC3,,-0.0146194437414038,,,
EBI3,0.03456512047893039,0.04761059568789041,-0.027276406330239873,0.0763868158602865,-0.011265606153822877
TIMP1,0.04912078352237453,-0.053948016642424365,-0.009084244179387335,0.09530901359670099,0.02197644615788603
SEMA3C,0.002609185181627882,-0.0026170102503692144,-0.008708932807463063,-0.03544091912483595,-0.013593465075040589
GAS6,-0.014211060161201819,-0.03612093641454655,-0.0045668737029990894,0.03581674464047608,0.020026543558885515
MEPE,,-0.004295461758664898,,-0.022286124161757934,-0.03347207844214901
SERPINE1,-0.0578076633794845,-0.08382134909447748,0.028562963766488227,-0.051184539855880694,0.05949347446040168
RSPO2,-0.04171006494534931,0.02583709412305493,0.023427276827113114,-0.027381956762538615,-0.022443063551739143
SHBG,0.01913602357643088,-0.018936501085817098,0.06781496987275418,-0.03000838551468238,0.08078325002019805
LGALS3BP,0.016321175081867853,0.05618792170162989,-0.022250449020080863,0.0641291249287834,-0.04833288101606679
LAMB1,0.0077737541377766286,-0.015389337542476294,0.04849003224846439,0.11152825717427306,0.011837134840952184
SPTBN2,0.026382180630020763,-0.07253104687555406,0.017559936852118964,-0.03826186103712814,-0.009108407687315422
COL1A2,-0.04336210241728892,-0.0036459283077993963,0.03226130379035522,0.08803707001043189,0.07383145624842757
DEFB1,,,0.004328836304291728,,0.044334358765534224
SCT,,,,,-0.009207361851341755
WNT11,,0.05946071189659753,,-0.0137949502829344,
