,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916inf
VEGFD,-0.03335761801900696,-0.02110104710866256,-0.021309438417027857,0.016582134439696198,-0.016240088893154432,,-0.007139277917778997,-0.014510833965125626,0.08097082279854446,-0.02182135375607311,,0.017067164132839183,,
TNFSF13,,0.06763334608193781,,-0.010504576688361371,,0.0903148956808902,,,,,0.04101829278024161,0.06591814789177174,-0.03460968758385414,
WNT5A,-0.005508244670834782,-0.04483131981952282,-0.09112754716699623,0.01604599468252524,-0.0371057417734979,0.02489660840956411,-0.037528326722457,0.0006889446802395284,0.014485492489559083,0.012025179721652362,-0.03334632496708306,-0.04911117250953374,-0.058265644356832444,-0.045199995290629756
CXCL8,-0.0654780992860834,-0.01868320135645051,0.013280983717419249,0.03736858585445747,-0.007051896002233625,0.006959241608413651,-0.004663304533504927,-0.01351311954036196,-0.0564186500756122,-0.04919999024707879,-0.10089632116477304,-0.11166157200942257,-0.010408772435770408,0.04816921902721001
GRN,-0.11044137488163376,0.020027995807177474,-0.011905795635671679,-0.007375776732865848,-0.06352563704452927,-0.01176512048466371,-0.0518632167310648,0.022686603772655224,-0.08511858229474036,0.022669726470699286,0.04846404698805612,0.03230205469862009,-0.0021402454382232626,-0.012393255771419597
MIA,-0.040157916666092974,0.005656685414799466,-0.018951124298909352,-0.014251930886936518,-0.03255566202441522,0.020256098330605002,-0.03841475609699576,-0.016503017682152153,,-0.017497808611880897,0.09960396168217903,0.11169977202466794,-0.030616085175665577,
COL4A4,-0.033580264139775856,0.03225037824568913,-0.03187014654406799,0.029700593395671836,-0.049645594976812514,0.05320926692702903,-0.007049936317167375,-0.027723757264556857,,,0.02350865233760931,0.07088101230410843,-0.030837103385722143,
TAC1,0.21164018654881828,0.06188788284643073,0.08078279139165762,0.05613912803334963,0.18928383171036106,0.050565520192782015,0.10988612652360005,0.005247029439811766,0.12248403905676089,,,,-0.008577033386034485,0.15516132168730667
RARRES2,0.04445251344562962,0.02257679489164146,-0.06459183364126574,0.03947055773941312,-0.07387667030601394,-0.03286844676409744,0.058802175787002434,-0.002478686087752959,0.024786100925987684,-0.10982138594816823,0.0121012957663832,-0.03790227923717311,0.01405269849035746,0.11842447531097777
FGF7,-0.07399384856814398,,-0.010464061694754221,0.07175077845830662,0.07888830637556113,-0.0031394524314205504,0.05325009364082189,0.04692763959698384,-0.04735843464516428,-0.05046790413502844,-0.03517222346641568,-0.039069662717143766,0.02399106802043119,-0.03188563427383049
EFNA2,,,,,,,,,,,,-0.03155030514780356,,
HBEGF,-0.06480432648244433,0.011317981643626601,-0.06973874968576661,-0.02931680366105762,-0.0682467999601468,0.008148666302482285,-0.052553719814424686,-0.03726521295903677,-0.029704235051704362,0.020358865307255163,0.007244484521044306,-0.0010081438059069293,-0.03478863588222984,0.009438362162305817
CSF3,-0.03358023755418044,,,-0.018151559481699227,0.029952912660121546,,,,,-0.050439367903032314,-0.04398629497848941,-0.0916682581375854,-0.02582105239298552,
PI3,-0.03978079890097095,0.07316780067085699,,0.010478611282270348,-0.03538158162477108,,,,,,-0.004308675770009966,-0.09393218395383567,0.029905224357856218,
PCSK1N,0.1767770624917766,0.03879091811020073,0.05383676736496411,-0.02275382829761695,0.043991344244907686,0.06803203786946659,-0.04523876268112608,-0.041596490418709144,0.17816167430692723,0.026499244307396377,-0.0033326756093817133,0.04264934694063329,0.02852536179776371,0.12892788478875458
NTS,,,,,-0.022461458055696343,0.053722631458354764,-0.010835984608654816,0.07171300893178306,-0.022291514649841707,,-0.017879584816647667,-0.038438059728670974,0.014670193373456215,
SFRP1,0.05470596747585591,0.038296599323126394,-0.025583340957097658,-0.013287832111720788,0.07906681541071477,0.06077835237142517,0.019583361690004367,-0.0056808185699001815,-0.06541139848459063,-0.01810773677142858,-0.04039636609899054,0.016845231482364723,0.032074422003771086,-0.06063193560699685
CXCL13,,,-0.01607250697419878,,-0.018360621461075123,,,,,0.0968110944507788,-0.04906735243490758,-0.010884285926294288,0.007992467019880071,
MICA,-0.10659097026952993,-0.0261270705571575,-0.05325261409769027,0.00923586558339252,0.040233236391385416,-0.013102281535068276,-0.019740061787302605,0.03627916091990765,-0.028733099202774597,-0.03126278076353362,-0.02409652196178088,0.07322574492883703,0.020778487823619792,0.02507691014468891
TG,-0.026768809132232466,0.035312875160497845,-0.020230786470946,0.145520821720894,0.00296704167725076,0.08161500511035773,0.05059668102086869,-0.014316638566195933,,0.036101828381566746,-0.029025954002851455,-0.02036994464864037,-0.03636560911929289,
ADA,0.008726234144835223,0.02155032312061716,-0.010652623204092842,0.023956819152651056,0.0028017765775157286,0.08910166658960954,-0.011487895982656461,-0.023251372376342005,-0.09575603545450785,0.021794766385877545,-0.03817586225872708,0.03539813008924603,-0.019574436581780007,-0.032030277585305474
LAMC3,0.020162554097136503,0.03302008164787434,-0.03597575447416807,0.013006122535387713,-0.03677359796898981,0.010492173296637907,-0.009875293278647345,0.022212962248302246,-0.05505357831618642,0.05163389774529528,-0.013258391997732584,0.02573078476962633,0.039011767304776165,0.014642229969714019
CCL7,,-0.013422044268285312,,-0.010367562906614386,-0.024342794188960085,,,,,,-0.0327399548590405,,,
NGF,-0.019346529423534847,-0.023044983482192128,,0.09038202352470907,0.03123567992405057,-0.026701287286750426,,,0.024330503842549766,0.06254999602519172,0.008797088051387706,-0.003925050424591621,0.014126898447002888,
TNFSF15,-0.0239340714096851,,,-0.011544788367521387,0.0018394642147860252,0.023475823102002774,,,,-0.006134074064518968,0.04168544743400194,,-0.014135124123612574,
HMGB1,-0.014561705901430624,0.04796672454388939,-0.0062273613657327295,0.04257350794407573,0.05309997625597056,0.037449409099883174,0.09067944296498569,0.04217853141904081,0.025029384805472468,0.07648581413764986,0.06175744102372681,0.03938589067364345,0.004342016843102006,-0.05186894893683004
ITGB3BP,-0.07017989178029971,-0.02344876044700241,-0.016389500287328204,-0.018636447367573028,0.008940895508153949,0.021828184613665032,0.0065985962530844145,0.04486917338184557,0.02275805120615918,-0.020388007129271867,0.057938644870276716,-0.008093830500772257,0.03615392018145863,-0.027829500298631488
AANAT,0.03396129547621828,0.10178408441668937,,-0.010504577809494847,0.050850443799586066,,-0.017707541422613635,0.0012288610885892461,-0.020957315898118934,,-0.028722178478358944,0.026251034873541013,,
RELN,0.05749202016120831,-0.04204055478525951,0.005474617493390476,0.09662219623491332,-0.013577120773239474,-0.009664190590974515,0.0501014043524653,0.009814093903775701,0.06960472579529549,,,,0.0864371072143353,0.12059236260714905
IL15,-0.034021869372943804,-0.02606426955326511,0.076348187609003,-0.03646107702735274,-0.0030008502325698408,0.04442677228761884,-0.003140137931573351,-0.0108924297832126,0.020731042612434667,-0.032134736142886734,0.0693906201647074,-0.0077120047986531295,0.0052780444404563346,
UTS2,,,,,,,,,,,-0.024459037081296205,,,
BSG,-0.043504644128063916,0.06113140308954254,-0.020698838474416902,0.014415934695503153,-0.005934701595799406,0.04472164906002439,-0.0864742646398963,0.045873790319183205,0.11792380186133201,0.031116096835007344,0.0798192997402182,0.032178508943773144,5.5973957190502886e-06,0.03807168701630666
ADAMTS3,0.009165246373595939,-0.020269479848067512,0.012897830927462935,-0.006819722670135487,0.0016340485192512055,-0.0371584889165231,0.026018317243659665,-0.042944454149689934,-0.033652524904005984,0.03512326851410466,0.07681687685913242,0.06903166449306689,0.030127446125915544,
CD34,0.05919620718157515,0.04432938728518303,0.006013591809412397,-0.0019409476555380658,-0.0003027050874488414,0.004723992562535736,-0.02122677864331405,-0.0308766997092848,0.004519704094334145,0.04103201936377704,0.025978328123599383,0.07894115768968882,0.025136728738984898,0.038860675234201246
PLAT,-0.013924119418765552,0.014630542641949795,-0.0036966938498049634,-0.008114304601070365,0.018682008712409624,-0.02497694275588512,-0.1287054322978817,0.04050474699383232,-0.08872773547822313,-0.0302655972277503,0.10947253249646093,0.10605081505635938,0.025411045452680445,0.023423910649583116
NTF3,,,,,,,,-0.004848694992607954,,0.013161746513919874,0.00699954142069815,0.04843541537360381,0.06911640470301415,
LTA,,,-0.014877783960993533,-0.013287831490095114,,,-0.017054207804401304,,,,,,,
CKLF,-0.0809880126009569,-0.003464210543405697,-0.010045595303858361,-0.009327949695416567,-0.04619832080977936,0.028538168113014017,-0.049442813411277764,0.00887017948014031,-0.08668512053138702,0.020039053065968742,0.09408489642475522,0.11242684172603865,0.012336741265352091,-0.07009411778802727
APELA,,,,,,,,,,-0.03747293183968593,,,,
CD24,-0.02680425634360757,-0.0012432866980901323,-0.040608426484715264,-0.003229813609518029,-0.013402932143711768,-0.001831975441557835,0.03469035797916218,0.06321179397973427,0.04902859608520233,0.07028989689701685,0.01007935785785051,0.032940278113245056,0.0596796236491116,0.008355224862363436
HSP90AA1,0.08847092935944144,0.003997772412274236,-0.0238511786450822,-0.011714983466934578,0.15146671108235354,0.0071117490483480735,0.02673050377352257,0.013402288590507764,0.12801166140339218,0.003146824972089634,-0.07039620744479413,-0.1306939104308773,0.024733331465638976,-0.06546294418378822
BMP4,0.04574470372273133,-0.03057920113284191,-0.015771323134433638,-0.01112013665790264,-0.03151652039500586,0.008466567309133533,-0.00548238247867624,-0.008090114498436381,-0.03342737360768915,-0.0007205362319177603,0.0011643167427267912,-0.016734259431386657,-0.03309491240972862,
SCGB3A1,,-0.01342204292609882,,,-0.019339943800116357,0.09569799307921541,,-0.013920457600077896,0.050680351559986514,-0.01240031230494357,0.06978225928689319,0.12782498077523674,-0.009474092851302933,
IGFBP4,-0.03615495631988929,0.02504738050427346,0.045102069844123835,-0.027462026261826686,-0.054164509168136615,-0.013077038796634527,-0.07099248904634799,-0.0039118919480844614,-0.024585081520266276,0.07331384655390462,-0.013021541253648345,-0.03014009523195553,-0.062046052664849576,0.025529967674155416
RSPO4,-0.023633769170077295,,-0.02405163697160592,-0.020339354129012346,-0.022321438953050624,,-0.005581228184510778,-0.01392045556389607,,,,,0.0133879906849232,
LEFTY2,-0.039586716239000196,0.03062062481066438,-0.015060505784186363,0.11933843484750514,-0.03464632370784536,0.03533516000579923,-0.03485982568260563,-0.015263949776724283,-0.022291529327325085,-0.03631864127236579,-0.027792514168218794,0.03252279395594904,-0.04490908889768207,
PF4,,-0.013923214982786019,-0.013533366614856929,-0.00904549438285264,,,,,,,,-0.028918038997345377,,
ANGPTL2,-0.01661348922937481,0.003311961016826842,-0.04835776168501194,0.0057986006575397545,-0.04104700768658744,0.026437665142805145,-0.011745110751982419,0.08042129381082709,-0.07282051806086143,0.08152071141640341,0.09003349235366975,0.09368005546336651,0.05140779874658273,-0.01791032558231916
LRIG2,-0.0478302372495228,0.022355390643063213,0.04756421748543263,-0.004268526387409441,-0.014464578964901784,0.007697764568116556,-0.05131568227005155,-0.02756974157735794,0.04549627068330906,0.12168362784341281,-0.029329705546753994,0.08567970293476228,0.046169218431719936,-0.011779083374603488
ICOSLG,0.013676666678005212,0.010502520233676298,-0.04351086769112445,0.006206961455786644,-0.006256813132089993,0.05492764289236148,-0.007035536909756523,-0.004163886447565663,-0.05413910925168205,-0.006943819772075787,0.04951730709434214,0.058585513934980786,0.06862820794844934,-0.05722253554953539
WIF1,0.28742370695590136,-0.02505256543839896,,,0.06390836197477237,0.06270493887949918,-0.015306262902696158,0.01673177397834195,0.2940174463140217,,,,0.07457479421424917,0.12974782232088447
NPPC,0.11653256603553784,-0.006731805484950734,,-0.014031792464840986,0.1575445967561629,-0.02031407527219415,0.05535669896628015,-0.019346026602689873,0.11275860375087378,,0.022336567443660808,-0.014417359986379661,0.029285551772840673,0.10241094940574537
LYZ,-0.04975800118233458,-0.00485838422258813,-0.04668761243389172,0.021725913376325748,-0.03189222009574588,-0.012616826700867976,-0.00430029002705541,0.004696109688157007,-0.1570324656133589,0.0045898536907578134,0.014381663959148796,0.059817692859655686,-0.07580880559241586,-0.057970843364165116
EREG,,,,,-0.03141156080345907,,,,-0.022931469237786106,-0.02466530973783981,-0.0027354005971653842,-0.04376175766338556,-0.0313212282352338,
SPTAN1,0.1439735035385946,-0.005758289772429183,-0.005337992757646322,0.008716791420814338,0.055308821656985405,-0.0036534776563500017,-0.010293751058320573,-0.03606369530072559,0.19179524666804962,0.01663038923720519,-0.019948511060148166,-0.021180945613474132,0.05155053424562301,0.10086122812012563
PTH2,,,,,,,,,,,,,0.03029200738449898,
LIPC,-0.02220856690022283,0.06227259998425771,0.04348830442112205,-0.016255427090461717,-0.021610826805225414,0.027371472494584617,0.03490558007811413,,-0.0274076630347115,0.05815139717617979,,,,
COL8A1,-0.1363095229083248,-0.01731521481228404,-0.028586427938354444,0.0076692438265680875,-0.049138843386723946,-0.004960729146916823,-0.004539878241576181,-0.025866055796948607,-0.029998583707615316,-0.09232839022137707,0.1282430681740082,0.09245810135545139,-0.04175296568137106,
GSTM2,-0.07258738334355647,0.0023503974271816865,0.0034174446272914436,0.03434008134172267,-0.043758653977448984,-0.01950847263934141,-0.033063514142331586,0.029701958009063528,-0.021780683564139237,0.02673557088025202,0.08968833740090676,0.10389543610585603,0.10910144810312358,
SPX,0.14663503665128783,0.15498353775723234,-0.0023584018124355437,-0.02663634475809616,0.10236276077877217,0.0735530676762082,0.017941218621357027,0.05717376384504211,0.042486651854237154,,0.11278940508899174,-0.013066382520259505,0.0019335089255108294,0.00705536279806888
MFGE8,-0.10431346111057226,0.014459003765756786,-0.022697252677883212,0.00962215409897631,0.005033047357681583,0.04214094917649485,-0.01829060457931338,-0.051907139467000506,0.01695152588279612,-0.07596634403227442,0.006521750963749091,0.029640809743963156,-0.004262624543427695,-0.00018756373076236804
TGFA,-0.15938308690117203,0.03414049327120786,-0.003559071943810886,0.007179696996328372,-0.08603910825039579,0.046691496684395775,-0.07499215690920209,0.005782163141302304,-0.0678768901480495,-0.022775303776616712,0.05866572907304774,-0.016420866603986436,-0.028026111476769554,-0.11133940612948477
SLIT2,0.21904361544195305,-0.0192430460978987,0.053562187277634433,0.03485789335796696,0.08260177096708295,0.03746467743647656,-0.017169507546084657,0.01397032228986386,0.10862585915219261,0.025791935525967133,0.060694853308785185,-0.048269327806738045,0.0016457770384833061,0.045318763371089414
PLTP,-0.05098080390755739,-0.04132767344185138,0.011854974864172153,-0.034348403961435334,-0.051110685899076296,0.008853100343410884,-0.023556188323965697,0.03282282818924793,-0.13275356345281503,0.031162627068429045,0.025901229175183515,0.03283839515666119,-0.053432938298505143,-0.029205031235341496
APOD,0.08455768168626629,0.041016759864464944,-0.0340610530018965,0.015965644227338444,-0.049558569663630786,-0.0026507047831585005,0.007943642898334729,-0.011728971002167982,-0.08586468133623196,0.030096359033997832,0.11632374673189276,0.11089847578713907,0.026095828854321945,-0.03155465984682604
B2M,0.011263334235143148,0.028487835310089932,0.08019371196124653,0.056837454635991436,-0.07145125477729063,-0.030435958564655016,-0.006292018585600785,0.0030221550620681786,-0.19968945054745965,-0.008137722290587415,0.13205806042611345,0.13144925335082677,-0.07729913092356083,-0.03748210604844021
OMG,0.14898180257377147,0.018835173270582355,0.010729045520532384,-0.021024290352731255,0.02228429654595367,-0.04551199745758081,0.08433928629190839,-0.03448595675956045,-0.05258537453333165,-0.026895839874042465,0.03767585846990025,0.05928284946909943,0.01086680336579562,-0.08327262156325108
CXCL3,-0.09245287891412468,-0.00245890327836898,-0.015700109332424855,-0.010852714928779558,-0.04844432366229721,,-0.013669614847006833,-0.014891944993577936,0.002196845363161047,-0.012710838393275945,-0.03632868055239786,-0.08965044841386181,-0.0012769860619462887,
CXCL10,-0.0011989821266480752,0.09530810162042151,-0.02929000501100126,0.050167411529058244,0.13289144018580934,-0.0315335611426821,0.006768138608732082,-0.02262195441202626,-0.06405735199384331,0.031010759181167753,-0.033808203521962336,0.027135831018339156,-0.016804238722446727,
RSPO3,,-0.018232139909603266,,0.18126959322120062,0.2511476160060035,0.06680719726596425,0.026285466608222483,0.04923302485415927,0.20350343296584839,,-0.04625574860237904,0.09067853117906127,0.004410032082937136,0.008214030734305478
CORT,0.15453174244617476,0.030120941865438674,0.04445543299165832,0.0376248245717747,0.1268965411706422,-0.016370679560582888,0.012349108664395996,0.037894049512827876,0.0010249307885402514,,-0.014734011323906912,-0.030261258019465897,0.046670292125948636,-0.03207631186923665
NCAN,-0.013699976117509885,0.04795075810070687,-0.08748092074855703,-0.06798982695089487,0.11443779659119363,0.03985107355186362,-0.036186838731637944,0.022486340877176207,0.11307529607814285,,0.06366799101316331,0.11170129435819297,0.038740084023702125,-0.031874216324752874
PRG4,-0.03616302887609053,-0.020185151644942192,,-0.010367564522245165,0.007747171794640531,,-0.025348447258520528,,,,0.048638557565469774,0.009562665578894205,0.02514614481430555,
ZG16B,,-0.01861232250733713,-0.016285207161451674,-0.01203282657852215,,,0.06628553237545645,,,-0.016120208145946828,,,,
TGM2,0.003943951420286104,-0.01026431783293714,0.06335053553857309,0.0020489083352325742,0.0013804913133629237,0.025043429528003987,-0.04201043327502655,0.011713230014924313,-0.002659107018258082,0.009372702546688453,-0.04472111458583617,-0.018574401869294016,-0.038958894974686575,0.01252434934499216
VEGFC,-0.00313663166266232,0.027046542860916307,0.010603134839597784,-0.018477775994978594,-0.02381848197258759,0.008783085626727298,0.03651191790648961,0.04586820445386467,0.0352102165646139,-0.01487617464373735,0.0100145876697692,0.05630899806084548,0.034258153847339316,
WNT6,0.03746760784879221,-0.021656171705791684,0.006003581900442659,-0.014339676691566786,-0.021320669303304736,0.10137042628913441,-0.021018650323416408,,,-0.046316402101222606,0.03424247649377907,0.041219311451169006,0.04246814359473593,
NRG4,-0.0010995903447718215,-0.012362173985984585,,0.055448065026652955,0.07795728196236762,0.02503532934405018,-0.026033888448274395,0.05053284744964273,-0.02886801417793977,,,,0.005540841704776555,
PMCH,,-0.014248070800699248,,-0.01748319158187956,,,-0.019835080953006238,,,,-0.03327791044306362,-0.012600318461356973,-0.02917632862225357,
COL9A1,-0.03820634280046472,-0.008764325284910423,-0.028907393433746046,0.13685740677559047,-0.04036016144327622,-0.006986126675532224,-0.02026075366353204,-0.02948788836301253,-0.022613575503248416,,0.06008481390542664,0.07676947770198027,-0.052787306782798284,0.05777364972083592
GDF11,0.0269076512316455,0.006236951021146573,0.004188927561828438,0.009381602433343947,0.04448291451496015,0.054747058716477705,-0.038811024001535924,-0.024635209388895008,0.08435229906010504,-0.005820726409334587,-0.0034989459704884754,0.001695727105496341,0.02007604239011191,0.08760609759678023
IL24,,,,,,,,,,-0.03021243936131997,-0.024811208130859564,-0.028456955568004313,,
SORBS1,0.03758129047925784,0.044861234251400095,0.015291591981148923,0.033921647330765844,0.0668177412118113,-0.0007970308954845944,0.04993380133781651,-0.006849325719124258,-0.011292376077630647,0.04816246451440551,0.028502054926254065,0.05363697215021614,-0.042360651320189124,0.038559073543974066
DLL1,0.0757920135219221,0.03260318220922861,0.02070347120345053,0.012821377177728719,0.034569275049849774,-0.016307699358421742,-0.007859241630887158,-0.029525677147054705,-0.020831450301043282,0.03151445403337433,0.045522441022596526,0.0836974036410288,0.003973542444276479,0.06390698173644228
TLN1,-0.07945806115659172,-0.02853503703679128,-0.058900160547748596,0.0023685934810256624,-0.10542229372291306,-0.06154092535193464,-0.01769517546183446,-0.022295898640554573,-0.13192697481225762,-0.002621462683773058,-0.03497887026553849,-0.0032857470798185588,-0.033701213923114356,-0.055975516546573234
COL2A1,0.06692390927956865,0.0637692800140709,,,-0.013819972847073814,-0.02563518424453713,,,,,0.09881026066345533,-0.012342195268365871,-0.02006638091597697,
SHH,,,,-0.01077360174824506,-0.03503456620038437,0.012800780381155383,-0.047475366671638854,0.019735795577068244,,,0.011050288674192258,0.022235125078044322,0.08111302003289861,
PON2,-0.02816322106991172,0.0695289502694632,0.006396826004239181,-0.027264042339951732,-0.061677172939204085,0.038173615572946705,-0.00504262785386002,0.002027287672722151,-0.024048980943140088,0.047089756140406794,0.13212636585796433,0.09024778493981252,-0.06370407657036145,0.013255967081125766
ICAM5,0.22343435473135478,-0.036175199608396096,-0.01938625379805679,0.01765795497942467,0.17845121295012262,0.02858157821657577,0.014427288717404597,-0.026475727770888233,0.14380850982701004,-0.028599786019385082,-0.02407698690970827,-0.032094867278146984,0.02444265073506749,0.032159928571984436
HPX,0.14511578729359903,0.03870426534856329,,-0.0044297922277645035,-0.011743341330345845,0.10133355169822678,-0.004891506940257675,0.027316641739875906,,0.02290448483376289,0.015524906379749523,0.0876255895194606,0.06262847600452429,
SFRP2,0.0040531904736451135,0.001979626237127154,,-0.012269964857534624,,0.02504002733398683,-0.022163714686267304,0.0065367648659976,-0.005198946317303314,0.025639316687997547,0.03690190512200545,0.05531146670202445,-0.05497478566213951,-0.047574959409667855
CFC1,,,,,,-0.039983541092842044,-0.017054208835075177,,-0.0235553038164567,,,,,
CD70,,0.008695763554403109,,0.033580303244778495,,,0.036924475147178545,,,0.03984862608779565,-0.023786502980386315,0.0024226621000721957,-0.05272866405700915,
HP,0.0037602246748528454,0.06278678582749649,,-0.029144322734779373,-0.0440070988096978,,0.010217147015427365,-0.03695439587982247,-0.05315242703771853,,0.05990387028794293,0.05620509408995474,-0.023706340715937517,
CXCL2,0.006043935473581078,0.03315393535051087,0.0008601764265465734,0.036250241954109606,-0.011116287506740933,-0.016610759998765427,-0.06017694013843857,-0.0044425893578161875,-0.010510002367684896,-0.014907517991937526,-0.016401879551427065,-0.008104038923487688,-0.0517613705453617,0.03592580810812392
NPPB,,-0.01731573442187645,,0.006763580306876297,,,-0.014933358828288994,,,,0.09806032860050842,0.10404289423805241,0.0010345169469861083,
CCK,0.26484433856123873,0.05671126569506705,0.008670109147170757,0.036060074941256404,0.1606078401384014,-0.0015460531771761652,0.15393480242882415,-0.06136703067092233,0.1649931057863976,,0.024935279017955895,0.13768451270679305,0.015704368171330474,0.14084728855176964
SEMA6A,-0.12841318584967387,0.020911013878987028,-0.00720203463072912,-0.010083424678677582,0.007713346268864318,-0.000334152236997372,-0.032374305195271826,0.02043354503917137,-0.024001230167876652,0.024795477571850518,0.11793457785943055,0.04890346127317895,0.0035270049784931223,-0.16619058249944557
IRAK4,-0.09338591549690017,0.025822770929450126,0.02664419081075293,-0.0018553282193334772,0.037420193463548176,0.015114823915099631,-0.008666183185161245,0.021936220412146944,0.0032941398769900107,0.029335991619031235,-0.025480104985027136,0.03270168185793635,-0.033995543643085026,-0.006870600368102364
GSTP1,-0.0729401611491093,-0.03107663034254817,-0.021669736506378736,-0.001044095861691378,-0.08807023399789841,-0.007797238906966392,-0.025648772018561777,0.034636929051524504,-0.0820482145149519,0.004806546344694091,0.06587250043688254,0.10368742689239904,0.04881953717772995,0.006267223945092545
VCAM1,-0.04233973674388152,-0.005088466807861351,-0.029317235760463228,-0.010656619859563812,-0.03634392909228457,-0.009361469048977725,0.05637858729243875,0.026914684919539605,-0.0685213003587613,0.021713304811605466,0.004427898513843947,-0.009429772506660557,-0.03409435355422891,-0.0010229171129807254
NXPH3,-0.1107090408244312,-0.004794245110169435,0.07793438695003045,0.03838171436713217,-0.0057302719163529825,0.050218982339157385,0.048505054919313825,-0.0014388634306302822,0.06435382089199498,0.060604168690389634,0.01920736668489825,0.009212623710527636,-0.01525316345751214,0.06747471506376577
MTMR4,-0.06491814595437301,0.03543019458484893,-0.007484461073199406,0.037003539065472546,-0.028107844621519575,0.02040647878851173,-0.01387323152873404,0.000908738148082063,0.08709251190723898,0.032186199239168364,-0.010290454251092786,0.052909887638073326,-0.0200396181645062,-0.004027890321081178
LAMC2,-0.022395829082093796,-0.013591040933187635,,0.01442045216007928,,0.09454588479481504,-0.018799432736805354,,,0.02797162727882062,-0.030503117055865562,-0.013863625249340044,-0.028320177787871516,
IL10,-0.0015413874877245077,-0.028716375601957556,-0.021571489618965926,0.01656510658052056,-0.04283990014803383,,-0.02710674971413141,,-0.04340858201670444,0.03819315922701621,0.019657280826576185,-0.007065595849781998,-0.05240050803900217,
SEMA4D,0.1701074148312008,-0.041539515313783935,-0.034300249753325435,0.0005498510287728763,0.06277566422847705,0.043890120389635204,-0.037139127673594535,-0.05980267557651632,-0.13430781715648804,0.012897326171050057,0.03465623954326244,0.06470803484858557,0.027066030862492197,-0.07948663254981893
TRH,-0.02878141529353067,0.004061363212374047,,-0.0030049891990529486,-0.013599901062439418,0.06891543648612955,-0.03777019159272351,,-0.03668224023917282,,0.0017732056817782998,0.04328009332310685,-0.027352484837734104,
