,UKF243,UKF248,UKF259,UKF269,UKF275,ZH1019inf,ZH916T1
MIA,0.04211263909900119,0.02491571463480016,-0.020135040039688887,5.2776753081549585e-05,0.0049777817617801465,0.16652280730704733,-0.0355091203137821
COL4A4,-0.02978474370724764,0.05740803580267852,-0.022468999826062114,-0.015943901722831503,-0.016435346077628577,-0.029370516434516138,0.006586219749878814
TAC1,-0.022225927710907332,0.06826558508059268,0.08236465076795166,-0.010271480130051053,-0.039979877863534075,,0.0861444781075987
RARRES2,0.06685234594268662,-0.03162354243969091,0.06219593822867616,-0.03022900760959501,0.005049782129969511,0.05767893826752579,0.037494211328467225
FGF7,-0.0026308866710814953,,0.002239861945647963,0.0011374274834447802,0.000531171486870965,0.05121120240295746,0.022037405964356677
HBEGF,0.03723496626096013,0.05396685660373959,0.01789304909353459,0.06552489072752679,0.04272195768621705,0.06660215269017053,0.037917596599124914
CSF3,-0.029784720126577076,,0.0010512165254534828,-0.016868341140755316,,,-0.015900079548698594
PI3,0.03723668220442438,0.08021987485054015,-0.025557874325536505,0.0014607768379316464,,,-0.034545590575736224
PCSK1N,0.011875413519476886,0.008450457073305754,-0.03620728977362114,0.0382570434141586,0.04719959030374519,0.08973334554365144,-0.015246380728223385
NTS,,,,0.017310205241324553,-0.0036216943770815565,,0.012100969230466893
SFRP1,0.0383137826375814,0.10149938374083933,-0.017161113415551116,0.01128883935888014,0.03852359937199658,0.20296009207114485,0.0510462447040813
MICA,0.07171394121208034,0.0365129560876188,-0.007681104516324512,0.0025160076947051495,0.012898705672379942,0.08880852393105376,0.02871038019952766
TG,-0.023743175933132958,-0.02491773497693689,-0.0185195602834022,-0.02035857858056195,-0.015859672916753397,0.19060658803424738,-0.03100818793896955
ADA,-0.03511227837495666,-0.037028228155570136,0.0029815448351293624,-0.0266236419403748,0.027534042076968662,0.08812259685321933,-0.03360339441787898
LAMC3,0.09918750986013773,0.03786100604647087,0.03704333196387992,0.008024873771230638,0.00824077792627636,0.09114657744504828,0.02136780306575429
CCL7,,0.023362119901425962,0.029404147775728293,,,,0.058888421333409206
NGF,-0.0171598239402222,-0.005317772960248867,0.01873066746803671,,,-0.03452187916126229,-0.0035004296185358933
TNFSF15,-0.02122884381853442,,-0.014909988391470792,,,0.17244298599273283,0.0420864388668523
HMGB1,0.07640675136871293,-0.013039036518475162,-0.01838017664805713,0.0385978963938018,-0.02903691252019001,-0.039588011135591114,0.030848668633957608
ITGB3BP,-0.020358685837204144,0.01801924343268226,0.0018708414683762742,0.0016019469043009377,-0.022055056953144195,0.0183283540211101,0.05263334817118881
AANAT,0.08198634669196232,-0.024532627179532102,-0.013566565987254742,-0.015215700198669309,0.024345795350660823,-0.024195462082828557,-0.017628817970357306
RELN,0.10910572719088116,-0.011533284315890754,-0.010997887117762417,0.06002641752032992,0.020633131471129985,,
IL15,-0.01031093965750415,0.03980113035600337,-0.01448752374329842,0.05529525377034093,0.03548368009053042,0.1582605890005789,-0.05933117178061927
UTS2,,,,-0.050191182501927153,,,
BSG,-0.07768500174969167,-0.049779217766404635,-0.005778943406438799,0.04824445003665905,-0.016204434091424462,0.029047533105248706,0.010536619184640224
ADAMTS3,-0.03403438231375545,0.06428003033621334,-0.03196914522639865,0.00869429205155601,0.05626520350022631,-0.003938580813805571,0.02977953328619669
CD34,0.1001619541383478,0.025740482195349575,-0.023791745294254017,-0.010121106490302775,-0.020056823057209128,0.029435249361151807,0.03578899165979584
CCL23,,,,-0.017313051492654316,,,
PLAT,0.01895929946058635,0.03622670326492438,0.018953910709650273,0.009397879603697114,0.05174653308060623,0.09468205040172643,0.02101997592187224
LTA,,,-0.017161112612727257,,-0.013736463171779251,,-0.023725732261471143
CKLF,0.010749125009946963,-0.020058367949138508,0.024254898165186514,0.03478969738918999,0.04386354348872212,0.07265212699599595,9.274541693646586e-06
CD24,-0.012657229478494328,0.0356869142249343,-0.01312103440920097,-0.011206815435063635,0.00414696725027488,0.04521930685691478,-0.023187560949190108
HSP90AA1,-0.003792663630690347,0.03960651182892978,0.015819702653831653,-0.013099876163441628,0.08444271485551638,-0.09014562955314452,0.07944209116385223
BMP4,0.07697409172757853,0.06253661226354394,0.005766471240990554,0.07531277664737145,0.04689460078313773,0.06812651348368505,-0.03126909884196832
SCGB3A1,,-0.01690916421504318,,,,,0.01662752876618964
IGFBP4,-0.01273681523475128,0.002258029162586819,-0.023458263985289312,0.02553378752847985,0.010186702250300132,0.024098216673391484,0.05412197630826734
RSPO4,0.09083419047345669,,-0.004559085726870844,,-0.015976342923371568,,-0.03129175731583417
LEFTY2,0.03280823909696664,0.10375842909653223,-0.029899977360078298,-0.005016396349301282,-0.007296210219424323,-0.030919749980485762,0.06348551488762028
PF4,,-0.017540543555220712,-0.011682173111364075,,,,-0.023725726771160714
ANGPTL2,-0.0017728581496232697,0.010793876408747722,0.01317124452189757,-0.007424060624153411,-0.00087616061326764,0.06587052776254149,0.009788676107500786
LRIG2,0.035680608802994306,-0.016104320125320686,9.716995895862982e-05,0.002151238999389169,0.030730033520979083,0.0444247545920178,0.05206548222442197
ICOSLG,0.02711431440068495,0.05805863309126762,0.051694486189225924,0.030303764706734675,0.014567247350176601,0.04658926452799261,-0.03277674966072024
WIF1,-0.04878305111033419,-0.020642738118526918,,-0.025254623964617844,-0.01232856542337868,,
NPPC,-0.04278138269459245,-0.031286036569309686,0.01400126763134299,-0.020255739751565714,-0.024049113902649626,-0.028971547002345176,
LYZ,0.013280834114823522,0.04296877795303943,0.03128693271479546,-0.017276415967986927,-0.011122382797178079,0.0019175061926109053,-0.007460937392466475
EREG,,,,,,,-0.01184747068888997
SPTAN1,0.05639330793631516,-0.006914946735342545,0.008937027753317358,-0.014117550584889078,0.01390472605348042,0.14929951625345267,0.1011609014066209
LIPC,0.02624825663487041,0.041063691398971695,0.049839758380943906,-0.009322047482723207,0.020479272802639868,0.12674042754611298,-0.02999829877230962
COL8A1,-0.010032076453318611,-0.01103061830287526,0.010573810691162117,-0.0033615362971078995,-0.018003459027355985,0.1171211835455293,-0.025125498130818866
GSTM2,0.025733665998150905,0.032933687368698644,-0.02700539189522816,0.02448510242919977,-0.037984441072248104,0.025313897847587065,-0.03333488591548647
SPX,0.005823943169148797,0.006230264649889402,-0.03440059518559138,-0.011412303464305234,-0.023349495845309893,0.03836456461658098,0.009140986390299921
MFGE8,0.02538464358960851,0.034629447587204217,-0.026680269403409028,0.05674064451868066,0.053126423405025075,-0.0030257974072004537,0.045059665512537636
TGFA,-0.0603253876650521,0.01252862217296562,-0.042516493462877905,-0.009490802192416256,-0.015006583569408495,-0.0007651691512856923,-0.008456161579419936
SLIT2,0.010972024190188109,-0.034529053972924696,0.006528690975514138,0.010052754570730394,-0.02112145149208072,0.05415416556667372,-0.0035466082948468086
PLTP,0.04441940365691035,-0.027155679938188963,0.021244255394301675,0.02911678882046417,0.03274736941253293,0.05423147784483922,0.00590512317839002
APOD,-0.023853914997414852,0.023166899547852365,0.033681818662472385,-0.03895040164630005,0.0563922137090271,-0.06915905711105162,0.014483469130606406
B2M,0.10347444667188709,0.06148487590136135,0.04680139329767729,0.03000966640794085,0.03151518013690367,0.0030510751571886717,-0.043506889772761105
OMG,0.0418105306604766,-0.0037537615667556463,-0.013423229312778536,-0.028326546312962973,0.0019619575212581454,-0.025856793148748287,0.07153919508629503
CXCL3,0.018646173204966466,-0.0007212700392990816,0.011082852210074996,-0.019977487011089017,0.04098246436152972,,-0.03923899140310436
CXCL10,0.052240480045822914,0.04257289981437619,0.002428168840480515,-0.013876042538864439,0.05135969172993971,0.015280109612070047,0.012134559411035337
RSPO3,,0.03604412266533541,-0.013566564984839114,0.03979621148267187,0.03243673341193934,,-0.016908410184524245
CORT,-0.023502638172496912,0.08894134935145984,0.02867752116893608,0.016103954099766084,0.00019960283409159116,,
NCAN,0.0732699870962837,0.05734884856536575,-0.05899250160733948,0.0385839788913311,0.01504699233615661,0.050413731332537425,-0.03120303774220925
PRG4,-0.03207558291586868,-0.025429366136670604,0.030499216493334938,-0.021643786427400665,-0.02041713201938315,,-0.038302105944499315
ZG16B,,-0.008723817069983127,0.003051413465158816,-0.02336794558852653,-0.010914866965255102,-0.026897253404967396,-0.021082967819006523
TGM2,0.07057480832442725,-0.020767968673517614,-0.009822773701703353,0.0022931188494853118,0.01819163677522821,0.01660695968349573,-0.007104703775320929
VEGFC,0.029117643171377407,0.000924439312859104,-0.011825347502823925,-0.028535973482436965,0.009167442337339168,0.0910771076940193,0.12542003861476647
WNT6,-0.029188987981944168,0.06290637376636508,-0.018519561052344164,-0.021283829820152877,-0.024290647123735278,0.002045313836349249,-0.02546201668207629
NRG4,-0.021752669282410386,0.006492808843902659,-0.01629577346618105,-0.02695870903951229,-0.02096922671457296,,0.03260237773310429
PMCH,,-0.017949798718652345,-0.022579381729077957,,-0.015976342152340464,,-0.03646095978287921
COL9A1,0.16227473359788347,0.02586157751489957,-0.017019746026559958,0.04371422736886315,0.009752844806387983,0.05997935223629234,0.01113814320115305
GDF11,0.035741172888184514,0.062320208285469,0.0075097159126282596,0.03214280789454905,0.006308849092265266,0.01585377424786458,-0.025123473955512482
RAET1E,,,,,,,0.0042916709971432205
SORBS1,0.07828051646477822,0.018163199484320196,0.012016118817533939,-0.00027599153865122866,-0.02052639212965953,0.04003276359746663,-0.06564225453498156
DLL1,0.006999422114316423,0.0290583698621569,-0.03585797536491466,0.02511918700915236,-0.028103210012657687,0.057153487973858955,0.02381760728416324
TLN1,0.09003651734013199,0.011206934086139743,-0.0521824681071458,-0.03971761579684733,0.022872937495170876,0.0461505048236565,-0.06158366169603601
COL2A1,0.031679153804393866,0.034997300573551264,,0.09531444142280403,,,-0.024607451703325477
SHH,,,0.11028638885399218,0.032674570941861776,0.06274439885995582,,0.025122042673890076
PON2,0.08281881921335893,0.0485207235677657,0.036718882190438104,0.05325276154336448,0.028096257552750813,0.07967795609901998,-0.049180753934838235
ICAM5,0.035365999221301986,-0.04557371735869769,0.15375751618907035,0.013815469717548339,-0.0012832683422151876,,-0.011950983358439535
HPX,-0.035456033033187284,0.03321276842306981,0.026779595884919564,0.025414167809603476,0.08255201210696772,0.003792872253655481,-0.03902021913466618
SFRP2,-0.009728153832392634,-0.022480778885808534,0.02098202990222492,0.008914276626385899,-0.017851960878485475,-0.054011991031286184,0.05076015161461764
CFC1,,,,,-0.013736464001944679,,
CD70,,-0.04107182655914982,-0.02693462142689063,,0.028210080611727653,,-0.0257968377448908
HP,0.04201247480112311,0.049915953449702496,-0.014964395036753845,-0.006041570296275533,0.05828754895544769,0.04103454722825805,0.008573035085750812
CXCL2,0.056625151227676696,-0.025235454868525495,-0.04165691786644984,-0.03971036323604885,0.05550322047719099,,0.018259196480948547
NPPB,,0.10310026872151508,-0.037035797237310805,,-0.012028206524070644,,-0.01715170096112703
CCK,-0.025729520459701085,-0.007535402474146557,0.07292942922339396,0.008397978164906382,-0.10508205818823671,-0.033476956386384836,-0.022250386340998508
SEMA6A,0.0030658397855385065,0.015318451438613389,0.003056641591309953,0.002222401340718844,0.00534476781127679,0.04547993772880484,-0.02011509143768358
IRAK4,-0.056422657594869745,0.04399581950579836,-0.02085578518368474,0.03183439195776152,-0.010148487665862163,0.11560511394768497,0.030868634841197815
GSTP1,0.06527812362697269,-0.0033528818806316286,-0.005864987990362683,2.8610001005874656e-05,0.01673452684004165,-0.014593730783410992,0.04598735094533039
VCAM1,0.019343091453559662,0.047993906266884094,-0.002396564928342457,0.032198923655345685,-0.0033997726337760856,0.10813317653471297,0.016862558836592764
NXPH3,-0.0259245285646093,0.048968264528203,0.0479127891381358,0.0347092738844819,0.015684035157614403,0.07535827563011742,0.02765142295443239
MTMR4,0.05997846971540872,0.008209281223606636,0.0063925108998667424,0.035405837111071,0.03974822320328446,0.02649907678172418,0.011122460737216018
LAMC2,-0.01986446641827813,-0.017122068842871728,-0.011873311492663857,,0.1098914172130102,,-0.03267925011129183
IL10,-0.03151566868463918,0.09190244426396228,-0.008115815493113713,-0.026214932369443295,0.0266236532005834,0.0637913461854426,-0.014058048980502013
SEMA4D,0.012061596754163973,0.04778819081831906,-0.004455352406358396,-0.022450486326847076,-0.03300569634073064,-0.05158727801040153,-0.002998120114767176
TRH,0.05154674270149306,0.038006917089672076,-0.032983029026489925,0.010141424790026587,0.11472618030910416,,-0.019211055294811562
SEMA6D,0.021229370085147727,0.05748308788463485,0.018031447909208832,0.054461998188251134,-0.00910401521104111,-0.0032735647818111853,-0.019016708645873726
CEL,,,,,,0.038262071957356654,-0.02658062169209357
PDCD1LG2,0.04412773181490106,-0.01034535034693299,-0.0005483666613681857,-0.029021335385165718,0.06140562173844784,0.007992288322404796,0.07160438213753717
SPINT1,-0.03075625266414667,0.023919726248492222,0.01544030796410408,0.022224564041981837,0.017431852501734443,0.045774558794482334,0.026854325799079693
CTHRC1,-0.02670527754002897,-0.011353041036743401,0.036383025207018235,-0.023227994206916295,-0.019471998241670865,0.04343764422854327,0.07110980176413516
PODXL,0.1047525731268486,0.0424924606096232,-0.03217856869438589,0.039749044393306024,0.03381337297684077,0.07489729433937871,0.025522830854142923
JAM3,0.09882181378693171,0.004770415612152346,0.0004265262811119352,0.008904398041939742,0.04019954540912748,-0.014436836123833806,0.06871295578689167
TGFB2,0.014322275715615687,0.05581614261850176,0.027173499698980606,0.020971150666965834,0.0021726313561260383,0.019112915893775617,-0.0012599011875314443
COL18A1,0.022772180889508893,0.021344883943653154,-0.047232664826653996,0.06787794623981065,0.06499546676401881,0.06630990850641118,0.020040560974188628
NODAL,,0.025363422782665165,-0.01651136215648251,-0.05264755028368925,,0.10933858308399337,-0.026292076214470748
INHBB,0.06418671100832765,0.0485676762476055,0.001232686624082838,-0.0027309945564730196,0.006801793550746518,-0.07293788209143356,0.014041512263905829
LCN1,,-0.017122072695406935,,-0.017531409614606537,,,-0.019427264750131783
ARF4,0.0007273003772111868,0.01545289739794832,-0.02366505736045539,0.008536456192069853,0.00136128289552613,-0.017861531559276753,-0.036022845218291494
CXCL14,0.02225571713344863,-0.011088150513178135,0.0020184780393503678,-0.0035989841733623487,0.002109725942731321,0.045477718050826,-0.00985735954635799
LIF,-0.0015349824032686052,0.011140835527289715,-0.020210438605997316,-0.013522357409975351,-0.02219957967453494,-0.027084919610748805,0.026773788535518723
IL17B,0.048686118910948685,,,-0.014881335061837789,,,-0.03281536847135685
MMP1,,0.005240823781302601,,,,,-0.020749952779465477
MATN1,-0.018707418445594978,0.008933834591258778,,0.0869773913428767,-0.012179271366071463,,-0.023364748397380126
ADAM28,-0.005287512308228262,0.06208626371494358,0.020038811836810146,0.05904175157939235,0.059814551227810674,0.06988775770426059,-0.025256608099545243
TCN2,0.028428083960272087,-0.029944700765359163,-0.04976586557422224,0.013661678904883422,-0.02214140369274264,0.07385114597294652,-0.01530938099877825
THPO,,-0.029293389704130077,-0.017562619704255558,0.045990248848960046,-0.025003516013523314,0.050255644382776646,-0.02529314282525644
CUBN,-0.03193427950289705,0.03388428639167976,-0.02497384306445443,0.04075831088015864,-0.04483581513963971,0.03760003332415994,-0.032222988277998514
TIMP3,0.007253770483012362,0.011092243573719955,0.01932480221026735,0.017835622648168622,-0.021684217453806026,0.00034651992970182274,0.01806364416522342
PIGF,0.07393968453557918,0.006716460304538924,-0.00776084177595781,-0.012539068570857063,0.06837548526037243,0.0415199874314514,0.008610111057107767
CRH,,0.013728449934490319,-0.0156941203321755,-0.011605093070230162,-0.01917301609574016,,-0.028808147180770134
BDNF,-0.03388792019416935,-0.007715836916697691,0.020471742069485092,-0.008888692252893328,0.03376577059884226,,0.029222840662097564
CCL5,-0.010034691281410286,0.06376737197109955,0.01223294111655291,-0.039796448539544005,0.057152915635081424,0.07032568320536536,-0.02140750135320166
GAD1,-0.056356382355071455,-0.012391498663221059,0.026507285573260528,-0.009373351989977187,-0.057261004246818584,0.08098643205995767,-0.04710075153692767
COL14A1,0.06903558446763576,-0.040572249120329314,0.05418428561508882,-0.004786494861649254,0.016063260829241973,0.06743978393293408,0.007016532656018328
HLA-A,0.02896567495825155,0.0005448696595624792,-0.049388250346616744,0.016094942000115145,0.05757460560933799,-0.012742877015571145,0.004174825362309536
CD5L,,-0.020060544370236844,,,,-0.031668939410031405,
FGF18,,0.019541454674801294,-0.012468861239671869,,-0.013050569094541178,,-0.019211056836099454
ADM,-0.07662725035926007,-0.01058921104449521,-0.055609943271927344,0.016497520233856238,-0.01421235828207964,-0.00010135963430202505,0.07756860398980311
CCL15,,-0.011577377511589847,,,,,-0.016661748102532327
GNAI2,0.028810658165939133,0.013570181012380273,-0.012996150262637106,0.017685463050333427,0.027896523951917298,0.10818247556974646,0.031798495999649366
HDC,,,,0.02939419872769727,,,-0.030454413047726437
COL11A1,,0.027238492225068973,-0.017906243895842534,0.04269571570138449,-0.024925146051306985,0.011696848092720667,0.08276059959025273
NUCB2,0.037795065896584504,-0.012302802588244517,-0.008398500988325515,0.0011385915001105088,-0.0030063789894408965,0.02959724437292473,-0.029370530347041506
CXCL1,0.04503207802437559,-0.0503584145403823,-0.0034026662934272104,-0.014515477835037836,-0.01744425964001208,,-0.04191461955097422
VCAN,0.03632294677373906,-0.009459812542030254,0.006774475344344332,0.03888200092904197,0.06920636857549274,-0.06254303810249488,0.07040685815533691
MMP7,-0.06514650765499454,0.005502849898003787,0.03526068361993984,-0.012796483213339689,-0.012028206458353008,,0.029310390897422843
PTPN6,-0.010601058647011927,0.0627536129325621,0.016312476147464443,0.03299460589702494,0.032764598986796054,0.0822218906328751,-0.0244466041071139
PTGS2,-0.0199269403086518,-0.004444544847025067,-0.008182273270710874,0.004575940413135383,0.010011728610909475,-0.04892848569617919,-0.009966835141642191
XCL1,,-0.021982768598013513,0.0073964967110364405,,0.06436145414044694,,
CD58,-0.0230922118555522,0.03595545277193252,0.046429384575328116,0.028599039751710364,0.0016304005827250086,0.05811968299719142,-0.05538426821366603
TNFSF14,-0.026838797043672192,-0.022149905578157464,0.006218871497039247,0.017551530973862785,0.02038569301494651,0.05817644476109914,0.0024518861444954563
CNTN4,0.04423769277851856,0.036200648418436544,0.0839244503807252,-0.045437668926249425,-0.03332122950783704,0.09140504921081895,0.05044918501961913
NTF4,,,-0.017161113482453107,,,,
INSL3,,-0.01969250354546867,0.12557409087164606,,-0.01386978712127088,,-0.022813712465165725
BTLA,,,0.00975342135299925,,,0.10455868669186714,-0.02205971925315514
MFNG,0.12810868887595306,0.06322657342937334,-0.03245249747680747,-0.039699060838420244,0.01032191927803812,0.0768072911619553,0.05270388749574327
ICAM1,-0.05507773555840673,0.045741852531249766,0.011255751822181782,0.003890865033330922,0.08315208203229135,0.021465987556433544,0.04028337244623622
PROS1,-0.024564680523436647,0.05113837173361938,-0.013384659811569168,0.031508657052157864,-0.014281822246145942,-0.0073003897050464665,0.059432578148710086
CLCF1,-0.0021541868116010648,0.01144877651518282,-0.008131146964066208,0.07428684175319858,-0.014486486759524537,0.0012857889797287987,0.01953953112179887
PSAP,0.04658529072337689,0.06901575002768573,-0.014291437807900412,-0.01610236592922763,0.00032382455923451726,0.03608219017101986,-0.06416400018604455
EFEMP1,0.0007882372183093631,0.09259185614251733,0.019062725001386394,-0.002641962246969962,0.03146705258103539,0.06849910494289133,-0.03194859141555505
C1QTNF1,-0.07539530172639351,0.06916958142810256,-0.03600494176803723,0.014115226153771376,0.0623716921114978,-0.023142558229200274,0.0633553087180541
ALB,-0.004813632729996233,0.061939995627880835,-0.02213667863764639,-0.021464490596851748,0.10941613061578856,0.1225126494374362,-0.025796845795769817
EFNA3,-0.029897533339968058,0.03520054164808135,-0.030585586173857333,0.016691187160690207,-0.05780649594605107,0.03446282496763084,-0.018574141379402342
DRAXIN,0.06744227539158433,0.03132782949388392,-0.005548869849179465,0.07930822503662628,0.02931867057024189,0.033670741218433636,1.6817777922642595e-05
RAET1L,,-0.015340651513288917,,,,,
NPTX2,0.06614651214709778,0.03997189190933795,0.031740787393191576,0.02290620960243646,-0.06547767224828607,0.04419293316567523,0.03904016182468735
FGF11,-0.006256391520771824,0.018384542526853054,-0.036912760457819625,0.020914450459519122,0.005941055481138387,0.12013283451121982,-0.003350002769534056
CD59,0.06498679959936424,-0.023008735969538764,0.00745975786864504,0.02163492635777079,-0.003263343879965586,0.024783774629250556,0.014652242125605508
COL9A2,0.023349225587497777,0.010793675752885208,0.0006796730892486261,-0.042457130879175575,0.027303422792741186,0.00296793449732254,-0.014143712257282677
DLL3,0.11490128795085612,0.04330525775764997,-0.02908873757835646,0.026860694328834967,-0.03553820255087738,-0.01572431372869979,0.00944301614051454
FGF5,,,,0.04923575720446562,,,0.044024364947196276
LIN7C,-0.07765410784259397,0.02588074179161966,0.004304270443526063,0.022206742380444545,-0.004167552788033876,0.03230864970532961,-0.007415877223508666
GDF7,-0.018707431176611954,-0.036177056735947795,-0.009444908583376845,-0.03057488974718003,-0.03951203168295415,0.031018768527028902,-0.03254266959317387
PSPN,0.02854688783619959,0.00820992010509552,-0.011820040607586043,-0.024419941515738352,0.017180614377023354,0.09828096936334241,0.01541169247467965
ANGPT1,0.10051219619109673,0.06847072802011281,-0.0010286173217426903,-0.011685111770415731,-0.04697852071890638,-0.008658576768107763,0.0447754989328372
PNOC,0.05192841416372312,0.036779225164002116,0.048831622664850326,-0.013855073314827883,-0.01809950061018009,,-0.023545869150083016
L1CAM,0.034247056493418825,-0.05425738207559803,0.011901098233578064,0.004553105963035953,-0.057379272246956936,-0.05909757500351495,0.016295923790109378
APOA1,-0.00787949031508878,0.032172649534626924,-0.019418187434834984,-0.024726936363169045,-0.0180608755903709,-0.037350012279563694,-0.04627453967771025
PSEN1,0.04288634544644468,0.016510132139608395,0.035759030230738585,0.018906188944914304,0.006772446972524546,-0.04289957406459205,-0.02271742062559517
CALM2,0.03826222640446266,0.06759659061758891,-0.0023619481755451253,-0.042090695173710814,-0.028696746619232286,-0.0027080334199770834,-0.03601669275282764
CLEC2B,3.718918277682482e-05,0.039166869471170894,-0.0006349432044692519,-0.009316374778832842,-0.0031056151397844275,0.02310499134629778,-0.06062569908959857
NTNG1,-0.03779494477197674,-0.04077326977767354,0.015466172643140439,0.036081657484762046,0.0955729929587574,-0.030919781406935267,-0.0227241273595516
LRIG1,0.020803217455196577,0.011990367682837285,0.004091114669358953,0.02029181170516349,3.678640424320764e-05,0.10018875616953242,-0.03883564729835598
CPAMD8,,0.04968330119533522,0.004903243477962169,-0.015462062154667956,0.05701373082163032,0.034792404428434884,-0.023904387717031583
GHRL,,0.013181428631555739,-0.030993091304217193,-0.032882255857644954,0.013591173831414729,0.025668076456209887,-0.032815364350527954
NPY,0.014309831993509981,-0.03064161696462249,0.006492710169834762,0.05490136398893682,0.007099154659315151,0.06185298399638165,-0.02880813912713871
MMP2,0.1382445658290396,-0.022513556938568515,0.05011583346286822,-0.01229465478634833,0.021255091864517683,0.04560794751574677,-0.004507952815325118
LHB,,,-0.01284477313217408,,,,
PPY,,0.013700825094579233,-0.022359003804117972,,-0.011243783129796146,,0.0047912146713066745
ALKAL2,-0.024452153078337882,-0.02876898219160516,-0.012658158612970372,-0.017531406773269677,-0.0065586930683156925,-0.0347140472167946,0.022303342291079564
CSF1,-0.012368908210792036,0.03261945604273951,-0.002478831360367455,0.06378630975303023,0.05482938784586572,0.022064991668171968,0.0254760057509681
SEMA4C,-0.02209074616646615,0.021556260429497324,0.03518630979438191,0.069870023235365,0.03256610029272343,0.05800758172974228,0.03922584359159401
BMP8A,,,,,,,0.0428969037961125
ICAM2,0.0344770679288146,0.005856183073549724,0.007876625506475176,0.038130197549658476,0.02131388959586112,0.06556436961713367,0.005553897430244047
SYTL3,-0.02048366750884691,-0.00040680596006830333,-0.011541845874644602,0.03472769313360374,0.06542819223885812,0.010293241784545572,0.050128097638148954
IL1A,0.10269205006225811,-0.029635256950139046,-0.006886742785742808,-0.03247807969394237,0.11445538416369962,0.05715435799378344,0.03188275812311172
HLA-G,-0.029587252826552453,-0.023605599607926867,-0.013566566042944504,,,,
PGF,0.008533727214827215,0.06354516887384383,0.01596404664331849,0.02652184273414642,0.01098463775851877,0.024671227671015206,0.008524758945746544
LGALS8,0.01947784878065141,-0.022586504674975458,0.06108510686894394,0.025261114352060493,0.023128920005956736,0.08367617291143904,0.009678967618074612
DKK3,0.023144961107696673,0.029567384000311673,0.008252994996603197,0.01264340387392203,-0.03524816175511221,0.027624170526112282,-0.009772522691302236
COL16A1,0.06291131961386125,0.06670921899956672,-0.04229413282258721,0.025076909089865262,-0.04724073262375621,0.0867646623179844,-0.004524828533574628
TPH1,0.021071339003614905,-0.01733250514458667,0.023309358202683365,-0.018380490934871044,-0.004920376889292962,,-0.030756155433843097
TNC,-0.014729347407389522,0.08593851026846783,0.028171508197727787,0.0412204737112414,0.014536624155152318,0.10321382299057269,-0.021715441939445267
TNFSF9,-0.017195409004301283,-0.030820951921635475,-0.02224808587809111,-0.021834016942196676,-0.003479879331390258,-0.05246295311213815,-0.032405623161552335
C4A,,,-0.015228223901026563,,-0.013328940926763039,,-0.012114937601049494
CNTN2,-0.01381294502690898,0.005442587174446449,-0.025766651707435067,-0.02730702746274405,-0.010145568449528096,-0.03333439984263915,-0.026665833128452953
F7,,-0.016909165060490117,,-0.015462053167600203,,,
