,UKF243,UKF259,UKF260,UKF275,UKF296,ZH1019T1
BMP1,-0.048126341749579006,0.022881458092327712,0.014030938291179452,0.03681656933775662,-0.006558645771902245,0.02595712672392412
NDP,-0.0284055282518757,0.020612853240285126,0.017292085559309205,-0.020616680485354914,-0.025055748910990962,0.014669966043811086
TNFSF18,-0.01987259158637594,,,-0.010647509216605143,,0.007274144619870837
RTN4,0.009238881784692985,-0.001085135338068627,0.0504720999643171,-0.03218312416210144,-0.044235998336483895,0.023518294901922344
HEBP1,0.022299150526120727,0.006542034530775743,0.013463149304996662,0.04351252168915154,-0.008231165984712576,-0.010159281230989085
WNT7B,-0.04638284966966525,0.04051858773722935,0.06060687924896754,-0.030520094017639478,-0.027075002331847623,
PTMA,0.055825518962491306,0.06194965836433072,0.016498681986053094,-0.03811193278467299,0.016407379807270056,0.003005756690308082
CEACAM1,,0.07261143461657772,-0.016207971882722962,0.016144933590488006,,0.09766226999102073
PDAP1,0.002640090679032516,0.028677336766985254,-0.0043605663376492495,-0.013021602365338378,-0.03143563956904789,-0.0835769219574099
QDPR,-0.029649818353670438,-0.009307792521544074,-0.018615130093842913,0.010054352350885941,0.00873354172092799,0.0029048387635131775
POMC,-0.03752276938603874,0.04396641228594244,-0.032614272161748795,-0.012354527709753302,-0.0005329496769185845,-0.06532792247015722
CCL18,0.016779161950659545,,,,,
CCL17,,-0.021643798705944517,,-0.013279516999476543,0.027654102724503155,
VEGFD,-0.030027638683704217,0.03684877594197131,0.008315926042104205,-0.014148202165941128,-0.024580916681386254,0.1047170302389193
TNFSF13,,-0.014929407944841848,,,,
WNT5A,-0.03301162580264382,-0.01155213675594466,-0.08144870886412982,-0.010219781973252875,0.03251583895592198,-0.031695270144933965
CXCL8,0.06578425954470175,0.07711250753971817,0.008756006453496985,-0.014156729323774956,-0.022890818427497194,-0.037107909320500315
GRN,0.003627014652516755,-0.021130472449874024,-0.05967516892412213,-0.016412400807445587,0.029848330439496074,0.016703830967871407
MIA,0.07269656039996203,0.02829076166787566,0.10086973544928128,0.02939396123438868,-0.027955616032225357,0.046476924742198604
COL4A4,-0.01046911490761206,0.028507826580974113,0.05572106593506126,0.025815858868876884,-0.03364305836744974,-0.031604387680207235
TAC1,-0.037858287022819584,-0.03222448526205632,-0.022660656844679283,-0.028382764857293078,0.006044121993748119,
RARRES2,-0.011077895084247353,-0.01394807062101334,0.04298645349082004,0.03127087241913201,-0.014345736480428433,0.012985715346630625
FGF7,-0.03462381103042695,-0.008961605251491742,0.08230486127070466,-0.022297761179739386,-0.024867702138546895,0.08892859704946092
HBEGF,-0.012382032798052917,0.016384904010059206,-0.008892647675288752,0.05419967153390945,0.008183029119341868,0.03188308854857917
CSF3,-0.030228034855946315,0.05434563500259377,0.02510157808683727,,,
PI3,-0.002179065350698426,0.09036405273481257,0.017286207420094624,,,
PCSK1N,-0.04600641420369825,-0.08952137855186042,-0.0017167698105073933,0.0011101518195640286,-0.06910002956038763,0.0759126489574173
NTS,,,0.032316166627130063,0.018704239448803072,0.04097061686369651,
SFRP1,-0.046672495803342436,-0.018885050981468397,-0.01769065304763247,0.018637005446283366,-0.02439435378761224,-0.06029460539024552
CXCL13,,,-0.017531663090163373,,,
MICA,-0.010320104774971976,0.03351338494025344,-0.017019126377225084,0.021965731327265675,-0.04178715516517113,-0.0314047328059174
TG,-0.024096568530694116,0.05080784171438641,0.005983376707464945,-0.013378610833659502,0.024603372652761104,-0.005903898168534043
ADA,0.03386257109878439,-0.010620152685471255,0.00945922458976082,-0.02987348264293398,-0.03938712609381033,-0.017083452653542417
LAMC3,-0.02044152786662872,0.018429214988360147,-0.00865291186879898,-0.03955359660806401,0.007531393220445314,-0.013590279571583912
CCL7,,0.06312756219060511,0.03992051688484096,,,
NGF,-0.017415230157697296,-0.03376091529139417,-0.009510064486989643,,,0.04946719586329637
TNFSF15,-0.021544813185117046,-0.016407786842715485,-0.017209592467128543,,,0.036759782049324445
HMGB1,-0.05865065536666018,-0.0682225546072618,-0.009621136221028854,-0.05857656183485399,0.04758085586092595,0.004098875976182167
ITGB3BP,0.054440782871091165,0.044559470636183145,0.011117959277888768,-0.0017775192830278765,0.03317956362391161,-0.034277399219809906
AANAT,0.04766587951615125,-0.014929409538229141,-0.015506872045560722,-0.012031462907555064,-0.0279556175871881,
RELN,-0.030027623098116976,-0.014277336108918124,0.08456333829826022,-0.026489397553330244,-0.03355673245872089,-0.060294620668720496
IL15,0.12111961404536631,-0.028962984378783502,0.03266146804318235,-0.03412645569711191,-0.03398652197179189,0.11844140458333771
BSG,0.07700047816576414,0.0011363581416619075,-0.017012352122333846,-0.03893603073328442,-0.016304692993602335,0.09056190270273388
ADAMTS3,0.05391090577705781,-0.016133938856171037,-0.01023891925128487,0.06022248260045418,-0.022010729709614846,
CD34,-0.06869739094262478,0.03938656122038306,-0.03461338741844945,-0.0052365107544511385,-0.006673409621603312,0.10129896687344171
PLAT,-0.08172207855763775,-0.05267897329190596,-0.00929923053212232,0.006045479130899833,0.047077659688928124,-0.01629064594366129
NTF3,,,,,-0.012577240212034246,
LTA,,-0.018885050097996025,,-0.011587552654506499,,
CKLF,-0.008937289089375362,-0.030621780902059137,0.014820917915240574,0.06442971848758298,0.012285092334368895,-0.017190795968006916
CD24,0.007595727612632492,0.08395826250890284,-0.025422186654460128,0.011386255249248895,0.07268497829814843,-0.05773089165167069
HSP90AA1,-0.025978904333538024,0.02351679288797326,0.06655917864115835,0.1317326200054005,-0.017899713130661028,-0.0070344949969472804
BMP4,0.024014435501178787,0.04267895336780813,-0.030093590160381812,-0.033236466011689975,0.027600602503628353,-0.044145540685469206
SCGB3A1,,,-0.01846677028907495,,0.0016571919787466778,-0.04330771620117038
IGFBP4,-0.0035540470098296647,0.0038555686628772437,-0.008853562715671231,0.04860217654168617,0.0609515139971547,0.15279791790998928
RSPO4,-0.02127448911276535,0.021534420152396625,0.07996727026210168,-0.013477029169440952,-0.02358083341077679,-0.014486283680652759
LEFTY2,-0.03563490688159187,0.01962947961818572,-0.010990427209062468,1.2188474094824179e-05,0.022064751103818704,
PF4,,0.03138892702024057,,,,
ANGPTL2,0.008798064674707031,-0.012658663067450301,0.014610067015299063,0.08660953459809936,-0.02923232852047726,0.08941846321204731
LRIG2,0.03231772334105537,-0.004459892453763363,0.0036161599559526906,0.015450988850159456,0.007441382632093403,0.028952039959884747
ICOSLG,-0.011453261772780018,0.008389278879491674,0.06551853390873491,0.07635312671056228,-0.0041719226445728385,0.017233973089901683
WIF1,-0.049509136331510606,,0.007818587395846099,-0.010399904197422647,-0.03797764293845238,
NPPC,-0.04341813929363707,-0.019942388933870226,0.07595724988478865,-0.020286908657367392,-0.032771587710223295,-0.06900798471376887
LYZ,0.052377651411226245,0.034026711944695726,0.04864245833238201,-0.05525251411057919,-0.01760870382658926,0.0033594346821854506
EREG,,,0.05736852579183437,,,
SPTAN1,-0.01745886595665056,-0.09203720390584105,0.04282442830756027,-0.013610394484449829,-0.0030866231741617446,0.041774217776648054
LIPC,-0.0446196976680087,0.026381574028950753,-0.02063512585629541,0.019351295210895212,,0.04452699447987691
COL8A1,-0.04857355667367849,0.04289507210362549,0.016594189125533815,-0.0440802223985016,0.0241595864990633,0.0072071758665327905
GSTM2,-0.010432130904214684,-0.028319633804311458,-0.014703570942123522,-0.02279997371320109,-0.012185033328489563,-0.03711773884455324
SPX,-0.05853440026293548,-0.02181681161852383,0.013642179822798705,-0.056171458410745626,0.026059731393289945,
MFGE8,-0.038484580960850695,-0.00100382121296908,0.060902945175613774,0.02068887174023291,0.02716318976490415,0.02701845458607552
TGFA,0.07311457056938324,-0.0158687162396703,0.02136754488448387,-0.0002971751519550455,0.006555685251523341,0.01331831463011785
SLIT2,-0.015293938761457937,0.010286655906978715,0.07644892699815102,-0.03468134720710035,0.04407637690003204,-0.03297596110865323
PLTP,-0.016651299476485918,-0.06205776790054811,0.0075047918103714785,0.025060606706448572,0.0094786805457294,-0.027275181312542415
APOD,-0.07743610182961966,-0.015206301459214375,0.013325148312544995,0.03708433152557228,0.01736716383377832,0.09102132942475528
B2M,-0.07502305434127764,0.03646245374792653,-0.007725934665439433,0.14710682724806867,0.026344273920602467,0.12404032826099586
OMG,-0.08959383809757329,-0.027691696891896003,0.007701228197594041,0.02238414781451831,-0.027540175714937085,-0.024424706923118367
CXCL3,-0.015628034347175558,0.06686602121023462,-0.003896199168128511,0.002344876662264062,0.02204512027517851,
CXCL10,-0.05398423459896459,-0.03774976643241468,0.006426618817596075,0.12546484117878423,0.008643882014678446,-0.0070811293139845105
RSPO3,,-0.014929408435114807,-0.002142253188405357,0.00749325175197934,-0.01568384498171268,
CORT,-0.02385245061446801,-0.03348034477243933,0.006043459584427881,0.04218530770064277,0.008986061267090565,
NCAN,-0.06641068728805226,-0.057150583336196936,-0.019801386813392136,-0.057919511181741906,-0.0012185573940079071,0.04150112577610501
PRG4,-0.03255299476661898,-0.014734682295057061,-0.014774666919887906,-0.017223108260841252,,
ZG16B,,-0.01710140085124321,,-0.009207362484446922,,
TGM2,-0.026748674125287985,0.07392730473575863,0.015544730054587603,-0.02307032076945134,0.02035466176418627,0.10692802463905215
VEGFC,-0.023357423687266034,0.09875475689270453,-0.022743108241069523,-0.024793155554307337,-0.024819770953642115,0.10538483518996888
WNT6,-0.02962343585497391,-0.020379962893957968,0.0538689911702824,-0.006885417734101131,,
NRG4,-0.02207643524881896,0.07877440326449191,-0.021044580906703834,-0.002056402039515701,0.04609676707205228,-0.031604352817772706
PMCH,,-0.02484761709559387,,-0.01347702851902873,,
