,UKF243,UKF251,UKF255,UKF260,UKF269,UKF275,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
MICA,-0.015133370927288276,0.014466056299887533,0.034976367581355285,0.008528654627443392,-0.013497427161316746,-0.018993122053099398,0.06421769322739615,0.060832854721963064,0.05748214495858459,0.015900004531790045,0.06053343261791796,0.03578626580866933
TG,0.04064283400942805,0.004155936789140357,,0.016935717652317252,-0.017124754664116115,-0.015279633446710546,,0.09655397944109942,0.002270745729464561,,0.039811434009891275,-0.02245606948623998
ADA,0.13482664656370333,-0.00329525993493292,-0.01139962708988438,0.012161206336612369,-0.05111603832617213,0.027783757744139374,-0.04795850296627705,0.06346962439716793,-0.06421852466535286,0.013637958788468268,0.030431923755205814,-0.0530644694772847
LAMC3,0.002324779887499111,-0.01656401305509996,0.012213455009840897,-0.03226280479516201,-0.026356377386002154,-0.04311160198153854,0.04313988552504127,0.09265736762216524,0.05616122373594737,0.07315752920358759,0.03323199534259446,-0.02841407518378198
CCL7,,,,-0.025654565207742362,,,,0.01689117206666833,,,-0.013837166358516898,-0.018577194677362217
NGF,-0.0186437627712176,,,-0.027383578198085196,,,0.1900427612694728,0.06077622653401129,0.06937332272330791,,-0.010720095109866441,-0.012775111102501251
TNFSF15,0.028239692162897848,,,-0.01899455302303135,,,,0.002443338470359908,,,0.0832294747191454,0.1323872581002859
HMGB1,0.013730983008865005,-0.04233994789979887,0.08997636693431252,0.020439378422211864,-0.06192191757752765,-0.015892801281645837,-0.027408481518452817,-0.006176579407641613,0.05066198665635324,-0.04684759837060063,-0.02307221735615937,0.004872919463289329
ITGB3BP,-0.09366388479661132,0.01810785702205972,0.08162254642674367,0.049896568079607885,-0.033775190864237886,0.06913768024099444,0.015115805958302413,0.03485132210585649,-0.03729525246025671,-0.012307767616344683,0.010455355285365352,0.03186618403264156
AANAT,-0.03341599682244023,,,-0.017115228257343584,-0.012798788084043266,-0.012164352374926395,-0.016779389131706415,-0.02548200328692564,0.04396287740898163,-0.0254582507812074,-0.01464029904728809,0.09950379283243677
RELN,-0.032145879012537244,0.06721633374263562,0.0625545717814523,-0.05152489357673443,0.07286362233914924,-0.018348753679396482,0.09154519592322147,,,-0.014436776588861543,,-0.06029301760528918
IL15,0.005901690578236047,-0.020581409238219835,,-0.01390113220850641,0.014842959625480082,0.02130291524923389,-0.03438471627136917,0.04856772098307574,-0.025974643540563294,-0.015885077506555923,0.0378813926408,0.010889456499270348
UTS2,,,,,-0.042218649167777775,,,-0.021699790765182816,,,,
BSG,-0.016374447240637788,-0.014386965478305706,0.054306918595370963,-0.011574137250945228,-0.0034407279167440043,0.016689658603210842,0.10211767095876167,0.049921950892951567,0.04046182287765002,0.020207421247687325,0.03701641824090676,0.04395841294550829
ADAMTS3,-0.0034758307193268954,-0.005182770722817075,,0.0604990976446127,-0.07106538764635731,-0.003326752734311869,-0.026943756222114326,0.009564359211964227,-0.027137854234493705,0.09916122969487198,-0.026924056537872026,-0.02341721184079879
CD34,-0.004639508927338996,-0.005043643557291088,0.06971371124583649,0.012690653559949153,-0.05941700491539674,-0.005860589104799654,0.004247005925307164,0.046530508686787285,0.042520308866241086,-0.010694112710003534,0.07520863378539866,0.03481349149215442
CCL23,,,,,0.011541822456638783,,,,,,,
PLAT,0.07450810654792474,0.04889940679096004,-0.025008704414295473,0.009075703362934269,-0.054655558422781504,0.006358996305270952,-0.03409316572265997,0.013297185107491633,-0.019737070879431162,0.08571193199049065,0.008609875899148267,0.04836975455294883
NTF3,,,,,,,,0.06787787318621652,0.011072548748071995,,,
LTA,,0.014695564503771566,,,,-0.022710733345915935,,,,,0.02164627671503187,
CKLF,-0.06354807065715784,-0.00889990741662429,0.03405763999138117,-0.005670723535943841,-0.055664023390864605,-0.0003221252142493024,-0.0939292401275435,0.08459363207256376,-0.013822738771678712,0.0065975748279460174,-0.002395212587433417,0.01987821708415136
CD24,-0.07652719648941075,-0.0005795437911889589,0.008359299553343065,-0.003147897618357501,0.0464725425796,-0.015348709650355955,0.06255304499231581,0.005087778942815765,-0.03333288846858842,0.029452971852874682,0.025052490298787786,0.03379261056200087
HSP90AA1,0.13058232922988783,-0.02850907427444728,-0.08315182910138318,-0.06660709691542147,0.07082560499460648,0.018242714143416616,0.15223514563526697,-0.11030284596667422,-0.006049135695312951,0.037732059026471566,-0.033701738667943716,-0.024754833507154284
BMP4,0.12063776996718466,0.09175850834588421,0.03506900235488459,-0.009777852131056497,0.003609049876133737,0.006183163550571737,-0.026763489758948242,-0.015474077129458896,-0.0059583350649148265,0.11444117180064585,0.03617053920380091,0.05669695654162447
SCGB3A1,,,0.04752452502604374,-0.020382123986373537,,,0.041832627745322495,0.028407260400791137,0.009695164519235489,,-0.00014356408734024191,-0.049819318975314046
IGFBP4,0.010438181451328141,-0.043344404610374386,0.04649270956024058,0.06693779441823978,-0.04464688803892562,0.029234958270883203,-0.012073242033580045,0.07826605045136634,0.02165656480409285,0.045970210752719634,0.034264284683548876,-0.012078949660352948
RSPO4,0.18316432020359363,-0.01920625848150215,,-0.023524284299761437,,-0.004851340311754441,,,,,-0.025987033594044865,0.017514735246328152
LEFTY2,0.007103436026005618,-0.01202645654824749,0.07627787139675302,-0.03651332562202629,-0.08053560558397696,0.025982352515275798,0.04124179284775035,0.011625838936001944,0.054062129564852165,0.020917029706187314,0.03178612076563901,0.014839048125384767
PF4,,-0.010806970753663376,,,,,,,-0.01704021571856529,,0.04186878367217683,-0.024488910585406688
ANGPTL2,-0.010516375758705036,0.046975487061284536,0.12261715275093818,-0.010463782938315064,-0.045216013697204044,-0.028818549559378955,-0.09068281065948726,0.09024672287544551,0.026958331348784094,0.002323519203785901,0.020835774206112385,0.07659689457942646
LRIG2,-0.07865387784140829,0.007075364485444451,0.03495552201677218,0.04413376128313594,0.0049599474729491565,0.051029854121989106,0.02314429218282814,0.017432293314738192,0.008432116234347255,0.028924787575205762,-0.03881649044646611,-0.004861360463402751
ICOSLG,0.04538001813571061,0.07214167378362338,0.018725588938173787,-0.01933341855547058,-0.05988663434875228,0.04403842388585396,-0.10046057539777851,0.09434553397088055,0.032762266971058954,0.002677503860568153,0.025276903819442822,0.06906817657547978
WIF1,0.07829567130387759,,-0.017282456000857167,0.010532766135538475,0.0586660851537099,0.03698039924696074,0.136324069825819,,,,,-0.033424412547601555
NPPC,-0.046481010106000406,,0.1275345831354602,-0.03184854485634737,0.025694497449603577,-0.010771966143182399,0.1002890322527853,0.07387895273503257,-0.019258341759803625,0.03885745103653877,,0.021298725309256823
LYZ,0.008452720837761562,-0.05555462465665566,-0.04334930896609871,-0.00698884481833482,-0.04317863801276931,-0.024769627300284893,-0.13913479726942904,0.05243622112869056,0.06792617124534558,0.02823469514744081,-0.0058687822816202665,0.0007023592273539566
EREG,,,-0.04226641132806572,-0.03310424960478747,,,-0.01835998691688875,0.02529157657455894,0.047430125246096466,,0.08611697741555387,0.007118238836003359
SPTAN1,0.02986608307058735,0.028019492758187065,0.06440759351745412,0.002889744182774909,0.10141468182816347,-0.004415156939675901,0.185400150135243,0.05099269717646008,-0.052156203808802114,-0.005876379711704189,-0.02323666001591598,-0.049509452016877425
LIPC,0.014242434785141438,-0.016265068558205364,,0.008863509293422873,0.01683148980444866,0.00603791090180854,-0.03288240193601228,,,0.11058619417481727,0.11160422138698423,-0.038188990177083965
COL8A1,-0.0330043297739405,-0.006310467832092179,0.02618003591621427,0.00038079591835599435,-0.009161301844911185,-0.008557554995054523,-0.02323510970076476,0.08086497840543146,0.011287622427286799,0.0213101247182784,0.011147079061849134,0.07889923683454929
GSTM2,0.02499516048453701,0.04724805071062954,-0.020129906255148967,-0.04611669610124807,-0.04688562939992524,-0.020599850289870325,-0.029201785387953854,-0.010640604874941235,-0.035432491860192886,-0.042675045775138934,0.014641737451758613,0.046091713660582394
SPX,0.10335411359319695,-0.03824472976646872,,-0.03686209738654496,0.08112202363572359,-0.03442701550133341,0.00910358658223226,0.03284563296097886,0.054029434273954687,0.031892860033478465,-0.05096296057731687,-0.021214879093795613
MFGE8,0.02239993111028015,-0.02433260712439977,-0.029868124319840532,0.01601690030763595,0.010401880482692296,-0.028640456919621943,0.043026822528189304,0.026573653396138392,0.060596335988327685,0.015762159172533752,0.06414210659161165,0.04673582457100659
TGFA,-0.05052264724118313,0.01991006253979959,0.014685428117846202,0.06183186176496913,-0.049766351745300474,0.04360776840271159,-0.09370537310226432,0.00892308148037785,0.019125359866114237,-0.0070409698898378685,-0.0004501220439469361,0.05988564509256149
SLIT2,0.07643790868543526,-0.0056413367089982085,0.09030021789032326,-0.0482386306667859,-0.0033905100607043936,-0.0015655427982423354,-0.009126989017773667,0.0026517572245300853,0.04648302439278903,0.059237301852673306,0.02387872386246395,0.08790740846700747
PLTP,0.020961784971850486,-0.0014327920000810142,0.020949506718964315,0.0102477051215426,-0.043622662191070985,0.0124701636213818,-0.1526136717504186,0.08626902712720803,0.026901111686754874,0.0200529985940058,-0.02683122089044665,0.02189236705158238
APOD,0.1471849193774057,0.015924698637036962,0.05700932208431305,0.04003955246383874,-0.10594428102860703,-0.00021173669447869655,-0.0716597033883846,0.09172856144841661,0.012083405898894221,0.031885676100275026,-0.05914696358832292,0.008040522988139252
B2M,-0.01029623805879668,-0.08695658236220202,-0.0028415403991764697,-0.02079455929288985,-0.09252516065895774,0.034452428542837706,-0.17757856635209118,0.12212687564901285,0.02479263838598021,0.09512858505129271,0.014275473920458389,0.04707386093096624
OMG,0.07066245626400544,0.03187163110578962,0.06669655771063622,0.04685193220077313,0.06147402340011757,-0.007232758906229964,-0.031014978438203993,0.07486091811365483,-0.008094134603645187,0.025232460880611998,-0.049009104970490665,-0.08440365027704752
CXCL3,-0.0479739780930274,0.0066572880985263615,0.030221615887011184,-0.05579541389953353,-0.01680419693922574,-0.007608160763436302,0.015267570815141802,0.02924854031465477,-0.007326167616356424,-0.017927712460215225,0.011457648838455077,-0.01476652967450824
CXCL10,0.036022477734421854,-0.0087657219431017,,-0.0029117985982577573,-0.06457137980929362,0.04150254988228136,-0.051287256492032994,0.041626794442634535,-0.022855869177296713,-0.024152452757026783,-0.006815931428706255,-0.03839508774064772
RSPO3,,,0.06958642740097723,-0.02277536503572108,0.01755006604208232,-0.01139677733519122,0.14926857727473564,0.006311875824474813,0.05130306237887614,,-0.014042018128038406,-0.008948967316485914
CORT,0.06948445719661232,0.04773093054555481,-0.01299835280103248,0.06885517897051625,0.06662428594790584,-0.04881839845815803,0.0390900424156752,-0.0331207317282185,-0.017831719661703178,,,
NCAN,0.0401919331427472,0.07998031115129062,-0.003902381890605385,0.03615280564792493,-0.02989512042906312,0.01765293059906423,0.10964811127494749,0.04828296002188693,-0.012186652676304425,0.02627537800832269,-0.023025705237930797,-0.08046968402479109
PRG4,-0.0008260516250380547,,-0.017993296911853345,0.028549196637272057,-0.01820581584834455,-0.000684823863440656,,-0.003826313884637671,0.0061059934783449,,-0.03180895543372698,-0.0036490554986610816
ZG16B,,-0.013004432859888069,,,-0.01965610386915753,-0.018045739289231276,,,,,0.07591575563423611,0.07500084828213878
TGM2,0.0404614432392933,-0.0016848277451945194,-0.037796100664675855,-0.04049194939113418,0.013198690754830213,-0.01627832353892542,-0.0007930877145578813,0.02364253439378359,0.03699177500993868,0.0721665969738461,-0.01381893555925831,0.055483359796834816
VEGFC,-0.025005139882101117,0.022190958944562935,-0.048656990356218496,-0.009957261975382515,-0.02400322512962826,3.006668699630762e-05,0.18260391304151816,0.033097126443213526,-0.013227225324373142,-0.02364694815054648,0.052920521732946264,-0.006369943082574699
WNT6,-0.03171317895585834,-0.01202645686387587,0.0038653515770808093,0.04199808296149608,-0.01790303593841845,-0.025696429239199542,,-0.022316847200704377,0.006675377319345156,,0.05923021055216703,-0.021587241451531673
NRG4,-0.02363378593829326,,0.11028500126118083,-0.02322730236891864,-0.022676498584421032,0.015020927771339279,0.0002971840091945285,,,0.032762548581309704,-0.01404201970181362,-0.001617779562009628
PMCH,,,,,,-0.004111805529597844,,0.0007132728027308236,-0.025018856671922655,,0.05227693265917073,0.030835713394847065
COL9A1,-0.020441917845053,0.02710416542972032,0.1166102367022045,0.06685931930363379,-0.04666577187261838,-0.0072572462080737685,0.09838949911460604,0.0354843882445418,-0.006820242517722366,0.01816107361777053,-0.04621013544381684,0.06771622120566062
GDF11,0.06421387218302038,0.008179648823533234,0.06542609413687937,0.05094664557565879,-0.06024536035320836,-0.0035508158135004724,-0.007891792339097665,0.011550552288627421,-0.049185686303881496,0.02016137955836211,0.06716291501880467,-0.03548429845061498
RAET1E,,,,,,,,,,,-0.015403995841648276,
IL24,,,,,,,,-0.022012233076941827,0.08301601118435974,,,0.0514844791170813
SORBS1,-0.011965488093471331,-0.004835679493677747,0.06030163566222154,-0.010326641035511288,0.006527375787871531,0.008216862947672446,0.03264469992080142,-0.023485661111691817,0.000683158799744148,0.00694794562807351,-0.04017582199565114,-0.06122101325169287
DLL1,0.03366604974867663,0.10132743727374184,0.07713334683321522,0.039763607237962253,-0.11844340382542978,0.005736019913073588,-0.005684466833394226,0.0030707479330582908,-0.030599696580162844,0.011974517592158711,0.05241542071690707,0.09293056919890369
TLN1,-0.019713887403959237,-0.02304481014760313,-0.026878575442905058,0.056150509182055316,-0.03847019580762706,0.05100175116262984,-0.11565504756971391,0.015494428079266872,0.023223205933169254,-0.0555666003908802,0.03556853857505748,0.05964550010727825
COL2A1,-0.00037612823463084875,,,-0.014564695894084214,-0.016804202657880195,,,0.07556189460688578,-0.04370388789465996,,0.019064412021109103,0.09158255322329872
SHH,,,,0.003985401873797627,-0.013210145106493735,0.0026293250175341504,,0.0029304839005511157,0.007012011669948527,0.07400888583122683,-0.010462230886033609,0.08996696880349797
PON2,0.020882360074798968,0.058048294452746466,0.09242818799978071,0.001612201216561295,-0.07420735969047934,-0.040694690192893165,-0.06048909647770374,0.05730755028298396,0.0035533646421958987,0.0017764423838088725,-0.05059004402691207,-0.012442618804881664
ICAM5,0.07960567124556481,-0.01548075093071807,-0.041769250090427666,-0.028406199675099067,0.04117860437374413,-0.04703406806263998,0.15561408727411805,-0.02457439904619062,-0.023201379853961243,,0.06729276972178486,-0.049660170810310815
HPX,0.02379794298978274,,0.053104911518472825,-0.004417171492291226,-0.024470420033976713,0.003557216936482823,,-0.006993196393446985,0.015598265278746895,-0.0055394622158329,0.02111960179869722,0.04828772469770781
SFRP2,0.06279949345145604,,,,0.04483405662201767,-0.02951495724503095,-0.06693130940144604,0.049202172210190694,0.021664074065126448,-0.006708971990528152,0.013182564812502415,0.06798284955807218
CFC1,,,,,,0.0026597050540097043,0.00897046252705402,,,,,-0.028725443649632976
CD70,,,,,,-0.008000339813327791,,0.007632687251669757,0.008562294287994519,,0.11044624903326297,0.07060755965008225
HP,0.05125668038079507,,0.08934834424849877,-0.037477492132226536,-0.005156283629874129,0.004282321201678215,-0.04255627299298207,0.055609035012226374,-0.021952888474605897,-0.0031591262986509646,0.055851338958187884,0.04415321691593981
CXCL2,0.05049803565320707,0.047950539862569704,0.002886717647460022,-0.01028924487222184,0.1013593708808187,-0.040378370967642116,-0.03777918310632283,0.04814782249829262,-0.033279877292888456,0.015414791020920858,0.02433446363270748,-0.019960257338060828
NPPB,,,-0.03850223399539654,,,0.0371629010324579,,0.04865161724464032,0.023320424811495117,,0.07277803373939916,
CCK,0.024107855682865716,0.06429825224616842,-0.044329107036415516,-0.05602333079074201,0.12144779336182027,-0.02727415246838127,0.1516563285733249,0.004676780626712798,-0.015339480373357028,0.035582070338175655,-0.018478397729085518,-0.11192308020707599
SEMA6A,0.023954329292641127,-0.02549834806895507,0.06284387513565817,0.03615922584473796,-0.09503690330170216,0.004263816710278893,-0.051944209126079055,0.02136277473343978,-0.031779647015033344,-0.04397286254374511,-0.06559328670324076,0.07821443768504317
IRAK4,0.08344841742275863,0.04122731130120768,-0.0051075215156749145,0.05504184176739717,-0.017168158901782565,0.017686669422916104,0.019323320925228305,0.05714915289257537,0.04457007839891218,0.043199967994401046,-0.044450464523068306,0.12140841933114387
GSTP1,0.04738419613667107,0.03320535041772827,0.001016086340898083,0.02842048354452585,-0.10131281446634624,-0.011037504600063001,-0.11317905593803135,0.09048517348573633,0.059874387227636175,0.018290887667906975,-0.07329213026134206,0.04872153726916927
VCAM1,-0.060653097746291844,0.012679148024586705,-0.045642236875517966,-0.047011566959974146,-0.0684450538638312,0.005628883501386235,-0.03167452696061966,0.050849126200727325,0.049437305487286615,-0.03455965513686873,-0.016283863209970977,0.01599905167447765
NXPH3,0.03563575161078494,0.018540211223627125,0.07635149532985971,0.07956532327941293,-0.03930053549139438,0.013550460993775704,0.05448583514311799,0.07962071000360067,-0.008770220143113804,0.026877575508102852,-0.016977171819541677,-0.012660129787564142
MTMR4,0.029448933932518975,0.027005392070656675,0.0602289089274371,0.011097358525374695,0.05350071183438355,0.01450924452657843,0.03844000311137526,-0.0036687994123557,0.011497293337751876,0.044342321777484345,0.08376866596672193,0.06884778436172108
LAMC2,-0.021582295993789812,,,,,-0.0033744648720181,,0.03851236209673024,0.09061933497347839,-0.018358613429563193,0.038120533410487045,0.03193323840205864
IL10,-0.03424106521020029,-0.017225754984661102,0.06621760486352136,-0.011604579107549156,-0.022050865859158678,0.058064624623018785,-0.0675381406224246,0.02926255987605588,0.0009381483075938191,-0.017708645717850118,-0.007555048939843958,0.06302363139120751
SEMA4D,0.03586474157639282,0.023310642835846173,0.06920049007865221,-0.043814291915421334,-0.04400952317809252,-0.03512592545399145,-0.11121911146971279,0.06676017279802936,0.0035815771091328506,-0.05244706924518263,-0.017250041224399867,0.020516632310907085
TRH,-0.04211704509571679,,-0.03017990830930196,-0.014332765002935828,-0.034813532347383866,-0.0021395442347367237,0.04523170936845953,-0.0548915539277897,0.017222999032918473,-0.01354815340062041,-0.015954308167624012,0.023039241546355633
SEMA6D,0.0023250122030316098,-0.0032597348071062952,0.03485669307830935,-0.04353936537485113,-0.0211841903867199,-0.03691342929518694,-0.05730235508334523,0.004078302552575407,0.016698383259014175,0.0035961526341911783,-0.024483346516037677,0.05085162694889256
CEL,,,-0.03311882219507798,-0.028277052354683002,,,,0.02136974533416394,0.03104697889724166,0.06610536690694611,-0.007664951208097235,-0.033398678029985286
PDCD1LG2,-0.045200493231875485,0.024584043017608644,-0.04077790467228986,-0.0318676606828265,-0.0008322554248940838,0.047723292016859896,0.008350365418526072,0.05011234915136632,0.052666865406801024,-0.020381882304783463,-0.036525377169872926,-0.01969426116768966
SPINT1,0.03371094480993994,-0.009015526368925041,-0.03976496904134656,-0.03822978663395465,-0.0028882216526539247,-0.04349251697462801,-0.028522864516463842,0.0005745586806492738,-0.015219938156606876,-0.03627318605306359,-0.01567179876644108,0.12819394694255531
CTHRC1,0.0828393787659581,0.053772654054735046,-0.035459158145863534,0.03254252047618377,-0.05394870286313654,-0.011145089236435372,0.02281996323561721,0.08177444219452894,0.07707433282894387,-0.0016440920541817953,0.019964338868342014,0.03720731331364058
PODXL,-0.029682504475863833,0.03423994223211188,0.07186664792374141,-0.006158451768363528,-0.047927775165413466,-0.008220161113670197,0.014527694227199918,0.05916011869932857,0.02505603229836798,0.1030750670275973,0.0376602689375748,0.06190719502307862
JAM3,0.015902283682317754,0.017138893554624664,-0.0074656582660621385,0.00133779260471212,-0.07293741795164153,0.01407081413497537,-0.14633260953388558,0.02961517218580754,0.05678506430605705,-0.027866047767824666,0.029222237299177382,0.05180640200744227
TGFB2,0.0032131946608864783,-0.016808522363380297,-0.030101605104211344,-0.05461053572642093,-0.04822054272422331,-0.05425808753272828,0.004173770493441236,-0.008463750497125902,-0.01633377344234733,0.034747163109467946,-0.0522101879296963,-0.002718851377498759
COL18A1,0.07603668906600378,0.06919286274701215,0.07616547071622756,0.04441226959262711,-0.0244039978219509,0.01192437790567891,0.0011749553889218855,0.09416929800911492,0.00393901308737367,0.07700100457818743,0.06235871415600878,0.012502546465014685
NODAL,,0.0988328740260308,,0.041860599306864414,-0.0442848393716301,,,0.021883995127278025,0.018339817714643263,0.03212397840487418,0.03759662996877753,-0.04810680879003659
INHBB,-0.030270401313564586,-0.009443235064635085,0.014230237269023234,0.0012866759979714485,0.0014570041019108604,-0.015872552180832444,-0.05230430261046989,-0.005184842788298213,0.030650370948082317,0.07261139055633367,-0.04632637233508307,0.017193573100985148
LCN1,,,,,-0.014746662561840627,,,0.13121007031095996,-0.01956087469855794,,0.009459515838018167,-0.02192729495521617
ARF4,-0.05398398431514489,0.017629084774394753,-0.041710377706621636,0.04152497696697063,-0.030961576879541205,-0.002810554149528039,-0.05164283700660613,0.13426232590064352,0.011969426511659892,0.02462775257798885,0.05096695093558484,0.010057418193717757
CXCL14,-0.01618928050365406,-0.03614791866773719,0.07641888079832754,-0.05352658091140177,0.06848249358381217,0.029563279075195802,0.09776356099831825,-0.06893848222624702,-0.005154218552200151,0.06188506486724762,-0.04499695416702563,-0.010364968761722396
LIF,-0.024560213633837192,0.07356405624808456,0.005684780463986419,-0.03893980921753911,-0.03848697332070005,0.03423491346939059,-0.025659351771216133,-0.04176497755806646,0.004480295840503482,-0.048527934859598235,0.049086689141857515,0.11361664989992808
IL17B,-0.025796438585925632,,-0.03017990830930196,,-0.02435433229825706,,,0.02928404467571485,0.008487292760474071,,0.09575902214952366,-0.024791821467968822
