,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
FGF16,,,,,,,,,,,,,,,,,0.023514838503224108
CXCL1,-0.056907656845820456,-0.10494986503018311,0.0030604367619544827,0.010876109515316009,0.1037589324988677,,-0.044837559550892324,0.07602088088280677,-0.035372221253563055,0.009179354039199712,-0.02286458179954298,,0.24736469643789688,0.27875609483516556,0.12173546171623617,-0.0008742698742942025,0.05538673812558404
VCAN,-0.026701018399556055,-0.09161079147646206,-0.1962540321603958,-0.23612093324966846,-0.09552011586936854,0.13207010433443628,-0.07679142496990837,0.010224933181184592,0.027156220831795586,-0.34177424978632576,-0.09630172140055528,-0.13792798634733658,-0.2465178497243953,-0.12661042713726234,0.0550974636035206,-0.06897707953220084,0.17246874599967882
MMP7,0.07767522475750227,0.050914057176851914,,0.22105170279259947,,-0.020126808892667252,-0.01956984567266284,-0.03182857871896201,0.03880874474045711,0.176379089866298,,,0.2919376349053755,0.2401018434236308,0.10054740933457638,-0.07413412128343792,0.19159450012223453
PTPN6,-0.0489985415134271,-0.056558396995209724,-0.021547826243885643,-0.04235390967613141,-0.030287843633861927,0.010314538427399282,-0.026689525421578323,0.010688609723461643,-0.034114083792785604,0.00814013093816166,0.06083174064865802,0.09757785329935495,-0.04791737896103523,0.0006636600533450781,-0.016152451547739165,-0.04205476393620455,0.026688496464478833
PTGS2,0.10287324855196141,0.19689512803990875,0.17063647111293437,0.27273672800011045,0.14255959620835146,-0.0493563109458107,0.0994828356653094,0.002132036660123193,0.006064265496482781,0.08106706692301391,0.07129833201890112,0.1560622371317137,0.27830464342713007,0.25047794044246047,0.08534843392422048,0.27423262927387687,0.17370356193722827
XCL1,,-0.030477224082466916,,-0.012696989025460152,-0.031579872947182196,,-0.03214273928274899,-0.0375450112220184,,,,,,,,,-0.028803626918417934
CD58,0.009883273124676939,-0.0968806828454429,-0.029146096733139018,0.027946388162172518,0.06402773553199378,0.0266032549613209,0.012334063644750353,-0.020401322668270987,0.03539974259496651,-0.1399083770065179,0.05053338126437595,0.0419190743605028,0.040072314820067685,-0.007246150418762517,0.07049011273898494,-0.03366850444047116,0.023447565282037276
TNFSF14,0.09265991803435542,-0.022292164159243538,0.02316440173307754,-0.05350211280519513,0.03347016474884247,,-0.023747979179204817,,,0.02522374153294923,,-0.04924718490000995,0.031289868508464685,-0.05548353004210908,0.002798997316776787,7.145389675858123e-05,0.04917057015963218
CNTN4,-0.03961169988404762,0.00729748056186269,0.06249634509080228,-0.009536816296842096,-0.04751395020787769,-0.04033583148771264,-0.05421351232617928,,-0.026241652290827307,,,-0.029801384982355097,-0.027917041777988406,-0.05548650941771897,0.035778378707181396,-0.005615788838676772,-0.08561454301184039
NTF4,,,,-0.023610716312876964,,,,,,,,,,,,,
INSL3,,-0.02064853700339441,,0.014683509644884185,,,-0.02256609033240056,,,,,,-0.051681778847693406,-0.01664671956744855,0.036921240837130664,-0.040006547193862124,
BTLA,,,,-0.02057799164380129,-0.0218923043381235,,,,,,,-0.04627296437059542,,,,-0.022054793538186464,
MFNG,-0.029106877404480386,-0.14296230074381824,-0.09712676149008524,-0.0467145891102248,-0.020984193822688783,0.1266730284318683,-0.07461352286345853,-0.01497924484532864,0.035006984311458274,-0.15249005135935098,-0.15643001625285402,-0.042306390933439735,-0.05660565842672001,-0.06920459225326747,0.03637327320604114,-0.014306841226760241,0.00011395083317170375
ICAM1,0.06563669114219765,0.10601098543434624,0.14738849719675412,0.0956821246904057,0.17209835656493638,0.051937468557145594,-0.02615776059857241,-0.002543929253532707,0.11221390412669342,0.3690057679843363,-0.09042743348582971,-0.009209015927881344,0.22950625887960857,0.19073232969631845,0.05752572095989951,0.15293474150048597,0.15222045162122216
PROS1,0.05458124361429348,-0.0028118739557555688,0.0386237378862305,0.03404465506705938,0.17186621649777137,0.03345570477773371,0.19086130871631596,0.060940920386120576,-0.0569335670260363,0.04572539503074146,0.029801031218047898,0.15299877105947424,0.1106396379135815,0.06854820713972505,0.1094835573693298,0.11384310675727483,0.1590674356062699
CLCF1,0.027579487515928616,0.02667124979135185,0.027375753829359403,0.189521624881377,0.2215524555355983,0.10072833755484009,0.06363415371737635,0.04475636409932735,0.029040768684646015,0.2487053220677424,0.04674985493301624,0.08972428148783258,0.10590599301059889,0.15382264199030066,0.07359218697783101,0.1576854603548147,0.21444664982143855
PSAP,-0.01673333283819994,0.03704812926239436,-0.11585054126792148,0.13123344882779742,0.07864539313615995,-0.10673639599883106,-0.1213150979630729,-0.053897596738327586,-0.062020404256682794,0.003498013393349139,0.18308934130182386,0.04163195637942304,0.21699192136584608,0.17322649696805345,0.036637512711717564,-0.025599718108054035,0.035026495616627074
EFEMP1,0.0499167475471812,0.04336360321077318,-0.043018619552478016,-0.10700163111675619,0.136256245332554,0.11171782125642522,-0.2093764908715018,0.009635743043787398,0.07789646358347024,0.17414384512047193,-0.026254201113612104,0.19654642386765958,0.12637226639200333,0.00032961641464397933,0.06407588422685556,-0.04637111460289289,0.2247402649976135
C1QTNF1,0.06988130505121978,0.12352298718258933,0.0895507207882093,0.013900784162823608,0.004963410618883597,-0.004412812198884028,-0.001886590476052825,-0.007836031168138179,0.0387292606737996,0.16049801360162103,0.10809178331814363,0.004398065890195423,0.24575700672936596,0.2358015987587448,-0.013280370240767737,0.24125936983253254,0.21165718417689655
ALB,0.007119010349157379,-0.002877219715031037,,0.03797505118566364,0.007580862080365496,-0.00019500393881808094,0.04333975212776682,-0.01905955097623631,0.004787635376884366,0.06981036336140707,-0.04762492407041946,-0.04370441165191649,0.07144630903972879,0.032259137021572536,-0.04993781963860128,0.07959082722086662,0.0031420511407530952
CCL13,,,,,,,,-0.002794417893268001,,,,,0.09428611488479154,,0.19476128119523084,,
EFNA3,0.10523453177398662,0.12729076761697555,0.01631173449702066,0.2265432366529006,0.05619852027035503,-0.07136907678400833,0.06928222886405111,-0.010753399524905186,0.07156582088435862,0.15849974187599616,0.13303140608600128,0.1986967552636959,0.04970318882450283,0.09766427044399857,0.003420613607201487,0.1308669249005369,-0.024990888186502698
DRAXIN,-0.04749225997895175,0.009231647116643569,0.10442670242040561,0.031042607535443658,0.07186947434217503,0.09073759949604772,0.08321981861247274,0.04580670078905302,0.07312134499078789,0.29383662411698075,0.08773402085571189,0.07891575207146978,0.1676363445288987,0.08716520872662695,0.04618257530931103,-0.016662814556597134,0.008941807203225296
RAET1L,,-0.019189699606755845,,,,,,,,,,,,-0.05199532925016805,-0.00013361856448882066,,
NPTX2,-0.09057286816517078,0.0036990627212246927,-0.03498965555224605,0.012101648303208867,-0.05270317003385888,-0.0735180759538939,-0.16310357328848693,-0.01784988865314759,0.07875083074635872,-0.0025438878523787803,,0.10100737798876842,0.027614663340571492,0.023744476938593252,0.05709565113571724,-0.08051923857523131,0.07386826940573973
FGF11,0.1306551063617642,0.15160496391063444,0.13458466221185253,0.16191003776775761,0.011449597227267294,0.08005701513816935,0.059646344245226614,0.05105063548727306,0.2123810319657637,0.3273891227272434,0.1185714558704306,0.10063767223507115,0.19013064083333503,0.07052532848437303,0.04016587971964195,0.22976276887535982,0.1961472481118448
CD59,-0.11166899172122266,-0.2252986611116469,0.012913070436242118,-0.22391488820959085,-0.020496318566013003,-0.09831531278400754,-0.16988914512610362,0.04023767747234674,-0.1551732224660492,-0.48349621696104905,-0.07492735408482558,-0.0645131081368656,0.08492846207887907,0.07978432343904501,0.06900208897581282,-0.23524189025597908,-0.14538553555236597
COL9A2,-0.028669145815048043,-0.24032390583149382,-0.12581871402641664,-0.18094711849480158,-0.14292099395421826,0.03253037026423688,-0.10346146972308423,-0.025852368508633507,-0.017857981981730393,-0.23287035003863604,-0.020811538197397457,-0.094408426382137,-0.14801561551486242,-0.1836948617191672,-0.13668586676715783,-0.07843840774967091,-0.05556757806367568
DLL3,-0.08038826214935542,-0.3626653558715715,-0.09035942017422696,-0.3344945063672571,-0.07390715314257885,0.14731556780638388,-0.14712145941993168,-0.024423282874971534,-0.04665117337543892,-0.046613117257350734,-0.10547117523186993,-0.004760996129257891,-0.26469395395959344,-0.16709741266235087,-0.06955418153378094,0.04452205623614875,-0.05896361412752354
FGF5,,,,,,,,-0.028662599992933864,,,,,,,,-0.02193824492708937,0.09704351111090173
LIN7C,0.026526207281082806,0.024320430266771862,-0.01079271595174115,-0.04309425331223478,0.021439334262048214,0.05114524374123307,0.006862455357932681,-0.027313717699118386,0.049273742598641826,-0.09898639923240908,0.05181419700181682,0.08157216077610047,-0.06043010187733781,-0.020581079417144852,0.010349091750443871,0.06699873037662013,-0.07164500455605403
GDF7,0.06159663109955773,-0.022623670838296472,,-0.015187892865023651,,-0.02750088766088683,-0.04588266565149032,,,,,-0.05247168157139847,,-0.044572928507576076,-0.01816467358816432,-0.026224620306588044,0.02851611199964271
PSPN,0.0035645721523356443,0.0006561726755824759,-0.021570310384459834,0.07379890509383573,-0.02832411232358434,0.005187921327988267,-0.02427641916572047,-0.047732685803385806,0.09118341902667924,0.05224612543538252,-0.06855400212118576,0.028886010400823475,-0.02313476103551448,-0.0006459446405458054,-0.031333414700386114,0.06358548741020628,-0.0355691114154749
ANGPT1,-0.022926950706959888,-0.07798565607823185,-0.04628103827188744,-0.07260629804441425,-0.012646930889734256,-0.03313871125475989,-0.14397358740532773,-0.011882967927812736,0.11296493850239547,-0.013175375122833803,0.03747895102291954,-0.01704165564407933,-0.013657287707880786,0.03259463862746194,0.005840033968622871,0.04840285863629183,0.01995652689126378
PNOC,-0.04784665237887796,-0.021062621232100228,-0.0826424639090637,-0.10927508129564076,-0.045012028247415174,-0.0665004877173397,-0.10564078339288481,0.0012706198430690438,-0.038687550936788564,,,,,-0.026083871846007634,-0.038210181487346624,-0.02371236008105096,0.03275688901560897
L1CAM,0.00830956175173657,-0.014256555155899586,0.08707637836911587,0.04700969355868927,0.10048222681719055,-0.05217794857737894,-0.056922909564301634,-0.010422408072386818,-0.1016810617868403,0.19203556512246384,0.1477292634830574,0.10924844342207184,0.17276388398070924,0.16219515259442052,0.03747329159092342,0.143130349794518,-0.04955567352957405
APOA1,-0.009155066840730985,-0.057796449112957886,0.02099336167105747,-0.005362455329027542,-0.018567158515692097,0.0015377210364407284,-0.0013384295084993161,0.05892537545730874,0.008271581800976426,0.03804937596110977,0.00046731626045202725,0.03966467134098738,0.016203725119550365,0.013582938814906237,0.10506383778038433,0.03174247777960816,0.008239776466222634
PSEN1,-0.02506625713201323,-0.09297567793078543,0.03198692559153225,-0.04509288300040389,-0.03335787754661046,0.02863740318565905,-0.014991565883129776,0.02592893574570782,0.034431067778637116,-0.17416534954005708,0.03828101436254972,-0.08645271460268177,0.06307641769603382,0.03546717206721822,-0.017293750651638774,0.005732151190612827,0.10494389872470086
CALM2,-0.09443569731944657,-0.26221171542069044,-0.09592760922483917,-0.27499034821911045,-0.10557788609686104,-0.09371890782468532,-0.22763145092071435,0.04811705555169076,-0.14484321173750594,-0.5673767935410701,-0.11878083354650154,-0.09327336115777266,-0.1204376201898966,-0.10421218534588983,-0.10564375300401008,0.0605462507923367,-0.2449643127209752
CLEC2B,0.02619387536379195,0.17254352416538984,0.1478901957711423,0.08725228892815522,0.1862191974201935,0.0036357248167731295,0.04369378580805046,-0.023533715822150858,0.03166733018381369,0.24872359094427018,0.03335592717587885,-0.0013839228883665345,0.06972141399608162,0.1280793129432656,-0.005852028125751058,0.05888556295854714,0.03760565649146683
NTNG1,-0.08489358316014718,-0.13570285638459434,,0.013917361968252178,0.07078539052556118,-0.03312443035913438,-0.018696740898665444,0.20621279122234523,-0.017188727371676503,0.08717714883591683,0.044300454873985165,-0.022329941612386002,-0.005955612612003916,-0.09709504268514726,0.027198737669301882,0.030660125994236145,0.08423172140156272
LRIG1,-0.034657607665533,-0.28320862632699656,-0.08136016716722981,-0.23752793182645945,-0.16011136799372094,0.03290480736654531,0.010561990051173085,-0.058827791913731727,-0.047464983777707734,-0.4167484038763287,-0.13753222672082283,-0.08696963436348672,-0.1980300907668506,-0.15636320846084298,-0.17582980110620092,0.006271353073929831,0.07380909873051797
CPAMD8,,-0.04057372229971558,,0.034945082312588194,-0.040095797465729055,0.018905088694318707,0.030920448376637606,,-0.0481579170596326,,0.0003624678329932372,0.016189783995092293,,-0.025994640481470568,,-0.0039049688685281335,-0.05646363263531443
GHRL,,-0.09366806618100769,,-0.022100170690107987,-0.06151894703074191,-0.020466928085475213,-0.04388823056173302,,-0.033277199376656054,-0.11673912685354008,-0.1028501906916223,0.01904309822250273,,,0.032841576469321565,-0.05356987056997893,0.07335075935403902
NPY,-0.020236420946754766,-0.06883102909100701,-0.03642268291042157,-0.10532991375831494,-0.09819475223467611,-0.05610180765190921,-0.08897683300658159,,0.04914886899581772,0.00868574481436894,,-0.04670760705900841,0.2913853663186804,0.12060802771610846,-0.0015501500757455708,-0.030771008804492933,-0.10364732266893405
MMP2,-0.08790031879690717,-0.3464417361731997,-0.11851475992209176,-0.16505565186592971,-0.045147737499766485,0.03078900061038523,-0.035721810521532504,-0.03280020390584659,-0.053609043386700125,-0.46380238557096054,-0.12808408654675654,-0.011863597497289324,0.036256131027695794,-0.029700614366644406,-0.05067009382710447,-0.22037956996276953,-0.03915746576393698
LHB,,,,-0.029911845253212086,,,,,,,,,,,,,
PPY,,-0.021653585962801803,,0.029891886818710217,,,-0.01829359193233619,-0.017629234743427084,,,,,0.2032241993282676,0.20307186578068342,0.02237581047226377,0.039335425030758535,0.04095771688297166
ALKAL2,-0.059976841730968775,-0.032556426160585135,,0.00021210804868242227,,0.0001587362880179846,-0.016623662820966615,0.010285155772744048,0.053448956807172696,0.00906005330725773,,-0.06471055941073366,-0.0034949117756834067,0.0007104874698214476,-0.021078834943916522,0.052470106834315015,0.0914478460989325
CSF1,0.09300233754476844,0.023503062709276466,-0.0014700841490012612,-0.04455185356620938,0.021475160415018957,0.12517391293130964,-0.05025091449175717,0.021071426021911237,0.031161136025554734,0.14226743438242634,-0.035622206274959684,0.022099494323704574,0.22118161688817212,0.12984151674975195,-0.06263798530862419,0.05501174705465977,0.07533805547070817
SEMA4C,0.01707490522815074,-0.07651955726288849,-0.05388208677100741,-0.053147882998253244,-0.00895866604514294,0.018524981367654167,-0.011466796203676735,-0.004388586084873729,0.056811999095339516,-0.17149243422250407,-0.09546325460379906,-0.0660090689729021,-0.023239094253993814,0.0017701262286608287,0.0026719299551323694,0.031011351796622635,0.014898917038054274
BMP8A,,,,,,,,,,,,,,,,-0.038617292737417167,
ICAM2,-0.07164753315094398,-0.14983385778099215,-0.03889214152366881,0.015176580862718926,-0.04536446656698548,0.028202994290002014,-0.032862533204829,0.010815102577432175,-0.06104833286710094,-0.270253137805848,-0.07718023349139168,-0.06465676491189017,-0.12291201342527892,-0.036177971351135166,-0.07632733663540417,-0.1499083550186935,-0.01433206210051193
SYTL3,0.03320257603619695,0.15960411213646217,0.05405094155307103,0.09300154383219372,-0.011170449957662032,0.07411367052206967,-0.00813187552581349,0.06345537532704822,0.06864513129206559,0.26220282661162114,0.018220990310386504,0.11531250499096367,0.044950599046102,0.06940991412186716,-0.01743093446626985,-0.07239807876982757,0.10033155016564561
IL1A,0.002484043868068966,0.009301360950288667,0.09144675300455249,0.08065498533054893,0.04739038224862427,0.053425917727157636,-0.034731742693236194,,0.11391087853253903,0.13927957371217572,-0.015304061151233955,0.03542995898915989,0.14197268767663837,0.13123881203306442,0.06300582650328752,0.016162647301900257,0.13034245819306733
HLA-G,-0.017444678499201487,0.18211860989571388,,0.015598009125708601,,-0.014853625312126731,,,,0.14374874092732864,-0.06278241040743808,,0.08683990986115805,0.05373941881311969,-0.003087218332350826,,
PGF,0.11579093010451728,-0.16930741336291152,-0.014508542950664055,-0.09333190593067704,-0.01666404615804694,0.016711634652890384,0.031345300382934635,0.03200777108658719,0.17660938171898488,-0.3597149925038977,0.13708478050220863,0.06037602536514725,-0.07235937524113495,-0.02145048484360476,0.030906279906644865,-0.08673141083546822,-0.0322855178943943
LGALS8,0.08458803191712366,-0.01053570467845757,0.038065116460658174,-0.027176836947779018,0.03446783112533325,-0.015029454427220569,0.005055023609398596,-0.009616754759540623,0.07243664031804209,0.1533064668417786,-0.05531205107584001,0.03936398044753783,0.06264832803706107,0.03202930341690362,0.004127200622761245,0.019627228008712583,0.04326392000494462
DKK3,-0.2102991377664289,-0.26685136207361604,-0.08942668436543856,-0.19420283951385536,-0.17760488715066017,-0.1134234296109043,-0.0804264854062535,-0.005844870933278186,-0.15446538770375035,-0.49167238008679626,-0.0821403867243208,-0.05519264898159729,-0.04951389465550949,-0.04561888676095656,-0.05680165203381415,-0.17378192473100393,-0.24757059839243123
COL16A1,0.02840171376932476,-0.23924610162414342,-0.13440806114410384,-0.19546321538204692,-0.16910279923976496,0.029589177517999797,-0.04465055146767292,0.05192522861270501,0.009773360451333214,-0.32422135807298114,0.13079267441335965,0.006025269142166612,0.022363140151155033,0.039823994022249,-0.05905065132536019,-0.14752223980528423,-0.018293581191685386
TPH1,-0.012179372525785116,-0.01570706699467189,-0.020279775657836438,-0.008919056834508235,0.01011886021025573,0.00834733457643505,-0.001086820311341099,,0.02233391626584376,0.039544932497124576,-0.05648907545496511,,0.08054830066399435,-0.0152671301682836,0.1360139399979074,0.02403503915656367,0.034232586306416055
TNC,0.08988877715119323,0.1013406699584298,0.13378068771706472,0.2810658850464916,0.2178836762959958,0.13691359904997644,0.19230567197268741,-0.03965046882626951,0.047265859105355586,0.5874676116958063,-0.14322537957305792,0.16746959926508737,0.330392553425603,0.132752430415175,0.11817178126865799,0.06470208049519625,0.2909722722791908
TNFSF9,-0.058442726871556425,-0.021484488393291937,-0.060234583310267334,0.028315277178141286,-0.05899637023894015,0.02208306389595008,-0.04144091837864948,-0.002631262203523253,-0.04054596449513714,,0.026771246702525234,0.039604593183090404,-0.023805506769189917,0.06336102292836134,-0.0004642467097377794,0.08007728096371684,0.07560789896750993
C4A,,,,-0.035462228263713556,,,-0.021686135652888454,0.015066508607232448,-0.015220696960053546,-0.009259284560461692,,,0.07084496803338108,,-0.020236735929820903,0.13387626035127353,
CNTN2,-0.08087351283414117,-0.06604900422104502,-0.1030914216457746,-0.03327660440823509,-0.15334612548561874,0.003260409249695275,-0.07988463045167118,-0.022136156563067638,-0.06396769613593083,-0.0432044552204585,-0.018098968586747737,-0.17019176209856302,-0.04701247618981407,-0.07318667033645408,-0.058362831962769215,0.07400024484298665,-0.11413846886265537
F7,,0.02542026758096458,,,,-0.013669789690179329,,0.06433135572800427,,,,,-0.028571981452648658,,-0.019077235314110545,,0.06465283512244857
LUM,-0.043348606059589345,-0.2202306326983012,0.004326988253527527,-0.018969678896716077,0.0074847600250508035,0.0062548415292234165,0.005726065715990842,-0.01112555412183123,-0.05569380886093163,-0.37430068129501143,-0.0373138511650742,0.054216913593501316,-0.07230245559226726,0.04948752659016411,-0.0650130548772542,-0.197534439330721,-0.05019336878810282
BTC,,0.010982995321360942,,-0.08118700536449071,0.021498467464603644,,,,,,-0.03179678703656638,,0.0214772530487174,0.0038996565995699645,0.004776467347194033,-0.03576165755736538,0.08208126117954521
APOC1,-0.11512578045330552,-0.13492362146312273,-0.23878834717945488,-0.06987862203519003,-0.07413687288538404,0.09876752681426403,-0.1580723646210297,0.050892188266091945,-0.03376918243099537,-0.17901570175848452,-0.13369820802241283,-0.12474358736956134,-0.24080131019414489,-0.25555586705020733,-0.1401030555505099,-0.09426839754899864,-0.014366129094986272
PKM,0.20851460298307847,0.28315046698865204,0.09874727500247418,0.2837843835686948,0.1561053714881824,-0.01735267620147796,0.13200490108362117,0.04830729919978622,0.2296177937030721,0.5933851223320894,0.1828430415903864,0.2083854405323547,0.30554263832166223,0.2900147715687575,0.17977027331646425,0.23154464231424923,0.23192253836137178
TNF,-0.029320816535109637,-0.08186624943368863,,0.05932852398907995,-0.002503727805069741,0.035435557099036195,-0.026467369403123425,0.07374150670423858,0.006165297523612535,-0.12340281150146426,-0.14751221915799043,-0.03372214617797353,-0.026159570079659508,-0.03572407945998975,,-0.036559748208563454,-0.0679498569709155
GNAS,-0.1559662966693789,0.19096061148182616,0.04570393454291005,-0.29606996559531956,-0.19456454172689353,-0.07457723527055485,-0.014257457253246507,-0.031020744927443816,0.1427637223995449,0.39740351674116137,0.031816330209098985,-0.05022853708603257,0.05505841818959523,0.012394776468223616,0.09351153099600859,0.05843205060466652,-0.1827417683427837
BMP8B,0.013329370612007662,-0.08935354059014321,0.0158073866971454,0.06231508196100934,-0.025531582750934555,0.05045321447977585,-0.041451168949829385,-0.006894351394058207,0.0729724849286599,0.056315951824919164,-0.026792306697513413,0.000989070642139153,0.03967068692113292,0.11791671636591187,0.10413229675523114,-0.04080949140774732,0.03080880467529132
LIPH,0.029159849244027945,0.10214691801457586,0.060071902022653646,-0.01704550443966848,,,-0.017484953599188786,,,-0.05751668269340652,,,-0.008640832731160775,-0.02440514835031933,-0.010418431904605466,0.01534971172891357,0.07452453717695164
CCL28,-0.05221115176372683,0.05715055988026653,,,,-0.02939647422892406,-0.026923952088312494,,0.07247016694265039,0.15253271906421637,,,,,,-0.012795633965163903,-0.0019633893482196344
PTPN11,0.021954949745796433,-0.05369438542342319,0.017568733570442197,-0.04894280018982382,-0.0489246943045595,0.023616204437431298,-0.034251164989307616,0.037478923212793745,0.05988032189744939,-0.1290521258840861,0.12842250908595967,-0.05904282212868196,-0.027740092973116474,-0.04097645606482202,-0.05795661989845797,0.03870173955812003,-0.035756417530433446
ADAM12,0.013482278153207307,-0.05716164513001892,-0.05648240507637249,0.04471672487934926,-0.007647765976995527,-0.01615752933168829,0.1079645788848784,-0.07503461741110772,0.05980728900236635,-0.1723422032175333,-0.034956428068152204,0.006169493212304994,0.05381223797382646,0.10474631579387886,-0.042991531809249146,-0.10422373148425375,0.07254469805766084
EPO,0.07313062985466193,0.06646574396698873,,-0.006134876967497923,0.04878033258283832,,-0.018293592730855086,0.11943142529009958,-0.0090724313731051,,-0.014551393376867566,0.1474446219825744,0.08412897482488732,-0.00899084278617341,0.005159223292022606,0.013308294124509863,
EDN3,0.04273577124224118,-0.046534713421634406,-0.020515121281575628,0.03654993472777056,-0.026059409379676105,0.05457763930286101,-0.009271591782604454,,-0.03170243589650473,,,0.0997951474478618,0.057395244424698136,0.024547841152327398,0.08282724498108199,-0.010983514380686841,-0.06853939387024333
CCL22,,,,,,,0.03009143902298031,,,,,,0.06196491243675688,0.019717789782701296,0.015547928635980661,-0.0441256084827403,
CCL2,0.003528027992226055,-0.11332566922370298,0.07625279627771547,-0.018192163572858557,0.19169925114186162,0.01272301847749811,-0.11081265047884947,0.06843217944299526,-0.010559549625986524,0.03768964628550333,-0.16152236080171284,0.0676056090016161,0.2687467540119933,0.1644330428038324,0.08260122457481157,0.06589262683881116,0.20332051174480453
DSCAM,0.06458333027211141,-0.04270433609908224,-0.08315454010706037,-0.047116656585342316,0.000795562098651457,0.020919770779293703,-0.05227015428011994,0.033491681602803886,0.10491895153210609,0.02025310222710574,0.002388610517943988,0.07769025313655656,-0.040263430295037435,-0.09889209312312718,0.03510217901949943,0.22404418518843527,0.026809594160289465
GPHA2,,0.005991203903289729,,,,,,,,,,,,,,,
ANG,0.18547273848958665,0.3686663722558972,0.11154111281791407,0.2857701002376502,0.06850055370421765,0.0034596610959675652,0.20366174708989207,0.060854752465694384,0.20865908706255434,0.4605432792995311,0.15030406761827136,0.08058662765843944,0.19557376014393943,0.15374105778498437,0.054544055594019314,0.13135432082605794,0.17382527814909102
FBLN2,-0.060259547020603765,-0.0160167863550247,0.03464563620668801,0.05083587338904581,-0.016148717816670165,0.0004355565888616948,-0.059421101768375964,-0.02426560518927118,-0.031675263443229344,0.2881478217388897,,-0.0650433330361985,0.008795111736245328,0.013390584413352934,0.004859241698262832,-0.09255588099492826,-0.00013459561233084995
VTN,0.04566627531404785,0.03172214939492076,-0.045283722455937786,0.009895967418779829,0.0032152036686971556,-0.015739482218111084,0.027159896577582276,,-0.02607377300426909,0.016679627594560355,0.020236297042292264,,-0.05861638138240957,-0.04233607574388688,0.005659639587039296,-0.0208804738038273,0.04728122957682127
VEGFA,0.22594761113446013,0.47028946250960124,0.1629129010016727,0.39070035032528133,0.2257976180701493,0.1163902565853259,0.24965997378156515,-0.026962761550299585,0.26219635931334595,0.8025413899552131,0.2901696679431476,0.23523323257003395,0.3076094270455587,0.26056966204466375,0.22061526763918402,0.2523706334406371,0.3533046198943102
F10,,,,,-0.019992259163515276,-0.027370601990767154,-0.020058529041552996,-0.04136617551537619,,,-0.0035885112234437604,,,0.034939652548433016,-0.0513691318000597,-0.019385998169988893,0.002802528437854769
SERPINA1,-0.029797969001463084,-0.05236722890337435,-0.0655694011488627,0.03657460165621724,0.1625853576704508,0.001098237498162423,-0.025029234773730934,0.031115808456339718,0.1013546033720115,0.24885658846196038,0.003734823543533637,-0.04947509132406107,0.11053949191699085,0.11961302092466224,0.08098833473438281,-0.0670043426795589,0.05161895512658594
VWF,-0.10551584416159426,-0.3258261645471471,-0.08162998330457572,-0.15512188967283833,-0.11808721239824745,-0.012066330870054624,-0.11365966800081533,0.0214215815191436,-0.106988377607454,-0.3052658822440141,-0.10192124403066515,-0.06348927121876678,-0.12509857112651177,-0.020077081684820093,-0.06719193610547419,-0.24205641209980824,-0.17415297912143407
GDNF,,0.030324566497331187,0.08433569993463196,0.010940298318170661,,0.14579154296144983,,-0.02712286091870542,0.05076672902431276,,-0.0807874798409189,0.1004585390357926,0.0539256802491153,0.13605028297475558,0.007308592636428899,,
VASP,0.06537236814778179,-0.08920492496744736,0.0821754136875151,-0.003957459666130733,0.02281301713466302,0.07806119331636015,-0.027885805808065343,0.023038442750041077,-0.05771250293861049,-0.01543484447930344,0.0014560424797270387,0.0005560156265312655,-0.019636655715206126,0.057101110146481567,0.025598387789573542,0.014596590988969108,0.027461748914715596
ADAM15,-0.04302763801735219,-0.09759122854348411,-0.09877469866732132,-0.0008794531857554064,0.001107871881131145,0.053716852491705776,-0.0011805764208433335,-0.008733732162041567,0.024837305282198786,-0.21829312285725053,-0.13966726833038287,0.0031838998724742166,0.009030879538118822,0.13972386695188196,-0.007593594386224542,-0.06816065495240536,0.0459595681738373
WNT2,-0.011682245105926326,0.027387896494372038,-0.0149361847194132,,-0.034216303020061005,0.002875717701281547,,,-0.029365766405496565,0.04008903870873532,,,0.012486191115730646,8.51692976450641e-05,-0.028287256850312928,0.08517399493411254,0.06385323522186076
CALCB,-0.022491769868120088,,-0.007552991086137951,,0.12467532242861637,-0.015953649004792576,,,,,,,0.046304146245777215,0.004919100636726399,0.0958151485637274,,0.055138617043312896
OLFM2,-0.07683503970302662,-0.18968062074384934,-0.09783975014183338,-0.17294904678805426,-0.08561369851176433,0.00011469251063450669,-0.07380729540146448,0.06289762653191538,-0.011917286738274024,-0.16216785239406636,0.02733646102567957,-0.02892863809080714,-0.14662960015168414,-0.1445828725925041,-0.07821365800384536,0.10190157992758107,0.020595214330248426
MFAP2,0.01839801732352299,-0.10990113382462675,,-0.02403015638030075,-0.03165865258645767,0.00959603701130559,0.03928787131285124,0.023220585535286723,-0.004123399819742963,-0.3861929341518162,-0.08107340026320073,0.020921069693781737,-0.017898287598466976,0.051727448863985295,-0.07487684342225547,-0.1354043827022748,0.005143024764594288
HLA-C,0.04317206065967503,0.0012582621532143028,-0.0751281277878959,0.024860843556063793,0.11864181748089762,0.016026130592062954,-0.09184785985565198,0.03390193324510868,0.051663092063310594,-0.16853518360715228,-0.059811335100910024,-0.007512726692846541,0.2687888875196548,0.14374876681920318,-0.000728478657762519,-0.12971125098063008,-0.07388668282385151
