,UKF259,UKF260,UKF275,ZH1019T1,ZH1019inf,ZH881T1,ZH916bulk,ZH916inf
B2M,0.0012659177701696068,0.00040551929500034427,-0.006376110461055811,-0.055839728431365185,-0.040532800210778056,0.029497365845135765,-0.035748993962524955,-0.05947312524954636
OMG,0.021695756730156064,-0.10676430510177433,-0.019214112444117706,-0.014349920716281522,0.004399466580375982,-0.00223196525042213,0.03947264631563083,-0.03951323484856493
CXCL3,0.005641041034055443,-0.030764443322971933,-0.011651818463823549,,,-0.005711747793767523,-0.00014926912510581522,
CXCL10,0.03200915616023786,0.009190862538494972,0.040494411653147454,-0.01335749103751897,-0.033091158843440924,0.04287683064312568,0.00732326664857769,
RSPO3,-0.012193530844506442,-0.028857258915665623,-0.02035501404993343,,,-0.019872399274480375,0.03421607255628301,-0.033494114830871995
CORT,-0.005468946829636813,-0.03502264071324208,0.011226377609977372,,,0.05578529879015581,,-0.035766289633592366
NCAN,0.0025833796511535645,-0.06102494916775311,0.006403433660587228,-0.08698087103351729,-0.021200750706768433,-0.034247738683820285,0.04826583308238802,-0.06752503296244602
PRG4,-0.012034489097785853,-0.020661693780735627,0.046310794228633934,,,-0.02103522494084622,-0.02609892224436899,
ZG16B,0.007046034282619167,,0.050167408820321086,,-0.022775870014683976,,-0.015996578092691775,
TGM2,-0.0007625259139651957,0.01933342029783799,-0.029892383939071416,0.09342675985786131,-0.0035986208162720524,0.032529338149414326,0.06047748653539382,0.05787206867707644
VEGFC,0.07287807404654288,-0.03180519335204536,-0.024793154008270247,0.027368582211052886,-0.0295220508961282,0.09389387737197698,0.008988891441637895,
WNT6,-0.01664524801752216,-0.0284698248346411,0.03595506269748271,,-0.021659855057935693,0.04553314390617748,-0.016529264489491175,
NRG4,-0.014646523760216577,-0.029429880808543418,-0.017688833034318473,-0.031107644803440616,,-0.02222530473057149,-0.005066548603041615,
PMCH,-0.02029418558574518,,0.0069185880463757616,,,-0.012796412833528368,0.06780364397660218,
COL9A1,-0.015297225080368116,-0.01713716431675652,0.1312812764781485,0.048562479878476596,0.022899111927391934,0.024937277328179196,-0.06152466202282772,-0.012169097402010547
GDF11,0.005009937134940851,-0.048526441115087894,0.017310183302906103,0.08092954173721535,0.07703846816756203,0.0623705785989418,0.01869758235836913,-0.011654066018689284
IL24,,,,,,,-0.027789834093879456,
SORBS1,-0.00892145265835514,0.046089446581657624,0.04602383944135476,0.05873114709411134,-0.023281410532016832,-0.047477715074594105,0.011245890132563954,0.09482668967758688
DLL1,-0.004743607762145234,-0.03383011887781157,-0.02150516181085546,0.10184957557266403,-0.03092610486897868,0.03510969465614232,-0.037590682846387447,-0.04799543961433268
TLN1,-0.01631364023071251,0.09644652154163884,-0.005541101085975893,0.041348381572587495,0.014990039582538105,-0.010470348663391223,-0.010341758091373644,0.09039127922093919
COL2A1,,-0.01845402696221652,,,,-0.02695770517852749,0.0463953258333265,
SHH,-0.012505810068020116,0.002969514425254447,0.036101755642745,,,-0.0010223126664058166,-0.009307994860292488,
PON2,-0.004948952663549562,-0.05037351786657697,-0.02343870817502197,-0.05416283920973408,0.10989790406413487,0.016411099665668435,0.02723385451695571,-0.019670688034209436
ICAM5,-0.01949119260563391,-0.0489399745777316,-0.02050833687463782,,,0.006344913363492999,-0.023714939464197293,-0.02348305990769853
HPX,-0.030428337217299567,0.12115663911663256,-0.018068877096281286,-0.040468127120096876,0.03928956147801253,-0.035421053819483024,0.03242896905619091,
SFRP2,0.006135079916037519,,-0.015059227486689215,,-0.01783134222253023,-0.021847282707424052,-0.06736375666468716,0.07872689518624555
CFC1,,,-0.01158755263223229,,,,0.14021411265392725,
CD70,0.06395496546902985,,-0.021614842834873766,-0.03376082627143232,,-0.03236565986719652,-0.030897871887518982,
HP,0.013334571805350429,-0.03301147865654321,0.07558989125148852,-0.051185597888167025,0.031315791612669494,0.01025590295327452,-0.04212799895804209,
CXCL2,-0.0011638931101244565,0.0060911769862902945,-0.014216304290324274,-0.030646026362259774,,0.005560305765492422,0.014569372799491526,0.04104958402189579
NPPB,0.038713772197501724,,-0.010146532335344575,,,0.020019743646937684,,
CCK,-0.0038341830028676945,-0.08256431991394839,-0.0675226570966685,,-0.028347385350607324,0.028229838400487015,0.027850987251936084,0.08288364862381704
SEMA6A,0.007404192034183647,-0.028967940247350613,0.025301782176281866,0.09383803646108035,-0.017185696542344243,0.012585181498950477,-0.05172940536281435,0.0024002372881122037
IRAK4,0.022549065889503044,0.008867885584749506,0.004452634972423502,-0.07760384864124738,-0.04941389458061725,-0.01638282210026167,-0.03358814792268138,0.00014971812810082405
GSTP1,0.010180737193305677,-0.05397253157713736,-0.018246707057952234,0.0008461357889896664,-0.0371508539736667,-0.03234422092462575,-0.04423974684701503,0.01611485307423074
VCAM1,0.04204369685764439,0.03471546412281774,-0.00715356724379661,0.01671170235257568,0.02425797009677016,-0.01712532786476224,-0.03236119141412871,0.06150736854046912
NXPH3,-0.01996548713123556,0.07753327857011116,-0.042753892209655996,-0.1163118157710412,0.07297803638308467,0.025220672949374974,-0.021369178438164965,-0.0856560823763691
MTMR4,0.03129851146125004,0.02784142567173319,0.010985604126455505,-0.016935633430715937,-0.0193493472783844,0.039399493942241424,0.06584328437374458,-0.10153719664590052
LAMC2,0.002718622512679038,,-0.012773352220585876,-0.0006943674877817579,,-0.012420914611446841,-0.023936827283337448,
IL10,-0.021905855571130957,0.0757957013479861,0.003978397766393569,-0.05417734486413784,-0.0391914258390815,-0.006797391602452865,0.013330647185422258,
SEMA4D,-0.030790851108980333,0.030436989672732822,0.025166300491827682,0.04547295855347591,-0.01900153766697351,0.008861082519003796,-0.01256757847472771,0.050446104184557285
TRH,0.0210210740135859,-0.018160161649150717,0.04157161390107926,,,0.07090349394807999,-0.07320069655634023,
SEMA6D,0.004917226193792193,-0.06972838700492019,0.0269641090067415,0.06266200241392655,0.10993514283436309,-0.04013263035609162,-0.0508607709855903,0.11321388070789586
CEL,,0.005839241403981054,,-0.017101125084791648,-0.03148645787044913,-0.031442561182989444,-0.025573234264159073,
PDCD1LG2,0.0019159010429528993,-0.040377545383732484,0.07146553406012479,0.051612969135246836,-0.03815168448645378,-0.008283747265705549,-0.01568012606064983,
SPINT1,0.0448728244990928,-0.015235983200248425,0.00408649427527084,-0.07669284020629906,-0.012266005950267536,0.0334136407607612,-0.055247318486521826,
CTHRC1,0.0012002812928040047,-0.017380481757008407,-0.03166516270695377,-0.05781256352508693,0.04214214829584059,0.07858345790048707,-0.05917609563470675,0.018232817524542352
PODXL,-0.025315936373671157,0.048145660792782284,0.01551912139657516,-0.036836645583519095,-0.058454698823160074,-0.016956484479190365,-0.015218725360019435,0.04768295106762949
JAM3,-0.050038798079495864,0.044285374029562105,0.034879467583049606,-0.048939070215545236,-0.0007201181265483414,0.02358269098020785,0.015755991377239188,-0.0826763770361467
TGFB2,-0.03246780480901343,-0.0050662674066257254,-0.022673067584601837,0.005382664104251327,0.001556470493638688,-0.0013334442345595634,-0.02891587682510186,-0.0009935159730882638
COL18A1,-0.01424723900674727,0.006722806794606713,0.057969760261709524,0.05123908086356713,-0.03667903582522632,0.016331997118961602,0.007246316865690676,0.016312389892144674
NODAL,0.03381955770941269,-0.04373865541540751,,0.006960032896431064,-0.028054483566636205,-0.014204247444002874,-0.0061371420273370345,
INHBB,-0.030703461036675518,-0.0011297065890947344,-0.03533454469800361,-0.018664215113255826,0.056424515458953245,0.021811270228058996,-0.017329175372581048,0.0788429273042335
LCN1,,,,,,,-0.016789642097978084,
ARF4,-0.03578675528122105,0.01885995853396585,0.03458506958677461,-0.11339769944077693,0.01389860993838461,0.020360223144580043,-0.007989256331272048,0.06961329021531575
CXCL14,-0.03894276789829691,0.02761354304055216,0.03861763925836471,-0.00033232473294186887,-0.0423321186417367,0.07188235214013416,0.0015280957995629165,-0.025957787251982476
LIF,0.029018131603582978,0.01590457350387911,0.06730557449274781,-0.030930299474684952,0.040075845751786854,-0.05528124084694925,-0.02459038939606013,
IL17B,,,,-0.0297039603667493,,-0.017671403707761723,0.06153262260787797,
MMP1,,-0.018160157687563835,,,,-0.012796411820130773,0.055789766647858945,
MATN1,,,-0.010273964825053461,-0.032457760268682787,,-0.01821227863533342,-0.017299397241529308,
ADAM28,-0.05168501403327128,0.005041652871122281,-0.05177748513186053,-0.05547530493620312,0.09891650273355483,-0.032827671575917684,0.0005815580045520903,-0.010998740087472146
TCN2,-0.038511730465261636,-0.009833799643622057,-0.04663632644680882,0.04180590954011745,-0.007455334170135299,0.006207458716843817,6.792758705602467e-06,-0.016105347328017855
THPO,0.06524143957515097,,0.03400483349268537,-0.031107679117961667,-0.023492817208456078,-0.015798308163063705,0.05150248999300803,
CUBN,0.029250872418296634,-0.04560956743194928,-0.007145234532545544,0.01806757538710864,0.033413809130980444,-0.023623187015675704,-0.009763763189977136,
TIMP3,-0.045398343551676004,-0.08889827923490079,0.026861005015261487,0.012400652986617277,0.002220576306366501,0.06112802697445364,-0.003954860326035576,0.02419663705400142
PIGF,-0.05048738546737522,-0.04130123500871074,-0.05321448091475485,0.03384986296032344,-0.018242205361372273,0.048920937560122814,-0.03643074413181274,0.047806565368759935
CRH,-0.01410576225902677,-0.01845403034823374,-0.016173618851006596,,,-0.030834083808269273,0.08362152236193218,-0.00010578588257362831
BDNF,-0.005526616644710509,-0.0032373327897211143,-0.008058901758118272,,,0.022087709349340668,-0.022548528450745738,0.12780478703957782
CCL5,0.03841242556407825,-0.038497006137607086,-0.004120164678481529,-0.013621991548310156,-0.03858525383642836,-0.019301032797968676,-0.04227367245202823,
GAD1,-0.011322644374231708,-0.04053351412737178,-0.060180283425542394,-0.03418569583670549,0.04018933397840101,-0.009334093325221735,-0.0016297717615525284,-0.03200048114708941
COL14A1,-0.010539302819155954,-0.026099587853710353,-0.022317274932610934,-0.04122793110104905,-0.03517783732103592,0.016287428900869483,0.09149723426280663,
HLA-A,0.01415348122557053,0.08088922766112543,0.047029342651247065,-0.06535307869372839,-0.07220398314497409,0.0026506296249911984,-0.01969692501428831,-0.08763432791983654
CD5L,,,,,-0.0011593294749415383,,,
FGF18,-0.011206922628662203,-0.025178866505438904,-0.011008958072628526,,,-0.022113110189695872,0.06073040518626233,
ADM,-0.04912301722311921,0.09616151429872394,0.004192860905804229,-0.04321230651543453,0.04952952166173272,-0.022123971325462465,0.016150833323351037,0.1304644509111849
GNAI2,0.02030709857580229,-0.03132476507077572,0.028340597124920274,0.05519480721298991,-0.03633963278032307,0.03951588192556319,0.042819423568811535,0.06504983991846679
HDC,,,,0.06797873045419818,,,-0.017299389406796026,
COL11A1,-0.044502080257318326,0.0656956808295234,-0.021025894414654887,,0.04020051161314923,0.02116973649386535,-0.036756585064906776,0.03808405725502295
NUCB2,0.019268391864671584,0.07473813246062071,-0.03878735668460565,-0.016462663294528397,0.060882466194404475,-0.022627162470030528,0.0005128646779279617,0.11606088226438277
FGF16,,,,,,,-0.017046299353830757,
CXCL1,-0.005199222527948919,-0.05787599052371675,0.024522453663187747,-0.018437875719478723,,0.05342018572610277,0.0014347296474312014,-0.0386100387602565
VCAN,-0.017651286320323048,-0.12825776904280048,0.08256665429156888,0.07824375137525139,0.004038929135748733,-0.05673181194191613,0.04018551853438194,0.033284249759402675
MMP7,-0.022280124512556232,,-0.010146532279907703,,,-0.04876675085301281,-0.026305065085877932,
PTPN6,0.06944614458616377,-0.0641208545558772,0.05198412297192348,0.060330887568382494,-0.023653589248329426,0.0026340568923787487,0.0596888813695,0.07717136811414316
PTGS2,-0.0032807358387423493,0.05898127720997991,-0.05355482091292575,0.007306050172468262,0.06486357420483668,-0.04459669695904721,0.0136881860629845,0.029021803209434534
XCL1,-0.012193532896702374,-0.019310018508193274,-0.016665299622298603,,,,-0.01460387019358978,
CD58,0.045098834650340695,-0.04069498376956699,-0.013903157683708919,-0.04503237829555383,0.013476873524820323,0.03202902975760701,-0.05228648659009087,0.021298718804869374
TNFSF14,0.03727498253012081,0.04360870557366392,0.013756502662129907,,-0.03202882993858711,-0.018477347097953862,0.0371309694611262,0.07087368895780677
CNTN4,-0.021913972356181175,-0.04547785320312166,-0.028108507446901274,,0.02568140105488769,0.044408351031288346,-0.017089620135071818,-0.018645928401190455
NTF4,-0.015424285130997651,,,,,,,
INSL3,-0.01120692043048974,,-0.011700018887162747,,,-0.018477345312744618,,
BTLA,-0.01778878855626854,-0.02013133712338227,,,-0.030094489859455942,,,
MFNG,-0.05267474899041668,-0.053781189976189366,-0.03400615118430663,-0.04125384120025902,-0.04922875045723276,0.10006157498116511,0.012139842086926348,0.09070191528782842
ICAM1,0.02408920253971313,0.06463168446747117,0.0009083831490439419,-0.014210350313856352,-0.007296245356515177,-0.0429478744085166,-0.049308806892006334,0.005936051321472531
PROS1,-0.06453116706933891,0.10876539504821268,0.039706631580272496,-0.1037008767390774,-0.03446670699253992,0.03987785539169174,-0.024823687491689943,0.0555749744788176
CLCF1,0.044306181302970135,0.03015041739405291,0.07524085852410181,0.019955894998946264,-0.04153063651303491,-0.05269486103614236,-0.004760239212555707,
PSAP,-0.007222453409443487,0.06229466278882025,0.04689812667695571,-0.05136901494549167,-0.007377055781415103,-0.016998405121381812,-0.006152695332876356,-0.06241579770701474
EFEMP1,-0.05780794227781957,0.13223259086384626,0.019634179130480447,0.06747314435597779,0.010363856805606045,0.009786750295482557,-0.03795373402266269,0.0034063341890357263
C1QTNF1,0.0076768835167731735,0.0026281486667226292,-0.017693418195654148,-0.10674225818982573,0.0636248976751925,-0.05204616407027969,-0.005533715337089592,0.0341182281892341
ALB,0.009027080582254935,-0.030701878410774708,-0.012773351893621263,-0.04155874651447307,-0.0090827502219732,0.04610867599473698,-0.024492829723801582,-0.05007122012460811
CCL13,,,,,,-0.020726182288467714,,
EFNA3,-0.008806415503810543,0.07787572735801841,0.011655362015230547,0.07910221937833062,0.07311473555241504,0.02103322072222266,0.02319636659130432,-0.019409785207637142
DRAXIN,0.029361783754610685,-0.000528859020220088,0.03784204482141941,-0.10281330757305664,0.02680075110915116,-0.028247177936703817,0.001109715163499761,0.16159554740089774
RAET1L,,,,,,-0.0051966156358269405,,
NPTX2,-4.9270083685728826e-06,-0.07548242505451465,-0.059426654495180996,,-0.011236134959070943,0.06044392283424542,0.06195087382227589,0.00339100306388394
FGF11,-0.0063511053828455505,0.11106807962007877,0.023257274519161406,0.14047817779958366,0.08190834344502497,0.006492494768839615,-0.023687078573586304,-0.08555954319516178
CD59,-0.040063999780415034,0.0027541714386563965,0.01979706285260854,-0.0467294837312576,-0.024559983554170085,0.02060813693020627,-0.019751190609603425,-0.04778968603415052
COL9A2,-0.03303581809472601,-0.051921014204368475,0.014812179790356012,-0.01908262087707315,-0.08632301971674379,0.027862761839753388,0.014756124308000306,0.030781979117290793
DLL3,0.02543165369891339,-0.028945728691762717,0.03800266310480525,0.006606696502470332,-0.032934898693546454,-0.029531635819204326,-0.056163656756854544,-0.013183974164450945
FGF5,,,,,,,0.05917620007789085,
LIN7C,0.027946747388262125,-0.012128334937651686,0.04338243397820622,-0.061991260040098035,-0.04098488656017081,-0.007438806429926635,0.02153776284107905,0.05871436651250225
GDF7,-0.019996417917198427,,0.01357347590362422,,0.008612511785166364,-0.015021003226184241,0.0921883951910036,
PSPN,-0.020471363644693735,-0.0002469964530163345,-0.0352765775470983,0.0009547510846795036,0.03641784872663903,0.03479120169640407,0.017381813371224415,-0.05094500108847131
ANGPT1,0.03552816819266508,-0.02933596282262826,0.0039198953384675045,-0.05388080452547349,-0.03587769249709618,0.06015039763214204,-0.003048374144774053,-0.02862722688986149
PNOC,-0.03153667137275218,-0.08316873707278494,-0.03287574471459391,,,0.12922286302134225,0.013032844212896034,-0.030348761709684046
L1CAM,-0.022610648278424326,-0.040463748826818816,-0.04865590418370666,-0.01741771835285111,0.07156694867717764,-0.08488895358622858,-0.002175488896894361,-0.03164590893491662
APOA1,-0.017452926934391252,0.023147409027836918,-0.015235459901324981,0.002821039410049685,0.042807084954600144,0.021740096961885735,-0.03575010890838709,-0.035023740759952224
PSEN1,-0.0665938043719334,-0.06535891289617743,0.026056550588533338,-0.020289824850440414,0.08915338585343643,0.013765517256423334,0.021992307695603074,0.04027414354999246
CALM2,0.002859007329667325,-0.1106836826992869,-0.013372469906646704,0.007906910412409826,0.03421894054104093,0.011189560396429769,0.015847041395431433,-0.12080770266409648
CLEC2B,0.08379681284726068,-0.012328962273635048,0.004027777986040276,0.058059161986587504,-0.006171806283471005,0.014832768289633485,0.03689319205941021,-0.06559797110948024
NTNG1,-0.01278732451398068,-0.03189472495958293,0.01486393447939604,-0.028734562591601807,0.08116329405814403,-0.029991819897867863,-0.006247946518165294,-0.06468662571877903
LRIG1,0.015876511700444768,0.022580512934979834,0.019299646797807504,-0.02946934851784704,0.03682226649474224,0.05104089753206718,0.001452012354689169,0.06316950034195186
CPAMD8,0.07197951141406313,0.050363114792407376,-0.012978022314513058,-0.03704308057540893,-0.05706574854769554,,-0.018751077801432942,0.06263060800885827
GHRL,-0.026715280136715168,-0.032203266727056486,-0.022755077150389335,-0.021424193778583043,0.06979368924474781,0.07628347427316517,-0.01652927018775348,
NPY,0.025050361425796204,-0.0469511417623926,-0.020438687792040548,,-0.006236283178359666,0.07579984789029434,0.02840811387182343,0.042595525834708464
