,UKF260,UKF275
BMP1,0.04409625352556814,0.03769691911875868
NDP,0.008441086624808363,0.051816083592601266
TNFSF18,,-0.012358479138511052
RTN4,-0.01638539326917021,0.045997360944591316
HEBP1,-0.0037085531824655907,0.002999425836241414
WNT7B,-0.037651581457425594,0.013267679903505554
PTMA,0.02202496460976884,0.03533064599775272
CEACAM1,0.026458870133040536,-0.01943694347449635
PDAP1,-0.041321663061613986,0.05078095142923479
QDPR,-0.014657981483500391,-0.003239908083693359
POMC,0.10124475125606652,0.024496639551784955
CCL17,,-0.01541342960770502
VEGFD,-0.016240095641181906,0.0006994781494606127
WNT5A,0.01873780126484546,0.04342492722754543
CXCL8,-0.028725925021278534,0.009417885291001304
GRN,-0.0033474248716095093,-0.005753958916577426
MIA,-0.015357437672731126,-0.021225235706141602
COL4A4,0.004069436283700692,0.053009639707254363
TAC1,-0.010314096291232991,0.010172364166258068
RARRES2,-0.05307584230608479,0.06449861837187654
FGF7,-0.006881790363660573,0.004251105961939086
HBEGF,0.021345187704697066,0.00884251775572921
CSF3,-0.02722670403761234,
PI3,-0.0264447262084408,
PCSK1N,-0.0052715435167609535,0.008934979078687294
NTS,0.04166277502615523,0.04023730364604882
SFRP1,-0.018527136718340217,-0.02610048085868932
CXCL13,0.02111325489511099,
MICA,0.022701095108258025,0.026069319594388022
TG,-0.02014452186903332,-0.015528447031742113
ADA,-0.03048800093078639,0.008167726611970514
LAMC3,-0.022890343875829066,0.023710389777928203
CCL7,-0.024342804303796588,
NGF,0.002701425298837753,
TNFSF15,-0.018023329701108978,
HMGB1,0.03413942565165274,-0.004753149606601062
ITGB3BP,0.007081210805583743,0.0396909670883855
AANAT,-0.016240097959547083,-0.013964823164172602
RELN,0.06514219093593591,-0.030746032747641604
IL15,-0.001068301714077506,0.0053345525615538635
BSG,0.026684697701157833,-0.011784339503230594
ADAMTS3,0.05635387237891462,0.0015893497365504143
CD34,-0.018130474560314736,0.023659219915409008
PLAT,-0.025575416111779894,0.004057270409469302
LTA,,-0.013449580069278993
CKLF,0.061593246933697006,-0.034138767686261805
CD24,0.017974986951693323,0.031149153344721726
HSP90AA1,-0.002858166816582973,0.08966609066604729
BMP4,-0.019775524115782855,0.0419735852976718
SCGB3A1,-0.01933995183618518,
IGFBP4,0.018151749374589837,-0.038227741290727084
RSPO4,0.010545442079210708,-0.015642680410165033
LEFTY2,0.029675389646462644,0.04700656626366013
ANGPTL2,0.04361678148791498,0.03585320978908926
LRIG2,-0.044824734098085704,-0.015534957025310409
ICOSLG,0.05369705885260778,0.012833615645226946
WIF1,0.02410710506357492,-0.012071085964961573
NPPC,-0.000652648082753085,-0.023546853289965253
LYZ,0.02314231146988339,0.044379556721941375
EREG,0.041594174425671655,
SPTAN1,0.007107871581124323,0.023809648973505453
LIPC,-0.02161083578488396,0.009956157665042587
COL8A1,0.009963456525943753,-0.06675862856754416
GSTM2,0.03849504195449253,0.015675156965203104
SPX,0.035886344062656346,-0.03650966416560489
MFGE8,-0.07132108317105353,-0.008776244836855542
TGFA,-0.00010306702712992332,-0.029184545401943787
SLIT2,0.03183775573023517,0.012701216481991752
PLTP,-0.008178879871712078,0.03383804832961972
APOD,0.06171441680768421,0.021432882571678337
B2M,-0.06843714104540058,0.04548848481732816
OMG,-0.004112845258451183,0.031239812317830292
CXCL3,0.021338174143256058,-0.03954215247475565
CXCL10,-0.03592199582771221,0.05142130226332765
RSPO3,-0.02161082246074358,0.07401899568285562
CORT,-0.026227995970518406,0.02492194217758388
