,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
VEGFD,,0.10036159563970047,-0.011631532019310466,0.05022404743998999,,0.019114495605058467,-0.025761186211340263,,0.02890273328727303,-0.020375810346453964,-0.012353171978907342,0.12209393741239881,-0.0325476422567127,,-0.07606560636528632,-0.03636032538049614,,,-0.037846711399574136,,,
TNFSF13,,,0.06828784926000675,,,0.038422433571533965,,0.08566441614206562,,,,,,,,,,0.03321277997995795,0.13835506479177942,-0.030004655700425514,0.0029736662746428976,0.01678002527810528
WNT5A,0.06096299164168986,0.05685911127470899,0.11699327351849168,-0.0012385663142557683,0.057418449441158315,0.033770583647351506,0.049138555849362976,0.01912031368437459,0.16247283126478548,0.018007100092009454,0.012776351011190158,-0.010275136282329777,0.04248648239252282,0.06714049000727619,-0.01467581758751359,-0.004794440486392992,0.0042961004579691875,0.036158895657028345,-0.008479388970845067,0.04963011561893305,0.02899126136169694,-0.024834165069726476
CXCL8,,-0.045913189378118516,-0.0055204535242419275,-0.024141451954646908,-0.014479684745505405,0.04084953770493736,0.04864135247679736,-0.031486579713804974,0.07196514240470772,-0.013307919122470261,-0.01150381088053332,0.014143293271517325,0.053560658695913456,,0.05168422218408629,0.1073412353115003,-0.04681937795555414,-0.0781610761931233,-0.1343737827572732,0.05817311003881527,0.0198027654873995,-0.015528106799955945
GRN,0.0013946097149454301,0.0767016956110689,0.058194454328492316,0.015905142745047715,0.05353546799825891,0.06357787486278177,0.005400934169350583,0.042944591917435125,0.17075197710355952,0.05170180942662059,-0.012501877299621945,-0.029891824878502865,-0.010477481283085453,-0.027027754024092267,0.05761718819102079,0.09476593707328572,0.03803422227017401,0.08573454857519112,0.014423564031365728,-0.003805387836685068,-0.008828667660158898,-0.0020491601860333315
MIA,0.03695914634964007,0.033645845267499315,0.06786169317304346,0.1322827526158806,0.07149159839615403,-0.0015317351460184296,0.06807031840762351,0.05416882427786743,0.0522042606695204,0.009516386171339054,0.06903160140003359,-0.002554232858625155,-0.04457548764960461,0.03633340522401522,-0.022541049414352983,0.128076467444062,0.08684939574280706,0.09728810553876298,0.11760787725526427,-0.03562601485529309,0.07936314119993637,0.023338670566300873
COL4A4,-0.030240239979620748,0.006815883941648475,0.06298017673607763,-0.0041941132031074035,0.040472891811847586,0.013186917622406763,-0.00021256493239524125,-0.021061128656956293,0.0398093410433349,0.027108027998542793,-0.023601423750946187,,-0.04323987673051934,,,0.010986655989943837,-0.03362057896675714,0.0321038032391523,-0.012955526036253356,0.0034202808372434095,0.0419311183307963,-0.04121433905890525
TAC1,0.09947303060387379,-0.06986552184697657,-0.03710362963719774,-0.027903454389339867,-0.0867133338441403,-0.009435501802749201,-0.016636492633610344,-0.0601969371103588,-0.15748042810083052,0.02297011218754017,-0.016714627440118958,,-0.06569080536612942,,,,,,,-0.030006191431156584,0.02598342277185748,-0.014764650658999167
RARRES2,0.017853880421030952,-0.07317957343916408,0.016973715418290635,0.09049215993682604,-0.019209163680218196,0.025923487977356406,0.07491925751487032,-0.005342110901798972,0.15039952467179019,-0.0602441240603972,-0.02027541167281228,-0.08990584137890585,0.026692930850337762,0.03578072113796321,0.06359830981132504,-0.03925549744982598,-0.04101636580709721,-0.02507557499928933,-0.036442550124150985,0.03319800120489933,0.0262483835049588,0.039914715897621605
FGF7,0.06464504627605662,0.06731176758145885,,0.015455771705907341,0.012100387548041068,0.047687016694493704,0.0928350284990855,0.09984185711452266,0.06496113207211779,0.012597932325193056,0.003279544042054213,0.022367251026245153,-0.0023161850546702897,0.00045136237685045185,0.033453887145076834,-0.034970290896299015,0.007312254939288227,-0.006853395564555817,0.029846998203652886,-0.008920492666002719,0.10217710883462777,0.003042052386310279
EFNA2,,,,,,,,,,,,,,,,,,,-0.022981196250210417,,,
HBEGF,0.04722430762200859,0.04437293584573791,0.11500177859477302,-0.007518256859463289,0.07156500681512405,0.054985528897726545,0.014674171612888117,0.09985680684602678,0.10350205145578346,0.016744687132435675,-0.02205649228925778,0.10265128953302925,0.02718051567403052,0.08216855659066416,-0.12184213075558345,-0.0040721841384089505,0.07443147626381551,-0.013368940448270968,0.026523639161267792,-0.014659367078236901,-0.007429642082643039,-0.050188115898299926
CSF3,,0.0009266665235576126,,,-0.015561348906788739,0.03131261895801379,0.07603039351035404,,0.03788417990965442,,,0.018385065206321393,,,,,,-0.02299002875958593,-0.01058026371571173,0.04311519159587085,0.003591299716051985,-0.04335276911486668
PI3,,-0.004750605411202328,0.022488540872222646,,0.03535108750433879,0.0033459865777808076,0.03664627111472834,,0.0002481646624441573,,,,,,-0.026098382914884644,,,-0.05523612614648813,-0.0947783015264201,0.0672848955393876,-0.005762471740982242,0.05442148573473032
PCSK1N,-0.063280662996959,-0.0019217723900712494,-0.013393711176221871,-0.02321442486011299,-0.006188396081911354,-0.0147534154398658,-0.02758816814683926,0.038439424666591795,-0.08145044097447247,0.003254581407849722,0.013724629257890796,0.07583737165970751,-0.06422791909220574,-0.05177650120193286,-0.007579147420830488,0.025744956099993513,0.0031866351760782346,0.006834108032766268,0.024705932616836134,-0.01939976121573613,0.09124623694954766,0.00135907649133374
NTS,,,,,,,0.020578985366818858,-0.010897209957986662,-0.023633373959225896,0.045016683868664385,-0.017497993574685334,,,,,,,0.0001541554650045101,-0.03425833823683476,-0.03485497216195605,-0.0010751530625726946,
SFRP1,-0.013813840712505951,0.03167337453640397,-0.027572312871465516,-0.030744741104222362,,0.018986778952033552,-0.029389052226627577,-0.010434821258663522,0.06332426238152244,-0.016538468693416207,-0.016841129429269415,0.0550913373375303,0.009507547687716516,-0.03499122752250517,-0.00026145299541218076,0.019286590378254493,-0.01621122899076408,0.06259960082204596,-0.021061927495458672,0.03487179348893243,-0.04304089076153794,-0.012350448932932398
CXCL13,,,,-0.036014625188065114,0.2028817575890346,,-0.029124926071929517,,,,,0.013129331507726626,,,,,,0.05338361363131867,0.017919730965926344,-0.006938253512091543,,-0.020840772525210747
MICA,0.01736892335330112,-0.018663283477772737,0.07207671544685607,0.022264975475393297,0.06292470950946481,0.004526201675054035,0.05854087679891929,-0.00973317992371959,0.07156212811644504,-0.0012698877166673257,-0.02490320279358389,-0.0498932841153554,0.0660261363500271,0.07890253201792083,-0.08243824166609716,0.091000611471519,0.057509225685576155,0.07306249724737666,0.0716130198496168,0.008779760141071546,0.02329185220208055,-0.07844165085585354
TG,0.08370896740459216,-0.044468978062943365,-0.0009299151741322386,0.04222327306907792,,0.015488273670498423,-0.014583820922902035,-0.01721025288875427,-0.043124778575523236,0.0022921351717365345,0.035013747122842775,-0.03685988142597679,-0.04561886560517737,-0.03598161130717018,-0.05052046118101223,0.07588005514110956,0.019622860003545677,0.05217156683717505,0.0009557085153016053,0.06524122838371704,0.012907331187315615,-0.025155987558066837
ADA,-0.021682539161222092,-0.017756513489775968,0.02421379585778186,0.001439051195284393,0.02281673084473915,0.002213379105846785,0.00044266268328755113,0.0878025479051252,0.14256482531777337,0.056567626345728275,0.0381110011850026,0.06359212578411251,0.034608062172631945,0.09138556197828186,0.0004889158254888825,0.06583215524743809,0.07713115293790608,0.06474987000855945,0.03276308412783639,0.021939967519711546,0.08321196246859448,-0.02279072546500733
LAMC3,0.049640031905614855,-0.03779385761171463,0.09848894818898542,0.010269646464558878,-0.03337364371526719,-0.00020822716648661807,-0.02496121260772999,0.07682503290429453,0.20068135147873126,0.09327800507489181,0.04100609476027131,0.017378853524291384,-0.020671339260824657,0.11596834996611953,0.0672306040327272,0.07663772078221329,0.03978309575616036,-0.003617390085684345,0.08010466967548066,0.05081405133118859,-0.012409542262370064,-0.049935867690971414
CCL7,,,-0.03107520184109923,,,-0.0201708872502558,0.0001524311494672874,,,,,,,,,,,-0.004282755190384623,,,0.03673500371499205,0.045551995635717844
NGF,,0.006851031344873704,0.04204152399320091,,,0.06348966187422413,0.022390052196736638,-0.028319915104458488,,,,0.028433486298953557,,,,0.030352628704478826,0.03432668855037269,-0.02868757152464911,0.013079516774437238,-0.06576410413571508,-0.009170081062034218,-0.007493045042221792
TNFSF15,,-0.0397598447961082,,,,-0.02246126949861776,0.04724469124571133,0.08953100149706471,,,,-0.020471633678735928,,0.03476721868911119,,0.05996926387371773,-0.039909202545034175,0.017160211354380294,,0.026070540349425575,-0.0036093757929995386,0.021497924584218744
HMGB1,0.017154409009207432,0.02401706473558666,-0.007130984016975332,0.06637895897252342,-0.016316462561546227,-0.011345573487017743,-0.031249672065197576,0.03803477287016056,0.1758813527613742,0.019959954206859056,0.009472781984470066,0.04492040037417785,0.07283088325188083,-0.04313583360345594,-0.054009376581444335,0.05647465865545748,0.0404607081693978,0.023336664407082895,-0.004798618720451409,0.05576283645919929,-0.04156331261171401,-0.013985433524549912
ITGB3BP,0.10054165883976535,0.0776063343744344,0.012878434392601841,0.03845244498075124,-0.02042551413496445,0.004098269269560958,0.06496061159598496,0.0442094749559169,0.15927450762222795,0.017242457570875537,-0.012106762438964452,0.0651870181520405,0.051044896541350075,-0.0154681239847455,-0.01647099432765264,-0.07601204239758877,0.0029879349997409452,0.04242417693711772,0.04038026134396499,-0.0036741408010685954,0.026059858711067117,0.08300932705945592
AANAT,,-0.05760391739673608,-0.02155298688765798,,,-0.006476232071592617,0.0033367490155356994,,-0.007934245281726307,-0.0035510704406627558,0.02685390475739535,,0.10207942388876215,,0.08619374211678738,,0.04803505885770769,0.002171624405612279,0.03902366331739443,,0.05276269965650602,-0.026471147426157606
RELN,-0.02506995502734194,0.0678173291589842,-0.029575211784424557,-0.045270308927832924,0.0008354965145771583,0.005476477561341984,0.039136376643968754,0.029188851532917382,-0.03583066732958327,0.035019490118582144,-0.00802098474675561,,-0.04509983401970774,,,0.013330836325469268,,,,-0.028733031944821005,,-0.022194543674720325
IL15,-0.054860584035957206,-0.04635965063915453,0.0032880779204665354,0.11275467372457602,,0.01668090151895065,-0.0010746905509357862,0.03903986085506585,0.048181112865238365,0.020873069687873096,0.04084741643484601,-0.031412013193761114,0.038632736978443015,0.10557029022357532,0.01730089945530233,0.0006112916268274501,-0.015304704071392077,0.01589645725078525,0.027378875930495948,-0.05127016747404374,0.04681818319215343,-0.04954637641985866
UTS2,,,,,,,,,0.02894446131856525,,,,,-0.02373535805007717,0.011069700489965651,,,0.0315469963341629,,,,
BSG,-0.003267939035665854,0.028431045265898177,-0.0023495788905721774,0.011745816971380723,0.031154147245273073,0.010521525590188426,-0.011163934149436795,-0.031735394580860624,0.015250521863144451,0.03678788866434115,-0.057126426877547,-0.09370486252331846,-0.014220103429334678,0.0121333547238148,0.09478463997394537,0.08111749905562547,0.06598605358811643,0.12172300244386845,0.005058849796819857,-0.0021205064112028295,0.06717978393483276,-0.014695260115868757
ADAMTS3,0.020215066113025957,-0.035385272929632144,0.05236203105851895,-0.007941541877013984,,0.03335508148572606,0.004744149267899883,-0.029506188938965026,0.14424393989824788,-0.01064541843487988,-0.027775132288821548,0.008456377363597084,0.019900219661677862,0.05390604039609827,-0.042156608527288426,,0.052234130955780424,0.015551267023011283,0.0791243992384305,0.006021366966997078,0.13628036080222716,-0.05833570917582944
CD34,-0.014518724202567272,-0.026130896504118924,0.10664020881056425,-0.02509600438578361,-0.024338791686631545,0.02261855923695927,-0.028792404778916092,0.0011637954715856338,0.12014691549398264,-0.04230435546670972,0.019640587678965316,0.07807537247486157,-0.011742233127968208,0.07451555355706503,0.02376308134216155,0.05186329114563741,0.09564240826301725,0.11544653433074248,0.0662331918298717,0.059758094860734176,0.01031229399334556,-0.06289886461086794
CCL23,,,,,,,,,0.10914458132337054,,,,,0.09046379004132736,,,,,,,,
PLAT,0.054508035607544754,0.09559704937765502,0.08107996279697492,-0.027048432852099923,0.03685925531241871,0.026394077147551227,0.012630088714022325,0.02339791664309996,0.15759235365924593,0.01503482673080177,0.026538260962346665,-0.004752853046479312,0.11345105060809371,0.04791307178153521,-0.06109658973226899,-0.0009922353660777915,0.046115161362581245,0.07532780117099866,0.05328024018146629,0.10023839297249242,0.03218834881750793,-0.004755358437558786
NTF3,,,,,,,,,,,-0.022678651102871168,0.036347744599088135,,,,,,-0.047661246606684055,0.13846515409881663,0.028597396280497733,,
LTA,,,,0.05502802677548618,,0.03163844519024044,,,,0.11340876272858545,,,0.011616388812583252,,,,,,,,-0.01996879839523366,
CKLF,0.09393228681762478,0.05893908524501528,0.027836911552393383,-0.00018267266179114675,0.045444030073775774,0.011651913455817989,-0.027550514799832376,0.07744087840515085,0.17986892599357926,-0.04698985799275045,0.05449075920399797,0.03733575930860012,0.03921883292568483,0.08929946491765187,0.06886406718081728,0.1115668946913035,0.14651086516826956,0.11969091440692223,0.044091570490224725,0.031261337859313065,0.08851819734435215,0.017982086798158197
APELA,,,,,,,,,,,,-0.03773835952394615,,,,,,,,,,
CD24,0.05914068606652896,-0.03194804343652112,0.012490016752746996,0.04018001930990495,0.012475084913610959,-0.04042171382629482,-0.06037575652290458,0.022269790650240064,0.003938950939603868,-0.03462343639283353,0.08388652596045573,0.09956008841960565,0.060787165101885185,-0.03595367178612802,-0.010845825613242552,-0.10318175046414638,0.006630581572049067,-0.0468571550929884,0.012557697548293289,-0.033871919759916255,0.00013918862001223797,0.018511526545331
HSP90AA1,-0.021383529442568074,0.013370611441046207,-0.0997212263925856,0.03538398533761968,-0.03730086056239032,0.07297718909017262,-0.06721014346330376,-0.056275444582415596,-0.1653659217820738,-0.07792895562639161,-0.035033739436160886,0.024079048141866316,-0.04545959743245019,-0.07553258005777413,0.011397616821009015,-0.03967859779417431,0.028101694960884424,-0.10838476276199129,-0.18493199812813502,-0.045422137941070286,-0.11583350348905821,0.010686636855241365
BMP4,-0.00010630239724542479,-0.024449302025789293,0.0015930881447559883,-0.019082074963415505,-0.07049240243474261,0.012649742187944195,-0.0017156913687300915,0.058804102404168584,-0.006323574741850817,-0.044483619648020944,0.056932697819347615,-0.01899339865762148,-0.02146436187533009,0.034459033114798227,0.14692764740370864,-0.03616444486498692,0.11631190634882511,0.022972210320532212,0.0882289614086058,0.016497628199251782,0.0792304047993201,-0.022273986650523367
SCGB3A1,,,0.05585685110159125,,-0.043764232703798187,,0.09443151025593591,0.12491998936082122,,,-0.011850580550513612,-0.03360386519797449,-0.02636383140963616,0.03985317923596307,0.09329579151183516,-0.02288531745048642,,-0.015574374357204556,0.012911614589172008,0.06040714694999429,0.03905577902475459,-0.00940563297367623
IGFBP4,0.0011167201898734712,-0.01737503699043521,0.09003445658945604,0.05287111157637411,-0.05929154945882622,-0.05664922961127641,0.06434477558576865,0.06908327609384249,0.1861566851872214,-0.011169969014864481,-0.02596828348470891,0.020243804896781816,0.06114954838236947,0.12766020565117708,0.03634255929143884,0.06934586255514097,0.05927627768909624,0.021602964100538385,-0.007186116701216721,0.02038405825899444,0.01903630182278079,-0.04182325769838397
RSPO4,,-0.039260975621935916,,0.015953155908429783,,-0.00954086223861549,0.07015212221770907,,,-0.008575483690300152,-0.011850578817098126,,0.002549090317984263,,,0.1353076900165727,,,,-0.03326857151337596,0.010544246544556364,-0.03337906835833586
LEFTY2,-0.029941239561948725,0.0263013067360074,0.08014357987103463,-0.018222041227051254,-0.011863975786681963,-0.008051440392287133,-0.00012644219888582447,0.040836187026762547,0.11859571632902009,0.037359847998515924,-0.012994304608711506,-0.023147068627488488,0.07719250030955052,0.050922648019519075,-0.013707462156965727,,0.0436844693072201,-0.004822396433608821,0.1101621344822619,-0.010779277436947128,0.03769807332498043,0.01767704574007387
PF4,,,0.03243653304105606,-0.016374321548726447,,0.049615547760519435,,,,,,,,,,,,,-0.007580190265333399,,0.022846614747563995,0.054272593411198604
ANGPTL2,-0.009447945732911864,0.07581759809392764,0.07082552632085898,0.047017138742602396,-0.023269628999505826,-0.02274945068745577,0.023336758557651896,0.09154127027034192,0.10418525861294413,-0.013158114078740827,-0.026007870873628193,-0.026623448821830296,0.1064010169506318,-0.0034124654018454735,-0.03552397562923469,0.07109362135029165,-0.020472011914807176,0.1509068649875473,0.10542626788209142,0.040615332258826,0.0375605824555508,-0.017275670331805836
LRIG2,0.004981493109467065,0.008274493896455386,0.012753635799537906,0.015669144778475974,-0.05307405465292825,0.016596273984132374,-0.004290238591569861,0.07242367803398522,0.11485240041308878,0.08476652238281093,-0.02514915074765733,0.012322975538040468,0.007688513354760013,0.053723178446964344,0.14882437041530813,-0.11503984470774604,0.07733857897600098,0.0018983670835733748,-0.004071935769687787,-0.0009823000347890616,0.03565440963787071,-0.02007889265686004
ICOSLG,-0.021733872455910262,0.01160589502059434,0.052325569073782115,-0.007066312695636105,0.11610182803916644,-0.010957408351463903,0.04774396423318162,0.04722327380701179,0.017096858459810228,0.04175784179254001,0.004480233361605083,0.020847579470403634,0.0018117025371318781,0.05091926728929467,0.0753582947538452,0.018058705710733845,-0.0016856364822052986,0.018305508831831973,0.07472422647939744,0.05224358341694471,0.08332231935470509,-0.01101555999510224
WIF1,,-0.020333072638818568,-0.006691376555556391,,0.011082063804599794,,-0.03233940100871979,-0.10039531168399918,-0.11268471928815886,-0.022169268911657124,-0.022300335727574838,,-0.07892315959270613,,,,,,,-0.018682078013042766,,0.004476722975432288
NPPC,-0.01770558117242316,0.01068301457647168,-0.0469996584611628,,-0.054905852570373344,0.017499536957308194,-0.0047627030345042095,-0.016476435018601358,-0.004092754025373585,-0.04324519965509496,0.0007081161982642238,,-0.003217344974022498,-0.027650819576570652,0.014174332712888305,-0.04691474576994461,-0.03316387663639353,0.015442651368996025,-0.04128824380366713,0.0010710222853117307,,-0.02828952258267161
LYZ,-0.017468622603946875,0.06244868668404926,0.06769116865949004,0.09079267323406456,0.020248616531240885,-0.014932183370876257,0.020786935762930937,0.007974838190320837,0.10554119945386702,-0.017723137662526714,-0.009716529187870426,0.05859226450534959,0.020305747395232804,0.08633531713796505,0.01089803525329328,0.13289836017220183,0.03676063049286868,0.050075405110740476,0.05772876208771631,0.04042669113734429,-0.009163753053143806,0.018067918183718164
EREG,,,,,-0.044613492850402676,,0.02824423722651931,,,,,-0.027066883973183277,,,,,,0.0331126255225991,0.024077620944719717,-0.04143656673037024,0.03269917754548766,-0.03010376346063792
SPTAN1,-0.022322479491601765,-0.014451543928480639,-0.026333248157241602,0.009696415629801862,0.08856029858590278,0.0016042776858747655,0.03842382152693555,0.008975442595092885,-0.07820222562916167,0.02074210585457856,-0.01698885699597335,0.03703388679213712,0.005053330882504904,0.04256929085699925,0.05742434577986257,-0.03486700308905989,0.1669865927582207,0.053270598037971385,0.053114829482640985,-0.024094569814038107,0.007850288958449688,-0.008542429202791696
PTH2,,,,,,,,,,,,,,,,,,,,0.028542637181152176,,
LIPC,-0.038716550835268926,0.03916314722427494,0.08544435265177755,-0.011831424560665481,,0.10218275301129691,-0.023657721954168518,-0.03794374901558702,0.10508100175091521,0.0022708424819569005,,0.010644466169543851,0.003431784130482681,-0.003612071347008389,-0.035651397199090516,-0.026686165010548695,0.12167630356212507,,,,0.06249447275550191,0.058387823385829284
COL8A1,0.009096920263122227,0.04165020419188861,0.0722803583526018,-0.01773441582359358,-0.006591018081521908,0.025248517388777328,-0.004089946624234393,0.03966770733630331,0.06864035872133888,0.006952501655850473,0.021227586576556635,-0.08401621704128445,0.07044691522379942,0.001156068214725837,-0.035644203558540484,-0.03088398497723821,0.08776998981728068,0.11202876000715876,0.03745566484557948,0.004880867731687131,-0.021588000018751625,0.006414745561940895
GSTM2,0.07259448077700054,0.05782028202028905,-0.032047699334846184,0.0006285552449631027,0.04691410407815985,0.07739883367357484,-0.02344544523656562,-0.020691073169268055,0.04983750148598584,-0.026790517517852427,-0.03502646719495704,0.07748555165289125,0.014144921892136633,-0.028832280976700896,-0.02535384830474862,0.013140587914277455,0.0869164395525662,-0.02271637350849557,0.011021191911779556,-0.05366669625752372,0.0009588026685702856,-0.06267827434743131
IL4,,,,,,,,,,,,,,,0.08414703533813783,,,,,,,
SPX,0.0003731147398797082,0.044999589901180116,0.0001233536669264423,0.010657886524703534,,0.06453246679073305,-0.020252418496956966,-0.0072549332293336205,-0.0743576765171571,-0.02404506476342138,-0.021236357513412477,,-0.04280485585794926,-0.03665646553177008,,,-0.015488848613842596,-0.03689165567638412,0.07807845505517512,-0.03329802850353398,0.03544219435387044,0.014906070161409988
MFGE8,-0.004982136695564862,-0.026621515251990448,0.06381970748510037,0.02835253519185966,0.07645845891315628,-0.03102266345692984,0.02424831981362784,0.001105542062242666,0.040700643803469494,-0.015791515728057044,-0.034325491681064864,-0.035762872420379725,0.08620090199338978,0.09397907655250694,-0.027235580936403464,0.058557854770755625,0.04336578014338036,0.07260526243565033,0.04421765224253285,0.028031841031151767,0.0526266841449225,-0.020576770524856295
TGFA,0.01780409916723803,-0.016859423525001704,0.07787128565781685,0.08148048005253379,0.041518111117493255,0.019445740416931825,-0.0061159489662394205,0.037172797633473226,0.032795661778734046,-0.0033293777734350826,-0.005436699889720448,0.09977820484900975,0.01601037811908609,0.029062125235711327,0.05079828147207715,0.003269749321009903,-0.031954837866572876,0.07188338304256742,0.025779613224650576,-0.005118451443960767,0.1102522403417736,0.012217822431007629
SLIT2,0.027486334227379245,-0.02401054296761946,0.07074309855989615,-0.01045803446038537,-0.03252864929151582,0.05021138855055557,-0.025884564254848925,-0.04932613099691612,-0.04026141982898597,0.0405262559587838,0.020886124883124822,-0.02766454347721872,-0.050485947697014553,0.07879412484920949,0.06685205402988234,0.06158317324020614,-0.03750541155111118,0.060134588300930866,0.054130149320928564,0.03317948408309758,0.07282936422611085,0.03737327082298278
PLTP,-0.02836366250552206,-0.04600483881655741,0.009193570594779975,0.01748880179624095,-0.00015552486879657552,0.0006966635155576426,0.0399867578782994,0.009054823056199117,0.13016482788114386,-0.00437306868748885,-0.0022992333962625006,0.045630223836735186,0.028376543563460324,0.01207435774643267,0.04110802133234969,-0.012871736387666734,0.0428763203886748,0.08580347662854221,0.014083271249685182,-0.02471115793658568,-0.023719396661908535,-0.025577705604632392
APOD,-0.023123176236012132,-0.0076784014811664475,-0.021304854738153658,-0.02579985971425344,-0.010083087038081227,0.006147549143541126,-0.11343343538030817,0.0070201094434932,0.08207234883065807,-0.02160803935123312,0.021598875528961316,-0.006394094351519755,-0.0383881563430659,-0.12857479134654634,0.03407183362650385,0.052926000812191884,-0.10844033437225457,0.10517816068856081,0.08686732913782405,0.03966093938744223,-0.05212357508846112,-0.06077301189352908
