,UKF251,ZH916T1
IGFL3,,-0.027584986056208002
BMP1,0.013369747499636686,0.15151836336003988
NDP,0.004591401037820387,-0.06100271266704089
TNFSF18,0.026668104062172793,-0.02906875508838329
RTN4,-0.010280413323746494,-0.0106546861286683
HEBP1,-0.007840364649723378,0.041420568081423095
WNT7B,-0.015709239525174813,0.03168338554887208
PTMA,-0.009917622921484478,0.1282705943031699
FASLG,,0.10245544432438876
CEACAM1,-0.012055896488437145,-0.006400203083705131
PDAP1,0.0028656797692387837,-0.03701911807399297
QDPR,0.041654527138209545,-0.05848489886748584
POMC,0.03779929795886964,0.044905793709513975
CCL17,,-0.021684825829694245
VEGFD,-0.01726765295281577,
TNFSF13,,0.011137352405510167
WNT5A,0.051805975911230664,0.11348592859547947
CXCL8,-0.016168406738585335,0.01640033693368018
GRN,-0.01187914850466227,0.1359033905419724
MIA,-0.015356642960508524,-0.027790255179774723
COL4A4,0.11255784969560928,0.10779163594960631
TAC1,-0.01752579688110472,0.09379097720214666
RARRES2,0.07769913386634757,-0.01800242081494517
FGF7,0.11187230090450036,-0.0025601391831475088
HBEGF,-0.011856246502274207,0.04623678062139368
CSF3,,-0.02283077631944454
PI3,,-0.032859660583810214
PCSK1N,-0.03134128460726705,-0.12614146179165925
NTS,,-0.033809266496642294
SFRP1,0.0880607758806818,0.03386670459459292
CXCL13,-0.02915219202316253,
MICA,0.14501542324671635,0.03964840319502311
TG,-0.016393590150347106,-0.02604640055198217
ADA,-0.0031349553348198307,0.1313018426366859
LAMC3,-0.029152192132817736,0.15146453647746028
CCL7,,-0.023924440488546726
NGF,,0.21425306432335148
TNFSF15,,0.09874014322261537
HMGB1,0.03931835570870145,-0.09339886785095404
ITGB3BP,-0.030304165714208228,0.03041393213677904
AANAT,,-0.025313055738162938
RELN,-0.012707919260438556,
IL15,0.039582294452707306,0.09032215272742715
BSG,0.06760631407513872,-0.024369121498661838
ADAMTS3,-0.028804726455766993,-0.00034853323828619887
CD34,0.06626173350018619,0.11295842562730685
PLAT,0.09562711912795571,0.0234365095473806
LTA,-0.012055897725588065,-0.00925932630720749
CKLF,0.018640793314808314,0.006484843129413914
CD24,0.061690493367314234,-0.06519852138157732
HSP90AA1,0.0698192359623168,-0.04830824459853182
BMP4,-0.012779958305916658,0.0684935970608952
SCGB3A1,,-0.007499826273143665
IGFBP4,0.034839590866491014,0.19857753505808506
RSPO4,-0.019489735583127124,-0.035353728531778685
LEFTY2,-0.012203962492385409,0.04838814495526109
PF4,-0.010966477549302144,0.02762069962800067
ANGPTL2,0.03614619854892265,0.05273418855638444
LRIG2,0.033437046719170326,0.008852046234189191
ICOSLG,0.11489224006693652,0.09406393255053498
LYZ,0.03087539982933663,0.09403898145457246
EREG,,-0.01847655235616937
SPTAN1,-0.0021360513088261664,0.0009496803115796987
LIPC,0.021762051857592335,-0.03292174151098747
COL8A1,0.016228977512134535,-0.019794969304806124
GSTM2,-0.024030384736872582,-0.038627360267919
SPX,0.029995647750848328,-0.035447036874627
MFGE8,0.007840301333244233,0.07962837628222848
TGFA,0.016451406245706596,-0.000995438904760963
SLIT2,-0.02859474864671745,0.03434481258117733
PLTP,0.004250226027546092,0.08581762511989854
APOD,0.004516780867270846,0.05821804020707054
B2M,-0.0007585952818990241,0.16918289790003158
OMG,0.016063821526554112,-0.0849730236439223
CXCL3,0.07898308005492331,0.13825037977157414
CXCL10,0.11212142239740042,0.13286675131945178
RSPO3,,-0.00707602114134597
CORT,-0.002421104865025983,
NCAN,0.07662600143433439,-0.06469530040452633
PRG4,,0.09528180447478392
ZG16B,-0.013196373364018434,-0.030272837374903754
TGM2,0.0016174262965564577,0.15425096986035108
VEGFC,-0.01694465158546525,0.11772789220724603
WNT6,0.014253025556160077,0.10186288797552534
NRG4,,0.04380098256892122
PMCH,,0.04025952042549449
COL9A1,0.025712490849419033,-0.03407317686892096
GDF11,0.025192722707126174,0.10988904249931361
RAET1E,,-0.02663348638375666
SORBS1,-0.01036020394989923,-0.05201544845868474
DLL1,0.04312144854813722,0.09457032565753799
TLN1,0.02229709229726518,0.12297853299653701
