,UKF259,UKF269,UKF334,ZH881T1,ZH916T1
IGFL3,,-0.013038939103873054,,,0.023240401870443544
BMP1,-0.007404627708507612,0.08254572158177186,-0.08141166075431507,0.03729011608938411,0.04596480094030622
NDP,0.015694709251805522,0.007005688318999247,-0.015599526698692972,-0.05082948992560155,-0.02542752052901939
TNFSF18,,-0.019362433129572955,,,0.06879002350947978
IL36G,,,-0.012506368158763858,,
RTN4,0.023802835123962817,-0.08363659971412526,0.0987158654581969,-0.0390960577475342,-0.015871373493761488
HEBP1,-0.01927262699852871,0.02102835390050855,-0.014029792374491578,0.05850339516411166,-0.0031313401361742375
WNT7B,-0.027801497811604202,-0.05396776624641458,-0.013745939857850572,-0.024159454768810155,0.03623651295774672
PTMA,-0.016238508515436897,-0.09117134729404601,-0.08055404884168785,0.021526640103898004,0.012102938026948657
FASLG,,,,,0.032415969596673595
CEACAM1,-0.004584734608502571,0.0059948447944220586,,-0.016034981497932428,0.011665487359089987
PDAP1,0.020959860140654096,0.0703498785866171,-0.03353032325563302,-0.011806435720591101,-0.10417520918143265
QDPR,-0.023261794348861282,-0.07270602609358918,0.04038325138976557,-0.02753221988381587,0.00921411480759889
POMC,-0.02033838039115672,0.03986478788030924,0.012035083612798115,-0.02623112328514642,0.023486034324738777
CCL18,,,,-0.03177175406326795,
CCL17,-0.018607156411833168,,-0.011424922368702427,,0.011855351181128205
VEGFD,-0.020730427025863477,0.014133847534131138,-0.01224444317050638,,
TNFSF13,-0.012834800052425191,,,-0.01800620951706541,-0.02486231237598868
WNT5A,0.082284846100786,0.08659671454765219,-0.024367349379999504,0.11190287343105722,0.023165719229179323
CXCL8,-0.012566923575312437,0.0045981088542548666,-0.027302310677663543,0.021947282291148156,-0.005067466094817031
GRN,-0.003437543599072672,0.046879551517730336,0.01336505629360504,0.0651480065612861,0.049720896459460075
MIA,-0.022215706659311787,-0.037246932957546226,0.06577927010449648,-0.0022959818070385617,0.018833475719160185
COL4A4,0.0025770630269025935,-0.012848906669432695,-0.0162668684001942,-0.020586856267262338,0.019522396850254465
TAC1,0.022561438216568228,-0.05344273243539759,0.18563157742768258,-0.027664911169427743,-0.020058737010934923
RARRES2,0.07574364214216839,0.06020229755121359,-0.0756595804341607,0.08450863790256882,0.05465428067622987
FGF7,-0.03298291116506261,-0.026304480058357154,-0.03479341948683905,0.04704374070221712,-0.050786379720245085
HBEGF,0.03614136085797246,0.10161753376521782,-0.03244597479485159,0.04916639264695186,0.06181735770026147
CSF3,-0.022178108028421076,-0.013593895945516762,,-0.022988336334366272,-0.01606475626772643
PI3,-0.03827271867787496,0.06015073522362468,,-0.02748865278265668,-0.03490337837770712
PCSK1N,-0.02415019744860437,-0.04438410714861648,0.10281791268793132,-0.025821433093195265,0.013927576782736624
NTS,,-0.01670853334533628,,-0.04599088468490847,0.1000259715993437
SFRP1,0.020491660917752397,0.03255267786785144,0.04740432996373601,0.009798107790622988,-0.02323690075269041
CXCL13,,,,-0.03749876033918667,
MICA,-0.012723155199429091,0.12871804630180622,-0.04684917238471222,0.006704233073443237,0.04506669472443692
TG,-0.017520637049075378,-0.016406616187891097,-0.017161845487912726,-0.018919754055311617,-0.01783016630553289
ADA,-0.015817871048486563,0.04124153272398421,0.011048683621587485,0.025931865993558394,0.04065168324087318
LAMC3,-0.03980028284806667,0.06820129077377715,-0.0320602603143498,0.08980492711741833,0.022733083781490845
CCL7,-0.012667392593246226,,,,0.0077908253667687555
NGF,-0.018729505317476712,,,-0.010457611713706625,0.013504829330916355
TNFSF15,0.04796927443240963,,,-0.014275362202602051,-0.03479966850466732
HMGB1,0.007603400270775286,0.0154852212835293,-0.0010837091597802827,0.01081406721288243,-0.04313881645102567
ITGB3BP,0.0007141216492983244,0.05596914699427425,-0.05513716795231213,0.012238763256218107,0.08067368711061783
AANAT,0.009172991928299321,-0.012262062019788368,-0.01532544055198608,,0.12203728401632775
RELN,-0.022278340978902616,-0.035980737311204866,0.0239107650218477,0.04648135987119035,
IL15,0.005084499291355939,0.08233764896225769,-0.014213637781627268,-0.02325256946758429,0.06787345549148749
UTS2,,0.07119061499201405,,,
BSG,-0.009877035748781775,0.013578599764048167,-0.05001767583812656,0.06048580644877664,-0.02551892586974084
ADAMTS3,0.04897522618626366,0.09174937612293405,-0.023618478650309267,-0.002042500683972333,0.038023543884230473
CD34,-0.03773922669536194,0.05666163106379483,0.0461309467708269,0.04092553987649144,0.03138212825785586
CCL23,,0.041364705481114955,,,
PLAT,-0.0337920219417627,0.0879190692289924,-0.019014481366326528,0.011113681333452313,0.022605525702136708
NTF3,,,,0.03471288845437581,
LTA,-0.016235462443208056,,-0.014213639536165348,,0.11686965688010399
CKLF,0.033455401491391916,0.027998331192254918,-0.08957466541745064,0.03068905404750055,-0.04420085249921467
CD24,0.02349331642513338,0.047942127722207156,-0.0025942430769136785,-0.06449058542846858,-0.08014712361960333
HSP90AA1,0.05497453790624788,-0.09634306751232867,0.09380893084950856,-0.020976062711799165,-0.02389156166378461
BMP4,0.04301262938256754,0.0050306011224715026,-0.01211148893240621,-0.017820152858891405,0.07553017984174654
SCGB3A1,,,-0.009918089700814623,0.008262464321950944,-0.022833712789985996
IGFBP4,-0.05752187444022305,0.14033140666976135,-0.03861209303604271,0.061185681331871154,0.04095329601270217
RSPO4,0.024640449568425375,,-0.019716555715930426,0.1304734716544937,0.11888011225652492
LEFTY2,0.030965131040484848,0.04745278589288883,-0.017546579274667188,-0.02715098662803796,0.1381964479012898
PF4,-0.011052050475092398,,,,0.0809585731082216
ANGPTL2,0.041891461833417847,0.10649280035118311,-0.10782303133163791,0.01078120415132015,0.008013781241219941
LRIG2,-0.01990011218501326,0.018487050730812787,0.017166640569543857,0.014699009053708327,0.058836583545846144
ICOSLG,-0.02101398199566239,0.012374981942683085,0.010076999669301413,-0.030443440219817867,0.0017187515402048333
WIF1,,-0.058748347461582064,0.10602679045028163,-0.0185593368422181,
NPPC,-0.0004905625418606784,0.047880941210882835,-0.036539871532376755,-0.05395550320563403,
LYZ,-0.021793127354109158,0.04466425192493182,-0.03244642851291726,0.025769232186300197,0.08048991945248178
EREG,,,,-0.02486665768353834,-0.036202447476016045
SPTAN1,-0.01769555955350855,-0.017127053933265895,0.09650987670869492,-0.024016181856668584,-0.047972232423758976
PTH2,,,,0.013901241277203978,
LIPC,0.0941497952376751,0.09727337371407956,-0.022328298528094544,,0.03950509220099998
COL8A1,0.014248193991886725,0.05368819048510168,-0.050292677038498844,0.00851173928435975,0.013675280735491981
GSTM2,0.013873461701220044,0.07895353126296367,-0.039497740908053774,-0.02437081349708213,-0.017806311429764885
SPX,-0.03254506766335554,-0.043004173903054395,0.1033462263853181,-0.04913260702372856,0.025001814289226373
MFGE8,-0.013426823217269145,0.05047450587890119,-0.020957883046720104,0.08914401767357986,0.05818838775940151
TGFA,-0.014103075762823972,0.05020467079765593,0.04510055376050794,0.022175979809222812,-0.020957056038347393
SLIT2,-0.021506229323819365,-0.04074495371543656,0.12622902578412185,-0.014434448302226104,0.09750890817317959
PLTP,0.022827010996810945,0.10641349616041543,-0.05313480485813477,0.05309315658050302,-0.00217918106104571
APOD,0.018447493253321758,-0.0032918237012930078,0.05761374848726631,0.08204960051209699,0.0070356176473311645
B2M,0.048313976804691,0.11334292667841732,-0.10887241020433275,0.06905112751365956,0.04325393429246248
OMG,0.0159881322577323,-0.06656993989797108,0.05938924984589277,-0.06282531966845473,-0.020675926254024642
CXCL3,-0.05068067966068351,-0.016099501273751014,-0.010236394362700746,-0.0345885888429761,-0.01422538197486216
CXCL10,0.011072675205248057,0.08700560106223253,-0.016266869427859734,-0.013497560537628708,0.04391750493859413
RSPO3,0.0314316554938954,-0.020134956024679195,-0.010696834821846551,0.02407474703398214,-0.017083530158272568
CORT,0.0010645184221878526,-0.0017503267440494243,0.019352839060432534,-0.021017553279089905,
NCAN,-0.023276160253482368,-0.017443819839117598,-0.07757332779326198,-0.018942264577231225,-0.006461104352827454
PRG4,-0.012667394567271324,0.02670968889703346,-0.012506368158763858,0.15865888669198067,-0.015325006218431355
ZG16B,-0.014702060614394026,-0.0188318115065524,,,0.01833522108362984
TGM2,-0.057321487966856495,0.0077178919069950495,0.016806494656892275,0.05131763107055534,0.042882960273681416
VEGFC,-0.022576688937100527,-0.022996633218843238,-0.012763247208144052,0.023472357693880962,0.07970453311552755
WNT6,-0.017520637776541524,-0.017152259696609953,-0.011139117658513265,-0.012337578500694675,0.006559065815900025
NRG4,-0.015416798669393692,0.09973718729921817,0.16661844132917972,-0.012571543681766386,-0.017083532072928714
PMCH,0.0496681518190985,,,0.034350635849038844,0.011051710987816378
COL9A1,0.01922250989159606,0.017995191538060056,-0.0169665919918383,-0.03645444596813266,0.019595536649378378
GDF11,-0.00326020802406742,0.008396444872304655,-0.01684863205180915,0.02200038677488155,0.010080982095008897
RAET1E,,,,,-0.018740513302233204
SORBS1,0.006711416584419748,0.015568715355791109,0.028751684966863433,0.024389941715705993,-0.04238164386980246
DLL1,0.0011932716610880134,0.015868516333647893,0.016050851381157413,0.02574694604208934,0.028322553376011857
TLN1,-0.009881350929579048,0.055664072573379304,-0.08664817151995838,0.03494162230573743,0.047194023493156816
COL2A1,,-0.016099506752589726,0.08585439060013822,-0.009090748008886665,-0.024862310454046084
SHH,0.008649951683072542,-0.012656168499905166,0.02396213459596836,0.018402629469284632,-0.025595346676355834
PON2,0.011710694697785577,0.05485884659434881,-0.11745419956505733,-0.02134848578673543,0.019692462019534708
ICAM5,0.023487525158162163,-0.01944946128072414,-0.0013404554896077716,-0.02290047981649707,0.047808629983615604
HPX,0.004195139080043008,0.0756887868134298,-0.025209802347344875,0.03662780788096874,0.0027712652354815208
SFRP2,0.023385240805102472,-0.01284890288589652,0.1012389955528276,0.0572647114887254,0.09200002970046244
CD70,-0.02548179972165653,,,0.034505883689597255,0.03948549161237605
HP,-0.005203679329962245,0.10291411716283548,-0.023277439448808602,0.05387342596601744,0.07642903701119387
CXCL2,0.0024301624848885417,-0.019147530315412574,-0.0014188549279272697,0.015859071821431744,-0.04164723378488104
NPPB,-0.03441391774585985,,-0.012763248136451624,0.010275554792067534,0.030614612012093423
CCK,0.009623345045129674,-0.06208467398037112,0.13258228354738058,0.0029131422185820904,-0.022480833025778607
SEMA6A,0.025957343943820474,0.036195708453604314,-0.08842318742576451,-0.011486578404593406,-0.045559029544672607
IRAK4,-0.036193343819453924,0.1002096723576782,-0.01607528459906292,0.06087293942035356,0.04140442997885408
GSTP1,0.06026447329281802,0.01747930316538269,-0.040711153465066485,-0.04230550415802726,0.07478518286837042
VCAM1,0.001431378389090236,0.13996981638355702,-0.023035016855270044,0.07307378987771865,0.04007374114394281
NXPH3,0.018071127082693608,0.08896017167242644,-0.026488583859369114,0.04022577708535891,0.006123791171496811
MTMR4,-0.027518310588599555,-0.005920132829941046,0.013842282010942022,0.012466594463171232,0.008421085928459277
LAMC2,-0.019255741481643187,,,-0.014733997629231697,-0.03301770827259443
IL10,-0.03305546114333314,-0.0024453113846652818,-0.0114249216414704,-0.026480630472397477,-0.014174510961262026
SEMA4D,-0.0028739106438052885,-0.045638029296564214,-0.004437142236407068,-0.06910479585317425,0.014658776322025826
TRH,0.016545759090507078,0.01177193503642348,-0.004832976138022803,-0.03239869763206867,-0.019410023705335698
SEMA6D,-0.012433319563449917,0.042775628386175255,0.006425741314558431,-0.032780674592575665,-0.020296983119918822
CEL,,,,-0.026983821797009207,-0.009468072170693488
PDCD1LG2,0.05219409067218949,-0.015377061259294979,-0.019543685516050305,-0.017657427454568008,0.08881733118783115
SPINT1,-0.0023057071064996643,0.05768132819479495,-0.01676932539527589,-0.0007683806170925585,-0.04812346239369817
CTHRC1,0.007319514635659938,0.12143501452499007,-0.015990600400767926,0.06302178285074246,0.048674117417569385
PODXL,-0.02709426604026983,0.14134916354893728,-0.009244336702594063,0.0945597361328759,0.02754275557813265
JAM3,-0.008935678557191408,0.0774383623359433,-0.0664201872390204,0.02653418634568219,0.029266838128100048
TGFB2,0.019944575911916246,0.10194732054011553,-0.05885918051802559,-0.0071390006053167554,-0.006408545266098958
COL18A1,-0.0202845462388068,0.12414760752287336,0.031111078071183317,0.044622390785120515,0.08660741290324057
NODAL,-0.025924310503184934,0.09806972521381054,0.0016435007480902473,-0.016849431359272523,0.13459896528216053
INHBB,-0.00886533338405759,0.025207449408762312,-0.01096728875629842,0.08752756174823084,0.0010959269804997648
LCN1,,-0.014128251028987793,,,-0.019628472436479413
ARF4,0.04246463200853856,0.07332238747055364,-0.08152087638303801,0.04742568514124787,0.023554920191995975
CXCL14,-0.0029388954051558797,0.024260753770910474,0.11165225290759569,-0.055329458698367445,-0.0680040802107182
LIF,-0.02153943150292079,0.062359663937429324,-0.021137469634529324,-0.006598385417771701,-0.008658880639911725
IL17B,,0.09979870337143568,,-0.020962258294200477,0.0049253369338915125
MMP1,,,,-0.015179421751013633,0.03323957641810316
MATN1,,-0.01481251069502378,-0.010392040547540641,-0.021603857576527722,-0.023606736501603567
ADAM28,-0.01900601380417824,0.03299754334116066,-0.004207323456426181,-0.021741635251697422,-0.007699643356404213
TCN2,-0.024457927521731527,0.09907200069325965,0.027850007577757956,0.03806804638020339,0.021421892452633092
THPO,0.006041019563787959,-0.014955161936502967,0.11819097527878746,-0.018740345803998575,-0.025555103261467378
CUBN,0.016081329955072884,0.05336326285471664,-0.0060465624399330216,0.04285466528213636,4.453756229738608e-05
TIMP3,0.04119591260789382,0.035372107526154814,0.003403494948638405,0.05087208924351738,0.06265206553736923
PIGF,0.03621952492963001,0.05769274670969606,-0.035950962092069126,-0.012917677804643828,0.006017015697570827
CRH,0.004634094480658445,-0.02172553486447534,0.009398102667379601,0.01067663587012425,-0.013625868758840746
BDNF,0.008631736308615199,-0.06304526768495182,-0.011704108061633238,0.023893401219368136,-0.035693170917941906
CCL5,-0.019815292292808137,0.1155124775556431,0.08253676696229321,0.05202603503226081,0.07061797283771457
GAD1,-0.013249496199781548,-0.02012342198673771,0.12270248343522967,-0.038554298493283276,0.039748219223648434
COL14A1,0.02213618736974269,0.18480656208722276,0.00759286604065821,0.0027923101051831076,0.03559942637807139
HLA-A,-0.014998130461409144,0.1025868127046429,-0.12082006451667188,0.08454652561071335,0.07589809244110043
FGF18,-0.011796305573808232,,,-0.026231120920004937,-0.019410025262586672
ADM,-0.03036106057655997,0.09426953754630774,-0.07766422844748105,0.020904695082788725,-0.032143289197117036
CCL15,,,,,-0.016834313403378126
GNAI2,-0.03780781210179413,0.09604121298869851,-0.026285370172340845,0.0652699298610716,0.08335988472794166
HDC,,0.03145134156219292,,,-0.007803220754209996
COL11A1,0.006065902638000692,-0.025686349611427406,-0.031311959023149455,0.06289090864650682,-0.011195160259217489
NUCB2,0.034298775119606044,-0.013822663566741812,-0.0046307228669594525,0.045865687485950886,0.04936410573139209
CXCL1,0.05749820374893011,0.10991959397264517,-0.01409805671337804,0.08382954705751385,0.12426517558334732
VCAN,0.0215559016026621,0.08777578649427228,-0.07704342903653182,0.007672781688918677,0.05027336867811347
MMP7,-0.023451857899012045,-0.010312458102379981,-0.01606195923536756,0.01528067004790078,0.09289723164624228
PTPN6,-3.486063830001272e-05,0.031640857648867655,-0.032879200470647484,0.09143278147162665,0.08675762336139548
PTGS2,-0.043205703426443164,-0.048528807930121216,-0.008874641067558175,0.026710563306944046,-0.057353948982933764
XCL1,-0.01283480263403537,,,,
CD58,0.0009963135981422599,0.04984280931681371,-0.014556754657172296,0.024157345337787288,0.0037172938802542167
TNFSF14,-0.03128707957397415,0.12772102680225136,,0.012910549549444405,0.0008454427427235829
CNTN4,-0.010689811217530177,-0.02614678266829039,0.08101066492818017,0.04967214842568008,0.0003743005795837448
NTF4,0.0543699316676488,,,,
INSL3,-0.011796303260031744,,,-0.004925984880084483,0.049422277559733836
BTLA,-0.018724318222821175,,,,-0.0042085644548990764
MFNG,-0.008523568807687244,0.08049700821852503,-0.000508071571011733,0.06671715803534184,0.04991916356129263
ICAM1,0.015344098237266186,0.08860672279055966,-0.038978945284038356,0.02528042802004438,0.017692624863509195
PROS1,0.002782616847750337,0.09518602126179766,-0.025538124837346847,0.011017222779276912,0.014992160510090164
CLCF1,-0.029141921989763397,0.06609879485436736,-0.030948073017544146,-0.021480754143310663,-0.0046313922625301224
PSAP,0.014059056632527458,-0.05463510425762904,0.07641576032626589,0.09252071903355119,0.023540070143893126
EFEMP1,0.06990174002686501,0.08987833541563311,-0.07766346564617818,0.04939205262265652,0.026211770507117777
C1QTNF1,0.010866123002268049,0.06544958979066422,-0.006804957262833421,0.11288164217600709,-0.05532626296301111
ALB,-0.020942652306373866,0.026952720269194656,-0.022483164258048315,-0.014526789270684988,-0.026064023070820758
CCL13,,,,0.036480891731829154,
EFNA3,0.017500166113308787,-0.05064343267709166,0.03788806420282687,-0.010134870683371613,0.022488058572971974
DRAXIN,0.012854530088793463,0.050427433682243485,-0.055131498175454464,0.008555196513826718,0.014792140869142809
RAET1L,,,,-0.02662867414014361,
NPTX2,-0.04602414416631648,-0.07140012258907578,0.04439440528833956,0.07776663387559334,0.05198779434037197
FGF11,-0.014114411914513372,0.08882898297334571,-0.07213375288882679,0.06885163350466422,-0.03046666781947118
CD59,-0.04639014484651453,-0.027613900341284088,0.02804326026763844,0.04407825152839033,0.037651799055203584
COL9A2,0.05150751711058477,-0.016685913780961095,-0.013642643056325557,0.019974118681495925,0.03148275009422704
DLL3,0.028609436098912297,0.07449226408091766,0.006503630852712175,-0.04354638398779647,-0.031985365863966796
FGF5,,-0.013774181375127436,,,0.05563053614358826
LIN7C,0.04107815425745772,0.05454101380693635,0.02883471989990859,-0.010646448740300306,-0.0002575071420242407
GDF7,-0.02104804895588046,0.006309134697038832,,0.023894310670673116,-0.032879713193528025
PSPN,-0.025519492747190297,-0.02208201650666908,0.07363121240052728,-0.0006943957160867678,0.024899260627894892
ANGPT1,0.009446475853716187,0.030412269555460374,-0.016469493196976562,0.021496612801100132,0.014004372424780427
PNOC,-0.00455446622601922,-0.058204849397892534,0.0984634798640159,-0.003422547982765896,-0.02378973311733039
L1CAM,0.0003349440873731453,-0.059770389614823095,0.13905808411203946,0.04406955586514143,-0.028953241079522383
APOA1,-0.018370793312062306,0.09226893847193379,-0.03215040551513603,0.04303590399780383,0.0035175158851178004
PSEN1,-0.030799367225418633,-0.012849133469394185,-0.05445956863680297,0.005643002862491608,0.028438663266840376
CALM2,-0.01061677090929451,-0.10708952859562726,0.09782956531508105,0.024431572574419885,-0.020444552140433985
CLEC2B,-0.019813147880913064,0.08452021838535893,-0.018861294982090465,0.08013568390886633,0.06432758066547718
NTNG1,-0.04351439788656667,0.00952276716563544,0.0414248897611303,-0.03417400822017359,-0.008418766682613203
LRIG1,0.013562013331102674,0.04607854629926282,-0.060392108217851195,-0.038483897621231986,-0.045447964948628856
CPAMD8,-0.013952921872110158,-0.012460600736004397,-0.001294685000640296,,0.010967388424009473
GHRL,0.015073863161389886,-0.02649922484094777,-0.013263058621946973,-0.019273937232237467,0.13229264546415584
NPY,-0.014784919176783474,-0.02467940105843928,0.051465061092952055,0.015351497801591993,0.0012915498599433556
MMP2,0.013347230401905866,0.08913881476297988,-0.06722229798467887,0.062403387059318395,0.04022635204797022
LHB,-0.012151941222288775,,,,
PPY,0.034796136597671154,,,0.07111790786639048,0.02589909784183755
ALKAL2,-0.011975392470103435,-0.014128248739204981,0.006103092423494528,0.04145736127764926,-0.00842556971152919
CSF1,-0.044025591182187206,0.03762381279563668,-0.06195453273501442,0.025304863024982496,0.03543568459369196
SEMA4C,-0.02950010971793545,0.08938560980707634,0.036320213907837545,0.004275713826214411,0.04278579639235184
BMP8A,,,,,-0.020688609932931996
ICAM2,-0.0039092989447550245,0.05839510800506037,0.02257112799742549,0.021915270700924246,0.09321810331857561
SYTL3,0.02808972895996816,0.10257626132778327,-0.032446428004587934,-0.03714417845519974,0.049828046896170965
IL1A,0.01066520725780727,0.03828044679705764,-0.0030696007192433736,-0.02842108122193117,0.05241570129179508
HLA-G,-0.012834801474944894,,,-0.03231602772442655,
PGF,-0.027363886653758298,0.12303442911366604,-0.011254410496200575,0.0727703697058449,0.05463096268742407
LGALS8,-0.043620724820196057,-0.01165861088821381,0.04330667977178881,0.024584506710716873,-0.0006735599841810447
DKK3,0.04619803607149768,-0.05830510936409313,0.12487412123568345,0.04560552904401655,0.027984923802607562
COL16A1,0.012691575079479133,-0.014207850552825476,-0.07724507326229227,0.03573493970918622,0.03373383433436457
TPH1,0.0011595319459866177,-0.014812510555199917,-0.012506367296117378,0.006181431851451637,0.04188293481290345
TNC,0.05954748888639688,0.10781005164205668,-0.09929864899045325,0.05854026690454911,0.05872246974982992
TNFSF9,0.10678820026088172,-0.03343783188442015,0.04481937631667756,-0.01332202617896673,-0.006050582175797823
C4A,-0.014406831468404943,,-0.01099357194402358,-0.01800621054081094,-0.02786037503615573
CNTN2,-0.03307634594387081,-0.008467652460672749,-0.020142845119441623,-0.06972185989786298,0.05494697194106131
F7,,-0.012460593493486423,,-0.017818289091236873,
LUM,-0.010432672571607758,0.13190479435503766,0.013225469027982752,0.07326549500140707,0.06595665617136591
BTC,0.0029113783632679904,,,-0.01724310226274953,0.06712802281740088
APOC1,0.013032468077906265,0.07926012313557586,-0.11366689291852819,-0.04320673641467144,0.014684078182332791
PKM,0.006601967316718995,0.0609972289939035,-0.06791833682447843,0.03249796656861851,-0.024836375406596847
TNF,0.032253459649598575,-0.0182874671096294,-0.00043921287034233517,,0.03810543732120064
GNAS,-0.021682993071556154,-0.030275027052312165,-0.06744319321508184,0.0004941287439558026,-0.0038271727098685804
BMP8B,-0.018607156058283912,0.008604380669511368,-0.019448579288701418,0.012720403701730824,0.05072328929636805
LIPH,-0.018251564814670038,,,-0.028296231179661187,0.06849606864635394
CCL28,,,-0.009918092544257344,,-0.016064750348301144
PTPN11,0.024926049830227382,-0.0009558916691487356,0.0004437249044299107,-0.015474523189539815,0.07634325285268412
ADAM12,-0.026238061780850908,0.11914081640286728,-0.06618908862482092,0.047476948435664704,0.04201398330448604
EPO,0.042596471938785706,,-0.012506369132719772,-0.017047328642075855,-0.01708352688740314
EDN3,-0.02316332362336835,-0.022078413358934436,-0.012635416249866829,-0.045779621958081454,-0.01748243621496821
CCL22,,,,-0.01495828876739565,-0.026398525793718965
CCL2,-0.01874341487113427,0.08584078584676821,-0.014667007479698083,-0.023503197083131276,-0.0010835318775264747
DSCAM,0.008437785118851779,0.03570088043004073,0.035938024089975665,-0.03585221047488137,-0.012388619569953827
ANG,-0.004373902750694835,-0.013278437189656376,-0.04409061634464309,-0.01523402823910198,0.03324787274244649
FBLN2,-0.028213808237124584,-0.0011194472933464396,-0.01562550754805429,0.08487294443941541,0.035601331895186925
VTN,0.09608311273797174,0.035306826282051916,-0.010392039784860939,-0.022073989713798335,0.03244050496394895
VEGFA,-0.01763384130316999,0.07254574645085195,-0.11138062179066271,0.02156108051484188,-0.0632904721828501
F10,,-0.0007818937469346457,,0.008748909708176685,0.011063928791163621
SERPINA1,-0.024046761991896773,0.08275500744470594,-0.05896794113810197,0.05484857166871835,-0.0087993108863041
VWF,-0.061752250426567803,0.07526516842788511,0.061416286291553025,0.04720054347500755,0.07583670074028169
GDNF,-0.015134713467698228,,-0.012506368158763858,-0.023871433905572635,
VASP,-0.01835909761311886,0.06429404074887582,-0.018446163878732613,0.013232315037658584,0.00750003235541093
