,UKF334,ZH916T1,ZH916bulk
IGFL3,,-0.018602414582397135,
BMP1,0.06062644129097362,0.007752697862738542,0.02175668908171213
NDP,-0.055486393929691416,0.05425447373842444,0.04115866760148235
TNFSF18,,0.020367642489356724,-0.02534769136841437
IL36G,0.010954212818521436,,
RTN4,-0.004245828381302721,-0.08428874938031233,0.006570645429509438
HEBP1,-0.011338928430690426,0.048448653644474524,0.014427453271888758
WNT7B,-0.015116032933254355,0.03478167986531657,0.01561261303627259
PTMA,0.10219978758590056,-0.053962306742928345,0.004250084254541152
FASLG,,-0.0161338678210076,
CEACAM1,,-0.022447907439074873,
PDAP1,0.06258083747832957,0.02648607504799666,-0.047168531070801566
QDPR,-0.01797386276853287,0.006406605669175513,-0.009233755938506867
POMC,-0.029465756960951908,0.023275811765374545,0.007430122808152392
CCL17,0.0959009191428579,-0.014623539029857994,
VEGFD,0.011312585194019762,,
TNFSF13,,-0.006722191894348506,-0.008970795143266463
WNT5A,-0.013355973919785548,-0.017078079148864982,0.061847140579729995
CXCL8,-0.021265953357965335,-0.01532847122094362,-0.0713717813429017
GRN,0.022535220166890742,-0.0049049122934038845,-0.007361492184234972
MIA,0.05382972626270848,0.014992479119423436,-0.03977354245466003
COL4A4,-0.017888228888024507,0.08530680782071674,0.05321262615341656
TAC1,-0.03170168527845047,-0.019224129038784173,0.05824316974970043
RARRES2,0.08484113149738089,-0.001140258998213277,-0.001240016884494715
FGF7,0.048501725870767086,0.02151130341413104,-0.01567836357005498
HBEGF,0.016752723147610223,0.0023232792839406728,0.07686295950553047
CSF3,,-0.015396330651278396,0.028696981508278235
PI3,,-0.03345111157580688,-0.08817209212453092
PCSK1N,-0.06762531055369153,-0.010961745822642775,-0.013989217406770182
NTS,,-0.022799866232150877,
SFRP1,-0.03587485264683529,-0.022270055103051613,0.12406815629929854
CXCL13,,,0.048620155982616424
MICA,-0.014427894404367253,0.06615239833093742,0.025755300943823202
TG,-0.018872410637134584,0.07042374478899127,-0.02897760352865259
ADA,0.06419806605728448,0.07316368988567473,-0.019964033661438417
LAMC3,-0.010980802104175746,-0.01471107141399643,0.016452872734577476
CCL7,,-0.016133862083996777,0.018937745755356155
NGF,,0.022427426540691936,0.08004227767589112
TNFSF15,,0.00035877754582203683,-0.008078644702649684
HMGB1,0.009800001396601867,-0.04376472563323651,0.03135703459554205
ITGB3BP,0.006132672778197541,-0.007804609329840181,0.06203368690345792
AANAT,-0.016852966512009578,-0.01707029890206021,-0.01979434637550043
RELN,-0.0009426256652813349,,0.036253130827011044
IL15,-0.015630347508447665,0.04895587883486902,0.033621576183553305
BSG,0.04042736219075524,0.0020822666231609297,-0.023731559018868108
ADAMTS3,-0.00016817706953059118,0.006052353450036058,0.02251727829730079
CD34,-0.016885746150044373,0.003047568458802821,0.03977106966638243
PLAT,0.0014616646669137355,0.031599662292174244,0.008531444156848996
LTA,0.028049565861964637,-0.022974049766386954,
CKLF,0.01231214563897023,0.07474197590631741,-0.049626191407704676
CD24,-0.004338901748669145,-0.015555425229979962,0.0530314620794996
HSP90AA1,-0.06527626866767602,-0.10113756246989092,-0.01630574472069972
BMP4,0.011500208774321726,0.106837480870207,0.06547722903407018
SCGB3A1,-0.010906651135015785,0.04019422380317664,0.03697202967432845
IGFBP4,0.016281090484721396,0.010501725046698164,0.027668678471738383
RSPO4,-0.021681755384818927,0.026510789817915874,-0.024959886707574888
LEFTY2,-0.01929549182701733,0.04302112045078607,0.07717158389147985
PF4,,-0.022974044450021432,-0.019552491605468937
ANGPTL2,0.032518423250277206,0.014446353955368285,0.03849710668785496
LRIG2,0.024675505043340498,0.009463636801457512,0.04350821473773917
ICOSLG,0.016845918652533157,0.03538725266147195,-0.0500104680286656
WIF1,0.011224700468092612,,0.10437735612200799
NPPC,0.014263826149669576,,-0.023106201154217267
LYZ,0.11262387631859569,-0.017807657757544487,-0.008084419178887373
EREG,,0.026840320736708372,0.07000242430048634
SPTAN1,0.017861303314298978,0.02121184756328592,-0.0013558377213149253
LIPC,-0.024553817300564596,0.0003776909493950953,-0.01445667889644235
COL8A1,0.028199323208646022,0.0029229366185340106,0.09473131958596831
GSTM2,0.03627988539802671,0.0026290660882928307,-0.046868972193691856
SPX,-0.04256077972314586,0.010066684711446812,-0.04842892170281085
MFGE8,0.0118317363911278,0.0035269880716419276,-0.00023976278735039416
TGFA,-0.00916766377873247,-0.018936148178250498,-0.006616948513563883
SLIT2,-0.03515866257069961,-0.06993683652222397,0.001879001031107897
PLTP,0.029942061793752923,-0.00025933151900952374,-0.0468774034337354
APOD,0.019462192485175726,0.0037644361737824263,-0.03710247128765128
B2M,0.022088044465252765,-0.0382431756010794,-0.04407976036740901
OMG,0.016126264685934436,0.039147554373308864,0.007519044971119923
CXCL3,-0.011256682038805246,-0.026165706950673554,-0.037861552002111935
CXCL10,-0.017888230018120104,0.01987037462208547,0.028386996660954428
RSPO3,-0.01176301577925703,-0.016372715192464932,0.060355976002404964
CORT,0.011631031277631388,,
NCAN,0.04049808773222736,-0.043291940374834074,-0.006825940547695206
PRG4,-0.01375290994419053,-0.037088612415783456,0.009881389464834738
ZG16B,,-0.020415013815339965,-0.016680280639322087
TGM2,0.005023582175533913,-0.00428957844892293,-0.019254370622139055
VEGFC,-0.014035392787157172,0.0016730547725563724,0.02227509991305668
WNT6,-0.012249382080434246,-0.02465532494255348,-0.01723573434572588
NRG4,0.0037193458513782203,-0.01637271702745568,-0.02591990085749866
PMCH,,0.062179847818500056,-0.017478237617120886
COL9A1,-0.01865769572440285,0.07021662471229403,-0.04273813114578834
GDF11,0.07632644604108084,0.03653889837844077,-0.014522864532188706
RAET1E,,0.0052153009846038975,
IL24,,,-0.028977586888903773
SORBS1,-0.012760187748461601,-0.011645984433652492,0.03606322642015281
DLL1,0.02391036979169713,0.06810825884457612,-0.008060787882942283
TLN1,-0.006218602714367256,-0.012003534806606707,0.006610556410950897
COL2A1,-0.011427843300164048,0.04896194740487851,-0.023352439435297943
SHH,-0.010906650181706579,0.019480817322242678,0.034559111887619315
PON2,0.06593298723758376,0.05945463209814784,0.07638391165216325
ICAM5,-0.021300098660640764,0.01401740396362379,0.03472377789595015
HPX,-0.014692518587566556,-0.015202548457896361,-0.028717930871943964
SFRP2,-0.02139605649728166,0.014059862111623567,0.01507706540009974
CFC1,,,-0.022935033956043672
CD70,,0.04247848004387806,-0.0020100253173179
HP,0.01998098968837149,-0.024491793918804093,-0.04812066467773264
CXCL2,-0.021586882062886233,-0.02717754100365768,-0.0292122319285255
NPPB,-0.014035393807991538,-0.016608297991249694,
CCK,0.01250968650930329,-0.02154544599449761,-0.04230089892531042
SEMA6A,0.0021368442362195315,0.019905391622248324,0.044452908137790764
IRAK4,0.03597121113924538,0.06036456822707587,-0.02285198652164599
GSTP1,0.02296262022146077,0.058399567430931464,-0.023102615716475507
VCAM1,0.08303137452245846,0.026767480007142484,0.0210873209199908
NXPH3,-0.013945988681546824,0.09479629054651852,0.019755191711995707
MTMR4,-0.00204796628348409,0.03549685932020053,0.012542498039516264
LAMC2,,-0.03164390081246209,-0.02495990044792536
IL10,-0.012563672879281873,0.06820301036198628,0.029847057836097483
SEMA4D,0.06847029085858254,0.062202175453740835,0.034830650670880314
TRH,-0.007695727958570173,-0.01860240752714477,-0.008811778307617629
SEMA6D,0.04567556118930016,0.019259012050341636,-0.019792034644378828
CEL,,0.02745778540654028,-0.0077461421073992355
PDCD1LG2,-0.0053004199581556475,0.018517210144106358,0.019414129867549472
SPINT1,0.05493582283173236,-0.02396301968690058,-0.03923796128706184
CTHRC1,-0.024073026072773684,0.04575598950295592,0.02342729282727445
PODXL,-0.05178451479999649,-0.005509460762631408,0.0402090243017859
JAM3,0.0517163788595464,-0.0010113674093026948,-0.026849441557685212
TGFB2,-0.029815942314718215,0.023772050720558865,0.057930675760217896
COL18A1,-0.03416308566193908,-0.0004692179866304273,0.013381161202593852
NODAL,0.05189578849316711,-0.02545908639430274,0.03228392372075481
INHBB,0.07135443831928046,0.03328870128401192,0.017438007423183573
LCN1,,0.02408592955700134,0.09820291033387712
ARF4,0.009638626445867106,-0.01654016630712255,0.0025251548870823216
CXCL14,-0.04332334645251327,0.02677869475865925,0.11636128701102712
LIF,-0.023244295437443527,-0.03207375508105598,0.014226628006000079
IL17B,,-0.018568121524990832,0.07905469482798669
MMP1,,0.020339999599693907,-0.04429822070834516
MATN1,-0.01142784187802363,0.04942081564433839,-0.01803878299519913
ADAM28,-0.01071655275750418,0.025123723952242556,-0.055946654649490515
TCN2,-0.05166122769683618,0.038148425754091754,0.064837050695732
THPO,-0.011427843190768613,-0.024491801374637256,-0.027032756411683408
CUBN,-0.000713355436654849,0.046613697070191966,0.03267147657945066
TIMP3,0.04058396868039599,-0.00963827123302637,-0.029244275821285703
PIGF,-0.030561363363344085,0.04443434019221163,0.011232368147285073
CRH,-0.01563034606817881,0.017520819761701063,0.0634596125020815
BDNF,-0.012870686525881574,-0.02360451432338213,0.08417708619334646
CCL5,-0.015503243550289198,0.010290613243547712,0.008237527435680838
GAD1,-0.010348464781292801,0.03346838326882327,0.06528710250980649
COL14A1,-0.0013466629138754978,0.07064512643219405,0.06976212068915222
HLA-A,0.03963334967796824,-0.026783798087404213,-0.02418310628287034
FGF18,,-0.018602409019601328,-0.02476399268919115
ADM,0.049312315572308536,-0.012378378206239613,0.051494199804959645
CCL15,,-0.016133867898534812,
GNAI2,0.02981871465410532,-0.08057888780209634,0.06225780826920876
HDC,,-0.037327985771180544,-0.01803877482560504
COL11A1,0.010653403683698921,-0.0312777884582602,0.07298627474019159
NUCB2,0.0028613348302978466,-0.02018312859298489,0.007267697880366554
FGF16,,,-0.01777486756456336
CXCL1,-0.015503246178732605,-0.008395809998135845,-0.029716069209517762
VCAN,0.043673219707962424,-0.09131622028751912,0.030608299707811527
MMP7,-0.01766289590127525,-0.03842630841417855,0.0012934157500996439
PTPN6,0.009245259931399715,0.044202872862204784,0.024372419713883164
PTGS2,-0.026378250066332154,0.04809150927412971,0.056698565055908985
XCL1,,,-0.032103268387851464
CD58,0.0154431132491986,0.021450747779984212,0.030105948652867504
TNFSF14,,0.004273664332288746,-0.00875228562523995
CNTN4,0.014524624144964093,0.03201314913223665,-0.008131937921635088
INSL3,,0.05099289032796403,
BTLA,,-0.021360819652235498,
MFNG,-0.02440522652901277,0.012963719563143499,-0.005011428580318066
ICAM1,0.027568686789435737,-0.002767150463369042,-0.006072215626860715
