,MGH258,UKF251,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,0.09094916921078114,,,,,,,,,,,0.015937096647149415,,0.023948147616817055,
BMP1,0.007308314856029081,0.017205533321332858,-0.0037071498683787906,0.06857839295565296,0.0320528743628701,-0.035496956000177785,0.019460509820918518,0.0673291767705382,-0.013985381455451161,0.012722781252119132,0.057992926634394364,0.016286604075160784,0.013469881864848592,-0.02170205520432877,0.020510791160482315,0.004702907210684325,-0.040271540549138674,0.01017028388996542
NDP,0.013019665012251736,0.04974926190083757,-0.01969277070730953,0.05445741947772248,0.06602309888139421,-0.011176125988085444,-0.0020491201664610513,0.02226726670521249,-0.024891082272716608,0.0825471916548624,0.0976859432576392,0.015645949398558703,0.017983667251007217,-0.016872085181488073,0.022040287060701734,0.020756072906976297,0.07284219711405383,0.03366098458936919
TNFSF18,-0.022885152519951636,0.07578138212260827,,-0.021811598438911308,-0.013007998136764468,,,,0.17572433096886916,,0.11795120929870859,,,,-0.025660724875981856,,0.0010691833705311164,0.16858758729458542
IL36G,,,,,,,,0.004131190457919109,,,,,,,,,,
RTN4,-0.050430404224807934,0.03445964313763158,0.003820708163887741,-0.04579017319204438,-0.013118207497236745,0.04631251876290066,-0.06137424068192241,-0.03389242689751945,-0.02898552917693981,-0.030582980380187787,0.0873068906275964,-0.0044483425424891735,-0.07110480182114179,-0.07585755904604934,-0.007153691755214092,0.02589005512034167,-0.011185135758542767,-0.11441082269636844
HEBP1,0.036730088088285776,0.04164215153771361,0.0012342970089927155,0.0180429847087812,0.0026427616255063637,-0.047494372799294034,0.05610612868887276,0.02377419901015931,-0.04660328718790366,0.1405934575309723,0.018157938185592123,-0.034128381044308966,-0.00402997106990943,0.04628273102299999,0.014791463975436818,-0.04145983927011709,0.031285664302382735,0.08141796436414972
WNT7B,0.002713493786596394,0.02174017334737467,0.12567926509347976,-0.05228204042555142,-0.014840586802849593,0.01502977227750643,,-0.01792677732990707,-0.028210817713770767,0.041238023485512074,,0.017138760426897458,-0.043242610847918694,0.042786119972807096,0.06735352765382319,-0.03519505912107204,-0.023631898690470263,0.008973299856209432
PTMA,-0.038486176742741136,0.060746353680323016,-0.02477733203474717,-0.009542896178923429,0.0009938169356551376,0.01812880883260759,0.0889772021158375,0.03780359514462894,-0.05820057709043676,-0.029643671166622854,0.0010462036755597578,0.03143319385959996,-0.03419262955717369,-0.056823000205774014,-0.035915821163725034,-0.0022500759856225795,-0.07610078256421575,-0.04558404777171276
FASLG,0.026512226648025775,,,,,,,,,,,,,,,,-0.026452849391612195,
CEACAM1,-0.027993875299741268,-0.017018618694340217,0.011555486011439851,0.0005769927473439439,-0.020458482121215642,,,,,-0.02933928230711656,-0.04972240329520901,-0.04601238260822104,-0.029007559343897135,0.09622440255317441,0.018083356029127026,-0.023359472605052587,-0.0013874492579862207,
PDAP1,0.05345414374804128,-0.01106157634967321,-0.04821847895329216,-0.015883345838704835,0.06976924277672647,-0.03483633593366041,-0.08997987942823935,-0.009379171540800799,0.022277099192311644,0.038778266075026394,0.056359474312925754,-0.019605338527592955,-0.011435388396981426,-0.02921732455662191,0.010053567147800004,0.013001301301735374,0.0212466496010484,0.08410338529669485
QDPR,-0.09399119726322056,0.0119546601244347,0.022933203654087755,-0.0588047850978135,0.01586030313264952,-0.03187113234358725,0.09143009666977885,-0.05194943621513409,-0.03348680432218204,0.03488635842601426,0.08933192280994467,-0.0694121206587806,-0.02285104891623544,0.0737954963965285,0.04930862158302575,-0.00888484229298288,0.06913192102518316,-0.07412970967232343
