,UKF260,UKF266,UKF269,UKF296,UKF313,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
DRAXIN,0.004655297553607939,0.10022194457770779,-0.03379719512341163,-0.008908908002632238,0.0478725714946839,0.04601355052285013,-0.02188680368805167,0.025483813454551564,-0.01827627233809071
RAET1L,,,,-0.010670422294698738,,,-0.013249200308737396,,
NPTX2,0.09368222439696637,-0.0446956548220158,-0.0130271817103466,0.02691756073762433,0.05701914283568615,0.010843363837052911,0.026395045376439594,0.023217499073014142,-0.024608073882775864
FGF11,-0.05480175734174061,0.03959721536350393,0.044344752671952814,-0.0201929022084566,0.0025634269728216095,-0.002202125291486394,-0.05242351379884664,-0.02106736964106417,-0.014519331643196574
CD59,-0.0031416666310393458,-0.06972905849446713,-0.0013091580905122853,-0.0010752986149054772,-0.06150082756579985,0.12904160420808436,0.008978004571880454,0.035394877589672115,0.01168975630478151
COL9A2,0.0946961427086837,0.03691405189978305,-0.02575933556980928,0.032496884364599556,0.04977743776070063,-0.04615274290867473,0.041336289456022746,0.07197786218813707,0.04286280736223625
DLL3,0.00959654574058495,0.024922977339982846,0.040594157176162576,0.010666815122649716,0.060115543576837294,0.08044550099828884,0.024625969574651546,0.0390383450384684,-0.05297297648759343
FGF5,,,-0.01533212251622922,,0.008967934905877538,,,0.014396265998583882,0.05955571862522978
LIN7C,0.011370775246095232,0.014803957664033652,0.022569280874198752,-0.0016682447334781306,0.06639303979185285,0.010509394128885968,-0.02024058086245202,0.004006015046503705,0.0009722590497517194
GDF7,,0.00870243312782384,-0.027426661661474984,-0.009768724774715194,,0.008379245314153485,-0.011357859766644291,-0.026208389045849323,-0.033312497295429816
PSPN,0.016617578699792863,-0.009694164882113172,0.04197000623289432,0.005235755381151759,0.05687267876631465,-0.0366152629950368,-0.015754765066713868,0.07520591901045909,0.04272846995824268
ANGPT1,0.02571305817809787,-0.028826948446208284,0.05882253529979188,-0.0017859299182938426,0.019506634131810557,0.02162714910731774,0.04756727804211779,0.034361201467510274,-0.02076372168354895
PNOC,0.11180890619738776,-0.04246837662819834,0.0032166453003356923,-0.007433271427114686,0.08721457816543637,,-0.012077998035585487,0.13089295219730293,0.057482957019200184
L1CAM,0.00455069072654708,0.008820838237278576,-0.03928377595329814,-0.005627082993173323,0.08870697423685132,0.0010096097638760918,0.009989024078383719,0.10156423428509334,0.011717201186573153
APOA1,-0.009426547682614831,0.10484839807359661,0.0412975777970648,0.019523437637478595,0.058004886046653895,0.19217556048576043,0.017252056848366157,0.059014348107326704,-0.01546599124775805
PSEN1,0.0777284141933043,-0.06076784931065328,-0.04225967141681883,0.016308426134554806,-0.02249241947250167,0.026853775366505336,0.03964008832610263,0.072640903897371,0.045547528604203864
CALM2,0.12442082831043697,-0.06582945622476946,-0.05356943961748986,-0.008050416663637856,-0.022156987915931372,0.0026579366779400965,0.05797184326021227,0.004317969850744828,0.017668623581278728
CLEC2B,-0.043741150007213826,0.03725654605096235,-0.005647614516855928,0.06727042319175904,0.030412566477709627,-0.010311669498330074,0.00563705647100526,0.046713506124890065,-0.003778139802509893
NTNG1,0.007847583274108259,-0.01581996199672973,0.0014382669486070112,0.0018466477103849521,-0.045426081777033604,-0.03745938640180675,0.05727897267223242,-0.021133299820014644,-0.004375601426256833
LRIG1,-0.01997317562337838,-0.008340735555875734,-0.029221213507060032,-0.0017839672201820239,0.07219959096887753,0.08997688094906046,0.061631406883276486,-0.026610226361717067,0.05491148515947092
CPAMD8,-0.0037145676589655494,0.0017482216724795255,-0.013869968160519292,-0.018081101815446324,,0.01187317497715855,0.14463789893900883,-0.019251508896559577,0.12654896762711906
GHRL,0.024549913559263063,-0.01780392352124139,-0.029496443438748972,-0.008908908002632238,,0.07172035209188704,,0.0689675210629361,-0.020822207825178615
NPY,0.07951263294769448,-0.03157400725593744,0.01953289035851537,-0.035158514435125444,,0.006609939994628964,-0.02827882017038729,-0.02320076771112155,-0.015359448717338532
MMP2,0.07904145023401422,0.11507273078572544,0.055382098067441314,0.08240082870787069,0.06037028522215814,-0.03949009244182984,-0.011177515763460736,0.047191966109460005,0.03218415263032611
PPY,,,,,-0.025640331386876703,,-0.017430575183791888,0.036197404456111526,0.11356508058703883
ALKAL2,,0.036155649948132376,-0.015726236987150727,-0.023687749845451345,0.03148916907411176,-0.060213243359869384,0.010131459855837454,-0.007615383291898764,0.07159262390635636
CSF1,-0.07863925710634309,0.1047105452116837,-0.04137217094840079,0.03322036798440729,-0.053160099650317254,0.10186447402160347,-0.028049238169095523,0.02238074941478199,0.07631069285323305
SEMA4C,0.01997321094287553,0.07060716711896177,-0.03289882991120522,0.029788795296936506,0.07228417794024665,0.07446193302051256,0.012372142128014239,0.05701831545833954,-0.04160039538274205
BMP8A,,,,,,,,-0.016490871886523418,
ICAM2,0.06292090623584248,0.0320319914688332,0.024916976579365854,-0.014422075242802831,-0.046942223235546976,0.1255718549005813,0.035563751080458714,0.04564334585014102,0.05946009978155869
SYTL3,-0.033349785691482885,-0.023002747621907575,-0.01072737804891193,-0.020070188426108942,0.05449733909034065,0.008739586911967034,0.0471410614264918,0.09421376984188823,0.047800394640285106
IL1A,-0.03819995045028482,0.022173845599091562,0.026502071989442023,-0.02511298005201031,,0.014951368810635524,0.026514576067637033,0.013651039818341757,-0.009475390927241477
HLA-G,,0.015087870969906636,,,,,-0.019127977519260937,,
PGF,0.014528675846639881,0.05330031400206104,0.027868079908520107,-0.01610887043028323,-0.059441755072125735,0.02021453644878617,0.11203709245227998,0.04514246076648851,-0.037174580243859334
LGALS8,-0.028519676073651398,-0.03297411504749102,0.029900354350426216,0.04809290999904727,0.13112868700693645,0.012076760442014847,0.024092018984776257,-0.012414204694365546,0.0017265111257299584
DKK3,0.11024091979630347,-0.05672126688066917,-0.043863669959633235,-0.045934190266101654,-0.08584772139012412,0.03387639254766121,0.03899893570273381,0.08977225435376172,0.0004147953395802289
COL16A1,0.016818874495765534,0.017842667250376087,-0.028003611468923637,0.04820085317513153,0.01585522297011484,0.007066151181833479,0.017232748719371888,0.0792363396298226,0.10414638042466166
TPH1,-0.028325541774903255,-0.013691582251063966,-0.016487892849687588,,,,0.016109379130527575,-0.018693708209085724,0.05542866286285518
TNC,-0.10977259725149724,0.023813253962173375,0.034016789966941414,0.05098189348583568,-0.055831660413408604,0.034294999400784794,-0.014572177508039436,-0.09488614431418188,-0.014848133931445613
TNFSF9,0.023714152971726844,0.039561059420875073,0.01634455072445121,-0.014880566843602573,0.01235827207633602,0.1049777942614322,0.0011583661439667455,0.006319591934398842,0.05302186666652882
C4A,,,,,-0.018000968167177212,,,-0.02220747923234817,
CNTN2,0.043628336026184746,-0.017408978657276093,-0.047874283957630756,-0.03272557150247491,0.016624615003741926,-0.0005159648958378037,0.019344087910821966,0.059516042540032774,-0.015784303184514625
F7,,-0.011891178254939181,-0.013869960098829827,,0.015847626189579342,,,,0.07678286120793161
LUM,0.05040537984241988,-0.011702288082037996,0.028455352512421955,0.025350571462573367,0.1889560376578486,0.012162311028082002,0.0704503135266123,0.05943333636442742,0.015700691712558768
BTC,-0.04672053208639164,,,0.0012286304329669883,,,0.06328115293930524,0.03136542126417644,0.1024703229859572
APOC1,0.11277638836204136,0.054406255540519685,0.04328071172861378,-0.004797743198816098,-0.04437473370653553,-0.06692119436703428,-0.02121891405459548,0.00028164500000557406,-0.02709653221325114
PKM,-0.09896559963748065,0.002348040650410782,-0.015266463092985629,-0.002962165720504865,-0.19571209569090664,0.0006923788271021779,-0.07220549626659384,-0.05068844774382081,-0.033187744790777324
TNF,0.019268344755260076,0.06305332490931924,-0.020355887482551474,-0.013024626608232103,-0.029864440270708892,0.08944492817307877,-0.013249203922459764,0.07099251246635892,-0.022723753203788343
GNAS,0.1472283363912573,-0.03435540920050846,0.005496218964123513,-0.018705036138620287,0.08682800470935344,0.016624321711407077,-0.038023224177063684,0.04912640702941439,-0.011995690113112897
BMP8B,0.04652792417688049,0.07636591702983175,-0.04410707772434451,-0.00864821819154599,0.08761521321681268,0.03619117162910087,0.009752473992998282,0.004129572357258274,0.015023572971882029
LIPH,,,,,,,-0.014771722527683153,0.017781737370494852,0.0055452826253067
CCL28,,0.004111015669812021,,-0.010229015984479495,,,,-0.012805197678415113,0.04244683666500036
PTPN11,0.08243865585076336,0.014915508078927763,-0.0016015768147532629,-0.027571810092670814,0.06893672717426465,0.035256959657135906,-0.060172336414272484,0.006121958912860997,-0.03429459897814492
ADAM12,0.029814774489740466,0.02590371670481677,0.017899882155298776,0.07562220732845326,0.14531180808045377,-0.046706602529722044,0.010375894900649033,0.01237850866720238,0.00802843675682312
EPO,0.018497390293436066,,,,-0.025204655025468575,0.0047760464489363386,-0.015341559946479705,-0.01361726351762762,
EDN3,0.11209874236469262,-0.017055459242800698,-0.024575612108200723,0.014465965607200992,,0.10063870102134567,0.0397823636629216,0.009471792800798802,0.09162041870921679
CCL22,,,,,,,-0.014029621667839814,-0.021042240550165743,
CCL2,-0.11011329268553627,0.020885000973059877,-0.05147288150780128,0.03335524659450757,-0.005875161626042237,0.018088424226340293,0.009379631120506646,-0.042913992570838125,-0.03990476705511424
DSCAM,0.03336320872031505,0.04273514842726964,0.02622999238614913,0.000139497668706183,-0.025995876873992185,0.011649915439853123,0.05263825996802483,0.0298332940218868,0.021787731161388216
ANG,-0.04430002756942059,0.08147132635862178,-0.01306397877356023,0.009037275653391673,0.0020309095233914448,0.06707172934582327,-0.0037340013800907746,-0.030130947095810056,0.021678063795959553
FBLN2,0.022875500791316925,0.019401626714694795,-0.012102492088863647,-0.006985957632108847,0.07914269007913957,0.08782715879332115,0.10146263546604051,0.0724630392183374,0.05497949136824106
VTN,-0.030644368791307913,0.03914390127075877,-0.023380227613536215,0.027912359510280142,,,-0.01078787567856055,-0.022207483842886993,-0.03683559357470054
VEGFA,-0.13347740093685428,0.012501890647317753,-0.04326931820043662,0.018238316581429635,-0.0022520123383093535,0.009541841222183003,-0.053268139451427575,-0.07274412566065783,-0.01159940947277001
F10,-0.02859171465715245,-0.008632695276840989,-0.022552850905955484,0.03261188888308239,-0.05972684811778008,,0.06790739576701567,0.0834738740271814,0.05886245839604697
SERPINA1,0.040247324081141345,0.04292993470263306,-0.00836247045122208,0.04554555853779921,0.00862397474375507,0.06135610176172826,-0.05883567646020586,0.022311496974863416,-0.021725634145712654
VWF,0.05206453433290064,0.03700193915111601,0.003393998296846195,-0.022831952457202914,-0.049160370575703036,0.04710167772901538,0.054732766983454376,0.06688297489674976,-0.0027082081139118094
GDNF,,0.013323407304190819,,,-0.019978736096519782,-0.03745937594212046,0.013777575951223663,,
VASP,-6.419149732791839e-06,0.07090112695006613,-0.01790710858418563,-0.008914245709721217,-0.06435538590089161,0.0008539617372339916,0.053994869320149526,0.015871170054127977,-0.020795374714610636
ADAM15,0.04179100308945704,0.08065177109611615,0.0076545779348122294,0.0979863995801852,-0.049084400807917844,0.010099754695998813,0.03658380207082206,0.05482134634297694,-0.011167800341725516
WNT2,0.00458166872392854,-0.02253076846285541,-0.03560206866286552,-0.011605585791306269,,,-0.01575655054248213,-0.020587031542688157,0.04994454016129353
CALCB,-0.03701523709922936,0.09167983025364727,-0.015332122349610055,,,,0.09261568827777565,,-0.03500735229119871
OLFM2,0.01368399921095883,-0.002868520334835132,-0.005321058562893629,-0.00589438239527405,0.02960900278599986,0.009158303920102466,-0.00179855204055297,0.014213145795170842,0.03300758054872071
MFAP2,0.004629202867396398,0.17794912475811492,0.12077800477797529,0.06298071764944778,-0.026121531958018793,-0.06866471493369275,0.040057688765142506,0.06645944216940501,0.01856023085507964
HLA-C,0.008973367952867297,0.026397597893563607,0.024004864721784584,0.027401844615514946,-0.0884486284139575,-0.026247936667286285,0.016617755140587828,0.047522359858339684,-0.02554537975216829
THBS1,-0.06251346576572674,0.024234784994213863,0.04719931004370009,0.0037480326582497087,0.04018529177058242,-0.038468608780079246,0.012865986658436057,0.005673999884435271,0.006637702667025719
HSPA4,0.02039543597741699,0.045656351115883495,0.014573071832407017,-0.03755836399442913,-0.029250104898825926,-0.026635939207647324,0.021496459308488158,0.001972521241115307,-0.04232029976294834
LMAN1,-0.09928475558953752,0.061800015513271654,0.012884111074530347,0.01202385112284041,0.12209929391349504,-0.03665694927545547,-0.040502525794502905,-0.028092651604702455,0.015460942115585389
LYPD3,-0.03064437142799874,-0.017207543777539046,-0.007226392390376582,0.007699259742650897,0.04257622622314424,0.013532009629098894,-0.02935792306141102,-0.028239208442020398,-0.03309549931338604
APOE,0.02649509758774362,-0.018812619192811533,-0.021451291708094313,-0.04181106170746092,-0.0886479590857865,0.021841889920395475,0.006028912614344327,0.008444528812687402,-0.009520061317030239
SOSTDC1,0.08887062624153781,0.030454511370585167,-0.03191780414055664,0.005782802633142612,,,0.10041083186655639,-0.022708754880773757,0.0757072753620386
ANXA1,-0.05879948469750956,0.012703268583814407,-0.0007475915387836811,-0.03204182994638336,-0.07668274787223987,-0.023321277022413857,0.03957201019416234,-0.00986131479117755,-0.0016131845209468693
WNT2B,0.053040686855033055,-0.0012606839492535678,1.6568935332073252e-05,0.009934901710681501,0.05785559944353692,0.049109293868533715,-0.022941593349664537,0.03524991998642426,-0.005378915475605155
AMH,-0.017533061312211724,-0.024923016580762573,-0.018752044966460442,0.013070183111306102,0.10276917684343631,0.05757149562138912,0.06226249839713032,-0.04729200036838472,0.05146466821460094
GDF10,-0.016048848467196376,-0.0017743149638979351,-0.024705341736527102,-0.023741671558310872,,,-0.02362747093739827,0.024185438296680874,0.03350814955869752
EFNB3,0.08891520390290686,-0.017786296052832173,0.02183199217864961,0.011038124465205775,-0.004452017676003507,-0.06899637274091924,-0.00694602720955561,0.018254787293418315,0.039215983613987024
LTB,0.017114276352613658,0.011862115341628345,-0.02509109199569627,-0.023088319490339595,0.04576313672041053,0.022971913729155295,0.019768992060840714,0.10839463947930936,-0.006592377864604699
ANGPT2,-0.029944203283985667,0.045775824165000534,0.018552848605699276,0.013242444268049377,0.0022784937512716034,-0.008588665266351164,0.05893359426259253,0.022577282952664344,-0.010851630583011074
NRTN,,,,,,-0.019144894263257668,,,
ADAM17,-0.08124620184916818,0.011630549562448357,0.06379827656267169,-0.013228593688197073,0.07712124130400638,0.05391822389983995,-0.050666846206167376,-0.029184351304178603,-0.03450451805649711
LRPAP1,-0.020994531363756553,0.030373405121654398,0.011145490446994668,-0.05693189136206387,-0.05960246741842744,0.004350595896951156,0.03627447376599521,0.01365990322880448,-0.007406191560091203
NID1,-0.015891559043238555,0.0600521581220122,0.07737700471147313,-0.012023635524197808,0.054017920454913056,0.0021519743440048533,0.010036498901779914,0.026866889544795054,0.0029973876377351236
MST1,-0.026941437068598178,0.0014650679113605177,0.020484529697871623,0.002847443695325168,-0.04468365525555115,-0.022063397335906242,0.021494731559647318,-0.007526117199274488,0.07102730448997527
CCL14,,,,,-0.03887829421092665,,,,
IL13,,,-0.01553036246344953,,,,,,
DCN,0.0591150784816243,0.026252273737712887,0.017487174419824267,0.025351393025195124,0.20622385914645996,0.017681416273936358,0.05777770268904208,0.08613414215411522,0.03920938822586537
IGFL2,,,,,,,-0.015200931646245032,0.014339599119576295,
COL7A1,-0.06263286836542854,-0.013233498823611549,0.03214357479493569,-0.020857274616576656,0.0008114858946144517,-0.003007653147695538,-0.05158816651476626,0.07906130336539553,0.052716130442866285
CALR,-0.11771767559083003,-9.512597668210907e-05,0.014604700017611182,-0.00472104134655619,-0.037005886715413806,0.05274474697799137,-0.010231154232282253,0.021700492163484315,0.015610192983585208
PIGA,0.005981200244036759,-0.01649595611747528,0.012286818729793661,-0.007126520880369968,-0.014277562525381223,-0.019307280858080776,0.05452677733231322,-0.006218324170147677,0.05234902589885444
CD200,0.05980722116334065,-0.051662411792140345,-0.007931036234701191,0.025024220622890243,-0.02423544673195501,-0.05554161632074538,0.02261625920163446,0.035901115567359566,0.012731674559770633
GRP,,-0.018524712072484753,,0.005866348531398705,,,0.013735734645218402,-0.01615776164682619,-0.0035914161815647125
CDH1,,-0.02143612256834375,0.022642929488555452,,,0.019298031770693072,-0.04004463362163588,0.004686156085300941,0.009189629480448358
LPL,0.03904011956012331,0.006817606497759727,0.04097498600203373,-0.03638147648553606,0.06688751801434084,-0.013545773419203934,0.07796866125964252,0.005421234406074472,-0.008048682539668292
SEMA5A,0.020469600555512106,0.06290397423113726,-0.004043987547514907,0.032605052230435784,0.12273646400820387,0.05097146069735121,-0.010805789518568722,0.049482099383908386,0.007834238352044302
SEMA7A,0.13749009514954838,-0.009215117014014515,0.02944960677047409,0.036351047899363755,-0.009263929768432929,-0.024306969894240044,0.04630344158685904,0.03888725295625953,0.05867806675415081
SEMA4G,0.021420426088740542,0.008059044650281216,0.0005023442864425734,0.0198989616958229,0.03287367395385585,0.029062548138954085,0.07670118875033487,-0.00904386103967026,-0.007398995380035834
SEMA3B,0.005051177582231884,-0.005096978381862523,0.02786285546965053,-0.03010834404746507,-0.017171557399012705,0.009087849919697175,-0.019446655404098647,0.030085593639908783,0.009958158433708968
RPH3A,0.06817702902510317,0.04747989296092319,-0.050714857852719175,0.05994473664570308,,0.006553368933528641,-0.0035010731699699374,-0.0327451835766067,0.030980431677125664
JAG2,0.021396094465944194,0.0020628389534384987,0.010883122161118015,0.011225083327440249,0.06789600885871278,0.04802703129449455,0.06881448564878957,0.07370516617561793,-0.018076149536559956
CGN,0.043759900285368594,0.04343159237189012,0.03764986634774504,0.041586277273373023,,0.03959748297833651,0.01358196835926548,-0.0021696241349025763,0.12596396546358585
GDF15,-0.0011163359599614601,0.016633756606230114,0.037843196149311045,,0.11124363315966111,0.043756211277339294,0.007699510110492316,0.021422242981126424,0.013723370843682307
SEMA4F,0.09461309507778437,-0.018755199485350815,0.02737136269836389,-0.013507993142344596,0.08798161392823711,0.03417390796326663,0.017068457437396205,0.01708155302804088,0.056867536873156925
NXPH1,0.09873734833698047,0.035713256544432095,0.03700401243996694,0.06564260842678755,,0.13615919776254173,0.017190002084161864,0.08180874932617889,0.017774949196295124
ARF1,0.01382767638868366,-0.03253078182930667,0.03999563818987441,0.05959610386913517,0.07369903974805249,-0.07645970904214061,0.023761838366547088,-0.0261641760304545,-0.0455999611421899
DSC3,,,,,0.0703224551572135,,,-0.013617267651005273,
EBI3,0.01925047442703701,0.06268452002991513,0.034432243368013274,0.012356339539205868,-0.03768918662139083,-0.015113267121805185,0.002746481031022763,0.056826092485608694,0.008245953761499107
TIMP1,-0.09342480334866422,-0.004206132175556625,0.03934925119492957,0.006205090335366338,-0.22120779369580498,-0.025166477067302344,-0.03425735734832064,0.054877635109884894,-0.031061368519869022
SEMA3C,0.024925941938381393,-0.05885087982713877,0.020740433903048628,-0.01961381415960211,0.010727535836382538,-0.004416806008508684,0.04763395283044324,0.030619825206994546,-0.01742387646629577
GNRH2,,,,,,,,0.12673531750004127,
GAS6,0.0857933308812253,0.04173384055918282,0.0265200182369635,0.056402781832318255,-0.06362119344302922,0.11155430103085907,0.004637207788837884,0.06093458874390079,-0.01880008557117799
MEPE,0.04370216100337184,0.015115192349015046,-0.024445278939510613,0.027076577335125616,,,0.01670335131280129,-0.018816910476866865,-0.006467588142621193
SERPINE1,-0.1352094983193082,0.009681584388903276,0.029526164251801414,-0.03113458480261655,-0.11884954408061535,-0.026101339720409067,-0.028391426127879392,-0.042104365980652946,-0.0010029518074255366
RSPO2,0.057922986203433245,0.003174036963026706,0.06187338776356985,0.05520300599055784,,,0.15434271938223315,0.12495689736617124,0.11539153806187326
SHBG,0.03126829172982181,-0.015291112256476305,0.04417322045519493,-0.01746819684588271,,0.0073605996653806505,-0.025586154588710452,-0.028549376770813272,0.09840014105536216
LGALS3BP,-0.02921188317522202,0.03975281536024702,0.029286909207432533,0.00092704868192191,-0.06036940096738153,-0.023954998668678316,-0.03371157848745457,0.00017657383188182408,0.022741384131922792
LAMB1,-0.04903243344239756,0.09170667265598734,0.055806713534406284,0.07698714139052361,-0.042282126760888744,-0.0492680523292728,0.004963477979640144,0.039447538478553076,-0.035708467330511924
SPTBN2,0.06430270404923442,-0.002704807482626704,-0.003607399055561878,0.06355390627248046,0.08369092911004654,0.0927381469084348,-0.014353221122729182,-0.03457472711256899,0.032411902713559905
COL1A2,0.003722502755780361,0.029735646944398293,0.012584689170230473,0.013124912920253178,0.11041970281364899,0.027233325689905687,0.011072103886018989,0.044858446668025645,-0.004830781406821429
DEFB1,-0.02492729314187079,,,,,,,0.1021748556823703,0.006924776075370303
WNT11,,,-0.01513145153349142,-0.021035512103922092,0.08797082819924303,,0.1307804920414652,0.07178368823417132,0.013485822120456264
LGALS1,-0.060134916694881094,-0.03802587079999656,0.03134274940849157,-0.005333152194747265,-0.15549526234450056,0.03284323974051795,-0.03596712986919473,-0.003934825703345185,-0.03383820599598425
BCAN,0.08530867603736178,0.03776302044093147,0.041938010060274505,0.03097087070956587,-0.025132729673484372,0.03168011581585374,0.04072497627554812,0.035194750958634544,0.05671357600326102
ANOS1,0.037127379314073033,0.03534035402155593,0.06411636011716623,-0.0036705204528130293,0.00844500030308693,0.037823948067152696,0.011929255855389523,0.09169455753579747,0.02663947583174037
EDA,-0.017616338146404415,-0.026206892934266514,-0.018092122169403882,0.05111857962677058,0.0912953406841734,-0.003950452483854965,0.06221856405563049,0.07967486107958792,0.016532898749915714
FGF22,-0.006049629580543498,-0.022411437722924407,-0.013869966328315907,0.12168728033908516,,0.2933027798720017,0.09663383524251953,0.005441810976196923,-0.00695614140517191
SHANK1,,-0.012103852194583709,-0.013196392046407001,0.037324199882021125,,0.011635359721835695,-0.01842470421918436,0.043149626950165394,0.08195200238727453
NPVF,,,,,,,0.19964343150676517,,
RAET1G,,,,,,,,-0.01697926241720378,0.06063453397903111
TGFB1,-0.006534133087281468,,0.06354985701560653,0.02700628904062194,-0.0635251157745754,0.028749285118364224,0.03288656719021833,0.08473776418088082,0.03054027039918834
MSTN,-0.051403790121461665,-0.030905155211840892,0.04778560353410963,-0.004264137583465675,,-0.01613617698225455,0.03455062489322629,0.006505044124869508,-0.0315408984143064
WNT4,0.00807378943243627,-0.010028160164625311,0.08320919459569874,0.10545312285690912,,0.021236266619697935,0.02159447204749908,0.050955953774107395,0.1387874909562244
TNFSF4,-0.027506949473569194,0.009742613291905098,0.039371755616021985,-0.011705156013489178,0.09507595485929238,-0.0004446868810567091,0.01952474960869585,0.018307961181039212,0.011659942502585544
NTN1,-0.003657241871508848,0.08842452702347742,-0.013665142111960984,-0.03098597952266497,0.07545285077166464,0.01882181222143914,-0.011564013592416426,0.0857629948652086,0.06665899734491092
CXCL12,0.07564189031954426,-0.002058406156748375,0.057311221538338654,0.02443341967215404,0.14308134643325182,-0.02268302230002124,0.02099660571588208,0.0335235326663218,0.002890217587857453
GNRH1,-0.013156666970180104,-0.012312992826446368,0.0005371259946537454,-0.017398957453172624,-0.0018644127332188849,-0.04955151795043001,-0.029276214153670984,-0.04185806689587693,0.01493138760859899
FGF8,,-0.017207540553710793,,,,,-0.018065109006733953,,
RIMS1,0.0018256219704124866,-0.01923633948239583,0.03350315057966909,-0.06073006433815945,,0.008214040318695008,0.07772290920574439,-0.029364000853588673,-0.008070021280956794
FGF14,-0.009241776007930684,0.02772711946178182,0.04840074717776562,-0.005170994141755551,,0.11437496424195512,0.047524733138497754,0.03963142842100986,0.03075620244131528
IGF1,0.05161119458156013,0.05183979069306183,-0.037871675468610075,-0.013975975245334688,-0.010412298448778064,-0.04472816697721937,-0.009826638704880654,0.03032384234576669,-0.00931731599996675
TNFSF10,-0.011198135521075398,0.011648103558451757,-0.013438184679379404,-0.02344657280978447,0.010842921069636458,0.0451409295594455,0.009438775074098162,0.05188322518637302,0.05063890501940303
GDF5,0.044335138875033236,-0.014243559584437503,0.13647567789878706,0.01004306122417135,0.026482702535475442,0.024919996456240563,-0.027945709615739507,0.050331871403534144,0.11175267258475392
CHAD,0.0294872324596112,0.03850294793356143,,-0.010561711823484272,,,0.061189236686583014,,
RGMA,0.008308873746648005,0.022436856460558065,-0.011787058066952221,0.01034000198925047,-0.012546116045507736,0.011129059865431274,0.04144627820148579,-0.0015718125230879923,0.06585457473332489
CLEC3A,,,,0.02068519777921847,,,,,
WNT16,-0.004997476605323791,0.07069258986553024,0.05272022165983649,-0.054566963409625205,0.12856590016869188,,,0.04573847087876363,-0.035420379123029
CX3CL1,0.045690381391514066,0.03527193310206338,0.01857040062196782,0.02406690309750775,-0.014339038737725641,0.02216080533139041,0.050543521618346084,0.05136350966632628,-0.039091209184164616
FGF1,0.11284911291262166,-0.02798434016979629,0.03018485876829449,0.017338925167066106,0.0022471694278952516,-0.025021977881198677,-0.0006813334938263886,0.005879229565071659,-0.020819360017569323
ALOX5AP,-0.09951386504817496,0.01931171560907185,-0.017721282251170967,0.0029237108154438777,-0.053943118490764254,-0.08854551062392892,-0.022291163119954927,-0.0018799901179535291,-0.042632030704903484
IL1RN,-0.08864855049245901,-0.016902120723704513,-0.014087659522634592,,0.013023286350834657,0.004739788432750883,0.016341165011242633,-0.02142565209909806,0.049040737657052906
PCSK9,,,,,0.0017468399156054199,,0.2183183735239821,,
NPW,-0.03024649650503571,-0.017508060625159323,,,-0.036774552525163595,-0.017210457156156662,0.04088268675027573,0.07182441068757288,0.05786735599201644
CXCL9,-0.03463759744585026,,0.027603463441395047,-0.012568139356937937,0.0456004826334958,-0.0488249343569973,,0.049992343222839186,0.004864979974520362
ANGPTL4,-0.07050717854580736,0.046611894511449946,-0.049144870437304033,-0.017938369958338845,-0.05869596959918003,-0.01911258962101281,-0.04963531844357433,-0.01087695419344187,0.03734360290032322
CCL11,,,,,-0.03708170591982694,,,,
UCN2,,,-0.014928224161993315,,0.0622469032143239,,-0.024105253525196334,,
OBP2A,,,,,-0.02966229208637741,,,-0.015295751017495576,
COL4A3,0.0002651980251959317,,,-0.018081101227415918,,,0.24864617135318512,-0.00685035770386053,0.04623542789326457
NRG3,0.037569658782050125,-0.02414815515150784,-0.013704171365796802,0.010302816156574477,,0.050270638636711044,0.11207912071947207,0.010929912622902967,0.026744283223531604
IL23A,-0.0011372930584317104,,-0.01826230099405974,,,,0.11897971956299729,-0.0035093294260075663,-0.031313395223758644
COLQ,-0.015632380067394456,0.06038967549023569,0.07891983402793837,0.018850153579873918,-0.013945190777641676,0.011610008249976872,0.023151460476690464,-0.011671931420967433,0.056597508472341296
SCGB1A1,,,,,,,0.005586703862689781,,
TNFSF12,-0.025563168298906012,-0.02418869013468587,0.03796953396414591,0.012458017905877385,-0.007200929761471489,0.051843107388940775,-0.023018842913326305,0.047728607012354436,0.023248055703639567
DKK2,0.10229638291886783,-0.024147987371424127,-0.026586248207235548,-0.008648217216332852,-0.05884908213905033,0.1283432235218448,,0.1310223012945826,-0.012220275970680136
FYN,0.029871315511638793,0.06339486546512701,0.00738500324957726,0.037580411709685936,0.05593177206194217,0.12243807759574875,0.04004505466710828,0.053311356130074435,0.06105098137065306
ACE,0.02141176664151393,0.07110705040940511,0.04189144830785776,0.0084537105095621,0.05547974798148861,-0.007396333066943141,0.07775633247613864,0.04840403457449357,0.0017233571695339349
IL18,0.05681863661902629,-0.02404459127789664,-0.0022301395310610865,0.054031928997601196,-0.006429089949445734,0.008584723597968299,0.025603358706265594,0.021347999359364107,-0.0030851928333799506
PPBP,-0.022726998731389968,,,,0.0014845854404659205,,0.033015813048126175,,0.013096094940692147
CCL27,0.012059527181012934,,-0.022412346922118985,-0.008908908002632238,,-0.022212656032289224,0.0026068222852752886,-0.004696971355142589,-0.015229057906811687
SERPING1,-0.05190078133034013,-0.044157756881301434,0.008861781419291215,0.014595745577893044,-0.07574665765643401,0.02522101405842153,-0.022833809887500268,-0.018706112405447544,0.06164396172471053
