,UKF266,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,-0.03328346112160602,0.02167790150140959,-0.027540758955193555,-0.04481785276552733,-0.04746870786445741,-0.01983598164128646
NDP,-0.02928053397394088,0.0027608637244788347,-0.03604664644561489,0.010237123106154638,0.017856604603635202,-0.024631858692610736
TNFSF18,-0.016121187779334776,,,,,
IL36G,,,0.05657885993760091,,,
RTN4,0.06869763764140405,0.10336101506393555,0.09190451284220241,-0.028741077670051757,0.017299676868632343,0.08042829345080847
HEBP1,0.013114853066994154,-0.05959429823264389,-0.02184821694318577,0.03303973284415493,0.09156350425861012,0.05108231894140423
WNT7B,0.061651217258800996,,0.016024356513771584,-0.009268530880274295,0.10295152583999154,-0.01691140527824415
PTMA,-0.028029963374133906,-0.08932912329941513,-0.05827616806997982,-0.002691473284161669,-0.022074040461586415,0.025194293697768003
CEACAM1,,,,-0.029731864798368406,0.025974968181221383,-0.008791886008899094
PDAP1,-0.015468596826411959,-0.012756315399962824,-0.06825432866691575,-0.03802821313147313,-0.02043051737822192,0.05854324571185185
QDPR,-0.04501048709106963,-0.04145087521370487,0.03911057135980091,0.05287710478156666,0.08019025443172388,-0.003480155783213939
POMC,-0.042530944850892156,0.026295940912512264,0.06770724501039899,0.02298853820223267,0.08415194780298393,-0.02218602043529831
CCL18,,-0.07113080229373757,,0.019871710997224505,-0.04447564241702033,-0.022869937279776098
CCL17,,,-0.016234567026560287,-0.02109331901173511,0.04690492870344297,
VEGFD,,0.07262079234071292,0.05842901918891422,,0.010945200678498182,
TNFSF13,-0.015634189076473175,,,0.024748016914426803,0.04661967250423151,0.012347042067521753
WNT5A,-0.07384503192746783,0.07347474480418058,0.0019029297689646299,-0.01939633252573351,-0.0014401825717676928,0.01423225725466262
CXCL8,0.010338893324104093,-0.04441930426653254,-0.0024501328569829974,-0.052555864193899855,-0.16443106879691294,-0.03389207696108935
GRN,-0.053065367397548316,-0.08691016195996326,0.01667911694798951,0.020650647047113717,-0.027771054786593214,-0.0383647977683411
MIA,-0.014605014467276245,,-0.023828848813482392,0.13337375663395074,0.14343410717193408,-0.03443418635847079
COL4A4,-0.014875240181289254,,-0.02311486737788499,0.0828324687116599,0.04421231085901451,0.017104874124862734
TAC1,0.04929656707060396,0.01601783212996029,0.028717646550138407,,,0.009938618692330687
RARRES2,-0.017647437998470527,-0.02771982342711412,-0.027829204782867357,-0.059984729542924026,-0.04931918888026971,0.024637887283015004
FGF7,0.045178573353340884,-0.018053366234652157,0.006567656957019272,0.06920610440247937,0.047463169827771025,0.04636801431914722
EFNA2,,,,,-0.005318873159476626,
HBEGF,-0.04224254453211542,-0.07499749227663895,0.010485133702585232,0.020775116331581488,-0.016191771898090717,0.009938726348072635
CSF3,,,,-0.08631629016516902,-0.06393684669548758,-0.035643747466276514
PI3,,,,-0.1045738380199015,-0.15984437830682,-0.04874920748984766
PCSK1N,0.06833245980410024,0.0981990177323672,0.1036589311879768,0.04123896124545629,0.06492656575010758,0.06230194472550549
NTS,-0.018159288485138862,-0.025056219625086456,,-0.04920851752079084,0.12917387533187974,0.09743732094220789
SFRP1,-0.015690691986440172,-0.08699919009628138,-0.016610338802132973,0.0120229999958572,0.09695216459898556,-0.017761743835396308
CXCL13,,,,0.023543522935821893,-0.042533813755823255,0.027557292212636343
MICA,0.014811466426312082,-0.036060635825930214,-0.0011366888848135365,0.003999423909445857,0.05040849406642246,-0.0030933468468406083
TG,-0.02096060594135723,,-0.010779943567985147,0.004192282499273575,0.014927981818193523,0.00895629267527496
ADA,0.03629580241796427,-0.0042735880406109625,-0.025520357734605995,0.0372083136105406,0.015577807005638072,0.014402368367289671
LAMC3,-0.015198629367618783,-0.06892185713754372,0.060050543309571686,0.015380384024221379,0.010247986827089038,-0.028811976081540406
CCL7,,,,-0.03161402317544161,,
NGF,-0.020002040059396407,0.06176437930804526,,0.09766542916246063,0.06618013115876968,0.026366972429291282
TNFSF15,-0.02428686174050747,,,-0.030820122647426045,,-0.022134155248916727
HMGB1,-0.016910446875534273,-0.08941459002735001,-0.03020069479942182,-0.015373134372825089,-0.03354828731201151,-0.005635434405931215
ITGB3BP,-0.08101349023591613,-0.03979603028492977,-0.04288865553127168,0.03091107078020952,0.008433375231692056,0.015651401922803676
AANAT,,-0.023556546880914297,0.03945979826533605,-0.027734418693411145,-0.007350905350450911,
RELN,-0.0009781787963896904,0.09550845642059033,0.06064772905611914,,,-0.026735660810759548
IL15,-0.017281545965617894,0.00734011919153952,0.04733269625676342,-0.042177403073684824,0.08508134429233927,0.013061990086842938
UTS2,,,,0.10375996380165314,,
BSG,0.029789482300091926,0.03766128472851786,-0.052931514026919396,0.01690013783488724,0.03034592286902174,-0.07697689052492525
ADAMTS3,0.07712288200034255,-0.03782627911017491,0.0186240360908105,0.015886894425523677,0.12473147304302636,0.06841252978623287
CD34,-0.019802337611517718,-0.02675541649915282,0.01678589721848123,-0.002011858973432327,0.11180318047828243,0.03780011298680179
PLAT,-0.03523502315899736,-0.03377082915936444,-0.025871783213216332,0.07444328147427341,0.13923490932994087,0.016628526053689308
NTF3,,,,0.06389155272975267,0.23489875178097103,0.10739625910273863
LTA,,,-0.003690354305213967,,,
CKLF,-0.03358153239056087,-0.039130856023053086,-0.012137305752523052,0.04428246171335159,0.11975326474080658,0.014125483516010897
CD24,-0.04690154223054293,-0.020608164917824558,0.02802784135822101,0.10077949294832435,0.10384499365605088,0.11240308070295407
HSP90AA1,0.09381699946575146,0.08838625283857324,0.11203052779849941,-0.1053230950674911,-0.1538654803539,-0.05375032680594546
BMP4,-0.04271646170230011,-0.0229870975063563,-0.017210163230800418,0.014384171486733882,0.06999871046846234,0.0010402035492968831
SCGB3A1,-0.02206019907195271,0.049327020845441834,0.1524233694256325,-0.048117879752206334,0.07588735308061983,0.03632946749301016
IGFBP4,-0.008693303153436143,-0.07084283934466677,-0.02531054244790648,-0.045463078696960396,-0.06278991047917701,-0.06165693377263947
RSPO4,,,-0.02801679827427455,,,0.041610111579014446
LEFTY2,0.020131022123737623,-0.025056236122944622,-0.024933308790070212,0.004797064604483232,0.03831251734470863,-0.004403534165766328
PF4,,,,,-0.002760986143898309,
ANGPTL2,-0.07677408668750749,-0.08781435519783434,-0.09273498025685893,0.09666131696926315,0.12485070293651437,-0.05708833542194294
LRIG2,-0.06740763878572366,0.05039813416658849,0.050338360737163364,-0.017452328447104704,0.05370842219576538,5.996399053977622e-05
ICOSLG,0.01998766126527113,-0.020839364643098192,-0.027051346205042716,0.01682109276076695,0.13337306373218263,0.004242793299943541
WIF1,0.022192179987297538,0.09429765185650164,0.10542993908978444,,,0.03862190938416925
NPPC,0.023988847924154365,0.04385620102037868,-0.054348336058815686,-0.04719403552890347,-0.029028103159792033,-0.0026585630100819193
LYZ,-0.032375962878351476,-0.059718517203606145,-0.04610567157186535,-0.02874572085789046,-0.009809095930790936,-0.054399165034827314
EREG,,-0.025775544577091473,,0.004261860138525184,-0.022772969138300948,-0.02793099329172109
SPTAN1,0.05332757654889343,0.1367161595950855,0.09187378080220023,0.057774385190229274,0.13312831947864512,0.06614355883621847
PTH2,,,,,,0.028373328583470813
LIPC,0.031927588416778466,-0.04616353054826413,0.04482452258487919,,,
COL8A1,-0.04040470880952704,-0.02633673708694895,-0.03183025760276387,0.03379975893814851,0.0470276918148454,-0.02145950915752249
GSTM2,-0.014613874119221708,0.09418129569568065,-0.017023479411434454,0.030716881495604333,0.051180249161773037,-0.036278818199489735
SPX,0.06996521981189796,0.08937731634690407,0.08123749342351821,0.10831690242249567,0.019160909729588078,-0.026948065791558198
MFGE8,-0.04613953342111466,-0.019356414112439893,-0.015620687557691132,-0.04069236375665051,-0.003859905607294495,-0.052901013342857295
TGFA,-0.0389402185226563,-0.06591422994404078,0.00839288004412275,0.04542796518452714,0.05006064639777702,0.061585892667332935
SLIT2,7.47221341489669e-06,0.022086164085633766,0.08536874700586697,-0.02167246933889927,0.01966825535565201,-0.017747033152098166
PLTP,-0.05060987530842278,-0.11968534848713128,0.011889401760455106,-0.05711261190016831,-0.01949995520831376,-0.019616980191224435
APOD,-0.011737565295259066,-0.009168462586425803,0.08157312489867569,0.11833229818801252,0.14828594167445608,0.03458187663705185
B2M,-0.0705964343214969,-0.12589271429945106,-0.11731318056979029,-0.0019370534205857984,0.08945062359634665,-0.018744304404387846
OMG,-0.05559207250238621,0.10981443099171179,0.13610844775261519,0.11623377857030291,0.1407550690129003,0.04976862543298241
CXCL3,,0.03836037509778474,-0.014545694493891183,-0.055939536849834506,-0.03720615141657397,-0.037063512891026544
CXCL10,0.007012770690961657,-0.034913338080700865,-0.02311486883817544,-0.004212263204726208,-0.0009527861327219643,-0.005817382011775622
RSPO3,-0.02414916031943244,0.11533319945991535,-0.015199970405316196,0.05702312110062273,0.06500803030007349,0.013803810700675108
CORT,0.009175575533871279,0.05184949643506997,0.08021908016227863,0.016409917670041733,-0.004825354666552721,0.0973790119879215
NCAN,0.025151017599201127,0.10939209337719294,-0.06657164503968414,0.11399662684993284,0.15454776229485018,0.038746985632499696
PRG4,,,-0.017771278051611893,-0.021310076655139377,0.06369912380866914,-0.01585593266850522
TGM2,0.016052088480610172,-0.06804655997193988,0.030444363225883293,0.03504141686538854,-0.007568150481481358,-0.01624228085379999
VEGFC,-0.014559254291296203,0.12083238289043886,0.03844325771335764,-0.029968200207266166,-0.03641546702032378,0.06241437359963784
WNT6,0.12523384498298046,,0.07150899175375934,0.042118214378556326,0.02496819961693909,-0.004302643961882584
NRG4,0.013036360769421924,-0.032448369469039416,0.10835051684240217,,,-0.0038509733670099903
PMCH,,,,-0.03213347839075535,0.06510377215915224,-0.007641175267948733
COL9A1,-0.026551099767371873,0.01588986251854257,-0.024109159433621886,0.03969980844729045,0.12955846118478528,0.00560917487991102
GDF11,-0.04171501465736159,0.04040871324466641,-0.02242070984182411,-0.05278171252098215,0.023700074521293458,-0.024142834076167363
IL24,,,,-0.023957947169957923,-0.029798482261516795,
SORBS1,0.011020706180540631,-0.011692544449692557,0.010806121666044713,0.04451246457030386,-0.023372391094346863,-0.04513862759075011
DLL1,-0.028072537394459213,0.005196706970041058,0.036012623054997854,0.09410962843445551,0.10717607294814618,0.04410989382723505
TLN1,-0.0552387064937524,-0.08868194860739925,-0.10355099504945557,-0.06648962250831987,-0.07116256413226114,-0.09340929807694748
COL2A1,-0.01920341804807577,,-0.014766866186254134,-0.0523752132193175,-0.012365158241112372,-0.018551917150253925
SHH,-0.02096060818212291,,0.009766044169311174,0.018717840495329312,0.08089863259705343,0.03520677248826081
PON2,-0.012464424036223547,-0.01170189963297029,-0.05696192043114324,0.08598972180139841,0.14113101273706516,-0.07022035292370164
ICAM5,0.07879609570900219,0.1646617243892242,0.13654095901397906,-0.007290316176825333,0.010055552345938086,-0.004761564092694811
HPX,-0.017725542534286032,,-0.016772992571221564,-0.00820971396730379,0.023635907002703776,-0.015432307898053377
SFRP2,-0.041903127693529774,0.011569143529132185,0.020904680607495653,0.044603219555398935,0.06293640485712884,-0.016124311900473927
CFC1,0.01858896048471049,-0.02647675023576593,,,,
CD70,,,,-0.031924908953655205,-0.024989795686330123,-0.0004151707309274685
HP,,-0.05974465649299951,0.008351623339707294,-0.017754120828100982,0.05693824673711892,0.07243856303766089
CXCL2,-0.02739559333605889,-0.06860917688649774,0.023657120005547018,-0.010959660980563928,-0.022461302037756595,-0.03772207337682881
NPPB,,,0.020375560315883612,0.020573031774641867,-0.01185257601955979,0.08454969885737197
CCK,0.08951650855023674,0.10619085727842636,0.09674562913838361,0.08604840883235136,0.11943499063618092,0.04894906619715326
SEMA6A,-0.07312996991274322,-0.016929432775306934,-0.05023661076277404,0.11570223301715572,0.08259293626539391,-0.026017264285447508
IRAK4,-0.047011420923423225,0.05557274639353185,-0.0698606282853043,0.05456248066688085,0.03695359504875062,-0.012799582850964704
GSTP1,-0.09626515514809968,-0.09297831373933711,-0.09185703582630775,0.10185900589381479,0.10072820875796855,0.053255533749045326
VCAM1,-0.05505869827159033,-0.0358518937286918,-0.04906624645611211,-0.02591512850307849,0.0547571330364512,0.0012810823705589774
NXPH3,-0.019165632853680628,0.0865769959071037,0.042436657077406015,0.021513730571686703,0.08517941870827449,0.011603435454547737
MTMR4,-0.015218459386389143,0.025079280693077122,0.015655220580964878,0.0007060984418771958,0.01835422819382522,0.039531225775132815
LAMC2,-0.008763304680375185,,,-0.02945411054105538,0.004521048253875626,-0.022845276101165466
IL10,,-0.03875814413205777,-0.01623456599317934,-0.03009906421638219,0.037098709841966934,-0.050390531726633186
SEMA4D,-0.02178830160535791,0.00890766765209667,0.06761195553948156,0.08323743007982003,0.15160715053826163,0.03831509633986408
TRH,-0.011416266418083633,0.13598020179038445,-0.0670329918134466,0.010345655733862072,0.08309798604252584,0.0658584052244975
SEMA6D,-0.04026503496273792,0.029750597242413312,0.003507070631094676,-0.0211066476295517,0.07337246130696023,0.04484301424585722
CEL,,,,0.05774541078790858,0.04810552255957815,0.07348061820555556
PDCD1LG2,-0.01705546319652194,-0.016557155511762216,-0.027771153467572245,0.10208515398439794,0.003459161753128239,0.05152565144058541
SPINT1,-0.022060205812453108,0.014359638014062844,0.032394868634409414,0.15189686512671716,0.06641910770133604,0.06604751732610196
CTHRC1,-0.041509908072719946,-0.07089737431728346,-0.034043391211652126,-0.07801064292358717,0.027497692846417433,0.03372635942869972
PODXL,-0.04389696889837131,0.06258675279433343,0.04719927052370523,-0.047120396458004234,0.04716553236637963,0.015452746464044051
JAM3,-0.05823553506775782,-0.024275350707351488,-0.07535724240267264,-0.10195347284308214,0.02828985758598919,-0.05168890053748724
TGFB2,0.028820084676555696,0.03038599361664,-0.01853596745556884,-0.012565974793651655,0.05380017267766227,-0.01577999737785573
COL18A1,-0.054399129658274294,-0.0667178412248438,-0.01804835936587444,-0.059483590327333656,-0.09132231617397842,-0.05937736019717634
NODAL,0.008992405988873674,,-0.0249333060010059,-0.023892741314561677,0.022600309080373568,0.031952213639440605
INHBB,-0.03913399987510685,0.07345818152856293,-0.05213909440700609,-0.04961530271123435,-0.016599462472392724,-0.049921477012085505
LCN1,,,,0.04398803899072564,0.013359408263260573,
ARF4,-0.05361323714675894,-0.054272754870404255,-0.05166758378992343,0.09889511585581767,0.08477029710272434,-0.0040827587600404175
CXCL14,0.0501052509039337,-0.02424575244286693,0.10630146202398445,-0.0864988035574289,-0.024610733885639006,-0.05952534984574144
LIF,-0.021516839301175567,-0.03602310657366903,-0.030035886151287945,-0.05133307488112549,-0.03176609632659228,0.0013857795989743954
IL17B,,,,-0.007632674942524586,0.025884539274203963,0.04793208749757447
MMP1,,,,0.007753849145421927,-0.0426279279288504,-0.02353591263446034
MATN1,0.01405528806844531,,-0.014766864348588295,0.02399827549152876,0.05676838778443399,0.010484634473943407
ADAM28,-0.055001993624188804,-0.027157468680893474,0.059075209991292996,0.0096821794815376,0.0035627387000813637,0.056515983508033794
TCN2,0.011762457599423454,-0.040932262506536164,0.027044224843653535,0.01009111107176454,0.02513306391409795,-0.007819622868162944
THPO,0.09079070703935921,-0.035759171077880215,0.030715421619908683,,,-0.029057176802735094
CUBN,0.045472904565812045,-0.027497658555965192,-0.003193281268326557,0.008417164187590982,0.10322498750784681,-0.03460758639081699
TIMP3,-0.05139662621521824,0.04144353788034345,-0.019196904879434196,-2.1628155625061876e-05,-0.02011555507697,-0.09899328419536317
PIGF,-0.02148068888821939,-0.043396773990622035,-0.04991708690011759,0.09199469747019606,0.10147787543015513,0.023949243567313032
CRH,-0.017504869903707396,0.0038803724521742126,0.09842198330905748,0.022906688372308238,0.11079221786726248,-0.008060027245622806
BDNF,0.06946340159137614,-0.0032459958250976363,0.003726738296658405,0.01322931151266568,0.055815133117930564,0.024570673175003017
CCL5,0.0635061489276899,-0.00851612977680522,-0.02003302958807124,0.01467486358007817,-0.005312213037311283,-0.015816797442012576
GAD1,0.04200966318727114,0.0691912238402753,0.13641857472865354,0.0718541650378829,0.07360851557100584,0.03871973157109876
COL14A1,0.0016924646363201022,-0.06307216627152937,0.015271335593234564,-0.0007516872040699011,-0.02549189976892207,-0.04135417435977672
HLA-A,-0.09452075080831873,-0.1386981601930124,-0.08081895705273393,-0.1650112867422792,-0.1596052288590108,-0.06633096187173798
CD5L,,0.12874672589904293,,,,
FGF18,0.06920678031044464,,,-0.03919183837369834,0.04277474908477445,0.10605604599135503
ADM,-0.02634473173475918,-0.0786144516010657,-0.06857759566050946,-0.08819425500053388,-0.16286619027181645,-0.04916371690087661
GNAI2,-0.01578588440877204,-0.05253338887239237,-0.09090536608884836,-0.04149337571134413,-0.05103731078515671,-0.04990373889757336
COL11A1,-0.04970748252446376,0.10214817073268243,0.03651833989507255,0.040078655510265425,0.03125375835726733,-0.06168719179320411
NUCB2,0.01050622074944853,-0.03693831734087646,-0.004828252292037461,-0.04932132086395258,-0.0357808207272288,-0.03660002077886592
CXCL1,,-0.05091426319314665,-0.020033032984501438,-0.04944067621925768,-0.08219271417803954,-0.06713671254376727
VCAN,-0.06926679957264939,-0.026097725730714637,-0.09233369252287195,0.08101678359203747,0.06793003043460276,0.014403470477675125
MMP7,-0.021516833261505417,-0.021961505682809628,-0.02282369589650604,-0.1084964734097481,-0.08013888031099081,0.02480454942744491
PTPN6,-0.03431206596973541,-0.02242880233969975,-0.025476940718560635,-0.025395153213023214,0.044161895214567454,-0.008439684512711425
PTGS2,0.028343348251890534,0.06183747960206925,0.05876621921824577,-0.08948983488480358,-0.14147613311256985,0.04560713454022681
XCL1,,-0.02880724671592161,,,,
CD58,-0.03247799431409617,-0.02998454265950932,-0.003485831500033603,0.018720986984198128,0.06232248755493522,0.015010574351341063
TNFSF14,,-0.06255428804019005,,-0.03135140932008585,-0.04515560254181048,0.01026491009120972
CNTN4,0.1278149835008845,0.11058114940460423,0.0413341287681136,-0.0016773150119907662,0.08431502567010113,0.03210990191929042
INSL3,,,,-0.03486667726453873,0.06610787212540876,0.03193898105772003
MFNG,-0.04546579665071462,-0.010935001743131032,0.042259342618184106,0.010468562765531623,0.019434865875695147,0.03279495804303851
ICAM1,-0.011619287239401463,-0.0523231502028944,0.025605937623981313,-0.005535627822147307,-0.05396631932780289,0.016320953145185103
PROS1,-0.025624037638734283,-0.036162495088885055,-0.03583252160319962,0.013808594826171302,-0.044576588892566237,-0.015311341933011247
CLCF1,-0.020002045196454616,-0.05051457966975826,-0.012670147609250225,-0.038839121071720654,0.07985192578902496,-0.0190360194499304
PSAP,0.058909657670985945,-0.05949181929749782,0.09064954769096534,-0.034404067048155275,-0.06818132641776527,-0.02294967463471557
EFEMP1,-0.05338836597547345,-0.06592140967341556,-0.0694940552601081,-0.008600624819566477,0.019086814522407118,-0.052824082969987134
C1QTNF1,0.01697513751303648,0.1574713701501058,0.046244480936726916,-0.08568957057220591,-0.09782652493480547,-0.053600424443028385
ALB,-0.02058212802073272,-0.06239346035590768,-0.03194808904053017,0.026179437834937376,0.0015257594641277172,0.019756997905987575
CCL13,,,,0.055834142493460984,,-0.038120812493692494
EFNA3,-0.01058470625247612,0.043625739246174466,0.0627675772127991,0.03040369776103633,0.09063962082434367,0.09187652508957256
DRAXIN,-0.0224825046496742,0.10053082992366444,0.02687146452912382,-0.06513355643114918,-0.10815511531047699,0.017986846919613986
RAET1L,,,,,0.07082316286711912,0.08964506372352382
NPTX2,0.10055828436276897,-0.08344929895817658,0.02065843315321558,1.3724322532858302e-05,-0.0049522796963963845,0.04593472496938141
FGF11,0.010136742852304374,0.017759929656281162,-0.00526430606424512,0.009956188323240424,-0.07455062399027798,-0.011472381086947514
CD59,0.026405521404008217,-0.026311691545140133,0.0034651901427424628,-0.039380596699067676,-0.04827537530024733,-0.08620488791352166
COL9A2,-0.02510687156300389,-0.030808039951056836,-0.02363031792678606,0.09469252874685037,0.12059058884521366,-5.073547889700396e-06
DLL3,-0.008231898181167907,0.06986282450757103,0.007626174297775857,0.12065282799072805,0.1705710563589951,0.01631392435814412
FGF5,,0.03144157414318607,,,,
LIN7C,0.056049379265080135,-0.02292263959722986,0.001228444216417622,0.008099826797016511,0.010290508540457844,0.13026747053029544
GDF7,-0.02940019043745567,0.018491314601419888,,,0.0009490425527611234,0.015779110181782772
PSPN,-0.0154965315311058,0.09219442128960423,0.043168188434312145,-0.016231341881656352,0.02215427536872898,-0.00898238783775537
ANGPT1,0.007916716522889002,0.06374548329192448,-0.023402792821791533,0.028353240599178847,0.01551579377398111,0.011428253989525398
PNOC,0.07168100073701128,0.052171627290538355,0.017799501734263597,,-0.005244700314531152,-0.032753543732941516
L1CAM,0.04591812344888974,0.04777755681185951,0.12467489703668831,0.0002291511024333813,-0.05852470449907638,0.08530987436720867
APOA1,0.03883251369653342,-0.05629109710122242,-0.013896700728978436,0.04496034908418866,0.00959196615580828,0.04155965187956868
PSEN1,-0.022583488961068356,-0.05064488587592503,-0.05041356605263787,-0.05489203715153458,0.026351660037938446,-0.04142628079540959
CALM2,0.0940430814014643,0.1342985757993545,0.10052481046253288,0.07420760743392586,0.15527650578217375,0.08741711658506718
CLEC2B,-0.031048572839125273,-0.0669972931733413,-0.04015536400155965,-0.027698064586605675,-0.058880141775310924,0.023811040766817254
NTNG1,0.006207108029634916,-0.03681092717864785,0.15002016767640142,0.05379506996140566,0.05985042293270125,0.04136941257777792
LRIG1,-0.027810870130044605,-0.052795985619503105,-0.011369857126096986,0.07280251465832306,0.1409621513301288,0.00841142708874258
CPAMD8,-0.005593557289260616,-0.024688956380230186,0.03800571314661057,,-0.03347619888587575,
GHRL,-0.021880442217088684,0.09020476800101915,-0.018846518796928263,,,-0.0038160942038374945
NPY,0.018236714145545035,0.017455828868135813,0.023277963322099263,-0.017519152418024698,-0.02115024410188197,0.03282989625142276
MMP2,-0.01285017872913329,-0.018354679661649553,-0.06045284390661854,-0.014945799722016652,0.023908190116881042,0.00976854791048874
PPY,,,,-0.02165142958118132,-0.03124070657423485,-0.03532649123408589
ALKAL2,0.04702462035684671,-0.08307045487181602,-0.02563671778993355,0.009162692370338477,0.06299948000276448,0.030571802857363644
CSF1,0.01909332355204877,-0.10723737224320662,-0.03767544244367603,-0.01749443111354046,-0.031271382400095846,-0.06787450544038556
SEMA4C,-0.025071929119333217,-0.00666765529771052,-0.029307167329178332,0.027709605454203253,0.05041155950838449,-0.044906066715783455
ICAM2,-0.023360596277354234,0.062080068233485455,0.015883672147582455,0.025280332053131932,0.10902356328083665,0.0077786040207591
SYTL3,-0.015373003799294373,0.03924466959877718,-0.046105670849540405,-0.024965563728633615,0.07638056017761964,0.008364060301679098
IL1A,-0.02940018657533795,-0.006950827504226422,-0.028381881103057695,-0.05100521593681685,0.040763343622590514,0.016735899673055662
HLA-G,0.07887314578658237,,,-0.007174663762805842,0.05642539491406234,0.00936090097790256
PGF,0.019803901752776697,-0.00838963308100114,-0.028034120464695122,0.0323735046246991,0.04411927704535513,-0.03249661838820075
LGALS8,-0.015570965785753003,0.08943097327654961,0.015607561704856677,0.015987496805848347,0.0005413698883556075,0.0031910525236530296
DKK3,0.05094198804546566,0.1749255759099681,0.09413989794224341,-0.025951107561280395,0.0679108628491283,-0.009902988302139922
COL16A1,0.021112128399388634,0.04381392515826141,-0.08699090859800016,-0.003910218888732524,0.04557274012492057,0.009393094983889363
TPH1,-0.01682650871576165,,0.2093094122573203,-0.023381597545138917,0.04387396584017159,0.04081791453858529
TNC,-0.0713865242687704,-0.037237214803062094,-0.06369663296096226,-0.13017571612481704,-0.04375331980883538,-0.056201002324715456
TNFSF9,-0.03195878178983525,0.030288653184728436,0.017845486064545935,-0.02455835753763785,-0.04163427370319566,-0.007576713458077434
C4A,,-0.025418230777391086,-0.015621627423524777,0.007507384517664743,,0.07789750698105882
CNTN2,0.02549625747651047,-0.06659492929897241,0.044038366791210454,0.07966571602601288,0.18919038115330924,0.015150498647970023
F7,0.010412295890440272,,,-0.03264552780898183,,0.02708579092976256
