,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
RARRES2,-0.05298064093966092,-0.019117496741443356,0.03362492945592812,0.011294809544643424,-0.004491248899924145,0.044926030359527996,0.006187715355159193,-0.033348028604669504,-0.12674303710916812,0.04128538040218422,0.023894522092184147,-0.010191679695512473,-0.05393211106694326,-0.023293777027390453,-0.04808032933796344,-0.021945457415006937,-0.020809239004292716,-0.007850035140559741,-0.015739354215932363,-0.06627001595016167
FGF7,-0.015708081266491054,0.025353345802813832,,-0.017723918944109494,0.10038054367814718,0.005401384223778547,-0.007058056110567952,0.08069677427891354,-0.02676125070824929,-0.050180272642987134,-0.01598491097123641,0.07265215584824294,-0.012734592902686458,-0.034777649591324025,0.078834642537604,0.06324558475263743,0.03719484412976873,0.08863362621336011,0.019400671641780793,0.036393439770688416
EFNA2,,,,,,,,,,,,,,,,-0.0030417360524480313,,,,
HBEGF,-0.018474606058875093,0.018220258981348936,-0.05353382535646753,0.025249685172339588,-0.04003242120350466,-0.010682763197331621,0.01505811631454259,0.05952012960503679,-0.07741549971562497,-0.04663758958776164,-0.037314526918432345,-0.1540933606145692,0.0025270570574481466,0.0019881105512486565,-0.04121773393200595,0.06311649916972667,0.042872736962366265,-0.031541264039307834,0.035503255626628254,0.013128208647131585
CSF3,,-0.036281766135877073,,,-0.025357414857779825,-0.039115687146061166,-0.029715411604218988,,-0.0021202108598749,,,,,,-0.057667598286420964,-0.04317909396224755,,-0.03454792923056145,-0.02546347321511751,0.00783950982158806
PI3,,-0.042981162360589194,-0.0378938790498797,,0.0005463159739677292,0.04586090540498771,-0.011221324217607735,,0.01402911799838556,,,,,0.0611071532102985,-0.12063441101883803,-0.1343989419142911,-0.02016015692138165,-0.06497878792666033,-0.05532366788678577,-0.022169038509110076
PCSK1N,-0.0724029722374668,0.1635684172071215,0.0333305680305732,-0.016949281125735887,0.018249356703989833,-0.004967709883019554,0.030702450479233454,0.03818732063721555,0.05461870336207276,-0.0619065881158883,0.032206247955237605,0.30549175667433487,0.07269876413585354,0.08712070766289087,0.006986172597723274,0.005903702590763937,-0.04193153709017103,0.157441866502872,0.024264023298014643,0.1072602275203814
NTS,,,,,,,-0.003190858977608307,0.01639615050877747,-0.025032288719417393,-0.025146704669391343,0.0006918583739464626,-0.04616539519274508,,,-0.043507891107935966,0.001887008193389398,,0.05433846304445652,-0.025856187408359925,
SFRP1,0.030680995052508347,0.09340493767806697,0.012051115754533975,-0.0317099459152052,,0.023789886034948225,-0.03503690390527891,0.052388516718935185,-0.018858758224111396,-0.02727557267986445,0.046378450471810904,-0.06968067703013453,0.029186037704328305,-0.0401389220657743,0.06640314083535026,0.042113219215495185,0.039555840097658834,0.04621416594949884,0.03539998419564578,0.06631604032568883
CXCL13,,,,-0.026510928697010824,-0.018412483546878168,,-0.04157147278356411,,,,,,,,0.0007646476352722645,-0.1040414296060558,,0.09260967776469448,,0.07541224200470416
MICA,0.029626207194293052,-0.01308303175242763,0.06166139303247786,-0.039242436502544144,-0.0421080728719452,-0.013054049785746305,0.03569606339702916,0.01211436237391465,-0.019316909110925023,-0.0014281704324887905,-0.01924265646381586,-0.058752270500988586,-0.029840153810457567,0.06688799433003312,0.02003593596733877,0.05068728655496012,0.02426209540351791,0.0019064858205935732,0.0472211124828104,0.03871736341888749
TG,0.07650218932410575,-0.028922358607635305,-0.0036653916128120438,-0.01490828885932685,,0.006433028485047454,0.05149726052962633,0.06328398370060398,0.02379045247504634,-0.02124146345526225,-0.02684702945269341,,-0.011707042003044999,0.04255834313644216,-0.008029613770469969,-0.03076316496899409,,0.044982746993769585,0.0962726579230316,-0.0396066916971669
ADA,-0.024109633911821377,-0.04277144344765058,-0.03505566920395103,0.018206426616059607,-0.00799692316248323,0.036016358778665214,-0.005290301209456306,0.11854520210842645,-0.10474332767249496,-0.05775401275470899,-0.0436017348707197,-0.1214409190286609,-0.03589485032993175,0.022538661241187086,0.012853383888022886,0.01799211516667022,-0.022578546960412362,0.01225579784982793,0.03473120648721076,0.10511243388102598
LAMC3,-0.0017074868304032087,0.08341007189716335,-0.025015525244046162,0.028440350460731376,-0.0003223060170860027,0.007334694466504401,0.04849867996930937,0.08024985295098083,-0.05405872552366576,-0.025186147383263368,-0.03378105745755254,-0.028710566529106602,0.005369402504011954,-0.07608341938673892,0.03829335950273655,0.04816975979241028,-0.09594724787992007,0.06788809395875525,0.06674923430445118,0.0337398437220504
CCL7,,,-0.031156918936444993,,,0.05431769217033592,-0.023451884335454698,,,,,,,,-0.03629676281737928,,,,0.039292834702355534,-0.03504856997795929
NGF,,-0.02090295683444838,0.007869448841912473,,,0.001013632549243107,-0.05209033359927227,0.04947139289306781,,,,0.07874869446166967,,,0.06589993811686651,0.03220020707866822,,0.049336110436365536,0.03577203300459758,0.11372978497788679
TNFSF15,,-0.025859566364427707,,,,-0.0009002237736057745,-0.01279029271581894,0.02382234681975199,,,,,,,0.0024106890141161134,,,0.03049245453834036,0.07057311653231593,0.09499690283383777
HMGB1,0.03960249859962055,0.09082222656751551,0.038320475563270104,-0.01836479620789451,0.004295810994611517,0.015668291434501914,0.008354049954037508,0.039878176051070295,-0.1532753957381588,0.05537282365082618,-0.016110628530896353,-0.17439002640136267,-0.017440878996661677,0.026471102425945796,-0.026798118897595296,0.013601151169555367,0.05505052373394698,0.03306100812773874,-0.06184355114801702,0.05043437206863978
ITGB3BP,0.0056807085678052946,-0.08594961490779922,0.019783533005292186,-0.017951873634055284,0.07906838890636388,0.002461097557685426,0.04878762957203092,0.052836403171345324,-0.0927375624236394,-0.03829245581707475,0.03436221295331752,0.004034795747342222,-0.007848986107724217,0.018843079305250192,0.02904131467619001,-0.005920793481310335,-0.05190349159905005,-0.03326929986794044,0.01803526568643946,-0.05247769733873786
AANAT,,-0.022083837780802498,-0.0212695824553615,,,-0.009850417986867683,-0.015708465815068337,,0.003935263859926293,-0.019102572220816162,0.017456492364733137,-0.04340228942777247,-0.029237066032004728,-0.05569102998479531,-0.036733922300911534,0.019553936201850683,-0.029349829879826317,,0.09197189470161934,-0.03914570920793456
RELN,-0.01630759471203579,-0.0028457403672462436,-0.007145096224066615,-0.02563065508066244,0.0268527860455638,0.11248922572228591,0.016769709913116142,0.06065213924272193,0.11246224812895081,0.007367908437958126,0.008192641931226747,0.023438247062470993,0.01111653152280482,,,,-0.022806342822665596,-0.041336703567529345,,-0.062241239651360164
IL15,-0.03506841744988224,-0.036758927214344185,-0.01950483913241203,-0.018992931923258776,,0.029017930204826042,0.013322415274857552,0.023072577463438704,-0.013703345573558559,0.016702800679888708,0.04982453786883789,-0.05502317073014689,-0.014313130010791066,0.05236344023854939,-0.013723144684765515,0.0019182265796630045,-0.00895320302858244,0.03949403740669445,0.03670241185905357,0.06899825977021204
UTS2,,,,,,,,,-0.029589332496952676,,,,,0.16152346545469803,0.017217907736157376,,,,,
BSG,-0.07578107014641666,-0.13365333428122195,0.015542616887409225,0.03369919718997172,0.03839844617434096,0.003596837673463291,0.04632885805715645,0.0730925679064409,0.08852044885774599,-0.10421644005112565,0.0035862000170585316,0.16918995397763226,-0.05440982532381356,-0.04271171847135229,0.026492266339968346,-0.03366177760706331,-0.05396206619822155,-0.015621369070519016,0.04669272345254542,0.026702919957415222
ADAMTS3,0.039366490121782664,-0.050275259330390246,0.01971881896676844,0.024135863336071126,,0.001351375346533562,0.057300272642042925,-0.04087021847364106,-0.13410728839344394,0.00033529018054356385,0.023196873193136694,0.12823201503764373,0.029132706973385502,-0.015867829846125475,0.11187210055648884,0.08805009578798473,0.004385307476542916,0.019110183221455426,0.049953241008642665,0.08360972772932643
CD34,0.030833326031023428,0.1111890595516,-0.046260039594826205,-0.03734883520788099,0.00696324343644797,0.054285760085610514,0.0042032361907404225,0.03378886369610628,-0.10908731938182645,0.014225765861630735,-0.016399317585956735,-0.026854630459102222,0.026857326672872484,0.026203708143011883,0.0641002292076354,0.08616236568564282,-0.058034908161577574,0.018101442928324565,0.11325346282841055,-0.04230326656088647
CCL23,,,,,,,,,-0.029848509269318722,,,,,,,,,,,
PLAT,-0.039832793686560126,0.0476923998475956,0.0025591701424056185,-0.048472570281649176,0.006056652652029946,0.006819610655794343,-0.02476311150308941,0.014144259435507747,-0.13106310785897224,-0.1209952108689726,0.016505457985988337,0.009500977673525266,-0.04700334529151741,-0.07928803844751939,0.10314946591232163,0.17119379409977017,-0.08166766641755906,0.0644318859913286,0.008154134926650545,0.04169559035380897
NTF3,,,,,,,,,,,0.061938002260469575,,,,0.07125345676146752,0.08651140945265363,,0.09375039789738414,,
LTA,,,,-0.010963602487510212,,0.12217746497384945,,,,-0.018397767848016562,,,-0.02711603077668947,,,,,,-0.026440908317209317,
CKLF,-0.00788200861284061,-0.0680696861472895,0.017511599096108103,-0.008999620387522096,-0.011488916615753067,0.048102781098687,0.006835166346546978,0.027229731958584715,-0.1035104430455412,-0.01501221004013282,-0.046863993317195374,-0.15058189453418722,-0.05118459072361207,0.026021488542283335,0.09338187913218994,0.057643965206009805,0.027789666763040562,0.031549179939479935,0.0036434321118286716,-0.0688044672981564
CD24,0.05472709427402559,0.004470423985499336,0.0110731118940483,-0.003374896304457387,0.03669941852836955,-0.041020075946939245,0.012791150065090226,0.04184643408488843,-0.03801010591582253,0.023822316480836863,-0.1434345258684594,-0.05555236893838799,-0.07749820768786801,-0.09611607530738825,0.08530855068003887,0.054980201852981046,0.012344034538167034,0.09510435815214015,0.017350501118219574,0.03392297168052445
HSP90AA1,0.016683096524702224,-0.0008455753359435308,-0.01245198440342308,0.004860893642975746,0.03164982604678724,0.01962829881848854,0.02811804239253335,-0.009561023785876458,0.14659380109386067,0.017974228491407937,0.019494475321754332,0.318915918112509,0.10404266694188197,0.08227337893496425,-0.19090523848977056,-0.19332313393405196,-0.0074704881895827505,-0.0099301211499902,-0.07487741025179233,0.06826665553735628
BMP4,-0.020244084084183545,0.12003916600676835,0.006766694457992247,-0.011622061323201061,0.007130870600808368,0.00119617779307361,0.005300596254573573,0.08891230840248408,-0.02299142865423437,0.04123404322225192,0.0031273992278338437,0.05914115854102114,-0.008553361584002444,0.012058473139346363,0.037184040896972456,0.06763047243156277,-0.05190942557070497,0.010729670153918878,0.06651642733398071,-0.043184287716317514
SCGB3A1,,,-0.031156915820794728,,-0.007828387417233348,,0.09053118086973776,0.01971439301731404,,,-0.02610409793166713,-0.02372725576759349,0.03491458447864284,0.0031742972124101467,0.11512215854323186,-0.022555233739583517,,-0.08234956234442568,0.04335977076743457,0.022543793140187365
IGFBP4,-0.01956932509442148,-0.01416254041677082,-0.040438417195910056,-0.02182173944628351,0.0006965252217640515,0.03058813513518426,-0.024459573955813767,0.06655318690257275,-0.103101151180795,-0.0707656688072445,0.036391630899252986,-0.06584831919233138,0.011110608856342609,-0.008641221775254733,-0.013852708240881964,-0.0370471078720923,-0.08528357274784992,0.0039026171350700907,0.09122634908323095,0.05492899676826877
RSPO4,,-0.025535104823321844,,-0.01772391557922461,,0.05159776796296521,-0.002812868824818221,,,0.03131180239831896,-0.02610409411335229,,0.009092654616443072,,,,,0.028514181214287237,-0.00412071525530621,-0.036133591495438655
LEFTY2,0.07899417844240028,-0.04277146575730311,-0.04823157578607349,-0.011098252206885862,-0.06468040770248347,0.0026425696426090415,0.014824987304438932,0.1150859734943431,-0.10343621208791334,0.015909979824367797,-0.007096545481924989,-0.010249335947050785,-0.0121330146627771,-0.08683391298353099,-0.00331375139528398,-0.04605108108951183,-0.0742492651808457,0.010619138860345207,0.03073766525117445,0.09203521575220353
PF4,,,-0.032320298747515575,-0.009972886571820116,,-0.004737582425879702,,,,,,,,,,-0.04496572365199877,,,0.05177121953441145,-0.03486352466033992
ANGPTL2,0.017869526261324032,0.04957481085269969,-0.031080416440565604,0.03601972311576009,-0.00215947206278465,-0.008488257708500048,-0.023730176905014017,0.03795876900022997,-0.06471213772020869,0.031237536476072403,-0.05362199461036252,-0.10011144538515647,-0.04173535717545231,-0.12632865325160234,0.08374459981443678,0.08907440275213922,-0.02579352168094744,-0.04279074020621521,0.10743419307493737,0.0544408340235672
LRIG2,-0.04322438203198301,0.03385382379420608,-0.0010933636300875244,0.0010587578619399773,0.05081723680426482,-0.008248018772053303,0.0051693244997449905,0.07329202872229781,-0.011862007348276506,-0.03733648843034787,-0.02856861578960067,0.04911557714628312,-0.037254260665735395,0.019822713619824857,0.05975198019232307,0.07843886309575523,0.09141379480178391,0.09072961975115941,0.03181193888484301,0.017665188390258667
ICOSLG,0.07341463057195241,-0.011118469483736628,0.027195852784555812,-0.016392863891549963,0.012117808875060738,0.00034749041519411227,-0.0033539604959188004,0.06335074303416165,-0.01952330419708432,-0.018352872342174878,-0.02579979676638219,-0.09805416461436016,-0.019710368750353573,-0.05980452786009544,0.027795171282660912,0.12819079763484856,-0.008606198287316449,-0.03843839023362591,0.03765487718728098,0.06153453346458518
WIF1,,0.2350762747933142,0.034209193905685595,,-0.03235060050177005,,0.03305991883360729,-0.0018404003092939167,0.1355082684321779,-0.016512116817987713,0.0338030811329461,0.08075355575451672,0.07820996693023088,,,,,-0.028170866386275487,,0.05381711479971196
NPPC,-0.0021766833317123794,-0.03983856608657276,-0.021847916129065198,,-0.03400492527489205,0.03967990847662195,-0.05864282279579858,-0.012233761375017315,0.017790667218497768,0.01157716673606164,0.029928503139292132,0.07946367384726784,-0.053108299707297794,-0.05755539281487382,-0.01394908021248724,0.10568946036230281,-0.027844429013188097,0.08929111116433824,,0.028282224201102997
LYZ,-0.018045300266259223,0.034801252346107946,-0.0070109702033043985,0.06858463871376029,-0.013368515897541849,0.03484309486046123,-0.017325170179690517,0.04862834104750192,-0.05704622854210249,-0.0797102528625245,-0.06366023862870132,-0.2184807729356777,-0.026904920496365378,0.020641662430143627,0.02467697313730575,0.03116031551654747,0.0013871433193472494,-0.03365574191200625,0.06203549002229262,0.04299806872250371
EREG,,,,,-0.01805211033547391,,-0.03026158051728158,,,,,-0.04749073162330806,,,-0.020821376583462985,-0.013877682382284262,,0.002245513364391415,0.011946628050899844,-0.021421830523907014
SPTAN1,-0.02891170071841259,0.04805309775068914,0.03161709096397283,-0.003325087847212394,-0.049310865509708104,-0.06051377206782019,0.05649540662668926,0.06883548398642275,0.12143576482163827,0.06718377472041538,0.012783221756023826,0.25590710779748127,0.040073728697433704,-0.06491663075924117,0.097204611571603,0.07088422016865457,-0.0008113253991331011,0.08651826772075842,-0.035654766769798035,0.046480653890791236
PTH2,,,,,,,,,,,,,,,,,,0.07606448740984027,,
LIPC,-0.02518448154298258,0.041273363445530724,-0.020269749042346914,-0.01500972728725796,,0.024247800556389604,0.029434086562390625,0.0045310135944935746,0.007879618879061872,-0.025186241933650662,,0.07901140981432032,-0.010581752755594415,-0.04149539638619497,,,-0.03417763203499041,,0.10833352737184733,0.06767593467231481
COL8A1,-0.019010583127451353,-0.004383321997874198,0.006984886762768456,0.0048651555621050235,0.0027978808822833076,0.001114682860207421,0.03796860160090898,0.05736176355478457,-0.05539617331464832,-0.0018684888351611006,-0.0449312541858836,-0.09860937771560245,-0.03919941100109496,-0.0007886502360741315,0.07454960196820806,0.03019852942373785,0.031424677769589876,-0.030794839600824058,0.06592417562282628,-0.07276408459758693
GSTM2,-0.05624019349575887,0.02898290018390367,-0.0405662282135765,0.05222338279934589,-0.0026448934989917253,-0.005567674032123247,0.04041193193436435,0.0285747719964751,9.768199846111636e-05,-0.02272853834614215,0.03053588508728442,0.007896327071933135,-0.006933192634351237,0.060577085933119036,0.07376550355258593,0.07798671805051235,0.023203814765693213,0.05404269848850676,0.05325817847539736,-0.051211942289733935
IL4,,,,,,,,,,,,,,-0.03966563870326588,,,,,,
SPX,0.006725280214575692,0.08431412274773711,0.010789682544832813,0.042977899669003526,,0.0025275767554365234,0.03356285277934628,-0.03689983209546034,0.0001722943234273298,0.025638836359926392,0.07512753340711707,0.07162180796361728,0.0436700877338752,,0.12885783143521248,-0.008087482122192428,-0.005228792099570823,-0.03863550026008971,0.0006699391767329408,0.04340884412954337
MFGE8,-0.04708062691320748,-0.025608626874592484,-0.01295674916626067,-0.01768966980358705,0.047703180096745124,0.02722284505627327,0.0077866505156778815,0.0387678417516599,-0.010557797617350873,-0.07249739898636756,-0.017260688860543546,0.05224713113884652,-0.03757047895656451,-0.09964019485099423,0.015533430252865786,-0.010945722365221342,-0.09065021003299699,-0.03304413804295391,0.1327281942677288,-0.0770151846591879
TGFA,0.010858778569464843,-0.08012954600768425,-0.019830368386390528,-0.013645334716427766,-0.019678442441531448,0.02222879105765332,0.03492835721074443,0.04224833024416042,-0.08790549594470362,-0.06380891669463433,-0.026961323098190163,-0.07557071384036626,-0.035548378951072414,-0.138646856632182,0.06245331694425169,0.0810959084806042,-0.005015224454002675,0.12511924848120032,0.031795467457198405,0.004076926528101564
SLIT2,0.02575387868252086,0.18980921329992992,0.007936310232932346,0.0009227192613254829,-0.020146017895513468,0.003717409548942243,0.05220219683289645,0.0603239442410578,0.08572055822968673,0.07582032771688184,-0.0019773016611027154,0.08055538622859576,0.0663575262078987,-0.03399485604565883,0.05798316528030749,0.08717764503507562,0.025547645453664444,0.04002337100603725,0.05147043171768877,0.029183424770263384
PLTP,-0.0038263591268741693,-0.06245928861641468,-0.012734080207778704,-0.008866216276853887,-0.05777186321013554,0.03422687500566216,0.034074735451746684,0.027828897122179525,-0.10609084236031045,0.03767782146414182,-0.10482934987384487,-0.2613255496350313,-0.015089559999626731,-0.022924406309391177,-0.010071207034893644,-0.050234519305816676,0.010838768696365016,0.05258445622526975,-0.00792254020472018,-0.014347206874270317
APOD,0.0823694846880927,0.04831032280390999,-0.02839881327469579,0.0020760193938938404,0.005667400179994877,0.03704618276673057,0.042153492791456706,-0.11835386234695693,-0.10671513794590837,0.0026474869527630673,-0.06919596376291201,-0.23547632662490794,-0.012696062147296761,-0.022061762619918997,0.15985414186066624,0.18113333978664498,0.005513904381536333,-0.001860552827676256,-0.04529001171673459,0.004805789997063594
B2M,0.059008924458938,0.043954537359028684,-0.013826422184547497,0.03165715386547638,-0.06177336991703651,0.08053046746377673,-0.07381470447794937,-0.03726132798741568,-0.15979710946045703,0.0069717760718132375,-0.15212674300419654,-0.28521635667842665,-0.06602747895541693,0.01791165363821038,0.03702660598140249,0.09432989104941986,-0.07488763041909122,-0.009905071184084594,0.04258855659188686,0.044888878366065185
OMG,0.058030100441505125,0.08515064390027872,0.05741500884366728,0.0038606375185516965,0.0524918762006384,-0.03805028139114104,-0.004044788438606661,0.004445862754754289,0.0014754820310695423,0.04025233854388274,0.04441050229974534,0.01735908707188719,0.020834096359985982,-0.053715121419918646,0.0839162716348849,0.15811925939519375,0.05436741837829527,-0.0206134795508373,0.004189071359691102,0.15145843097856412
CXCL3,-0.015840938197892136,-0.03194342110692924,-0.04611723419934743,-0.020503305689868558,0.03334085623408613,-0.026586703861885174,-0.011824474261180428,,-0.03444212052861888,-0.05584616086939799,-0.02792586290433319,0.05204399079746342,0.014433625376819416,0.018128912917435434,-0.042843568255448876,0.05104740801881995,-0.020668164335554743,-0.05385904522963448,-0.03215159793404909,-0.06247979246602737
CXCL10,-0.04712086451747755,0.032760147725362954,0.035387057739348714,0.010383064460977096,,0.06132203304476281,0.057866475234015,0.030167449105460806,-0.10303112397742158,0.012767864343408455,0.02327005300784006,0.0005194349423028613,0.012711364683414297,0.11601855715465105,-0.007610814114524837,-0.010088592577788106,0.08832814010419879,0.02341613319103801,0.12020219645588767,0.10319215052433867
RSPO3,,,-0.01630790003384623,,-0.02535741564870587,-0.00968475682178997,-0.05842872398892151,-0.04073193345604176,0.024245746212026978,-0.006512642835131531,0.10223846909454334,0.1574810894214364,-0.0029005850085096594,,0.03150925808249922,0.1477571800360228,,0.038008039585772944,-0.0270782827548239,0.11227861387366043
CORT,-0.019670779987698374,-0.028629351497239216,0.04934552791520398,-0.01781094388829037,-0.018672219630728584,-0.021981175489681606,-0.00019877292775456214,-0.03130294095094977,0.07520122742424352,-0.0068701462024912925,-0.0026576719343974833,0.09852043219106439,-0.0201711778716348,,0.06040629410687793,0.04948934307123056,,0.032889164889778236,,
