,ZH916inf
BMP1,0.030555734016773424
NDP,0.012834619606193875
RTN4,-0.06507961032484863
HEBP1,-0.034250102093661576
WNT7B,-0.04062769275909736
PTMA,0.00037783830129845333
PDAP1,0.008130738520928354
QDPR,-0.028628832042858883
POMC,-0.0415808249557284
WNT5A,0.08052235714613587
CXCL8,0.05643038123968951
GRN,0.08312992873569373
TAC1,0.010864242617284173
RARRES2,0.029851625065477214
FGF7,0.08568003587350302
HBEGF,0.005970870304722163
PCSK1N,-0.0186653932767693
SFRP1,-0.007850288762061501
MICA,-0.0604079308161121
ADA,-0.011648514947797084
LAMC3,-0.05562881742758027
HMGB1,-0.017067802575856328
ITGB3BP,0.0058638190072159355
RELN,0.06809152675477537
BSG,0.011188424902915408
CD34,-0.01223946256037514
PLAT,0.08086507821943449
CKLF,-0.04772646547456104
CD24,0.1486952022537319
HSP90AA1,-0.0035032001673705676
IGFBP4,0.01738581247238088
ANGPTL2,0.016932288359110495
LRIG2,0.03146044815742861
ICOSLG,-0.037139849764981935
WIF1,0.02028697463600778
NPPC,0.07226454201803423
LYZ,0.1400968675335288
SPTAN1,0.14205366457076476
SPX,-0.04827438364454755
MFGE8,0.016933826739816485
TGFA,-0.04541635483553305
SLIT2,0.09144801591364678
PLTP,-0.002267224439726492
APOD,-0.09842234170007053
B2M,-0.13413034825287215
OMG,-0.004235977072564829
RSPO3,-0.031059435332622055
CORT,-0.03316644627188291
NCAN,0.0713089845969663
TGM2,-0.015618218288029638
COL9A1,-0.050533666277080516
GDF11,0.10275754601673034
SORBS1,0.12533865987770532
DLL1,0.0662319222068384
TLN1,-0.0823395158171244
PON2,0.0019109362625889246
ICAM5,0.001468001912594659
SFRP2,0.11777055939243375
CXCL2,-0.056074999866817216
CCK,0.04460331397902792
SEMA6A,-0.07701104697859536
IRAK4,-0.09385544190157664
GSTP1,-0.029262719432581085
VCAM1,-0.07148784288029544
NXPH3,0.0502593869103479
MTMR4,0.06609334318183063
SEMA4D,-0.019081822086887693
SEMA6D,0.1266269984156599
CTHRC1,-0.017757505073453257
PODXL,0.0760885099834135
JAM3,0.06286807197238412
TGFB2,-0.04167611701421583
COL18A1,-0.0644295785655603
INHBB,0.027387068309067276
ARF4,0.005799897926403092
CXCL14,0.05187581750170395
ADAM28,-0.019808177524929995
TCN2,-0.010682344265246082
TIMP3,0.09640022265966094
PIGF,0.09116776474774974
CRH,0.00470668313883492
BDNF,0.0218612323440462
GAD1,0.0428724002127884
HLA-A,-0.029154616938222744
ADM,-0.02141383061700167
GNAI2,-0.03226986809198944
COL11A1,0.06166955350983026
NUCB2,0.008023855675300838
CXCL1,-0.035803483929030204
VCAN,-0.026583541703025394
PTPN6,0.07717021959610756
PTGS2,0.1570456774890769
CD58,-0.08912966134034714
TNFSF14,-0.03887876650308893
CNTN4,0.0917256147877558
MFNG,-0.059910597972891534
ICAM1,-0.011704650361861049
PROS1,-0.00400074847027218
PSAP,0.05972067660155321
EFEMP1,-0.036925883180132665
C1QTNF1,0.06803298811983673
ALB,0.15998105912692434
EFNA3,-0.007068366053627511
DRAXIN,-0.05053372950543675
NPTX2,0.1202413683195815
FGF11,-0.04865791738323471
CD59,-0.026762144186798162
COL9A2,-0.01844024176100075
DLL3,0.06334846254110635
LIN7C,0.10145989457947806
PSPN,0.10316747523328897
ANGPT1,-0.07789533448350154
PNOC,0.02601625142177551
L1CAM,0.07068976927283895
APOA1,-0.032477873104967046
PSEN1,-0.09397039244032415
CALM2,-0.017757425349758917
CLEC2B,-0.01926267775081698
NTNG1,0.05055353764593466
LRIG1,0.026846575582144174
CPAMD8,0.044721285609519934
NPY,0.13996335218651007
MMP2,-0.04353439365839429
ALKAL2,-0.019832400945207503
CSF1,0.056900668991477665
SEMA4C,0.04816854440576889
ICAM2,-0.06051932113380334
IL1A,-0.062496658446774
PGF,-0.05607502858816996
LGALS8,-0.01915928639874654
DKK3,0.08739086903081243
COL16A1,-0.06468308426981423
TPH1,-0.031059536050300984
TNC,-0.007516693694959618
TNFSF9,-0.029177873016438826
CNTN2,-0.07027565296065146
APOC1,-0.13367948768849544
PKM,0.055096363482250964
TNF,-0.08741761161362406
GNAS,-0.07057127126443098
BMP8B,-0.015361385861919569
PTPN11,-0.03901006190204684
EDN3,0.0027723621538954923
CCL2,-0.046102445379611286
DSCAM,0.10697278440664203
FBLN2,-0.03177586253310616
VEGFA,0.009672384091925475
SERPINA1,0.08214796501106789
VWF,-0.016485211100584148
GDNF,0.06743461779804888
VASP,-0.04742286970598005
ADAM15,-0.05594122144010202
OLFM2,0.10777419413242349
HLA-C,0.1145681184231916
THBS1,0.10956832867995814
HSPA4,0.12414884802473619
LMAN1,-0.02253715843835225
APOE,-0.10729684521216708
SOSTDC1,0.04012639432931513
ANXA1,-0.0014531751469045431
WNT2B,0.010324848254004183
GDF10,0.013626893986615112
EFNB3,0.10550521326377985
LTB,-0.038878679200419666
ANGPT2,-0.0359844343701412
NRTN,-0.04605484638101756
ADAM17,0.07271998346806281
LRPAP1,-0.09626131283429244
NID1,-0.058227227994198334
MST1,0.09852965254627007
DCN,0.0031938545281967995
IGFL2,-0.038280856171359866
COL7A1,0.02532600317916664
CALR,-0.03745253455945153
PIGA,-0.031372761092376675
CD200,0.0367649456392714
CDH1,0.09607150513629256
LPL,-0.07109701538645348
SEMA5A,0.008996048924574798
SEMA7A,-0.05811672489233351
SEMA4G,0.15082289919436206
SEMA3B,-0.06095579795444839
RPH3A,0.14174304625758904
JAG2,0.10360638263693195
CGN,-0.03516068959674874
SEMA4F,-0.06143110250340012
NXPH1,-0.06845624798549871
ARF1,0.03417919993781428
EBI3,-0.0037256466051164504
TIMP1,0.05449868586991131
SEMA3C,0.0452312071050209
GAS6,0.1587746819364566
MEPE,0.09891125897082832
SERPINE1,-0.014411743503269769
RSPO2,0.022226048243136017
LGALS3BP,-0.016323895482296607
LAMB1,0.01455955839327257
SPTBN2,0.05531456996527801
COL1A2,-0.07716780070250198
LGALS1,-0.023640909726829484
BCAN,-0.058105043298290374
ANOS1,-0.03057514492442812
EDA,0.14110807388112886
FGF22,0.015007346384193536
TGFB1,-0.04746855090430352
MSTN,-0.040051999035566166
WNT4,-0.035803434603159795
TNFSF4,-0.041759413733063334
NTN1,0.0772435433281798
CXCL12,0.09392051757886972
RIMS1,0.029875855088634117
FGF14,0.029755819358483405
IGF1,0.02301397200235635
TNFSF10,0.15063572397414657
CHAD,0.08191164506588706
RGMA,0.03130003788920151
CX3CL1,0.0438389170024587
FGF1,-0.044639675549045195
ALOX5AP,0.03734685996913712
FGF23,-0.04119690306256265
NPW,0.12546806577542594
ANGPTL4,-0.031151166848362305
NRG3,0.1465023403296669
COLQ,0.06234779881797751
TNFSF12,0.015107042061613963
FYN,-0.04951069269128297
ACE,0.07547940033859853
IL18,0.03928385645548473
SERPING1,0.060665507680858294
AZGP1,0.06008827463632412
INHA,-0.02803016054493102
COL6A1,0.05320075518386492
FGF17,0.00866086211230484
ICAM3,-0.04758452139857625
LAMA4,0.004901485883894427
DLL4,-0.04448370258086859
SEMA3A,0.024755927984935373
C5,-0.05870155515117829
C1QA,-0.02883627120137189
COL9A3,-0.06778152173847674
HGF,0.02086762614970517
P4HB,0.04027137615704096
ADCYAP1,0.0031412739510219005
GREM1,-0.06301289995159018
EGF,0.20708994087907664
VEGFB,-0.02434112904167056
FARP2,0.023706852462494772
LAMA2,-0.013075810970810836
EFEMP2,0.1281243997993986
SELPLG,0.07707506660903286
HLA-E,-0.07630490645075111
PTN,-0.02481851896962937
CD14,-0.04097939196874
SFTPD,-0.03946913242768194
SLIT1,0.04478023789221391
CNTF,-0.03946930179593211
BST1,-0.04062791561189036
AGTRAP,-0.08174764684941495
LAMC1,0.04053488731231091
COL6A3,0.01871139364531361
FN1,0.0014026099554246753
MIF,-0.01026091097986661
JAG1,-0.04512845680694756
NID2,0.017941758173444403
EFNB1,-0.07496321124783877
COL4A2,0.0613286633316709
SPP1,-0.07376049796212715
PODXL2,0.05707085538634487
FGF9,0.0554258624718052
ADAM10,-0.03941902126034487
CFH,-0.04236697166349352
COL4A5,-0.0253900976573164
LTBP3,0.0315660420624972
COL6A2,-0.023126720034184887
GDF9,0.01733173367431405
NCAM1,0.006540896702941681
APOC2,0.012558665371152937
BST2,-0.1314230373446649
COL5A1,-0.03247772616981926
CALM3,0.13293329855129418
THBS2,-0.07132762733395082
SERPINE2,0.03563157092629468
EFNB2,0.05588465174929833
NTNG2,0.07977267074542635
LAMA1,0.12207866429697985
UCN,0.02779907997178455
PDGFD,0.015852373597899035
EDN1,0.06195703845561014
ARPC5,-0.0864219906717514
GSTO1,-0.044625486966939604
SYK,0.032737669875283024
ST6GAL1,-0.07678011670284939
WNT3,-0.056960015767834625
HSP90B1,0.042993652089644806
ZP3,-0.04858291110306675
NRG2,0.011237994399115188
MELTF,0.11866929652800137
NLGN1,-0.04322831932494223
SLIT3,-0.05955888152702561
CCL8,-0.04858282038880335
S100A4,-0.04033044803917908
TNFSF13B,-0.054440708602915756
HSPG2,0.15682759237920993
FAM3C,0.09799430574423902
A2M,-0.10455901188634444
VCL,0.13362960897813936
FGF2,0.05032726069537875
CNTN3,-0.02415798283588961
RNASE2,0.09965199622636217
PDGFC,0.09308855574152462
COL8A2,-0.03767467274621616
SEMA3D,-0.059984554428531366
TIMP2,0.05310663045408377
EFNA1,0.0014281222687439366
S100A12,-0.04858295454387987
TFPI,0.08300496789781678
LAMB3,0.05020501740893812
LGALS9,-0.0034036147775313406
VIM,0.05554580534026089
PLAU,-0.04656921452392454
TGFB3,-0.06819140576733904
APLN,-0.10173084175478142
SHANK2,0.022533102537674626
LTF,0.0015809000402967023
PENK,-0.030328070535247824
CTF1,-0.040468509385014825
COL3A1,-0.03887878028777468
S100A10,0.04841895489432906
FGF13,-0.06382348118877577
SEMA4A,0.1490720446399425
EFNA4,0.07922651830112264
HSPA8,-0.019123134259530352
NPB,-0.03700667491972339
SEMA3E,0.08664892649684044
ADAM9,-0.0374108045137492
FAT4,-0.016825088634415168
MDK,0.09726307182605441
HSPA1A,0.05473696255223361
ARF6,0.02162171164498702
CALM1,0.12942446639871838
VIP,0.10006476544936552
NMB,0.08018006656354291
FBLN1,0.07432658259928064
MICB,-0.03828076770769481
F13A1,0.2453187297447674
COL5A2,0.022348867046485685
EFNA5,-0.005393450969171999
EDIL3,-0.04594033746533837
CD86,-0.02564351666191333
HRAS,0.06187756560177825
COL4A1,0.0024372547850441584
CCL3,-0.03735761151360657
BGN,-0.003978091995863152
S100A9,0.04770688368175666
HCRT,0.0005814889985611108
FADD,-0.05590834678157818
ACTR2,0.00520227385382372
BMP2,0.05816890633590562
PDYN,0.03726500434546481
CD55,-0.030618293025256857
IL16,0.016138584995599933
LAMA5,0.011079905353489058
RGMB,0.018751585460136392
IL12A,0.03483229480289001
S100A8,-0.015293120936061545
TAC3,0.08241669785947078
CXCL16,-0.07020687309298082
AGRN,-0.0165971641556337
MEGF10,0.0015229935959057688
