,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
POMC,-0.027934555200341892,0.19088208026491796,0.026982531693012218,-0.019256911403587287,-0.022748518843362448,-0.04802223438060268,-0.027190836432129932,0.027876658163283555,-0.024853315680363572,0.0011167377937559475,0.0001681345292354247,0.054729994334058625,0.1408769727448137,-0.04706257656251829,0.03050672394636028,,0.015992151929167198,0.041139186913777034
CCL18,,-0.0277928077843276,-0.028053892247748336,,,,,,-0.06050612679162888,,,-0.028078519515103387,0.011399915515260322,,-0.06273989609436123,,,
CCL17,,,,-0.018054781738749,,,,-0.01438437933699354,,,,-0.02961757042229097,0.029201257862791024,0.01203004888556701,,,,
VEGFD,,0.045002460972348377,0.16087628355051678,0.03947470173231559,-0.016059731682803474,,-0.025464960578113732,-0.015325339536023256,0.019181038427614736,,0.03947937710439929,,-0.012319002104385456,0.0435380490290539,,,,
TNFSF13,,,0.04480773045777011,-0.012453784365441962,,-0.0202126113450629,,,,,,0.016488798176577238,0.007166303222766099,0.02482002828068646,0.06698976080335965,,0.02116302322595107,
WNT5A,0.05368951398128772,-0.07776449935695166,0.04588667201902126,0.03972157834240644,0.07129002221415398,-0.002303819477196979,-0.05898490455579511,0.019905811320668508,0.05148918877992445,0.01655411410766875,-0.00474664075357296,0.02719502582050259,0.03332106819226273,0.04155571377910101,0.03948042281733803,-0.030402925930682924,-0.07328073106204532,-0.07972298526686832
CXCL8,,-0.09410706324853779,0.029266674571959538,-0.012908826754776694,-0.05927455067762109,-0.015381723753309927,-0.050634154916430044,-0.05687986947156461,-0.04477202865080273,,0.10113314642013752,-0.11187979217941985,-0.18619575219642978,0.07235785353419853,-0.030264303518426083,0.0012686250397273852,-0.1304248817010798,0.13990283718332935
GRN,0.0009031968754808222,-0.07774946994391006,0.11548584311137967,0.05877065893413475,0.002813030376238431,0.021300686355925906,-0.0706011126167702,0.009082549883702341,-0.042196169487585554,0.006685926322971003,0.02937558280276193,-0.036417861503263475,0.05918922570210069,-0.04332316421240864,0.024650726311908507,-0.04350652360729312,0.13465019408518433,-0.022602482142996417
MIA,-0.024392715390146757,-0.03645180587102951,-0.043021151249671784,-0.038017313225936336,-0.023982510411733885,-0.006006340996662098,-0.024750250167183477,-0.028272687862118187,,0.05007614269369051,-0.023664048593908558,0.0824910446677514,0.0578360765998534,-0.024097687688056656,0.11045161294429202,,-0.06702846384430941,
COL4A4,-0.02158258075049148,-0.03152337938438671,-0.0336924966582357,0.027134426875298993,0.036099280373414915,-0.00031338494148721435,-0.014978991335969824,0.020864572175172333,,,0.07431203809633823,0.003508469469377875,0.017998363365211222,-0.015488642135152724,-0.0566516637595364,,-0.04089555056215216,
TAC1,-0.01863583613450764,0.35876937691402927,0.02432666857564497,0.0054459471512473415,0.09119255101967495,0.04267312672021378,0.13270600177630446,0.05607147652683234,0.12573388326460352,,,,,,-0.032421173752766486,0.013502517219874057,0.036471745173400814,0.16775373394344598
RARRES2,0.05094165892456456,0.06449568140122504,0.024712408715784923,0.021713876739389272,-0.0883140354581447,-0.006288270578045281,-0.06599474741915008,0.03882798317194113,-0.06070504183039788,-0.055132734944266945,0.011845730982798485,-0.0802808028376345,-0.10293998506778974,-0.04768347297758792,0.042844442154710075,0.05992487265571162,-0.08131403821552856,-0.03934001040559593
FGF7,-0.035339965030055875,0.006061949305330735,,-0.03200377580612194,0.05584938909952576,0.013996292141099697,-0.042687844631583004,0.019910557708185818,0.09819204193640571,0.02479041471871305,-0.009811471337535979,-0.028401436228874814,0.013819651437765423,-0.06756563017482999,0.013529464265064104,0.034042653752548245,0.005388067680412597,-0.06330611145564297
EFNA2,,,,,,,,,,,,,0.021424394577390846,,,,,
HBEGF,-0.020064739173518215,0.02059428812330604,0.07238809076371526,0.04797970704037904,-0.025881950065325936,0.02098538924133104,-0.019838878026142565,-0.05868550074027301,-0.03778447848541818,0.04920268297728923,0.004461230227529167,0.023816404047899288,-0.04581725582922443,0.006810591721241702,0.03463422326893713,0.050800857311620054,-0.046944165091074734,0.0194485713672351
CSF3,,-0.031523354427233086,,0.0053456550922563965,-0.04664181277638569,,-0.015847484523674356,,,,,-0.07309551911699723,-0.08223286599846175,,-0.03429615997071241,-0.027509260653048692,-0.030766118972308857,
PI3,,-0.03734411411266735,-0.029513877445940615,0.02238888623268693,-0.04926478570827269,,0.06783961967726321,,,,,-0.1286079727085155,-0.1461629115239734,-0.02276555185817749,0.03151674865668097,,-0.06364095184643977,
PCSK1N,0.007607642164401446,0.21055907608830737,-0.018098697146605627,-0.007547865020274312,0.08930180380155539,0.028575254198252055,0.07710910357050914,0.0071099678539908095,0.13895334507522536,0.060698070914263026,0.0011566039924887188,0.040420960098050955,0.048998152178652304,0.00484675814433047,-0.04642431045686426,0.035599022689604465,0.09802874483083951,0.15097049641944812
NTS,,,,,-0.032041371586954345,0.00807482553741097,-0.019478464795137724,-0.017156018892561593,-0.022066132495527028,,,-0.027831697790697545,-0.040882525075003145,,-0.046438900850779403,,,
SFRP1,-0.027115612312958923,0.0523650051895083,0.01960779592230738,-0.0157534949491982,-0.01832137267668861,-0.0255504174386739,-0.02599960405409015,-0.012075579155444039,-0.03526499585655179,-0.09397803136976246,0.0857164603890037,0.03622855179635738,0.09343481540683206,0.00815472099825988,0.013746657966494848,0.021265771074344308,-0.0023556342766571157,-0.053224712788053026
CXCL13,,,,,-0.01815671429721561,,,,,,,-0.03330209733671974,-0.03582986231677312,,0.0051390285100507945,,-0.03489298735631685,
MICA,0.014684609429995917,-0.04966603068377784,0.05616616965500705,-0.02427951540574013,-0.001482532359502701,-0.005004314877706395,-0.014584817948903863,0.053205040505353574,0.10556584951126975,0.07296760812818529,-0.06213808504927237,-0.009352455529926506,0.04841862667478247,0.04064614955912079,0.09658285634131346,-0.045762119108276315,0.02673229322351258,0.056204639878426006
TG,-0.021582575886773807,0.02015865911727535,-0.04417807441354571,-0.01700051694324047,0.043096588956897636,-0.027098852353475752,-0.01912649597771991,-0.014491717826857363,,0.009963295883931108,-0.015371753042004659,-0.03935434627423557,0.012302183249528215,,-0.05144891112593302,,-0.03845225263574332,
ADA,-0.02521115337474242,0.027644534768668405,0.05001336403383358,-0.008998063733270657,0.07302506158840041,0.03501335761846248,-0.04737504900939946,-0.005559789310072831,-0.08789905798908423,-0.03328390348652268,0.024222191361105008,0.055209291526042856,0.10037448410649921,-0.07054319480015858,-0.037239077794405294,0.14041197202582723,-0.047081553079281815,-0.04804124968695391
LAMC3,-0.06278513775200281,0.0063111439458692666,0.11009890126847217,0.0008995460593741901,0.01612886149265127,0.0414244125666162,-0.04225892198629411,-0.03501685427223566,-0.006861929287981628,0.07446623985298939,0.015150232042766477,0.08184322767302778,0.10820518514827539,-0.014162159422377847,0.030820898390781903,-0.054073608269528624,0.036389736118303685,-0.046918591627981385
CCL7,,,-0.01784464539969087,-0.012291346587738722,-0.02407245093647216,,,,,,,-0.044389911194613815,,,,,-0.01886691166492835,
NGF,,-0.018161500584115416,0.015170115487138598,-0.0281626143898253,0.10296710756065329,0.019427474645297618,,,-0.02206614702461121,,0.049800282355096766,0.04281805020439742,-0.020540968436546864,,0.0735158045271369,,-0.03742219112083962,
TNFSF15,,-0.022468042839687518,,-0.01368701558750789,0.06321281617253631,0.018667237651433546,,,,-0.031121957904399356,0.026797483661202035,-0.022550765409469164,,,-0.016740421892699135,,-0.047609374593401345,
HMGB1,-0.049892579245837565,0.1054699144714916,0.005812777177527878,-0.030470481843586625,0.028094090703628408,-0.05101985076467749,-0.08836078226260714,0.058050174986789604,-0.026405854968740098,0.005061818243449729,0.10510237655593159,-0.02192252644326623,0.00874566064169388,-0.002279169032162571,0.03521645100944992,-0.03375732503053183,0.07295903471254782,-0.08017392883089766
ITGB3BP,0.030832302471669668,-0.10774471927164936,0.03720684269028097,0.023333924403258172,0.0011117555583126236,-0.028449240318106566,-0.03439088806419124,-0.029443162119840896,-0.01562619164691636,-0.03599518982031206,-0.05218518779782252,0.0212276787977685,0.0340643895140088,0.015269516064090246,0.004858833350887151,0.038997263018752365,-0.07257991210006147,0.020402326830672293
AANAT,,0.0038277123235385927,-0.02588986560170043,0.08213584137308806,-0.016059733975420678,,-0.014294859903721608,-0.013032486531555417,-0.02074542338744986,,,-0.03894247739373844,0.08549285681004035,0.03199137315712377,,,0.011233627870384478,
RELN,0.03365461792693851,0.09883509967123498,-0.0004515097147657394,-0.021616983002288145,0.05883271271685455,-0.04093531069317809,-0.010078663855582919,0.021033281279497933,0.08201744143028097,,0.05126721661710838,,,-0.041447178611393895,-0.014461515969047078,-0.04987486997146178,0.030718677563300472,-0.08127985719899486
IL15,0.0001810772806664125,-0.03193793506641883,-0.031395619740890286,0.023236587535967676,-0.04737949686508703,-0.0051308559990905864,-0.02673773009235021,0.025279736468287337,-0.04251200633752432,0.008922797784788447,-0.03256942876463568,0.007842432839022589,0.06962690355773712,0.010594213054988894,-0.04657151342570085,-0.02909522377360733,0.029590063172085873,
UTS2,,,,,,,-0.03744883156166895,,,-0.05751748465003788,,0.017951593770227328,,,,,,
BSG,-0.03643041395022616,-0.112589264151124,0.03132479581626241,-0.02121816880272922,0.05241836835387276,-0.010526884510906057,0.08108375036188449,-0.04487850681794078,0.09574285555165217,-0.032941602668845965,0.0999004438293346,-0.044803512348373334,0.002379839197955835,-0.032284857313047734,-0.09088808642454475,0.09097106543131686,-0.03128284358423695,0.0675767617254102
ADAMTS3,0.03041883804688659,-0.03853495216417148,0.028466361995515638,0.08107190966151885,-0.04293291712622134,0.026478213958425402,-0.03174793304785443,-0.003834735607967019,-0.03331227532114297,0.043480037616815966,,0.02118695820002883,0.07417270599448153,0.011480831509341198,0.001419732179189428,-0.033450996537460774,-0.014298399265520416,
CD34,-0.05102056376571591,0.09566855911610761,0.058243186404046396,-0.007894638637097924,-0.029830241539451394,0.031508924907022895,-0.034702757114286484,-0.031912156098262145,0.03356429749172756,0.042763476778348096,-0.026852353709745518,0.02258428690313153,0.06036279697108671,-0.051466982431616896,0.08739376157734484,-0.06389033644363284,-0.0728187008310078,-0.07972296765303889
CCL23,,,,,,,-0.01626528141077962,,,0.02076499097604414,,,,,,,,
PLAT,-0.007219763451774397,-0.04154992445980964,0.13476001412008498,0.03606964344800205,0.008281311683518573,0.022779637380159132,-0.018036067203791764,-0.05623667261105281,0.06522212362022625,0.022219414588359698,0.043878765540795533,0.05734712975068466,0.0974380249377956,0.0327382773539735,-0.0016604394685146267,0.12461867262862798,-0.009958935938393133,-0.02248454906834248
NTF3,,,,,,,,,,,,-0.0026585170492282348,0.08558778149302643,,-0.03458557252765143,,,
LTA,,,,-0.015753494212224942,,,,-0.012551642727395744,,,,,,,,,,
CKLF,0.01223849308210226,0.0013188848503144926,-0.010537576280403539,0.006108210788547593,0.00697379844227485,0.020033664553626675,-0.06287610585610239,-0.02853092350586585,-0.0764544883781336,0.005862817506694651,0.07365131337196075,0.02875199182287979,0.10028514304154829,-0.03172369128028105,-0.033415922270918476,-0.015834815921455404,-0.04107705774988808,-0.055666348256785396
CD24,-0.04987075268607749,-0.08183266830575255,0.10315796603558865,-0.01920054598664307,0.05565683282424402,0.00668088997696167,0.11921135969169039,-0.005799034957671159,-0.008890901041527007,0.02844524308997986,-0.12210774202940522,0.021936460444154725,0.059235004369956455,0.013203895650142995,0.031504100584963605,0.09753123309067334,-0.004434284114283452,0.09815538560108161
HSP90AA1,0.023078980244229594,0.10961514101391942,0.010498538093064006,-0.06468765497167028,0.07667342116184038,-0.006371003049110199,0.050176906848181664,-0.025564751824348097,0.11634490161452074,0.06847925751652471,0.011018919716664851,-0.13822677640438252,-0.16641284013522278,0.03218315704057528,0.0166791465445161,0.012165810683766187,0.010615539859202222,0.027978660996180748
BMP4,-0.022211603846258383,0.022734188959032647,0.11011698880621544,0.0152260871839183,-0.031166508043730588,-0.018590992315141247,0.007197117074861445,0.0163504461036061,-0.016677580249362434,0.03879362832291373,0.0016592698062727238,0.02479552838825993,0.01314043121058673,-0.02432984199070608,0.01730387313093936,,-0.03172596258301614,
SCGB3A1,,,0.059192936665467544,,-0.019125160596952753,0.027112459600305394,,,-0.00492108065670758,0.09151480045455954,-0.0284732182564951,0.0354201377315892,0.00410395525655938,,0.02819872501181121,,0.08832937508974173,
IGFBP4,-0.05372629649861314,0.014414591808048305,0.09595563898618659,-0.017607672489696406,-0.02822168051348811,0.0021542379923607862,-0.024640660614819947,-0.054426828864729625,-0.015136802621320097,0.003451822937728213,0.01498395469017707,0.04542903452132372,-0.014166751349940634,-0.03583619125997467,0.017077793695071026,0.03187696796137558,0.059018885855144386,0.06144542671015155
RSPO4,,-0.02218613494909637,,-0.000531537950850952,0.0445416277997964,,,-0.014598324616520856,,,-0.02058391987611706,,,,0.07815661511717478,,-0.03312088484094974,
LEFTY2,-0.021369182951294582,-0.02145806030767616,0.12053667572325663,0.0649471378752459,-0.034261552766382264,0.07440231025693753,-0.06486168099051168,-0.035950573948092084,-0.02206614702461121,0.08385061273389799,,-0.025999870620201343,0.014527737894099528,-0.01259792238658019,0.01339061222228267,-0.045049750369595,-0.016835140305322387,
PF4,,,0.05677877227223862,-0.010723957743835166,,,,,,,,,-0.030757079383667636,,,,0.033958134432849674,
ANGPTL2,-0.09206508664588424,-0.0335621995048012,0.05477192309296386,-0.033849390291070425,-0.02450984617568621,-0.00876458752979588,-0.005951609651825747,0.00564241533359123,-0.06790548036996906,0.043502899094424695,0.020779128262002695,0.003316070182961654,0.07247482842384528,0.06258882880800397,-0.03527416926171661,0.0017435094974169413,-0.019825247544064454,0.005498455459154873
LRIG2,0.027668853691348555,-0.08902670554577614,-0.03852976823344261,0.054919399907263994,0.016233849759028907,0.015666045206007794,-0.044701967367352075,-0.022041126050685034,0.02914218058455805,-0.018791103446701825,0.07556312860072383,-0.0005065533649199339,0.018215902345471293,0.029958726910431416,0.00455766133316205,0.004840875862718922,0.047637498822305446,0.0023351573834228772
ICOSLG,0.0046060016473648034,-0.03058217074878907,0.046459990238923755,-0.008374865474474358,-0.06156003248042509,-0.02408316659939558,-0.00975520734908035,-0.016022538366977233,-0.08836111629552734,-0.03448182512421526,0.07626017281284156,0.01844696045327156,0.03569308783148735,-0.04443601641004469,0.05999507995672565,0.008728712612584824,0.026969423405967672,0.033592468781524935
WIF1,,0.2973272583912121,0.0116287183362165,,0.00019769735772863674,0.031875490328243494,0.07671136373347247,0.012900924056125156,0.1401160407801588,,,,,,0.021244449658674634,-0.02960691124431175,-0.03582699612494733,0.21202440828453664
NPPC,0.00417247817598807,-0.019311302402677817,0.026041687910630662,-0.016635503057574653,0.021928599649798482,0.03686880892715847,-0.038488344620996554,-0.0095279328390911,0.03467236133252228,0.03382321002907278,-0.07720022862020669,0.04175415600782305,0.007910429745869921,0.01649801799517493,0.015262323891711418,0.048453995168272875,0.05886088214953953,0.049901207199297304
LYZ,-0.02323278672914417,-0.01735568658932552,0.015732204855686962,0.05296735559296052,-0.058583759450137655,0.04236605377782091,-0.027711572283558878,0.05246541503381042,-0.12398558594574678,0.02791006857877402,0.0015387931816316348,-0.0683872135481956,0.06174121249401583,0.014941083128697966,0.014027874502122338,-0.04103645754084567,-0.03172713532010042,0.050420545132476915
EREG,,,,,-0.031062714099690743,,,,-0.022699616713648643,,,-0.046772296298217254,-0.014869878142679262,,0.042791474806031765,,-0.012541499435944825,
SPTAN1,-0.027821593974364615,0.1711499381159608,-0.009286531278039516,0.04142129286553354,0.07186643139496084,0.034930110072889105,0.040866603637743734,0.032999628399285004,0.11182476020287,0.02517561849872231,-0.009712818272099627,-0.007455057506697744,0.09158726328861934,-0.022503996902527405,0.018355727522167093,0.018978283744291613,0.13344498759803397,0.16043000042565267
PTH2,,,,,,,,,,,,,,,0.0073548303517434275,,,
LIPC,0.04091257076300658,0.04371636938291093,-0.007847329365305316,-0.01927175075765505,-0.021370823904895777,-0.03464732022063023,-0.004272995072109808,0.012892307345874548,-0.040654599807204185,-0.00044949728343859154,-0.03711008486362683,,,0.0648217343706828,,,-0.01509496825170867,
COL8A1,-0.036817183794864844,-0.11945353787966087,0.040043560392131104,-0.03276167112545378,-0.00672126396716743,-0.04836882276474649,-0.05013340155176532,0.013407318359807725,-0.07634290734725015,0.05955766969708057,-0.008823220876196051,0.06842662543015607,0.04005877555144778,-0.033681498372095824,0.029672394845743178,-0.06275094927394415,-0.09809823032515999,
GSTM2,-0.005709806915881054,-0.04776551202853801,0.0286583061755372,0.01336375939714129,0.007788373081052134,-0.018893500415829427,-0.006416360091221315,-0.034708143397360454,-0.03610402004431856,-0.010845746005026972,0.06872361277833942,0.014985648414337754,0.05027106441585252,-0.026770256620934966,0.003351444855836202,0.028685447060388686,-0.014021494801262017,
SPX,0.04215601805846783,0.11943845687638588,-0.03665264506972099,-0.031578930188442086,0.08037808496579996,-0.06690313387664362,0.08866264791863719,0.07705860738016017,-0.020889718848372273,0.04945897909087309,,-0.0016716708889740967,-0.006077478676502939,0.001979487655873821,0.0008925302454102706,0.06414005907014139,0.05300918539132036,-0.115999349204941
MFGE8,0.017892941640084342,-0.12942512196292236,0.0592091152651881,-0.012152926631110865,0.009545979231080123,0.06459498022566094,-0.033267975792161085,0.031496788558109494,0.048318967329594134,0.03580230311217257,0.119925638312776,0.02204535701299472,0.008686854990350242,-0.07817557548933561,-0.004056207376335831,0.10761318890720205,-0.00437765191927016,0.19218067495226238
TGFA,0.044177944587482136,-0.14785109328901913,0.04112981532073228,0.008930794355295554,0.015610819411796978,-0.00433761992445034,-0.042703032374866494,-0.02225385900016386,-0.053518452747066764,-0.013287101986927577,-0.008547584548228002,0.04746830965959169,0.035782964481724654,0.047107703248951756,0.09173671032995896,0.08950648221325064,-0.04919284795290176,-0.12033483338414878
SLIT2,-0.022211600292068676,0.2973683157980664,-0.046017197029793996,0.014540145754989466,0.08520813477660265,0.0291982478313464,0.005409346733752856,0.037263439288061535,0.04597832105846333,0.01653972611327573,-0.03689068369578297,-0.05953726578748168,0.00910825128645565,0.0007043500713717468,-0.02433242875750698,-0.016044937177982655,-0.010930643597196327,0.20656777937529455
PLTP,0.04820454268150655,-0.1223515458500683,0.04490191332654516,-0.03760160037315456,-0.05513463668204958,-0.05450256354193411,-0.07887794828080565,-0.0023970294924803015,-0.14221834777870448,0.010891555465910283,0.05715348910049977,0.042504228972006786,0.032471590222576376,-0.038705680812133755,0.11620518372667342,-0.07405592769676947,0.03244894269106854,-0.11089812419178471
APOD,0.041988145513313965,0.08506466103434251,0.04562960104978929,-0.03913373038240504,0.08918907158200873,-0.0007817055508034776,-0.09590730509978788,-0.0054668281001055575,-0.09305566724041776,0.04616035100315101,0.1187260574481097,0.09059168037164317,0.12598242735515192,0.01113633594354024,-0.04621381413655283,-0.006179732535781094,0.05651623196549653,-0.15894803695210755
B2M,0.05518541367778027,0.07613330699572882,0.08775372913663973,0.050534744237564135,-0.12069717475379972,-0.027483722491060073,-0.08123872369804878,0.017838640229416138,-0.13207151414349597,0.00473428686288807,0.06980429073774003,0.016132002099987764,0.11953900716230788,-0.03669050671138516,0.06247272985948679,-0.045096573924091526,0.08948378572645575,-0.12616367268255063
OMG,-0.0019044770350462657,0.19138576835874288,0.003921166506544597,-0.031647989401465196,0.11797460749002146,-0.09133752693563836,-0.022328140911391448,0.027194821668385386,0.011409726385239221,0.08619920361910278,-0.007524972657722841,0.12166358401328946,0.12664946905921698,-0.03383594172044329,0.042720538498258354,-0.017312703375306104,0.08227680294326885,-0.1108392122797893
CXCL3,-0.017380516813775754,-0.055444357626311544,-0.03781074580142444,-0.021532661223303145,-0.02409565658496574,,-0.01876846772236684,-0.00018962100559255052,-0.03195526733159121,-0.026740708101067653,,-0.04912410494623634,-0.028346812874279016,-0.023339211536363348,0.05094017386990427,0.1083353736596315,-0.09548522801722736,
CXCL10,0.07116506678710859,0.0037856303691028315,0.04364191281277572,-0.0162723717903926,-0.04376323309812163,0.110581134973499,-0.05378822646311888,-0.010142670592574956,0.05570460470415502,0.06755814022141188,0.09056140683884374,0.011377726065322825,-0.0002639603047830086,-0.03144289631313637,-0.06274888918842358,,-0.03227383283715021,
RSPO3,,,-0.009701913397036929,-0.012453784774416901,0.11888151715417415,0.04849806127805739,-0.006282386832239491,0.0543458370875205,-0.0036531924702152352,,,-0.016247597537622633,0.15777072398687195,,0.009848813322388659,0.18874681283813544,0.05473271710623965,-0.02619622400681291
CORT,-0.021582580403082967,0.0476422222719344,-0.00874437598074502,0.016897590972893513,0.04565792145306841,0.06849164969355961,0.086502947340121,-0.034635732394521196,-0.04440287326772149,,,-0.04118217513588206,0.020960355789713035,,0.03771542169162984,0.024121500437986047,,0.14654062605099716
NCAN,-0.012539601224186767,0.021234489859902176,0.0872950208308395,0.003794285134009224,0.12178161737667965,-0.026249122914543496,0.013314479691329126,-0.015306258919943892,0.04463424050420344,-0.07955420026061824,0.13487961391925124,0.1387084286371616,0.17288238767835537,-0.015268602681532777,-0.10633592992398243,0.018288684710377676,0.09772074808585855,0.01589930617936549
PRG4,,-0.03394794258331116,-0.013955442577127844,-0.012291348503162634,-0.015301423756622475,,-0.0014551864899541667,0.042313009584448114,,,,-0.010897992280253292,-0.010983480850516918,,0.003649196193384811,,0.008527944575631568,
ZG16B,,,0.08662243729270976,0.06817057807164799,,,0.0311735938632818,-0.009973419565990875,,,,,,,,,0.0012873178743316792,
TGM2,-0.0033453362018286917,0.0015613660204499239,0.050950646132550785,-0.009021233248829478,-0.014671468312884912,0.018684137355601108,-0.032787165724128285,-0.03175168374691137,0.008188180107178571,0.0703421192329675,0.11023883661451835,-0.03873428910012944,-0.0036347735954292155,-0.023774363559156006,0.0195458708270085,0.02341107269689391,0.038379609094253586,-0.008221109278672981
VEGFC,-0.02158258179271712,-0.024358326596804702,-0.034073914534570995,-0.02190647416086405,-0.007722448040208292,0.04031732820554423,-0.011768783759409795,0.06038989677939692,-0.025650468049316484,0.02382892401714687,-0.02441467836494246,0.004017620777280779,0.015224711447468604,0.0013826214629009007,0.03383675662648189,,-0.010546221113520864,
WNT6,,-0.03089284739345365,0.04253192216700367,0.017453745036507765,-0.02108388879898248,0.025733982702745514,-0.01999575185638488,0.031127595309373028,,,,0.01201650006635548,0.061887479689705344,,-0.009448773889724697,,0.09222731615198863,
NRG4,,0.025716984379458546,-0.016435544894634724,-0.014959133406817883,0.08086769147641308,-0.014349915333622931,0.03484765301919132,-0.019160553826679885,0.16453991163883727,,-0.03535624570179501,,,-0.004846058064369737,-0.0037314403007282218,,-0.018944127856448487,
PMCH,,,0.052623042115331864,-0.020727336706644825,,,,-0.014598323911994018,,,,0.02229480200713072,0.0021696763990480656,,-0.0027527923319292736,,0.006076202030447831,
COL9A1,-0.011480709143882554,-0.019017817815024027,0.03917733104994311,0.002817310316937476,-0.014965687853265758,0.01530607820044344,-0.012570102940039164,-0.02673006702869399,0.024432936815339062,-0.01494908125298849,0.016409926307650237,0.0980040116906485,0.2041198722701521,0.013936218572862799,0.037847292387928354,,-0.03349124622990296,-0.04262122693162861
GDF11,0.02215299011260852,0.034551342287277916,0.06723759000933172,0.0010533635233069148,0.05371634573058042,0.010884291325006205,0.029225881101169315,0.000251827523198733,0.032115168778418,0.10891696307950634,-0.03734194111273082,0.06905231340108076,0.021022932944012623,-0.04909990304300381,0.054694101088672085,-0.0520358178490617,0.011653827280421029,0.10187716110788744
IL24,,,,,,,,,,,,-0.03363985473717949,-0.030266673390369175,,,,-0.038452230555386505,
SORBS1,-0.024986990672864518,0.05083040770205111,0.02707148676329322,-0.017565095475676203,0.013536030319147543,0.020160586926108982,0.028859797238463745,0.004292458747536817,-0.03930906464360767,-0.06656242988182479,-0.04572899236513743,0.012338644529048403,0.03231321501143283,0.02627471647232426,0.010709620808251845,-0.029361502824124995,0.04296880248888318,-0.015285492002862876
