,UKF255,UKF275,UKF296,UKF313,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1
WNT5A,0.024223646705164338,0.03493090390254432,-0.005184114202368477,-0.009716779558586595,0.0715704388625608,0.0008153739530015818,0.026016761969476727,0.011321129022057777
CXCL8,-0.005163410399663063,0.025995001655552213,0.05728461212893969,0.04916972730192327,0.0031463588874698152,0.016781618171074816,0.09693728484033085,0.060759413041720306
GRN,0.020932004021474708,0.01415029114670998,-0.0363769732294426,0.02364101889748276,0.10211951281947007,-0.05706163600806882,0.022205236200970358,-0.010431121933168416
MIA,0.03889417476464572,0.01738055637628104,0.01061528289405543,0.07028913781936984,-0.009841783199175242,-0.04690361237293435,-0.03255149423558099,0.05979691535375446
COL4A4,0.03375557905820901,-0.016435346959405277,-0.032234602498502456,,,-0.04160526445439464,-0.012491504511442783,0.07908764150481415
TAC1,0.009060080976552207,0.025665874135540157,-0.04089382242840369,,,,,-0.01623997193658292
RARRES2,0.018160575121134576,0.05278778557702849,0.045715565777599707,0.013485134560255735,0.13466879993013287,0.020923049179366937,0.0024825640818738532,0.038464561609677615
FGF7,-0.030069921027506236,0.07946630127292373,0.021526265775435625,0.08270602147896203,0.01879958862788434,-0.060085876383790086,0.010221888383870038,0.037949837343116494
HBEGF,0.05084130444588737,0.02184711662575334,0.00037284648196002704,0.001475790502015647,-0.013262069265378155,0.06657277163656447,0.13695356201740455,-0.03036166132797195
CSF3,-0.02535742925205374,,,0.002118152562599914,,,,-0.013006361807011988
PI3,-0.049308741158927166,,,,0.0334120750983729,,,-0.02825850326652641
PCSK1N,0.04773887010077793,-0.0030660794838410317,0.024695471014514137,-0.023140949557295305,-0.0012375622868561046,-0.10424456211409835,0.04197476138276751,0.014148689176987068
NTS,,-0.018775473414429384,0.0455231821526355,,,,,0.20135836780048136
SFRP1,,-0.03486211516793087,0.027168482901351973,-0.003306041395917715,-0.08546714650505843,-0.053979254965721965,0.08734493664185493,-0.018813079602725498
CXCL13,-0.018412493998824202,,,0.013928765422933718,,,,
MICA,0.011510392209105831,0.016662642603735227,0.03179381781424263,-0.04406974576225347,-0.027661663110893697,-0.008047723736947886,0.039990898220462666,0.029256528814705307
TG,,-0.01585967376764452,0.017071787098429225,0.011993209003476737,0.09795030325566623,-0.03325752316463509,-0.04403221319764112,-0.02536488638807304
ADA,0.044901831305719175,0.02776437138748072,-0.027034529950030757,0.06889854892654199,0.020003088438466037,-0.013878210201847995,0.0356492029650257,0.0183518878996078
LAMC3,0.054619273889470014,0.0005406823853072181,0.051505386334187726,-0.014022821533449208,-0.06005700441144607,-0.014836019050017376,0.032407398989062815,0.057560979075955594
CCL7,,,,,,,,-0.013629406406095258
NGF,,,,0.10933201623398996,,-0.10681540424251851,0.14127837411738728,0.037373915845094606
TNFSF15,,,,-0.017399480291485588,,-0.009055597470209153,-0.040585979093859026,-0.012489378847900032
HMGB1,-0.03822284228769232,-0.03834400072967122,0.05710001668353075,0.0435958335129574,-0.029836354083426154,-0.04588980045779758,-0.01648366845372054,-0.041320890158188434
ITGB3BP,0.040963538833977284,-0.018756959103280284,0.10490888839084805,-0.010114148214506803,0.05684072835637246,0.07285938929787932,0.12372551632962821,-0.010693376675921903
AANAT,,0.02511838849778276,0.04041802849987623,,-0.06455151878614086,,0.17872605262292499,0.09819033121171612
RELN,-0.028556339764803276,-0.03140185544827179,0.025090316962393625,,,-0.023774859419386535,,
IL15,,-0.009583523096820324,0.08790340775335327,0.028257356231299473,0.15077911996379084,-0.04532717537636114,0.1491172254662773,0.12108209818139216
UTS2,,,,,0.0562429513604166,,,
BSG,-0.05530026438839196,0.05372380875793819,-0.001470439432931403,-0.025910500224447276,0.08367558713578511,0.055598220636866175,0.12143614347331104,0.016383113057366214
ADAMTS3,,0.011550462068018026,-0.027696186544910177,0.009819872470100919,-0.06557255958138991,,-0.03372633134860173,0.050168765766088724
CD34,0.03630286844629293,-0.008208401676811606,0.02755323071157603,-0.03417256133347997,0.045857110036844506,-0.07561647397173142,0.062989481025475,0.007488405047561437
PLAT,0.027283311907441876,-0.031905910271917914,0.018901896146148702,-0.010916726334358232,0.027338221838870417,0.05795574623578981,0.0030793554911618484,0.01909984581636551
NTF3,,,0.0263237715076923,-0.026251643429012626,,,,
LTA,,0.06502368149601943,,,,,,0.04359624445569041
CKLF,0.03131041511368838,-0.06801077922492904,0.03899911496212948,0.029988852764311732,-0.016491646001420845,0.08696304197231658,0.0960631734345341,0.07204964803345638
APELA,,,,0.04087933123262539,,,,
CD24,0.006849403487123759,0.01873472471964478,-0.018637528757073515,0.06194846601138033,0.02772505634267769,0.04008616309731622,0.13994155436700617,0.0006880871718057127
HSP90AA1,0.0033680516737508324,-0.011037089611737968,-0.06599129555106237,0.005068993214921512,-0.02315129426351031,-0.07831251341435434,-0.0568299832324041,-0.07849016448630418
BMP4,0.08436422139421666,0.07076553032936161,0.00729087760047275,0.02722975872853159,-0.026262763212789815,0.018134952488588024,0.055704226428271636,0.055647477146205694
SCGB3A1,-0.027104584264176407,,0.019422379164073696,0.015241789496409914,0.1193072951155639,0.028028974154980124,,0.03214126242539406
IGFBP4,0.08757281610778114,0.018387114271736456,0.03142134802519741,0.026901542615250643,-0.059063279250682645,-0.016568516660383923,0.04298323315227708,0.049377928083856874
RSPO4,,-0.01597634378052218,-0.016185409048935746,,,0.03049607871094985,,0.10680197252877717
LEFTY2,0.11793536482669348,-0.00861101888608657,-0.01774749897406005,0.058405224776859554,-0.002898158000014694,,0.06574415455414677,0.07514278478514791
PF4,,,,,,,,0.08960363253229636
ANGPTL2,0.01004029782773431,0.011332724457163398,-0.0032750098478336914,-0.027680171096646496,0.04288982825003171,-0.012912003861382939,-0.0021618153883354928,0.020758299345680034
LRIG2,-0.021416711928207034,0.04650704110050201,-0.026021206460698793,-0.0130618500491076,-0.023182712296170777,-0.08070434372524278,0.05962005723856864,0.04476009810319344
ICOSLG,0.10291375135400889,-0.018278059419771894,-0.030716883880809266,0.0351811115821461,-0.06189166212053979,-0.013347086540050202,-0.0016028162705072184,0.06617342437355377
WIF1,-0.03226778570776595,0.14593548203891954,0.006169793377375124,,,,,
NPPC,0.04745025459236302,0.022561792637350052,-0.022493757664673087,,-0.06671250328010432,0.013725843931945182,-0.011728305535519809,
LYZ,0.02226327931126963,0.037723829625845307,0.03852961543113711,-0.02926971843765881,0.06529961381101622,0.019322455140596908,0.1105365520847326,0.008367822034113454
EREG,-0.002913904498045449,,,0.04477185273493842,,,,-0.015430466884819895
SPTAN1,-0.00615238743880514,-0.010848698661116181,-0.016700889338089324,0.010622624880108905,0.07692250091303571,0.05159063373623772,0.06552771501823866,0.026896154222266096
LIPC,,-0.002046995869387161,,-0.028764783944090915,0.28381761074424716,0.0679659977204653,0.017990260345387785,0.21495696558163038
COL8A1,-0.031659213204839595,0.06640924669335238,-0.025741385609215815,-0.09804454435758607,-0.023981348259511464,0.08668645369707899,0.13781537217282533,-0.039693443424938364
GSTM2,-0.016635265437719225,0.0034203033511207123,0.028439179710135876,-0.04217292255471651,-0.0036840890681808596,0.021584795361199904,0.022153033481886183,-0.042756574540739334
IL4,,,,,0.07337843656917317,,,
SPX,,0.06035790402677955,-0.0002922017668280794,,,,0.07915121371336369,0.08216414215341272
MFGE8,0.003321905239963538,-0.0001296208094304878,0.04230598080766042,-0.05439768008953082,0.037749771550095526,0.022458544719844938,0.059714408933118586,0.009010284581549956
TGFA,0.029284486113099265,-0.009431743797346927,-0.008377869272519083,0.005778421635894804,-0.06829918885753104,0.13141422920319137,-0.032623851932331145,0.09239325889166551
SLIT2,-0.020146029331509666,-0.012166330215817,-0.061547285685268495,0.034703432982965715,0.013546999025133177,-0.04341085789877751,-0.0014706299004950908,-0.005552255563577128
PLTP,0.0386772557516729,0.02222907502901369,0.02085977797739531,0.020832624927584645,-0.024725778285445303,-0.012303030641361764,0.07696849229236938,0.029512276567398688
APOD,-0.01703018128822823,0.07861183064600112,0.0151491238521824,-0.014381428213999885,0.03460470880244226,-0.0020070363352569535,-0.10406921568883773,0.04406236175149437
B2M,0.05004504441214466,0.008257070832929161,0.0029040558912599955,0.020241895065001993,0.17531811767588723,0.010878216189626264,0.08085295131194717,-0.0057436563501259575
OMG,0.043437051828453775,0.044831243203158636,0.01390543288540374,-0.0145691861378801,-0.024316282434942788,0.1578765802716148,-0.05420487617283068,0.06336132017192168
CXCL3,0.016183339631920302,0.03197835362804961,-0.017314966464204527,-0.009251757147082006,-0.01502353894461763,,,0.018618148001109263
CXCL10,,-0.02406267815577086,0.0825731029110295,-0.019852008600228968,0.13349421890733967,0.01161375154037602,0.1345123080157692,0.01154240518775386
RSPO3,-0.025357430042980234,-0.02412985223294111,-0.04204599522385631,,,,,-0.013831182401806832
CORT,-0.033652764408158176,-0.0245140698937361,-0.04040012141253682,,,,,
NCAN,-0.034563891467454,0.008608892028495265,-0.004181007357088336,,0.020718918494099004,-0.04953480250503291,-0.04628752366878874,0.05186566913097709
PRG4,0.2138725626581548,-0.0204171331147876,,,,,,0.07682102128925956
ZG16B,,0.014053651354899381,,0.051703238244670095,,,-0.03131154640800521,0.03148304684592225
TGM2,0.05113255939606648,0.06561972922534222,0.04061189851971184,-0.02378932459073749,0.07212869132703552,0.045823484580959827,0.0826329860115784,0.06546444000972722
VEGFC,0.05006492668408074,-0.01909217307407239,-0.016556012215004478,0.008545961585199961,-0.052117554653108134,-0.06718025802272096,-0.005406275655561726,-0.03643888799518282
WNT6,-0.017845406594718307,0.06725687492377283,,-0.029020545066015223,-0.05830129581540014,,-0.029777284310104107,-0.020828084556996133
NRG4,-0.019006756916875825,-0.020969227839597978,0.018316552403597627,,,-0.041605218560108626,,-0.01383118395195239
PMCH,,-0.015976343009491033,,,,,,0.029995456443307648
COL9A1,0.002796010060701729,-0.00855656201368747,0.03588526282560727,,-0.06988006145851976,-0.0037255621916370313,0.060677714238369124,0.05641918087406932
GDF11,0.08692956001529908,-0.016495084858048306,0.02314913415852977,-0.003519110895687601,0.03174065436090882,0.003281394381137302,0.049856335413061746,0.015747686641653137
RAET1E,,,,,,,,-0.01517271052207892
IL24,,,,-0.01636575227975314,,,,
SORBS1,0.05843349918525843,0.03656677697563468,-0.03840894590307296,-0.011636502235386311,-0.01520670444050167,0.04523966904239935,0.02893802882082525,0.021184174370029635
DLL1,0.051014473045712286,0.045439725386092325,0.012853065949090059,-0.04452681271066592,0.04861935679169673,-0.02541336394074012,0.03500303608022567,0.02612976807261856
TLN1,0.03542613771474285,0.044767313067307954,0.01559611305821672,-0.022493359097945448,0.06427099546455162,0.09036900260296914,0.08212796986206865,0.029677307152123935
COL2A1,,,,,,,,0.06186193706038493
SHH,,0.0389877060071608,0.059180623910371113,,-0.002432077876069471,,,0.01462451381164948
PON2,0.01882380281410508,-0.052271979376563166,0.04495993485122469,0.052316711743581545,0.018552590619315978,-0.10583839155571684,-0.0497110113485121,0.06435114577750763
ICAM5,-0.02710458618236505,-0.0014790325721628702,-0.03339684628471438,-0.01549219537189844,,,,0.05506493190950991
HPX,0.0347856561609076,-0.008781124110366918,-0.016185409766354596,-0.004047260814339633,0.06133162206475678,0.05169620807949916,-0.03765722669886109,0.0731354021198212
SFRP2,,-0.017851961836265313,-0.0177966723022346,-0.016151551904318617,-0.04597650159592746,,0.0568170289236828,0.08242236490339568
CFC1,,0.02609350261136605,,,,,,
CD70,,-0.025623316317261672,,0.047697777340446966,,-0.04515374161779815,,-0.021101970223431698
HP,0.03806579213539525,0.015134290088563204,-0.010670172814016499,,-0.015150190030815039,0.04372491348464187,0.10284350357417583,-0.020689938416222065
CXCL2,0.08107953073910068,0.030399096486078324,-0.02249375590424216,0.05064209232529013,-0.028424594883663976,-0.04098782253871065,,0.10926196575723832
NPPB,0.011127190537707688,-0.012028207169398841,,,,,,-0.01403019573725041
CCK,-0.016408202163597112,0.010264089994139036,0.009562069827433739,,,,0.032320329588580304,-0.018200951398416817
SEMA6A,0.023556457536399796,-0.01337353345789261,0.013688850448158232,0.006848018434465642,-0.005415287072095947,-0.000251690984924733,-0.05215211811324622,0.03126816306221253
IRAK4,-0.02044733248582763,0.0029403665347383446,0.010427924312714979,-0.027082607424399628,0.0710154169983716,-0.01524622882864328,0.10097900338934962,0.044685190080555846
GSTP1,0.0348263044447528,-0.005113577325227081,-0.011055658447493876,-0.043677875950949435,0.014970382742123593,-0.02498990975254075,-0.020909555269519795,0.04184164000765237
VCAM1,0.024008023298393813,0.07188034798876067,0.03588122821276716,-0.052778900169667985,0.09676449009962025,0.03365255111646012,0.014772898225157417,0.0858191645204662
NXPH3,0.01561335367923176,0.05162975453485878,-0.038957332144448985,-0.030882740217503722,-0.014136658700153057,-0.027587148562986465,0.04225212681042628,0.06596672518726768
MTMR4,0.02928197220194841,-0.02965394121178915,0.010325264204335407,0.10462806243705172,-0.05067952721269491,0.042431088933057574,0.04415145787856005,0.041480241923895364
LAMC2,,0.002854792183064382,,0.026656249531586785,,-0.019472335032527096,,0.03517099204330585
IL10,0.06993112024201201,0.014841798758202086,,0.04361298518936757,-0.017212168079516404,-0.012982877499399031,0.08389976687149271,0.013959886348792905
SEMA4D,0.009634839824637885,-0.03520446477549772,0.010315428576385862,0.04149453556927187,0.07485596041846429,-0.047693883105002666,-0.03860297797098438,0.028903715274672746
TRH,-0.019584118076680913,0.015585259854902334,,,0.08964975298203022,,,-0.01571476011132811
SEMA6D,0.006789593098658302,-0.03868504873999865,0.0029999515358431015,0.012047277697543244,-0.01642701522467386,-0.0917604088130117,0.09005546452770097,0.016906152972148147
CEL,-0.021491215870563032,,,,-0.016789562844753567,0.016470329562945196,0.038009319403534074,0.03220011658721869
PDCD1LG2,-0.006598037039245113,-0.006368606284180402,0.012517938579026118,-0.03480303860800686,0.04355537911069561,0.05004596504447312,0.012485015193342877,0.053026557689461615
SPINT1,0.05431483204078822,-0.01603045695872223,0.018009315962408425,0.0025625538636611656,0.007454089210729577,-0.07123241008562287,0.12128212549275864,-0.013248208023394263
CTHRC1,-0.02300988899340877,-0.009181470510263481,-0.028251145237047217,-0.012554623091912501,0.018321653216639595,0.05765049416057789,0.09969231182568207,0.053850707029414455
PODXL,0.0041905711702430555,-0.007271202622785294,0.02966753946825996,0.010523639643003511,-0.034241351031865784,-0.019749192263900334,0.10784437867351362,0.048973670071572314
JAM3,0.05515364185331061,-0.009644023471943527,-0.02760782691627713,0.0752030538895814,0.010327832842687078,0.04074059133370779,0.04615259524578339,-0.042966536302921576
TGFB2,0.05407258135508129,0.0075940400328388,-0.006851543211300323,-0.020663970743328316,0.018007912011924213,0.09401983622705512,0.031103200560134794,-0.042862189413657305
COL18A1,0.0001428416972451563,0.01533265412209303,-0.026008952914252703,0.03569506027887954,0.018144065466927938,-0.011434865624636706,0.07393852824126167,0.019404972962135295
NODAL,,,,,0.03800130095752765,-0.0025013181268564865,0.039179464665551944,-0.0024166509615505586
INHBB,0.06810735115974487,0.04029589948917727,0.022367598376167995,-0.015289401465125772,0.01443603131674029,0.15695580330884193,0.14968259021582084,0.052166482716434696
LCN1,,,,,,,,0.036316550494697133
ARF4,0.04165059624413395,-0.005021581487660393,0.0157477625324923,0.01973738044612671,0.008519207319461939,-0.005985021741252435,0.08902942250693112,-0.02221602071214107
CXCL14,-0.04801741671204213,0.03022007679660724,0.07854799766740284,-0.025208732222784785,0.10821620858540407,-0.00041521459553230886,0.07421681665479621,-0.06396752246988646
LIF,0.05969243646278934,-0.020329037916472795,-0.019188172783472304,-0.05202038133833321,-0.10245820399763622,-0.002070448333809975,0.04810113740865405,-0.01686918202424351
IL17B,0.03491287612204768,,,0.025378262362560283,-0.023205331928673745,-0.03972784731754172,,0.06787320676683144
MMP1,0.024919587639685395,,,-0.05271596705414147,0.02865329580521406,,,0.014754431257223023
MATN1,-0.031285574580548293,-0.012179272019504476,,-0.01636575463868514,,0.12158968291931384,,0.08766599955554313
ADAM28,-0.04610755113278027,0.005136253982252143,0.03952041783734835,0.03938249562501964,0.00473587875035673,0.06366875359889666,0.04008284843086967,0.03979205309523063
TCN2,0.09840072696461337,-0.016765921232643772,0.05428355640196541,0.07780550700430301,0.1625692565172669,-0.011196330185150639,0.015102732274153957,0.03684096130619889
THPO,,-0.025003517354992955,0.0776645031521342,,-0.058301413464242925,0.09788227808920774,0.07585242552949231,0.057789662019008654
CUBN,0.037547766453585756,-0.0448358175451368,-0.010718263936484193,-0.006894456790317617,0.04635768376785988,-0.050552803562628486,0.10707224474243167,0.06764620812985483
TIMP3,0.019562820652704555,-0.02063488458792834,-0.018678104481850043,0.008419731323039205,-0.03749098293555918,0.1295894519722182,0.028550523654782327,0.0959846121413034
PIGF,-0.007203300843787273,0.027893541484579086,-0.003847484391140655,0.08310149286446669,-0.059488817711023254,-0.07631613414491162,0.10718749595716147,0.02843487145913763
CRH,,-0.01917301712439625,-0.0029321829506830143,,,,,0.04532905144734003
BDNF,0.015580180899403615,0.027521427217854114,-0.00505796925414051,0.05306701542408141,0.05643532109969294,,,0.015237481292404233
CCL5,,-0.0019845015312696325,0.09760885560010943,-0.0033549937361731993,-0.04052657991567096,-0.0013395532471313933,0.04704863066695333,0.07063061879849371
GAD1,-0.053137618118837625,0.014054018754679624,-0.039658875586195776,0.007887670940912084,0.017631265431029084,0.05605832647482289,0.09225179239877634,0.032645716090369946
COL14A1,0.03317003850137071,0.05173540603388177,-0.026154127604312297,-0.006289973793850553,-0.04069093923274357,0.04989151747997289,0.10518357295788602,0.016631564814878323
HLA-A,0.036007321258738095,-0.006224795092444254,0.029429848591647288,-0.042211374835805206,0.12935107721925576,-0.0502846333196257,0.05472460684996815,0.02715292017243143
CD5L,,,,,,,0.0816940665013782,
FGF18,-0.019584096206868636,0.07229097649641687,,-0.01699307194760932,,,,-0.01571476137211099
ADM,-0.0240009127055207,-0.018609290115349963,0.035068587305974196,-0.0010717365404073202,0.04863234815686599,-0.060049615383062645,0.10240325785286186,-0.02387743753297254
CCL15,,,0.02304945971757622,,,,,-0.0136294113180439
GNAI2,0.02206326013803819,0.04217681900989773,-0.012642406230904598,-0.05044265926111611,0.04765939420443467,-0.032137005901742476,0.02904913086009195,-0.020990013094808174
HDC,,,0.023192902554713176,,,0.028275373383328365,,0.13347595781365668
COL11A1,-0.02804701133439344,-0.01363068853453426,-0.02690733870367174,-0.014797196241963424,0.063759590271167,,0.02958873527586637,0.0034286931367278027
NUCB2,0.03138004690682032,-0.0671611810800004,0.0439816760121984,-0.055796695745196793,0.04810123657455739,0.00042204041427561093,0.051403515091015775,0.02917844504342631
CXCL1,0.16630753232281761,0.025419102698555553,-0.018170194711820725,0.04502707331620322,0.007701019889987096,0.029329863974875556,,0.019801247014702504
VCAN,0.015560855262208358,0.015800671404975878,0.026320638001746003,0.03257800829095581,0.011601848335551999,-0.013040190311379953,-0.055185282383755856,-0.045132269366509735
MMP7,,-0.0120282071036812,-0.0011155854786455016,0.09506626900940873,-0.04376580046874902,,,-0.02047326989321513
PTPN6,0.12267616921139772,-0.009736811093465093,0.002392636914166933,0.010726044393066625,0.04638759407328006,0.1509433255904338,0.07200034325978655,0.0614583288642964
PTGS2,-0.0028207103510515122,0.0422531298896199,-0.03875148497533099,-0.02355342624497722,-0.0693433233155443,-0.01394655121408791,0.09921966119910756,0.01674972889577462
XCL1,,0.04923435017445768,,0.032258058701255275,,,,
CD58,0.0714330410419271,-0.035598843653182013,0.007256248899194721,0.06236769824085319,-0.00028060140706147194,-0.049535110944201564,0.11430628079028463,0.0494025271135202
TNFSF14,-0.01814829424742967,0.003380832867289776,0.0945913092263492,,-0.056503883846143015,,0.0713069055830074,0.05797208010500448
CNTN4,-0.02251404095206809,0.019648948808120244,-0.010468837287758208,,,,0.005372188018508412,-0.02319129094028612
INSL3,,-0.01386978786540216,,,,,,-0.01866175559526502
BTLA,,,-0.02266416319942528,,,,-0.0413729537116289,0.00535797571021125
MFNG,0.05329074605955082,-0.029986342822043946,0.03731703205830871,-0.0014678728286424652,-0.02953767271981848,0.08648539636540822,0.03697765350177354,0.020943385514179118
ICAM1,0.02245918889567708,0.03189410231688627,0.014997724700976494,0.010207350365291709,0.00015918068536905524,0.09713521388783838,0.0790316223332727,-0.02106302034246687
PROS1,0.008177852014778567,0.02365940203954949,0.03828373734840653,0.017796209833999807,0.0389209875256813,-0.012995766671064477,0.11899211973075893,-0.005297269134944277
CLCF1,0.04885585394200789,-0.01698883836022927,0.010457001521486908,0.002776478574524053,0.006651420865776111,0.12414479600626148,0.06108421391785469,0.011964788756689115
PSAP,0.02684825419660606,0.05194551292448138,-0.024255482885829287,-0.017240296086796055,0.13596429513498615,0.0010310755379734431,-0.017438827089851585,0.005091073485977185
EFEMP1,0.046877994830236275,0.06245576795285646,-0.013462609408919687,0.018877819134986748,0.05392103325450104,0.10396660098646884,0.128803368486088,-0.07489056684836735
C1QTNF1,0.08043944896731618,-0.00955950802936011,-0.03195717492723426,-0.048743086221217556,0.026992104710834734,0.03427200284662661,0.13324854365332914,-0.05319060037923043
ALB,,0.05872925418024015,0.03686796264093941,-0.015492200465130963,-0.012422247864300363,0.02154481732732613,0.13553273557933979,0.017750684189088324
CCL13,,,,-0.003732589720444438,,,,
EFNA3,0.010786292364968987,-0.009589354586167172,-0.03730544472176309,0.012647960224589803,0.11276915574565462,0.0652659587838746,0.05350399454177735,-0.025470751838399183
DRAXIN,-0.02251857037483314,0.02367893954062839,0.05653152457625358,0.03353238951393799,-0.11130363949681427,0.12815144261663403,0.08886892241347075,0.024390991687958052
RAET1L,,,-0.0193856727194392,,,,,
NPTX2,0.05239087876767438,0.014318690489729662,0.02953756696621685,0.04264322410548159,-0.056273703369652636,,0.0034432793094420094,-0.009188360315679723
FGF11,-0.016051484853567416,0.00839658523631378,0.01838283390804462,0.048169265684143744,0.057828128933720184,0.07416928239033083,0.08090601394182184,-0.037976755087360245
CD59,0.07179334205891451,-0.016430495302018667,0.003179145230522877,-0.03933087452889877,0.11297672340829797,-0.03171887990257164,0.0073416249089277895,-0.018305956341057007
COL9A2,0.06396854645138059,-0.0032295739569374697,0.01956505171872141,0.023668277479883378,0.04520303410997604,-0.011889126818875561,-0.029867909141198253,0.05013856974884216
DLL3,-0.01184580585771167,-0.018635646002740102,0.08015091716124946,-0.019852009881419358,0.04794038494725642,-0.10670484919893791,-0.003352492027775605,0.04487535231024572
FGF5,,,,-0.03737626413404105,,,,0.023437250094712658
LIN7C,0.014792972291723671,-0.0625528143852418,-0.004748287777706035,-0.025623961586264232,0.0005332431018544981,0.004967129271537268,0.0748892084157139,0.02291927336808914
GDF7,,-0.03223333024290686,-0.017747498284392208,,,,-0.04691526644885376,0.08958107005592292
PSPN,-0.05617913631351241,0.05026807753534122,-0.0049982729545552385,-0.0168861434787472,-0.007499430651573643,-0.07134181652752787,-0.02154970391543071,0.06914393806375828
ANGPT1,-0.0007847388527163367,0.0011313365613598316,0.05786406641383039,0.018136785177679415,0.0647697280254434,0.04554926026139925,0.02174766220691003,-0.02630483133736327
PNOC,0.002014298897627547,0.010754617153946447,0.08764781548803355,0.009554244321711598,,,,0.06504651685190221
L1CAM,0.007972452157370948,0.024002215142740025,-0.009992049574581545,-0.014890445801338463,-0.00482327983203496,0.03444115659063467,0.029506036574030402,-0.023441147981960987
APOA1,-0.021723529362202884,-0.01806087655935927,-0.008679865563872066,0.048285607012684334,0.14765415245880353,-0.030478738380893402,0.07980874908786065,0.13118205473874078
PSEN1,0.0237722751367368,-0.026931585025570103,-0.025545465624403317,-0.008193861562003238,0.049856363994303134,0.06322793161943852,-0.021962596430529873,-0.05761752226878914
CALM2,0.034598436407456856,-0.02421383983720885,-0.022095447064457586,-0.008953916262490742,-0.07013283691303378,0.005159563068401713,-0.003018250915832998,0.0016154625849355393
CLEC2B,0.07645499854427161,0.012383474995498397,0.03750616865142549,0.009818216181135443,-0.018963027113897215,0.018430668611183976,0.11828145130979402,0.05386767666947026
NTNG1,,0.02862186995440192,-0.0016191768519232684,-0.00926667104991353,0.025623336768834968,0.014380431464866917,0.1320800975182579,0.0036080943210040585
LRIG1,-0.02863760222253616,-0.051451882319795555,0.03291069021045348,-0.07070867078977908,0.017140873251055195,-0.00031365992069359237,0.02514189798653781,0.017255909629925726
CPAMD8,,-0.015384797080306446,-0.023879224985934883,,,-0.049543624186847546,0.020770086811293578,0.0015522915941882447
GHRL,,-0.016994234010181058,-0.016185411416418306,,-0.06617708957043203,0.02579401220593789,0.04131468524802367,0.034234154420988934
NPY,0.01031853744928817,-0.04768433329479804,0.04462459258960389,,0.022911611484993002,,-0.04176157052218786,-0.023565233074885627
MMP2,0.010374767213342392,0.03066545516296747,-0.0009653436075293842,-0.004214959707930144,0.07583271480306385,0.03313475980807184,0.023303825867459688,0.03202415192333856
PPY,,0.03686725693657509,,-0.014329594597089313,,,,-0.013781845364768177
ALKAL2,,-0.0053117643189982185,-0.028885769447973483,0.058570627038141504,0.19114654887629232,,-0.045396239433969345,0.10049182497488775
CSF1,0.056223449252302354,0.02695850104382098,-0.033505652901213503,0.012001263917210908,0.023915734629521408,0.024661225062612105,0.009854740592613083,0.010891319743773675
SEMA4C,0.008830311333872153,-0.006231048097905251,-0.022554032043285908,-0.026951361614607223,0.02294613105813583,-0.09319397416589567,0.019866090611346157,0.07915599449253372
BMP8A,,,,,,,,-0.016749930194237407
ICAM2,0.031184332891586557,0.02475220230960912,-0.002167638370156116,0.019791000019960293,0.025682562313730957,-0.06960520084751344,0.010028106623974058,0.05227830858604502
SYTL3,0.17244629934122796,-0.0075237489895604815,0.07715046732494059,-0.03114254658754089,0.15316176973501336,-0.023065163943024963,0.05999730162772378,0.06482517911756194
