,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CXCL8,,-0.08122246780955697,-0.04674417310763955,-0.016168404429158005,-0.0045316685042891556,-0.0563493022582988,-0.029532769891697674,-0.03654934254242189,0.00015448721689703028,0.03884031999480734,-0.03626312702860071,-0.04925565885190106,0.16272688385298978,0.051708141521767705,-0.09657661210820229,-0.05870095886033121,-0.008087787823585659,-0.022345666970833913,-0.10604683889385018,-0.05046168703797394,-0.0601701118460127,-0.06690101213881827
GRN,-0.008586713935518886,0.01906680975419253,-0.023855606049262554,-0.039054545604459416,-0.015454475991699083,-0.008292773719496487,-0.006350632828774796,0.0754046635631148,0.0023560001368255292,0.02906760206650265,-0.027820047425747157,-0.017140927397603676,0.021939926265523064,-0.06760638580039144,-0.052269509055605616,-0.008295128576215845,0.017392846257023704,-0.0828409545033412,0.09104067718334968,0.03825578538513749,0.021222920161800617,0.05471224096419732
MIA,0.049521455402999646,-0.005101678370540792,0.0020903688359663955,-0.015356640767030123,-0.019214633009947114,-0.022145236843367264,-0.027689265413512285,0.04712726437199339,-0.01149371519627746,-0.01079990922690743,,0.03398969472227002,-0.03638913342753871,0.0569271523203194,0.09550885199809415,0.054830709343349215,0.06120762313907895,-0.07461087753010752,,-0.019864466338892404,-0.03921598286210863,
COL4A4,-0.03730110462641336,-0.03998259638417151,0.05952205756888903,-0.02582529584791046,-0.0025728690817764456,0.002843600370691785,-0.01975424043954267,0.016676864223409745,0.1022032029495216,-0.05067821032999584,,-0.036402963574357905,,0.06845963752367659,0.009704115068024611,0.02928557776850506,0.025426111056697946,0.043567200643969954,,-0.032199364617284405,0.01685776645440108,
TAC1,0.05505765940058429,0.1626588734045239,0.039769020622335616,0.011473121096356143,-0.00901392077491246,0.08785034521319324,-0.00431956052396204,-0.009441190182972953,-0.004707427851211622,0.031786426242645514,0.06110862871446575,0.08003786269309385,,,,,,0.04360022168899184,0.021888967427065014,-0.026973972652022296,0.10987993884340977,0.11769014977814772
RARRES2,0.06824500084953881,-0.04031526606433233,-0.017813790100653128,0.026000783115449677,-0.028134865032653136,-0.08112072291427545,0.044650146170484684,0.011390570807075298,-0.014917967149488507,0.00843831045435239,-0.006092197378209239,-0.09654436277166627,0.006177090098865071,0.06056511578057087,-0.05114298141789004,-0.05144888049784128,-0.03654248783454768,-0.060932246485690615,0.1523871668841211,0.02540164201728664,-0.019247365345936587,-0.008321929778473505
FGF7,0.031912220879031096,0.10669506299570727,,0.05004752199864761,-0.029693895519105715,0.019424635134557666,0.010673340416882894,-0.004205003806612988,-0.015900192405428178,0.050747938474687365,0.07155080107885321,-0.024497851324284864,0.08405951171039595,0.043696310047290896,0.04581223499225658,-0.002672133025140242,-0.04216460865424712,0.08076931552737948,0.06798777999741355,-0.005035978029733784,-0.040525820840165296,-0.033178937617017935
EFNA2,,,,,,,,,,,,,,,,-0.022037859851811857,,,,,,
HBEGF,-0.0010193087175975064,0.009099030449941075,-0.05565715647125754,0.004115760334414796,-0.050476895593986396,-0.012555419614349833,0.03260156098011253,0.004542005092150356,0.0059370069478690835,0.0012909568774390914,-0.022103510165719233,-0.03893156370823824,-0.13866996534659282,-0.0004109118117211842,0.011102829993775437,0.0049701869903219864,0.06436432993195176,-0.008898728537755474,-0.019913689312205066,-0.06685986043994604,-0.04133232727755138,0.053701799219212115
CSF3,,-0.05258710198864691,,,-0.02616852998274477,-0.016976834162931016,,-0.02866700513696573,,,,,,,-0.038350441027384066,-0.03239144713597848,,0.009934534066580377,0.011291113666319534,-0.021603069823929018,-0.05962705052098119,
PI3,,-0.02392496869290403,-0.02435037540024243,,-0.04620749651947986,-0.0784383609995501,,-0.032279426147736934,,,,,-0.03513824053815601,,-0.07927763921098507,-0.0786366530015376,-0.005686172048610577,-0.05982647888491701,,-0.010022669380274312,-0.06763908360049693,
PCSK1N,0.07877943052532825,0.14024606976595466,0.002299349946738174,-0.042801634660413576,0.03846485274998155,0.061750167004439284,0.00047446185052562033,0.027729352874299104,0.010534396308885674,-0.006244854752221557,0.10303831314570408,0.1573867973539364,-0.06221536069139552,0.005803205615861305,0.05394935055885457,-0.03405732326846144,-0.002480584823781685,0.0473363320201326,-0.0014987923770240562,0.012564982476812566,0.02710587587873293,-0.0767511910778701
NTS,,,,,,-0.06756905656086072,-0.024115439251708316,-0.03523519770650343,-0.02960239370834494,0.042710843980417086,-0.022142651488540943,,,,0.02195192719131714,-0.026848950249693432,,0.05000075595092853,,-0.03199120058833626,,
SFRP1,-0.007427937475648238,0.07187191970653,0.009386413446580966,-0.027947113937628762,-0.0035274724517198623,0.017002121329294264,0.012164097852761348,-0.010521964276283777,-0.0018027652909905758,-0.027774171292354183,-0.0010014559311349832,0.0020562079778483843,-0.08120668837230338,-0.019352190819845617,-0.01038107531935264,0.07763816912325905,0.04781666104630592,0.04736943996229493,-0.07028144261831828,-0.031247806134510614,0.024758014141350974,0.11247678800504038
CXCL13,,,,0.04409799969608384,,0.006831837716509432,,,,,,,,,0.056712842420577524,0.007079220381875318,,-0.004491206692685448,,,-0.035201052630278444,
MICA,-0.006291363399572282,-0.0027129448949899516,-0.020518972754935753,0.041000145875992315,-7.373262268366787e-05,-0.03988963162857818,0.011861616248949956,-0.012236261516701112,-0.018097796441623414,0.017655585496909848,-0.046776648525011545,-0.09713577446861577,0.0014694747269999146,-0.09374103549513411,-0.025369202716399027,0.03533025882246868,0.039655921452931016,0.07643426724982144,-0.03904871758193394,0.037364629751486675,-0.039095529343079985,-0.08847606561686176
TG,0.05678348488253843,-0.02823575243384708,0.04437544289787004,-0.016393587808755522,0.08531282082686809,0.028502497397258946,-0.013664616940252483,0.020560862113966502,0.012886424670324987,0.016747071328882365,,-0.0019661049763753328,0.04700463376065698,-0.03740724097069282,-0.021849455785752057,-0.03306741726378297,,-0.0389784143063368,,0.01900924232998243,0.02104058086191552,
ADA,-0.005170918578834851,0.010418481322752993,0.05240991132365293,-0.03386696972647267,-0.029861050350228784,0.033656954013533656,-0.047265265919899,0.02251180198846418,0.0032488608370652545,-0.021153484925625667,-0.022984737578859177,0.01735696307500897,-0.05300099955020654,0.06003309746750326,0.04170490212355132,0.044749800776512985,-0.022689096439131147,0.03418402345807909,0.059973146822714055,0.013976418740938286,0.03459645320602039,0.07932996863650418
LAMC3,0.0172316200587419,0.05939590918613994,-0.018614458081135203,0.018508806867811475,-0.022712950160085794,0.023554985403390974,-0.07047454855094516,0.016167943462357597,0.007748545392311327,-0.024055552060915628,-0.011621284622977011,-0.04991162049726944,-0.0696729089834087,-0.03798400715801817,0.02917258982962343,0.04514951271366492,0.038846264210365807,0.01213508903422533,0.056458430035762244,-0.015100918364009135,0.022628471085563324,0.013317405312068174
CCL7,,,-0.014722694947913286,,-0.028386729213870088,-0.012385525195888593,,,,,,,,,-0.024645191543053124,,,,,-0.022637923088595344,-0.08050006291640277,
NGF,,-0.030296924322833776,-0.025278136109989094,,-0.016045282577181335,0.006078861938298547,0.04564142493027808,,,,0.09451521194026245,,,0.008993545702681316,0.03178948031860913,-0.021741633939228032,,-0.031125092244542848,,-0.03219953067366538,-0.018421218456921032,
TNFSF15,,0.04277163737830153,,,-0.013528910785851542,0.022555661150856835,-0.020731599774326703,,,,,,,0.0060872519919153885,-0.02402629433814838,,,-0.02941005367613795,,0.03381142195951357,-0.07432439047596744,
HMGB1,-0.031192876595264703,0.057688088412823926,0.07551983845623633,-0.051262764562938296,-0.010446072253870406,0.031073263333258237,0.023075033395215896,0.04162972924781794,-0.000715327986542193,0.042105445435544064,-0.011977752549458556,0.004260967020942522,-0.024768769742559576,0.018815722587466048,-0.052807852311487415,-0.05012255585601389,-0.032980864087771206,-0.036125230516022365,-0.07218954761596928,-0.029676377393568595,0.03940905445335145,0.011912418943659459
ITGB3BP,0.0002171560396723843,-0.07827350412306883,-0.02700201680983275,0.05947348932345236,-0.02921200340578746,-0.007393497992607586,0.01684838330912548,0.010743219175880444,-0.004376553805481499,0.029384709992777834,0.05287523319686463,-0.06885882176792063,0.028419855622686074,0.02765248411912466,0.03104162106017035,-0.022691195102760946,-0.06280440244368256,-0.040132505196903666,0.04163963139600815,0.007857756603863435,0.006339718544476449,0.06862829687836823
AANAT,,-0.02151434228427959,-0.021360390467770916,,0.023010496100661262,0.05465561692897395,,-0.025858414417758945,-0.028149083639415984,-0.03016703110312242,0.0067537016733562865,0.027172301858979363,-0.04797403980665597,-0.023928510490477423,-0.021620786991935988,0.05234169369406731,-0.02253676237498309,,,-0.023951866678436507,0.011904723669328687,
RELN,-0.030923597699110825,0.006216024025547801,-0.004667038785951218,0.04674289814412437,0.017498576081320577,0.028888740709170357,-0.017671534749386684,-0.03636812430879753,-0.026757084696416057,0.055855768216215705,-0.03577013660430971,0.14276509818298674,,,,,0.008353209929067146,0.030441349031974246,0.13667382174801435,,-0.004163909809541827,0.09804907310838804
IL15,0.10186714077475893,-0.053278703334744285,-0.046552748146614295,0.1171608530786851,0.002486902198193681,-0.058777751393085796,-0.005862447989863433,-0.03716260583850698,-0.02160852391731459,-0.02117178071764658,-0.04876805608729972,-0.02077717308783705,0.02571679137109663,-0.04044966359685796,0.004239214704024354,0.01699936128902563,0.03772651688543035,0.07500759821229944,0.026318882138543265,-0.009862281734032854,-0.047147859189229015,
UTS2,,,,,,,,0.006102123887696269,,,,,-0.04110730581281074,,0.028734235179939508,,,,,,,
BSG,-0.007596460442415582,-0.16180300417245363,0.06858319756322341,0.02347355676079315,-0.019796074844689298,-0.02024712073915434,0.011395050487314652,0.03189431246627951,0.0025930560291881053,0.03081490507646373,0.04852392701992314,-0.04814850605961818,0.09117991972827831,-0.09156938237158739,0.03936222192292977,0.024592616259865127,-0.03736959417384099,-0.07377964239662238,0.10443338944830549,-0.005362803131519001,-0.0523234303893729,0.0023836940406806676
ADAMTS3,0.07216548546098077,-0.012464427136569207,0.02189377940234981,0.014987158877508063,-0.02435630728026682,-0.012068768576523078,0.04456206746716854,0.010146909214222212,0.06514582563944912,0.0024049672578190188,0.02481471923377329,-0.004237644396791581,-0.08866065823462956,-0.02865195528900107,0.05639268697636861,0.0551603898616483,-0.011780747088221586,0.033435273034034464,0.031407111083522496,-0.04297894211830865,-0.02818819195829819,
CD34,0.023076815925420192,0.13703808342139584,0.02582779146205895,-0.03149836440326727,-0.013780809135098042,-0.02162054724014587,-0.0021430777099403263,0.0591694808464985,0.05081638073764005,0.0722928697644354,-0.015276397845617339,0.013626538000888732,-0.03630019678297544,-0.07137399679919917,-0.0033824487169955585,-0.02923454373914337,0.045245446027046464,0.03559499926149955,0.05149006635214992,-0.015446789637304578,-0.03982403405585276,-0.02977963044571451
CCL23,,,,,,,,0.0237108009960567,,,,,,,,,,,,,,
PLAT,0.010316386739708536,0.033678263672391205,0.031749240532326674,-0.016911624866465885,-0.014443938596381262,-0.04434847611805651,-0.021514901677643257,0.05336453668535216,-0.0075095234823235905,0.029594642696210618,0.02419243313891094,-0.06880173765055668,-0.09432221503425277,0.019375284690910998,0.07621342535571746,0.07169356438638785,0.005839163575412833,-0.07063526176629807,0.023501706058925695,0.06600305449398668,0.048474158924882764,0.14098189770060265
NTF3,,,,,,,,,,0.004233448497834363,,,,,0.005957064743001548,0.05355606431265502,,0.09825475767674866,,,,
LTA,,,,-0.012055896003574254,0.014062627795446012,,,,-0.027110501138063483,,,-0.03180812615954423,,,,,,,,0.01866516456244898,,
CKLF,0.043047263266776326,-0.02358958540272404,0.008002111760159107,0.000734155021562306,-0.050759610854561606,-0.042470898801134985,-0.07191445278267652,0.06997107570959384,-0.020210623850521758,-0.002150359264222666,-0.036491496250668574,-0.13771146297380737,-0.016482978303850197,0.044475155505395804,0.02678843442387166,0.02600339287422023,0.013590891721231074,0.05595929387671338,0.028790895195155243,0.0631407674930902,-0.015173781946183289,0.08184955456067224
CD24,-0.02661865434975556,-0.06886970497411148,0.07897312356289414,0.060763632966258495,0.06153463291025741,0.006600124284017876,-0.08780790904025215,-0.010435542475819943,0.02052349766685081,0.032579140892764334,-0.016145231474826632,-0.06674768009989379,-0.08098021397118722,-0.004349791312468679,-0.004904565417495959,0.0916533823832172,-0.05057491671480552,0.09964800890517908,0.056897006309423334,0.037541291687058,0.03212414631174995,-0.014258767715338298
HSP90AA1,-0.056511414144637284,0.004245892177759851,-0.06870938084602331,0.05313558568247946,0.04328532549513678,0.09084942234955505,0.03353791785377882,-0.04665647499503399,-0.008206670754152847,0.08721262431159586,0.0822269616804287,0.1516809115148886,0.10354044156800962,-0.033554331457438684,-0.14479773865305537,-0.09526506583505734,0.02776361192068402,-0.01133224743478065,-0.037245858971891664,-0.07968923593090062,0.055856760360525406,-0.049943009891285875
BMP4,-0.012633834155430521,0.10333115637541845,0.0023040159037037563,-0.012779956480481074,-0.025633580277374057,-0.04488451048924965,0.01033269437581135,0.09203466091824174,-0.02425721179579044,0.05823121980645855,0.029761797145411346,0.05062112282357098,0.08432259190809473,0.01597627941265922,0.029274577672276928,-0.00911738113316167,-0.006101644353837533,0.043775306067908,,0.0020912023106378092,0.053428206193361916,
SCGB3A1,,,-0.014722693475663464,,,-0.036326661605823714,-0.029295827919449444,,,-0.025446185789847097,0.014342779281311802,-0.005949115988341294,0.09965076756876728,,0.039822842250752846,0.007610543130814048,,0.016946182125526017,,-0.030379129993604228,0.05398115477991606,
IGFBP4,0.03062019355865616,-0.017118391336611045,-0.01764185570264442,-0.06616753291320128,0.02257651377943148,-0.011056177853273685,-0.02412787768325741,0.007774123935851013,0.05500128284028468,-0.009978940013046547,-0.04577418404863601,-0.05524649263029004,-0.04027903241427964,-0.08549090288197893,-0.04686778489191486,-0.03377933831389544,0.006127522725101222,-0.0972438989048571,-0.053262170987582416,-0.009262042864032574,-0.04030406419641481,-0.028488660072117984
RSPO4,,0.025351181224874463,,-0.002135420304059543,0.028217819031480195,-0.04192687257951822,,,0.031500386571717144,0.01979763147071552,,0.005234911859311445,,,,,,0.03523616737651807,,0.06871361774753236,0.010329029193423014,
LEFTY2,0.026384646980570366,0.020163335026959377,-0.05040496654959564,0.04048062082531267,-0.012435854968940051,0.02449943451175483,-0.02643705695277102,0.05406681595780701,0.004206810989910526,0.013650754586774868,0.015381412008117764,-0.02228141544712345,-0.10547461849201002,-0.0075322142607484825,-0.020920976772502604,-0.025339579350010775,-0.02366317671678161,0.1029415128932721,-0.06745052735936334,0.023803923968992977,-0.007911700755132743,
PF4,,,-0.015272431143006634,-0.010966475982896537,-0.02476686198718922,,,,,,,,,,,-0.020199224306301,,,,-0.007057026253500881,0.05393409369866278,
ANGPTL2,-0.006384139751742775,0.060976098193864035,0.013220511844060317,0.027868705612347663,-0.021665321619395373,0.032514829016197275,-0.05263185288403775,-0.013199259659388571,-0.023642206481400196,-0.023892496462256694,-0.004634834325549659,-0.10783367512713268,-0.13213968260184383,0.030124137986023192,0.08399788109130195,0.07333134128557668,-0.015418942932901131,0.00627519052568279,0.08344170021849956,0.013511170694397206,-0.023743096705034213,0.025660701886665898
LRIG2,-0.023951955870327363,0.03616012923165416,-0.002799611140079835,0.029708908488438015,0.04571896255091815,0.014646023940653525,-0.04446982984814962,-0.0464859303552307,0.015128896001287633,0.03689161342795273,0.06757765655319313,0.0030930020185070493,-0.0389846761508839,0.06640251783446914,0.025135829143417818,0.03150980573459679,-0.04869576586891843,-0.026659301120070453,-0.0033712121064361773,0.030667678439292034,0.038399767624244026,-0.0063980303496904666
ICOSLG,0.0860286453784538,-0.05266839188482335,-0.022249737555532723,-0.023427435325072698,-0.03737413723633494,0.002566973334880568,-0.013272677902765309,-0.005137916895094368,0.06754628684640436,0.04714058702620172,0.0024587338981167744,-0.03861796715046906,0.07902767245544232,0.048416253939708755,0.0659890404701039,0.05951290963802189,-0.0037774878566235867,0.04286183193486457,0.08666466089522623,0.0194814926673499,0.0031085630471224283,-0.039443523162507356
WIF1,,0.18891928884193726,0.025522818919257305,,,0.02378496303277803,0.001560782639922983,-0.0121422677407213,-0.024331851857460726,-0.03468336570449828,0.13045935529166183,0.18898233803247086,,,,,,-0.03823588396402771,-0.044328808939605356,,-0.009453306541038398,0.026528503411258442
NPPC,0.08517670671753991,0.0190899026622607,0.03937308046490044,,-0.038419510609435735,0.025796189899441054,-0.03354814475023059,0.012003130281308205,0.014851480637361268,0.030432802435138212,-0.005386507737020784,-0.05482154194435695,0.0909035165919358,0.02077237818777034,0.012184746435654228,0.12516262789056182,0.029477611242670013,0.007870878166613214,0.028087248354721452,,0.0023031863764395137,-0.004703152447019923
LYZ,-0.00997399665031124,-0.04290805607278818,-0.06128782651036965,-0.010646092422083173,0.01914920289643584,-0.06274103409173992,-0.03296610394642358,-0.0013108856859467373,0.002997571760464748,-0.01512034741448911,-0.12534544430291764,0.046695977311209017,0.07601934720830184,-0.04629003793191821,0.014663288963509765,0.052787783425588646,-0.023392341704297676,-0.03479621336577365,-0.005452998547017914,0.03063955108805062,-0.06681439598383658,-0.00726552885782566
EREG,,,,,,-0.059001057687207356,,,,,-0.04722983921981437,,,,-0.005100993205199232,0.02500653704936992,,-0.02122093742864029,,-0.013463573585830724,-0.04663235971061426,
SPTAN1,-0.02434062428950326,0.1364283264731662,0.03658521368691272,0.032976426955182984,0.06960602146540308,0.06226917557092301,-0.003056166482669444,-0.012030760561718482,0.06144135265903797,0.008178462452889838,0.12884212413353727,0.1524093043686634,-0.11608626134282492,-0.024301183740740476,-0.010178145213717803,0.04296564521828848,0.0741311360867623,0.06067360687504181,0.04018680100443739,-0.028533583595700854,0.11812075389110469,0.05837826515497438
PTH2,,,,,,,,,,,,,,,,,,-0.0006172996030230749,,,,
LIPC,-0.04775656920889057,0.07205730118011008,-0.01869746999802493,0.003469242723230861,-0.017073488624624492,-0.004858264383120056,-0.002832921662304783,0.03427733393045527,0.10985989101465059,,0.07205917617147348,-0.015171235807463053,-0.03574546562647134,-0.034443160227217516,,,0.004683118804831308,,,0.05547482826015705,0.012948542687136164,
COL8A1,0.053784933297000716,-0.03625264894557372,-0.06165199418500873,-0.037558139288737045,-0.04354471958852411,-0.07240508492977449,-0.011543327622707742,-0.02930224914015279,-0.029346537261170893,-0.014559509668454654,-0.059398106433231485,-0.07620013066001145,0.058583824322630394,-0.0004018736780053961,0.011235498043828366,0.014828755827668336,0.028562684616565633,-0.01160474608894324,0.09881274175540299,0.046976219785507846,-0.015047686925160767,
GSTM2,0.0475746553729233,-0.04705008050759238,0.011538658603828222,-0.024030381304473325,0.0029283294611541313,0.01305427510802463,-0.019407147688777333,0.01799638129254547,-0.00642265841905074,0.02099846319657058,-0.011343141207484555,-0.03654259125416476,-0.06804977231797626,0.10475418438072481,-0.02841656781544767,0.015353865512842308,-0.07431126232574436,-0.015422522453156194,0.047445492538320144,0.08548560140952012,0.0034416366975329937,
IL4,,,,,,,,,,,,,-0.001421616134554195,,,,,,,,,
SPX,-0.0026274693377211873,0.11499128131137563,-0.006010887442195961,0.024101352710780222,0.012472513575230793,0.07888741259953916,0.013324721803156884,0.037116693918418174,-0.0023859298047072108,0.030535648104818743,0.04544436880271596,0.09061781705659833,,-0.007676943245268836,-0.02484841737977435,0.008044299255497744,0.022693762873003558,0.08206887880082274,0.052846523609545414,0.002981245543833842,0.16887191012591055,-0.00915863127223272
MFGE8,0.005381036289052674,-0.01827337259156486,-0.0049635136347454525,-0.05563116537504854,-0.04137691504629627,0.08501325420476055,-0.044190848780048024,0.015199060264682292,-0.04274727188968382,0.06855339463284454,-0.023226439028344967,-0.07478546980134713,0.030485515486582012,-0.05347243171846676,0.013120874129383337,0.06309143532813179,0.020391758935227853,-0.01260877440198025,-0.0156761444916475,0.03314529279021044,-0.0167077886769263,0.06933009428328704
TGFA,0.028280296285615236,-0.1686652073255843,0.02196725219972482,-0.031856224793156494,-0.022662143520879856,-0.02745219995465205,-0.03592176501200037,-0.02836886374779967,-0.004864990403991616,0.038370180576558825,-0.024325502162148984,-0.042235284123366176,0.037541128986511955,-0.018378631438242178,0.013745437666821117,0.03179714105904812,-0.00024929384191055406,0.08667203755924624,-0.02241091342784404,-0.005977889140626266,-0.05343227383321973,0.019551533860275368
SLIT2,0.05883127731099396,0.161381271093572,-0.014155664286729298,-0.028594744562363616,0.07761047278284086,0.10801662102237812,-0.06287350486584754,0.01134483213569952,0.01635487304360997,0.0046482711301597274,-0.051557724587044676,0.14584108201237098,0.23043412162030824,-0.032402765297909725,-0.0035826405265788354,-0.03412052941263465,0.10614458182471236,0.01921899964983362,0.0045817196019107415,0.015578577053777758,-0.08797425086187415,0.06792490732468605
PLTP,-0.015461020158972721,-0.08141196837161113,-0.036989868057210655,0.051229550268630214,0.029086350258520854,-0.09376129613018715,0.0035285800948019284,0.05575377025136882,0.011282779034235236,0.05352206811005828,-0.1059048415837127,-0.004889616403777144,0.05406818361647664,-0.017662026529785536,-0.000684637619334552,-0.056933274990710554,0.002530794410780312,-0.06385207595289154,-0.021082285127245737,0.002647419535670016,0.0730921999859674,0.022850074239295453
APOD,-0.04654027074050506,0.14627375499920747,0.11693077148845411,0.005841744370092659,0.016935355714959664,-0.0008248534901327798,-0.02377280554915275,0.0056321857215499834,-0.01008132621937559,0.01738962603876723,-0.08654472280805564,0.06965901679391516,-0.07253021325009276,0.04859833192712545,0.15774510052761215,0.10847198126409312,-0.011471553030218778,-0.029953957732608442,0.02626840467669681,-0.04134904276504631,0.04475984415803429,-0.05773458335646471
