,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8812bulk,ZH881T1,ZH916T1
RARRES2,0.05452231696007544,-0.04883492882641086,-0.023520050056063828,0.0365288303422418,-0.007298461732986005,0.05465080196371475,0.1276765281317919,-0.0339330788757163,0.042596933467478504,0.03227201282335543,0.040258971227186635,-0.01668523655619807,0.0367007016471888,-0.06452153576425967,-0.056190413828785424,0.01592894920559077
FGF7,0.011515169965127013,0.013203253477787419,,-0.006741652260979914,-0.043080081006109466,0.02061911395778959,0.06830929177352237,0.005105673058130098,-0.04440359729457044,0.007305973280057643,-0.034130290417481716,0.05596174771840405,-0.02861009084680786,-0.03099861708139085,-0.04017768500888023,0.0258767177224112
HBEGF,0.02640600229494718,0.014640561986989873,0.030150858400674142,-0.02556395517892455,0.06124784179282434,0.016934969003159106,0.04694798971595533,0.016372587052292834,0.04143170994372816,-0.06488617782387335,-0.04773999782229409,-0.0051081605132187935,-0.01005267316292725,0.004052448678925966,0.0647485643238085,0.06332360576224226
CSF3,,-0.045368262556076046,,,-0.025357416715104112,-0.011016884174928418,0.01765285631482124,,,-0.022242033924686128,,,,,-0.019379403640339212,-0.021350282960462656
PI3,,-0.00497799140190043,-0.02504713678822962,,0.046894289669567116,0.00031441558980329243,-0.0026443072452766226,,,,,,0.028288885881851553,-0.01777122242232906,-0.042480603933164635,-0.01923223513389025
PCSK1N,-0.011800540698755121,-0.04626083500477446,0.012123624000084588,0.02271090718256843,-0.0675529235090149,0.005464500565262901,-0.002907029751810401,0.09631885344797876,-0.0070675266880623625,-0.04364280678987564,0.02687293069977955,0.03331378071187751,-0.029738831241941766,-0.007058520019900507,0.0995911804258334,-0.06500219188472886
NTS,,,,,,,0.03337339835767353,0.012137337799648488,0.04908026481976937,,,,,,0.11030480169356233,-0.03161685771386703
SFRP1,-0.03650845547529242,-0.007892769159562336,0.028255793288856596,-0.021962949359969473,,-0.02219758007613509,0.07055607974633955,-0.02252332243246549,0.058451767465917265,-0.0379800576803646,0.04008565341074031,-0.01837594650337657,-0.05831260008249105,0.03023338487205527,0.021470896464553812,0.026705775681192118
CXCL13,,,,-0.020329122271589423,-0.018412484895515367,,,,,-0.04186520924036088,,,,,-0.01919294753533763,
MICA,0.04931220779639182,0.07286564880632321,0.057044344256069565,0.005641912675994428,-0.020765054913131194,-0.00220561659056068,0.0746879954773092,0.0044486619817943876,0.02067464066252651,0.07672961812853378,0.05266631985367195,-0.0727582223719976,0.022484062219039147,-0.005299840533922124,-0.0002691117285165245,0.024732319203433842
TG,-0.029058776239687972,-0.03616574656641821,-0.026397607523884415,-0.018182996938144798,,-0.023954705758957865,0.018708982833796857,0.03121562788983645,-0.011046451019231279,-0.031600422005143944,0.10262190236008877,-0.030419317572099345,0.1519943752622799,,-0.015949546991171435,0.09906164053606081
ADA,-0.0070433859246758455,-0.0037688085075303023,0.07503374514416786,0.03439381718190587,-0.05003306846891755,-0.0010162777509368569,0.13860982807007186,0.03734495990191923,-0.01794032481141384,0.010443553007611926,0.09853185657782802,-0.02074944898047993,0.026706258500729062,-0.026702505771053164,0.016588974390071082,0.043379288690221535
LAMC3,0.020945425598728428,0.037081319836578856,0.04565083185364859,-0.026834209957744323,-0.020955616528868435,-0.030439875879798937,0.10107675414885649,-0.026610731129555195,-0.00974704206506044,-0.06283069938622168,0.031312561223028695,-0.05016921723328012,0.036602657308035545,0.016922254321429544,0.054617538380403924,0.036686629568710515
CCL7,,,-0.02110104283331601,,,-0.017319213990591126,,,,,,,,,,-0.02237302695949891
NGF,,-0.026137945719401607,0.06263006290820167,,,0.01179226429974544,,,,-0.0464384239500724,,,,,0.0017411011085565627,0.024225070829460578
TNFSF15,,0.0042815681736691515,,,,-0.01928579185042865,,,,-0.01416416438477316,,-0.00016879979379083433,,,0.04930189946781469,-0.012507735898589103
HMGB1,-0.02311067525055552,0.012414437849932177,-0.07960762758279359,0.08154230086834896,-0.08614851791866864,-0.01442019418438482,0.15429616540424987,-0.03140242512509445,-0.0011441928689879203,-0.008272758449327226,0.047425249131049174,-0.07036080876428716,-0.08992106852718997,0.019126227179406964,-0.0641799244200534,-0.07019909083208804
ITGB3BP,-0.05726346009759856,0.0341409059745592,-0.021145953981410812,0.038434277547766134,-0.07270738359084615,0.050734429277749175,0.06492218406574538,-0.0340623004812398,0.06271870766687185,-0.07591731099138531,0.05041772355646625,0.025700588888441733,0.002589824222834143,0.007962039064299474,-0.03500344521487751,0.048014890131867355
AANAT,,0.016496617549678634,0.014259742468140626,,,-0.017548100031048407,-0.02341259798298958,0.003341249094064888,-0.012733421032631354,,0.04444016768732095,,0.010194596445836203,-0.025871939235687605,,-0.0236715955271069
RELN,0.034715645358073394,-0.01776327790450995,-0.011846425344191112,0.03158736606175604,-0.028556325646282445,-0.030459571843907865,-0.06323322237892792,-0.04226674062725526,0.006262902999920448,,-0.0236820308895376,,,-0.03235445529586414,0.011120152473757694,
IL15,0.043144899582505856,-0.020414034075900287,0.05184459066718626,0.03683577186543885,,-0.029650443491963486,0.0728543493866139,-0.05254755876672788,-0.02736829479070222,-0.03330540271142711,-0.019839454987166088,0.020225890482131942,0.029413792091448916,-0.016975829347931366,-0.029355305299263616,0.03814586861987935
UTS2,,,,,,,0.03548622979064967,,,,,-0.020390373090823328,0.05278201115905067,,,
BSG,0.06216815513589057,0.011205907293232604,0.008781658245199605,0.013699775652354418,0.02682427311064175,0.0240748532005981,-0.028500084951722356,0.037380791467656306,0.01371767564932116,0.009155944467840267,-0.002186003595548675,0.09741804014637215,-0.0046070427158704,-0.03966254852886863,0.02386803266365643,0.07747249711365996
ADAMTS3,0.007223692241060466,0.011029862612015369,-0.022753548012219005,-0.051098839656205555,,0.024299537719548635,0.13197866311583062,-0.02183281727424097,-0.008421422050714158,-0.027789447734122015,-0.03296677115649054,0.07568751394936137,0.05269117217627483,0.010318167450167698,0.008491948187639415,0.047164049608755136
CD34,0.0481063116563704,0.0062675726708306895,0.06789723070187799,-0.027048299241308808,-0.04204538727505354,0.02840236528127055,0.08778496675729827,0.007765913560091205,0.0004186075105067926,0.006630751200436911,0.031631952761009094,-0.06200305877636969,0.09620623281573294,0.03168673402960269,-0.029495015224194347,0.07078505588590028
CCL23,,,,,,,0.03201464390645174,,,,,-0.026457782584908572,,,,
PLAT,0.08703105995388742,0.038474922443078784,0.020564485263852416,0.014070958141005537,-0.07753026669262818,-0.0457308531149954,0.0925030557736693,0.015728702268931992,0.009721478992524945,-0.07186809502542096,0.07026412559810354,-0.06327719341876575,0.09346693947176601,0.03129482012008131,0.016189397633550096,0.04647816957260588
NTF3,,,,,,,,,-0.005880589713725923,-0.0017496359743100853,,,,,0.04866232643539426,
LTA,,,,-0.008431471419945763,,-0.009181929698910915,,-0.021232516209287344,,,0.014103559878084876,,,,,0.019891517215220957
CKLF,-0.02637036224683522,0.057589495018656664,-0.03857942414094799,-0.012126073724137766,-0.018261644585599274,-0.02913855077744078,0.1928930176045578,-0.02913994173766098,-0.00952847538235441,-0.04131916571990352,-0.006534441209893454,0.030474052341474125,0.09995444380887614,0.05763044157526953,0.010460941552137846,-0.0004331049305061589
APELA,,,,,,,,,,-0.010387534259144205,,,,,,
CD24,0.002191534268902256,-0.07601607537704037,0.025295908138576538,-0.004773892369016281,-0.08757168226552389,-0.052802296940795496,0.09889049192468301,0.01261558734774909,0.024143003635544565,-0.051218431496328334,0.020492235803309066,0.10937986376618496,0.06637987802501612,0.08508082026127523,0.0036124278645009913,-0.0068750724511272305
HSP90AA1,-0.07973314789552802,-0.036267343109923,-0.09656351876949983,0.04169804610736573,0.015418564053897047,0.01750580273622829,-0.11955922356303841,0.06469972177846593,-0.0030811729403952734,0.005296954155011945,-0.07386982264179694,0.06963411476903705,-0.05768198542042713,-0.06669436227145871,-0.011472073952823085,-0.08309976065846357
BMP4,0.049058116170575955,-0.056568908215438744,0.012328605549554832,0.04139128234566154,-0.014643410639810044,0.010399921765388115,-0.04911291864957251,-0.02056893902489147,-0.010827652191092321,0.04909214964862359,-0.01690526684256927,-0.03292479745838173,0.003038421979813949,-0.04575827218159926,-0.014188645931304523,0.04662236650339654
SCGB3A1,,,-0.021101040723239917,,-0.02710457086341704,,,,-0.010740765182661507,0.026915208030823017,-0.013843711033099077,0.014360171519677176,0.10322731707575411,,0.1403694343334914,0.09595161630710779
IGFBP4,-0.0011091502224397666,0.03146926656570507,0.10408267692880319,0.03973241542058932,-0.08369789777408494,0.031149767709611847,0.12303916569229456,0.033888858652023006,0.028034771427780093,-0.012581405529914009,0.01325209005679849,-0.04998362522583179,0.06896722388300093,-0.011991211259230692,0.017732972430240718,0.07266690456688464
RSPO4,,0.02532098959598854,,0.030778078705141414,,0.00016947009148415886,,0.04421748505383689,-0.010740763611581628,,0.021564597211359792,,,,0.02672469782140511,0.000378694990698742
LEFTY2,0.005107404987332058,0.0017816036101390477,0.0437016986311691,0.013758538966742754,-0.06710849310879065,-0.010920906159708879,0.1445647276628597,-0.01513537768063245,-0.011777378662524476,-0.016015277051675787,-0.024491588645130558,0.059824033687304067,0.02594237799547168,-0.018553678390889894,-0.007043370777306991,0.06209864446411157
PF4,,,-0.021888942537869285,-0.027490394390952064,,-0.015110672997929637,,,,,,,,,,-0.031858392812152074
ANGPTL2,-0.00664917062240107,-0.0028375303093204126,0.028521291248477177,-0.0499417638045734,-0.05503504619103932,-0.021116701593486456,0.09148283260284638,-0.024995884892523842,0.01607318188382678,0.021314794483770223,0.02745993965054632,0.03821916157290528,0.03714849264496134,0.01784562038326069,-0.0031658993702652414,0.12284338815757763
LRIG2,0.034826188106709365,-0.0032041732982197786,-0.012828952307417327,0.04346778086146787,-0.013626340930644958,-0.009323220791449318,0.039350587041052626,0.03794554982103425,0.008541082793616974,-0.013593302476984112,0.015406360697620823,0.0340181188988872,-0.015165734666571581,0.04548065296954173,0.028201009946813467,0.050982907690214574
ICOSLG,-0.02999092137291833,0.030574344655535643,0.046692836175998904,0.024983474124230794,-0.0024703932450123745,0.061599195053884274,0.06332890077292289,0.029042090392031348,0.03475528320097139,0.025595195179683356,-0.001899942650952864,0.06612472889826983,-0.0756235214229224,0.03692695700407846,0.028924162270164686,0.03952979711433027
WIF1,,-0.05773284812729724,-0.021191910120356792,,0.12621234825213828,,-0.08241603664473958,-0.01905632198883123,-0.02021189329277352,,-0.043004913862529984,,,,-0.01564571157873127,
NPPC,0.061873606423055526,-0.004747141172701953,0.018429592043605947,,-0.034004927765610204,0.0008493807420635486,0.05247241489662506,-0.028934735493985002,-0.014927032927125322,,0.022660943979646072,-0.023376358958691532,-0.06331834480684252,0.016228005790337754,-0.009678600666705596,
LYZ,-0.03206857528497023,0.03211212040800445,0.053828310248996224,0.03941266128582028,-0.04530066910486199,-0.008578920970836278,0.1124423537399056,-0.01798479432468953,-0.009166960051154003,-0.03943232364252269,-0.012383968329224622,0.028057425327849495,0.06953427605746622,0.07518759320211672,0.04881934563874129,0.06965256038909409
EREG,,,,,-0.03417993038398467,,,,,0.022362149372907772,,,,,-0.02096284782970645,0.08753379350855196
SPTAN1,0.06037385592358853,-0.016351642212231593,0.039486948164807474,0.005482571331418312,-0.07192200416267966,-0.015353097504270729,-0.056273988772627084,0.01849765302198066,-0.024241002622523693,0.009902060867814184,0.02815695672063417,0.002409706375285215,0.022807474189956,-0.054440264910257975,0.04176904367657179,-0.03307374191892139
PTH2,,,,,,,,,,,,,,,-0.012748548236265646,
LIPC,0.04019495161901354,0.06608818356715639,-0.026797819060897163,0.005954227750608613,,-0.027155004780201993,0.030710094234777083,0.024479039662196122,,0.011699806251020916,-0.020369827145907612,0.09444879725866095,-0.0456502803260984,-0.03012765739527328,,0.07775795275459012
COL8A1,-0.005443776589234353,0.061803801047668576,0.07436670327841963,0.002365650118682116,-0.031659197552229186,0.008907304100613212,-0.007545754958194613,0.013696685835961075,0.008288470031793348,0.06875858574671237,0.015931393083562485,0.039832221778484014,-0.009511189202305866,-0.033206862613298256,-0.018731173054557456,-0.005416748640172238
GSTM2,0.014056444307693552,-0.04325028914692601,-0.02134789838419325,-0.023173392000074712,-0.04219431789261924,0.04375237524747857,0.03458065095865921,0.020520415568779322,-0.004634861185171684,-0.03433115228985442,-0.015201378791500719,0.0005428231290794817,0.16515572104469955,0.020722583270882455,0.008023728221816144,0.05830715293099227
IL4,,,,,,,,,,,,,-0.043637311215569935,,,
SPX,-0.04960209591403843,-0.005433150648178955,0.021684319517300207,-0.0740406303752675,,-0.003141319558697177,-0.0009250975780624448,-0.020574940754661833,0.035548628369510185,,-0.02095356010369734,-0.0064787673425540935,,-0.03063548263018398,-0.013427688516664092,-0.061384497143794105
MFGE8,0.06320466131971822,0.02625085996371635,0.08543023816477856,0.06037319973991767,0.04008186861382457,-0.019800888941257835,0.0586897966551845,-0.030618736564348655,0.030047057469103633,0.06099586506794178,0.002381017323311755,0.004871203105723996,0.08888645610317275,-0.043749254403329316,0.01585090747608545,0.08882905613373346
TGFA,-0.06870342341526892,0.07298405561700572,-0.02313942531245763,0.0052988809591203116,0.017610210872166486,0.0107216544535759,0.01427968723756047,0.01920354652956803,-0.01980648790154422,-0.025238715965429957,0.02554103128672952,0.022552099245940482,-0.08847986756146385,0.019057027198013634,0.07525770673193855,0.11664457544803836
SLIT2,0.0021376090339927834,-0.028522622079738144,0.03772436631322354,-0.06016764913647278,-0.02014601937112479,0.03819974714887523,-0.05186716483329458,-0.009722804037432602,0.029407647278448527,0.025049465752975713,-0.04462656400335092,-0.033427319498779806,0.015576862819716378,-0.009222115100677618,-0.02749346278298174,0.08251006812406639
PLTP,0.012552608788646676,-0.015616245811583504,0.014499292271757325,0.021712505693805263,-0.03651159054565588,0.052319041199442945,0.09176937212413623,0.0015543420677981794,-0.024192132329421065,-0.010555949104207688,-0.049617136087401884,0.0788031174640363,0.08414258988752257,-0.05737561063141128,-0.013808557365413435,-0.010254306312917218
APOD,-0.02457761937777934,-0.039587128300215525,-0.011153833043710553,-0.04951749408702154,-0.02426413480646684,0.05570074967982874,0.0911133091329175,0.025357920125734873,-0.008481642247383145,-0.04845116348261846,0.02085632066668279,-0.05211185306689802,-0.08338870973969958,-0.012009392857101177,0.020774287622011684,-0.09390968067834443
B2M,0.08160810216524968,0.027476299905960455,0.13800632280076697,0.024549294797804575,-0.08625988287065774,-0.0008234788302518329,0.17823644683888976,-0.05073434307822976,0.010462673961136771,-0.03572905224073772,0.016761656669922555,0.007249569028120226,0.14202203388248547,-0.0021150006046782924,-0.02382801189901399,0.06501320937627063
OMG,-0.0485638270830781,0.0048286173686339084,-0.04801374639450488,-0.0012416168824179786,-0.025500083617831605,0.03272068798116811,-0.03138367248466399,-0.052257566256396715,-0.03898899535349483,-0.011860144323406848,0.04129402368173207,0.019818251233448308,-0.022609078041090615,0.046139040939967825,0.014534825893956022,-0.0008870673063364968
CXCL3,-0.023401124669792175,0.08579723106856861,-0.05405408459259384,-0.01681115506966745,-0.024732946977943794,-0.024512791891758746,-0.030739621969019096,-0.001923354478399635,-0.011490346717354837,-0.0536308539421496,-0.014288002009745303,-0.024091682150805926,-0.037376567958631604,-0.018219032069082722,0.08157876840506796,-0.004709545819775567
CXCL10,0.03634010155373369,0.04965561975460776,0.00846764334483132,-0.032069162410300896,,0.039344213984863756,0.10045725253041611,0.02842825276939997,0.047235732476223945,-0.0161606616100581,0.03712461849428771,-0.03706552355461333,0.15876170466698944,-0.02454492241013964,-0.022997522893741004,0.023680989868790345
RSPO3,,,0.05861685141019006,,-0.025357417506030218,0.09750158086433594,-0.038444727326466754,0.047209880436612985,0.055976740276661746,,-0.014930686725919875,,,,0.09228326679461929,-0.022704247531938213
CORT,-0.012740936085582083,-0.035799358021123495,0.03635921598457917,0.03261029316554414,-0.033652747769917446,0.009367813548441099,-0.013753365155007875,0.017593539187868806,-0.013163792505118364,,0.03402315730363593,,,,-0.014409419644113125,
NCAN,-0.011265888397992684,0.05413071715763583,0.04742001106722236,-0.0009060587524409052,0.015626206795876715,0.01054212462541066,0.1219948531574111,0.03483286567793566,0.027073114141444928,,0.11278981004095734,-0.00017403667295226862,0.08880950417017913,-0.02829333740264238,0.05712835099252597,-0.04607808989698167
PRG4,,0.07922276121036434,0.0335043274382347,,-0.02835286854136591,0.0479084534475218,-0.010197854735470375,0.07085782093514618,,,-0.0174564409161633,,,,0.029750474497627053,-0.0028510737713211766
ZG16B,,,-0.004816772724404711,0.049062336376541726,,-0.020101069103920396,-0.03595656516683955,-0.016871161583871946,,-0.021127059061577413,,,,,,-0.028309753243905007
TGM2,0.00014372539007134324,-0.030063040772216523,0.02449212073891688,0.006115782503466801,-0.008597470470578671,0.014151159595987171,0.07031480760185009,0.0017836666170157425,0.06281486794071958,-0.04561669559132361,-0.021779008965955856,-0.016140355698916493,-0.014277194790436105,0.029709025943595715,0.01838458977586936,0.06178804587248101
VEGFC,0.005608842529427543,-0.018165397183335905,0.014330280312118256,0.010789020921459707,0.021810239297240592,0.07526564403774352,-0.03489433931883309,0.028216066597006838,-0.006867945485244846,0.0660589803896512,-0.01781499376629376,-0.03987502905595975,-0.025913441529218276,-0.024031203515050715,0.07070008370078315,-0.008610638662517605
WNT6,,0.06254046139401101,-0.034046066130873735,0.02948815541535188,0.0017771059872967554,0.025869312584489563,0.017989605488079784,0.0321265692990277,,-0.006392114726041586,-0.015548026956792204,,0.13998908924256986,,-0.022337008095195232,0.02779498946088987
NRG4,,0.036730587405154294,-0.01943480125509154,,-0.01900674751975786,0.06075484470372984,0.04370033227096828,0.010781837582779426,0.04221283386212934,,-0.02078326815509467,,,-0.01929670931605859,-0.022225298863545975,-0.022704250076542674
PMCH,,,0.02371762191865523,,,0.0536971865487218,,-0.024694707762300316,,,,,,,-0.012796409455537311,0.021372507085302056
COL9A1,0.03774440346999577,0.01928619648987959,0.05427828049897226,0.021732627590640333,-0.02349395455641821,-0.02201472399557089,0.0917004426051574,0.038658494861590925,0.015500134796448083,,0.00488596568018762,-0.05941541352428709,-0.004543056260693248,0.03532776198941025,-0.05300139595393162,0.019080311259669323
GDF11,-0.009351605295107264,0.05465550357527552,0.012963439171705506,-0.0066241129212956185,-0.045771709005011645,-0.0018466870385226571,0.1086647633159016,0.0069479527934204295,0.06758911944220836,-0.031642549136186096,0.02770247578660867,0.06627959259581874,0.04794133009886287,0.05092619197239334,-0.022152207366483254,0.0837833819581368
RAET1E,,,,,,,,,,,,,,,,-0.024906401015919042
IL24,,,,,,,,,,-0.013322651118742564,,,,,,
SORBS1,-0.028710237844878125,-0.02272726468958135,0.09881234481164415,-0.015337955321140297,-0.01902312810957221,-0.005388184555731032,-0.010381749861784906,0.007202003734515249,-0.010103335521440304,-0.01827219692709872,0.021631163597315567,0.015551860910771678,0.005346728860896067,0.01569727729077997,-0.016634619506457848,-0.07504674793791614
DLL1,-0.0019523402464328887,-0.006393848045283533,0.030049995355230907,0.05112432341136882,-0.020456729908300955,0.059224658241941716,0.06493349925143163,0.022172338938505527,-0.03374955952699309,-0.04838682782722945,0.027070211179866476,0.02384462011286667,0.12924113249067956,-0.04977050821121763,-0.004707594998015179,0.09075161407187221
TLN1,0.035597748174395996,0.09379627779345738,0.05405956147892161,0.009806306164411716,0.04856158928076496,-0.03657613628842506,0.11478756708379183,0.011498769400926668,-0.019782152992011193,-0.009183899486866582,0.01501195631828656,-0.07933135626969076,-0.01587362692932245,-0.04770653400451847,0.03300170535845375,0.055530326824689794
COL2A1,0.007871254312530034,0.0022609747413984077,0.021520232194449356,,,,-0.01751981227256246,,,,0.14427574136971688,,,,0.0008975218702122483,-0.005880156986913842
SHH,,,,,,-0.017997509714478836,0.07047849338813206,0.03266519746768887,-0.012332313963707493,,-0.01384370982307255,0.004990321374782734,-0.025897167309097142,0.050426961642174674,0.02855115984701108,-0.010144163232924374
PON2,0.020002083338653096,0.08552978521213392,0.021070714520269023,0.015502939236192283,-0.08341674174978791,-0.01716162179638443,0.1350478877114612,0.049267219315956276,-0.0502251120261051,-0.017940162188017816,0.021665520582456393,-0.01227456869013645,0.09081189183747601,-0.011148651161232594,0.0031301354865877584,-0.09366734503614528
ICAM5,,-0.07196720067924445,-0.01492310614327541,0.04465463029270851,-0.027104572781604736,-0.02805039628450161,-0.0600682457334926,0.0033862782472499748,-0.030367284668926388,-0.012611526221043006,0.024815626668589157,,,,0.04377383019674286,-0.013954330630254693
HPX,0.19511182164891389,-0.03240697263332031,0.04779730284862709,,-0.025357424172410322,0.14902636702358132,0.03448860867814372,0.001699733785682348,-0.010740764087666365,-0.025041583804288274,0.031772307649880906,-0.024091669546555602,0.07070622418862847,-0.02587192864071562,0.021596856192471627,0.01257449146071989
SFRP2,,-0.01714412537895546,0.1062119274677252,,,0.06590343187859318,-0.024533084020004158,-0.027593860514162464,-0.03287989885010046,-0.01314827985718141,-0.027157815880373862,0.03284493812094077,-0.04363733689980533,0.08788791622349476,-0.06443952421125786,0.007017087057270832
CFC1,,,,,,,,0.0457083328910711,,,,,,,,
CD70,,,0.08015865278320343,,,-0.0020312847285636577,,0.018809762707661614,,-0.0539224382481274,,,,,-0.032365651323324814,-0.03463943583751705
HP,-0.045202172636752094,-0.001717599114714648,0.03402135581735804,,-0.06732106361434266,0.0497508899380203,0.022532914007235273,-0.011685109027419312,-0.025017848337373107,,-0.017943398038281665,-0.03419457211181595,0.10337622410527696,0.05566595832799735,-0.0013950466770726365,-0.007598269179101182
CXCL2,-0.022006370865055656,0.03953062237764489,-0.02753911863382594,-0.030936946650455235,0.08392690414750507,0.08013690171173722,0.0309373709089015,0.01753831867169144,-0.014927031758889637,-0.04375900137523608,-0.027400028999254703,0.08462334334166385,0.09690121619388284,0.029167522508220547,-0.012865934799400647,0.005166512035783831
