,UKF248,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,-0.035510035826012094,0.0417598564745907,-0.0884343215283258,-0.011628741094991384,-0.04257487064137104
NDP,-0.006228949631183478,0.0681836562210967,-0.05799460714359063,0.027796985227886983,0.03012455046873495
TNFSF18,-0.022969483673320867,,,,
IL36G,,0.0059731556301597915,,,
RTN4,0.07113636300938392,-0.07076598721845831,0.02292442418209208,-0.01072455369030114,0.08306314972933251
HEBP1,-0.03429756154574469,-0.01636458449557411,0.050818149162401995,0.019741225426667883,-0.0143225087737896
WNT7B,0.009778521299024609,-0.025287688158031375,-0.023072828393158783,0.08277567213755138,0.02221124309708344
PTMA,-0.0187643419195803,0.07814019542209912,-0.03880002188194061,0.00023265987739116376,0.03161644495012776
CEACAM1,-0.01461944686335776,,0.26111429388735446,-0.02256677379548318,0.07632646120874073
PDAP1,-0.00412658716205261,-0.01923303972983469,-0.04640614219387836,-0.007743453914659508,0.012630019022510606
QDPR,0.07251916074499394,0.02712156900168145,0.06774606053319548,0.004821646283773751,0.07857672665273814
POMC,-0.03464972208419585,0.02974870539406941,0.09827141997439753,0.013402424609754921,0.0030218677745156297
CCL18,0.03854465872338277,,-0.03721140159718294,0.04758116888796285,-0.013420973502519648
CCL17,,-0.02101783341678613,-0.01442615590739701,-0.032576554703063636,
VEGFD,-0.018243694174481403,-0.022525463065202086,,0.04820603160017649,
TNFSF13,-0.01376727706077566,,-0.011273890065320636,-0.03540960120525918,-0.018006211272057714
WNT5A,-0.008350132689329642,-0.011464492355665648,0.009082901691937015,-0.04547067927459442,-0.04710369988532253
CXCL8,0.06760477554863124,0.025980105548435432,-0.016925212452494183,-0.07581190431810365,-0.023083922112604807
GRN,-0.055439229317532146,0.020005971520120108,-0.02951383463545158,-0.0108845770591195,-0.06163606494677299
MIA,-0.00481285433080308,-0.03084965395481007,0.03488661452373104,0.10259847712524003,-0.052228753600315654
COL4A4,-0.021910521520189116,0.004177905629452914,-0.013990016140307607,0.011020800737196641,0.05336397566265655
TAC1,0.0072320602207904625,-0.030324171823933842,,,-0.014497347834513412
