,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
LRIG2,0.005308890477207297,0.018376450720066852,0.01227383053745322,0.05014912432242801,-0.02800888568110051,0.04788088840761589,-0.008728373270981868,0.009127577572278087,-0.026774215058475926,0.025233442560658265,0.08256820728019762,0.018451551302311152,0.0205071834346076
ICOSLG,-0.007629445416654401,-0.04976791594197691,-0.029159323102158383,0.0188924865564412,0.05159490673121156,0.0057748832497940055,0.0137177481589604,-0.03504114725004807,-0.0585807313946829,0.0348664056860739,0.11670849297131301,0.019721682141859407,-0.025303633404516076
WIF1,0.028785075253456752,,0.06908446891455446,0.021449053064367844,-0.0358156637960825,-0.01039990465138052,-0.027682688079277217,0.08077266438188917,0.1122351054842184,,,-0.019322947944603926,-0.019563994323757317
NPPC,-0.0328062491465009,0.06872962746001918,-0.010247755303659171,0.03290955933801727,0.005918363758868964,-0.02028690954289496,-0.02044441807034732,0.10767763520080226,-0.11290845968615132,0.016683549680695842,0.041496385293635606,0.007791237451243073,-0.01809197494125243
LYZ,-0.02720018302278521,-0.05751743556409446,-0.03825667129597395,0.009630717646930218,-0.003417630085825051,-0.0031095136075303146,0.059841439072911555,-0.044300134483976086,-0.035274373490490195,0.0074553989369239545,0.035334456596263636,0.03628871470938472,-0.014633700958267604
EREG,,,-0.03948177128625094,,,,,0.008858596959604404,,-0.03461577967165851,-0.0508875606023777,-0.008076114474779727,0.10063330751947974
SPTAN1,0.034587666146461894,-0.0032647224999181722,0.11016396506907518,0.0798144287106259,-0.08993344645456766,0.045992297915547806,-0.00729857494245516,0.09862673561237888,0.13662827318793638,0.06581359909779297,0.05921243681299071,0.06174991545257616,0.04947938352010378
PTH2,,,,,,,,,,,,0.004908491004203332,
LIPC,0.11229041337147193,0.02012239860293348,-0.027163047597963744,-0.016150952483022365,-0.03476286400648617,-0.02519667960178463,,-0.011609600271390822,-0.030304641488518042,,,,0.004959848136680548
COL8A1,-0.06658503272976768,0.004628027460484589,-0.010537610209438228,-0.024443461630274457,-0.027993243709430255,-0.023187069491687622,-0.030783434283028554,-0.03399680927402104,-0.08616993378379341,0.05808758499943985,0.005219623111171222,0.027140853394556422,-0.019531479268518028
GSTM2,-0.0024167932170819535,-0.032641482008603555,0.011146394546099371,-0.01587279734669668,0.041885533719383,0.015183731144592526,-0.016144388813953338,-0.04750591009453361,-0.053607527520239125,0.06415827272727043,0.09913272934753786,-0.032787143894763,-0.002863191370797394
SPX,0.03268877648791949,-0.026636341107133428,0.06122280484347135,-0.010152682756676388,-0.031534621218742453,-0.02268872590400093,-0.014302623134462376,0.014727614275945457,0.09706164966805142,-0.02034047158846531,0.06376868982282914,-0.0020009471058862085,0.05128696445171828
MFGE8,-0.022101746539393046,-0.021724191969007673,0.06322052337416269,-0.011975142391842448,0.046663248688066816,-0.014885262476616052,0.02956151536545067,0.07855151517741679,-0.06735706133147133,-0.002789076815477982,-0.011810412487305041,0.005958576452291613,-0.03816573234043902
TGFA,0.04965203580492013,0.00636631113018821,-0.017432762587460474,-0.024090470150455838,0.015454603821684641,-0.02256502153633741,0.02218219838654322,0.02682541698394018,-0.08173973927104332,-0.015845939092409576,0.04436413125710234,0.04757171524350074,0.01771955348991061
SLIT2,-0.00012712519107734303,0.016303262622996164,-0.026175509202129223,0.07938326122373514,0.0784848126192028,0.012658045023499043,-0.01386403871542238,0.14460779220487388,0.11170041029489297,0.022527171106552942,0.044425527964027496,0.03333344396649645,-0.017515420033316048
PLTP,-0.05255711441045528,0.03882642564443551,-0.04316782524932237,-0.053710219429419025,0.04749951742197703,0.007700961566812637,-0.09242715385335178,-0.10639287220695907,0.01753090551026383,-0.01814246683231067,-0.09475010397975449,-0.07603441302594438,0.0452115216839232
APOD,-0.05625437155492013,0.06298284888555018,0.04702514742115229,-0.005476938793877141,-0.00025113227298657187,0.03786102892174585,0.05226884398245257,-0.055358240483807004,0.04853972466607666,0.11322174017409598,0.2041244337240013,0.0027626779687496736,0.005108260208824968
B2M,-0.012273852024276288,0.05318834525165613,-0.018693214493978344,-0.02014620627342391,0.07597788336553592,-0.03589616630982174,0.028868511309395196,-0.14487498862909653,-0.13550506476257748,0.04925175665608017,0.07657935643798061,0.0014979973393433948,-0.05017061709273704
OMG,0.041099880513553184,0.025093283292093687,0.10451863060081346,-0.04691214295281293,-0.028075079998432548,-0.02076704743073396,0.010135527523379378,0.025384656484244338,0.0959979964046038,0.10308065861532832,0.13426080011252864,0.07466267276345587,-0.0063609985913473275
CXCL3,0.022540329290374733,0.0004221313151860098,-0.003346385242499745,,-0.0014109859926579285,-0.02182819939145084,-0.015737451187366365,-0.04204695363668362,-0.013893143756852397,-0.051930015331449496,-0.09080180394334386,-0.05058201945686501,-0.0041211274746017655
CXCL10,0.049093542766195444,-0.004301702524576301,0.04321680185523435,0.0317492492193611,0.06770819412657951,-0.07652571977521296,0.03684947477312468,-0.06752696530943532,-0.006942348417610705,-0.04292612584921016,-0.024104389847102958,0.011072939293761257,0.027590252310387395
RSPO3,0.044140672818874675,-0.010504575593495066,0.04119682658866842,-0.012307740641731802,0.046540804264791846,-0.020355016207720004,-0.030560429288845926,0.11071666989029189,0.030980345653465264,0.020436227118581275,0.13505072953176955,0.0638006024300257,0.037053996300206234
CORT,-0.022290958246066705,-0.02355731736370449,0.07927683638096994,0.06434883284154307,-0.015074598881514894,0.03691208348870013,0.004272109044413477,0.0165766321759837,-0.0010764352377781348,-0.03714722326033107,0.04196240091208059,0.07446153491601919,
NCAN,0.040628552109507915,-0.0518856628632559,0.1535036200305215,0.03382906284182571,-0.016941319323768404,0.013697523589696493,0.06236119400195433,0.10667423435643016,-0.07911158091396399,0.06145048092406025,0.1908603005294675,0.032761564196995656,0.05903747090075566
PRG4,-0.02394708447970938,-0.010367563101194641,0.05393683090638734,,0.008802179011395225,-0.01722310901263333,,,-0.016974020787919816,-0.02492295050356341,-0.0057346797930083486,0.0609838701830813,-0.0022919432584291503
ZG16B,-0.022081125140245385,-0.012032824929219223,,,0.024481349352825307,-0.009207362886350112,,,,,,,-0.020151153841328106
TGM2,-0.04059793036641123,0.04193007221316167,0.008588021844425522,0.04055018523954291,0.001520945234684999,-0.025514233329097278,-0.007850266401065148,0.06458121575698121,-0.024836186314478804,-0.015423173580891437,-0.04390205476012829,-0.021653061525414175,0.023209472885334027
VEGFC,-0.030405587838144774,-0.01847777346228606,0.09608457884194752,-0.019168136267336194,-0.020151554747276097,-0.0005552093802194145,0.009160429984807612,-0.03375105673932535,-0.017322664796220903,-0.05349791268665706,-0.02781897592680206,0.03827403038635491,0.04212145584048488
WNT6,-0.012511124194629568,-0.014339674726070931,0.02859658597184499,0.137671119168379,-0.017564941683754543,-0.020490657698756486,,,-0.015118347092812382,-0.03962300226426888,0.1366090683100521,0.029741519815833718,0.09843497689312518
NRG4,-0.014666128350312238,-0.012617798567379952,-0.00038871415027098805,-0.02356864535457224,0.0029018077899620777,-0.017688834909469545,0.037585341079155433,0.03383696660744744,-0.020208908986644937,,,-0.046144806529232245,-0.03131337661670514
PMCH,-0.01690350219502661,-0.017483189185511686,,,,-0.013477029107303687,,,,-0.00014227545790799,0.02817134371571013,-0.004795244898572779,0.013799370002050773
COL9A1,0.0034678938384070605,0.07319320769516925,-0.026891733087881682,0.07976966776356023,0.024828381587948298,0.05875587757858151,-0.0025414186671161728,0.045715366332542896,-0.023027571355142527,0.09608255847792097,0.06247087423924867,-0.006767211678897718,0.0925379776430044
GDF11,-0.024562851816899992,0.0953402915286081,0.06477725735058859,0.0160161106762874,0.021730771118885384,0.03543068512451218,-0.025083969168068345,0.01843689735801914,-0.07084388758186966,-0.008529697559306373,0.02870586019272994,0.033547461867339756,0.0029205157500644795
IL24,,,,,,,,,,-0.03150268076221062,-0.03155005181088115,,-0.03500731336451207
SORBS1,0.0415943435306766,-0.031192099837363374,0.02743889313214737,-0.029134298475046484,-0.03602513791787208,-0.014188876266292373,0.03498648364124622,0.01987438151649823,-0.019031695220787292,0.04877324044450332,0.05153077888515873,-0.025106622990169237,-0.052675401803907604
DLL1,0.04997722336065396,0.041796151041981824,0.011438154876638837,0.030830957876195626,0.046665772222327734,0.06528278549750131,0.026741952478851236,-0.0017999394293430238,-0.04623314221773251,0.06842246134084674,0.13645844815396274,0.09562065145581251,0.09209388949547251
TLN1,0.04852170441286372,0.010127179382428646,-0.052708135039345065,0.04310418726464023,0.05884817648752615,0.006532391288653274,0.02038028960471089,-0.12951874817616965,-0.10885731100663401,-0.07213767491779938,-0.09496211457503674,-0.05055695939056822,0.0024118543360117325
COL2A1,-0.022145352129737284,,-0.01737057927634976,0.04975358383928882,0.02711250308120302,,,,-0.014104393217525126,0.0009632122586539992,-0.023739220889829715,-0.03343870019184093,0.06307667074488944
SHH,,0.016164154275000803,-0.035944796228913146,-0.022766275610704937,0.04893580834702024,-0.018347031314645518,0.017589236296853807,,0.011127480102105257,0.03354788284883564,0.027613924959727584,-0.01991935129546117,-0.01856046828501011
PON2,0.02234368846868465,0.01115620550915528,-0.012787099435186161,0.023276787074523204,0.025315192175100577,0.0032337415456245534,-0.037991154374367495,-0.05924346407621025,-0.06906623379865345,0.04787318054058344,0.13022035826355224,-0.12836993414283573,0.08822067010071413
ICAM5,-0.018682823831607614,0.06998571447616031,0.04991894384787011,-0.026550908495833546,-0.00927293617845942,-0.029917175331911218,0.055083099159113406,0.17340265424296378,0.07908525827167319,0.0019532571386170106,0.043658637553428824,0.00963888993646365,-0.03176063163140605
HPX,0.11516754427316696,-0.015232266309209203,0.07446393272883126,-6.216817627893096e-05,0.026235959700232545,-0.018068879011719927,-0.014710805052502328,,-0.03421550554653406,-0.022491327388079126,0.029957087564119154,0.005598131676276041,0.07987720639864543
SFRP2,-0.021170370832475985,0.05768480491873174,,-0.029277817917606294,-0.022541508889763563,0.021666422403679154,-0.005551927093990831,-0.04050270931352867,-0.026407291928627667,0.07716264400082262,-0.012125906944587608,0.013761598055872602,-0.021126902079315873
CFC1,,,,0.0729012210828619,,-0.011587553860601155,,0.004017226277152042,,,,,-0.027707411379806573
CD70,-0.003338834522864846,-0.020855446251658513,,,,-0.021614845126211788,,,,0.005194033474736389,-0.0024311711171521246,0.009970447441418173,0.0025891289767831617
HP,-0.03550204004756177,-0.04249467391051483,-0.05531333578255691,,0.02104451649088412,0.009128632524084903,0.07143963238120411,-0.03560094925366433,0.012837372573454247,0.04644408951420475,-0.048609250645202176,-0.04245623353677576,-0.06430431429904093
CXCL2,0.050773397430885776,0.027957816620515205,0.010159675005088855,-0.029755607422663047,0.020849181808292552,-0.0006515922509218932,-0.020444416470304035,-0.012064993702298262,-0.026642811330018557,0.01736920399793827,-0.08370927660219205,-0.00999547812474956,-0.001841951121318849
NPPB,0.012651334487774021,-0.03837807772070726,,,,-0.010146533410954308,,,-0.017322666056147993,-0.03924861388323242,-0.012035979261124414,-0.02024121060744127,
CCK,0.0399756074989254,0.13075037170439413,0.0981124276493139,-0.002414839051165316,-0.027258323942886447,0.019835788141561145,0.04497368879709306,0.15032997052621327,0.12428782159021656,0.025243548948398344,0.063644234830654,0.07969144020220183,-0.06025675485688875
SEMA6A,0.011051195331221463,-0.04408806272057735,0.01667038981810338,0.03899081317708949,0.059806835283790265,-0.033676223355385525,-0.009860106882050827,-0.07029819139487054,-0.12385493341262295,0.08011777885404359,0.016869781985318782,-0.025258217322284678,0.128259143639667
IRAK4,0.006533534724582255,0.00846351171070336,0.049745160475392784,0.05475112384554107,-0.05536177811262078,-0.013202861721259118,0.03145848026687913,-0.04815496067284177,-0.07937383317332022,0.04248720180067664,0.018752531182013643,-0.008617988159219245,0.0028934891242503396
GSTP1,-0.046379613692176205,-0.017914138043359163,-0.022314838290333813,0.011837473118209936,0.046154925767250346,0.02003088853273302,-0.004604662609881991,-0.09047717653935436,-0.11223025212331576,0.12166253949289091,0.11772245166117158,0.007969357092908143,0.053134891242804454
VCAM1,-0.007955707701394745,-0.014249940579468837,-0.047337964301535584,0.0013820175416986292,0.036616753883701114,0.0393103505592108,0.020430296541083783,-0.027826951604405726,-0.03831404912102931,-0.0004281899627063078,-0.024765060477759015,-0.006602099002446963,0.01728642061111675
NXPH3,0.014434403069757564,-0.04098163429684147,-0.03821773840497695,0.008705725202863909,0.007292486748787063,-0.004845362118689327,-0.027156737818907716,0.11384997821179577,0.02538856387979598,0.1554568087991426,0.07998337768144817,0.003650854760648593,0.027217101943412387
MTMR4,-0.04474229857552426,0.027019231908120472,-0.01955263345609026,0.01006924766345811,0.006417635561304895,0.03276625993095106,0.026608254371892986,0.056025549027406585,0.0030544729483549934,0.03853314467515099,0.04650438480254524,0.09072966621620863,-0.0625338283539308
LAMC2,-0.01612402082080888,-0.024080888086390164,,0.03129185590619437,,-0.01277335357465853,,,,0.019504609569974955,0.011337029264761827,-0.0016993572624584693,-0.030153616996387644
IL10,0.08601377146368884,-0.0032359763112888838,-0.010637148562985437,,-0.03706271622396523,-0.0072655912457225795,,-0.07539913324465947,-0.015506248895030252,0.019618295613333944,0.06863516763267782,-0.04356634258893466,0.019918813387851616
SEMA4D,0.019188887829586707,-0.0005386423678300172,0.023834489476451545,-0.00693416813159774,-0.012043602918995259,0.0264642041274556,0.017956906020116303,-0.0489040180390337,0.008714966015788065,0.058534752623739354,0.10620706739171624,0.014776605472135964,0.028854889386995104
TRH,0.014635777875126491,-0.0030365899126789694,-0.017093966983128872,0.015787410250886043,0.03573594027925389,-0.033659839856597915,,0.04424013093679398,-0.05857209892188033,-0.006991481306604368,0.05632875032407641,0.05036593468966369,-0.06808948128494352
SEMA6D,0.03499271243189768,0.0008701902150035694,0.0724032643866728,0.0839928955658468,0.048912643912175625,0.020061313456198222,-0.0050238089715119805,0.012255841743932447,-0.03318147250762796,0.05273703128726372,-0.003816923200768561,0.09917352677221351,0.0654473481934076
CEL,,,-0.01257403707904,,,,,,,0.007325528478167109,-0.01772336872005151,0.043456720423196225,0.09462263025171984
PDCD1LG2,-0.01912730281861894,0.03554290769932669,-0.03800695395690982,-0.018524718959797223,-0.012977994063161061,0.044292110834634274,0.04418088987837279,-0.011422549170752827,-0.026525280561930487,0.04283900072622584,0.059766052954697425,-0.0079222029600852,0.011930729701132743
SPINT1,-0.032492231144538225,0.018907496276364313,0.05557599407385769,0.14659317603324434,0.07755895834417956,-0.022190910563864238,-0.00032013823777540617,-0.01067536843860014,-0.022759835169200642,0.044927443316007856,0.071767958589554,0.08846242479314892,0.0055730361869353925
