,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PI3,,-0.043421076692548286,-0.006714639438926012,,-0.09525771553874621,-0.01580144445765361,0.03442824535438777,,0.0678372603921803,,,,,,-0.01904502517455799,,0.02109378653293544,0.0063912080342840155,-0.033330589015512516,0.02352350680061096,-0.005158287710570664
PCSK1N,-0.021733376557205603,0.10923061966486818,0.00840496121297589,-0.04095416896314686,0.10759111141113892,-0.01922474157108554,0.04730477983288909,-0.0032345493196685093,0.04088016222620593,0.04709784991247745,0.06386068336691762,0.05950582849947327,-0.005996819663473051,0.03552541636525317,0.04482535893513019,0.004217064318607128,0.019028950497220084,-0.041646002488732785,0.1907624898587801,0.046578242003190544,0.051400309027827745
NTS,,,,,,,-0.047970491443588,0.1391612935596917,0.006488766869594623,0.0383524184078449,-0.050261206931785256,0.028375934781040564,,,,,-0.10720262379239681,0.008442003272790833,0.07449014380224636,-0.020689204920261155,
SFRP1,-0.035230239713758604,0.07602175377491903,-0.0034659178856568844,0.04636216548179037,,-0.027961023031142035,0.04850266147698437,0.03040406777216197,-0.002054639175936291,0.03810963858892197,0.03478612700451665,0.0006196480293901865,-0.03174318714969836,0.033697303579057654,0.017964861838466767,-0.0032302192272711775,0.04448803401837495,0.02494579156187652,0.05984009100394471,-0.020208440212812453,-0.02881501159670689
CXCL13,,,,-0.05410657074752881,-0.034665142393702345,,0.013866393578318566,,,,,,-0.007252650795983222,,,,0.02056309785018498,0.03650731056537449,-0.015353103130531828,,-0.0009328720465963324
MICA,0.0016110171688566834,-0.02044699314357822,-0.02442929546255121,0.02083393491838496,-0.06198885692317936,-0.02633571840383594,0.04363393897066104,-0.026802368983782864,0.06503191107419767,0.06583868471164274,-0.02447266644398688,0.08215681577173975,0.05608523982889392,-0.0344856594303505,-0.018567599224810837,-0.007344850708557198,-0.0003130625793204633,0.05409603542188613,0.058870481728797365,-0.01738559122907415,0.065174368700041
TG,-0.02804138491713283,0.183202391648542,-0.012465415508377717,0.11221989985332728,,-0.030174373834135203,-0.010536646265846335,-0.0009116596305384896,0.010645955229597066,-0.029092922195381114,-0.014728217036507847,,0.03058764640295729,-0.018761499944661256,0.09557078362742998,-0.06524666996478613,-0.02524455791063245,0.11284417742827386,-0.02600560457777015,-0.027246192590600373,-0.03230876915261139
ADA,0.01726248386048103,0.04823195110724667,-0.037202191683871774,0.019307103031838028,0.09306587010311795,-0.0198523805771303,0.015501082240248057,0.014115812919594004,0.054227550254592964,0.029812747961861227,-0.023919808911291165,-0.007827150746636858,0.010641197246082599,0.020568379222490833,-0.017468036026585906,0.11039541342364817,-0.013954376274718868,0.059141108980338405,-0.06690541236005385,-0.02550934085861158,-0.0023629279926330056
LAMC3,-0.002832893885548538,0.07235948100669361,0.04836469834294747,-0.014936579860593397,0.06570347079959628,-0.055430550333460976,0.048251477986082175,0.014442952823430952,0.07225734443564376,-0.010665436478385698,0.008674925936401333,0.08203397377371673,-0.053779941767052274,0.016507347550052346,-0.12254475494950609,0.10740748290851544,-0.02683996247973656,-0.016965318491048823,0.055969667030199594,-0.04116968983629102,0.021342957777773987
CCL7,,,-0.027925788697685056,,,-0.021816024071598387,-0.027392833455224624,,,,,,,,,,0.10194576510939006,,,0.1252944893078885,-0.04363923238582422
NGF,,-0.02111689963605646,0.04647826605737154,,,-0.0006366167345403937,-0.0167882340726176,-0.033002557252358705,,,,-0.03435182406857024,0.015537024503313054,,,-0.11522620209002397,0.03527823471522333,0.008151346176569051,-0.03072251402880955,-0.04383260345079406,0.00412871685396165
TNFSF15,,-0.026124240310807297,,,,-0.024293209811793955,0.03472178167000599,-0.04007233975589815,,,,,-0.01605974613999644,,,-0.05574885091750857,0.06643526767074309,,0.061410125087924615,-0.038682195409741896,-0.0639003104429704
HMGB1,0.03365860553856574,0.08900162322825218,-0.01797123309608935,0.07089545907590529,0.07993295273897492,0.06929947826786478,0.01332608028068136,0.05862404428519642,0.023857887504135044,0.03425384131755014,0.0421574248054522,-0.04046974115032756,0.055787129819455106,0.012829123048311849,-0.036197404970823834,0.028076067128982567,-0.04291739927336398,-0.026004874231575836,0.024191959286079884,-0.003992332080942922,0.10824612458327555
ITGB3BP,0.013268054742581597,-0.10133630980336684,0.022294734623967083,0.013063390612268428,0.0198452132236741,-0.009035992161376722,0.016142654031896464,0.08457174781138536,0.003297656742883301,-0.008948271078673836,-0.02829939231130606,0.007530092898803876,0.046464287765556125,0.018808188994534358,-0.04876764007604468,0.04041682667497669,0.0013357400224301293,0.08391454419334553,0.03607880573914858,0.026014113734823534,0.021716420266389223
AANAT,,0.024376231668219957,0.03038896158283686,,,-0.022104338735934866,-0.018274899356317147,,0.0031592705228734625,-0.0051795135084453155,9.816149816243452e-05,-0.0322957666165662,,-0.002251390691015304,-0.03742460251728386,,-0.02837075770349044,0.016773829822118877,,-0.015490043162481992,0.0798348960867376
RELN,-0.02324705153377127,0.04464252910867768,-0.04915861632750648,-0.006409564154188643,0.05116039358897602,0.008363251665202343,0.0021916378565810767,-0.01694902282953815,0.006253424759867968,-0.01668871247507807,0.05654052990198159,0.021469960761981162,,-0.02966925047165715,,0.07156013233487936,,,-0.015492030661132535,,-0.04731292207514817
IL15,0.01823083049803895,0.010460402789180829,0.00795808407335658,-0.023194924286290643,,-0.05988000690599491,-0.02097364451541057,0.026973377792777448,-0.023439745420788992,0.012443533552616074,0.021521526641943827,-0.05762803966242838,-0.0064778544075097715,-0.02485520612573153,-0.04112376612113438,-0.056591782032505575,-0.024156813458309875,0.004108757689425372,-0.00910529234152829,0.02456465580243169,-0.06662214218730186
UTS2,,,,,,,,,0.08917833790883331,,,,,,0.03703189726506307,,0.05689517468385239,,,,
BSG,0.01638291168219199,-0.07981240756210146,0.03729309333922558,-0.03821242214609121,0.036934963757558656,0.010044031386299,-0.04589516744607014,0.022409146142408857,0.0601421068871707,-0.03626972290181394,0.0327400945908607,0.0665389614493589,0.008559480803249657,-0.018819802341232754,0.0499406301082841,0.028523405437753252,0.08700062763528775,0.13582915185266584,-0.039981749106540336,0.03388551209145086,0.11043360462660193
ADAMTS3,0.04414528864614411,0.008842096599642019,0.006905090761787443,0.04541227410802543,,0.047003121345965015,0.007269358860751117,-0.045927566888777326,0.03926493830479686,-0.03317253818683217,-0.00045141126953728814,0.028517881565697355,-0.03150849311382418,-0.00856740542032019,-0.10409860871922695,,0.01896413435615507,0.004683613945396771,0.10636808134905876,0.03772761162460772,0.05987122722021372
CD34,0.025711146370735866,0.036561794096200896,-0.0334909556391284,-0.0011777185668540872,0.016655694191950985,-0.06832611444131707,0.011187713608726486,0.020207352259318016,0.08734442317598065,0.003821410838599613,-0.0317643511489624,0.06705751786440746,-0.010852533493197827,0.05340116916438265,-0.05319787579209342,0.07320695541289447,0.015602036369348133,0.07086865313597386,-0.0013766621748283964,0.010798297746340868,-0.07483830625406164
CCL23,,,,,,,,,-0.03837094340941541,,,,,,,,,,,,
PLAT,0.049039392469440085,0.031778788181178394,0.01429653110767177,0.011855877720705284,0.1871951285248958,0.01766421830818092,-0.011501612500664013,0.018361205528952908,0.03617370483021789,-0.021428145555322388,0.09539125561012182,-0.018963911650555908,0.029249874416487225,0.04838535374082087,-0.01561893873840432,-0.006629219766179106,0.029786073271079922,-0.07111325792938926,0.14146353618710386,0.02381319925199468,0.12904341102636382
NTF3,,,,,,,,,,,-0.006076644832559231,,0.015522693700154334,,,,0.0378042338610845,0.013618588204785313,0.0949035988220257,,
LTA,,,,0.04585859642532643,,-0.027961021723081427,,,,0.019395679509884217,,,,0.0826641795623206,,,,,,-0.020847263691170247,
CKLF,0.027194548527593235,0.047275799775912064,-0.03846772459683745,-0.02443464961531249,0.061558602413155396,-0.015165065376465043,-0.09058258850737833,0.04091284556799924,0.03431390125607568,-0.015890676129118944,-0.032849146227884235,-0.04435117169060081,0.006928406069077934,0.01894817521402361,0.05108962151942619,0.023373454672087835,0.06899567979264074,0.0770937254692607,0.03981082212896724,-0.02625887657257351,0.054031165051820415
APELA,,,,,,,,,,,,,0.024475026662773645,,,,,,,,
CD24,-0.03185417647031314,-0.03180636048465661,0.03658746973165308,0.10049421881539683,0.06872079792997111,-0.05785475364445925,-0.05630527969346975,-0.010891581973554242,0.01633547501711839,0.035236513991354544,-0.06521910715056625,0.09029643339190482,0.02568860801809713,-0.02704294908328504,0.003116201087467919,-0.02875183670080299,-0.033026685591355465,-0.03184358621545332,0.0781093247236124,0.0198544381861174,-0.001576686118098835
HSP90AA1,-0.051348136699465,0.025400168102425718,-0.021531685274732097,0.06338687210889,-0.17721892239030052,0.007070659248150398,0.10159392752544104,-0.10256329832220687,-0.0434119020914511,0.016117304638700383,-0.005141407097138098,0.045402031248187064,0.08627274665811924,0.011453002329461372,-0.018120537093293382,-0.11788725078474112,-0.0664234324070093,-0.11306985314943119,-0.08555989184960726,-0.005269852965091871,0.02326997945351167
BMP4,-0.028858655998586776,0.07841291874711502,0.02218807467048623,-0.019549918630660742,-0.046061068418954194,-0.015277223741801859,0.020763317529433167,0.05255461368106246,0.03620948746921058,0.023639767683753293,-0.035799062311034816,0.05768204325264907,-0.011543089270205803,-0.02117920538917858,-0.08209533135573488,-0.02598776318513139,0.028250952904002417,0.10159653024939631,0.035968718574478364,0.005991624010322418,0.019078526438699332
SCGB3A1,,,-0.027925785905143496,,-0.05111719241395141,,-0.021763149104315014,0.007223281440780079,,,-0.014320646556346578,0.10711101107943241,-0.03362242678381869,0.002638075711201105,-0.0492355524222917,-0.03305205857175035,0.052472776228471366,0.02198645134975793,0.09998696942488292,0.02506611428748616,-0.06364567005467321
IGFBP4,-0.00938081399859593,0.023518731384775317,0.023955983632814724,-0.014342103345406016,0.02447925379892302,-0.10923816989996309,-0.019242287115332365,0.023635216270652903,0.14483038048671384,0.023243178675444592,0.013405949119385602,-0.03150448098936071,-0.025781834022520513,0.022347986479794104,-0.04030265173446862,0.006141801852547691,0.053599504831174934,-0.030512476687935847,0.017797856850183237,-0.04142047619867978,-0.0033287933550876264
RSPO4,,-0.02579645788970976,,-0.039049830540217545,,-0.02061754717496109,-0.025118211778629017,,,0.08567545108799898,-0.014320644461628063,,,0.024678295123824235,,0.010911254702564767,,,0.03493234380316982,0.14284632077796927,0.11385312002047795
LEFTY2,0.0411787722275817,-0.01726683679365908,-0.007592412732934394,-0.02906276967831685,0.09873449407096772,-0.025520737130118706,0.008974320244699371,-0.003341504963375504,0.08006320299674041,-0.00500759199690609,-0.01570276179750517,0.012700675043564225,0.06505063811914878,0.02715982388589698,-0.0114939915410856,,-0.004853200952232494,0.019877477348051963,0.013803819371574476,0.02066386838690351,0.11068384775167696
PF4,,,-0.004110003768617689,-0.026115797340139486,,0.02922936071171446,,,,,,,,,,,,-0.004573596324108499,,-0.020847258866958797,-0.0348234600685102
ANGPTL2,0.027501697890724895,0.0661697020306817,0.00855423461356425,0.09961229571237021,0.13117324951359674,-0.021507232225706042,0.01226493714382564,0.04485254370722201,0.06298691108992682,-0.0543092419361947,-0.04126719246538855,0.009861619101280934,0.041591868932254715,0.01297222133746991,0.07370186564691789,0.052287087913680245,0.034769076404492096,0.012182816520567857,0.06004259820017288,0.03889483203081783,0.1018770873493286
LRIG2,-0.02666671030294314,0.07924431951876885,0.04578849829398894,0.03377679109926413,0.06216085211893106,0.037265181423637335,-0.0004339703151370791,0.03317794760205653,0.017516367165921892,0.00426502536975818,-0.06357447174677898,0.031161009616065587,-0.04995485706414913,-0.0082385463623895,0.0190216901842684,-0.0511762571275573,0.01101359799269575,0.02715041534224643,0.030594507618463555,-0.00014304993024525977,0.07014867811927854
ICOSLG,0.008592814400071182,-0.03188037419717407,0.0025476560234075117,-0.04377065007712591,-0.027299610963123753,0.030769504424724564,0.016155800157082643,0.03174254495918577,0.036152914414817404,0.006319893647300901,0.02691670816009771,0.022626928436595473,0.03985739128408968,-0.030891761686643607,-0.03349180151416718,0.15600340043742505,0.08833100223370288,0.10783304793811689,-0.010025033543847183,0.022962519382290315,0.06744487713944915
WIF1,,0.22561573854741857,-0.02334577926139998,,-0.014597542774200584,,0.024575903573280232,-0.03918381966506395,0.08556622455542565,-0.022615472369807564,-0.026948487855190023,0.09395964520631873,,0.04422343548081028,,,,,-0.03613829535507862,,-0.014792693085465058
NPPC,0.04803466749002274,-0.027724840638532568,0.02842779208120541,,-0.04853236476522524,0.0206294218083991,0.06215959437040301,-0.004041854371182415,0.00990211711864786,-0.016103735816789196,-0.0053545986178805596,0.04144751431300327,,0.02985778616158939,-0.07122409806319326,-0.08470564974262286,-0.002062550358671477,0.022670010715841776,-0.019680139887598525,,0.04922746455731003
LYZ,0.026399634317978253,-0.007989551762753908,0.026031416041601647,0.06486256901555186,0.002491816410505199,-0.03160158460638879,-0.05302963313849313,-0.006999541335883327,0.0786018482322503,0.006468039737266898,-0.027385951560077944,-0.004114728747389702,0.023430429955214563,-0.0447193961239523,0.013231704801143095,0.03951597982366253,0.013337341594665595,0.015540469633525426,-0.048854716977784936,-0.01697756844680901,-0.006025977884352092
EREG,,,,,-0.027870236518335714,,-0.035347283757919915,,,,,-0.03533798804573922,0.052360616464425504,,,,0.059559588572028324,0.08054232522755284,-0.0028205491517867575,-0.031484189873808695,-0.04009211838958884
SPTAN1,-0.032872885788205825,0.019467239762625353,-0.03314928408567751,0.0261912554938314,0.12364474597739598,0.057894741120880375,0.06697580838086978,-0.07430760537682242,-0.01941912162975176,-0.0010992443303265006,-0.050551611173591506,0.050101480456003405,0.011267169269394467,0.051412914975231545,-0.029570177193854793,-0.08766201244091745,0.023920651996544084,-0.07099223876207966,0.09779454302829006,-0.003937051825307457,0.029266291712828
PTH2,,,,,,,,,,,,,,,,,,,0.05941406412805497,,
LIPC,-0.021753185524183514,-0.020624082010659198,0.005612714178512934,0.030723241819700424,,0.038977380960823815,0.034812047655668685,0.038405368221904684,0.09129611304007507,0.03997458815607296,,-0.04540435309427563,0.04970794194032907,-0.012782513435961896,0.020753665947366343,0.015728152094552746,,,,-0.026358825847850553,-0.03479407147204359
COL8A1,-0.03698742177328495,-0.10067384519828647,0.03685900284023933,-0.0035426281169906215,0.03556515321509267,0.024512109860166893,0.004629063945204741,0.024519797465552877,0.058425552719856916,-0.036327330336828174,-0.04241624233832304,-0.03179066273966779,-0.006996802830521617,0.02512375402083066,-0.06870118853501109,0.10654710597565455,0.020233517681821613,0.09294450555384055,0.03283128841276626,0.02891490801013827,0.04617861669532174
GSTM2,-0.07311416385860683,0.07215056490963496,-0.02249007247855547,0.00343342950586014,-0.001412011323450923,0.009504249613478679,-0.0173411570628046,-0.024112301338573134,0.06492635021511137,-0.030154901416850347,0.018684615374217842,0.01114166847707223,0.05295232802739492,-0.05163601929152227,0.006036831461774817,-0.02020635221791615,-0.013203261340057336,0.016840780577466317,0.035705482492268854,0.02850966978197986,0.015179116192419146
IL4,,,,,,,,,,,,,,,0.015043761940650413,,,,,,
SPX,-0.05717023057535022,0.08979109265230123,-0.02552446566489246,0.0018572238029921997,,-0.04510949784450956,0.1305325339915298,-0.062223539502958475,0.0195791605752343,0.0009484342044571483,0.02395313726590168,-0.01482521646766122,,0.04172023761913795,,,0.06900615175776023,0.026079427388607756,-0.08843830289850724,-0.053920924462040616,-0.04784873707462978
MFGE8,-0.0003033088425163939,-0.045717097726595504,0.04979487179905575,0.028364573322140835,-0.021633975541037555,-0.004294024525390913,0.011816282514733977,-0.027915280144143722,0.06060011537764024,-0.008488341766172506,-0.022244105564460753,0.04819926550634921,0.01922371753523553,0.0014897377926011539,-0.04582380272225565,0.06688200485225579,-0.03642201188373112,0.0437856543669919,-0.005172886584916268,-0.05476682030904735,0.03138367632107909
TGFA,-0.050055380930698744,-0.07705847178000633,0.00021050398959594668,-0.005787263864033091,0.04537400927450497,0.005455296676568757,-0.12065272654256651,0.04170854650808193,0.022079106991826636,0.042109982784203664,-0.008497202571083403,-0.03533829082893096,-0.028616398418816545,0.028938839454836256,0.08444445125969362,0.04704954735433727,0.10638667986899186,0.02049299359323678,0.03953182386179282,0.006918934381811202,0.004392612077344656
SLIT2,-0.012631036115205335,0.14129386849651754,0.08036928314629961,-0.03912507587377295,0.0041438270435065275,-0.004282734696570456,0.056991499982636605,-0.004955137364628612,0.0762497022774602,-0.0028394616338930233,0.03243139635557681,0.14396692587065,0.04681580953423804,0.03580989023500851,0.020428876730753914,0.054578218516211474,0.07119974281036472,0.02385528961801385,0.08220571534639072,-0.006988809450060424,-0.01341481028771184
PLTP,0.010215257827704419,-0.03602990409375061,0.03160094001587874,0.047736854552855285,0.08250404752817715,-0.049031793004148956,-0.031148318020395777,0.003064304023150702,0.05581164385414778,0.04511172641574951,-0.04442055743993151,0.010463479355435054,0.010447876509693274,0.011555999913331285,-0.02865690602274339,-0.02766618258830135,0.08539465302274311,-0.012767207698123983,-0.049109604375663404,-0.06447537574474212,0.037555199587502475
APOD,0.026882771491895628,0.11353773319582923,-0.04020679678452692,-0.03465860868363794,0.09428345963724068,0.028806719090132937,-0.09474610874990308,0.0005651085094787097,-0.08151711442209197,-0.011262611625015401,-0.08006930678194643,-0.04430405257175246,-0.003007723816937907,0.03500355037099819,0.08145058175244263,-0.002978427763891425,0.07898679369101372,-0.015780627931004005,-0.01433179113112596,-0.016760001778702432,-0.09464489558261549
B2M,0.08017347746831106,0.053084856194877364,-0.008450425210774175,-0.09351190249696621,0.19283780542170142,-0.01646659789767171,-0.011313267613174029,0.05715018322839802,0.06892049423887424,-0.0030214548462358343,-0.04286789930726646,-0.052001396167593486,0.008312315013012042,-0.04519465326062016,-0.007133918383788289,0.13373527012145342,0.14282389946886404,0.0848274147577578,-0.04145828754357378,0.002518832803695525,0.09234669374506423
OMG,0.04894794412835373,0.11592781826427544,-0.010342988918388795,0.0444688367244159,0.13144070768931973,0.0061304271214152155,-0.001652029717569774,-0.014975215900816078,-0.1429749146755338,0.0065655777698901355,0.018044042284307955,-0.0046612507018317755,-0.013447380434414818,0.050532190816383354,0.03107936024229981,-3.199934937198432e-05,0.009583827468515617,0.08059697321532384,-0.026216659138881798,-0.04781478090525523,0.02049792737963263
