,MGH258,UKF243,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
CCL17,,,,,,-0.015413428387000147,-0.013718240799236869,,0.06374408040473141,,,,,-0.02564230457059562,0.042185612476892065,,
VEGFD,,-0.03749730799030984,-0.01745382585849067,,-0.02546496097018184,-0.016421704260639144,-0.01006249552676393,0.06261849563993477,0.05358830502903687,,-0.05068382363112079,-0.04160525301274267,,,-0.027974780216889827,,
TNFSF13,,,,-0.018599311668305394,,,,,,,,,,0.1527471158275048,-0.025124559420318774,0.026732106838751754,0.00040552728521538623
WNT5A,0.04693222819781131,0.005919447028641706,-0.06778500915729764,-0.05726018335443764,-0.07807830465416671,-0.07710457084275515,0.030255533851477258,-0.019094588542618356,0.03611854443750371,-0.024843295602964714,0.0009987298744015606,0.02913480977747168,0.0634637407813071,-0.013389382549174463,0.017781887381562576,0.07440028439887181,-0.09069787323444221
CXCL8,,-0.031944504816511926,-0.033839434438529985,-0.02645631451251499,-0.018626930083374838,0.027477773518922437,-0.009370633366373941,-0.09966101075768367,-0.022390825607253913,,-0.03409705503926357,-0.040045606035453186,-0.0435221795137261,-0.11468506129102202,-0.12576970239453306,0.016908625753039887,-0.1141390827679387
GRN,-0.11603019283745934,-0.013631759753287264,-0.0854247381829141,-0.03603265886132378,-0.09645905533057583,0.039392087697361994,0.04646057341155865,-0.11306829686048092,0.021971189083547123,-0.0300636693366631,0.06049660111529319,0.06903197370202496,0.030634885397141962,-0.04673153176454223,-0.028211219427959858,-0.0477644801181339,0.0006911307269697334
MIA,0.18264355583891773,0.04880056770268566,-0.03200980523996229,-0.022395823600621353,-0.021952986063489204,0.11552447997997094,-0.01144396951986794,,-0.011343034770867538,0.09131596034570873,0.07212341281897396,0.028355615234720532,0.048879517526395716,0.1607248881819174,0.08300728567154633,-0.05139543778829363,0.005727956708301322
COL4A4,0.05982626833670332,-0.037747584558575666,-0.0793134264538054,0.0027580373868314506,-0.014978991566592006,-0.016092096107025666,0.038874677614244346,,-0.024498264437061223,,,-0.032577732492458815,0.05753502731177747,0.16707189890360502,0.03167879760906475,0.017130806379544516,-0.050227139259884875
TAC1,0.06111085079386573,0.12328796740086846,0.20395004042332204,0.042144806804982685,0.1263102025557432,0.019230858907309068,0.01891885520484891,0.15028563833370373,0.21224387913827825,,,,,,,0.01104320227043251,0.11459980548812763
RARRES2,0.10638400473665177,0.020442374059179303,-0.10565044285201677,-0.003613231556974895,-0.11357679559616411,-0.013157329245508312,-0.019923675025758546,-0.08550508060078857,-0.05200405011835421,0.0042408476975137515,-0.015858810225685523,-0.09121916820776309,-0.048057914132715776,-0.07042279918310285,-0.07886152659022193,0.0013915880696772443,-0.014021476507082145
FGF7,0.006107318779510923,-0.0573808831326727,0.05509258297350039,0.011740786773476182,0.01780551149386179,-0.020656029484189122,0.024088848403054374,0.0817348992221807,0.0801195493222795,0.055686161412672526,0.021344410208059147,0.14180959473205865,-0.04362206304447608,0.0009693907468919268,-0.0011622822677945228,0.03422338850752795,-0.002605945499984795
EFNA2,,,,,,,,,,,,,,,0.03897217969198565,,
HBEGF,0.03298031580898413,0.023751868328613177,-0.04363033270953192,-0.01778133431121296,-0.07661964826837628,-0.013170752712643513,-0.025841453331036473,-0.09175167883694743,-0.02641480523666114,-0.010553356829661853,-0.09421682372023349,-0.028476982677675424,0.0902805253108273,-0.016772125940806785,0.03227713914556186,-0.016149268264718825,-0.029542848752690032
CSF3,,0.05730092964895631,0.020688637206475572,,-0.015847484767668184,,,,,,,,,-0.0980633161180497,-0.10332973007824775,-0.03482839783702583,-0.023005059060032206
PI3,,-0.0447176074634688,-0.008454528275425635,,-0.01784447701255326,,,,,,-0.023355674110669623,,,-0.1463286155908439,-0.11487753405713508,-0.0009459414022854995,-0.049346011287818
PCSK1N,0.05406798700289076,0.060906893992337265,0.11073721296996428,0.04496395824715287,0.0778686952494955,-0.05682306053608288,0.03387972319304972,0.20819142307308228,0.0843631242718861,-0.0026632626633816183,-0.01884909382603556,0.03475642658254434,0.025869713288716404,0.03574314688381719,0.06077218231140125,0.05900260005818072,0.08817585221134902
NTS,,,-0.02908141045231649,-0.02160331211025357,-0.01947846509503549,-0.01838334921594111,-0.029756728569536504,-0.039376959185403404,,,,,,-0.013426003069816889,0.007522854099894273,-0.03129601265201281,
SFRP1,0.02252999618448802,-0.009810397509157721,0.08975032090207659,-0.025980034373503193,-0.04843548856367806,-0.03413402279624532,-0.01371824093739082,-0.05051773605418917,0.06796661195504856,-0.026849999817498735,0.050496323286698015,-0.06215154506448276,0.08293850758746026,0.07029566313092277,0.009025646860393581,0.09187968650669276,0.007382077496356781
CXCL13,,,-0.019732840857192242,,,,,,,,,,,-0.0020680799308572606,-0.06831255337580552,-0.035601760191766085,-0.042854905021405786
MICA,0.050152231333623655,-0.0389650230689547,0.013960496391573152,-0.004307853767684652,-0.014947791538659308,0.0029799201501413105,-0.02844977420704732,-0.05045301707483085,-0.026259618008959262,-0.0052051596755819775,-0.0364338269097776,-0.014407376067256509,0.013759766592838696,0.04209481588164632,0.08518660716941463,0.02733707589087523,-0.011352493129079594
TG,0.0954140626718883,0.04833830459045244,-0.016928136482449965,-0.024935917095086163,0.022123181908861637,-0.01552844580192815,-0.00992783129328538,,0.055421628773904184,-0.030917215654133783,0.011776438351498797,-0.04972409947354367,0.06602482406142676,0.044277279157419275,-0.03989505646713096,0.07593302309361143,-0.026321697689870808
ADA,0.06262718889617758,-0.04449941587647129,0.016940054213142562,-0.0031375213488284578,-0.07458118951844046,0.03992710034569927,-0.01612359641701946,-0.07332824524467146,-0.005649758120630099,0.009081879033082406,0.08423456144326551,0.04671952722285458,0.0029069771570746166,-0.003149927888092072,0.03244096619737995,-0.004061286769018576,-0.02646910761507268
LAMC3,0.060558593002659374,0.014960787721865694,0.055392378280708726,0.025372176110092053,-0.02151265701834653,-0.0001186381018437242,0.028368499044649116,-0.021082769912970957,-0.05043158449937669,0.007643785824827693,0.1412825438725134,-0.02058943899425467,0.024129468775228216,0.0683513236557166,0.025636834091244714,-0.05570787988192389,-0.0559959667452355
CCL7,,,-0.02616210375931393,,,,,,,,,,,-0.015770073179774267,,,-0.027852241579838337
NGF,,-0.021747439278323916,0.023373502565869796,-0.02379555314617995,,,,0.014649850244257783,,,,0.01958529804898595,-0.036734406676151465,-0.003615862009768288,0.006444265784486066,-0.05979274807584349,-0.0329231702850709
TNFSF15,,0.015922406689588643,0.03639947641644415,-0.002638157331211694,,,,,,-0.02849784636487814,,-0.046816221483956325,0.06060516019193554,-0.013659135688493765,,0.06849931243556903,-0.04869598322826
HMGB1,0.006063235652340879,0.04868407306793513,-0.005815244638685503,-0.05565784935176703,-0.07791858076287135,-0.010616749434380575,-0.04362773754335821,-0.09504797483393047,-0.015121697295748892,-0.011319218474114377,-0.14237026398516184,0.01164784866885834,-0.022733124803975182,-0.08871715706075786,-0.04223400931148475,0.00961280496645923,-0.020564677410674016
ITGB3BP,0.051958694680697484,-0.034986204598462536,0.005257263951272027,-0.049539329036164474,-0.019836559942883213,-0.017454032915114066,-0.021914596970892215,0.010139638515662599,-0.033440814787218186,0.0775890701202366,-0.0633689565666918,-0.034200282014297624,0.046494008405865615,-0.007097975298488849,0.027462847840890984,-0.07060021554891963,-0.0005684180362480372
AANAT,,0.023948256480741253,-0.017453828350122675,,0.12173395574978407,0.1266549138255472,0.11126283948062657,-0.020283502509463504,-0.02308045322678914,,0.018542290604380875,,-0.025746163461037034,-0.03371562392951117,0.035599853133854636,,0.11662331243529668
RELN,-0.02183843146413017,-0.03749728852765509,0.08669565509450777,0.0012167962015557816,0.10260587384094906,-0.021593168510920326,-0.0364547038100612,0.03014084752040392,-0.01161298969098615,,,0.002343271129132449,,,,-0.0261240833903312,-0.0487743733997852
IL15,0.05410380512993449,-0.022384868584372206,-0.009983238316828909,-0.020559100184374974,-0.037286820298465036,0.011558275128424838,-0.0003281998446070937,0.02460785041209736,0.05686003969135439,0.05880761979497674,0.031012930776135265,-0.008185282545286346,0.08362768940899752,-0.01251906539983283,0.06771414333774742,-0.024578263663559467,-0.004341906874149251
UTS2,,,,,-0.012555598722290558,,,,,-0.03751106269434428,-0.021015526637378525,,,0.036085742212530164,,,
BSG,0.12012453390817876,-0.026008775903143856,-0.024993187588759895,0.024348274974095693,0.08280922526588531,0.052128561167017695,0.0468654773659277,0.1134658744200198,-0.09458411818887281,0.0610391928365187,0.11845540531357451,0.048752806847845,0.03054518693813096,0.01571019922098397,-0.01821027274386462,-0.021627644882530887,-0.03493166100810722
ADAMTS3,0.008341051774693395,-0.03884399977170211,-0.009511664063390648,0.012796563336883586,-0.08391059185748077,-0.02700722662078641,0.0740374638010077,0.06483182587191161,-0.015443993674796512,-0.02352928999260497,-0.020581235471175678,,0.01584059196455787,0.037912661497038466,0.051100669943693326,-0.03254477490893378,-0.021911738250352787
CD34,0.027658175720934486,0.12146488996197825,0.04358941730961341,0.007131718767066469,0.0015359881518269862,0.017665577275780615,-0.02141135743490823,-0.03251600973834113,0.011357719048376898,-0.020409559179803635,0.10979034229862801,0.08562494235689043,0.04850136357864409,0.038160727046640114,0.040139457792945886,-0.04103542521747347,0.03259261491256594
CCL23,,,,,-0.01626528166120601,,,,,-0.026890838953536403,,,,,,,
PLAT,0.05895440148063369,0.08714825352812605,-0.0085864623614597,-0.030344090277474804,-0.05922081119676939,-0.022294480307246328,-0.04246927093354541,0.01735831081026806,-0.011700418492907948,0.01693615133356727,-0.058011003628866506,0.03641829910436134,0.09857840179005156,0.09324548236320139,0.05205456545270583,0.03398470199901849,0.01596659934254665
NTF3,,,,,,,-0.01847329784328526,,,,,,,0.11022944146643267,0.07844394132834201,0.05790323390406663,
LTA,,,,,,-0.01344957900410607,,,-0.02140605624902516,,,,,,,,
CKLF,-0.035914986936223574,0.04937715583312259,-0.06306239578485438,-0.02528029089926119,-0.0764861911274368,-0.009207706025565117,0.01633802846007261,-0.08546696475412546,-0.031369833077871355,0.05114027146684535,0.05009194188306104,-0.08127899350834426,0.10435149543478528,0.06104279625614344,0.08103101413651045,0.000529602817561856,0.03912568144017336
CD24,-0.013019666458614397,-0.07582456644494996,0.0557377457889505,0.019831922867234102,0.008499840389013368,0.023164468558682247,-0.036610013592682636,0.006476933726814848,0.01528040328251027,-0.013712736605422151,0.13011915320534492,-0.019407177270005307,0.046069816933854486,0.13811763340901712,0.09627724085050188,0.08374997348912797,-0.03571879449399717
HSP90AA1,-0.08175241361136756,-0.030241128938671365,0.14576140175760943,0.05486040722179248,0.09106889743453937,0.007541176846143563,-0.05322584993826827,0.21809968425698914,0.12612482783147969,-0.10192897547757308,-0.05579294287100178,0.041150483458395615,-0.08863766969995095,-0.17312923792710047,-0.12207535343587063,-0.029139122653998095,0.03547474949284046
BMP4,-0.027110009209404762,0.09029045398962621,-0.010300863023629188,-0.030511463165830838,0.006677895304018554,0.06292414617402274,-0.04208318967493542,-0.01919410180703453,0.07271062124101614,0.058643957470437796,0.052504830795702444,0.03789162457054798,0.02620297264846174,0.0056853078921036415,0.04843836987533459,-0.002924640850721554,0.06833779408457569
SCGB3A1,,,0.04957993019225374,0.017042635381999127,,,-0.009653100756850823,0.004301036085482185,0.07598197862450971,0.1522561494443713,-0.003735974236393924,-0.04464149748880065,,0.003551066816549966,0.0014885211911326707,-0.028235653205183196,0.007929589721024316
IGFBP4,0.06821684031072009,0.06073265008764208,-0.058543531620107225,-0.026961291302120587,-0.05816419623109496,-0.02772890732990046,-0.010865408090649117,-0.018291731064089992,0.0052331619512983344,0.03885934304022141,-0.0019019477506694677,0.05853595146628934,0.04632015483639267,-0.02357719891285363,-0.05171852222904944,-0.06735546073650606,0.01604882020904702
RSPO4,,-0.026566726708043865,-0.023989678317690662,,,0.053893795527428165,-0.009653099344866469,,0.01502299715861764,,,0.04976729816279037,,,,-0.004249473087470367,-0.01589168013034619
LEFTY2,0.10040583868586613,0.010559118944559796,0.011016771369890977,0.004446190518947331,-0.05496157645439831,0.02610045695616983,-0.010584741491645046,-0.039376985112518414,-0.02642553738441277,-0.04505063208149417,0.07094597978955047,,-0.032901414920153464,0.009050524293619355,-0.03057160288503204,0.013580282895174298,0.019737056899967253
PF4,,,,,,,,,,,,,,,-0.024369886159047796,,-0.03186572565832623
ANGPTL2,0.02570381726359661,0.014111127151207417,-0.055698129723576364,-0.0236231978057835,-0.08522636710146764,-0.03399865867768125,0.047666900429768906,-0.06254252259600905,-0.09671821594594172,0.022779556559853767,0.10531628926483114,0.0771041937798017,-0.014648755275289579,0.13088569198046093,0.07922227218345526,-0.02656131814502112,-0.04321859093183745
LRIG2,-0.011521031108138803,-0.0037403451872769604,-0.005334080100784143,-0.014641633870378538,-0.016979544936732947,-0.027522392230142637,0.043089043752080516,0.07869390802595194,-0.01815301189166572,-0.018280147944587214,0.06580234573308955,0.02525959121948522,0.08457112513974063,0.06478651643707879,0.000985510557859561,0.03020389079501093,0.0059912558095427315
ICOSLG,-0.0039495742334898325,0.03400445811117163,-0.005729768925510888,-0.01149543421965855,-0.04895534832678106,-0.0346502732109058,-0.002100024737722437,-0.013945578059470142,-0.04242016485200199,-0.02356731570342567,-0.10558081799187756,-0.04581052855226343,0.07002957182890113,0.05885020259313753,0.08008081667087334,0.04485005703195881,0.03189967892492962
WIF1,,0.1053122898192476,0.0894562200586104,0.03710863672617432,0.16280736756866326,-0.012071085008961913,-0.01816513433854937,0.14696100427087766,0.11102926453253507,,,,,,,0.02556403304209862,0.07510792856211508
NPPC,0.040166072685440285,0.0017387612468276212,0.14199610117596734,0.08074055545166493,0.004939215728033041,0.06444944120639146,-0.01341544577093764,0.04540478005668049,-0.08087904533966611,-0.0237589791230951,-0.027122509455778918,-0.011606052831246516,-0.007477812825977049,0.004065504333187381,-0.037364137038677525,0.0958855154779657,-0.00923769602278537
LYZ,-0.045891191541958073,0.012648324313926538,-0.07595781221119649,0.00969755555242354,-0.08778778805092759,-0.017266885934643712,-0.00805835983860079,-0.1667483282342541,-0.0488650406576204,-0.02338367753506631,0.03504119760375794,0.15079364192681455,-0.014015589290500364,-0.002008481976732554,0.013536616226170233,-0.028879319411132396,0.04276162771378659
EREG,,,-0.03375916941181686,,,,,-0.011840947381062053,,,,,,-0.07800987383866059,-0.04975460390539469,-0.027519120571711488,0.020380945263190522
SPTAN1,0.12194111363686362,0.05376187658013938,0.12025246703959719,0.02892377529096996,0.015138930103858294,-0.020887322559895033,-0.011848514586124553,0.2232030351488725,0.08722580451552428,-0.013952169694230146,0.09253929542580257,-0.008748559660143776,0.008568192539947506,0.07871206867665603,0.07132961813187094,0.027643021118128205,0.1099270651799998
PTH2,,,,,,,,,,,,,,,,-0.03220725104998937,
LIPC,0.02268385666691788,-0.044901836535438666,0.03939706924625015,-0.019838579923142686,-0.037388006413965086,-0.010861756176266736,,0.020494160972324274,-0.0336269125878202,0.08933096743078114,-0.045650236161409986,0.06393687730919945,0.17479033297782978,,,,0.03562658005805294
COL8A1,0.005513614831875372,-0.005283936279203881,-0.050271681656680264,-0.05358073937031183,-0.02406496328175549,-0.0369772853879735,0.008724195338104965,-0.08885844020001543,-0.08339632435509867,-0.016207120967861744,0.021894787095900373,0.11586100365287953,0.02086074669375541,0.031127640584636768,-0.008070359220553571,-0.0247913325028321,0.0011754564158612123
GSTM2,0.0934425789926674,0.041436092899865495,-0.0318530509758664,-0.01738548754241509,0.047278597802111015,-0.0030522938833215953,-0.028531430637362007,0.0787621391893265,-0.0381554702891911,0.1455766876674561,0.05262998113212109,0.07318762929391136,0.1256280766753151,0.0436263784524833,-0.003335112662284828,-0.0017662912033081023,0.047619278135436476
IL4,,,,,,,,,,,0.009978909261594764,,,,,,
SPX,-0.016714403560396565,0.0656329132597055,0.152394643230525,0.027079265767014984,0.06687457601851124,-0.005019847905296954,0.02072511600967689,0.05421001595144119,0.21295959907783757,-0.031497084449306406,,,0.008762185396626185,-0.014375060406805541,0.05090002474619093,0.008975505959896482,0.11611406225743559
MFGE8,0.07776452640029988,-0.0238076376208782,0.030170261530790082,0.0727984478345261,-0.02706360024633912,-0.03353867161711744,-0.03704578286220018,0.061032167528900866,-0.09924440575305532,-0.02119177474918651,0.06908433914592997,0.00023071735606653348,0.0694831716119029,0.014085411822557993,0.01397255269116067,-0.02078965128208576,-0.08099492744967318
TGFA,-0.029029526746327538,-0.08255586024953258,-0.05820378706579708,-0.0068331309418061285,-0.08171902378107516,0.013460264805374711,-0.014837439672604551,-0.10406544599805168,-0.017910182978488585,0.1160124944876289,0.08542551920393095,0.011199844329769924,0.0527349475413066,0.03493487014224409,0.06380729678266858,-0.005695501524897767,-0.07627554661719507
SLIT2,-0.02711000487139674,0.08809469488761383,0.09513804795171156,0.020034485904902345,-0.0030921538543747414,-0.04025436027247077,-0.04397945864408046,0.1079915442545137,0.05358730424121907,0.044162648854884155,0.027299571839195378,-0.005903795062644882,-0.03486413800314058,0.003937389188434076,0.06387053580294104,-0.05976881516606461,-0.011460625488690045
PLTP,-0.004829746030410027,-0.0536663293752477,-0.11504675975431854,-0.004936786830030682,-0.08115981211795878,-0.011176593727868682,-0.054157791706714004,-0.1906245022911719,-0.01590900907509217,-0.028345002576244296,-0.028416730074405542,0.025633430759530333,-0.020554767973320846,-0.037252460829843445,-0.10495454608909731,-0.03581967766134221,0.013694509491322539
APOD,-0.1176926456055458,0.017709422829401723,-0.0687483663417493,-0.0006874287705061585,-0.10736685038304482,0.03165791443897807,-0.027706393720838114,-0.11683525106899212,0.07421377509814488,-0.013328317823389384,0.10371728926428557,-0.025272669783902094,-0.0708667683126856,0.18943444942780852,0.12276464508231057,-0.0301295123613709,0.07512063623661204
B2M,-0.0023936170730337178,0.048955886631443804,-0.11840180539003321,-0.08005430426799967,-0.13356546040564046,-0.02606876469070791,0.0005218009682751189,-0.2284273296605026,-0.11660974082657097,0.0052615104805379155,0.06455970260277204,-0.031277823828803585,0.052035204048005476,0.02923944926922211,-0.02209219329523017,-0.07792349036640131,0.012107665127630727
OMG,-0.03195700914993533,0.11066415443231016,0.07110057375980584,-0.013938519326534957,-0.008021701232403767,0.04399064687811579,0.01350263292159275,-0.004747986096331276,0.08103398511417428,-0.028274343898187813,-0.02951614443460666,-0.01198369830222273,-0.07014055590541655,0.1685660362293456,0.12125358805272915,-0.0169547609733821,0.13405865284457855
CXCL3,-0.02121350507361259,0.03532835496142925,-0.047955079526544146,,-0.018768468011333223,0.0453009727082328,-0.010326775858839838,0.001996950934842717,-0.015416236844732319,-0.024486010600398483,-0.025623639929600057,,,-0.06116980607591081,-0.06915818214978675,-0.01926927152302898,-0.004182362578011703
CXCL10,-0.031103744310491937,-0.029061735394679048,0.03315571692302209,-0.01434307121388577,-0.04166739378040636,-0.004625115659529085,-0.015687128363865963,-0.027201108836869138,0.0032526882241803307,-0.03628586728159147,0.0643465154935438,0.0755353917431858,-0.008165700532445069,-0.02861947668949838,-0.03268708208370655,-0.04133083202529866,0.042317270842060106
RSPO3,,,0.32488623660256066,-0.011422625768021402,0.21028143232768223,-0.02362590227878384,-0.012666898016941453,0.059079453262994665,0.04836427463432454,,,,,0.14316496381428054,0.1130282382242059,-0.005923900523687782,0.05719013467692048
CORT,-0.026342264950347593,-0.029785981389863603,0.2091436652827395,0.08883387871048706,0.03967507175491475,-0.03811513326423039,0.023415246483934365,0.03104319479753458,-0.0072592544550903575,,,,,-0.0018320948402082231,-0.02550184723907641,0.06428017926144892,
NCAN,-0.035656120695041024,0.026672845233624978,0.11258569285781217,0.030772715428310442,-0.05034838856435849,-0.011086090952465058,0.03702970499982094,0.12474025250817476,-0.07263750793095013,-0.026206525061113345,0.0013803258357658328,0.06263729494035593,0.12033565857671208,0.19640451900388822,0.12054357759757477,0.062320509316758546,0.06409174080641586
PRG4,,0.015869858839379167,0.1377129570386717,,-0.020333924531214277,-0.019990722990187938,,,-0.018834867705512497,,,,,-0.02126712424810953,-0.03762953616246318,-0.04907295592348468,-0.032935629522386045
ZG16B,,,,,0.10258594824938433,-0.010686911451129473,,,,,,,-0.028621114176145095,,,,-0.027184732129375087
TGM2,-0.02309158053966968,0.042877975105987315,-0.03093127255158061,-0.022237738964242044,-0.014187319221419895,0.036012439909393304,0.04059537440595307,-0.010932570630776121,0.03800521324372042,0.02965073536081033,0.010799792785861658,0.08036694904687713,0.0691623490253347,-0.042259836306755935,-0.04321659299766944,-0.03492160339300161,-0.04579880095047224
VEGFC,-0.026342266646442798,0.05036984295676998,-0.02559860597428012,-0.04214640337223542,-0.026809002813020764,0.0014694429935986728,0.0351674686101636,-0.033435188042238495,-0.019221733248728043,0.07034376443481918,0.040155966673017914,0.02354630647208587,0.04267802271014498,-0.012410818321977204,-0.042851423509744614,-0.02041484606354105,-0.026609087227472985
WNT6,,0.08978277586738755,-0.022914114057787493,-0.021087302080903623,-0.019995752164246993,-0.023783340257681695,,,-0.016775758141040743,,0.0319068198111854,,0.10031741432995452,0.04604591916216167,0.007211136406693715,-0.040143763908656004,-0.02808998429781039
NRG4,,0.014898176010986051,-0.023686821027908735,-0.025814755978648546,-0.009428360933414606,-0.020531287262653523,0.015310081325034842,0.06566524192960255,0.05448107562575112,,,0.024192781020820984,,,,-0.021476065800175085,0.02369643473644506
PMCH,,,,,,-0.01564267841637585,,,,,,,,0.043166866054633296,-0.03578045601030824,-0.02299753117661631,-0.044364729734034575
COL9A1,0.09514917456515389,0.037962946803386986,-0.003804653421595574,-0.02937056101412274,-0.025624321221223614,-0.01890907269053908,-0.020448290254002566,0.0054219993799064755,-0.025552063678514647,0.05972781181456021,0.045185102178779406,0.041713820406148405,0.003410761677305495,0.07760149400637818,0.062024842989471245,0.02578475513388627,0.0012021719245831708
GDF11,0.04987938635224634,-0.008278014814133407,-0.01289164036555026,-0.015270663438158203,-0.02435758804719633,-0.023778106891364836,-0.04412471479848266,0.08540390405238021,-0.044182522993921836,0.026578799151872286,0.036415994865418765,0.06167132151622671,-0.049389175500789646,0.0006651005532374537,0.0020041780223559917,-0.09020494980781633,0.010482174596024811
IL24,,,,,,,,,,,,,,-0.029124718489134817,-0.023981320714347464,,-0.025907097196848212
SORBS1,-0.0303235686383356,0.02082726255820783,0.03929165316545699,-0.006909551559121804,0.055539440388892795,0.022281913159757093,-0.045710069653074635,0.027341904721903742,0.004982940294953601,-0.10759117273281374,0.09381146443183304,-0.01897178325953181,0.059817771043641006,0.0213602553792116,-0.025100846804214517,0.0045056964801193705,0.011925447552633408
DLL1,0.03952316596363875,0.05649061678066162,0.005697312055712959,-0.012486417462319536,-0.060635323854656434,-0.016790060311311368,-0.03033190774334294,-0.006845729142813168,-0.09847802573196625,0.013548210402593068,-0.01605989182126368,0.002595254104960427,-0.030329593633801978,0.14880172975901917,0.14523382331946635,-0.030381531141777923,-0.02645603797796458
TLN1,-0.0007900429950173986,-0.08590755373861306,-0.05972784667920601,0.004252814537310882,-0.1270003074369935,-0.07930723885474236,-0.001438037463697839,-0.16576686065585455,-0.11347209302531916,-0.036680693386357974,-0.021445162573267704,-0.02404163597177016,-0.030288711342289047,-0.07140933536503163,-0.012556105758949191,-0.0618449009071715,-0.014943567446747543
COL2A1,-0.024742123583892755,0.013397476600892836,-0.014852837384626135,0.08996336993553743,0.06655192831741172,,,,-0.015650645397328376,,,,,-0.015354002890112746,-0.033654654612846384,-0.04844800440236143,-0.03805870083021758
SHH,,,-0.037652947684727746,0.03681641236733658,0.06398228624038341,-0.008473624013187755,-0.011083481226175359,,0.1233536391098545,0.02941009155655427,-0.0846895928262429,,,-0.04491248886191928,-0.02494234071120761,-0.028198637848125024,-0.057484294821605365
