,UKF251,UKF259,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1
SEMA6A,-0.0030717869425793145,0.041407103472652786,-0.04311274898279671,0.02089571141492403,0.02339509230535019,-0.020193506530658364
IRAK4,-0.02766502981686747,-0.01874224793843145,0.0035516359862855624,0.03157137246317095,0.0035540910300371196,-0.03313581491314056
GSTP1,-0.022874751599719627,-0.0003329384602402702,0.017494022157297087,0.050735861656095595,0.11825439853832284,0.04500368233454795
VCAM1,-0.018906814259097793,0.035430860656180854,-0.09670097890517873,0.0488449178083703,-0.027717379648141003,-0.03278928646995711
NXPH3,-0.03162554006261361,0.019366385659968646,0.02806701893968426,0.05096465965262659,0.07175894280230426,0.018653956358732706
MTMR4,-0.040781294319650406,0.01274565032000742,0.050651064649735913,0.07737670922835659,0.010259250775487696,0.013319056736110427
LAMC2,,-0.017661980978943368,,-0.02014428159230321,-0.0005970561548500171,-0.013458105903737314
IL10,-0.021777484201537942,-0.032628343367795326,-0.021483732389815297,-0.016236743345312617,0.13568034348859173,0.022952001450000075
SEMA4D,0.03950773378645963,0.008013074251114763,-0.025001153019309365,0.005181623093700648,0.11449910960452873,-0.02392016452610442
TRH,,-0.03018336039833698,,0.026893036260003212,0.006918618466159351,0.062337130629469606
SEMA6D,-0.003342633727648165,0.043598151351403186,0.047932164723447156,0.03126302856864204,-0.012576136128992962,0.0865097405738224
CEL,,,-0.031957013433404284,0.00948995428176251,0.039116569411342304,-0.011194896701925739
PDCD1LG2,-0.021524308583176874,0.040989122796457125,0.07778219544281371,0.022085236879434006,0.0460744316608487,0.04803652485487423
SPINT1,-0.006298457763278285,-0.029379968733801443,-0.015424309049600553,0.01810506544648303,0.05499643003671071,0.06019986458760347
CTHRC1,-0.022808203024488896,-0.01222422102319248,0.023543373029313485,-0.004171149442259834,0.051067144758666826,-0.00593181055702891
PODXL,0.009029148632990302,0.05554117084453423,-0.019123329777160865,0.01419246395898767,-0.04370945649174053,0.0010202287057247549
JAM3,-0.01944630166616085,0.05515168102907421,-0.0912325704248779,-0.01397851365648575,-0.08305958829472329,-0.015956369129262474
TGFB2,-0.01108858616452521,0.008003163142905898,0.1470033929980281,0.0035809616847421793,-0.0010904468037419841,0.07259712050347765
COL18A1,0.011006292453231235,0.027649310817067615,0.0006448365844976663,-0.008799112981944452,-0.04659296568582603,-0.09105276066157102
NODAL,0.029231844475912552,0.034572348626629924,-0.011550854929695221,0.1681924760688011,0.14951029460306062,-0.015390353477521677
INHBB,-0.037274058179467155,-0.022969100880441472,-0.0076157478769061735,-0.03224000093620391,-0.04564975417839902,-0.04515015152026405
LCN1,,,,-0.026053806320061282,-0.01827202776522167,
ARF4,-0.005852606219870771,-0.0006996644695544535,0.10358231794021824,0.07713322955230194,0.15335704209293302,-0.07220780436873073
CXCL14,-0.011023464532144577,0.05754984368751122,0.03600775406931299,-0.05480382208485622,-0.17356454776637098,-0.08737144414807485
LIF,-0.01853153927171479,-0.013114723644010355,0.09924498099900375,0.015669419297407654,-0.11572810015186884,0.027110250738280443
IL17B,,,,0.054146941417388586,0.08187183767450279,-0.01914702982883245
MMP1,,,,0.013708210952513615,-0.030116885366988727,-0.01386495848739238
MATN1,,,,-0.03278321411070921,-0.0323181488064744,-0.019733069769017522
ADAM28,-0.03710613819797254,-0.01060816723398433,-0.013014408982823562,-0.012587930994683505,-3.423762378180376e-05,0.02684556978448667
TCN2,-0.034256247422919585,0.0029646546274639343,0.010131227424071972,0.011289220293399512,0.018842976419926997,-0.0322494176546397
THPO,,0.0410902389991979,-0.023843910236208268,,,-0.017117524031800967
CUBN,-0.014795498189403246,0.05521897053190383,0.01416933148627723,0.035576141286573874,0.014388077960874494,0.00012592785954243946
TIMP3,-0.009700096785223695,-0.02860106007239131,0.006374724234182708,0.0062422898888205465,0.06966953459158017,-0.11164142153600534
PIGF,0.05789467921416,0.0014874186165311106,0.06834219234105982,0.036256269068949534,0.08669698486198966,-0.0364139897901375
CRH,0.10445586195085275,-0.018010946026694896,,0.03902865537208877,0.004794603291791781,-0.017951207651721295
BDNF,-0.016440717833690676,0.0152764588908738,,-0.006994368421415634,-0.022383257258260937,-0.01222277527338046
CCL5,-0.021179939659828284,-0.0371904745859592,-0.038200661321512584,0.04322189498032677,0.012476974035570102,-0.0237640289375217
GAD1,0.03789150752488306,0.038701510430797746,0.023686289231330242,0.10366537413090418,0.12301398204997283,-0.005031352308550634
COL14A1,0.035953611829344465,-0.04242896690161719,0.008818572457946086,0.04317464306768986,-0.030709632357561235,-0.07731407654971192
HLA-A,-0.08137491204317852,-0.055862230356642006,-0.0431413123485703,-0.025943387562896294,-0.19560040412158286,-0.08145847419429178
CD5L,0.008377529851032017,,0.07293490822579823,,,
FGF18,,-0.014309561928212105,,-0.010407521973701758,-0.014470177783563873,-0.008453628089959406
ADM,0.03738183888968451,-0.08956054219424306,0.04391321250484748,-0.020261887899594086,-0.08158949668157398,-0.07544731717130902
GNAI2,0.0222925515825261,-0.014566561861232303,-0.025809988237710482,-0.02369933054058241,0.006438440036611588,0.0008230460199407944
COL11A1,-0.02598815587394321,0.03329386499014518,0.03707441057671085,0.015151862899603534,-0.032615037101987536,-0.054523211247501036
NUCB2,0.027850129753141915,0.03698564264343829,0.023365273341834643,0.007273970784307518,-0.10136655931398651,-0.034112026661132805
CXCL1,-0.0031923026788863405,0.01064107556988723,,-0.002243654346451801,-0.058012363318295186,-0.03955010144949375
VCAN,0.0641900781528237,0.07098882532846193,-0.04333730395591843,-0.009847418651866575,0.1430614705921884,0.027417510944512183
MMP7,,-0.028448382490417718,,0.05395979491124699,-0.1081734152545827,-0.026289277718997913
PTPN6,-0.04320982444404982,0.043305152029102206,-0.06255102252776004,0.007182424325324026,0.012446020938286702,-0.01227743933705888
PTGS2,-0.017595331770545838,0.014340269450314245,0.06221767783454356,0.026353715950410386,-0.08538877417040698,0.037934186956998725
XCL1,,-0.015569315492801146,,,,
CD58,-0.030169809232901672,0.015865659857225097,0.10714299809366092,0.031581970711894676,0.0902254765213959,-0.04463882250680762
TNFSF14,-0.02056294634208999,-0.015906798630893018,0.057000148916090135,-0.021441883868095903,-0.031095664521397212,-0.020020272406929482
CNTN4,0.02472080069071845,-0.027980861019055267,-0.007791454996117811,-0.0018424405918829097,0.05576473775722508,0.016455142218263528
NTF4,,0.0836429302797704,,,,
INSL3,,-0.014309559121475052,,-0.02384604906082008,0.027733158289986803,-0.020020270472648805
BTLA,,-0.02271361906459255,-0.03054424288267406,,,
MFNG,0.014573544004251364,0.03300513495718753,-0.09024753104828198,0.01344899218104146,0.03864793389176984,0.010465662072459164
ICAM1,-0.06462444935476261,-0.09169563948604825,-0.028561341166417276,0.059537437470066096,-0.05631254739376224,-0.01542799086291324
PROS1,-0.019855471827914483,-0.051660470481554296,0.06190748460333366,0.014788286339269874,-0.028976957641780685,-0.052868753655313606
CLCF1,0.011347356679732822,-0.01159807522180885,0.12394552255768788,0.004266565072231749,0.004182082860429234,0.0033311917573284927
PSAP,-0.06662546825585293,-0.08222606941123457,0.02999820178446172,-0.005313204582330895,-0.1384602491963326,-0.05153120576720188
EFEMP1,0.009991620713909865,-0.037489771513194985,0.06285882653897962,0.018771418408078253,-0.05722189069354086,0.008459523469888638
C1QTNF1,-0.048359745953897505,0.024203137330337948,0.0006794170010149008,-0.012289325703801781,-0.14971645597779917,-0.0037882019302917878
ALB,-0.02712547820604091,-0.025404579276452597,0.04190778080711114,0.152670786299776,-0.0413810882878277,0.009724665411076229
CCL13,,,,-0.015916974951838827,,-0.022456893469125265
EFNA3,-0.005409152495976548,-0.0032387776215608887,0.10444737910685452,0.03810309507425744,0.0628675785632504,0.027995994397866125
DRAXIN,0.036139415047239734,-0.00621599519673643,0.04601932117256063,-0.00998950817595734,-0.07398443920538246,0.08411054756148724
RAET1L,,,,,0.07026469045967704,-0.024322761932794687
NPTX2,0.05530977968881054,-0.020149494887042103,0.03004680330244808,-0.007548712567448208,0.004753837176501616,-0.029460123629605824
FGF11,-0.03283119365766688,-0.060728040579947976,0.012245050830769055,-0.021116843569208277,-0.03550984850443388,0.008052275996904697
CD59,-0.03377177729895642,0.00536990478749484,-0.05809134118122793,-0.013017884713909753,-0.04265162306699854,-0.12569434227477397
COL9A2,0.009920691992632806,0.052686740701197526,-0.0641422597447768,0.034567784944893105,0.11125694501472126,0.017851512883248228
DLL3,0.07855099116622004,0.04624840292280763,0.01614173318968479,0.0408146091194043,0.18011999875187246,0.011782626941363282
LIN7C,0.002853665647350964,-0.023990280086769986,0.07163782280126252,0.03503092646939933,0.007676239173654042,0.043030722552998744
GDF7,-0.01727280665859388,-0.025532431159714198,-0.034635943648286836,,-0.015663661818558747,-0.01627531132144379
PSPN,-0.031121026833695734,-0.00019433996266857013,0.040531815239829426,-0.006990723804731511,0.08625450979474977,0.027922740204405792
ANGPT1,-0.005471318272616829,0.032736738813749146,-0.03641387372967451,-0.01620196415905889,-0.04484595104883421,-0.008616202722614862
PNOC,0.049496814353898834,0.06472528551276283,,,-0.016656806877491794,-0.01929504630754412
L1CAM,0.019123893342315734,-0.03206261642173145,0.09231988464082869,0.01121312906030455,-0.14180934127078826,0.13438141243581841
APOA1,-0.02392051839325712,-0.02228477406968992,-0.04444994196050082,0.02981255051280146,0.032139259585364524,0.02100043612652044
PSEN1,0.032398664656126876,-0.014053123026359833,-0.011176848095799588,0.030881205413151112,0.004245929519218603,-0.019242758281940758
CALM2,-0.009796730116689722,-0.017695955587714588,-0.07767110843213401,0.015400511812327315,0.050811897645058716,0.11788347662810271
CLEC2B,0.054961727644425584,0.024958702416805777,-0.04898326856494548,-0.01327741923140871,-0.06766200220390908,-0.047352672616569204
NTNG1,0.030632163817929815,0.05440960093441601,0.02564117307896512,0.06567892621052712,0.13544948688122543,-0.0144609495297236
LRIG1,-0.0011040900288697363,0.03354776610316079,0.015030722071620114,0.03935279706270539,0.16943587148316128,0.0033608047687515422
CPAMD8,,-0.016925655101015555,0.06987549024153226,,-0.017596859047703473,
GHRL,0.03885674951136238,-0.012368565898365323,-0.01614531728481183,,,-0.017604909066824888
NPY,0.06690099950768964,0.006520588444675391,-0.03083114544062864,0.015569676183229613,-0.0712739833940139,0.02981999348160225
MMP2,0.04759238437720701,0.02667140375689683,0.025651324442410077,-0.02042620603628445,-0.012760977971700874,-0.052597842029492435
LHB,,-0.014740967363072276,,,,
PPY,,0.01928963342578575,,-0.037684450558738605,0.01198863581021012,0.04799575715527557
ALKAL2,0.16956717959668044,0.025770855980625083,-0.025276766210069836,-0.000894763160175968,0.021532460717063794,0.03685521740897025
CSF1,-0.06731740960431097,0.019867277222110548,0.06048170107002836,-0.006673603269618045,-0.03987760385923384,-0.07479400139077787
SEMA4C,-0.05409472917894773,0.00882660229146892,-0.013282559887706274,0.0191420490859866,-0.011243330471028445,-0.045278969139160595
ICAM2,0.041468153586905754,0.03124626296407084,0.02275482428398682,-0.023410936297089523,0.08212140669960862,-0.035873385795182976
SYTL3,-0.015053456009620091,-0.05133254919642169,-0.045812315311693774,0.035140229678435476,-0.0010306939837095154,0.029809561823243153
IL1A,0.007664435512977547,-0.04409944787888068,0.13379141572513606,0.06762454954202209,-0.04127015472392404,-0.025959955377257298
HLA-G,,-0.015569314086761188,,-0.021600713056670568,0.0025344279084475695,-0.004750577036621833
PGF,0.0338254454326624,-0.01889893225032114,0.024681859625761117,0.011102156395534689,0.10971620304048255,-0.07764890166699133
LGALS8,-0.036930037008647984,0.016589163000297287,0.03737483675120748,0.026046506970290293,-0.0066869469929853615,0.06324689721058754
DKK3,0.0007838365510245814,0.005760013884018644,0.025626980822502404,0.012001635454827717,0.1199689013781922,-0.05692432826797034
COL16A1,-0.045497999531935035,0.0027711367469086695,0.00290621971395203,0.026358953025702878,0.07948372985099446,-0.03169545851286139
TPH1,,-0.018193750299406324,,0.0073248051382607095,-0.04770762688385699,-0.004967645130005136
TNC,-0.03704684019099511,-0.03354107449771335,0.06611097522956307,0.0028630254657624316,-0.18310085785231942,-0.025962709813472817
TNFSF9,-0.00854805529764884,-0.02553243287717459,-0.04508812264544076,-0.005050976740908205,-0.018733541637299806,-0.025152618624749296
C4A,0.009556978123310168,-0.017476272193574737,,0.1303538712309553,,-0.016446961271559608
CNTN2,-0.0470870554904221,0.01082281578833354,-0.042963400238068016,0.04674101584856196,0.13956359442155597,-0.01151345697558191
F7,,,,0.055464269238770396,,-0.016275312895226626
LUM,-0.020143433576572823,-0.016846998183151135,-0.07440861657010504,-0.01837797479324203,0.07927968728149176,-0.03285924122425966
BTC,-0.021379548887215324,-0.010320093566072627,,-0.016152769571301902,-0.01162021560095327,-0.015749934417028707
APOC1,-0.03358931528546251,0.0237630364685448,-0.08527961262971823,-0.05912809439580801,-0.007604523949280368,-0.020708958930648485
PKM,-0.023541338859577234,-0.0729536795873771,0.070864742561507,-0.003496005190815961,-0.17031155436405848,0.0011122008230862956
TNF,0.08887112892230377,0.0014324638942602545,-0.020084296359266868,-0.01567785711299265,-0.01827202077419621,
GNAS,0.04711602191523863,0.023958659853013865,-0.021881887885102456,-0.06017119199397506,-0.010552479461904738,0.03197314218010434
BMP8B,0.006601338068756555,-0.022571494970010614,-0.06594130466632829,0.07966978598502114,0.018882597453125646,-0.039452399610351845
LIPH,,-0.022140143400675164,,0.037568182381155626,0.07843753342909217,-0.025845916734572708
PTPN11,-0.005583885903223381,-0.05963754928308301,-0.025450457648736807,0.01918125849739235,0.0035074642773189582,0.012618386892337467
ADAM12,-0.016269521057099664,0.01512580372332715,0.07660287991862921,-0.02290872940694496,-0.06098945616065441,-0.027040961089424588
EPO,,0.0034831935934425094,0.015956752094640647,-0.01728624765446028,-0.021157595859435684,-0.015571113828992424
EDN3,-0.020043742038140626,0.0033885177955375765,-0.02384385788602125,0.05685188716055344,0.029478274933477773,-0.0006685412986690555
CCL22,0.0018969206643558558,,,-0.019564309191110484,-0.019348297457655112,-0.013662974532512686
CCL2,-0.04543504097358725,-0.03217748310694647,0.092028286187276,0.038064711687402365,-0.08928779765460318,0.02764384805039451
DSCAM,0.049549259141112065,-0.017680231131972767,-0.0329915096347143,0.05584607317326015,0.1139588240680585,0.028889032588829508
ANG,-0.04398299390709934,-0.008193728297732836,0.039852437860269777,0.03734097087406728,-0.020470380068218583,0.027443904931070406
FBLN2,0.012946131497382836,-0.03422488792560998,-0.026613451765076887,-0.026466877893078795,0.046093451043594226,0.03375814209987889
VTN,,0.04214322223575874,,-0.019759364024738414,-0.014877594885075106,0.10895122634195681
VEGFA,0.0174863420111075,-0.09549948657366056,0.08717597313125305,-0.028521819254922802,-0.12228248841475173,-0.031218987319177
F10,-0.019715815833179072,,,,0.03896151612995168,0.00032882069932772763
SERPINA1,0.004378225672751087,-0.01091321179715081,-0.03128173082645362,-0.030654259574406307,-0.1292462751048388,-0.019887181254936777
VWF,-0.05175219277057727,0.017074077581825598,-0.0829717864381931,0.02619245627537798,0.07262409776385846,-0.03512021082994623
GDNF,,0.046169648587368516,0.19109832432547114,-0.043580765758559376,0.006916388120895466,-0.021804285141045904
VASP,0.03154222400235375,-0.027150231994557492,0.012282055865224607,-0.03729713786616138,-0.02752918831087234,0.013423896411253746
ADAM15,0.04440254750474513,-0.025663331629720745,0.03749748203601168,-0.0109267943227056,-0.03858224125886023,-0.02669524085731751
WNT2,,,,-0.021441874150881775,-0.02172991075741973,0.0621092771360264
CALCB,0.09615909590664491,,,-0.01876556170727453,-0.025735515870578894,-0.024322757134105418
OLFM2,-0.00417798644350541,0.015622771826544838,0.05813241418587176,0.0011608930572743318,0.024086872940394827,0.04920510885528634
MFAP2,0.008880116188754296,-0.02100456321046514,-0.019217712818224847,0.004495226743812308,0.07687920867457745,-0.02149457845100457
HLA-C,0.006061956342184575,0.02872144244736843,-0.03492108907929279,0.007790097511555542,-0.11624164266409541,-0.03353120363186959
THBS1,0.08708314929320991,-0.017696866051413657,0.04622369393593919,-0.025830521450899976,-0.04962826253766459,-0.08305522030430645
HSPA4,-0.019419737864538808,0.06957565061876735,-0.014691442954581387,-0.026572857943514605,-0.02611825065443568,0.005022139842969195
