,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
IL15,-0.0144884084264162,,0.005302391349372883,-0.02668573605963405,0.0651577884769608,-0.04504197738309583,0.011884821143785855,-0.04942974163660093,-0.030564416741090093,-0.020997283684198502,-0.044782979378687984,0.027147737596271652,0.0004213756926013288,-0.04287360936345868,-0.006159199752745247,0.04693727416816172,
UTS2,,,,,,0.002057730069016149,,,,,,-0.027977923274841693,,,,,
BSG,0.02941154185652971,0.03880186388044553,0.013778999121173625,-0.04109462194255647,0.02385986837695693,0.03943797364733402,0.0014633422745578733,-0.04477335054527729,-0.0212784192557594,0.10513936347903535,-0.08666134712196916,-0.002507643798392356,0.051046356734420574,-0.015574922221905917,-0.02377524164816822,-0.02330720016289613,-0.09779423569411462
ADAMTS3,-0.03655648993833748,,0.023095090230104132,-0.04733222582035158,0.04733496148901935,0.0014893608082274586,-0.040361820389525155,-0.03873299108440303,-0.009580342722793483,-0.000874582603584432,-0.031721399111118806,-0.054964776353731946,0.009797900339579758,-0.013992022225916258,-0.03127357145226711,0.04495436474992767,
CD34,0.004911819224522757,0.010068672809365416,-0.05041126413207098,0.08269076933034396,-0.04845925987383358,-0.029561686166914094,0.007763608543895505,0.055949954021543416,0.028954218804243616,-0.02659533669044519,-0.057667322378124344,0.009907139982234926,0.03102872190315393,-0.01317865060367127,-0.01922176656535868,-0.011562339385453552,-0.02519073391087682
CCL23,,,,,,-0.022808204566735893,,,,,,,,,,,
PLAT,0.037493298174210474,-0.000353169630648055,-0.010360068882733844,0.010555155786620474,0.04682787983616988,-0.034230348357235665,-0.05857726813185251,0.004141274534485863,-0.01881571624054326,0.02829879852491502,0.02994323285557792,-0.05388537644882024,-0.00047966868499992624,0.05143570568322037,-0.016275285488249105,-0.030393038525342232,0.16717022717337776
NTF3,,,,,,,,,-0.0129131099393076,,,0.011695826503501497,0.06767940510516585,,0.016323241379346917,,
LTA,0.027000945173575215,,0.008862284401075535,,,,-0.0035962604401674966,,,0.05615345124435057,,,,,,,
CKLF,0.019232646755714056,-0.008772674406224002,0.011161390621033376,0.029580603650855027,-0.041766364178436086,-0.029426515309422793,0.027062566683906948,0.0858269801707956,-0.01994747484180689,-0.007427895899810785,-0.007874000905327458,-0.009977261488764223,0.028523301798909415,-0.031193626319596594,0.02692178329062279,-0.023098985595403927,0.04568281222046794
APELA,,,,,,,,,-0.023961990830355672,,,,,,,,
CD24,0.0637774834517854,-0.06447828840486546,0.008291557089031818,0.04315751916586919,0.026773645525342553,-0.0045858822759620695,0.005010114456787181,0.03431934840070775,-0.02499463496839635,0.0066617946094333445,-0.04551838680343013,-0.0542248032462439,0.01982082512807011,-0.027644296170631525,-0.010235365897783904,0.0829552581472959,0.008601574624509127
HSP90AA1,0.04238802633276249,0.13654093149074276,-0.04588971684671061,-0.032402053007356074,-0.019387931154057524,0.07596188016636317,-0.00013624345710964354,-0.08369252817758276,0.02953498519085184,-0.09616932197957007,-0.0677998767619161,0.01822888990677186,-0.04299027929538081,-0.03215915444206441,0.004158904318698684,0.054484087292148514,-0.0044712439200231165
BMP4,-0.016219227700010972,0.04394553336867709,-0.031002107491932933,-0.0022266083807247266,0.019130100951811477,0.014943501624712375,-0.002565787876347125,-0.02480238137073062,-0.009383133077715806,-0.014405651179916846,0.0008051153938373091,0.042336191877371844,-0.019737983992331738,0.04337481977699726,-0.07071595132053034,-0.0516525631806731,
SCGB3A1,,-0.026438011938518212,,-0.018015291930354404,0.024339454835322686,,,-0.029862640828174584,0.0017381136446535488,-0.022278126027004578,,0.0170686906805003,0.0859209038018644,,0.035213751639034035,0.05886873836060259,
IGFBP4,-0.006198867325198424,-0.02846275004226329,-0.02228504788228188,0.036810719261807456,-0.02581117115673505,-0.07529130899741901,-0.05190054855894273,0.05649354669745697,-0.03228801747439653,0.013644949388426829,-0.039765149952883064,0.038127837855417804,-0.04397515133239455,-0.007838640190127625,-0.05358564146804302,-0.01112966824434741,0.02187428088973881
RSPO4,0.0665918327139317,,0.007619069282892035,0.0505820493618121,,,0.0308937705121511,,,-0.028788024435005416,,,,,0.0860280335939813,0.011513499637661176,
LEFTY2,-0.015488223182602545,-0.012797523867367462,0.043302014752495364,-0.00838311483042212,-0.039766256767872966,-0.04268509821236849,0.03269296395418351,-0.025656844743623092,-0.014697243155192004,0.0436562220572836,-0.03385445194723013,0.10575743527398622,0.051042654422355116,-0.040101864910786954,-0.012560585710630382,0.01366534330500506,
PF4,-0.013917713358802071,,-0.009045494816796198,,,,,,,,,,-0.017652362188177916,,,0.012451522384999962,
ANGPTL2,0.006876722043910637,0.007956689419834495,0.048827845266734324,0.009326485415608125,0.006680338928750713,-0.039149376094432184,0.0037464087325859447,0.025089628222484135,-0.008666927038399865,0.07761898157394635,0.047785981407457566,0.009952637005354925,0.005314798724062777,0.03429523947873653,0.019334622592977656,-0.07672469168845895,0.005664366565025341
LRIG2,0.033884670298874306,0.04409395231626022,0.02362138147078421,0.022624825163023814,0.004881745679750808,0.037941170661689984,0.050747687689217835,0.01416539988526768,-0.00304850794011504,0.055984866396520526,-0.04162732392127692,0.01498849839860966,0.05769071307539683,-0.040849572153380226,0.004718781204907497,-0.021873815391823537,0.1493382525879745
ICOSLG,-0.038247856882973816,-0.035855477302690446,0.017082493713415227,-0.03719205691413474,-0.01205233983566903,-0.0760179159853734,0.00044930071425240096,-0.026774049071198056,-0.032982155247368534,0.03128250454852553,0.019605255176303567,0.031172982176719294,0.030351165161045787,-0.008281349432196028,0.024055748269765247,-0.004238097279306647,-0.06918915917700726
WIF1,,0.04653408710756292,,-0.03616285415219632,0.005072058761450234,0.02349861982221631,-0.016705352830498905,-0.0045078888212171896,,-0.057216468298672406,,,,,0.016341274437720637,0.04929727930064544,0.04587868622976568
NPPC,,-0.002099442911972412,0.04818467583420131,-0.03627104565085441,-0.03397508740554041,-0.03858688871599244,0.054825749477172316,-0.03712265929304756,,0.15491653361972205,-0.03172133818827228,0.04263902155844584,-0.009306469541730313,-0.032661968270094134,-0.045291518181296,0.013735980218928214,-0.051613323635403136
LYZ,0.003693377089152108,-0.025526696713877254,0.03185265116176368,0.024352001897373455,-0.029654414900492573,-0.035024966427908914,-0.02758512153189669,0.06931750647167399,-0.05654262176932226,0.004394838756078697,0.02965949307397072,0.0662788204803445,0.001518207183841252,-0.03423004124382867,-0.0015498073157193177,0.025152644040090027,0.039490385199022454
EREG,,0.0600609083367304,,-0.02926008698427491,,,,-0.026393395326889724,0.02773044516170452,,,0.022570892700168887,0.06835452507300299,,-0.04241448942634136,0.004174017820231373,
SPTAN1,-0.02836172292470158,0.005114655312842932,0.0165584802254871,-0.03205715594658919,0.01919272381289354,0.06504583121654299,0.040154152871345654,-0.0617703206562464,-0.011846482777172773,-0.03622653458317315,0.02073601667499331,0.026130550602493717,-0.013125114761832334,0.0119322973871931,-0.005386132125418886,-0.050594518293613826,0.05678108329815648
PTH2,,,,,,,,,,,,,,,-0.046607219994101154,,
LIPC,-0.020946902431250684,,-0.01625542787029061,0.016600653034896967,-0.004311928443886623,-0.023467704145386764,0.002552864546228466,0.025574465641593967,-0.02148905025760817,0.04026012682033941,-0.05476931459614155,,,-0.012894141460938183,,-0.04140023499548213,
COL8A1,0.043601626615378024,0.038337394543537844,-0.0006558287681792372,-0.01707566634027173,0.05759755963081531,-0.020380180684700152,0.0288054747516515,-0.03245620911874082,0.03632555288512126,0.05246843348283823,-0.013854745124180416,-0.02253292057742365,0.02856586676285009,-0.017290747856479664,0.012778069518147542,0.052021001663787106,
GSTM2,0.047414614138883114,0.014352436544768189,0.0277619458724834,-0.022802847206933728,-0.0117315531980909,0.005256507194003315,-0.015480331443898558,0.03600365364901427,0.06703308453884918,0.07462979814362165,-0.0017562531230966858,0.044299659297263996,-0.05456830622688726,0.024838251479260894,-0.03281861391700577,-0.013402100883372523,
SPX,0.0159359094201358,,0.09893522544363223,-0.008532261159169477,-0.006963666301133883,-3.851725743791161e-05,0.026293864633418432,0.05703924175705523,,-0.07292360325784597,-0.00046238234164112,-0.03775902148377682,0.05198583534049986,0.0008960634017365716,-0.00836448966670784,-0.01309672268014344,0.025855363208534918
MFGE8,0.031090527928408274,0.04616793154656709,0.015290499590385075,0.024852596244705497,0.018118422566072923,-0.09687288100391729,0.024768657417668784,-0.0016352658191399736,-0.031433023236574556,0.00913538980513414,0.06702791435438489,0.04514700506510723,0.006722505581722453,-0.0581832209736038,-0.07635576682148129,0.009099044853397499,-0.010251744443104244
TGFA,0.0977517236130899,0.015330069392334235,-0.010271793792791922,-0.013863396976912584,0.03859327081822344,0.043411350221966974,-0.052025792144511265,0.053373843494154714,-0.02316160652556034,0.010339958894294092,0.0022403200123461177,0.011691947043989065,-0.008115046319902897,0.012916153811828188,-0.00779724184309605,-0.06391417230490241,-0.00041159486045752754
SLIT2,0.03873145864491493,-0.01965058599641187,0.10818128392699375,-0.03012629273904193,0.033746543597664776,0.020427826805589175,0.08585746027237678,-0.016947334390496713,-0.028464746526087905,-0.04808984397143278,-0.035874028140532546,0.01672264736673089,0.00431169517882546,0.021450651814885306,0.019344634462862866,0.04461993203694907,-0.068536769853083
PLTP,0.0077136754544624014,-0.028168039606692244,-0.03605323246796823,0.006983070078555736,0.05083761931313218,-0.03136634040179011,0.014360551238116267,0.060871587301079826,0.008308312487571688,-0.024136316949073297,-0.010774164737172447,0.04442773437541073,-0.0459808488015139,-0.08704011987703597,-0.021729393391710917,0.005806060515866944,-0.009349452882571494
APOD,0.026004883150256414,-0.04344888231762951,0.03506017927107642,0.049383113361652305,0.036223654409584166,-0.0016422232338671914,0.016546359016828188,0.024555427057522634,-0.044463703534962665,-0.041697435736968,0.06644930870612537,0.014785736563534399,0.024220284061000782,0.047551743278264405,0.013056420878311263,1.7060739698465778e-05,0.09224224917440911
B2M,0.0038029973346055093,-0.10440268293979368,-0.016301796937429183,0.056492133653107984,2.8798227487301197e-05,-0.06252255829967872,-0.037320944760916734,0.11772950556976608,-0.0337903460552312,0.03100133632691226,0.025810725675827557,0.07228031713471893,-0.035943594726531594,-0.11095464370452679,0.0021769719390574787,0.012907651040091547,-0.034568793860127574
OMG,0.0008416014563863508,-0.06039096201285083,-0.023930587521176758,-0.00835763222368414,-0.019654441649193187,0.047244376553922746,0.024871408262293213,0.031808356765416636,-0.010884071778111465,-0.08939453953015057,0.10462932979130402,-0.01955736055885897,0.05744660001303044,0.10021702653204781,0.0027383980901368545,0.016282926791356272,0.07863639602590043
CXCL3,-0.005241983360012349,-0.04657038540144957,-0.04147934595626143,0.01107103686746153,,-0.01207168610997423,-0.018560535265694424,-0.007689526319533737,-0.060625581632295804,-0.022993105583188636,,0.09462578622631171,0.0041254302004701945,-0.02424409304314507,0.025482873959125584,0.040468284193905975,
CXCL10,-0.024065420854806858,,-0.008028408460886633,0.06418045207734188,-0.018962922259972266,-0.07103754395347535,-0.006769927717336695,-0.023327367527678375,-0.014830662776885748,-0.03653882734584682,-0.009511298181263143,-0.03867214073284228,0.04442889053340398,-0.032661964718642814,-0.012003522928918422,0.045858691690650336,
RSPO3,,-0.02473382479038818,-0.010504577537266264,-0.02013062280521947,0.016799746577807122,0.06402425773166413,0.046481593311560994,-0.036117420782809766,,-0.024027352185731425,,-0.028637667996377847,0.08140217655794896,,0.0411873882546121,0.0471012079514332,-0.03055270383070942
CORT,-0.012038259388705194,-0.032825155276885815,0.001969077043695799,0.03805506861926608,0.028161568756561804,0.006826780638326843,-0.02346789999046315,0.008100241690907273,,-0.05292703200216662,,-0.03196521812328651,-0.018472299829132687,,0.03251410573607506,,-0.03262533910259693
NCAN,0.03129908892024467,-0.027987279084738047,-0.025184758029505136,-0.028514158930962454,-0.008996449634055895,-0.054106166613173946,0.04480962624037148,-0.08618085366260188,,0.09292368243164595,0.010420576404609066,-0.05358936468377184,0.017848181632834262,0.003403761479819613,0.009261632902199656,-0.060499951791694165,-0.015030796202977943
PRG4,,-0.02765561132715049,-0.010367565019612987,-0.014413453655889056,,-0.028513512400996865,-0.02766545680358643,,,0.02287158162811714,,-0.009688922939314533,0.0329438688415283,,-0.031167609922747898,0.019160185507015388,
ZG16B,-0.016747706000440104,,-0.012032827155778336,,,0.0199956772084468,-0.014789774599952878,,-0.01938833297608268,,-0.005406011986147194,,,,,-0.022648286088124664,
TGM2,-0.018456842832195033,-0.06959670448237183,-0.012660844264600356,0.0009745235099322731,-0.06387364169727297,-0.035727331191398724,0.0006976269602636231,0.06304724190190417,0.04623276210294833,-0.038753393362940064,0.009079038546809165,0.050778181134296684,0.02067767237426699,-0.015471335137745828,0.02194055560802299,-0.022762202815778485,-0.006365166907910701
VEGFC,-0.021504699450762436,-0.036777098611538966,-0.01847777688142123,-0.022187081333269822,-0.014351658709258556,-0.017451874711042318,0.050630271876832,0.03985385261844134,-0.028388145019114856,-0.028668951218851473,-0.038173264167231866,0.04598167688035083,-0.0143658676005539,-0.031978358221693245,0.029806790150593426,0.0037056481269623948,
WNT6,0.005544374275916416,-0.03536448927060668,-0.014339677379490526,-0.019860351489091186,-0.014229500643153559,-0.02803930576349341,-0.016338477519280532,,0.10691080844108423,0.07189955869947641,-0.0030153177776077755,0.07097460792193304,0.07810937914979237,,-0.0451948514517756,0.02028582793691633,
NRG4,,-0.018539331257886957,-0.012617800902182839,-0.02053007984891241,-0.01741953927494982,0.007159126425457135,0.051790804893006456,-0.033226170665294055,,-0.022874844830564362,,,,0.05230528860681546,0.04190546689165156,0.06758888652101092,
PMCH,,,0.06797784779350761,,,,0.030276879650327524,,,,,0.04536757651798276,0.004767812334664932,,-0.010551402515952279,0.03591608818969193,
COL9A1,-0.03846893830439001,-0.04166516086837918,-0.013178372122963642,-0.006786043978039868,0.05738801244968194,0.016334149943399243,-0.032006570790102044,-0.026027509699562832,,-0.0007802387644556654,-0.04602155533002111,0.011098059966531335,0.041324307897085744,-0.011263302358843255,0.04855603423521139,-0.012459995364633717,0.029477119425328657
GDF11,-0.055309875780958376,-0.01952691355801501,-0.014815493408147501,-0.0335934283101781,0.019537085372007476,-0.0006691443220552637,0.017785470911348154,-0.013486343493469497,-0.04780759132107506,0.047366912784957346,0.070260947770072,0.01847059008995722,-0.005225930579299286,0.023225363952486075,0.024011167299133513,0.009739054057228616,0.015985994037327398
IL24,,,,,,,,,-0.012226216401511565,,,0.050342185877848535,-0.017370904247878342,,,0.05041534090421082,
SORBS1,-0.025304354243231027,-0.06616674133358107,-0.044987175599816735,0.02199308621037627,0.018388537652134326,-0.04503733073031303,0.0922848894858112,-0.007082577002069481,0.02874175170960186,-0.038713324006037254,0.0450754561149076,-0.008036733188327257,-0.01227611492915154,-0.002711240244186093,4.614155580486067e-05,-0.03138642819721531,0.09951431372257505
DLL1,0.06655457504210137,-0.035087398227340715,0.055981061467547555,-0.012732081817337438,0.09018888480666692,0.0014658953351588224,0.03044378456391814,0.01207768145905831,-0.044404662609991465,0.07765654917490791,0.0026497392501179163,0.01450548221218006,0.03705854265826484,0.014674011889372153,0.010819279763228783,-0.0005264840268799069,-0.04286317481252555
TLN1,0.03632626237067922,0.048347511439763895,-0.010360604827176228,-0.03088202637393371,0.024768387566071,-0.08056179817480802,-0.02545544878386757,0.08337111378590699,-0.06021005802900339,0.08399420728289042,0.015448198744936747,0.092400694208722,-0.011548373651185714,-0.0286676202759861,-0.024194204465096313,-0.005230852795437607,0.005290726096463904
COL2A1,,,,-0.01287340066149044,-0.015415893046448238,0.03158858607425336,,,,-0.023342722720868077,,0.02104409675221731,0.005632718283859322,,-0.033102053741532696,-0.015060681749701713,
SHH,,,-0.010773602265091888,0.07257375550351143,-0.01682650938052628,-0.020689412627845922,-0.026631114889238777,,,-0.022278124079757676,,0.0613742948372809,-0.029582740881528558,0.066020116826034,-0.01748313142394424,-0.03116790810389219,
