,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CEACAM1,-0.035078998135159606,,0.007414241115340699,-0.01322117340147356,0.023121628626274662,-0.018590618536678268,,-0.04537897564951365,-0.015039433572366796,,,,,,-0.054168607424403346,-0.04255872591944977,-0.01750419098372066,-0.040910895974441634,-0.02012622574602704,,0.03294697400826225,
PDAP1,0.05398450161112164,-0.047978589743519734,-0.016538030403986288,0.005026405981082411,0.0037178412364559077,0.0028502467167617154,2.975231005578798e-05,0.02825596853268665,0.026172791694469767,-0.0020439840958474446,-0.03330963242182274,0.030297532663422597,-0.00016018774938497652,0.04496933431969866,0.023002860685172245,0.01752398586346993,-0.07414111046876083,0.010100324636059593,-0.0036175578539181146,0.05947025799548056,-0.062225075491163025,0.03622035744264257
QDPR,-0.08374036389838842,0.02851276303587537,-0.008796122933345876,0.02909536422877209,0.009326349225678803,0.051917142239186774,0.047525895677367445,-0.06596154236079634,0.05207563797963014,-0.008812082867568244,0.0629491504155871,0.035610208532382906,-0.01507266660795164,-0.0634121358906242,0.00207993330863379,-0.0006918117798370916,0.061235176771990946,-0.09550382765066903,-0.017132561347872086,-0.0772538888427458,0.010994173610352466,-0.00035569137535123663
POMC,-0.0073084282546532885,-0.02984256086503252,0.05605146782983245,-0.023491915794071058,-0.011892650719594845,0.1130957122537911,-0.008157234955671727,0.014253384775291263,-0.024021873538352244,-0.014886016559309892,0.021446031502609448,-0.02259548139222668,0.001623588761218585,0.0492613566698596,0.02961935790439575,0.12267579565976851,0.07662830832400326,-0.06450249683511737,0.02154753629417032,,-0.013230056979093725,0.045417316973185795
CCL18,,0.08227455363182368,-0.02866308285542511,,,,,,,,0.0383514625916288,0.04637026716901471,,,0.08300529191804658,0.08750356591893932,0.055918330148839984,,-0.03711451418143105,,,
CCL17,,,,,-0.0021218530839541014,,,,0.059487583229064105,0.03201465812369081,,,-0.020096430723410247,,,-0.030193356139612777,-0.006239208852601476,-0.036399657618612094,,,0.08705832481065132,
VEGFD,,0.03236522966814826,0.045352569981650964,-0.018936678341972026,-0.006882892319587199,-0.0177864512493061,,0.02189028402631356,0.04385267675874487,0.11456450378282032,0.023338418035826793,-0.015266420615968473,-0.02153796725979524,,0.21078831044728208,,-0.004936074424133644,0.014594741352608135,,,,
TNFSF13,,,0.3113504783861248,,0.04322369153702478,,-0.016320286729340473,,,,,,,,,0.018607239128187448,0.023124503090107544,0.013103889661281625,0.02129202907373332,,-0.02660402378021042,0.009960955802904146
WNT5A,0.027238964542369515,0.0546387260218939,0.011379364543904794,0.020113954452276633,0.03816869000289307,-0.053471194682747365,-0.0049421247499333125,0.028880799428134714,-0.002213872064400847,-0.007872841293918796,0.025538886637234,0.03529960463445343,0.02038589975387408,0.03573790491937919,-0.11836636317672503,0.005955178413108504,0.10105978032460058,-0.07164555952399913,-0.03729423521691321,0.05587798728661393,-0.039779355171996204,-0.030292650482670793
CXCL8,,0.006453771596972342,0.04075209552622241,-0.0177311831867015,0.03424458643651674,0.01032133546526651,-0.023214549352470516,-0.013102429623660927,-0.06878905244227787,-0.01455846850554855,-0.02808927856040097,0.04807702000959543,-0.013934977032940693,,0.07514546772781325,-0.004231430418066783,-0.09239777905118583,0.00223071300707879,-0.0049979725167385025,-0.003702248493468167,-0.07615558355578696,-0.016693151876518545
GRN,-0.0051604504325664016,0.07674201683496218,0.07778957291767453,-0.04973793554549502,0.009791094010350058,-0.0037529631118236374,0.014669221299892121,-0.009088636944932994,0.009366272255260004,-0.02219785399366462,0.060805252916057186,0.031545800607208505,0.008762582329860165,-0.008058730729848827,-0.07314485252981436,0.12133778172062061,0.044047956980503074,-0.04578083565295411,0.021594954167870772,-0.028597155687743032,0.01183666329714604,0.05383762435333595
MIA,-0.018485597880902416,0.07765221076425616,0.15395686495620947,-0.01684095742196618,0.0044541663035442625,0.025459622549149477,0.033428178224670944,0.04291257793037367,0.002185001518537125,-0.01777965942316288,,0.016411064192628024,0.016312649275626066,0.06670600278635684,-0.010607195066214459,0.034082094509164655,0.03126341903706107,0.0434204894416306,0.02713517660734044,,0.03386100449600453,0.04581737155538847
COL4A4,-0.029258551049321423,0.06299268467345413,0.12875626400582366,-0.028321474362941114,-0.05657688900980172,-0.027304344336673607,-0.015528031785912869,0.06456927515091983,-0.026957299046155927,0.06873952584430112,,,0.044859873337964956,,,-0.005034622000424928,0.01968367063935154,0.04370146550208195,0.04820253996537846,,-0.05420576813422853,-0.0197912684849448
TAC1,-0.025263779581867842,-0.04353572327895709,0.043719780528732245,0.05286366573038111,0.009741453081867225,0.047255507968347495,0.06242056158059568,0.024615542591530558,-0.024355120114332558,0.0036305256468256437,-0.0443266908077835,,0.021159500454071285,,,,,,-0.01269800165522756,0.06086305511975652,0.02363405715610482,-0.00679906646240744
RARRES2,0.024726807070071286,-0.039206854161893456,-0.05550903832035942,-0.0017863389292577306,0.058567721685467165,-0.06944866870480752,-0.029450865601996293,0.02060371086256198,0.037183424280520246,-0.048721651779135934,-0.05904048762808794,0.05387899972499397,-0.011124283752755454,-0.047136161644846526,-0.054690019784776715,0.07300711905728419,-0.014709839837616985,0.029188839543731582,0.01573522272944608,-0.04203526894224042,0.014396240647203882,-0.047929416072498475
FGF7,-0.015951340998100264,0.02383406804221186,,0.009073277673143676,0.004486809876766185,0.04301897251906972,0.014845277081046824,-0.01855981534412294,0.007309566017018705,0.042857757382400906,0.0746326287209532,0.0034255515807487483,-0.033737949920390246,-0.0632247561254407,0.1530898677696219,-0.006345065373987979,-0.008084460713226565,-0.029562244362893703,0.023388301302552067,0.02086587535590641,0.06221015531910173,-0.025986577736969926
EFNA2,,,,,,,,,,,,,,,,,0.030017701585689435,,,,,
HBEGF,0.0061805992217860125,0.019706820538971402,0.09921043178837173,-0.006156846620929194,0.018097216182674833,-0.014945516699972999,-0.009862252093223759,0.014897183008480114,0.0035357002204137607,0.04233450507719078,0.012148696761516954,0.03676484681677225,0.037910371388544875,0.029657423755923278,0.05733550972616846,-0.029783624788403733,-0.040066463887976266,0.052149060539120926,0.018326413331632138,0.04396286185612754,0.10019721387222999,0.06220820820276788
CSF3,,-0.034761196669091554,,,-0.023868491042973394,-0.031159991665657052,,0.04390186940501788,,,,-0.02293514427074127,,,,0.09640628954612725,-0.07616431113700904,,0.023058780079817508,-0.03273930227358442,0.06036157137127001,0.05465428177673748
PI3,,0.14217369051577353,-0.03015477164976125,,0.058102874296959685,0.04785175936325573,,0.029753012787441833,,,,,,,0.03139603503572125,0.005609644977970904,-0.10830272614188671,-0.03092744579704801,0.011957368913753031,,-0.017614312786719363,-0.0251057760333524
PCSK1N,0.059800273219927556,-0.027723286884609056,0.0441448760696183,0.02310619091847863,-0.06156135105576829,0.07281219135229462,0.05557333863002607,0.022557522031740173,-0.008765147778706978,-0.027389907264450626,-0.00027666475935808,0.0477671064166389,0.030100880769072372,-0.04987895754869677,-0.023250208639635308,-0.015655287162224772,0.0334448401123354,0.04889474652960147,0.08647692419929075,0.0012998740840108865,0.007673167702867628,-0.01009118463860079
NTS,,,,,,-0.020819803097310834,-0.018956198714793357,-0.016192791901669574,-0.030795580574968163,-0.044774221353087305,-0.02066759964269932,,,,,-0.048225460581590676,-0.03586756196801377,,-0.006345764172884787,,0.04537493091617311,
SFRP1,-0.024240935087617807,0.03701382667375105,-0.005070132796893804,-0.04172766779566926,-0.017579448200854914,0.15825319754223072,-0.0015568366622509381,-0.026091493630839853,0.01536990913542614,-0.021313028781512703,-0.03506118069710514,0.015812153406916957,0.04418059860645831,-0.0005559536389610883,-0.04482483452269517,0.06300075321365142,0.035406468005465624,0.0345621900728264,-0.03923822586483147,0.05253899264627491,0.07795667710598944,0.056174720794506645
CXCL13,,,,-0.009931995633692098,,-0.0023900695178448762,,,,,,0.03254861102754712,,,,0.025075697993953625,-0.029740134672842616,,0.015134265167275875,,,-0.021877796386996863
MICA,-0.028039066193038188,0.04469083654452146,0.09836047981698447,0.0019263226236252923,0.05583009714575116,0.0295620914495636,-0.030196097387058824,-0.009162199431912337,-0.0015992318673468601,0.033097009672253104,0.047319302450842905,-0.00661271756715405,0.03791250794907233,-0.03868719329456351,-0.03210215667940083,0.13847733643007318,0.05856716592267157,0.06918640151641835,0.03009053700872077,0.04049444722216432,0.06804655578736668,-0.004336074400031369
TG,-0.029258544455794292,0.057837835109355,-0.021365041020830127,-6.23536249176258e-05,0.06774567064564689,0.020559438905257268,0.04693837993456396,-0.029219762587036853,0.04961203612006415,0.07482971280918327,,0.015491261824338366,0.01586285399191822,-0.04739415921775398,-0.04444813751535934,-0.04011942153787661,-0.0143788448732809,,0.005332198173790439,,-0.01211424585016537,0.009318761388792755
ADA,0.02753288688383477,0.07187494516392257,0.07306319713757829,-0.01803075418705533,0.02281543534443364,0.01799467748834234,0.020401600523468524,0.04165094429049375,0.019461485619328967,-0.0011931375167654142,-0.032682420818795625,0.014765132779459024,0.10632275878256829,0.05016071365053766,-0.030998121999632675,0.02474949894280258,0.06687309379296653,-0.0034197641525310287,0.0307308470202872,0.0824496526950381,0.0578126559266205,-0.0014912262577785856
LAMC3,0.04693788504169211,-0.011633192720111579,0.1490799819096626,0.01282522081152989,0.0015055610417683384,0.042730414770919434,0.0314765755817007,-0.005657591978864862,0.058886488761242375,0.00648796572682379,0.07105385204488401,-0.01000683862166949,0.04070263242332632,0.12713463351477294,0.05060599477278541,0.10028406785009966,0.1324595957732733,-0.018592548729899232,-0.020558300347390132,0.00029800224969850255,-0.04517843233906304,0.010105520626548509
CCL7,,,-0.01823214208923443,,0.044917518095425525,-0.026660686709439,,,,,,,,,,0.017477715144522475,,,,,0.01872821939653669,0.050576006167421965
NGF,,-0.02002691354016762,0.15208625424504926,,0.021500592376480852,-0.0007974234672581511,-0.020879818412349867,,,,-0.02066761325094241,-0.013504618254160883,,,,0.09984643339839858,-0.02904468872521513,,0.023682417232781913,,0.011235435945358738,-0.021803894761940265
TNFSF15,,-0.024775791476215198,,,-0.009987871389679472,-0.019739481968692105,0.004528012467503247,,,,,0.145046600628361,,0.024004406509689585,,0.09846995025664636,,,-0.028601014726435076,,-0.012979792122586977,-0.037936961512279994
HMGB1,-0.008174168610250299,-0.07455237284164555,0.022510706534471476,-0.02794130332929648,-0.003913551633317091,-0.02273428723982235,-0.01915303083373181,0.005749036990764642,-0.026115993846073635,0.03225916929095196,-0.007483752090064404,0.008213570913268926,-0.006833224570049706,0.012103228287720537,-0.003753706891199368,-0.06169967452151497,-0.011863844988084701,0.03644278883853634,-0.03871461499223747,0.0023073889348506895,0.0021853844840429176,0.004674935742298462
ITGB3BP,-0.0036746342955988956,0.061823471608647346,0.0287448996417743,-0.0023642103165021342,0.047658016180423805,-0.013641095745088887,-0.0031270498692764033,-0.009081441249896141,-0.07323315753296857,0.06580651871384792,-0.006816703716976993,-0.010803586352561971,0.041250115124454895,-0.05827503218759652,0.03908692025156628,-0.022583920944049377,0.035846244161737366,0.03867171454126307,0.00429448883254029,-0.023420801113318682,0.029623777209253205,-0.007162327511127636
AANAT,,-0.03589507587248818,-0.026452064344722838,,0.04989378328593044,0.02281733382235044,,0.03282294136617402,0.0002100525850427459,-0.017779660412112933,-0.019430595963158357,,0.023722657662640333,,0.016025652780366068,0.009788915639195449,0.0019397562983439487,0.024677415797583757,,,0.07038681693824463,0.11393963359080884
RELN,-0.02425610906084071,-0.034530730065427,-0.025943020261780282,0.01921437522562839,0.10023740903644779,0.027824375846677865,-0.016812559615296895,0.030395075665093918,0.0140987594530426,0.04122936506016651,0.01270610360616793,,-0.01821092869532369,,,,,0.001645562506727747,0.04118304312758046,-0.059357045776162826,,0.038560056118373195
IL15,0.04796421038056239,-0.035218359918237505,0.007905609231457028,-0.022903865076658595,0.02740857976513563,0.013855761225415777,0.06542913469086263,0.02564338965717395,0.008232161120659508,-0.01495335620845197,-0.039817631257763546,0.06994981592460585,-0.025001779249600314,0.0650916279954271,0.06162340532968253,0.0068252346347580815,0.01592469497769944,-0.00018993944519306535,-0.008199329092884603,-0.03462678760638169,0.025880561522343148,0.03364162472063642
UTS2,,,,,,,,-0.015628675159774272,,,,,,0.13932510109743362,-0.00562942652941923,0.08293142160649251,,,,,,
BSG,0.07752548534197826,-0.02947952508669002,0.024198401521064703,-0.020602259112114732,-0.042245845737294535,-0.02351750729862009,0.014901665375267404,0.036689444947744954,-0.0336270274525462,0.008099040924128914,0.012912348382804969,-0.04264016458319936,-0.016961059787790507,0.011342051377129276,-0.05794888379951745,0.13777044450679973,-0.029685887386341227,0.0576403404400931,0.012649511883227228,0.054240184158526945,0.0009302895954301002,0.04116181962667097
ADAMTS3,0.01441330333507221,0.011539051494904152,0.09089772425803684,0.04029234223010712,0.06006961258131739,-0.03254745655568451,0.06266407075268442,0.03470354128079955,0.011269408459063247,0.0405290075330999,0.02268629127918157,-0.028655427608125398,0.053496851242955334,0.03398683823339228,0.029082989898258395,0.03436679569778908,0.019246775015282512,0.021710547399917936,-0.005333132117286025,-0.013448349459677062,0.08276749859082447,0.043113685701188884
CD34,-0.014917241033937502,0.02209225707456192,0.12666823019714962,0.011062193833904704,0.016899722636282675,0.08629902344787717,-0.009845171712583776,0.04301554627009983,-0.007272847848628707,0.044305552161618425,0.009024596578576726,0.06699758645036745,0.009587351352522774,0.02575768467129265,-0.0063022807128359825,0.10119545023258189,0.057165291348913155,0.05823087943003442,0.0028221103775321658,-0.022858609529049573,0.037546876659897525,0.02112344739536046
CCL23,,,,,,,,-0.009646747767849984,,,,,,-0.004888286305537084,,,,,,,,
PLAT,0.02260098530135622,-0.051804208748429524,0.1148398444563193,0.0059257922509661975,0.015796304184459677,-0.04318560699375852,-0.005312110516471362,-0.0008582351056212155,0.014324064252028295,0.014348019029858874,-0.007293206721465371,-0.016104177940975472,0.0634791990719296,0.043856848793777325,-0.028946947491229738,0.04383760378338289,0.1353946993944542,0.058448714291961947,-0.036223030820743324,0.16225933670303636,0.06492860824897007,-0.011911129913507216
NTF3,,,,,,,,,,-0.028700613323553448,,0.029886287441374417,,,,-0.007563685123387939,0.07072261582164938,,0.08529124266870851,,,
LTA,,,,-0.013221174758202768,0.06864398245253701,,,,-0.022530584011382762,,,,0.0028320922270747206,,,,,,,,0.0002162688109248582,
CKLF,-0.0072470914921409215,0.11205266866509589,0.09172865699589085,0.051209101995995106,0.03507069359743366,-0.028190589646463222,0.02604159397547735,0.001124184356809739,0.007865092005500523,-0.036935001545708536,-0.030329833488731642,0.022063774132944806,-0.0003023923923160748,0.11029633084629512,0.07839151264563514,0.053741123018846364,0.12946235721256988,-0.015515100684635094,0.022468445789470798,-0.04576185821666436,-0.008614741333718104,0.030159386747055646
APELA,,,,,,,,,,,,0.029509820409014363,,,,,,,,,,
CD24,0.004108715749320658,0.0374359723836409,0.0013141225360623146,0.004557655601916035,0.03560494290673385,-0.017952280355237365,0.07520393846594872,-0.010755468087532093,0.025676997755816618,0.06061721359328355,0.026183341284134135,0.0271785526188328,-0.0005774781339701671,0.052127317237199836,-0.01632383607262911,-0.03107390607679617,0.0019796501438404737,-0.002637893426366921,-0.005513843664017159,0.007377019293471631,-0.001938626653791924,-0.032329557518663454
HSP90AA1,0.039200815785101116,-0.056152459117832794,-0.02591242119029744,0.024718706769666584,-0.036977208231367915,0.12692687395102847,0.05599309718073839,-0.017401891067992205,0.054213313245522116,0.021093811013597082,0.027631599923378596,0.001079451999233624,-0.04568740269691781,-0.017462283403161492,0.08796519037215067,-0.06945120470914248,-0.1311532318226776,0.08571857327566118,-0.08034503955398539,0.04588345163208094,-0.015968305485492933,-0.03613354646128098
BMP4,0.04973983113851721,-0.0027423391704256093,0.09841897823184616,-0.01401522026903453,-0.03598105957081865,-0.03451748677249081,-0.008253932421297154,-0.055590157561295234,-0.020166043350975986,0.013640299592069657,-0.03099222218332117,0.04986579725159762,-0.021304100844852823,-0.005407350894006615,-0.002019733347165628,0.025408031097514265,0.04173069199877577,0.02248025671502294,-0.02301960837009233,,0.09506152243558308,-0.042404727044948125
SCGB3A1,,,-0.01823214026604458,,,-0.02118147073136333,0.11186242285229503,,,-0.014997317454954563,0.03169916457581097,-0.00426102783529259,0.0022231422154791462,-0.05087122925026985,-0.010688121460866477,0.02771265420602332,0.02619297078151991,,0.0501480989994009,,0.018959243623745778,0.08466576248433041
IGFBP4,0.03190199891786122,-0.0366065849072355,0.10469732497407239,0.016957872030854432,0.015972469275301795,0.049451649241344896,0.042771455585053145,0.08792562955379449,-0.016732843695383602,0.0017143090442012468,0.061973477429866926,-0.004362832504450068,0.06616788727482042,0.030696609954772695,0.06775431104767361,0.16383120172121385,0.057291924303850765,0.013500438371490323,-0.015538825117658667,0.03787313066651743,-0.010255605453817346,0.04437117380541169
RSPO4,,0.021373260782488246,,0.03859978414541834,0.005003904885475046,-0.024446860381420056,,,-0.026204440832280063,-0.014997315261257624,,,0.07575878901621144,,,,,,0.06150306656418318,,0.04879980577501627,0.027923411743223894
LEFTY2,-0.028969257082404463,0.05826102908632221,0.1498088634912758,-0.013383550899898572,0.054189073380115436,-0.027578999615831643,-0.004143927694968255,0.0006419952454442726,0.03011380576302092,-0.016444739605164696,-0.02066761325094241,-0.01651434805646982,-0.030864421082821232,0.013517650444203813,0.03489360329054035,0.011132042395184555,0.11543113034691677,0.040078319816724876,0.0005357299086429215,-0.034404131433409604,0.06201792044305077,0.06863829807065641
PF4,,,0.03478002894957835,-0.012026455388178776,-0.024334447241999874,,,,,,,,,,,,-0.02698418086272604,,,,0.045622516964313006,-0.029373158574618363
ANGPTL2,0.023852656241960434,0.057901439999430565,0.05515675214723119,-0.023631156425759844,0.03437678621942006,-0.027864739029298573,-0.012192170410364767,-0.0024733851957278604,-0.02307078122540311,-0.005158413983225464,-0.011488568722550063,-0.017113237817442215,-0.017239561746470854,0.007807077244083342,-0.038442043197723104,0.040435580215829825,0.0642011035609861,0.004149567460420007,-0.0360951235285894,-0.05512102336363033,0.054394490924377224,-0.022148739030040304
LRIG2,0.00501853785480758,-0.01355512032882683,-0.01585271972707986,-0.03638501792931335,0.009737407827631021,-0.030983351823136523,-0.020589577107577535,0.004625955308536907,0.03643513252304879,0.03562904759691503,0.040425446751213165,0.044774236914513856,0.011845422406624282,0.05723692089278498,-0.06960796720517905,-0.02577178630122156,-0.01645930493262427,-0.03917547911583584,-0.032683627670871435,0.009347336443972412,0.051150956019605745,0.01932363170703823
ICOSLG,-0.09063106380773454,0.01231965160815472,-0.0010371397334639273,-0.04510038690154103,-0.07760295008114984,-0.007011700302894391,-0.003980760225282023,0.007749641539827332,0.004615696646564471,0.02225442589562298,0.07760417110462821,-0.013556175267455907,-0.00957265911046386,0.16252471759171944,0.13268245303568074,0.025594535852971636,0.04624118000831421,0.0528997658247731,0.02076582230055159,-0.06024391190115165,-0.018416657961871717,0.05683011354708696
WIF1,,0.00560567552759283,-0.014494242157504045,,,-0.01821277461294737,-0.03627884377458852,0.02863862565864085,0.04897288944690511,0.013963499078164755,0.0017556727361903437,,-0.025720834554086573,,,,,,-0.026989511138602883,0.024787614055566436,,0.04222669149296405
NPPC,0.00852340371673769,0.07276755461437077,-0.0130778839052714,,-0.03774872870339242,-0.015366386432132721,0.043801902715811115,-0.03853696461321014,0.003887661673421437,0.07534750896886297,0.017823157146539127,,0.0014478733561851984,-0.03642103001797012,-0.06537163867842515,0.043803672903191815,-0.04232624918663099,-0.042715791965973825,0.005761368719757943,-0.06014451534039158,,0.010814683768998606
LYZ,0.028384200003722937,0.019423448167230458,-0.008010305815778915,-0.06427707382437506,0.008914724840214112,-0.005337371417745733,-0.03616842248136265,0.03663383341531369,0.005873880473213317,0.036461486777884605,-0.02824449623942181,-0.011664473662820024,0.04409548006759216,0.052238548936705854,-0.09508999793813505,-0.003446535874730988,0.12039588635195662,0.03600730521284251,-0.005826400859111153,0.09331974573223493,0.04280491796775775,-0.04740779874203704
EREG,,,,,,-0.034402533050840865,,,,,-0.021260934165763565,0.001023930981774569,,,,0.03492513222691837,0.04973033438696413,,-0.024964658967264734,,0.02850154165231063,-0.03797904486405286
SPTAN1,0.05719959639254991,-0.012217489848753975,-0.005597757200624876,0.07286064034698135,-0.032470281842340944,0.06866708463485255,0.02794174963860725,0.010233863779429433,0.08500117477246903,0.038239367229516215,0.0427269580815321,0.08443944783983796,0.04896167865190953,0.017500604313131742,-0.03187255808386475,0.0679061128874265,0.0421844966229264,0.038079816959140124,0.005502534259341352,0.1036411366141296,-0.028791950972451415,-0.0543726007479002
PTH2,,,,,,,,,,,,,,,,,,,-0.0362616313186181,,,
LIPC,-0.013004322170457803,0.044955188017963985,0.021425304661814144,-0.018100458107987143,0.03625130771749466,-0.02366858457224111,0.06441679530784719,0.012586511220043405,-0.03745447304259682,,-0.03807794558560631,0.006992038611478777,-0.03042779429770212,0.037880510280945245,-0.0019607832802858985,,,-0.011808239517019665,,,0.0652089880146566,-0.015600275944781253
COL8A1,-0.04991142922190952,0.029965947202628462,0.03754349599541258,-0.014370745326902457,0.021531758034049674,-0.008170434942481895,-0.05042103618247535,-0.0008296863562026584,0.021302351477598274,-0.023198070660755993,0.04538458668690021,-0.02068140313917576,0.05094110539738978,0.038974425624827856,-0.08139659476332604,0.06912542316571674,0.05070048506379685,0.0760358730914542,0.06301149713656347,-0.020808303945325735,0.03816860760970856,0.017207646974591005
GSTM2,-0.008317473652810851,0.01700841859228701,0.010791745505323446,-0.01311790925789581,0.05630054790930293,0.004368739801907342,0.03203172763713915,0.011145005638136656,0.06928522739637673,-0.002552289174190735,-0.017592994012334124,0.07355831831367912,0.0016601155176588457,-0.03484137714160295,0.021629963589677923,-0.04286445120061721,0.03628892552991454,-0.02001235286571724,-0.0046054856811164994,-0.06208241323488439,0.01158683365813208,0.03586810868541088
IL4,,,,,,,,,,,,,,,0.034701126211712674,,,,,,,
SPX,0.002048758461508627,0.0010732507258622674,0.017495383429790217,0.007177240912459401,-0.00862322592176188,0.09070945237995792,-0.04113240714000253,0.027655882165474516,0.010848978223073074,0.05170898195575495,-0.06205964903290372,,-0.014422177967194924,0.07294697546975352,,-0.006023268699852602,0.04023580207118219,0.04355301566335217,-0.02747830868512015,-0.025583719759912565,-0.037810146362629776,0.022117518602771554
MFGE8,0.04023940860511578,0.014396829010173823,0.08779622274077377,-0.035100892167139165,0.04331823928509908,0.00888970087784468,-0.05684865808623178,-0.034909270523236446,0.05251765387121692,-0.0016053293301841688,-0.03420528936072479,-0.05705304403877081,0.005716542500744779,0.01394232770625186,-0.015973668852837738,0.08195808026872771,0.018026834845245903,0.023013921425361537,-0.042889743748888244,0.010884078464015158,0.03225097678678928,-0.022070068833868053
TGFA,0.027748812830907826,0.01125785324702048,0.018019915473018414,-0.029993120350166314,0.012693052470198718,-0.002584150960099499,-0.011997534993025624,-0.007871922980357066,-0.012480310131742663,-0.02024304691024363,-0.007113125770981341,0.01902170553851047,0.017125625784177992,0.11350610466891341,-0.003501899658416356,0.04275070608803174,0.020255948083927798,0.017575086761967323,0.0129504966105401,0.09489460642882112,0.09432808601950832,-0.030064920632917602
SLIT2,0.0635187966656137,-0.0029400065912295855,0.012844150610342145,0.010073771077662056,-0.045641378292615886,-0.019390355225312423,0.021887940450933053,-0.012329305650787197,-0.02628559482685267,0.0029327933377323316,-0.027728670327831474,-0.03198400723913618,-0.009980261383613237,0.11422434597696923,0.06984901299652299,0.012047961862179848,0.026052131644718004,-0.030227446066266532,0.019396176780375182,0.04921632702888652,0.04911930092386547,0.07837394115803324
PLTP,-0.014933770927114568,-0.08905702517776527,0.012789998402751078,-0.014668824281997585,-0.0065581348751733645,-0.037093055683943894,-0.013783893436131171,0.08772381402831667,-0.011975144040363785,0.03360396475008854,0.021639471292838917,-0.02632794286352417,-0.013701174574017254,0.04947420711997062,-0.04328142168697788,0.16593275626639273,0.10024800460035675,0.038601368631660415,-0.017742644633780186,-0.05124571488801398,-0.09335990531731621,-0.03709083568666928
