,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916inf
PDAP1,-0.06820606836638463,0.01966698619194611,0.016403131833020015,-0.04484360386736598,0.08453704019900538,-0.06281677296138234,0.12839775218948266,-0.02728156656617927,-0.0072203029115671625,-0.017071158300347767,0.0385539484366915,0.07222572764160931,0.024585348452899145,-0.05437696120939632,0.05918492217462561,-0.0648958024718199,-0.0042249566475679795,0.015162642475256342,0.07368201206167922,0.017896771228385285,0.09218351209232074,0.004079539604663377
QDPR,0.04848398775000733,0.01947885881332916,-0.018023562717342245,0.047296294861701546,0.021940576378287533,0.08284766150398584,-0.060894207309759314,0.20979898401476188,0.06794897285734355,0.13595259793850922,0.22252228701046883,0.0925589293385627,0.05655078814852553,0.04562734671320174,0.036461613344984954,0.08551396916599059,0.060969849500496144,0.0324683158682839,0.08786108251387134,0.018120408334931816,0.05407437761022968,0.07981957509420803
POMC,-0.024655851016332914,0.002214739253154592,0.023786311184097013,,0.06933443957533902,-0.0024297533640220753,0.021196559892436895,-0.0611877788367766,-0.024213948286433428,-0.043610323487796726,0.06270226653488421,-0.01961444706465719,-0.015553624284393755,0.03865434981232209,-0.052355647879452086,-0.04435230590868431,0.06076073717236211,0.059478296236574246,0.06150501579246921,-0.02822893514708448,,0.02482385978791191
CCL18,,-0.022650941374909455,,,,,,,,,0.027833948844051912,0.005228215476189255,,,,-0.06517291407174222,0.018722043939682645,0.0622615871829918,,-0.04770940104204244,,
CCL17,,,,,-0.016898966302193154,,,,0.08416368160248777,-0.0200688915310492,,,-0.03279739258392741,,,,-0.03296144800782312,-0.011222235094260322,0.003012897941201206,,,
VEGFD,,-0.022650948567644245,-0.013558177020706809,,-0.018827314608768183,-0.023026595201164297,,-0.0365289991340922,0.002865723940938173,0.04199775526170656,0.02632017854233604,-0.030761461249884676,0.06793905578290928,,0.0383327837926109,,,0.03580682258540134,0.050751488526356615,,,
TNFSF13,,-0.017093132653820228,,,0.0868476360387979,,0.030665812674838852,,,,,,,,,,-0.03550257371306862,-0.02698886112533454,-0.03014710470087632,-0.007387541085393742,,
WNT5A,-0.05515691533504818,-0.045761995978224855,0.026162383552025513,0.025788205275463,0.020447493530367136,0.046741819369729376,0.21253163266121528,0.04432342619524759,0.03793180876418812,-0.007693396384189963,-0.03533382650617977,0.012769046214521152,0.05930215155068221,0.09010775010965225,0.00011125074925860872,0.07969954679504043,-0.015918084215875178,0.06985948198757039,-0.025124192819934072,0.014615424211009748,-0.08126090002757178,-0.03556455640450376
CXCL8,,-0.024776634093132983,0.03375231439230745,-0.041902582012790686,0.014863874467388414,-0.07420301189172811,-0.025490576111416443,0.011572476141590194,-0.02505105169027888,-0.013708625425021737,0.016259609186420214,-0.09692970774956311,-0.008660752874688732,,0.09918983706106821,-0.05608461057953702,0.00863520499657887,-0.08969872320929233,0.05008062962706095,-0.08140352498353785,-0.026161919006503432,0.025902439108317316
GRN,0.029711735327974515,0.011241952434046186,0.08108174287416797,0.08558912019707922,-0.010026403114968345,-0.011353449313367917,0.10222547126742872,0.04166981553621463,0.04092535796960496,0.025763315423632093,0.03972429226413266,0.04186834991146031,0.024448102899676295,0.036803394921200036,0.052501734708460604,0.012451492390600017,-0.028518364282944055,-0.01943515502516226,-0.07480886091013493,-0.018317032747924147,0.11920644492790083,0.04240418134638386
MIA,0.03232543676859961,-0.04512850445434889,0.024720966111815235,0.006909777040547374,-0.0355835536757663,-0.032459101753466356,0.10193355426686848,-0.02571449177581162,-0.022093435628796287,-0.016741780986352057,,-0.005251705262429813,-0.018127100849921668,0.1008682449013824,0.028005474165914524,-0.03048421418586045,0.11777292858838231,0.12534259483110477,-0.03491607025571532,-0.11588902064030042,,
COL4A4,-0.026123006159776977,-0.02720359655766778,-0.02286152471127924,0.03430801199644455,-0.0004140472118624367,0.06047946646667573,0.10827641006633165,0.013683175517788974,-0.027172844949141912,-0.028124860627397004,,,0.09351284877798595,,0.12023676132794396,-0.08239892687689583,0.10613459104703996,0.05055801320387192,0.041463589307087136,-0.007740343073766847,,
TAC1,-0.0225563415127383,0.03188381128599383,-0.0007029451904843677,-0.004402388401488963,0.008665797880771334,0.10324303649289242,-0.19641100428481797,-0.12891041951172205,0.04430562717795144,-0.025445705554193614,-0.08473475817940981,,-0.07874563846040956,,,,,,,0.0020099929886740267,-0.026389349771107087,0.009839483911355074
RARRES2,-0.08469853876440178,-0.008211150296781199,0.007363981783053445,-0.019446179733335057,0.02253096587285473,-0.10135640013811745,0.14692319736781445,0.024853874377151457,0.03258039582693203,-0.006700649655554838,0.012503943616612766,-0.05886381694138168,0.07574504352292553,-0.05153737709561838,-0.08628060807466414,-0.08001309342443798,0.050695680055237356,0.025982973105149583,0.049952528331823544,-0.030034603139342027,-0.014899762945560393,0.15102165700217046
FGF7,0.018118027902925844,,0.06798757779365652,0.11292754676828068,-0.000552293180063361,0.00014018518564757292,0.03918289547144637,-0.041597110737582065,-0.0010681229677038777,0.03824073678223387,-0.018546076842786145,-0.019216434036340158,0.06386856979243054,-0.04193065333895327,-0.06346226454362522,0.010046743774111438,0.025932910833884635,0.01863556043056631,0.008132164856392838,0.03653154675051919,0.07166144193279733,0.09220458625680948
EFNA2,,,,,,,,,,,,,,,,,,-0.026168554479876743,,,,
HBEGF,0.05684586092465751,0.019830626450320812,0.013139036117338373,0.02015437690085984,-0.012474343271341058,0.002362065417328621,0.14638112701711825,-0.0732969677654839,0.010137103649440402,-0.0378043607409261,0.06244016729948359,0.05212761062491564,0.11688781817189355,0.0512872710093883,0.07402612316490653,-0.0005648490216761602,0.02333424462191489,0.05518533135174042,0.023657341739527316,-0.04679238804492552,0.008286113846961447,0.18572319025056083
CSF3,,,,-0.02310723754580371,0.00908845675667562,-0.06690562506347869,,-0.03581989064454666,,,,-0.013033463496207107,,,,,0.0735061418764145,-0.005802362311045652,,-0.039951356352215556,-0.03770293335170192,
PI3,,0.005014691923777558,,-0.03572248800385195,0.03760681656492979,-0.03136752157320992,,-0.040333669637143,,,,,,,,,0.025224768829543436,-0.03922501779065054,-0.022423492817186554,-0.07056801168505736,,
PCSK1N,-0.029058708779720655,0.04346100215739732,-0.05030523740372786,0.07573048817846889,-0.009254765491085839,-0.03226884854623893,-0.06454897453342918,-0.05938242579602367,-0.012692746861905906,-0.03569060114041437,-0.16573790368444757,-0.015837172320054285,-0.07453493215068024,-0.000996981042175625,0.033507983733118724,-0.03724780650178365,-0.013721598578807283,-0.061488475221159834,0.04847212228936306,-0.0020990142435027377,-0.09143766288765577,0.07205408468954673
NTS,,,,,,0.003780630050149073,-0.040085836667572726,0.0850590129796575,-0.012230784310792647,0.01588641314247652,-0.05278421350791405,,,,,,-0.032261742975798875,-0.016337263193517446,,0.03370222804760687,,
SFRP1,-0.032820046669415105,0.0009298291452376122,0.08687027312659878,,-0.014745001304386657,0.07049113949481853,0.12010301901383903,0.043771770396103984,0.06011284037936673,-0.02006889173315942,0.06699901590118607,0.03379997277378911,-0.0026764588939284604,-0.007610215372648881,0.0056284999658347875,0.07041388636385318,0.0462938288539174,-0.056229790969222454,0.05858995993513641,0.05900137875389311,0.06642533788795588,-0.0351805757035904
CXCL13,,,-0.032023006823617375,0.04332583215479786,,-0.02603326870976667,,,,,,-0.04704341797512104,,,,,-0.019085222395464854,-0.023345681771168438,,-0.03178050454502162,,
MICA,-0.03797897446619508,-0.030425868760977134,0.06564053665569466,-0.043450471247030616,0.020240782710013148,-0.05431555151474299,0.033225246658617626,-0.0639229935229607,-0.003847645475981478,-0.0020428420821219408,0.04801253855808231,0.031212480047762833,0.03671987027914933,0.03539401874367304,0.026511318989102372,0.07499889632396242,0.009140690536141211,0.021006705678206745,-0.005508013011180599,0.033107167585290406,0.003599260380458172,-0.05966154228315171
TG,-0.02612300027285696,0.018159498482848892,0.022714984188213456,,-0.015912192520561072,0.031510619575240144,0.02882947226103822,-0.03439497536909439,-0.005271695784479793,-0.014523769649427913,,-0.030647369681390473,-0.014592756931395218,-0.052003948894551746,0.08652000696110328,0.08566589762477703,-0.0005203626058432036,0.039680214489456835,,0.011924127433367154,,
ADA,-0.052782128034660286,-0.026776630704308364,0.0437025197859734,0.04027036540080688,-0.011089910016419176,-0.015935763327999404,0.08632106774068743,0.028921085841874222,0.0050868755153480995,-0.023587769913003542,0.14276077940809587,0.049293343602965174,0.03499519856911165,-0.0025961263718943155,0.0755159670260878,0.017643237246888332,-0.023974583305080344,0.02220471271478652,0.04783530245668731,0.019685010424616293,0.09904290682239268,-0.030455118817439973
LAMC3,-0.06046910103674003,0.03715111925356365,-0.018733544553223784,-0.016845530751178523,0.007448696782136692,0.054988889240854655,0.05454278491615703,-0.08963213834787957,-0.00496775921586586,-0.050197715373530634,0.06532693400491271,0.0820463937159863,-0.00032934999031249346,-0.0022134766540321564,-0.07141137419149851,0.004730561652523201,-0.000566413924793458,0.07004177051115022,-0.1226397409013907,-0.02118128336685769,0.003935041396027444,0.009482128996355572
CCL7,,-0.014407912215349988,,,0.18672797180798834,-0.034515307862059495,,,,,,,,,,,0.004581678103865529,,,,,
NGF,,0.0331900811761279,,,0.02937840170023373,0.027375594231426423,0.053760367485908324,,,,-0.06216672152885155,0.05319186808772739,,,0.05520163629972245,-0.025886351240286053,-0.04958817403836597,0.05168458061902291,,-0.05633760930570272,,
TNFSF15,,,,,-0.012810812035156431,-0.025555016816043472,-0.002058883870712039,,,,,-0.029429824611522395,,0.07172871984518539,-0.007639327106961348,0.07849263955744899,-0.009601377574823577,,,0.0058156915442508575,,
HMGB1,-0.028758506140237977,0.024124145899091728,0.022895304278468993,0.04767911443552956,0.005149609257843306,-0.0350578479465646,0.15976136922702325,0.0899166180663795,-0.035047025129510176,0.08471977266638411,0.15039865950529957,0.0512311760328448,0.03391600044590434,0.019992057123904217,0.07092942335634561,-0.0009507035559075555,-0.05139661736229153,-0.07197581845219649,0.0032172041829366897,0.016503979989997135,0.02123953072084166,0.08419748598883423
ITGB3BP,0.019834247631794005,-0.05000976951671495,-0.038747315033285316,-0.05303881869264122,0.034654796752874154,0.0279970836520137,0.26387876608492405,0.04440646121995908,-0.02344084359535491,0.0055328793863030825,0.05932118846526357,0.01265189877563222,0.06796244373924876,0.0005689886429419131,0.06064171623825821,-0.022164213313447034,0.03371097257350469,-0.004438082715227665,0.03619867137260834,-0.04044006807198332,0.05546678698179976,-0.052424387727109494
AANAT,,-0.020903688613670694,,,0.013066471360278947,-0.02302659848834053,,-0.007192161010842936,0.04993525707020299,0.017018009618795363,0.021139483649955482,,0.04733542375339555,,,0.04995732916976549,-0.043339153941657035,0.03579897864546488,0.0006230533007496421,,,
RELN,-0.02165665980316068,0.04964355671619875,-0.014054201377152069,0.05536144185461857,-0.02023312563932779,0.04194122482996196,-0.04441875397166472,-0.06663407196604569,0.001536137665453117,0.0294190020222347,0.03411701983153656,,-0.02040913797734809,,0.04756691363996238,,,,0.12107337878374043,-0.029966711928177615,-0.06835621364656437,-0.00796032640540953
IL15,-0.008464916172308115,-0.028005921365975472,0.035762421097090734,,0.010912871872673228,0.013428117153291728,-0.01889300899486859,0.0280654857096614,-0.030463837889509116,-0.002535866755184376,-0.011450152710269697,-0.013836412127636269,0.020058965507730116,-0.0543449140428173,-0.01553916721775728,0.01362228888332811,0.06709183431943543,0.04905786797100457,-0.05791660612461806,0.03933166377472123,-0.039876581803647976,
UTS2,,,,,,,,-0.062479609574639425,,,,,,0.030693811526691855,,,-0.036906461469476945,,,,,
BSG,-0.09406626711457927,-0.007869324622920998,-0.09776074831270003,0.011341666366993167,0.011228165096264646,-0.03617865190020998,0.07260791676405381,-0.1490774761387525,-0.06121275498966745,-0.028501443951192525,-0.09704499862990594,0.019477180739726666,0.07306078021279615,-0.0068334850404537925,-0.04331208581661009,0.026836511597129784,0.07659728681631289,0.04129026317024146,-0.04867418668168238,-0.11897351486171585,0.07106751177396187,-0.07418326773834068
ADAMTS3,-0.04559902826491817,0.011248672265055175,-0.03135636991261389,,-0.004296795072557696,0.04343377796957016,-0.042243980291682186,-0.00791771263553364,-0.010196556240648594,-0.02481720154751794,-0.07545943833529989,0.04057608681807841,-0.0039275858723641114,0.026649834283816606,,-0.0027031685800134025,0.04415856697279167,-0.024140474964527238,-0.07130129241605027,0.009635955972787984,-0.04584640455831821,
CD34,0.0324523303848247,0.033472351223061414,-0.015180307497518815,-0.038314342599862335,-0.04191104542922506,-0.012699865950596946,0.07532974636882542,-0.0701050036551415,0.007018598222008561,0.02332031587428861,-0.034824182472225115,0.08327112364364304,-0.02162142130859135,-0.023240435852544504,-0.08905325512587783,-0.07686837695074084,0.03569494832542135,0.07350566537384177,-0.05216219505103176,0.0071459501667736625,-0.026142656922065688,0.02492797910199208
CCL23,,,,,,,,-0.03676423223928909,,,,,,0.0383719470403378,,,,,,,,
PLAT,-0.04498489807805156,0.025102869132983034,-0.013021223553243788,0.11761668059845055,-0.04193571982503451,0.02037206241814192,0.21185600499465376,-0.012287767991279909,-0.032955142867160225,-0.05750040257377781,-0.023959539226108235,-0.01269624525372062,0.07817593539610888,0.08170699855773983,-0.02260646868891546,0.03788864573468906,0.04644298372726375,0.028907407037787318,-0.01599551412103829,-0.02741467441127384,0.054038255201041704,0.02808228812955389
NTF3,,,,,,,,,,0.016659952282430213,,-0.02353083439492798,,,,,0.10186857818270449,0.06617452321538832,,0.03228492859738009,,
LTA,,,-0.023206898333293608,,-0.01474500061459232,,,,0.07665833435089284,,,,-0.024469036052149888,,,,,,,,,
CKLF,-0.022062375212477076,-0.005858737685786164,-0.01920422211848439,-0.0076763474473473025,0.008082822443732943,-0.026412641754448705,0.24444175008080332,0.07516392525509712,0.011577215975752557,0.032373093781002886,0.04730183899518671,0.009510205557135379,0.07778629628364789,0.011807026476852046,0.06742854722022969,0.0938717907272014,0.08591611749832467,0.06547875383580698,0.007256172391596109,0.0009960289613598907,-0.017804192116748916,-0.13256365706209203
APELA,,,,,,,,,,,,-0.002290233605298949,,,,,,,,,,
CD24,0.024499027876734265,-0.006397785824144316,0.07523196529296117,0.0162431703904349,0.026915808517337023,0.061373852195276406,0.15084265226951807,-0.013283639317668988,0.08250329996218858,-0.009878239039858365,-0.004844978144897088,0.09384257671766813,0.056826128036798686,0.10412366326197812,-0.14693842906611518,-0.07672688665608907,-0.030262173634974538,0.016469516343144183,-0.02685068478090745,0.14761091725385583,0.13403403777924797,-0.049179555717013455
HSP90AA1,0.05211634084334623,0.03435494234849487,0.06763274570621963,-0.02533756588036773,0.011864391503416713,0.01992984237310816,-0.21794339071429944,-0.0315593674935297,0.08243062642630791,0.035422757557384284,-0.1980253603245273,-0.022928249155415192,-0.07042296775582758,0.03235705405669722,-0.0158139674796617,0.0013814643292281857,-0.07188056027063158,-0.12616168949682902,0.06452928133760012,-0.07414217137384753,-0.10470601025179979,-0.06855943675211915
BMP4,0.06419510939049146,-0.0027139147538211626,0.027432545953243445,-0.045177944558170265,-0.01755076307043539,-0.018639979991053175,0.2582468953280155,-0.011071567200463943,0.03404794590295883,-0.042777927628222454,-0.03871313142098811,0.010387285900873339,-0.014501161353424557,-0.041905094900596414,-0.0176531986252732,-0.004925388977917626,0.05790643152610719,7.549814342121265e-06,0.004266155653293466,-0.05596095189064963,,
SCGB3A1,,0.1479607676506832,,0.061562409704739925,,-0.02742183617518648,-0.04027555171505564,,,-0.014121856793642586,0.01435744867991336,0.014507942204541864,-0.015869200292051047,-0.05581921590758057,-0.06463898683636392,,0.015468375488861517,0.02508552939259231,,-0.018231182912786578,,
IGFBP4,-0.011681058323313996,0.024449283451244187,0.04376065655573949,-0.008891712161209923,-0.01368534118008032,-0.05520316567032092,0.16543420176309243,-0.15625486415292336,0.037510768572245314,-0.04778607011721,0.059927920716978264,0.11566995763189317,0.03859789486431324,0.028512677392969765,-0.062410229340513296,-0.050209787618917257,0.012846803613106186,-0.0815279947638831,-0.02815569506289328,-0.1163956766204768,0.0672609117072744,-0.022837449039019065
RSPO4,,,-0.0024934663770431846,,-0.022569806770672045,-0.031649256507213716,,,0.017160708163968943,-0.014121854728001572,,,0.01165544512252852,,0.008626740442872548,,,,,0.08461342568337628,,
LEFTY2,-0.007904030685015584,-0.039750949783835754,0.1019290895460349,0.031164117320923647,-0.006656904248216757,-0.041742218353875454,0.21810213866324993,-0.10881315336286893,-0.026870372251974788,-0.015484786423331861,-0.06216672152885155,0.016238047129351132,0.019732997862996874,0.039407619719931,,0.0496347941491744,-0.031435844648986556,0.02311244951190822,-0.09235362194776835,0.022431205862997433,0.09195160268225118,
PF4,,0.07503621927811834,-0.02110982818150838,,0.1030260140761671,,,,,,,,,,,,,-0.034995207247973836,,,,
ANGPTL2,0.043520764367327124,0.0150187478719339,0.03480190057131841,0.05975721752729651,0.012680988220409811,-0.05106088995638446,0.30165422871444014,0.01722390816446047,0.08744648649850868,-0.03887626775423201,0.13573236777464032,0.0019224345988308274,0.06939588541729405,0.04742864289461799,-0.029612829849380688,-0.012282103963908523,0.09512590038491713,0.028460218953597332,0.012385284264932513,0.042342880139854315,0.11316199004839109,-0.010936613716628366
LRIG2,-0.05131911231574131,-0.046701215146205066,0.10626525624526807,0.0075196173924083586,0.06179134690722608,-0.026099320181039148,0.14790721089119557,-0.008576105790010733,0.05971181223420735,-0.024068739613180633,0.012864189230510352,0.025674842534570575,0.09851800866198031,0.00018563801084227279,0.05333579638522406,0.02169953303358724,0.013899238834288294,0.06816048859824489,0.01974895224740045,0.00920915473065552,-0.02272423367685944,0.046127276196338274
ICOSLG,0.06864790440234683,-0.01850611886450773,0.040101601872199605,-0.03160143123479713,-0.029831859264458548,-0.08299980132053904,0.15337953718049732,-0.0192638581604278,-0.013321564542840945,0.0056190276638529045,0.13246999506983717,0.03519082222540328,0.07488207102228524,0.038927071536011056,-0.003967000970446961,-0.00011590193795522121,0.05336986907042014,0.05239499210449827,0.01460251391290228,0.04662737622973149,0.0916351196306642,0.0745647733661016
WIF1,,-0.013501835512289966,,-0.040052818703165995,,0.0707029524398938,-0.2450646216760955,-0.13312305093088078,-0.02038303270965608,0.016785827361227978,-0.0996855518352251,,-0.05528255081671347,,,,,,,-0.00810237202018016,-0.04057787722733038,0.017475149654341406
NPPC,0.021249907308242694,0.005167988505866028,,-0.030987381421223967,0.002756144474247142,0.0008747221641345032,-0.06309966971785659,0.0475670401845905,-0.002069815485210899,-0.019625922154143653,0.02802188613622195,,0.10558137078207981,-0.001324521110342101,-0.06983735506544443,-0.05971049366402295,0.03139505025849183,-0.0662132781920554,-0.03479667518722222,0.009785507397442819,0.01314337017135428,0.1205906857973568
LYZ,0.07097275376580715,-0.012257887277426216,0.05400540713799716,-0.030543562499133144,-0.03285196096597274,-0.025225356491842627,0.03226151888109871,-0.0001717016123394353,-0.0078022104382157375,-0.0016770632897172677,0.08823916279035306,0.011272780687986688,-0.029120029116284685,0.08704722438475868,-0.05223386334659678,-0.007916339735297269,0.061155225730333655,0.03716320108950509,0.020445124359907477,0.0025554875227092786,0.06823298059276903,-0.05596101752285632
EREG,,,,0.0033436429177168383,,-0.04453801330871403,,,,,0.022165420612384232,-0.01697415141601733,,,,,0.03154716171523358,-0.0027750849389804977,,-0.04321568503060559,,
SPTAN1,-0.10900131916876284,0.04838743417685544,-0.022689229706947478,0.013702826044943866,-0.02451033919920675,0.01703592322935524,-0.13192023341656414,-0.10552271849233151,-0.010673710140179028,0.005965510368120606,-0.10982800312476305,0.006300527674751539,-0.04553015768486231,-0.02396796052658627,-0.03809818351825273,0.07971515432565135,0.005337164880394417,-0.025627380139731013,-0.0341599128387222,0.09108354998388674,-0.00692426206088011,-0.014222914568829903
PTH2,,,,,,,,,,,,,,,,,,,,0.024670456362738076,,
LIPC,-0.005360176436897164,-0.018297703466230233,-0.021686634997788775,,0.030219664472714833,-0.007350255091064392,-0.05915816700759979,-0.011652526822634863,0.01140531685479247,,0.05682404298624049,0.003423738947934228,0.05247324270122466,-0.04237722109929837,0.03650473538112741,0.02197268738666015,,,0.012566203958384106,,,
COL8A1,0.020407885599331616,-0.03376920527473035,0.021125717558334953,-0.028849807792650124,-0.0027640207328231306,0.00040621801283695873,0.19874944470244416,0.04387117517960831,-0.008064830573092627,0.0329976708077009,-0.04628533925383821,-0.036204834260472225,0.07579690114149222,-0.0821493974318739,0.024072282585326916,0.0017442357142391414,0.05378535877857323,0.06772633485631377,-0.04471171418777323,0.01735236544530485,0.021276207543666464,
GSTM2,-0.04929991671257825,0.03843956485164414,-0.0035452393201773594,0.09158373578686849,0.05005735722184185,0.04066471151987969,-0.03225948921418381,-0.03827327135239371,0.032041778938877226,0.03971801841012366,0.046830490523585344,0.00842389717424153,0.0029845402028646985,-0.00871812518315498,-0.009392415294090226,0.03322310390879391,0.00037677019016765225,0.12693312913314536,-0.009696283688688944,-0.015523503458061506,0.04090888231458256,
SPX,0.014534047526864375,-0.01756901924497502,-0.00412875703766425,,-0.007642783783038787,-0.010140923292397347,-0.07956783508200974,-0.02177560177315767,0.0725709756116821,0.012220551470797045,0.00016918378170234573,,-0.040280823380326014,0.012217276568094926,,-0.02008255489224076,-0.0025065633805890024,0.004327231560987056,0.018551917734225216,0.0903344758267961,0.06631184251269528,0.12253587833994675
MFGE8,0.0021002532512345265,0.01100276695513633,0.013000452553011745,0.03838525262207663,-0.02841819376379306,-0.011333912260559013,0.08321570929946552,-0.030012287448726298,-0.008462323619088071,-0.018144676483023064,-0.04994293742540806,0.005875048305153616,0.1397157685159648,-0.05648417901591327,0.02495336660476212,0.0009242469715621441,0.09332553857256383,0.006206411949460939,-0.04319919978840728,-0.045587627133934605,0.07699140814084582,0.06550758062414844
TGFA,0.04578555606136805,0.03321691298362585,0.016507815830278813,-0.03655512082787554,-0.021362107961081202,0.0034001262487410124,0.19463485946488515,0.052794481723205514,-0.05573386329370581,0.04965350992761396,0.04352142335344092,0.07424725452716646,0.08340090699726528,-0.0864669067345903,0.024448839378755256,0.09457730703245688,0.07234701010145553,0.037573185717293914,0.021005442141365748,0.036717999978129,0.09506066981843567,0.047984788658682734
SLIT2,-0.010037464560294848,0.003840119191201229,0.0776563068524395,-0.018358291794513034,-0.03416224455441896,0.02680203886389065,-0.007009121080431952,-0.014788317520943539,0.018965729399832862,-0.017144466559617415,-0.023861169408496637,-0.00456363639615846,-0.029840005211168523,0.021851596551971348,-0.008208672360501322,0.014029082080865448,0.0567348262698363,0.05392120256540925,0.11525075788386395,0.026385849947090922,0.026530323672458687,-0.03755084373712448
PLTP,-0.034568967196722956,0.07403264373654701,-0.010601609019583536,-0.013921039434869604,0.0426739850645486,-0.0028192326371746386,0.12646616370105992,-0.008673372130498925,0.05385100445292766,0.05689198447256828,0.07818944981669222,0.11484141289835947,0.042989830662620424,0.004074817790963715,-0.05618629273938654,0.000136706095959048,0.008436890807581832,-0.07029995406978472,-0.1471236029133666,-0.0943593069928196,0.08887698779812546,0.013362228418166781
APOD,0.10960252041989982,0.021755544488040953,0.02604744451115567,0.03604113880219223,-0.013949890555531122,0.08486308600032702,-0.02743535934497755,0.2971135150238115,0.12021203524909874,0.003658440083427457,0.15340295881109633,0.0006683315772767589,-0.0555878925334567,0.005378755570990774,0.11517632878172793,0.09714103090695914,0.07670913584533795,0.057059172190943135,0.1784028860471361,-0.03662791230682249,0.039567148009176246,0.1324373741137127
B2M,0.059032562884172704,-0.04099238169037146,-0.005563006269642836,0.05923238652332996,0.060932116112621455,-0.027060783942892967,0.18560594596743613,0.007194139392832961,0.08405954997193556,0.013829210745124077,0.14861684670957095,0.05355187821325053,0.09319033012882078,0.12089970850703409,0.013215388308939606,0.007345904945409517,0.12737752579657075,0.08190151425909013,-0.09204572752158824,-0.03379174889507216,0.058175622107293934,-0.03573828198481347
