,UKF251,UKF255,UKF259,UKF269,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH916T1
TNFSF13,,,-0.010351961023980777,,,,,,0.004737070864144572,-0.02012905552744704
WNT5A,0.050531937482833904,0.05545147616832034,0.02176718525386922,0.07436201496330375,0.004887128515136978,0.031134609444335628,0.016894285278334614,0.10158465714387632,0.1250508194581101,-0.01868760707282951
CXCL8,-0.028036821077641733,-0.11649930959820376,-0.0038549141107695234,-0.02922115931318081,-0.009508759449093348,0.0030394575711241833,0.0495776799627133,-0.012225918384328752,0.004085031791191898,0.09129818654468086
GRN,-0.05609180363674917,0.03218942406400814,0.018122479221952075,0.11459840631071451,0.009085631280966752,-0.012740697636819762,0.030554898077632432,-0.04748439695726246,0.07992820848338801,-0.0015379982976933737
MIA,-0.026629182330594643,-0.03582011050477339,-0.010615519269835253,0.1397265580504809,-0.011612657229517528,0.017403567052525923,-0.09194876687062646,0.04715442866423859,0.0246484684728711,-0.04393400727059562
COL4A4,0.03974303433899595,-0.03578394381197959,0.010559715216122442,0.03431130121750915,-0.019508340621595958,0.020830128025001435,0.09677324926079058,0.059358154485107444,-0.03762904261418663,0.036721207689745954
TAC1,0.013697147462658894,0.030040355716102564,0.01677035069202113,-0.06643116213232533,-0.0036872582822634207,-0.03170168871892075,,,,0.08551371252559088
RARRES2,0.08524144656813969,-0.0507977239318197,0.03115259346030906,0.10098120213096257,0.020125707718424653,0.07746251798879199,0.07508336632689275,0.0011194001235152325,0.045465771519374934,0.025364404011569863
FGF7,0.0037347459594526938,-0.030580381476624608,-0.002841074687569163,0.03914489421221553,0.04666416481238494,-0.03225049438513005,0.12106119309847638,-0.01852649078855659,0.03728169002999497,0.008979056166518009
HBEGF,0.01039977041646696,-0.02023790153303799,0.022656193117614604,0.0360652880721201,-0.026222364479817614,0.03155765132154274,0.04146107684489398,-0.065987575314403,-0.011355687619403249,0.047459513533460465
CSF3,,-0.025047400428804108,-0.01788784468461343,-0.016365311949538806,,,,,-0.011548410928685374,-0.013006367471284298
PI3,,-0.04047671488603004,-0.030869019417274008,-0.0184275572539186,,,,,-0.008015239341243069,0.030242319635762693
PCSK1N,-0.060871030143739194,0.08950190304922785,-0.007633328946450696,-0.02218606120401241,-0.041421006768672886,-0.023017829411114774,-0.007493035914943649,-0.0008624830665287998,-0.017926921313918005,0.00789909395433209
NTS,,,,-0.020114936991692915,0.017723369688404184,,,,-0.04156975132922996,-0.01926065666086859
SFRP1,0.051796341721920644,,-0.013094779941598128,-0.05164812941730503,-0.013920452122952977,0.11690651754296971,0.01558137553795355,0.103404504734358,0.03383811703139867,0.02430530195983509
CXCL13,0.009660629332502177,-0.018187376389668927,,,,,,,-0.018666523083552548,
MICA,0.03168172817934927,0.006125740263700939,-0.06121941931641301,0.02775313018698438,0.025712786039234922,0.03705393492490468,0.03437342721652184,0.0354907637934988,0.04188671579298689,0.048163284564674974
TG,-0.028427300308359684,,-0.014131342218538937,-0.019751467351766916,-0.010074170648676387,-0.018872412685289667,0.019034981244781538,0.030894154963831754,-0.023676927201182432,-0.008151233143095314
ADA,0.026988799879137982,-0.006179666588843268,0.019087486601894275,0.04836685380982226,-0.01636126329879325,-0.015166650118504375,-0.006483839023579215,-0.0043077465835148635,0.016389645673902168,0.008051938030676506
LAMC3,0.0016703612014762946,-0.009093568322559087,0.041019614408094575,0.06902341264943754,0.015594754438748653,-0.0006406494229943511,0.01085598596369196,0.010007414014041623,0.040300064784701745,-0.04107277628915672
CCL7,,,-0.010216937845944057,,,,,,0.0058782646204395194,0.016471968621119833
NGF,,,-0.023409614133504827,,,,-0.03889487406132177,-0.036734386038292696,0.02517888596246443,0.08401046639390561
TNFSF15,,,-0.011377059995487626,,,,0.09825333564765484,0.10279105340202872,0.056483543355514663,0.050089677187531295
HMGB1,-0.022561826989548846,0.12474444133763808,0.024522419515244233,0.042339481436317467,0.0377283146736779,0.0062936716397784765,-0.05005698134008247,-0.0071278358890343695,0.006577458063927519,-0.06670229673507143
ITGB3BP,-0.024384802567398722,-0.061011485757778525,-0.02559488863983303,0.04331637297743066,-0.02377841877142124,0.04635960714647312,-0.0010089219769894922,-0.014928398796742499,0.017367496865723704,0.019884650688689384
AANAT,,,-0.010351962128825873,-0.014761954255256005,-0.011612657875443173,-0.01685296834100163,,-0.02574614899651362,0.05186486176662225,-0.014420486633704566
RELN,0.01149943204218949,-0.009343499114887943,-0.0018344014613492492,-0.043316205496370205,0.023776004869783086,-0.018657690592845277,0.013227287058084429,,,
IL15,0.0025581736314530573,,0.06785528786764623,0.04417780612890338,-0.024959407469857413,-0.015630349204753258,-0.02892982175516637,-0.026481688625602105,-0.011243091714688137,0.03873281762692228
UTS2,,,,0.08215429381202657,,,,,0.022753246158494594,
BSG,0.02510375463055079,-0.019022677484821567,-0.021607406308450816,0.03235776919951683,0.0758360911858403,0.03928067568204239,0.052358626395585105,0.07119097717538415,0.05772076527064653,0.06616847390665767
ADAMTS3,-0.020673666497394418,,0.011965166269724213,0.09298991464112531,0.014171060044263377,0.0007758311153131482,,0.01788136155854152,0.09436936406611153,0.06589630682116554
CD34,-0.001878484141132152,0.012763387902967068,-0.027700671948103977,0.07719236806364009,-0.021726967576993356,-0.03619738446670034,0.17501217657641718,0.044008693605004874,0.055230843421520216,0.00732631702375491
CCL23,,,,0.005820041746550962,,,,,,
PLAT,0.0034692717941834797,0.11626214061962371,0.009718109970603682,0.09562101581981382,0.023246158106931418,0.034043088255707205,0.06523828283638221,0.0469546843032502,0.03344738767348112,0.044937189075651425
NTF3,,,,,-0.0187456000630219,,,,0.04483291649618513,
LTA,-0.020905526000654952,,0.030873308994568954,,,-0.01563035113417086,,,,0.06467071570097357
CKLF,-0.01964671235502246,0.07219244497581126,0.06896652494638437,0.11635326563494017,0.001830499593653737,-0.02187146000265185,-0.05273104876665513,-0.007469584957010086,0.06225444117950881,-0.03906395646868483
CD24,0.04418186232088686,0.010424918889663707,-0.06291730740844081,-0.0386946032582441,0.0421574309577616,0.046227034074798445,0.10000819451458799,0.03885776959710644,-0.018492681345848347,0.081012395686011
HSP90AA1,0.06125973208902688,0.015943364158862907,0.06894803007718357,-0.10316055736611718,0.0658580564710936,-0.05809556321665199,0.036273831314564915,-0.07534620128166306,-0.0904209135291386,-0.02801305488535568
BMP4,-0.02216108304274743,-0.04128091356417235,0.022495248206215304,-0.011113767709903154,0.031587579936687836,-0.01331867353815036,-0.02500324481478081,0.0038716038684653447,-0.0012818816589166275,0.02597438833776808
SCGB3A1,,-0.02677319411099625,,,-0.009795390497736872,-0.01090665231867554,0.03485151162131516,,0.0027433487804387983,-0.028577233754241173
IGFBP4,-0.010774792257940535,-0.04341071100608167,-0.00029397587534763073,0.1339151163097091,-0.016429335911480398,0.02856689297216868,0.1357252409313165,0.0038397318925418394,0.02785006530976393,0.022426611432277366
RSPO4,0.006247884679823357,,0.0375437942485993,,0.01879928374381162,-0.021681757737862125,-0.036500110928504116,,,-0.025596859011016708
LEFTY2,-0.021162277667143712,0.0034393849988946542,0.013247596073029005,0.1221901409860514,-0.010740763909946554,0.049537813961264617,,-0.03290139643571841,-0.022670790928494652,0.13708306216138336
PF4,0.051727163054444386,,-0.008914076984908417,,,,,,,-0.01940779729836391
ANGPTL2,0.004961968353029269,0.007382803245498406,0.015481843120079908,0.07520465590777205,0.04289272568164454,0.09379374512720821,0.09638328610362461,0.04556680339417302,0.10016761739112871,-0.003636850330986959
LRIG2,0.053995297719286156,-0.0059107022115227285,0.029659918597516398,0.018730445161383627,0.01960445085692948,-0.01886794978970206,-0.009972150811305501,0.03769391908658236,0.06021035408123836,0.05350073774466862
ICOSLG,-0.036874498445026466,0.046320845759912924,-0.010761975318181228,0.03209954721381117,-0.0028379573621048304,0.0016758415198564892,0.0001346674508596424,0.0012403862534074498,0.10729819656179529,0.05328871994559516
WIF1,,-0.04341579067475672,,-0.06303522076868834,0.027851800624419058,0.02359601861599136,,,,
NPPC,,-0.03358918819954017,-0.013827931672254743,-0.020757739387332122,-0.013613193660522533,0.028112984412080336,0.0648991049711253,-0.030828333148935537,-0.039867982617652974,
LYZ,0.04373697482157937,0.005846330972451055,-0.013317938803789248,0.10536073894651415,-0.015466812749474788,0.025364358232119893,0.04665453942195143,-0.045943548721514293,0.07210289695781172,0.011388695753499479
EREG,,0.029812618789606574,,,,,,,0.008951084920233098,-0.029310269473485907
SPTAN1,0.020963549322211155,0.04442955785563367,0.04978838699654554,-0.0016479994318015494,0.027275162599512598,-0.04393540655732759,-0.0062354943856737,-0.02429260008051107,-0.0034983370794176,-0.03191870179720489
LIPC,0.04974748965183718,,-0.01601926023873605,0.06490467179181222,,0.03259838122693511,-0.01787259476530731,-0.013374160783668773,,0.10995626414807562
COL8A1,0.0454813186032131,0.02202241778863087,-0.06307733199836806,0.04846140212298039,0.034183151196747585,0.06070192766102406,-0.04838070200808723,0.12786208628731388,0.043362372881934945,0.05304221219425884
GSTM2,0.02997705094585457,0.00019680657591110212,0.03538776685905091,-0.03887509955414331,0.009951901846179112,0.013186091545515853,0.03434920931953112,0.08768647551975606,0.07569433722057034,-0.022873942525839148
SPX,-0.00746701899619388,,0.043366191853213984,-0.05177152479880538,0.02226135940467181,-0.042560784342114744,,0.014768660756918187,-0.026926719600456315,-0.050197792370596586
MFGE8,-0.030625254744192112,0.004267640955913451,-0.03495506481389146,-0.0025433763877229284,0.03667157752819497,0.0030926822461174383,0.0740878018174881,0.011291163404995185,0.024276565998881672,-0.001089871167633753
TGFA,0.011257302902689543,0.02535103989983367,0.004254016888439878,0.04887923814569178,-0.003241963503212275,0.00538833144009347,-0.038934480336629454,0.012607383393651495,0.0366900693825661,0.06739277146625847
SLIT2,-0.029046125659054938,-0.019899716911401282,-0.03033889692624774,-0.04905171266538567,0.026117667961424496,-0.03515866638634324,-0.023529853365705986,-0.03486411841602263,0.003189863717674427,0.07066281440191637
PLTP,0.011445514159278775,0.024358560441508977,0.010196805186367777,0.12099581393415629,0.09446901787158357,0.05889993744261731,0.04481551018929441,0.12033654798109886,0.12216240815509985,-0.01313238246707028
APOD,0.011384645373252789,0.061337163363001504,0.02988563045703569,0.0217222406821776,0.039787130837321494,-0.06851046148920013,-0.07158492937342116,-0.028250397659552805,0.08023819851186294,-0.012133541128026918
B2M,-0.0412490031180958,0.016153503598399135,0.09626733766829083,0.1675470877296123,0.059008050745887115,0.07669175118774135,0.029482324068097233,-0.03154561646110327,0.1436863803440378,-0.0008770503481852372
OMG,0.020080007737257946,0.010614957891004619,0.04181134708188188,-0.025809314774542652,-0.009365078155371142,-0.04038532407672448,-0.03391153800531022,-0.008691665798168645,0.025896323191140384,0.0682841927712077
CXCL3,-0.013440444487166338,-0.024737030020457976,-0.006815549193240613,5.616281385510033e-05,-0.010478995782588155,-0.011256683260452602,,,0.021278171618857783,0.03441624005924571
CXCL10,0.005150373231235541,,0.0405510584256697,0.14507569647967755,-0.01591836156927476,-0.01788823195946559,-0.02681785583200356,-0.04158371569438659,0.019818343162702066,-0.05685323769938054
RSPO3,,0.10179770852767325,-0.010351961363933076,-0.02423991163054283,0.05440080945469874,-0.011763017055854972,,,0.004023984159034142,-0.01383118842528862
CORT,-0.013750990926876186,-0.0008270115244718942,0.0440504026358372,-0.04195259788641512,0.02293457582320974,0.0124374531291133,,,-0.030452473103210174,
NCAN,0.04814533477483711,0.08455541671720114,-0.00013350894000578622,0.015039811299466096,-0.027228807964977814,0.02413033207930824,-0.06049493275172929,0.049925482901261815,0.03999304101888774,-0.05491219093406196
PRG4,,-0.028006230273363207,-0.010216939438102155,0.016729828543478646,,0.034317204425097225,,,0.07510331837751498,0.07657466383990345
ZG16B,-0.022883167455070717,,-0.011858007746965398,0.045624930676071915,,,,-0.028621098096437658,,-0.017246003455479837
TGM2,-0.037900033864951756,-0.03923022218693504,-0.019004891604666202,0.08812714772588259,0.012850709005011235,-0.023427536024830425,0.11719940120289545,0.01627723318592442,0.052117915481709624,0.030746507447899845
VEGFC,-0.006338882407005174,-0.03724336013826501,-0.01820932176370301,0.015008298475378051,-0.0026001928217265695,0.033005772032725963,-0.028926354920672328,-0.03709862737016654,-0.021668608049337595,-0.03706587542190686
WNT6,0.10316107446583742,-0.011522019446415526,-0.014131342805279763,-0.020649126762449486,,-0.01224938340981578,,-0.0272186676499348,-0.029235624522467148,0.13955122946084114
NRG4,,-0.018774373640867925,0.03315358431668427,-0.0261547759502281,-0.01023056721991892,-0.016373924540280926,0.023893700898502377,,,-0.013831189975434853
PMCH,,,-0.017229187162861134,,,,,,0.004922805235271507,0.026189693198668314
COL9A1,0.008576550397236,0.07322934065780874,-0.012986909618447647,0.05271970923533122,0.007371605540003739,-0.01865769774925569,0.13744270215879,0.005042992917535307,0.06863668033879441,0.05885859956796957
GDF11,0.024606015141273863,0.0497488693592351,0.00044660496477788564,0.1184566246995289,-0.017903273284699935,-0.021199405988873387,0.027460498332770984,-0.030824945782982408,0.060288520355359664,0.067983899147927
RAET1E,,,,,,,,,,-0.015172717129796386
IL24,,,,,,,,,-0.020238892703751864,
SORBS1,-0.048152123030599916,-0.027284305142299865,0.03422436631611426,-0.062681407944336,0.016427087893733868,-0.0017967330746074853,-0.00544308755239097,-0.004237668066275218,0.023461195559266734,-0.010789881406751436
DLL1,0.025111202362740125,0.053232399643155,0.012329463214071142,0.0625921020101775,0.11654876543728467,-0.01178423421933626,0.04051574550418587,-0.014011575874866098,0.037289147636236045,-0.041090522890641176
TLN1,0.025693448324736065,-0.05564978754088539,-0.044587108046347294,0.09468935005880463,0.006255843653312968,0.01697454125323875,0.010116456242821077,0.03952185502497371,0.015488240258467425,0.011718229499199082
COL2A1,,,,-0.01938174687343626,,-0.01142784454038692,,,0.13908799953859804,0.10332051221778142
SHH,,,-0.010617077555280475,-0.015236408047921176,-0.011246855225008703,-0.010906651365366232,,,-0.052732802764302485,0.015215620304007072
PON2,0.01010292912386998,0.055096632054911186,0.04706608905159621,0.07054934307573382,0.023345390360337295,-0.012815888244062752,-0.012398293759209878,0.03370320346673766,0.04988857006341477,0.022043055490647955
ICAM5,-0.027240604776432562,0.013259363786637177,0.05504913299822894,-0.037873827430665495,-0.03496499165683022,-0.021300100972264126,,,0.021112034373887704,-0.002070496811096119
HPX,,-0.025047407794938314,-0.02583279406588994,0.056019738171961944,-0.009795389499120403,0.022621447112463736,-0.011624025436189397,0.01614781532658626,0.0365354950795559,-0.03191879055202883
SFRP2,,,0.08353637791567455,0.00949648200191351,0.046565216959252434,-0.021396058819318983,,-0.006199753206502462,0.028233932565426004,0.010714108759446285
CD70,,,-0.02055245087278387,,,,0.005993071960565418,,-0.008729642058706064,-0.021101979413342558
HP,,0.09642552913902987,0.004418399088124369,0.03101649727093509,0.015076766780580944,0.008499526713414508,0.10635585216539283,0.08014050566636743,0.0921889438918914,-0.020689947426693014
CXCL2,0.04221588625374015,-0.020072227300050302,0.02830779204198762,-0.00567116417854113,-0.013613192595111965,0.010072137106454023,-0.053099026415670714,,0.03951026644619117,0.094351050255992
NPPB,,-0.09028950667397029,-0.037820507287586395,,,-0.014035395331202521,,,-0.026745926508316333,-0.014030201847402533
CCK,-0.017295386434820884,-0.00922739615103446,0.06281799675332742,-0.10864562465652915,-0.07699138579107016,-0.06952010583831549,,-0.035622494173621996,-0.024412446142033015,-0.018200959324933586
SEMA6A,-0.02195028024132523,0.05839062212716483,-0.01451311617255895,0.039317300436107816,-0.009047174803510763,0.09119854329840878,0.03486982964775447,0.044127832424073914,0.05953017058696656,-0.014721492047920356
IRAK4,-0.013497816691294198,0.021978041004230335,-0.02569881066006756,0.07008666019883962,0.0021096495868866876,0.03961664074393105,-0.018142818081593525,-0.00908719097442377,0.0477721253016473,0.05587126117765772
GSTP1,-0.03039620861286089,-0.025257162337144885,7.202567602867227e-05,0.1060880609233832,0.07612215115214992,0.020533953009069284,0.051916929098696635,0.00018580897973331906,0.027021824356555806,-0.00799443398198824
VCAM1,-0.0005105171679037992,-0.04079015520458494,0.052396952299047755,0.09328022500131083,0.026335121784093685,0.024481577757384604,0.07734216078175886,0.036063697649606506,0.048061729901090186,-0.020184012198791554
NXPH3,-0.00938796592953026,0.06869904323145364,-0.004782809376761565,0.0716508209885923,0.061528270231288554,0.000510992175003119,0.011345658927214524,0.020576683665246728,0.02651155772745403,0.006110715952416208
MTMR4,-0.02566103736719462,0.026321347478082145,-0.01714308483743127,-0.013772072779270126,-0.005603910785686291,-0.06341862641994853,0.09558684703850805,0.01231540959308898,-0.04177152700791081,0.08082289018727845
LAMC2,,,-0.023731032335459236,,,,0.05447279256815977,,-0.024881872336389898,0.040220397202153986
IL10,0.023834189907553996,-0.026137778338578194,0.041049749846523556,0.004368288647718259,,-0.01256367424277226,0.03225175450752968,-0.049249562925869954,-0.008345887832720642,0.08260379112423902
SEMA4D,0.02611259320849164,0.13652028014486411,0.0036706550917777257,-0.06335715394528244,0.01366684167007947,-0.006392878443966678,-0.017055707734865724,0.07359590614729408,0.03523768403326581,0.009547400538097299
TRH,,-0.019344675780644395,-0.025167685595378877,0.050920504785862394,,-0.0008631251971126151,,,0.04822084709611983,-0.015714766955108244
SEMA6D,-0.019759187142199156,0.08637698017072482,-0.01628032859411628,0.032143814764270494,-0.01666764229620708,0.04249041759800268,0.09277296917325215,-0.04886563075245012,-0.0263425223817357,0.01696368941501443
CEL,,-0.021228456728051976,,,,,0.11242253644629634,-0.03956718223446448,0.04180702655603254,-0.005904199383223638
PDCD1LG2,0.04613186052561601,-0.026137764794213737,0.015380177717968685,0.023996947828104607,0.056705318360368254,0.04335805909716295,0.07886320224885615,0.00360773291775926,0.03928824765857353,0.014342543490802957
SPINT1,-0.032497669458359274,0.05727508987911456,-0.029585924873558968,0.08072941014401686,-0.016007821478596113,-0.0184407690616055,0.04236462962403511,0.008184784956081843,0.0521099313632572,-0.0198389140713618
CTHRC1,0.04549935303005338,0.000542690383063732,-0.02456823131696335,0.1241349083292529,0.0677724026391253,0.016144632536062832,0.0270716633889301,0.06169847864883282,0.018472503282760514,0.052044283361116064
PODXL,0.04478799149970778,0.1418787093324,0.0036070890951504053,0.15036177936919343,0.03653933733447996,0.008304213712216566,0.030805979401408234,0.03571932438184259,0.1350028998052503,0.009471790905945505
JAM3,0.023485983504706723,0.03757740490497914,-0.02281303547542422,0.10200841004106108,0.02243559637403726,0.06446317122640692,0.08132321540718847,-0.018907850144101655,0.051479459474347955,0.040676756170269855
TGFB2,-0.025740380091971646,0.06531667043663868,0.002438967989356816,0.1391643621679735,-0.0016839826127523798,0.024984894129270484,0.01543854722092401,0.06122882355675544,0.027465147646058473,0.020027699441145737
COL18A1,-0.014680796718762481,0.11829214677012999,-0.01969967966110727,0.0993922483216727,0.0272441037382064,0.03618379756093144,0.06577880260537465,-0.03985905968751154,0.04485052012829624,-0.01151621029764217
NODAL,-0.003852995859692917,,0.06326273997923557,0.07658986603535131,,-0.019295491762675074,0.07081539601880614,-0.03464663629338462,0.08350728832055691,-0.001250861997616158
INHBB,0.007213891930868248,0.06850350701624094,0.05612723033943585,0.05072739472602764,0.039066442796454326,0.03167086754381449,0.059226252109803264,0.08254200350590325,0.02142082418170515,-0.010182267016714736
LCN1,,,,-0.017008607121715646,,,,,-0.032181216280281,-0.01589162768200261
ARF4,0.03166748496025573,-0.044922715870369063,-0.0002228061088644816,0.06512822128642311,-0.03175710875412755,0.048078533361814106,0.0112476606548249,-0.04468434571681447,0.08144611723460084,-0.017383838212608294
CXCL14,0.01595236913566228,-0.047430338934924175,0.0011190488499790209,0.02667660361885194,-0.016150980290414754,-0.0023603847911576655,0.052983552999465035,0.028197850783608532,-0.018543749096096917,0.05468258331716753
LIF,-0.0005549332371386515,-0.06401348760078035,-0.036502788494807134,0.037025979057881284,-0.011612657875443173,-0.008322456370221581,0.1385675065494808,-0.04989164162791579,0.040105323723492306,0.045018684066908635
IL17B,,-0.019344675780644395,,-0.02808996734248602,,,-0.051466749963591484,,-0.028004466469926353,-0.026843182748667312
MMP1,,-0.06728710664369197,,,,,,,0.009140284688256336,0.001633744923207987
MATN1,,-0.030903066173426908,,-0.0178323682372963,,-0.01142784311824635,-0.05623813833243759,,0.09380574432495212,0.17547163062496127
ADAM28,0.049404967129653934,-0.05239295666858405,-0.007628918339040086,0.050969372264696555,0.01749668605020837,0.0017236971463763927,0.016427491520281088,-0.02480442547390578,0.06537142240669976,0.04411329158364881
TCN2,-0.006763301926129433,0.024769103771472612,0.055095622450661776,0.08323296744036755,-0.004743428303406877,0.04503589164431914,0.17276741762873732,0.05121097175304581,0.014878920652460076,0.07201696270764725
THPO,,,0.035411303611685964,0.021388391482972363,-0.012084073288563606,-0.011427844430991475,-0.016403684940228206,0.01752871956516806,,-0.0010700434972676955
CUBN,0.057288804344787274,-0.030342432687483756,0.004710691847299052,0.010856569239787901,0.008852002039574165,0.04459853436945758,0.005954227972339176,0.09847951211984705,0.09124462159580919,0.0077572754814885184
TIMP3,0.00312757486603126,0.019128170444740217,0.03205422664165154,0.01163826529778729,0.017183830027596183,0.019760027665692976,0.06582200708952687,0.028873129050219156,-0.016752238832087856,-0.018125375551061054
PIGF,0.009949993204312238,0.02484525113065319,0.03567206366342188,0.08644687578425903,0.025677076780808446,0.03359240880123809,-0.03729203777920153,-0.0036169850495839685,0.03608759918017557,0.012433788587028344
CRH,0.08683612654546431,,-0.011975391523289414,-0.02615476510580311,0.060736981636079906,-0.015630347764484246,,,0.022576547772018143,0.045329071188148
BDNF,0.034066114848972213,0.033785670729102435,-0.02298611252807285,-0.08784216960220115,0.0100564463332527,-0.01287068792269105,,,0.0006972192193069178,0.07928875186537879
CCL5,0.005339444257177274,,0.015337212712157652,0.04795463425605167,-0.009598507861826708,0.02713962422388442,-0.08173214406639626,-0.011162496687620356,0.11260143768385505,0.061123679263239375
GAD1,-0.011080435052642069,-0.045110726278414226,0.08435261427021093,-0.08346279125194846,-0.04331311804773869,-0.060087112366335134,0.07180492101230612,0.06479495975071745,-0.021329155969389217,-0.005472682429083195
COL14A1,0.030736042653928472,0.0002350787838816702,0.02756591112013218,-0.030172285694699482,0.0021346674333983795,-0.01747709988288321,-0.03820872928453122,0.00735573543504336,0.10238461504535136,0.04027084200236148
HLA-A,-0.07072543361716829,-0.024972164844561252,-0.012551166314664285,0.15454649767302817,0.023523656654450078,0.08149889864742786,0.10888194218010663,-0.03302377684154536,0.05416047936556758,-0.026179014408308224
CD5L,0.05195676958648239,,,,,,,-0.03369860140802537,,
FGF18,,-0.019344654178220115,-0.00951435901052123,,,,,,0.034714854669169876,-0.01571476821589167
ADM,-0.036898755446788015,-0.058648039005701896,-0.05013416610129651,-0.010911163194790742,0.03549601072795239,0.0939075330345038,0.07302827266821986,-0.021792356592060327,-0.0627162547480031,0.05813004155176702
CCL15,,,,,-0.034477806498480555,,,,,-0.013629417253654354
GNAI2,0.0209772309311089,-0.03521828934742668,-0.014188813247915495,0.09668348417681707,-0.006376070379940117,0.03608962279958408,0.007927610591274765,-0.009959425845939996,-0.017358951256618908,-0.042367157184575954
HDC,,,,-0.034377012042833034,-0.014710804948109531,,-0.03384880338914834,,,0.0005989818815568508
COL11A1,0.09907863101672322,0.05453297907809672,0.02034234926890751,-0.030923079441001602,0.05035901698919773,0.02875795455555934,,0.01448036121065124,-0.039914997128242015,0.045131297908701455
NUCB2,-0.020340240607675215,-0.04818076452718533,0.054515838588495756,0.05249399540982444,-0.010717394841495777,0.040273272311053224,-0.034815514978319057,0.02182931807525561,0.021744630801562703,-0.004872381087584024
CXCL1,-0.01514361273208684,-0.019061508243055532,0.07830464191399308,0.04191549244230715,0.014772688648852143,-0.015503247861244346,-0.009854201289831537,,-0.009476703667703689,0.0685850901667583
VCAN,0.052084890077016194,0.11236853844175199,-0.013234699602763527,0.0193863386842124,0.008146548919258433,0.01278116028232092,-0.02758822393077495,-0.060708184134838174,-0.041111928544003015,-0.0011097879392240508
MMP7,,,-0.018915192906697086,-0.01241488050875189,0.032167983618260496,-0.017662897818166032,,,0.06474749012783192,-0.018122915620822515
PTPN6,0.02974287198626737,0.043528054748216395,-0.03967682890501402,0.10136878133726891,-0.0033188539993651025,-0.021435318713943583,0.020419896829937556,0.009117640269888101,0.10257544589756679,0.022414040759418392
PTGS2,-0.011188018797651338,-0.06470826576459153,-0.016152875476003317,-0.09342476724833795,-0.02345234964589794,-0.013253373630498732,0.010906098459793604,-0.00998765106664988,-0.008466131806488494,0.06560579333312878
XCL1,,,-0.010351963106189136,,,,,,,
CD58,0.044231816311175794,0.086588019392539,0.010002081714080796,0.12594429073802874,0.0133139072255585,0.04090236779815966,0.1307748246677733,0.04297057961094755,0.05059010001859224,0.08493026024567132
TNFSF14,0.018164685639807127,0.029321219871289703,0.017103673542935467,0.00478441781948854,-0.010740763909946554,,,-0.004271462069435603,0.0557377159752044,-0.03268986182429621
CNTN4,-0.022404211796264114,-0.02223877639139113,-0.018604340125459973,-0.04408267653784488,-0.00517826074769086,-0.0359395043433082,,0.08518292365322125,0.018418454093343934,-0.02319130104009643
NTF4,,,0.03073660931669959,,,,,,,
INSL3,,,-0.009514357144335243,,,,,,-0.029454232246501077,0.024842313146682348
