,UKF313,ZH1007nec
BMP1,0.20203682638298442,-0.08569883535155615
NDP,0.1413235176267435,-0.07472328771286153
RTN4,-0.13454620738687068,-0.06768467368401812
HEBP1,0.056955809696748134,-0.03908546964545353
WNT7B,0.022614853910455854,0.07313137493534494
PTMA,0.21430813612397934,0.12384052616240145
CEACAM1,,-0.06312125085629258
PDAP1,0.13418390192212593,-0.03413374645352345
QDPR,0.14116583988740095,-0.009256544330236692
POMC,0.049222373765415675,-0.07515157454243515
CCL18,0.15051984563807097,0.03682342152257932
VEGFD,-0.010875434436061203,-0.022092999660838875
WNT5A,0.08081127364601627,-0.007956218896899004
CXCL8,-0.020257006174055098,-0.011374963243515482
GRN,0.08255806735719096,-0.20200251978941589
MIA,-0.048826153288039895,-0.03616326198215037
RARRES2,-0.1480271118907426,-0.14128697847753952
FGF7,0.03571045393875421,0.03499850188739667
HBEGF,0.12503062603583245,0.07889884125548365
CSF3,-0.062797655038297,
PI3,,-0.07329167342535972
PCSK1N,0.03581668682621667,-0.05162214932351415
SFRP1,0.0783337176879068,0.0703277787512964
CXCL13,0.09549363883856611,
MICA,-0.008709495168091705,0.053620529243615746
TG,0.00201945794324042,-0.08551921335569541
ADA,0.1597587661506773,0.1050299221806685
LAMC3,0.12626048339962595,0.05092865016353086
NGF,0.08533663887222538,
TNFSF15,0.023309723068492175,
HMGB1,0.15309374846528703,0.09790724351833817
ITGB3BP,0.1182720493362091,0.12558492179328962
AANAT,,0.16390906493877258
IL15,0.0036491103666183478,-0.01507282553498793
UTS2,,-0.03867443020399415
BSG,-0.05977920081998401,-0.08617095679917432
ADAMTS3,0.017139156111850157,-0.03843213959492799
CD34,0.1545189135274735,0.05354052243660428
PLAT,0.06149547075230705,-0.0010780199011903508
NTF3,-0.03542212502614667,
CKLF,0.07752504817764802,-0.05330391813985327
APELA,-0.040106989465762154,
CD24,0.2102851757189991,0.11851962416571184
HSP90AA1,-0.02282747151184933,-0.009968531019202042
BMP4,-0.008983507625384286,-0.034774881535515244
SCGB3A1,0.08031246443704235,-0.04197956563956998
IGFBP4,0.17134690965640945,-0.0074610227396817086
LEFTY2,-0.040539985205497654,0.025982060069609764
ANGPTL2,-0.06524557712342773,-0.08246415143517573
LRIG2,0.1040175166900572,0.09650416058891843
ICOSLG,0.044029019185748974,0.14229958119624359
NPPC,,0.05477555730137413
LYZ,0.008410734915246632,-0.048068324839572144
EREG,-0.05760378794966893,
SPTAN1,0.035542028946263064,0.016280420117106672
LIPC,0.006369739764714827,-0.05492008397434955
COL8A1,-0.1478795507409292,0.011662191699630802
GSTM2,0.004481927850521982,-0.04836442187294375
IL4,,-0.05249835881081769
MFGE8,0.02329339727742777,-0.06905460526600722
TGFA,-0.022364705433836368,0.053772863758737466
SLIT2,0.019595322259517354,0.0386065600035486
PLTP,0.0762280807369751,-0.19287285345697408
APOD,0.017965379852173547,-0.04090870957937506
B2M,0.16542642919262324,-0.09557841197799676
OMG,0.008822763376103732,0.008547179002592185
CXCL3,0.1458141888770421,-0.10639698502536031
CXCL10,0.007458960040324941,-0.0551572187285943
NCAN,,0.027166942775986372
ZG16B,-0.010081430137629646,
TGM2,0.08890490819914443,-0.043944123880150746
VEGFC,0.02057232363259048,-0.022569265001156837
WNT6,-0.03708779025422929,-0.04968916824851918
COL9A1,,-0.01582667274252724
GDF11,0.06238855144478663,-0.059883228499614666
IL24,-0.019418643502527425,
SORBS1,0.002005161846826937,0.0018204322505971163
DLL1,-0.0034999495010480156,0.0020131746557923024
TLN1,0.11627365630110154,-0.05057810082199946
SHH,,0.16870500149673348
PON2,0.12992113050159365,0.0944538656129804
ICAM5,-0.038791982229278654,
HPX,-0.05495516986922081,0.010099851697094375
SFRP2,-0.04044299077096011,-0.052498389710526415
CD70,0.11815375762593254,
HP,,0.09224818249302558
CXCL2,0.0868654448727011,-0.009329397315729772
SEMA6A,-0.0016641412576020266,-0.006391370872798157
IRAK4,0.07733396206856492,-0.10817740267364952
GSTP1,-0.00480741332211822,-0.06449749252017285
VCAM1,-0.015802050481667277,0.0352563058529189
NXPH3,0.03388875359502057,-0.002800996939602194
MTMR4,0.08158268847107066,0.030492697879075742
LAMC2,0.0013294654528845967,
IL10,0.08917408085560027,-0.011665034125787021
SEMA4D,0.02344862152968915,-0.07749401573443843
TRH,,-0.031025451250009214
SEMA6D,-0.04818078057843105,-0.026809482896580222
CEL,,-0.03268527646340824
PDCD1LG2,-0.04811175279440577,-0.032701622659617326
SPINT1,0.03238844282898747,0.005054886100822364
CTHRC1,-0.006038970613469002,-0.1453524993654745
PODXL,0.17631174970641209,-0.05418108621762052
JAM3,0.029687962943066633,-0.08390209481487435
TGFB2,0.0819971840912405,-0.00931426285942295
COL18A1,0.19746997837664126,-0.03413925411510954
NODAL,,-0.00020599419770038753
INHBB,0.11740338256504405,0.01834795476915229
ARF4,0.13402657027905213,-0.03314833222124433
CXCL14,-0.008515811257838393,-0.012517024203230157
LIF,0.17473112015226636,0.014560889185795624
IL17B,0.043328807828432646,-0.0692327402907385
MMP1,-0.1043493265986486,0.0990989939926074
MATN1,0.007257870502216064,
ADAM28,-0.049578381695100614,-0.09432447302916648
TCN2,-0.03278097447250601,-0.127887140272738
THPO,,0.03738236451982878
CUBN,0.14362715424828368,0.06763108315044411
TIMP3,-0.033113889872423724,-0.033452779963319024
PIGF,0.1633269129823154,0.054278348999518375
BDNF,-0.036651835455976035,0.08523861904315579
CCL5,0.0989332735661076,-0.02733875645113212
GAD1,-0.061391701233631885,0.05500982907911532
COL14A1,-0.09035400443763843,0.014380041858438709
HLA-A,-0.11083902576157108,-0.07714844983107787
FGF18,0.015667033955806705,
ADM,-0.14728171407611823,-0.0038310246640091065
GNAI2,-0.05495291424503858,-0.04443884821460603
COL11A1,-0.09804737113366836,0.06611527116506799
NUCB2,0.07057790752863088,-0.05689662765526632
CXCL1,0.08166574093934992,-0.049975365905593934
VCAN,0.10135629223644817,0.005828894181195172
MMP7,-0.036940619288306706,-0.08188807351339752
PTPN6,0.017465820638545217,-0.07933715692347089
PTGS2,0.01807771658853014,0.013901941000832856
XCL1,0.03374271732833048,
CD58,0.1336344095931115,-0.09710415672804137
TNFSF14,,-0.06451910892184738
MFNG,0.08677768912242624,-0.03291034086524147
ICAM1,-0.010124136835869086,0.054246926648950713
PROS1,0.0620766334308657,0.012248586290991815
CLCF1,-0.04145048404194157,-0.0028126075853591804
PSAP,0.06099032995136467,-0.16272001508692352
EFEMP1,0.07874256143402437,0.04180783675747212
C1QTNF1,-0.06506757326866863,-0.04520770923282727
ALB,-0.016850021837152382,0.051801264302589925
CCL13,0.0626457022259812,
EFNA3,0.04062356959736347,0.06578052054981415
DRAXIN,0.07070651114871136,0.08301515400703878
NPTX2,0.09984072753683361,-0.05185371831748542
FGF11,-0.052937823656923594,-0.08868086316190536
CD59,0.017778177271326003,-0.004954625354027016
COL9A2,0.058446622402909876,0.10282819983063345
