,UKF243,UKF255,UKF260,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
DCN,0.10871716100768823,-0.009821067433917528,-0.012807516867360508,-0.03630060418164369,-0.003281496526409881,0.01730070001378824,0.09187087444389179,-0.05346399692651989,0.07317829762351993,-0.024474065071728477,-0.05268046124712422,0.03056304466990616
RARRES2,-0.003595763083983674,-0.03451739052202989,0.03992990231095238,0.005200577444522718,0.0473003017221948,0.027222093419286917,0.08802080161865149,0.10035880841854705,0.05450365737179203,0.01846497049575896,0.04713266402124385,-0.015180771257989572
SEMA4A,0.002260889540628506,0.05233251748961725,-0.046847858962776705,0.03745791705253884,-0.04329924288476086,0.10117502566700007,-0.03397661407463277,0.026136170985564547,-0.05799578040577085,0.010483927857477737,0.0067220785833518,-0.03452434782724169
GDF11,0.09486201029348139,0.02234087504000049,0.0203223754465882,0.018708227362126836,0.003109963887252986,0.04394063111979431,-0.0022554314108315814,0.0012367977256123415,0.03322230118496078,0.04055558016900523,0.05271008306162898,-0.03752771212369058
GPC3,0.03916267908900682,0.021501570961270196,-0.03738988551899627,-0.013477034607531989,,-0.016106545296985797,,-0.010774243547451857,0.10616708511566472,-0.03625679711995916,-0.004921893276316856,0.1638848205803251
OSTN,,-0.006044568179609365,-0.020986860432798533,-0.02082652460430218,,,,,,,,-0.01307497166104568
GRN,0.026749829483756916,-0.01231681788795224,-0.027944044260758562,-0.0028607416813296554,-0.009478030093758014,0.06663807485636462,-0.08054191378606161,-0.05132081819600433,0.03358775392370153,0.026944421491174254,-0.03385281025156276,-0.0540075712339615
CALM1,0.051364296159721816,-0.02142880682987455,-0.025994393022338243,-0.0022296950795864814,-0.0074312187698243005,0.08865153285145651,0.049301432214080815,-0.12513516452261217,0.06073947290381769,-0.06155116368326314,0.04267834530341717,-0.07038882476781526
ANGPTL4,-0.07960424560167284,-0.036611651973553046,-0.00799549039055863,-0.05037820611552452,0.004188171059978536,0.0958000119840605,-0.08339098422950522,0.12064229767048035,-0.04015135862348967,0.054575081995373385,0.06309347821399729,0.01330404980745211
BMP8B,0.0661820936693672,0.009372464325005731,-0.007357135227685227,0.03723259684618967,0.055115837511599555,0.11630123067500309,0.009621970746124763,-0.016869845516702196,0.023686273256264805,0.0024528256755447166,0.0539551821509106,0.09739268238928292
TNFSF4,0.02130138085500962,-0.041951329870534314,-0.006705039498301164,0.021804497430272712,-0.027247118896468542,0.08280380143483386,-0.07415195400349607,-0.023683971848319454,-0.04133606823039977,-0.03739965832096514,0.0025527251063145726,0.06688353988434383
RBP4,0.0012929308874836292,0.08432824879493765,0.02048978280115592,0.023174405824071664,-0.02837946996084251,0.0597164024807096,0.0960264588634751,0.003643191010726943,0.047618013592255974,0.0077247171841303645,0.004714524101116869,-0.021300352955795496
DKK3,0.055188239184827466,0.02783475338221929,-0.0413841065121591,-0.054259505805246085,-0.0665542796634172,0.022817925967858043,0.13365983850625826,-0.05927757400244337,0.026588207621958918,-0.02203988333006715,-0.020324302223072892,-0.09329872481755484
COL11A1,,0.04852733178038674,0.03157069384601104,-0.02102589664355989,0.0498760577972974,-0.03060458939826111,0.0757089149204169,0.0051172373115736264,0.03656158880094421,0.08157523556268861,-0.003273780951493792,0.07492448614871161
COL5A1,-0.05492077811533239,-0.002087790248535635,0.0011974429569062603,-0.01747008057604198,0.040195743210428306,0.13865193215956767,-0.09099826085054759,0.047549809030734136,0.014862302289021356,0.09388015423356019,-0.053754148722685566,0.009119275510307728
KISS1,,,,,-0.01614023888430185,,0.04195230990953011,-0.00548418852531928,0.005912234332025616,-0.016336770419015833,,
MEGF10,0.015910937173372355,-0.03731662286562826,0.0300111722532192,-0.01891203842270223,0.051622052118619345,-0.11253034765563472,-0.005203553358962268,-0.04875948041065196,0.03091097411549707,-0.028738370545473617,0.07172056542184746,0.006397738626947351
CEACAM1,,,0.07895522119806,-0.016745996129576765,,,-0.02740132071137489,-0.020585074098892032,-0.017297486054798902,-0.013120998889057598,-0.04817026907683758,
EFEMP2,0.010986084475028671,0.023780603858961035,0.013577726409019572,0.03048610098386162,-0.007134902108291022,0.12845708243695075,-0.16000834384721177,0.08324129522136348,-0.06117257835660546,0.08624188277265889,-0.0193438594637904,0.06332678455619947
IGF1,-0.03671302845791192,0.041932290635366964,0.07906725004178064,-0.011741702726021307,-0.0056678704142125585,-0.00019994114631783835,0.21844786394590412,-0.06619764203342476,-0.061130698063449986,0.03251261453624338,0.04669925652693245,0.03299866894097205
