,UKF296,ZH881T1,ZH916T1
IGFL3,,,0.07724186945628006
BMP1,-0.05398914101810515,0.04558795075348495,0.0730015338639264
NDP,0.005714887704065435,0.0717717398425728,-0.01519740886271635
TNFSF18,,,0.07804383000272593
RTN4,0.058385344252646174,-0.042932535757442165,-0.05582612689963058
HEBP1,0.0038823385915231602,-0.026872776860304988,0.044462754532297664
WNT7B,-0.0105787986036709,0.017278586148245373,-0.03744750285094274
PTMA,-0.009390151461562215,-0.030453816700428026,0.08446075913579613
FASLG,,,-0.015216439027599463
CEACAM1,,-0.01351765766452986,-0.021171440018810505
PDAP1,-0.003016479501415083,0.019037383389179006,-0.014414789346441446
QDPR,0.017583735599199624,-0.0496560017798878,-0.021315390918991567
POMC,0.01588979535311229,0.012066014553331906,0.014714922900949483
CCL18,,-0.03782381570998009,
CCL17,0.030988327924048053,,-0.013791992873885982
VEGFD,-0.00960430451228901,,
TNFSF13,,0.00884462998021841,0.08729734880413635
WNT5A,-0.03132837011250094,0.03466733977552401,0.05569616962436637
CXCL8,-0.008943945970887249,0.019923272087012257,-0.03344711842600091
GRN,-0.011156638205893625,0.07266587691794216,0.10240316711694417
MIA,-0.010922873735031886,0.041699875795204414,-0.02244417397809299
COL4A4,-0.01834955920752164,0.027954191101020154,0.10528301638929922
TAC1,0.05081574266998849,-0.02332181041532054,0.00475389072648194
RARRES2,0.00535154344095437,-0.02472600226618647,-0.02764835614957519
FGF7,-0.038089914121636065,-0.03760241228038956,-0.06284866475939037
HBEGF,0.0009928967269404417,0.03776494235076348,0.021550097813013137
CSF3,,-0.019379408756106446,-0.014520840830175293
PI3,,0.001099830248680332,-0.03154896304752937
PCSK1N,0.027575186851170868,-0.002684033046742964,-0.0034606288622759935
NTS,0.0379636634706564,-0.044807879953568976,-0.021503385189955086
SFRP1,0.030229082262106913,0.003358897378504715,-0.021003700995717085
CXCL13,,-0.006302760464324656,
MICA,-0.03580621009236049,-0.0010214199077439741,0.0452147468676977
TG,-0.009475772151524037,0.030987443567885995,-0.013581559849331406
ADA,-0.015389416016178662,0.031954464441116895,0.14261056976915185
LAMC3,-0.054801642800913174,0.04305246993291069,0.12396671175869596
CCL7,,,-0.015216433616815373
NGF,,0.05031244803669917,0.0639451197505154
TNFSF15,,-0.012034280134144542,0.04925737767112074
HMGB1,-0.01561514742453808,0.034923725959668,-0.06789464256308358
ITGB3BP,0.02196095891565613,0.005449337560963278,-0.01542265229540998
AANAT,-0.010922874342590013,,-0.016099621325016862
RELN,-0.013569768447473771,-0.014536106219093087,
IL15,-0.023476836602176292,0.020527151965155466,0.057531278105936355
BSG,0.033583175087150786,0.020353388424788264,0.004198899277410198
ADAMTS3,-0.025818047459984343,0.05014694404987656,-0.01879917211853644
CD34,-0.020436401316091382,0.0022962857892362366,0.09818206803962551
PLAT,-0.040535452599783695,0.07220407599425853,0.08153422479876458
NTF3,-0.01763212489001546,-0.006536483402512756,
LTA,,,0.015986161906134364
CKLF,-0.027923604700174572,-0.023381025392543896,-0.02999730109053427
CD24,-0.04200668377374838,-0.07779713730022052,0.009156026616457856
HSP90AA1,0.013504055934171016,0.004685080559871179,-0.01827228358370359
BMP4,-0.04016695137021141,-0.0232592919346065,0.12555819612091754
SCGB3A1,-0.009213551341216698,-0.02499140249341454,0.023371536868311896
IGFBP4,0.02781521136780628,0.07537580013104206,0.14656158584052634
RSPO4,-0.009213549993526391,0.0052485054532654465,0.029810927698985204
LEFTY2,-0.010102770252093966,0.04115009739837591,0.07626776819776004
PF4,,,-0.021667659018250136
ANGPTL2,-0.03829154145418163,-0.009952255947370717,0.062057207526416414
LRIG2,-0.0018289058232302039,-0.024537694874768475,-0.03378464820708332
ICOSLG,-0.01748559733186293,-0.008360464721696843,0.0025714352087841037
WIF1,-0.017337993465938242,0.007781222014802117,
NPPC,-0.01280457973963656,-0.011868203018748205,
LYZ,-0.0038927861445628067,-0.0013754704385606205,0.1084376484094609
EREG,,-0.02096285336347065,-0.01954881117133922
SPTAN1,0.02942903361284532,0.0030310276533145183,0.04729911532764018
PTH2,,-0.026766334139950953,
LIPC,,,0.139069378850092
COL8A1,0.023819206562526677,-0.02295522516812598,0.027126107305512535
GSTM2,-0.027232265324604064,-0.03573212963512709,-0.0011957102012313428
SPX,0.030635216848717263,-0.04141930329001474,-0.05604286935986786
MFGE8,0.019166976845190205,0.05300753688252656,0.10791178074342134
TGFA,0.008693999229479199,0.057486817277441454,0.06562265443125877
SLIT2,-0.06551106116814476,0.013499525122470088,0.01972475943796635
PLTP,-0.006024278524717571,0.10592968098223147,0.06304108407403768
APOD,-0.022335955420547796,0.012447038922456171,0.06243857467185929
B2M,-0.0289859084652718,0.1040366178025587,0.09934722095313848
OMG,0.018200082626147605,-0.033050058841863135,0.027520147358640622
CXCL3,-0.009856550963391999,0.002731181964345231,0.007442005665666371
CXCL10,-0.014972822331120869,-0.022997528964617913,0.07316883368420454
RSPO3,0.025787290641418072,0.025983829460186025,-0.01544170469265906
CORT,-0.023243605390561594,-0.014578791525385904,
NCAN,-0.01736310688554417,-0.026513059571726824,-0.0669919963372692
PRG4,,0.00014748623972547743,0.012759119627271567
ZG16B,,,-0.01925414391732142
TGM2,-0.031921745264037384,0.006940862584238471,0.04984077453424726
VEGFC,-0.02695033708388707,0.0362044300680255,0.0463665014100489
WNT6,,-0.005699452126043516,0.12162760338992258
NRG4,-0.0004462273794360509,0.048767649304586755,-0.015441706423305746
PMCH,,-0.012796412833528368,0.07231428433536903
COL9A1,-0.01951718694758727,0.02357055720837306,0.047955737733178204
GDF11,0.03195702258388217,0.039741795282035274,0.03645577649795024
RAET1E,,,0.08349191481486508
SORBS1,0.004594698906600471,0.015175036171223448,-0.0060574217577827475
DLL1,-0.028950758549992548,0.04010284299258427,0.047573259139255517
TLN1,-0.042974871022462335,-0.02539627636192516,0.1213223010108824
COL2A1,,-0.012649603939621766,0.05096501573095355
SHH,-0.010578800106722658,-0.007062702263324267,-0.053796347379572895
PON2,-0.032918893776411294,0.039854076089395715,-0.04189639747614283
ICAM5,-0.012948976721140978,-0.02168812397817052,-0.0198406024280994
HPX,-0.009213550401917328,0.008347274311063916,-0.03563544380250753
SFRP2,-0.010646318175742235,0.041489073432190715,0.12701167288358758
CD70,,0.028569850505900822,-0.023559113252743288
HP,-0.025195240839344945,0.07045886608692414,-0.023099103883617862
CXCL2,0.030963338830771004,0.0039857700589130815,0.004901271965667237
NPPB,,0.020019600176083552,-0.015663891420195773
CCK,0.033804954526818844,-0.007297825376369307,-6.665262327403416e-05
SEMA6A,-0.039746847487687774,-0.01681194160494711,-0.026160743781034224
IRAK4,-0.03842586622027535,0.011325295042373578,0.05602229582772032
GSTP1,-0.01297966538821501,-0.03862436730728984,-0.0026312945478531163
VCAM1,-0.03645636661224491,0.021911872141084553,0.014852907666097172
NXPH3,0.0026432453976317294,-0.016906692481458173,-0.06007524724705123
MTMR4,0.009414990577413468,-0.0043463041829677525,0.0650356597874945
LAMC2,,-0.012420914611446841,-0.029844516680697788
IL10,,0.019399226468703176,0.16629220240095863
SEMA4D,-0.043719989544120604,-0.05756841398101495,0.05500111506732357
TRH,,-0.06228311582619267,0.05272477348067494
SEMA6D,-0.03574641594963222,0.03144155079250616,-0.06775573769525484
CEL,,-0.018305755290311875,-0.006190845557675661
PDCD1LG2,-0.009932120551141432,0.04356121391937129,0.0589829619563872
SPINT1,0.0036443557448610315,-0.026075524431090853,-0.0073904067982453895
CTHRC1,0.0006077097090257907,0.00672852343567036,0.11207911808564162
PODXL,0.03784945747548292,0.02290933184319737,0.028290054551517507
JAM3,-0.04281916502365464,0.06143417468812071,0.0451371061363995
TGFB2,-0.06116495806434255,-0.037253621170543746,-0.0511452927641209
COL18A1,-0.02885298288129125,0.06817495426023396,0.1148460918299366
NODAL,,-0.014204247444002874,0.046244558891209
INHBB,-0.002975534552852347,-0.03894979765871125,-0.06828260077310236
LCN1,,,-0.017742063386433086
ARF4,-0.0035514398083880687,-0.01553174461313082,0.02926677126051035
CXCL14,0.018985487384011266,0.02805853467262653,-0.03021769588409839
LIF,-0.010922874342590013,0.0729141504613959,-0.014847879194702556
IL17B,,-0.017671403707761723,0.08726252321671005
MMP1,,-0.012796411820130773,0.10794783729112288
MATN1,,-0.01821227863533342,0.0545734118183715
ADAM28,-0.01136157264414562,0.005511200362770026,0.03542709683476088
TCN2,0.030022529801566295,0.017089611983588174,0.046151902439841824
THPO,-0.01136628801893395,-0.015798308163063705,0.047193725514027035
CUBN,-0.011847514661696399,-0.002007425015922828,0.13756652575976708
TIMP3,0.002141955030641867,0.040710554544069175,0.13562789005237008
PIGF,0.010633328784492142,0.011545825061935702,-0.015087547060065874
