,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,-0.0188359477762017,,,,,,-0.017996399098118586,,-0.03102971913968605,
BMP1,-0.03167662584160595,0.0070431970867246745,-0.014050584370929136,-0.010950385390574429,0.002084623496481282,0.0947035679725364,0.013373029317744804,0.15765516670813995,0.000602011291886665,-0.026676751121037647,0.03010866820096727,-0.022589505050220792,0.05386564535379712,0.05333337664763745
NDP,0.04357957697972924,0.0032636627199338643,0.004170865022438025,0.031126067375327648,0.019941672987970897,0.032720990904321234,0.018013312252740728,0.015543954987111681,0.05082627179312524,0.02412325924648152,0.13282930022517583,-0.03131070483467033,-0.010543722352091462,-0.0190875256003763
TNFSF18,-0.02528569966875761,-0.039254749302070076,,,-0.027970816977011672,0.052544619225523864,,-0.017616047964618915,,,0.008530040271034265,,0.02768603168026792,0.032380261736378015
IL36G,,,,,,,-0.021346942496280562,,,,,,,
RTN4,0.02417117501374616,0.029958802334073078,0.027828498771973218,0.04016589897457281,0.012011487801663346,-0.0006352088997710483,-0.04228777926736092,-0.09521974598255839,-0.005817802022954512,-0.03415027713681767,-0.10184158105871513,0.04835348992524659,-0.007397192237273585,-0.012261658568546711
HEBP1,-0.01443875034960651,-0.002998158418091545,0.004615889115835916,0.032907462903560336,-0.04061841686635212,0.002397004535043435,-0.02247304963032714,-0.024118057600956175,-0.035536515025177545,-0.037113310417081685,7.324682100038143e-05,0.020644835437033972,0.0024666938657762205,-0.048876056597223445
WNT7B,-0.0369608460073149,0.05464871288179678,0.02107281158768878,-0.019286102073618933,-0.00403407616108415,-0.016671698251427627,-0.023462749854940342,,0.034722116361439244,0.08665956015988555,0.050767514447071775,-0.025623811439099094,0.1609443221131621,-0.010790771729350538
PTMA,-0.03698908509903411,-0.04779095131609886,0.031015783677999786,-0.037910007780776384,-0.03303627843350964,-0.07721352528545598,0.07138517376867003,0.11407460400631736,-0.0025374163687109774,-0.008183546534915667,-0.1217973290787877,0.013475129364079061,-0.024660509198636566,0.03935799109294934
FASLG,,,,,,,,,,,,,-0.01103875402789515,
CEACAM1,,-0.024984572127000414,0.012339530913232064,-0.02102941920411524,-0.036808002043132636,-0.0148408997135847,,-0.039084431084518007,0.005395816083712675,0.026990762744155822,0.08514221767667236,-0.017006896317167952,-0.03744418553961739,
PDAP1,-0.0380457249798321,0.03250696850397867,0.010964125232446262,-0.09635136612050242,-0.003911430046142409,0.015185999576905505,0.07830775028725742,0.008786196056646843,-0.028285426618243792,-0.015815103148878722,-0.07751640224897485,-0.008894175434386253,-0.017869137059975688,-0.060021319412869006
QDPR,0.0008197643136554459,-0.03848717774383281,0.007480395620710787,0.02271993264341658,-0.004506797843680406,-0.021567231062480006,0.005776503563550563,0.07002034264040506,0.0515290156493052,-0.00041918823595973225,-0.06413945021726788,-0.07249125546907417,0.0314042990922477,-0.0072957219599824935
POMC,0.005604993117251116,0.07420732318167861,-0.005609435745815056,0.012999735084804431,0.020115884535770658,-0.019030632931932773,-0.021773040824511695,0.15105832066529945,-0.04372851749760478,-0.01184790467088074,0.0432299749463951,0.025413868830767766,0.061133683472092755,0.006982830440325171
CCL18,-0.03391020235290243,0.06163775496267209,,,,,,,-0.03332793381687478,-0.00784576179234099,,0.04536703703468676,,
CCL17,,,0.0017806477544345105,,,0.006796092152866403,0.052692294571117786,,-0.012920608971365457,-0.010738708587477079,0.08076491057014097,,-0.024392764010007235,
VEGFD,-0.03820688661657223,0.11388193753871713,0.022978279288058033,0.10469200397388985,0.028847684421339115,0.028495431050546097,0.04354380588833807,0.05640992287834577,,0.003985776261143168,-0.025024885956179903,,,
TNFSF13,,-0.02352821758116406,-0.02002321288082683,,,,,,-0.007508654086229277,-0.028670713730736788,0.014542546913999145,0.06001502131801598,0.034580983315244875,0.053319912858743775
WNT5A,-0.033468229464790805,0.03876246121417468,-0.004150772891839602,0.11043428125608573,0.014071942234216256,0.015126221615375246,0.025776804620067744,-0.03119300060351981,0.0012330443033159635,-0.013329634084963165,0.01631635926991872,0.07227795410258638,0.004160351624512631,-0.027419586353783335
CXCL8,0.031652957704622675,-0.01392663041999971,0.023985487295545137,-0.07625049649798829,0.06943891554943553,0.0023894012930346484,0.11036662529909624,-0.008117213142854985,-0.005668445057534726,-0.017140057101316674,-0.004554160458657606,-0.022912499288264634,-0.005544142837812346,-0.03495378615120038
