,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.03585911067007671,,,,,,,,,0.06894984259840221,,,0.11358092989663479,,
BMP1,-0.057464816868738326,0.017251559344149882,-0.06638395621549975,0.0135492550828863,0.05425169607014509,0.013122375990620676,0.04545328672518554,-0.013499073631567986,-0.11376493591534342,-0.0009488582694885931,0.023502779676484477,0.011516264035492075,0.03852991492061527,-0.002210524419404287,0.04146124205397272,0.033672620237521614,0.04199341550651761,0.09863078055430598,0.037811589956723415,0.019167447262074186,0.09879474219050502,0.05963559572039101,-0.07104158176206986
NDP,-0.039509359144598646,-0.035438933702905386,-0.02011042388037653,0.007114576107192558,0.06812651936140424,0.029291413068922963,-0.02919500810246264,-0.02668900962381368,-0.022867330300330235,0.03599165167845066,0.06159481244663779,-0.009431771338255783,0.055728296232522595,0.04665842027282328,0.07323795372632613,0.030700538641879188,0.05802422727476462,-0.003737834972380236,0.08997264544950416,-0.061847674023567396,-0.01915311229776303,-0.07996769241242262,-0.05742876460549313
TNFSF18,-0.01752587367828381,0.1490009550833654,0.005608969772873362,-0.007917292917415171,,,,0.03364406483606237,0.03668067290150136,0.041795772724652104,,,,0.07803032298054556,,,,0.12079345899794135,,0.012360050802565557,0.06770158042072516,-0.026405425289579277,
IL36G,,,,,,,,,,,,,-0.03580675483142358,,,,,,,,,,
RTN4,-0.06198848401344622,-0.03172327072256091,-0.044053888255888025,-0.010096217432393386,-0.013098613163611493,0.009617052809137073,-0.0033801059270876124,0.11276078465867194,0.16945284476712894,-0.007581225548756051,0.019784731927615103,0.039412899821672065,-0.02418814831194669,-0.014669787712820969,-0.035808209611913513,0.0018147581788898533,0.013436671909028622,-0.0542987555618029,-0.0013164042235097647,-0.06722503887771492,-0.02488644277440459,-0.004873050722699893,0.05281547058039808
HEBP1,0.01057853847099021,0.022575736537450805,-0.07177465944012795,-0.011317891904506133,-0.003716895362419675,0.03881471328449607,0.015930924562024117,-0.005676850200992058,-0.1049385145655944,0.008168110735970421,0.0022080474198220815,-0.039726502151458974,0.04443497626895929,0.0026928123384133483,-0.0455863996923199,-0.04100343532484452,0.05291642749698033,-0.004558109847491702,0.009081020054110432,-0.08123619372679228,0.04760559485708184,-0.006361162859615109,0.082291272713693
WNT7B,-0.015439745784939944,0.030852693120224636,0.020731259249051812,-0.018434580799675585,-0.023698423065366566,0.08034575360785152,0.005227430189339442,0.0984580856740006,0.10740911194268848,-0.05310260855830329,0.03309290439422034,,-0.040242269300168346,0.05111802683782592,0.09137088143729391,0.05779025851604516,-0.03401645552753963,0.030050441939915917,-0.0316384056156669,-0.03862781509296921,0.11955023917687208,-0.06352562721075512,0.05894202691833316
PTMA,-0.06829449424618349,-0.050026591575496694,0.03141084922871349,0.04712778187392525,0.013707336854660095,-0.024005729983027763,0.006698726306469072,-0.126956931475091,0.014227006072999692,-0.008105195472158471,-0.041750738901945306,-0.02151428149179646,0.07617888366621628,0.04217178944251534,-0.07260843100164704,-0.0016331773076861448,-0.04836155870375942,0.04337184376987479,-0.01570185694253749,-0.0780589627537575,0.09859228566883087,0.021367363901280287,0.008896310115368355
FASLG,0.04605111000129706,,,,,,,,,,,,,,,,,,,,-0.021423641008922602,,
CEACAM1,0.13011368461491435,,-0.042057996175123145,-0.014147431998376541,,0.012409814271446398,0.035806806454333234,,-0.07007357604148463,0.010151586600677538,,,,,-0.029028689615824898,-0.007338828430032776,0.08114756543419614,0.03629306049871778,-0.020998869946612018,,0.0414894471455757,,
PDAP1,0.03949120073313415,0.016670331003720652,0.030701006352367777,0.03937171016926832,-0.03157138080619988,-0.017641693845253804,0.03588053127878779,0.02004755596598124,-0.07628906182393524,-0.002987180158410017,0.023877487839159554,-0.003556861875348701,0.025991961934660184,0.072101855755037,-0.006309610389653285,-0.022775977042240693,0.031117218742201688,-0.033975368989197126,0.0018208797062419832,-0.02594729115616621,0.004335240705308105,-0.042035741912046704,-0.043221889232734526
QDPR,-0.029296917494881395,0.10996442299405235,0.042403853321399634,-0.0009846861844397575,0.011036741587293675,0.06231135173571461,-0.029085987143801114,-0.053607972848078486,-0.01070274539272033,0.03726419753716033,-0.008588219664789874,-0.025949703329882154,0.0035556908511852614,-0.07271793049524373,-0.018813918512022465,0.03869732295392115,-0.009253606913029988,-0.05211079042667267,-0.02399530824228421,0.0014110983234184161,-0.04167115766837602,-0.030239931666043482,-0.011127467434532065
POMC,0.0076521542438127334,0.07109744011643075,-0.033827956341524974,0.06277258463925948,,-0.0073015250633242015,0.07459462171199589,0.018132714219579828,0.04775651697881045,-0.021495924898349388,0.013159142651385533,-0.022051325238260183,-0.04527419312391614,-0.010916748285872808,-0.07221653302956928,-0.035428455442724625,-0.005798441368988543,-0.015487677984997218,-0.010954519244895067,,0.05879850024161371,-0.031707224047887325,0.0478588005899194
CCL18,,-0.030647463785610448,-0.03939404233362904,,,,,,,,,0.040620570163185966,,,-0.01742635158650796,0.003944020012754776,0.004230725648673792,,-0.008919547084956196,,,,
CCL17,,,,,,0.025812797775465395,,,,0.01276583610526632,0.018812623845150627,,0.02420220296292963,,,-0.017521772009173375,0.009828103430785108,-0.035374532041605226,,,-0.019418124279394294,,
VEGFD,,-0.03453073389997329,-0.015871841410542254,-0.004232391429189055,,0.04201975642959286,0.08906360184253648,,-0.06007362935522189,0.04179749316253543,-0.01904984991127738,0.010325775100031104,0.041179304161657646,,-0.04956381793772263,,-0.01647938902458639,0.08050476826133665,,,,,
TNFSF13,,,-0.0038753770974856608,,,-0.01618597612957875,,0.05454253802891427,,,,,,,,0.07554158489819052,0.006640792927784312,0.002085070078460709,0.008555858066149911,,0.11462963914336288,0.006112631767056378,
WNT5A,0.07083254844851256,0.008127686210461999,-0.05120953635162772,0.024973286134123116,-0.0050967014432627585,0.045020393194535005,0.004695660072481408,-0.008608665609474297,-0.08505432075708101,0.03978228292800488,0.018109801644392347,0.04220791191259815,-0.0020935263148121027,-0.032646479397289305,-0.028272788109132117,-0.02480887228590401,0.0843917235797931,0.03712464810568405,-0.03548596585057146,0.00883393356677732,0.054531107059484385,0.041400019266241636,0.023866037321941126
