,UKF259,UKF260,UKF296,ZH8811Bbulk,ZH8812bulk
HMGB1,-0.06151956219285536,-0.035913792482117006,0.042424366289626377,0.03564611957048611,0.02349717601404157
ITGB3BP,0.06446380434684935,0.028580221745879226,0.03389931672380954,0.015467300042811239,0.003697841667586141
AANAT,-0.01332683917604649,-0.016418601673168817,0.03743812766808354,-0.0231260902050041,0.09928243325947199
RELN,0.06529106019494049,0.009377761691869104,-0.012307143392516763,,-0.05005952072504207
IL15,0.009695967613487306,0.07128102848440966,0.020125604216730406,-0.04192738644364368,0.035051909661172616
BSG,0.03930215512196642,-0.010823759181277598,0.005091970555351342,-0.006838775866150765,0.06600002608619181
ADAMTS3,0.003292231373088951,-0.04608848960941612,0.02775001004228809,0.04940833690172081,-0.04357575373025085
CD34,0.005695667664165525,0.026258585781746023,-0.021726968780804143,-0.014402572228150974,-0.0294124757223197
PLAT,-0.028410618837230305,-0.034213767827190586,0.04237165148604978,-0.04659955165445083,0.05533059704436738
NTF3,,,-0.018745601101646154,-0.004048940799876999,
LTA,-0.016857868681484832,,,,
CKLF,-0.02970338183368573,-0.005541055810682972,0.041749956934615993,0.021469649553470378,-0.10123477314803277
CD24,0.07468288839458216,0.007821359133235983,0.04795436656195464,-0.09234684051596839,0.009073870897338921
HSP90AA1,-0.07601082227301995,-0.015049651590425917,0.008092901927918936,0.008733700392666955,0.003291779811002296
BMP4,-0.0008443217081679852,0.0050782038246748986,-0.014358302329181147,-0.01935305494596422,0.06705082808497721
SCGB3A1,,-0.019552527722896205,-0.009795391040463172,-0.03289612877580139,
IGFBP4,-0.02110721674628992,0.013159260251430811,0.007070677080699448,-0.03797194828113633,-0.04076806267598189
RSPO4,-0.0022336189684858346,-0.022566795356552784,-0.009795389607665647,,
LEFTY2,-0.03766744144703872,0.06690940738060783,-0.010740764505052493,0.0006433834070003845,0.01753555006478862
PF4,0.01364502870956198,,,-0.01575106156980686,
ANGPTL2,-0.018235991199856555,-0.010216357110875263,-0.005016911849707421,-0.022745053596647535,-0.038077272879831404
LRIG2,0.005047472513635351,-0.09602644285466522,-0.013985055013497496,0.024895788745219374,-0.001757309711194579
ICOSLG,-0.013271035412002806,0.05932793927344671,0.013160214564762634,-0.034954591428193876,-0.013530368790152637
WIF1,,-0.007547603693525989,-0.01843289515261259,,
NPPC,-0.017801709399645958,-0.001033023736603617,-0.013613194414779163,-0.01582349629052726,-0.025045842002656943
LYZ,-0.02792266154406497,0.054540578611532144,0.06031028983127796,-0.01844165320561135,0.018081719461620738
EREG,,0.02919923635923853,,-0.004372870972551541,
SPTAN1,-0.05317933544967797,0.009539923376619146,0.0030544893258000615,-0.04522516541995671,-0.012887386989334847
LIPC,0.04945088431334252,-0.02184837218716924,,,0.11612672474160676
COL8A1,0.0028934855857557394,-0.0001294087770442851,0.04222106041300906,0.0036703667398171576,0.049134186106782836
GSTM2,0.03321379469648883,0.07977180911514092,0.03356621671485304,-0.010034201033428674,0.015797657128608356
SPX,-0.01689132336183377,-0.04381896828534542,0.01583168915235913,-0.01955695621735025,-0.0770171080685079
MFGE8,0.0026366940542837947,-0.05165095905445274,0.0792956873869378,0.017657349004967682,0.031046885345607702
TGFA,-0.006155007020557185,0.0036598473073524472,0.05437787888740508,0.04521805784605856,-0.03386587048865911
SLIT2,-0.01443332878143863,0.004748289361835458,0.028799113215364342,-0.05687070354481785,-0.026938225556025118
PLTP,-0.027192713067965887,0.060054935278449545,-0.01498194420883554,-0.05485530653456307,0.0397182237016841
APOD,-0.018816122943189486,0.02579776451867431,0.05186894453241203,-0.013036594435389806,-0.005930086594603686
B2M,-0.04968909945072449,-0.011560346955441503,0.0494877270434714,0.012572842968160807,0.04338211375676247
OMG,0.014431602985556527,0.007766230496935714,-0.03916486601871815,-0.0038048300745077124,-0.023308544315113765
CXCL3,0.04365331694582185,-0.009763656796728038,-0.01047899636319049,-0.004192448351144313,-0.028188884810835854
CXCL10,0.06111769783640468,-3.365440482745402e-05,-0.015918362451252204,-0.021126739742550756,0.01604440840464442
RSPO3,0.07407953550781284,-0.021848358716576016,-0.013654465818870344,-0.01752444243144432,
CORT,0.05199257475147135,-0.02651628208143076,0.0021053033040517193,-0.016482685367710248,
NCAN,-0.08321929961415782,-0.029827864178724104,0.0400511534623785,-0.07437407010233626,0.06314351862039855
PRG4,-0.013153014575260769,-0.015643346401431665,,-0.024321210902258483,
ZG16B,0.06028229898527258,,,,
TGM2,0.014614357430140942,-0.021426389069487843,0.020919036722530742,0.04798093221433066,0.015267029623990151
VEGFC,0.026756389746795225,0.0070597866999151885,-0.004451433323293799,0.07002067821126727,0.0157546552228188
WNT6,-0.018192312777414024,-0.021555025285081745,,-0.030633807469855067,
NRG4,-0.01600782043422811,0.04404138487983219,-0.034949453729136416,,-0.029856290612805605
PMCH,-0.022180394749907916,,,-0.005693397381550368,
COL9A1,-0.01671900010114636,-0.05455325468883935,0.006331966193697937,-0.024531509873469474,-0.02324169799876122
GDF11,0.01119715240800162,-0.04707780914730548,0.061786857203925266,0.034487584604451144,-0.01664149779624693
IL24,,,,-0.015499918901210441,
SORBS1,0.015233491658764196,0.009237588945456045,0.0004190254220166095,-0.003854779376444094,-0.026915908532518632
DLL1,0.0024235843072170954,-0.011081061116694865,0.014796696351399203,-0.0021171312240620185,0.04893573629163298
TLN1,-0.03860148503291836,-0.011845055052374348,0.01562912264084563,-0.00923048935827171,0.01276489255343953
COL2A1,,-0.013971881460196272,,0.0005327962911273316,
SHH,0.07079973253914391,0.05080469674974335,-0.011246855848155286,0.11060813363927582,0.018969705259408633
PON2,-0.061941437431659314,-0.021836434765045196,0.0641938402420841,-0.0034673434170811326,0.036428409282099714
ICAM5,-0.02130276892920076,-0.03705335019099568,-0.025862245423146066,0.01361858119448708,
HPX,-0.004433692764840572,0.001341264206502499,-0.009795390041846647,-0.033511859850698184,0.025759129912624947
SFRP2,0.057303572976212025,,0.02483691295759397,0.014593253464504711,-0.03456038353911688
CD70,0.08470830363596964,,,0.031536923364651595,
HP,-0.016926173435709232,-0.018919640623382934,-0.007133564616015627,-0.007875033195356504,0.017393121046554157
CXCL2,0.11633001384935253,0.014876231138011065,-0.013613193349368533,0.03164108806312068,0.08291200841847146
NPPB,0.0994684042392893,,,0.029976877823873448,
CCK,0.02025787301211586,-0.06200676550031789,-0.05509490594809326,-0.052156901372803585,-0.04124931588007981
SEMA6A,-0.04121912560318024,0.026486741477424098,0.012212650062060794,-0.0015906564184422433,0.04511835692038489
IRAK4,0.03892813242917625,-0.014648301369723471,-0.00922206817765455,0.0012598360767989206,-0.07251250224191423
GSTP1,-0.03150167772794698,0.016715687053330697,0.04595280722775706,0.011452497480100517,-0.010032799670832631
VCAM1,-0.017695890190619873,0.03821020187094498,0.049198795643742424,0.07339569710528138,0.05443265537069747
NXPH3,0.016565822860185146,0.03821953542876183,-0.00930759695810969,0.03516512830206307,-0.0015385700211088952
MTMR4,0.007120644714262207,-0.02281449917515456,-0.0313758060382247,-0.04828907668280875,0.03930820916409011
LAMC2,0.06702483927555478,,,-0.02035574271107556,0.04015427715408964
IL10,-0.00019217423196944895,0.04130112082671592,,0.017212943162406368,0.00793572781206453
SEMA4D,-0.03786168549569721,-0.06087732224409501,-0.0031928399417147767,-0.02593650689872927,0.03756077020783104
TRH,0.025166823536727178,-0.013749390654919712,,-0.04682848122175148,0.02158676236356573
SEMA6D,-0.023287413573221255,0.01094487439213647,-0.012425144032564154,0.004910619400821868,-0.027900955347923414
CEL,,0.05632634342771532,,0.07550961992944628,0.03306394227386698
PDCD1LG2,-0.002066291309780414,0.017914874011522607,0.021971903210656216,0.040714220445142196,-0.020627593972304407
SPINT1,-0.006345522322784043,-0.015828776453185374,-0.016007822365530198,0.06794683164271893,-0.02021452953794271
CTHRC1,0.01764109052012443,0.004649413625952402,-0.0024019213014219837,0.025807265172400097,-0.03475409079843697
PODXL,-0.04360235184168399,0.0003212834238655284,0.03225331828444559,-0.055245906677370324,-0.00803100535788822
JAM3,-0.016318041340709626,0.01746901382159598,0.03778342782385199,-0.024785730087440942,0.01865189980153351
TGFB2,0.014012393199147474,0.02706911837051133,-0.07738866009111348,-0.02694744058738994,-0.04792634627203357
COL18A1,-0.052105068621906246,0.07993952653946297,0.014506782215839186,0.02107135641486555,-0.029432447178830364
NODAL,-0.026918150539257116,0.06223672895827137,,-0.019146051044627847,-0.0075362020855687375
INHBB,0.01684280182860677,-0.005730480655865987,0.05389770831176876,0.002766989266109516,0.01340395778418014
LCN1,,,,-0.01808102355186642,
ARF4,0.030051479904945753,-0.027806723005754094,0.043973729862911974,0.004471313199023034,0.005893760593792834
CXCL14,0.003711765171649034,-0.005696305920467829,0.02854581017745479,0.007543906258459105,0.08451585997701935
LIF,0.06813107737849651,-0.007026988930688201,-0.011612658518857526,-0.02146570286473483,0.03760383192065145
IL17B,,,,-8.526254725531566e-05,
MMP1,,-0.0137493876555298,,-0.029802062509222443,
MATN1,,,,-0.018943550087719342,0.09707835565110443
ADAM28,0.006987706242135076,0.08869736060010654,-0.0011581532279683752,0.0762792566003213,0.018304340944049223
TCN2,-0.025852797419926847,-0.01048359121864374,0.011808788052902598,-0.01570035484843115,-0.0027739145235870814
THPO,0.04353203333984675,,-0.01208407395809734,,
CUBN,0.050919312948683675,-0.023233341233188248,-0.001124534995524697,-0.0011125725607848268,0.07815817942621554
TIMP3,0.08305362171085733,-0.0046710364251457475,-0.016860488240818854,-0.008141026638317039,0.046004494107589215
PIGF,-0.017623545662880137,-0.003187052925323495,-0.005418288531458478,-0.029632330117626147,0.04876332938904624
CRH,-0.015416798759016487,-0.013971884023811863,-0.02186361489955535,0.01847294054472756,0.01598963083967102
BDNF,-0.02060525444668273,0.019286608155045827,-0.019657832384702343,-0.08148518561434324,0.056876343756405656
CCL5,0.039795360749312676,0.001866969775387336,0.017265767705768976,-0.024906369611853132,-0.013076281837607218
GAD1,0.024945271568312676,-0.02821345639159953,0.015352438144349802,0.008091391088879069,0.03947427259535861
COL14A1,0.003189023152630641,-0.010046511792371487,-0.015828445790790027,0.007137230133487706,0.041722103227026734
HLA-A,0.05227103995850288,-0.021003582286853124,0.02511505304783315,0.04172686186084852,0.03214173314554572
FGF18,-0.012248531323671543,0.019784228795210336,,0.0004330954592912606,
ADM,0.049664336259642915,-0.020061162514162206,-0.01810148994355021,0.07231727270201221,-0.008005767939321385
CCL15,,,0.02551636810934013,,
GNAI2,-0.07075586978481656,0.0722360832916718,0.004570783750275165,0.004562666831592808,-0.06350517798763029
HDC,,,-0.014710805763180736,,
COL11A1,0.04269923720406063,0.04283867052459018,0.053891198073421256,0.04643263538343507,0.024685985159926347
NUCB2,-0.00898849762693218,-0.0342085319083504,-0.017614777058531404,-0.08204702445123724,0.03790443490229758
CXCL1,-0.016797264002295975,-0.00701898575301158,0.014574137037651015,0.040971948959896955,0.026601009921566908
VCAN,-0.036976731423632406,0.014663175838885023,0.020767059089780014,-0.011682609346948687,0.061497964862846234
MMP7,0.022112652952074468,,-0.007217298450984849,0.03797936755754452,
PTPN6,0.02280399973170582,0.010112228846122217,0.07974203691120556,-0.03004055707898746,-0.01622473138496937
PTGS2,0.005263189156571715,-0.02551646027511835,0.0389919129464638,0.05038164496908416,-0.00691524089098393
XCL1,0.008684346984095625,-0.014619968321443648,,,
CD58,0.015622937081559858,0.05592739474852469,-0.0003124883762725268,-0.02439936455460979,0.020616992773730382
TNFSF14,-0.014814712823143306,-0.0211531885181024,-0.010740764505052493,-0.01658031282394947,-0.006591675655272129
CNTN4,0.058577043080236396,-0.034432114753012354,0.004297895228364021,-0.022678942325809633,-0.009051334298256582
NTF4,-0.016857869535842274,,,,
INSL3,-0.012248528921193614,,,-0.017860920414565974,
BTLA,-0.019442137780479592,-0.0152418036723927,-0.013716323634383909,,
MFNG,-0.03380616698141372,-0.028288859607457025,0.06429132411667145,-0.0013648522030062114,-0.005969954680593606
ICAM1,0.04323633554193554,0.0639543893957361,-0.041119335695749784,-0.01179536940965126,0.02392733107215451
PROS1,-0.020197442941038587,0.03382630615329705,-0.008437121888218073,-0.04322003977354779,0.08952404532738337
CLCF1,0.01509276925069082,0.027582146861499218,0.03344269943421082,0.015488847277958842,-0.019449471107991584
PSAP,0.02794921803819032,-0.005113852855967901,0.029716216234894996,-0.02091650960276206,-0.05070231652846601
EFEMP1,0.010585936067775728,0.05447978627860509,0.0375593408722924,-0.04053517185570162,0.00800519671099547
C1QTNF1,-0.001163937058445373,-0.01382821900007377,0.025284287034370787,0.03837725832026552,0.03936156629352463
ALB,0.031042512860389587,-0.03600246166442711,-0.012199239949660243,-0.040948516582171426,-0.008673190109167794
EFNA3,0.0835473728101097,-0.00825016682161138,0.04353212300613703,0.014771211639258394,0.004547053710551971
DRAXIN,0.03787476414531111,0.06616901870512398,-0.009795391040463172,-0.015524709891555575,0.05029726538818808
RAET1L,,,0.035909792301549406,-0.018081011702320703,
NPTX2,0.03203130452401138,-0.04676008221545483,0.006234237487416934,0.004754095969729158,0.005855198500519806
FGF11,-0.014499608845811742,-0.041591986102742146,-0.022202201809158127,0.06991457098707998,-0.025077028141104227
CD59,-0.04848846644445378,-0.003930108104731284,-0.012388176910636666,0.005021847664122253,0.03123507960970899
COL9A2,-0.025045162066911607,-0.04281696402030662,0.022486444695230808,-0.055647813883467866,0.00892519994752241
DLL3,-0.05685121237167558,-0.04800613435520071,-0.003109499513519367,-0.028325499316314125,-0.006710555276186201
LIN7C,-0.005336985164344838,-0.06788455301286606,-0.03129051020047706,-0.01138429889505425,-0.017950362369895796
GDF7,0.04520579262006674,,-0.010740764087666365,-0.01549992381189859,-0.014257199870512893
PSPN,0.019835862082714303,0.059717488238083725,0.06061238602476197,0.045352863062396,0.027923696424485726
ANGPT1,0.023149870831572286,0.022389500442842655,-0.011384283766401855,0.00819444915929236,-0.030548058968313373
PNOC,-0.006671647466997431,-0.044459052696967934,-0.007027184576585257,0.08003734318803814,
L1CAM,-0.04284984881208016,-0.04853562346085606,-0.024372468540631895,-0.0028193656346195504,-0.04661417560238715
APOA1,-0.01907506006143995,0.0003777235096978461,-0.01738289545242064,0.08291012127671818,0.0006276324202567883
PSEN1,-0.024140694721694708,-0.037866498651845874,-0.00455658765774295,-0.0669437129771906,0.023237860331867463
CALM2,-0.040583506520230773,-0.06227911108070585,-0.028527839775976206,0.002646006380309742,-0.0033658662581434466
CLEC2B,0.029178568834328584,-0.012907515369253423,-0.022653634687103123,0.09769882722139396,0.03846415816771241
NTNG1,0.01695901326799316,-0.01533223112976295,-0.022678018703963177,0.040159307701047864,-0.037394962144791176
LRIG1,-0.003441212188560058,0.0008808088417346255,-0.012213667051026889,0.0070113629906539,0.05316009903082743
CPAMD8,0.06596075838110407,0.0622926391533926,-0.019880266209101688,0.00584870102320266,0.08514881764812915
GHRL,-0.007215509782218219,0.06353345057061588,-0.009795391040463172,,0.04160374627967247
NPY,0.012269139578025652,-0.07755560072129367,0.007676892397421226,-0.0051776926110132055,-0.04758266257891324
MMP2,-0.021773223861277544,-0.023408479811431404,0.06859459692404118,-0.019814346784577774,0.04719188128740151
LHB,-0.012617800698135699,,,,
PPY,0.005414319190331919,,,0.007932066634830426,
ALKAL2,-0.012434483734382345,,0.01850126088445615,-0.009547511966848958,0.03262015531256783
CSF1,-0.02018813067197446,0.01857078245738438,0.004673608273600239,0.00671699153831332,0.020007736620062364
SEMA4C,-0.007835768800660168,-0.003796819267716324,0.05641389606445029,-0.026981598163873532,0.10209453487409158
ICAM2,0.056921297559136136,-0.01801953078693244,0.02013375783342658,0.013203482050521019,-0.011570938525705506
SYTL3,0.10763645226707325,0.01763431496028159,-0.022067277362324188,0.03570830311052789,-0.00918589259005409
IL1A,0.030553216278555347,0.013141157230529624,-0.027611853184263565,0.04234022315106302,-0.03611576373250732
HLA-G,0.008206632935180695,,,0.01605496687653062,
PGF,-0.009917684023072736,0.041453615345978016,0.015100077245835163,0.07962826970321037,-0.026951148992566985
LGALS8,0.012643867674599801,-0.026743740101183425,0.010404084056225418,-0.035561045400391,0.012117676566224679
DKK3,0.006238970184502937,0.018744622888943754,-0.05529426943089256,-0.08408302578325044,-0.0015847884751873
COL16A1,-0.05054474595899983,0.046968697240770345,-0.03122556662154022,-0.01888278949265128,0.05093025642273185
TPH1,-0.024251405771548995,-0.01822143470553567,,0.04151558743680439,-0.018547764873583155
TNC,0.06468861585440015,0.04443611648261058,0.012325447157948964,-0.0339875027674713,0.07967833378934452
TNFSF9,-0.021854953033121155,-0.03463132428145376,-0.0163612612335621,-0.017819379240517207,-0.025662366381955532
C4A,-0.01495913490978235,,,,0.04083285065814395
CNTN2,-0.016998884607478337,0.003014325901404546,0.01919222002166282,-0.06965467875678145,-0.017129334385643805
LUM,0.013941293493294591,0.0761354596565468,0.0010010697629496865,0.016075134276150073,-0.01643521297300196
BTC,0.0003846355597562987,0.001924005872908737,0.029496944643842397,-0.026413421483128047,-0.034130951839191424
APOC1,-0.0027700496488656115,-0.05610336732226148,0.03478100927192857,-0.060046553387870946,0.019614168739693044
PKM,0.009449167143170354,-0.013470486844789882,0.003442968761507602,0.07171840440677753,0.016619628829994057
TNF,0.029215354761334123,9.497076593967038e-05,-0.014320645217793204,-0.018081016633920713,
GNAS,-0.03383422437518784,-0.059341078713426615,-0.004088807841545222,0.021017815824333624,0.05733071349038755
BMP8B,-0.019320484061583893,-0.015258575552692968,0.0490943386146761,-0.009135153450977578,0.050144608034405395
LIPH,0.04359740532249622,,,-0.02015877801397102,
CCL28,,,0.0393149363847557,,0.06695116771069014
PTPN11,0.05319023129367457,-0.009585773446150869,0.033473495432164116,0.03756878131674006,-0.00790811111061704
ADAM12,0.06094656880469997,-0.006566316413984235,-0.010869387820447888,0.020353026480813247,0.006748159886175182
EPO,-0.019320484602577792,-0.019552524264502796,,0.017484001669093016,
EDN3,0.02290989319027133,0.08920295804972836,0.05746656596231706,0.0010268771733070023,-0.01942854368731617
CCL22,,,,0.06535229057355002,0.04241905680214746
CCL2,-0.005953868548068252,0.07277551077179095,0.07419853598365798,-0.012246754459075814,-0.03672948821209459
DSCAM,-0.036602361487434405,-0.06809841820250359,0.017183603132550664,0.0018003309171511675,-0.008781093413177244
ANG,0.017784188466849125,-0.01195753721550937,0.035307140826624485,0.05739717019707036,0.0017732738119293422
FBLN2,0.020716323251430083,-0.012417951072122492,-0.010362488850345158,-0.004665886248000262,-0.020660638124530777
VTN,-0.02484332231611626,-0.01971310449983721,0.0036000580564941763,-0.014722073924612764,
VEGFA,0.03665849534327282,-0.008138553512878198,-0.021542798334103636,0.04788195387620196,0.012042165815921466
F10,,0.04068210402264034,-0.009157910212058156,0.04033711857914853,-0.02952970235651553
SERPINA1,-0.018819779526462212,0.07760418224214329,0.022451890250488448,-0.03493327284787396,0.029821066847585183
VWF,-0.05369970427576823,0.04707006997160064,0.046784121353154004,-0.028324902318560267,-0.02422856643607541
GDNF,-0.015714921152559565,,,-0.009600375728933514,
VASP,-0.009299740400867862,0.017732136736623317,0.07786747864889469,-0.08246629241843455,0.0463270611359253
ADAM15,-0.002506630112223847,-0.0600769779575059,0.03199813089899885,-0.017604025223186253,0.013732458040699698
WNT2,,-0.01584050914539363,-0.012760402402393166,-0.02150276002385962,
CALCB,,-0.02381139719315511,,0.08803489715862875,
OLFM2,-0.04267804668596025,-0.03703099156667133,-0.024271711675111527,-0.02815953302116349,-0.01157237199205928
MFAP2,0.010831981653090177,0.0036555927907147043,0.03887356898154378,-0.05177154777043555,-0.028205963383133335
HLA-C,0.014112927009864195,-0.021904633539846383,0.0007448817878098439,0.07063490737988477,0.02199251524192324
THBS1,0.04271304089440714,0.03188499507552908,0.0649120449124354,-0.06740195841290343,-0.03135864924077747
HSPA4,0.027415082760234424,0.0012580568798569113,-0.04329491354784081,-0.045694396884988345,-0.0006504875468193201
LMAN1,0.020754912107900755,0.0036368050573773463,-0.014024496186769887,0.023536430832082938,0.004082118019617628
LYPD3,-0.01416536778610718,-0.019713106195984455,-0.014902371385231185,-0.029206059914620944,
APOE,-0.06901436889605549,-0.021570407354321437,-0.017425504802856127,-0.09455611123623595,-0.008014482631895022
SOSTDC1,,-0.024610366102985875,-0.02299815469616119,0.005414397416234921,
ANXA1,-0.029471150945793237,0.04638815152012438,0.02679390698481805,0.019637550953102517,0.04197706755190497
WNT2B,0.052838933556070375,-0.028312554768488478,0.07295960184388181,-0.048494878484770805,0.0956585731928699
AMH,0.11104626847411424,-0.024478780154265703,0.009405096786614353,-0.018477070376228033,0.048026704407292536
GDF10,,-0.027126110012155633,-0.026104092308415962,-0.01911740785641338,-0.0347030657243926
EFNB3,-0.06619687036468196,0.013855036898269212,-0.010683451491042707,-0.018373974320060903,0.02729464695428546
LTB,0.06568354391818454,-0.02807860377392405,-0.0032375925516057702,0.0060707672874025205,0.04221998300445496
ANGPT2,0.0214447919398188,0.0034259916590976187,0.004362474958394871,0.010491326484386582,-0.002870649698673038
NRTN,,,,,0.02674682257694659
ADAM17,0.0011338003137798744,-0.013212460004395224,0.048884987444289006,-0.056680750435658775,0.002499026679622555
LRPAP1,-0.018797714268637678,0.009450578111350484,0.02916106347715979,-0.04561476820301747,0.046839919506286326
NID1,-0.04190160970592094,0.02835832502278309,-0.006054425959868638,-0.004875103856563866,-0.04583435299095452
MST1,-0.017961603384911873,0.0139574778558184,-0.02556676315876223,-0.043591612307187035,-0.052708688309545434
DCN,-0.03271940194363539,0.017926682074390136,0.01905099666624448,-0.008018620410828915,-0.007965048479557714
IGFL2,,,,-0.020744514127443638,
COL7A1,0.03502230893407595,0.011252996953159827,-0.02293268275386059,-0.011797341370038895,0.050920047398008726
CALR,-0.00825454512010552,-0.008767976784517788,-0.001218763211291362,-0.010297198843717334,0.05761590719912788
PIGA,0.013652121722633241,0.04320948233108598,0.0037488766926993267,0.04933516370804805,0.0509946697721602
CD200,-0.04589126078295035,0.018929001241430897,0.026580530456813137,-0.035590191148714916,0.06112984217403613
GRP,,,-0.015647211794493947,-0.019556957554612363,0.01585389633207298
CDH1,0.020197457305560072,,,-0.038319046520444745,-0.022722580158832672
LPL,-0.004924555955792648,-0.02768504751406781,-0.0003831044881130913,-0.04553347835372845,0.024002999614200562
SEMA5A,0.03486960200542405,-0.029908356784890892,0.03325987457057529,-0.03495332825034877,0.08638536524255343
SEMA7A,0.04054312533679797,0.007414621782470061,-0.030673620642768556,-0.03958465990142822,0.04374337343442459
SEMA4G,-0.00037991388992737713,-0.04532190629952402,-0.01709124286069811,0.005202272060035563,-0.0373900700446482
SEMA3B,-0.025994579750232363,0.021159985397245947,-0.01747055039622621,0.026345712571475527,-0.037114586168688284
RPH3A,-0.029209923730857314,-0.03600114716102047,-0.0052113305080087645,0.01681811217545192,0.02842549562007886
JAG2,-0.015431343827476922,-0.01651681363000209,0.0879940499596402,0.028756717802128122,0.03314312416366041
CGN,-0.017717115554795205,-0.02450678465106672,-0.01185057823799197,-0.05622445188971957,0.008017323673938315
GDF15,0.03342309708786149,-0.020869931030228536,,-0.017672214851548494,-0.0003847809017768593
SEMA4F,0.012444836533261599,-0.0009425746186605443,-0.017725890476514777,-0.07688498069100735,-0.030996167869630848
NXPH1,-0.01887174295999832,-0.010900160268229764,-0.021374264794270806,-0.005773917285446164,0.09886349020345965
ARF1,0.01878116941455861,0.03231254385429066,-0.01313962999736941,0.03650084335023975,0.06221924112300031
EBI3,-0.01518504582330574,0.03190572520389149,-0.017893254453714865,-0.01230237583614674,0.025712241606400236
TIMP1,0.0053600763575795424,-0.0013673379410368172,-0.0005163029511754635,0.029430277742817063,0.06073423145949706
SEMA3C,-0.019685311298905876,-0.0009180284743479727,-0.006157992752515456,-0.04236501533146918,0.03485734218653117
GAS6,-0.04283944450387969,0.03153922099339211,0.015060649531861202,-0.020837616827068604,-0.014041567732957767
MEPE,-0.02662410996916821,0.004152737442848947,-0.02514280209734562,0.08359199078288526,
SERPINE1,0.08019995410259029,0.008883698116129312,0.061046512756933,0.009941395280339828,-0.0396201358110302
RSPO2,-0.01600781772120934,-0.03238934855797507,0.01906073889127822,-0.028077436446611894,0.023140348894166062
SHBG,0.03087890602858623,0.08908829089226085,0.03952921217671646,0.04727195560439779,0.04998236143143506
